store_id,daily_footfall,conversion_rate,weather_condition,date
65,950,0.18,Rainy,2018-11-11 08:04:09
377,687,0.27,Cloudy,2024-11-19 23:02:39
261,2483,0.38,Cloudy,2023-03-27 14:00:52
223,1842,0.3,Sunny,2023-07-05 17:08:33
64,1316,0.1,Rainy,2021-11-24 13:18:00
459,669,0.12,Cloudy,2020-02-22 06:02:08
434,2774,0.14,Sunny,2018-11-04 16:19:00
96,723,0.09,Cloudy,2020-01-03 03:35:03
3,2910,0.32,Rainy,2024-11-09 17:58:09
115,670,0.06,Rainy,2021-08-07 06:53:24
68,2695,0.16,Sunny,2024-02-09 10:38:09
347,2810,0.35,Cloudy,2021-02-12 16:33:17
110,984,0.11,Sunny,2024-07-27 07:18:44
289,593,0.34,Cloudy,2023-08-31 04:09:55
152,2940,0.28,Cloudy,2021-03-19 15:35:13
469,1198,0.05,Rainy,2020-12-25 21:21:58
166,138,0.29,Rainy,2024-11-09 02:04:06
156,2061,0.13,Sunny,2018-03-07 01:31:40
420,1666,0.14,Sunny,2024-01-17 09:19:23
40,887,0.39,Rainy,2024-01-28 01:30:54
7,1898,0.37,Sunny,2022-10-23 14:44:32
360,710,0.35,Rainy,2018-04-26 10:25:21
358,165,0.21,Sunny,2019-05-11 12:45:25
482,2482,0.16,Sunny,2018-10-21 23:27:25
56,1951,0.14,Rainy,2018-06-05 22:17:27
380,250,0.16,Cloudy,2021-08-21 10:37:31
59,2442,0.27,Rainy,2018-06-16 16:54:06
173,517,0.13,Cloudy,2019-01-04 07:46:07
342,1844,0.35,Rainy,2018-01-27 02:26:13
221,1597,0.23,Sunny,2019-04-16 11:21:50
486,2671,0.15,Rainy,2018-10-15 22:49:08
9,1083,0.36,Rainy,2024-08-24 16:30:49
343,2818,0.28,Rainy,2018-02-19 13:14:41
414,1258,0.32,Rainy,2019-06-09 09:19:17
494,802,0.26,Cloudy,2019-08-16 19:31:26
309,2852,0.2,Rainy,2020-11-04 19:15:40
46,1964,0.28,Sunny,2022-03-12 20:22:36
393,561,0.4,Sunny,2020-02-26 17:41:32
298,2361,0.34,Rainy,2024-08-25 03:17:37
434,1434,0.2,Rainy,2023-09-22 05:43:48
54,2896,0.18,Rainy,2018-09-01 20:58:39
253,734,0.24,Cloudy,2023-11-25 11:31:50
343,2373,0.21,Rainy,2018-10-03 14:21:04
394,1643,0.38,Sunny,2020-10-09 08:27:53
328,1013,0.1,Sunny,2018-01-02 21:40:32
446,2011,0.36,Sunny,2024-06-14 11:36:20
153,2518,0.36,Cloudy,2024-04-14 06:53:30
137,175,0.09,Rainy,2018-01-18 13:15:44
205,1526,0.21,Sunny,2019-04-08 00:04:53
287,519,0.17,Rainy,2019-04-20 17:59:48
82,2636,0.27,Cloudy,2021-03-30 04:25:07
329,2013,0.3,Rainy,2024-09-24 06:45:50
454,1213,0.25,Rainy,2019-07-08 23:27:13
130,617,0.3,Cloudy,2021-03-27 00:14:49
262,2699,0.31,Sunny,2024-10-29 11:34:08
58,2977,0.12,Sunny,2022-01-22 01:05:37
140,212,0.18,Sunny,2023-11-04 23:19:31
220,2242,0.08,Sunny,2019-08-12 10:46:41
310,2685,0.25,Cloudy,2021-06-22 11:54:55
103,767,0.14,Rainy,2024-01-31 16:48:34
76,2350,0.17,Rainy,2018-08-05 15:08:11
211,2894,0.06,Cloudy,2024-04-23 21:24:18
151,1957,0.26,Sunny,2019-09-23 12:40:21
308,915,0.32,Rainy,2019-03-11 23:24:30
463,1928,0.2,Cloudy,2022-06-09 15:23:49
498,1376,0.09,Cloudy,2024-01-08 11:59:52
240,382,0.27,Sunny,2018-02-18 04:06:31
88,1940,0.37,Rainy,2019-06-14 11:49:56
330,2920,0.11,Cloudy,2021-02-12 12:32:09
304,418,0.16,Sunny,2022-07-07 19:25:01
98,778,0.13,Sunny,2018-09-18 18:05:05
148,231,0.39,Sunny,2024-05-20 22:24:15
496,2785,0.34,Cloudy,2018-09-21 22:58:50
177,2484,0.1,Sunny,2021-02-22 16:40:31
239,467,0.38,Sunny,2020-03-12 19:33:15
329,736,0.17,Cloudy,2020-04-29 10:50:30
16,1392,0.1,Sunny,2024-12-10 23:43:51
452,1745,0.22,Rainy,2022-03-03 04:49:28
171,930,0.3,Rainy,2021-08-18 09:39:56
408,108,0.3,Rainy,2019-04-07 07:34:08
83,2563,0.1,Rainy,2024-09-28 00:24:51
433,677,0.2,Cloudy,2020-12-15 08:31:25
472,1397,0.28,Rainy,2018-05-11 04:31:23
448,2451,0.22,Rainy,2018-02-14 08:01:18
187,2686,0.3,Cloudy,2019-09-22 09:47:56
268,2693,0.21,Rainy,2024-10-11 02:00:38
14,1370,0.08,Cloudy,2023-04-10 07:15:50
281,1282,0.31,Sunny,2022-01-20 00:16:48
132,882,0.3,Sunny,2021-01-25 06:15:57
86,95,0.11,Cloudy,2018-06-14 15:13:22
449,337,0.36,Cloudy,2021-02-05 16:25:08
87,488,0.27,Sunny,2019-03-27 15:37:20
471,1542,0.1,Sunny,2023-07-28 19:09:44
135,2994,0.09,Sunny,2023-03-31 09:55:37
234,2385,0.23,Sunny,2024-03-31 11:25:21
403,2476,0.09,Rainy,2020-09-20 01:13:46
158,1052,0.16,Cloudy,2018-04-15 07:15:52
240,1445,0.34,Rainy,2024-04-03 21:50:28
251,2507,0.08,Sunny,2022-02-25 12:37:08
327,2541,0.33,Rainy,2020-09-12 01:03:11
347,58,0.38,Sunny,2020-07-15 19:33:48
395,217,0.1,Sunny,2023-01-01 18:03:09
6,1828,0.06,Rainy,2019-06-05 16:47:56
75,1670,0.35,Sunny,2021-06-13 10:37:40
486,2572,0.38,Sunny,2021-05-16 16:43:19
304,455,0.27,Cloudy,2024-04-13 03:34:34
21,1013,0.36,Rainy,2019-10-07 20:38:04
66,1764,0.31,Rainy,2019-11-12 02:57:53
224,2273,0.09,Rainy,2021-11-11 16:15:30
359,2909,0.28,Cloudy,2020-11-28 08:02:14
321,2561,0.36,Cloudy,2019-02-16 14:32:41
91,2935,0.21,Rainy,2021-03-04 13:49:46
165,361,0.06,Rainy,2023-10-07 06:43:39
443,1828,0.24,Cloudy,2022-11-28 16:34:41
339,626,0.08,Sunny,2022-04-16 12:15:04
457,2662,0.34,Rainy,2023-07-28 10:16:33
464,237,0.34,Sunny,2020-09-24 14:46:42
437,161,0.29,Cloudy,2023-09-03 01:58:32
484,2615,0.36,Cloudy,2023-06-04 15:07:01
370,958,0.36,Rainy,2024-04-07 12:37:47
264,1723,0.18,Sunny,2018-02-28 22:01:15
99,1389,0.22,Rainy,2020-06-26 06:31:44
459,2501,0.2,Sunny,2023-11-27 20:04:09
417,2668,0.15,Rainy,2023-08-17 04:09:00
417,1809,0.25,Rainy,2024-10-25 00:34:31
386,1766,0.32,Cloudy,2021-11-18 05:41:08
72,2634,0.18,Sunny,2020-06-13 17:53:26
289,639,0.24,Rainy,2021-08-29 07:09:08
86,786,0.35,Rainy,2020-11-27 14:20:28
278,1722,0.35,Rainy,2023-11-26 21:37:35
398,1460,0.14,Cloudy,2023-09-08 04:08:32
203,2175,0.23,Sunny,2019-03-17 01:01:33
89,2797,0.25,Sunny,2024-12-06 03:44:04
74,578,0.31,Cloudy,2019-04-20 23:22:30
472,1441,0.25,Sunny,2022-11-17 21:39:25
22,50,0.18,Sunny,2019-07-02 21:55:10
207,2313,0.33,Rainy,2018-05-12 20:19:39
291,1469,0.29,Rainy,2022-07-11 11:33:57
246,839,0.38,Sunny,2018-08-28 12:13:42
143,2627,0.21,Cloudy,2020-03-23 16:28:38
91,2709,0.37,Cloudy,2020-05-12 05:24:23
459,1576,0.23,Cloudy,2020-11-25 19:46:46
95,537,0.11,Sunny,2018-05-29 04:38:18
70,1303,0.25,Sunny,2023-07-22 19:44:58
243,547,0.25,Sunny,2022-04-02 00:33:26
363,2857,0.28,Sunny,2021-08-08 02:54:03
27,92,0.38,Cloudy,2022-06-29 02:57:15
26,1617,0.13,Rainy,2018-09-19 13:35:26
70,1771,0.19,Sunny,2022-10-04 01:33:32
177,2382,0.25,Sunny,2019-02-11 23:43:31
88,2315,0.09,Cloudy,2023-03-07 06:36:11
467,2529,0.18,Rainy,2024-03-27 18:11:09
217,1926,0.24,Sunny,2022-05-08 04:59:35
293,2013,0.28,Sunny,2022-12-03 16:51:53
76,1741,0.11,Rainy,2020-07-28 15:20:25
424,2517,0.36,Cloudy,2022-07-21 22:43:22
104,2356,0.05,Cloudy,2024-11-25 09:31:29
265,864,0.09,Cloudy,2020-03-24 14:25:49
406,1291,0.15,Rainy,2024-06-24 08:12:33
210,2450,0.1,Sunny,2019-01-20 12:52:35
257,360,0.13,Sunny,2024-03-09 06:41:56
454,2158,0.4,Rainy,2020-06-14 14:23:42
243,162,0.09,Cloudy,2023-12-31 05:12:30
355,1574,0.35,Sunny,2020-10-11 15:27:21
194,2758,0.13,Sunny,2022-07-03 04:11:40
362,2981,0.28,Rainy,2022-11-05 11:42:03
269,1980,0.21,Sunny,2018-08-13 05:19:56
289,1309,0.35,Cloudy,2024-08-12 15:35:23
297,2608,0.4,Sunny,2022-10-12 12:08:01
167,757,0.18,Sunny,2019-01-25 00:15:07
239,1317,0.27,Sunny,2020-01-07 12:01:39
16,604,0.3,Rainy,2021-01-11 23:45:08
157,2291,0.11,Rainy,2023-02-26 12:16:43
487,784,0.36,Sunny,2023-07-27 07:25:01
121,1546,0.05,Rainy,2022-11-02 15:43:08
456,792,0.12,Rainy,2024-04-03 11:06:12
417,1736,0.4,Cloudy,2021-05-04 06:48:49
76,740,0.36,Sunny,2018-07-24 21:31:13
81,2601,0.22,Cloudy,2021-12-16 05:22:42
449,900,0.17,Sunny,2022-04-29 07:08:23
344,2767,0.33,Cloudy,2020-04-23 21:57:40
442,1585,0.06,Rainy,2019-03-18 12:07:57
89,1953,0.27,Cloudy,2023-10-19 15:54:08
61,1417,0.11,Cloudy,2024-04-26 05:08:39
236,449,0.36,Cloudy,2020-07-10 04:24:57
143,2732,0.33,Cloudy,2023-03-17 08:21:00
217,1034,0.28,Rainy,2018-07-10 15:52:56
256,564,0.27,Cloudy,2019-10-26 13:56:13
8,470,0.24,Rainy,2018-03-05 11:36:40
269,1159,0.13,Sunny,2019-12-03 11:40:25
434,640,0.17,Cloudy,2021-06-16 04:02:48
187,482,0.34,Cloudy,2022-06-15 22:27:25
48,1758,0.32,Rainy,2024-06-01 20:48:02
375,2015,0.12,Sunny,2018-02-26 17:13:11
104,1580,0.13,Rainy,2020-03-12 13:02:07
196,2082,0.08,Sunny,2019-01-09 11:53:09
296,1163,0.2,Sunny,2020-04-08 00:38:56
185,2783,0.06,Sunny,2024-07-13 18:22:42
440,1044,0.23,Cloudy,2022-05-19 17:18:48
227,1277,0.06,Cloudy,2019-01-24 05:32:37
416,1089,0.14,Sunny,2022-02-23 22:37:57
375,2054,0.29,Sunny,2019-08-31 23:47:32
61,1173,0.23,Sunny,2023-12-15 09:26:54
456,1660,0.34,Sunny,2019-02-06 05:45:03
96,826,0.28,Cloudy,2019-09-01 08:53:09
11,1720,0.37,Rainy,2021-05-23 23:03:51
350,1457,0.08,Rainy,2023-10-18 04:25:24
119,1870,0.06,Rainy,2022-09-18 22:10:22
475,2689,0.39,Cloudy,2024-05-27 10:44:14
185,1161,0.1,Cloudy,2019-06-01 00:52:21
163,734,0.16,Cloudy,2021-09-18 09:40:51
460,1493,0.38,Rainy,2024-01-12 00:03:37
51,2459,0.24,Sunny,2021-07-28 19:07:52
97,68,0.05,Cloudy,2018-02-08 08:11:57
70,2774,0.32,Sunny,2024-03-21 19:11:23
200,384,0.28,Cloudy,2021-02-18 08:07:50
239,2737,0.06,Cloudy,2024-08-27 22:54:43
275,995,0.06,Rainy,2019-08-16 09:05:27
429,2298,0.3,Rainy,2024-10-20 21:07:50
98,100,0.06,Sunny,2021-12-15 00:41:55
83,446,0.25,Rainy,2022-12-20 15:35:12
345,1589,0.26,Rainy,2020-04-26 05:11:06
280,498,0.29,Cloudy,2023-05-29 18:51:46
345,2944,0.32,Cloudy,2022-06-25 01:43:08
291,306,0.4,Rainy,2019-08-01 03:01:24
27,984,0.27,Rainy,2023-01-19 09:38:26
93,2654,0.24,Sunny,2023-09-27 23:16:40
460,1437,0.28,Sunny,2020-05-19 11:59:13
77,2834,0.3,Rainy,2022-05-25 17:49:28
305,2528,0.34,Cloudy,2020-05-13 02:32:07
202,1204,0.06,Sunny,2020-05-21 07:19:44
143,219,0.31,Sunny,2018-11-12 23:30:35
14,1060,0.2,Sunny,2020-07-07 22:18:38
141,2809,0.31,Rainy,2022-11-27 03:56:55
281,1212,0.17,Sunny,2020-06-08 20:37:30
169,2324,0.12,Cloudy,2021-04-29 22:48:05
408,961,0.3,Rainy,2021-11-15 23:17:20
205,2883,0.36,Rainy,2021-01-29 00:06:16
210,2917,0.27,Rainy,2020-02-12 22:44:02
37,1269,0.31,Rainy,2023-06-25 21:36:34
348,1228,0.18,Sunny,2022-11-13 07:08:15
168,342,0.08,Rainy,2022-02-08 01:51:42
474,2291,0.15,Rainy,2019-05-18 11:07:15
14,807,0.18,Rainy,2023-02-19 01:42:57
228,1620,0.08,Cloudy,2020-05-12 04:12:05
384,2473,0.23,Rainy,2020-09-10 10:25:22
151,1498,0.1,Rainy,2022-08-09 20:07:46
476,1786,0.37,Cloudy,2023-09-02 06:24:49
404,2913,0.14,Cloudy,2022-05-26 03:53:40
305,1533,0.35,Sunny,2019-02-01 06:07:22
61,731,0.35,Rainy,2023-12-27 17:27:11
75,2550,0.22,Sunny,2019-03-02 07:37:15
59,2198,0.2,Cloudy,2020-07-04 20:33:50
261,503,0.1,Sunny,2023-10-03 22:58:25
163,596,0.33,Rainy,2022-03-24 08:29:47
9,1936,0.31,Rainy,2020-03-17 08:42:48
402,2404,0.26,Rainy,2022-06-24 15:40:25
279,1968,0.26,Sunny,2023-04-16 14:03:04
482,1452,0.06,Cloudy,2019-11-05 00:01:27
85,2313,0.07,Cloudy,2019-06-24 09:36:37
468,413,0.07,Sunny,2024-06-28 19:39:52
4,461,0.37,Sunny,2022-02-11 00:44:18
402,2268,0.19,Cloudy,2018-07-25 01:45:46
186,184,0.11,Rainy,2023-01-18 09:21:30
432,339,0.14,Sunny,2022-06-21 10:08:52
308,903,0.11,Sunny,2019-04-10 12:42:40
308,2389,0.17,Cloudy,2024-12-04 07:05:45
450,1715,0.12,Rainy,2024-10-27 13:51:31
85,1752,0.17,Cloudy,2021-09-13 12:04:15
123,2713,0.09,Sunny,2019-02-16 20:34:59
199,721,0.07,Cloudy,2019-12-03 10:59:06
251,676,0.36,Rainy,2024-10-24 12:18:14
409,2312,0.24,Cloudy,2021-02-04 17:40:34
478,2039,0.11,Sunny,2020-06-21 23:48:45
140,1389,0.27,Sunny,2019-04-20 07:25:51
275,339,0.17,Sunny,2018-06-02 04:29:59
91,2030,0.09,Cloudy,2021-10-19 17:36:39
244,285,0.15,Rainy,2023-11-11 14:37:45
211,462,0.3,Rainy,2024-10-08 17:51:28
237,1851,0.38,Rainy,2024-10-25 01:56:49
54,2147,0.16,Sunny,2021-04-06 13:22:30
383,762,0.35,Sunny,2022-12-02 09:32:22
253,1314,0.16,Sunny,2024-07-08 22:51:13
456,588,0.17,Sunny,2020-05-07 11:16:46
494,2590,0.1,Sunny,2018-06-04 01:24:45
93,1618,0.31,Sunny,2019-10-29 20:26:05
409,859,0.22,Rainy,2023-11-23 02:47:06
74,2452,0.35,Rainy,2019-12-21 00:03:46
168,2805,0.08,Sunny,2020-09-15 15:37:13
366,2525,0.06,Cloudy,2020-04-26 11:01:53
288,1542,0.2,Cloudy,2018-03-12 19:59:00
40,652,0.06,Cloudy,2023-03-18 17:29:14
393,2457,0.23,Rainy,2018-06-28 06:54:04
216,2222,0.13,Cloudy,2019-01-06 18:32:22
423,1815,0.26,Sunny,2018-01-13 16:50:49
276,1677,0.17,Sunny,2019-04-10 11:31:09
440,2263,0.22,Cloudy,2021-08-19 05:46:37
300,1567,0.27,Cloudy,2019-09-22 13:59:35
328,1611,0.38,Rainy,2020-11-01 21:18:46
311,2959,0.12,Sunny,2024-03-08 12:27:35
206,751,0.2,Cloudy,2023-07-27 13:41:24
33,969,0.16,Cloudy,2018-03-11 15:26:12
259,1619,0.32,Cloudy,2024-07-15 07:10:02
400,1941,0.17,Cloudy,2018-07-21 07:28:22
355,2120,0.17,Cloudy,2019-09-06 17:22:09
334,234,0.17,Sunny,2019-03-21 06:50:48
56,374,0.22,Rainy,2018-10-12 13:00:49
356,1132,0.22,Cloudy,2018-11-05 10:19:22
96,2200,0.35,Rainy,2018-06-25 19:43:54
405,1132,0.06,Sunny,2021-12-17 16:53:10
298,273,0.16,Rainy,2020-07-08 18:49:50
78,2138,0.2,Rainy,2022-11-04 03:55:51
462,530,0.07,Rainy,2019-06-11 06:49:43
184,395,0.17,Cloudy,2022-10-20 00:22:39
141,2192,0.11,Cloudy,2021-04-29 23:08:39
200,1195,0.09,Rainy,2022-03-20 05:24:34
164,2162,0.2,Sunny,2024-06-01 00:50:25
178,92,0.4,Sunny,2018-08-24 03:05:51
413,1536,0.26,Sunny,2019-02-12 04:56:20
76,2669,0.12,Cloudy,2018-09-08 09:32:10
466,2078,0.34,Rainy,2018-05-17 09:36:15
5,2714,0.31,Rainy,2021-05-27 05:23:49
427,1085,0.18,Sunny,2024-09-21 13:12:40
154,2623,0.29,Cloudy,2021-09-10 06:31:28
447,1057,0.25,Sunny,2021-05-10 03:41:55
439,1964,0.28,Rainy,2024-12-31 09:02:37
479,603,0.16,Sunny,2022-05-10 06:14:42
77,1812,0.31,Cloudy,2023-10-15 05:34:21
226,1140,0.39,Cloudy,2024-01-19 15:03:38
302,1402,0.34,Rainy,2022-05-15 10:53:19
167,835,0.09,Rainy,2018-06-22 12:32:16
124,2704,0.19,Cloudy,2020-07-21 03:17:51
222,1301,0.11,Sunny,2023-03-28 20:09:43
422,2460,0.34,Sunny,2020-06-08 22:44:54
250,2081,0.13,Cloudy,2023-02-20 00:52:19
235,1156,0.13,Rainy,2024-09-27 02:08:10
93,2683,0.33,Rainy,2022-10-25 00:07:42
17,184,0.33,Rainy,2024-07-31 23:49:57
129,1905,0.3,Rainy,2019-10-17 00:24:27
14,2719,0.16,Cloudy,2021-09-29 07:56:30
224,707,0.27,Sunny,2023-03-08 01:27:02
148,2653,0.22,Cloudy,2018-07-08 19:18:49
72,2698,0.24,Cloudy,2020-08-16 19:44:25
252,452,0.09,Sunny,2018-08-09 21:23:57
136,2641,0.1,Rainy,2024-09-27 02:35:13
109,2794,0.36,Cloudy,2022-12-03 11:33:41
395,930,0.07,Sunny,2021-07-11 16:35:10
240,140,0.12,Rainy,2022-09-15 00:19:58
329,2063,0.14,Rainy,2018-01-06 08:28:28
332,166,0.06,Rainy,2018-07-23 21:14:35
139,1491,0.35,Sunny,2021-07-26 12:51:48
199,590,0.32,Cloudy,2019-02-22 07:11:23
423,140,0.14,Sunny,2019-07-22 23:52:29
142,1759,0.19,Sunny,2024-02-07 11:41:51
228,1070,0.12,Cloudy,2023-07-31 16:48:24
481,806,0.23,Cloudy,2020-01-17 22:42:36
288,2438,0.34,Sunny,2023-10-12 06:41:05
377,998,0.06,Rainy,2020-01-23 11:45:28
335,1696,0.28,Cloudy,2022-10-26 10:34:07
337,860,0.19,Cloudy,2022-02-11 00:22:48
278,1603,0.07,Cloudy,2018-06-08 08:56:59
122,2297,0.3,Sunny,2022-05-26 18:05:33
138,332,0.38,Sunny,2019-05-29 09:47:28
5,2562,0.24,Sunny,2021-09-08 14:34:23
462,2434,0.3,Rainy,2020-06-07 13:36:37
385,872,0.18,Sunny,2019-04-18 04:51:06
175,724,0.23,Cloudy,2023-12-19 16:14:06
186,1730,0.22,Cloudy,2024-08-09 20:51:34
421,423,0.38,Cloudy,2020-02-18 15:56:51
446,1936,0.24,Rainy,2023-03-14 18:47:02
258,1000,0.22,Sunny,2020-11-23 02:35:46
412,1611,0.35,Cloudy,2020-11-06 20:55:12
373,808,0.37,Cloudy,2022-10-15 01:30:47
483,1880,0.3,Cloudy,2020-09-13 14:13:18
316,1849,0.05,Sunny,2021-06-17 14:16:02
99,768,0.28,Sunny,2024-06-24 21:35:54
435,2289,0.09,Rainy,2018-03-08 17:32:34
279,1159,0.11,Rainy,2020-11-21 06:49:04
26,2275,0.24,Sunny,2020-06-03 06:22:59
72,2821,0.11,Sunny,2024-10-28 22:01:11
224,1029,0.39,Cloudy,2018-02-05 13:09:33
235,1828,0.12,Cloudy,2021-02-03 00:57:46
67,2759,0.27,Sunny,2020-05-04 15:27:04
169,2103,0.2,Cloudy,2023-08-05 22:40:56
426,2124,0.15,Cloudy,2020-12-22 12:16:49
173,73,0.07,Rainy,2019-01-19 14:14:11
293,1125,0.06,Sunny,2023-12-25 19:04:59
340,548,0.12,Rainy,2021-12-02 13:36:49
297,2862,0.12,Rainy,2018-10-16 14:44:35
269,596,0.19,Sunny,2023-08-21 03:21:09
319,911,0.22,Cloudy,2019-09-30 10:18:46
372,2959,0.19,Cloudy,2024-11-10 01:58:40
420,206,0.2,Sunny,2018-11-19 16:40:16
10,1641,0.16,Sunny,2022-06-30 06:13:03
247,1748,0.37,Cloudy,2021-04-04 07:43:42
5,1506,0.12,Rainy,2021-07-04 20:10:20
346,2075,0.2,Sunny,2019-02-01 02:05:23
437,2692,0.06,Rainy,2018-10-07 17:23:11
279,2118,0.27,Rainy,2021-11-20 20:27:55
11,1360,0.34,Rainy,2023-01-17 03:11:54
438,1523,0.26,Sunny,2020-04-17 02:24:10
246,1959,0.06,Cloudy,2022-06-04 01:43:25
81,2416,0.21,Sunny,2018-03-29 16:30:05
260,409,0.35,Sunny,2021-06-10 21:20:49
28,1588,0.33,Sunny,2022-11-11 21:44:03
176,313,0.1,Sunny,2019-11-21 23:14:46
320,2484,0.2,Sunny,2022-05-02 03:50:24
498,487,0.27,Sunny,2019-12-24 16:19:08
415,992,0.34,Sunny,2019-08-24 10:50:15
181,1775,0.23,Rainy,2022-05-03 12:05:05
209,1712,0.37,Rainy,2020-03-12 23:01:00
177,2681,0.3,Cloudy,2020-04-16 06:30:58
487,2016,0.2,Cloudy,2018-07-07 20:30:44
284,163,0.35,Sunny,2024-01-15 18:25:37
117,2142,0.26,Cloudy,2023-06-27 00:18:50
300,2254,0.08,Sunny,2021-06-01 23:50:28
180,1547,0.26,Cloudy,2020-07-17 14:24:13
135,2380,0.37,Rainy,2021-05-02 11:30:10
12,211,0.17,Cloudy,2022-01-15 07:59:17
133,2203,0.12,Sunny,2021-03-21 06:46:45
273,1801,0.28,Rainy,2023-01-18 17:25:46
119,1742,0.2,Cloudy,2020-12-14 01:40:12
357,1692,0.32,Rainy,2024-02-01 11:12:14
194,1323,0.29,Cloudy,2018-07-23 05:31:31
487,797,0.21,Sunny,2022-08-24 02:56:47
41,389,0.31,Rainy,2018-01-16 20:46:57
497,104,0.18,Sunny,2019-09-17 12:31:45
76,2554,0.28,Rainy,2019-07-21 04:37:18
2,1285,0.27,Sunny,2020-11-11 18:50:43
137,2810,0.25,Cloudy,2022-12-29 11:51:24
137,2811,0.23,Sunny,2019-05-15 12:45:58
345,2297,0.05,Cloudy,2020-12-25 05:58:26
88,1275,0.1,Rainy,2021-02-23 21:47:53
410,200,0.38,Cloudy,2023-08-23 07:48:09
120,1752,0.17,Rainy,2023-09-20 05:06:02
299,1806,0.3,Sunny,2024-02-16 06:39:38
391,2705,0.13,Rainy,2018-08-06 12:42:29
21,2619,0.21,Cloudy,2018-01-20 02:03:34
249,1696,0.2,Rainy,2019-12-06 12:39:32
459,1456,0.14,Rainy,2020-09-26 07:45:04
303,482,0.27,Sunny,2020-05-27 06:51:18
254,2569,0.28,Cloudy,2023-09-26 11:21:55
496,2499,0.27,Rainy,2018-05-26 04:19:32
166,656,0.32,Rainy,2020-06-07 15:03:08
345,1426,0.35,Cloudy,2022-10-05 10:34:37
164,475,0.4,Sunny,2021-02-20 09:50:32
191,1024,0.18,Rainy,2024-02-22 10:32:45
232,2635,0.22,Sunny,2023-05-25 05:30:02
329,1158,0.39,Cloudy,2022-03-09 11:12:09
365,145,0.18,Rainy,2019-06-15 09:06:49
350,223,0.12,Sunny,2018-10-22 05:13:32
98,1927,0.13,Cloudy,2019-07-08 18:03:15
331,2985,0.25,Rainy,2024-01-04 23:24:53
468,1784,0.17,Rainy,2018-07-16 15:21:22
32,587,0.21,Rainy,2020-08-30 05:13:21
483,2812,0.15,Sunny,2023-05-17 15:46:14
295,2903,0.37,Sunny,2018-10-31 00:36:31
352,337,0.22,Rainy,2023-01-15 03:22:24
316,716,0.05,Sunny,2020-02-08 22:34:25
169,2737,0.11,Sunny,2021-10-08 17:26:30
249,877,0.08,Cloudy,2021-11-05 03:27:07
174,2290,0.14,Cloudy,2024-12-17 08:46:29
141,2237,0.21,Cloudy,2024-12-18 21:44:32
197,1021,0.26,Rainy,2024-08-21 00:43:50
363,918,0.11,Rainy,2020-06-17 03:10:15
498,98,0.26,Rainy,2024-03-08 14:37:40
89,433,0.13,Sunny,2023-08-07 19:34:56
411,1054,0.07,Sunny,2022-06-14 09:06:23
21,1115,0.37,Rainy,2019-05-22 02:10:53
48,1565,0.06,Rainy,2018-06-16 06:01:43
7,506,0.28,Sunny,2023-12-04 00:07:20
1,2482,0.27,Cloudy,2019-10-12 01:12:35
326,1480,0.33,Cloudy,2019-02-14 22:56:52
115,1915,0.17,Sunny,2019-08-05 21:37:44
156,721,0.27,Cloudy,2023-04-03 11:16:58
170,1214,0.1,Rainy,2024-01-23 01:23:51
351,2269,0.07,Cloudy,2018-11-13 11:11:08
395,58,0.17,Rainy,2020-07-07 05:04:46
57,2196,0.13,Rainy,2023-05-03 00:08:09
338,981,0.05,Cloudy,2022-05-29 10:52:38
412,158,0.16,Sunny,2019-07-28 15:40:15
202,1327,0.1,Cloudy,2022-05-12 07:51:27
315,2433,0.32,Cloudy,2019-09-14 15:20:22
439,2861,0.39,Cloudy,2022-10-26 00:40:35
75,1604,0.19,Cloudy,2018-10-22 19:07:23
10,1529,0.39,Sunny,2018-07-17 22:16:35
369,2139,0.28,Cloudy,2020-02-27 11:44:56
251,1937,0.1,Cloudy,2019-07-05 22:36:47
305,2697,0.09,Sunny,2018-12-19 08:23:04
46,1529,0.36,Cloudy,2019-12-12 00:07:07
124,2102,0.39,Rainy,2024-11-13 04:00:04
45,1661,0.12,Cloudy,2024-02-24 00:05:24
12,368,0.28,Sunny,2019-09-19 03:52:46
111,1987,0.17,Rainy,2020-06-08 17:31:51
194,2941,0.23,Rainy,2018-04-07 20:32:18
260,2956,0.06,Cloudy,2018-12-08 10:33:23
352,2488,0.21,Cloudy,2018-08-07 08:39:53
482,71,0.35,Rainy,2024-01-21 21:31:08
277,1750,0.09,Rainy,2024-09-25 13:34:24
145,2792,0.26,Rainy,2019-01-05 10:43:12
495,924,0.25,Rainy,2023-10-14 02:45:30
488,930,0.36,Cloudy,2021-04-12 21:36:24
54,2817,0.09,Sunny,2023-12-18 19:15:32
283,769,0.38,Rainy,2022-12-30 02:24:29
460,1815,0.36,Cloudy,2021-08-31 03:22:56
400,1679,0.22,Sunny,2021-09-26 23:30:28
15,2740,0.23,Sunny,2022-12-22 09:13:03
480,2432,0.34,Rainy,2021-03-27 16:15:04
75,2801,0.15,Rainy,2018-10-18 13:56:37
46,1988,0.36,Rainy,2024-10-16 10:57:13
462,2503,0.34,Rainy,2020-02-12 06:02:28
196,538,0.33,Rainy,2018-05-22 19:12:09
386,787,0.35,Rainy,2022-01-16 03:03:09
412,1775,0.28,Sunny,2019-05-27 15:41:51
70,2997,0.09,Sunny,2022-12-18 15:31:51
438,200,0.37,Cloudy,2023-05-12 13:48:34
142,2885,0.19,Cloudy,2020-02-25 00:44:08
