product_id,base_price,discount_percent,final_price,units_sold,promotion_flag
16964,6478,24,4923.0,18,Yes
10950,7912,51,3877.0,3,Yes
12735,7652,33,5127.0,6,Yes
25784,6137,9,5585.0,34,No
9953,6098,18,5000.0,39,No
17272,5907,21,4667.0,12,Yes
22973,5232,6,4918.0,32,No
6727,5322,9,4843.0,13,No
933,1540,18,1263.0,27,No
24272,4443,43,2533.0,9,Yes
3743,3749,55,1687.0,15,Yes
11097,278,0,278.0,37,No
925,2124,7,1975.0,39,No
21693,6262,27,4571.0,9,Yes
1062,3392,26,2510.0,15,Yes
1894,3200,50,1600.0,27,Yes
4902,852,49,435.0,6,Yes
25130,961,18,788.0,23,No
18455,5052,31,3486.0,19,Yes
1278,2530,56,1113.0,15,Yes
17245,7536,11,6707.0,8,No
9177,1086,9,988.0,30,No
25686,899,30,629.0,31,Yes
28196,6377,28,4591.0,1,Yes
25768,4423,44,2477.0,22,Yes
17115,3636,31,2509.0,16,Yes
2432,6398,24,4862.0,29,Yes
26071,1398,48,727.0,28,Yes
181,5224,8,4806.0,23,No
28670,1414,53,665.0,29,Yes
28629,5951,57,2559.0,18,Yes
6656,4732,4,4543.0,16,No
20633,4614,56,2030.0,2,Yes
7548,5725,43,3263.0,35,Yes
25504,6862,26,5078.0,38,Yes
23142,3303,25,2477.0,2,Yes
27130,3940,59,1615.0,30,Yes
20613,5363,1,5309.0,9,No
6773,5143,13,4474.0,29,No
29269,1293,1,1280.0,18,No
7529,5558,43,3168.0,3,Yes
8368,311,30,218.0,7,Yes
3038,2144,18,1758.0,7,No
13828,3751,2,3676.0,18,No
13250,4367,41,2577.0,30,Yes
7131,7084,49,3613.0,35,Yes
25272,6515,56,2867.0,30,Yes
21999,5393,41,3182.0,11,Yes
21311,2584,11,2300.0,26,No
10631,793,31,547.0,22,Yes
28528,6771,7,6297.0,10,No
22800,3286,47,1742.0,38,Yes
3827,4063,2,3982.0,17,No
17435,7969,8,7331.0,21,No
14383,1623,54,747.0,35,Yes
27568,2811,8,2586.0,23,No
2904,287,29,204.0,18,Yes
29920,5421,31,3740.0,3,Yes
19624,6234,31,4301.0,18,Yes
19419,7332,45,4033.0,16,Yes
885,538,23,414.0,6,Yes
28889,1624,20,1299.0,17,No
11325,6555,28,4720.0,36,Yes
1452,6457,51,3164.0,3,Yes
17325,1915,37,1206.0,34,Yes
20054,2926,1,2897.0,37,No
14328,2495,38,1547.0,36,Yes
18974,6635,39,4047.0,32,Yes
7798,1980,54,911.0,19,Yes
12514,7372,59,3023.0,22,Yes
22948,3016,14,2594.0,21,No
28305,4809,43,2741.0,11,Yes
26200,3814,3,3700.0,26,No
4121,5219,30,3653.0,14,Yes
13544,4287,3,4158.0,18,No
23422,5321,48,2767.0,13,Yes
21737,3436,55,1546.0,11,Yes
29019,1511,50,756.0,16,Yes
29113,1989,48,1034.0,31,Yes
4879,5531,59,2268.0,13,Yes
6140,3027,4,2906.0,33,No
19340,1020,2,1000.0,30,No
292,6368,11,5668.0,2,No
15423,6417,9,5839.0,10,No
25772,7041,36,4506.0,13,Yes
436,381,14,328.0,9,No
24297,3906,42,2265.0,35,Yes
4692,7018,46,3790.0,18,Yes
12937,2928,44,1640.0,27,Yes
7193,7806,45,4293.0,14,Yes
18298,6179,21,4881.0,32,Yes
25908,6511,59,2670.0,23,Yes
14208,242,32,165.0,20,Yes
23986,5423,22,4230.0,7,Yes
22159,2786,12,2452.0,25,No
3718,1824,42,1058.0,36,Yes
9348,1614,1,1598.0,31,No
19403,1656,59,679.0,11,Yes
9218,6526,6,6134.0,17,No
23828,6959,9,6333.0,11,No
12072,1393,58,585.0,19,Yes
27199,4788,0,4788.0,14,No
17452,6354,35,4130.0,2,Yes
21129,6668,24,5068.0,4,Yes
3454,6990,3,6780.0,19,No
5666,6645,57,2857.0,30,Yes
9464,6675,12,5874.0,26,No
6436,2411,40,1447.0,37,Yes
14922,7033,37,4431.0,15,Yes
8730,7548,4,7246.0,31,No
23944,4614,45,2538.0,11,Yes
15280,5995,0,5995.0,5,No
25560,236,21,186.0,37,Yes
21099,3242,29,2302.0,11,Yes
25256,2242,46,1211.0,4,Yes
27952,682,6,641.0,3,No
18054,1389,53,653.0,20,Yes
14349,947,21,748.0,36,Yes
24784,4493,51,2202.0,24,Yes
8080,2919,48,1518.0,39,Yes
8996,5244,59,2150.0,5,Yes
13452,7208,49,3676.0,35,Yes
19256,292,12,257.0,27,No
29256,4786,57,2058.0,39,Yes
4079,6438,45,3541.0,34,Yes
12209,2935,24,2231.0,27,Yes
29816,7571,16,6360.0,32,No
5977,5341,21,4219.0,14,Yes
536,4138,48,2152.0,6,Yes
12802,3145,10,2830.0,1,No
19102,3969,40,2381.0,30,Yes
22018,1069,24,812.0,33,Yes
11208,7419,29,5267.0,17,Yes
26766,468,5,445.0,8,No
8320,354,2,347.0,16,No
18844,2149,35,1397.0,4,Yes
1446,4512,55,2030.0,24,Yes
1357,5734,51,2810.0,14,Yes
1583,2885,38,1789.0,28,Yes
21609,1188,42,689.0,11,Yes
6881,6283,6,5906.0,3,No
17394,6641,27,4848.0,21,Yes
4511,4218,54,1940.0,34,Yes
8741,4322,25,3242.0,6,Yes
10074,3200,34,2112.0,33,Yes
20018,1383,19,1120.0,28,No
3913,2163,50,1082.0,22,Yes
21715,7562,18,6201.0,33,No
22994,229,22,179.0,11,Yes
5951,1334,13,1161.0,33,No
13022,2486,30,1740.0,22,Yes
8065,6565,53,3086.0,13,Yes
15637,3321,26,2458.0,38,Yes
25042,3418,18,2803.0,7,No
17019,1723,19,1396.0,6,No
23983,389,22,303.0,10,Yes
11504,5961,18,4888.0,35,No
9140,3527,23,2716.0,25,Yes
12165,5899,38,3657.0,28,Yes
14334,2931,22,2286.0,25,Yes
22560,3080,14,2649.0,36,No
11758,3064,57,1318.0,11,Yes
9533,3689,20,2951.0,15,No
22659,4003,35,2602.0,6,Yes
21128,6051,45,3328.0,12,Yes
11453,5254,50,2627.0,7,Yes
29793,1662,42,964.0,18,Yes
7594,2171,3,2106.0,36,No
4272,2360,48,1227.0,5,Yes
28443,1876,38,1163.0,6,Yes
16609,3349,58,1407.0,9,Yes
1767,5409,35,3516.0,22,Yes
4804,501,36,321.0,28,Yes
5778,6110,43,3483.0,12,Yes
15961,6189,13,5384.0,15,No
7298,3823,21,3020.0,1,Yes
20719,2726,24,2072.0,15,Yes
10481,2087,38,1294.0,15,Yes
29531,3939,53,1851.0,33,Yes
27584,2193,33,1469.0,12,Yes
6534,4195,22,3272.0,3,Yes
15481,3003,43,1712.0,22,Yes
20162,5901,52,2832.0,9,Yes
23671,5106,49,2604.0,37,Yes
22405,7826,21,6183.0,6,Yes
21942,2644,45,1454.0,3,Yes
6249,934,14,803.0,24,No
19213,4149,23,3195.0,39,Yes
23174,6074,49,3098.0,16,Yes
28365,1203,48,626.0,4,Yes
9153,5865,34,3871.0,30,Yes
24301,285,18,234.0,12,No
17189,7446,45,4095.0,5,Yes
7917,2287,9,2081.0,2,No
28636,1359,8,1250.0,27,No
21518,4723,42,2739.0,20,Yes
26967,1336,21,1055.0,38,Yes
20369,4569,10,4112.0,2,No
9900,4272,2,4187.0,15,No
17328,3291,41,1942.0,27,Yes
13699,306,41,181.0,29,Yes
27278,1904,59,781.0,33,Yes
22305,7732,13,6727.0,35,No
20215,5719,3,5547.0,35,No
22979,5208,46,2812.0,24,Yes
27625,6514,48,3387.0,24,Yes
1955,2524,3,2448.0,12,No
20788,4626,48,2406.0,31,Yes
19760,1322,30,925.0,25,Yes
27668,1597,12,1405.0,31,No
9142,7996,0,7996.0,35,No
2194,6278,57,2700.0,37,Yes
27192,4067,31,2806.0,16,Yes
22514,7362,16,6184.0,30,No
27394,3388,52,1626.0,32,Yes
25775,6751,7,6278.0,21,No
15286,528,52,253.0,16,Yes
26787,2288,22,1785.0,38,Yes
26159,5584,56,2457.0,29,Yes
17079,7445,1,7371.0,22,No
16742,1945,47,1031.0,17,Yes
2610,453,57,195.0,33,Yes
3201,6924,10,6232.0,37,No
2272,5471,39,3337.0,23,Yes
29609,1244,25,933.0,4,Yes
3194,7838,2,7681.0,24,No
9449,1074,25,806.0,16,Yes
2082,1209,34,798.0,14,Yes
13633,5815,50,2908.0,26,Yes
6860,2509,24,1907.0,23,Yes
22586,761,5,723.0,28,No
4329,7174,13,6241.0,16,No
935,4645,44,2601.0,5,Yes
27808,4766,30,3336.0,17,Yes
749,4521,39,2758.0,26,Yes
493,732,13,637.0,35,No
27611,7556,42,4382.0,22,Yes
19831,710,50,355.0,29,Yes
21401,1009,42,585.0,5,Yes
21431,2632,53,1237.0,23,Yes
10911,793,36,508.0,2,Yes
7525,3434,34,2266.0,8,Yes
13278,1011,7,940.0,26,No
7226,5344,45,2939.0,10,Yes
10493,7851,22,6124.0,21,Yes
18965,7427,22,5793.0,11,Yes
57,5738,24,4361.0,12,Yes
27280,1150,39,702.0,19,Yes
15827,1129,50,564.0,18,Yes
3985,1314,17,1091.0,20,No
18753,2009,12,1768.0,38,No
14435,887,29,630.0,36,Yes
1907,4864,33,3259.0,31,Yes
15012,5771,50,2886.0,22,Yes
20232,3565,23,2745.0,10,Yes
29269,3581,55,1611.0,11,Yes
29258,1159,45,637.0,1,Yes
7776,2663,3,2583.0,6,No
22848,4021,29,2855.0,28,Yes
26629,6180,45,3399.0,26,Yes
11609,1855,32,1261.0,31,Yes
15646,1193,29,847.0,32,Yes
28000,4226,58,1775.0,9,Yes
7262,5360,48,2787.0,34,Yes
7898,4219,1,4177.0,30,No
18552,1246,39,760.0,37,Yes
17574,2167,43,1235.0,8,Yes
26634,3825,46,2066.0,17,Yes
14327,746,23,574.0,23,Yes
8952,4483,41,2645.0,29,Yes
28486,1626,14,1398.0,9,No
5691,3442,16,2891.0,33,No
13684,6490,0,6490.0,6,No
29015,5841,40,3505.0,38,Yes
22890,3052,8,2808.0,13,No
1627,503,20,402.0,19,No
27625,3379,58,1419.0,33,Yes
7388,375,14,322.0,27,No
27812,5205,24,3956.0,33,Yes
8691,4492,33,3010.0,36,Yes
380,6238,16,5240.0,38,No
14390,1263,5,1200.0,24,No
22376,7845,19,6354.0,35,No
23300,5872,22,4580.0,38,Yes
4906,929,5,883.0,38,No
1105,474,34,313.0,16,Yes
8702,7071,55,3182.0,3,Yes
20993,1230,32,836.0,37,Yes
28002,5324,14,4579.0,5,No
28633,7426,28,5347.0,15,Yes
9627,2224,47,1179.0,23,Yes
15013,5114,5,4858.0,28,No
8796,541,33,362.0,33,Yes
19940,2265,6,2129.0,23,No
13232,6837,8,6290.0,18,No
9129,1154,20,923.0,8,No
5545,2197,38,1362.0,17,Yes
8886,6309,40,3785.0,28,Yes
1234,4055,48,2109.0,20,Yes
12120,4004,6,3764.0,22,No
8214,1370,7,1274.0,20,No
2441,852,20,682.0,6,No
21083,1998,21,1578.0,13,Yes
5709,591,31,408.0,7,Yes
10742,4771,32,3244.0,5,Yes
9141,3681,25,2761.0,32,Yes
26140,4263,58,1790.0,18,Yes
14004,6548,40,3929.0,3,Yes
26955,6790,23,5228.0,29,Yes
6621,864,10,778.0,5,No
2724,6545,20,5236.0,6,No
17711,3010,27,2197.0,9,Yes
11847,4102,56,1805.0,31,Yes
14239,4604,57,1980.0,15,Yes
21397,748,6,703.0,38,No
1548,4022,59,1649.0,11,Yes
100,463,12,407.0,33,No
9900,6844,14,5886.0,18,No
27558,6445,50,3222.0,35,Yes
26967,2690,11,2394.0,27,No
3166,1576,51,772.0,36,Yes
18577,7989,19,6471.0,21,No
5346,7761,8,7140.0,18,No
28876,2941,23,2265.0,36,Yes
29916,2307,20,1846.0,17,No
28288,7938,19,6430.0,20,No
2970,2435,50,1218.0,30,Yes
9928,1260,17,1046.0,37,No
26723,3350,31,2312.0,26,Yes
28991,7079,53,3327.0,11,Yes
25814,7236,38,4486.0,29,Yes
12608,1191,10,1072.0,15,No
19766,671,58,282.0,31,Yes
14093,1815,6,1706.0,32,No
25242,5069,3,4917.0,30,No
7865,1968,12,1732.0,27,No
21480,636,7,591.0,18,No
12582,4317,26,3195.0,28,Yes
19945,4592,52,2204.0,33,Yes
29959,5423,34,3579.0,20,Yes
23483,6043,26,4472.0,26,Yes
2944,621,4,596.0,13,No
13493,2046,20,1637.0,16,No
23058,2839,51,1391.0,19,Yes
21338,889,5,845.0,1,No
208,2532,21,2000.0,10,Yes
17584,2851,39,1739.0,18,Yes
8798,3072,8,2826.0,14,No
2453,1895,42,1099.0,21,Yes
309,7806,50,3903.0,28,Yes
7429,5264,16,4422.0,28,No
5104,6018,22,4694.0,33,Yes
10717,268,53,126.0,35,Yes
6620,302,46,163.0,31,Yes
14525,4899,3,4752.0,21,No
23078,2421,32,1646.0,9,Yes
17161,6772,27,4944.0,25,Yes
24989,7756,30,5429.0,8,Yes
2695,1300,9,1183.0,17,No
28814,5312,54,2444.0,20,Yes
9821,400,2,392.0,21,No
23212,6030,32,4100.0,33,Yes
1078,6503,48,3382.0,15,Yes
13645,5086,46,2746.0,1,Yes
29172,1473,56,648.0,5,Yes
25428,1660,3,1610.0,12,No
15815,1300,30,910.0,31,Yes
26266,1093,42,634.0,7,Yes
23116,2133,12,1877.0,6,No
9749,3843,3,3728.0,39,No
23672,5096,6,4790.0,29,No
9227,7952,58,3340.0,9,Yes
23618,714,27,521.0,25,Yes
6909,1925,12,1694.0,15,No
6415,4473,24,3399.0,6,Yes
16214,5851,48,3043.0,33,Yes
10146,5631,52,2703.0,18,Yes
12155,4645,9,4227.0,6,No
5011,7892,22,6156.0,19,Yes
12254,5110,45,2810.0,25,Yes
14133,5041,41,2974.0,17,Yes
12128,4650,17,3860.0,6,No
11782,6654,44,3726.0,31,Yes
28765,7997,27,5838.0,21,Yes
20823,616,9,561.0,26,No
14869,244,56,107.0,37,Yes
17434,7400,58,3108.0,12,Yes
25944,3910,1,3871.0,18,No
18107,5696,59,2335.0,18,Yes
19512,5844,48,3039.0,4,Yes
20235,1876,47,994.0,36,Yes
14022,2809,42,1629.0,15,Yes
12667,2249,45,1237.0,15,Yes
4443,5050,26,3737.0,37,Yes
18910,377,44,211.0,31,Yes
10636,6103,41,3601.0,33,Yes
3667,1186,27,866.0,6,Yes
8636,7155,45,3935.0,9,Yes
26893,5362,33,3593.0,15,Yes
23939,6670,37,4202.0,15,Yes
16656,5555,29,3944.0,1,Yes
1052,917,35,596.0,20,Yes
12465,6766,49,3451.0,36,Yes
9648,4264,8,3923.0,32,No
19501,5082,36,3252.0,28,Yes
16830,7741,47,4103.0,10,Yes
14726,5323,24,4045.0,36,Yes
534,7589,17,6299.0,24,No
7639,4480,7,4166.0,37,No
8808,7461,50,3730.0,32,Yes
11413,2073,28,1493.0,13,Yes
28102,3338,28,2403.0,9,Yes
26170,2999,50,1500.0,29,Yes
16561,7065,27,5157.0,5,Yes
16280,5219,32,3549.0,34,Yes
27905,4882,3,4736.0,15,No
10788,5984,6,5625.0,1,No
21690,7107,45,3909.0,31,Yes
22431,345,59,141.0,18,Yes
23056,5634,46,3042.0,10,Yes
14367,1381,18,1132.0,5,No
9297,4678,28,3368.0,28,Yes
8961,7541,10,6787.0,14,No
22881,4821,19,3905.0,39,No
3301,7077,10,6369.0,26,No
755,6672,2,6539.0,28,No
407,4963,19,4020.0,38,No
13038,6424,51,3148.0,22,Yes
17947,4102,55,1846.0,33,Yes
3102,6798,2,6662.0,27,No
2903,4457,24,3387.0,23,Yes
14511,4062,36,2600.0,23,Yes
26206,3514,40,2108.0,30,Yes
16783,3875,47,2054.0,21,Yes
477,7773,13,6763.0,18,No
14354,3074,3,2982.0,24,No
23291,4406,40,2644.0,4,Yes
21009,6485,57,2789.0,30,Yes
7436,7327,20,5862.0,19,No
24322,4070,28,2930.0,26,Yes
20998,740,48,385.0,8,Yes
19754,6705,30,4694.0,4,Yes
19247,7832,17,6501.0,5,No
15046,3744,39,2284.0,29,Yes
23293,3116,19,2524.0,32,No
1805,914,56,402.0,18,Yes
2685,445,1,441.0,27,No
25960,7926,9,7213.0,19,No
12408,6929,22,5405.0,17,Yes
29081,6960,45,3828.0,29,Yes
10883,7266,2,7121.0,22,No
1688,816,39,498.0,32,Yes
4448,2550,2,2499.0,22,No
3902,2225,47,1179.0,8,Yes
16630,1474,49,752.0,10,Yes
134,2405,18,1972.0,32,No
18156,2680,32,1822.0,20,Yes
7500,5559,1,5503.0,11,No
11236,4021,3,3900.0,4,No
7387,1433,1,1419.0,20,No
3435,1841,21,1454.0,13,Yes
11359,556,10,500.0,17,No
17527,3522,51,1726.0,23,Yes
10247,2263,21,1788.0,18,Yes
21917,3967,14,3412.0,17,No
17455,207,13,180.0,25,No
25819,2693,50,1346.0,20,Yes
16977,4277,55,1925.0,30,Yes
4238,6235,18,5113.0,26,No
6454,4950,10,4455.0,30,No
2387,7154,51,3505.0,32,Yes
23038,5484,37,3455.0,32,Yes
12310,4267,18,3499.0,3,No
18190,1191,45,655.0,30,Yes
26442,378,38,234.0,11,Yes
4785,5358,0,5358.0,15,No
19704,4948,33,3315.0,15,Yes
11998,3470,12,3054.0,25,No
13688,2553,39,1557.0,3,Yes
11945,5036,59,2065.0,28,Yes
3373,997,43,568.0,14,Yes
10674,7507,52,3603.0,20,Yes
25807,309,3,300.0,33,No
26952,1180,48,614.0,3,Yes
18992,7167,15,6092.0,6,No
16702,1522,1,1507.0,30,No
25528,7522,38,4664.0,30,Yes
7719,5574,9,5072.0,1,No
8427,4110,31,2836.0,13,Yes
14438,1166,5,1108.0,21,No
7081,2053,20,1642.0,36,No
13877,991,20,793.0,22,No
13842,1478,14,1271.0,27,No
22899,965,7,897.0,31,No
22849,2514,39,1534.0,19,Yes
16295,2859,38,1773.0,17,Yes
24856,5610,56,2468.0,29,Yes
4511,2784,11,2478.0,21,No
24932,1531,30,1072.0,8,Yes
14936,799,6,751.0,21,No
3529,3752,20,3002.0,25,No
6469,2886,28,2078.0,8,Yes
7937,7068,32,4806.0,4,Yes
20605,6013,6,5652.0,18,No
7401,6570,52,3154.0,3,Yes
3383,1620,3,1571.0,19,No
4813,2272,22,1772.0,17,Yes
19831,1616,9,1471.0,34,No
21798,5716,34,3773.0,15,Yes
29872,4874,47,2583.0,9,Yes
25065,5004,35,3253.0,26,Yes
12747,5073,24,3855.0,4,Yes
24762,766,15,651.0,21,No
10723,778,50,389.0,23,Yes
12136,3491,8,3212.0,2,No
28107,4661,43,2657.0,27,Yes
28437,6941,44,3887.0,5,Yes
6452,6917,16,5810.0,28,No
6236,7881,17,6541.0,7,No
17308,7317,34,4829.0,18,Yes
6524,5249,39,3202.0,21,Yes
20325,7482,10,6734.0,36,No
22847,2629,23,2024.0,18,Yes
6625,3167,54,1457.0,39,Yes
6393,5105,51,2501.0,39,Yes
2629,283,15,241.0,32,No
27497,5092,51,2495.0,3,Yes
13218,4906,9,4464.0,5,No
22935,5060,21,3997.0,31,Yes
5725,7268,54,3343.0,16,Yes
8234,4197,12,3693.0,23,No
4007,1093,22,853.0,36,Yes
13183,7997,45,4398.0,8,Yes
12255,4276,26,3164.0,38,Yes
20473,1908,11,1698.0,3,No
18245,1800,30,1260.0,11,Yes
2064,1104,13,960.0,31,No
17432,684,24,520.0,2,Yes
7221,1274,14,1096.0,14,No
6272,6475,26,4792.0,4,Yes
16348,2975,18,2440.0,23,No
13640,4556,42,2642.0,6,Yes
26205,3012,16,2530.0,36,No
24603,7346,37,4628.0,32,Yes
17635,6861,52,3293.0,19,Yes
3405,6062,47,3213.0,34,Yes
20478,500,33,335.0,16,Yes
22908,6501,5,6176.0,18,No
26573,1794,24,1363.0,34,Yes
5214,2259,3,2191.0,18,No
11988,7874,46,4252.0,39,Yes
13777,1518,6,1427.0,1,No
12002,886,46,478.0,35,Yes
18550,6321,57,2718.0,20,Yes
5000,7355,42,4266.0,9,Yes
23648,7663,31,5287.0,25,Yes
27628,1872,27,1367.0,2,Yes
23676,7542,26,5581.0,34,Yes
21980,4318,12,3800.0,27,No
26089,4786,10,4307.0,18,No
9726,4492,49,2291.0,24,Yes
25094,955,28,688.0,21,Yes
2128,2481,7,2307.0,12,No
26222,3877,11,3451.0,1,No
23106,1968,47,1043.0,20,Yes
3940,5629,50,2814.0,39,Yes
5258,684,34,451.0,4,Yes
12101,7506,55,3378.0,36,Yes
3924,4327,30,3029.0,2,Yes
20277,1094,1,1083.0,27,No
7243,5840,23,4497.0,8,Yes
801,5757,48,2994.0,6,Yes
29411,6975,51,3418.0,1,Yes
18997,7864,5,7471.0,3,No
883,6709,7,6239.0,34,No
1900,6431,45,3537.0,12,Yes
21845,3336,12,2936.0,3,No
24186,6892,37,4342.0,6,Yes
11504,7747,41,4571.0,21,Yes
22701,2089,40,1253.0,6,Yes
21752,7810,33,5233.0,10,Yes
5557,6387,56,2810.0,10,Yes
576,6826,34,4505.0,35,Yes
11368,4741,1,4694.0,2,No
19570,2667,3,2587.0,3,No
10599,200,7,186.0,24,No
19613,6510,18,5338.0,33,No
3315,1147,51,562.0,39,Yes
2794,3859,35,2508.0,29,Yes
2765,5168,43,2946.0,13,Yes
21203,1413,21,1116.0,21,Yes
25966,7683,46,4149.0,13,Yes
1990,6155,8,5663.0,25,No
8853,1392,19,1128.0,18,No
29384,7285,34,4808.0,12,Yes
1436,512,16,430.0,35,No
21403,7801,34,5149.0,21,Yes
24018,4623,42,2681.0,34,Yes
8290,6157,9,5603.0,3,No
19910,6471,24,4918.0,15,Yes
25333,7120,49,3631.0,5,Yes
981,6628,57,2850.0,17,Yes
5407,1195,33,801.0,15,Yes
25306,7622,17,6326.0,24,No
4196,7962,25,5972.0,25,Yes
10947,6652,47,3526.0,14,Yes
7784,1387,24,1054.0,9,Yes
4142,4856,26,3593.0,17,Yes
16081,6273,59,2572.0,25,Yes
11956,7808,29,5544.0,34,Yes
5338,6916,9,6294.0,20,No
6260,5025,25,3769.0,22,Yes
17539,1590,55,715.0,34,Yes
3671,7465,0,7465.0,20,No
25528,7215,9,6566.0,1,No
17024,2732,27,1994.0,17,Yes
11547,4931,10,4438.0,25,No
1696,1428,25,1071.0,2,Yes
10618,2430,50,1215.0,12,Yes
27245,607,15,516.0,10,No
27872,7426,26,5495.0,8,Yes
20485,639,14,550.0,13,No
10683,4273,58,1795.0,27,Yes
27745,6879,18,5641.0,5,No
9127,6259,15,5320.0,9,No
6468,4609,28,3318.0,36,Yes
27074,7618,40,4571.0,23,Yes
156,4750,17,3942.0,22,No
19718,3486,5,3312.0,12,No
9892,857,48,446.0,23,Yes
25633,6450,11,5740.0,11,No
16935,5113,12,4499.0,4,No
22000,7717,35,5016.0,6,Yes
28182,4357,46,2353.0,11,Yes
11865,2140,17,1776.0,34,No
10729,5995,22,4676.0,14,Yes
25678,6441,42,3736.0,2,Yes
3485,1222,54,562.0,5,Yes
13055,4494,15,3820.0,3,No
22336,7503,35,4877.0,31,Yes
14760,2499,45,1374.0,31,Yes
2051,849,3,824.0,17,No
12549,6206,47,3289.0,27,Yes
20736,1064,51,521.0,27,Yes
28238,3169,33,2123.0,7,Yes
3867,2712,31,1871.0,1,Yes
28376,1935,56,851.0,4,Yes
16689,7973,41,4704.0,7,Yes
27466,3485,39,2126.0,13,Yes
2290,7497,51,3674.0,35,Yes
9571,2056,45,1131.0,9,Yes
12129,2825,47,1497.0,32,Yes
24415,4753,51,2329.0,3,Yes
20595,6020,46,3251.0,25,Yes
23506,1895,29,1345.0,7,Yes
29491,1465,4,1406.0,26,No
3361,1976,42,1146.0,24,Yes
15944,1168,31,806.0,32,Yes
23262,2145,45,1180.0,39,Yes
24112,3259,45,1792.0,30,Yes
3727,5666,26,4193.0,3,Yes
6319,4394,31,3032.0,10,Yes
20787,3249,26,2404.0,39,Yes
5152,6461,18,5298.0,26,No
418,3364,31,2321.0,18,Yes
19028,6672,12,5871.0,36,No
9646,3997,49,2038.0,37,Yes
29841,2150,16,1806.0,27,No
27712,798,21,630.0,8,Yes
1520,5958,2,5839.0,29,No
22214,5434,17,4510.0,3,No
8307,456,9,415.0,12,No
18853,1304,33,874.0,17,Yes
25729,6165,5,5857.0,33,No
23941,7897,9,7186.0,23,No
20220,4651,23,3581.0,20,Yes
26361,1314,13,1143.0,39,No
20943,3930,35,2554.0,11,Yes
9537,7642,12,6725.0,33,No
1029,1197,3,1161.0,32,No
14116,1827,37,1151.0,36,Yes
15082,4319,59,1771.0,2,Yes
5111,4808,44,2692.0,3,Yes
17380,5710,2,5596.0,19,No
17767,1356,31,936.0,18,Yes
22547,6979,58,2931.0,39,Yes
1137,3587,5,3408.0,13,No
19816,1790,31,1235.0,26,Yes
21269,3083,35,2004.0,6,Yes
29459,5986,24,4549.0,35,Yes
12944,913,48,475.0,32,Yes
26379,6992,32,4755.0,18,Yes
9638,3127,45,1720.0,27,Yes
3418,1979,37,1247.0,8,Yes
28242,975,10,878.0,22,No
28578,2362,49,1205.0,29,Yes
6430,7513,14,6461.0,5,No
6944,1760,7,1637.0,8,No
25847,6706,54,3085.0,29,Yes
13802,2755,41,1625.0,37,Yes
12158,2737,17,2272.0,22,No
20683,6402,40,3841.0,15,Yes
12775,3191,39,1947.0,35,Yes
23749,7298,47,3868.0,7,Yes
18207,6212,37,3914.0,26,Yes
11808,4284,26,3170.0,23,Yes
26778,1180,39,720.0,19,Yes
26153,7201,36,4609.0,5,Yes
23832,5533,27,4039.0,12,Yes
24292,4334,33,2904.0,24,Yes
10810,5078,53,2387.0,5,Yes
19180,4874,2,4777.0,6,No
14122,359,23,276.0,35,Yes
18056,2626,56,1155.0,38,Yes
23513,912,14,784.0,4,No
18653,4688,2,4594.0,37,No
14509,2414,47,1279.0,20,Yes
6918,7537,45,4145.0,22,Yes
20042,2843,32,1933.0,30,Yes
19231,1085,34,716.0,3,Yes
22822,7863,31,5425.0,10,Yes
11489,6862,27,5009.0,20,Yes
3225,7366,5,6998.0,24,No
5841,4147,0,4147.0,25,No
27535,2180,56,959.0,1,Yes
25569,4407,59,1807.0,23,Yes
16819,7832,10,7049.0,18,No
16954,4030,27,2942.0,17,Yes
1892,4015,38,2489.0,31,Yes
18099,2051,21,1620.0,34,Yes
2802,3071,4,2948.0,30,No
12602,1483,7,1379.0,18,No
24855,956,27,698.0,29,Yes
26588,2176,35,1414.0,16,Yes
24731,5530,47,2931.0,10,Yes
20641,534,46,288.0,11,Yes
21016,2593,57,1115.0,14,Yes
4466,1388,19,1124.0,34,No
17984,4777,0,4777.0,12,No
15683,5701,52,2736.0,2,Yes
14717,5324,6,5005.0,20,No
5568,7696,52,3694.0,7,Yes
16410,4012,3,3892.0,1,No
28017,4907,58,2061.0,29,Yes
7885,472,45,260.0,15,Yes
24519,7641,32,5196.0,9,Yes
12390,6316,48,3284.0,31,Yes
10386,1344,26,995.0,7,Yes
7471,3080,20,2464.0,29,No
26476,1419,15,1206.0,1,No
10175,973,9,885.0,5,No
24145,862,23,664.0,32,Yes
5074,6212,30,4348.0,13,Yes
9221,5700,7,5301.0,10,No
2300,4423,16,3715.0,9,No
2675,1455,19,1179.0,17,No
26338,2194,15,1865.0,16,No
11721,1056,49,539.0,28,Yes
8701,6895,55,3103.0,1,Yes
4936,4065,36,2602.0,34,Yes
11096,5174,10,4657.0,4,No
23154,4222,7,3926.0,29,No
2905,1732,48,901.0,39,Yes
7023,3829,54,1761.0,27,Yes
27208,2919,42,1693.0,31,Yes
27814,5214,56,2294.0,10,Yes
13394,2566,51,1257.0,27,Yes
20372,4034,33,2703.0,3,Yes
21695,5287,22,4124.0,1,Yes
29472,481,18,394.0,1,No
5153,3583,1,3547.0,31,No
1768,4551,51,2230.0,31,Yes
21535,1637,4,1572.0,31,No
10012,6814,57,2930.0,38,Yes
5356,6080,58,2554.0,27,Yes
18394,1939,37,1222.0,36,Yes
21498,1879,40,1127.0,23,Yes
