product_id,warehouse_id,current_stock,reorder_level,stock_status,last_updated
19024,131,609,241,Sufficient,2022-09-13 14:21:22
15734,46,72,214,Reorder,2022-12-11 11:02:50
21102,149,146,267,Reorder,2022-09-30 06:32:19
10127,41,294,210,Sufficient,2019-09-04 07:03:39
28014,164,259,141,Sufficient,2019-06-27 16:08:43
7640,100,480,158,Sufficient,2024-04-29 11:19:01
26787,182,121,184,Reorder,2021-03-23 14:41:07
28709,130,35,216,Reorder,2020-04-17 15:20:33
26937,113,691,117,Sufficient,2022-11-19 00:26:15
23040,164,267,171,Sufficient,2023-10-28 20:36:03
13348,130,944,183,Sufficient,2022-10-18 04:23:26
22468,80,479,162,Sufficient,2019-08-17 21:41:44
11943,146,284,278,Sufficient,2023-12-22 12:51:20
25086,105,829,235,Sufficient,2024-10-29 02:14:44
13929,48,903,282,Sufficient,2021-05-22 03:35:13
24319,111,226,289,Reorder,2018-01-18 06:16:52
12790,134,590,160,Sufficient,2018-01-28 00:31:52
21728,74,965,170,Sufficient,2024-09-06 19:49:31
16748,57,399,114,Sufficient,2024-07-11 01:49:01
25633,102,106,269,Reorder,2020-05-22 06:30:27
8978,102,649,281,Sufficient,2022-12-15 17:40:41
28307,24,888,175,Sufficient,2024-09-06 08:53:07
22948,32,811,269,Sufficient,2022-04-23 13:56:06
14098,96,163,292,Reorder,2018-10-09 23:38:03
14080,58,130,194,Reorder,2024-01-09 03:22:08
12576,43,371,239,Sufficient,2022-06-21 03:32:54
16174,155,221,242,Reorder,2024-03-22 03:27:08
6654,191,599,131,Sufficient,2020-01-06 20:51:00
5134,53,884,116,Sufficient,2018-05-31 03:15:46
4947,159,636,245,Sufficient,2019-09-16 14:13:51
2850,51,486,203,Sufficient,2024-08-19 01:24:02
15911,55,576,208,Sufficient,2019-02-28 22:08:08
12054,12,598,125,Sufficient,2022-01-02 04:01:20
8087,95,375,238,Sufficient,2018-07-01 01:23:18
10422,77,662,141,Sufficient,2024-07-31 01:20:33
12581,101,88,127,Reorder,2024-01-27 14:45:43
6749,183,95,264,Reorder,2020-01-25 00:01:20
13346,39,564,271,Sufficient,2018-06-11 19:58:02
12886,50,410,174,Sufficient,2021-11-03 18:17:20
8507,13,660,296,Sufficient,2021-08-17 03:12:06
11680,139,297,172,Sufficient,2018-06-01 01:39:13
4105,139,232,280,Reorder,2024-05-10 09:40:27
17261,138,890,142,Sufficient,2022-07-19 02:21:19
26531,141,601,104,Sufficient,2020-09-12 05:42:18
8830,67,619,162,Sufficient,2023-12-04 13:45:11
24834,134,86,267,Reorder,2023-04-10 23:36:23
13554,170,961,187,Sufficient,2024-05-23 08:40:38
2726,135,500,222,Sufficient,2019-05-21 13:19:57
23120,196,517,296,Sufficient,2018-09-18 02:07:00
5801,2,92,118,Reorder,2019-01-16 14:06:41
23208,50,448,244,Sufficient,2021-06-19 06:47:56
5564,175,816,169,Sufficient,2022-04-27 00:59:56
12300,134,411,268,Sufficient,2022-04-09 15:26:50
24086,62,400,280,Sufficient,2020-08-06 21:04:31
4629,39,226,231,Reorder,2019-03-26 15:27:10
5456,2,182,151,Sufficient,2019-11-04 14:07:51
29098,127,552,221,Sufficient,2020-11-04 14:51:20
4193,175,874,118,Sufficient,2023-12-01 05:01:36
29941,92,973,203,Sufficient,2021-09-16 03:42:16
27991,58,977,257,Sufficient,2019-09-11 05:04:31
22322,160,45,243,Reorder,2020-06-05 16:30:57
27056,99,166,113,Sufficient,2022-10-06 01:56:21
11424,28,376,119,Sufficient,2023-01-06 09:11:41
5768,77,101,190,Reorder,2024-05-28 10:39:58
19913,27,764,128,Sufficient,2021-04-05 05:48:52
5618,101,130,136,Reorder,2020-06-15 11:47:18
20555,33,155,157,Reorder,2024-07-03 01:53:18
3912,45,911,158,Sufficient,2022-08-23 07:09:58
639,126,327,114,Sufficient,2022-01-16 09:16:54
9827,29,970,149,Sufficient,2023-05-07 18:24:29
13698,195,409,284,Sufficient,2023-07-22 09:39:33
2952,27,428,192,Sufficient,2020-04-26 04:27:41
28847,33,71,128,Reorder,2022-04-30 18:33:24
20300,86,558,106,Sufficient,2022-05-31 11:46:51
5879,16,302,111,Sufficient,2018-10-20 12:00:33
19361,5,375,255,Sufficient,2020-07-22 16:50:58
20698,131,90,170,Reorder,2023-03-12 20:49:04
8205,87,594,276,Sufficient,2021-12-13 07:18:45
19973,94,689,223,Sufficient,2023-02-26 20:07:45
2973,44,707,272,Sufficient,2021-08-08 03:29:32
22581,59,331,146,Sufficient,2020-04-19 02:02:15
15172,60,306,106,Sufficient,2022-05-01 04:54:23
24901,160,974,188,Sufficient,2024-01-28 16:20:48
21917,177,4,224,Reorder,2021-11-18 11:56:05
17112,198,912,137,Sufficient,2020-07-19 00:55:16
5401,151,690,281,Sufficient,2024-04-01 07:52:20
3328,65,392,223,Sufficient,2023-11-24 19:52:08
24928,131,522,109,Sufficient,2018-11-28 21:47:26
16135,139,537,283,Sufficient,2021-10-25 09:34:25
794,51,894,286,Sufficient,2022-04-12 14:20:57
4434,156,138,220,Reorder,2022-12-23 22:28:07
21784,197,491,216,Sufficient,2019-10-20 16:47:18
23921,123,640,158,Sufficient,2024-02-05 15:28:14
8250,169,611,216,Sufficient,2024-10-25 04:55:35
15047,13,789,273,Sufficient,2021-11-11 19:21:52
24748,63,477,108,Sufficient,2018-03-07 23:10:31
12934,55,723,275,Sufficient,2018-02-22 11:26:16
21191,87,531,271,Sufficient,2023-07-28 06:12:00
1545,115,208,149,Sufficient,2024-12-31 19:49:41
23193,54,706,228,Sufficient,2019-01-18 10:22:45
2814,63,386,184,Sufficient,2024-07-17 15:04:37
6775,163,533,190,Sufficient,2019-02-14 03:18:17
16995,117,183,131,Sufficient,2019-10-28 06:00:04
13854,198,860,109,Sufficient,2022-12-15 08:54:10
7459,181,350,276,Sufficient,2018-02-14 23:34:31
15330,118,379,146,Sufficient,2024-09-07 09:25:24
165,5,289,128,Sufficient,2021-08-23 05:35:59
26051,73,779,204,Sufficient,2023-05-16 19:16:14
11521,45,488,120,Sufficient,2019-04-30 09:35:01
27645,82,138,192,Reorder,2018-01-23 13:13:59
10500,78,313,183,Sufficient,2019-10-16 21:32:12
22457,164,650,213,Sufficient,2020-05-06 04:55:09
15454,170,512,256,Sufficient,2019-11-29 03:00:59
28412,111,990,246,Sufficient,2020-01-23 11:59:28
23812,113,159,141,Sufficient,2019-02-13 14:09:17
7774,104,460,183,Sufficient,2022-10-30 01:31:27
13795,159,8,109,Reorder,2018-12-07 22:12:44
6792,74,532,259,Sufficient,2022-09-08 09:48:46
15567,15,880,268,Sufficient,2021-10-23 10:08:32
7445,77,594,254,Sufficient,2021-07-15 00:49:26
13947,153,842,131,Sufficient,2024-07-05 13:40:45
26944,14,904,157,Sufficient,2021-01-28 21:24:03
19899,5,628,127,Sufficient,2019-10-19 18:57:15
6942,117,904,246,Sufficient,2021-09-06 03:23:08
180,23,159,222,Reorder,2022-07-08 08:16:37
560,23,327,100,Sufficient,2021-05-15 22:39:03
2029,61,130,194,Reorder,2019-03-11 13:46:53
5836,34,20,254,Reorder,2021-03-28 22:13:24
23550,149,229,100,Sufficient,2020-02-17 14:46:17
14298,17,972,235,Sufficient,2019-06-22 10:42:55
26619,194,185,293,Reorder,2024-03-22 08:36:34
18962,113,474,284,Sufficient,2024-07-01 05:48:20
248,69,841,189,Sufficient,2023-11-10 11:30:28
1749,127,878,171,Sufficient,2024-02-07 03:20:00
6888,45,119,104,Sufficient,2020-02-02 20:39:43
1915,103,127,205,Reorder,2024-06-16 22:22:08
5551,55,847,237,Sufficient,2021-12-12 03:50:00
25240,182,673,152,Sufficient,2024-12-14 01:06:32
7905,166,35,168,Reorder,2022-02-07 12:13:33
6604,109,501,101,Sufficient,2018-05-31 07:46:50
29580,165,930,163,Sufficient,2021-04-23 10:26:18
29089,119,422,126,Sufficient,2024-06-13 04:23:33
28105,143,740,216,Sufficient,2022-01-02 05:27:26
28527,166,760,119,Sufficient,2022-04-23 23:36:58
1580,104,830,205,Sufficient,2020-09-26 18:50:05
28149,185,841,156,Sufficient,2022-05-09 10:17:19
6366,164,39,262,Reorder,2024-02-28 19:41:15
3099,191,3,261,Reorder,2018-06-01 09:38:29
3669,79,359,231,Sufficient,2021-09-28 15:03:30
15368,24,956,187,Sufficient,2021-09-14 12:08:13
2542,74,21,281,Reorder,2018-05-14 15:47:54
25824,184,662,141,Sufficient,2023-12-31 04:36:45
17721,169,280,124,Sufficient,2021-09-21 12:42:18
12493,147,786,171,Sufficient,2022-09-21 03:55:58
25168,124,697,123,Sufficient,2020-09-12 22:30:50
10750,84,258,298,Reorder,2024-10-07 14:41:13
28502,47,459,133,Sufficient,2021-07-25 18:36:26
28587,55,276,235,Sufficient,2020-12-24 07:02:34
12794,153,198,199,Reorder,2024-08-14 13:53:40
29114,179,621,174,Sufficient,2018-10-13 20:09:31
15558,102,223,250,Reorder,2023-05-22 22:34:53
6888,8,21,235,Reorder,2023-01-08 01:55:32
1564,190,549,249,Sufficient,2021-12-18 01:06:32
3329,131,259,181,Sufficient,2021-04-18 12:00:58
1632,90,312,156,Sufficient,2023-01-12 01:17:21
24088,186,485,198,Sufficient,2021-12-05 17:47:06
5209,131,298,145,Sufficient,2018-11-17 12:39:35
14277,74,629,222,Sufficient,2023-09-25 23:30:49
19258,177,305,159,Sufficient,2020-08-15 06:00:18
11785,12,501,226,Sufficient,2023-07-19 14:08:40
29311,20,891,144,Sufficient,2021-12-11 05:12:20
1514,82,476,297,Sufficient,2019-08-15 05:10:42
5685,49,881,196,Sufficient,2023-08-07 03:21:27
5412,113,58,131,Reorder,2022-03-28 21:21:00
29194,100,733,186,Sufficient,2023-07-22 08:36:58
7456,174,29,221,Reorder,2019-10-28 08:26:27
28828,176,119,250,Reorder,2018-08-09 10:31:04
29409,124,867,187,Sufficient,2018-07-07 13:41:02
12701,48,511,156,Sufficient,2020-08-20 04:41:36
8476,21,600,271,Sufficient,2021-10-25 23:57:18
7224,179,972,118,Sufficient,2019-09-13 02:41:04
19255,36,716,263,Sufficient,2019-05-25 09:54:43
2933,44,126,248,Reorder,2018-05-04 13:36:41
17016,111,373,185,Sufficient,2024-03-03 13:16:03
792,42,962,231,Sufficient,2022-09-07 09:00:42
14714,81,136,154,Reorder,2024-03-03 10:37:20
13505,83,980,155,Sufficient,2024-03-24 03:36:04
13361,48,682,141,Sufficient,2020-09-27 00:37:06
17162,169,206,232,Reorder,2024-12-15 19:17:32
20428,143,79,222,Reorder,2021-03-26 04:56:39
11381,180,507,185,Sufficient,2020-12-05 08:40:18
25488,133,952,142,Sufficient,2024-10-26 15:37:08
17313,34,932,141,Sufficient,2021-07-04 01:41:50
18451,132,907,242,Sufficient,2022-12-11 11:50:22
13899,134,58,296,Reorder,2020-04-03 22:44:55
12851,127,939,226,Sufficient,2024-06-30 01:44:51
25731,40,698,266,Sufficient,2022-02-11 06:56:41
21314,58,653,129,Sufficient,2021-10-30 11:53:06
13962,12,745,163,Sufficient,2018-09-25 13:57:22
2195,40,502,269,Sufficient,2021-09-03 18:50:41
1947,73,855,230,Sufficient,2023-06-04 16:35:18
16518,108,578,126,Sufficient,2021-02-14 23:14:58
1357,5,324,134,Sufficient,2019-08-17 13:45:48
23270,195,240,224,Sufficient,2020-12-15 03:53:37
6527,39,111,287,Reorder,2022-02-07 04:16:23
16583,111,739,264,Sufficient,2018-01-12 00:49:48
26531,173,934,220,Sufficient,2019-08-01 13:45:52
26771,130,187,165,Sufficient,2022-11-27 03:48:34
18320,180,670,203,Sufficient,2020-01-17 20:13:10
8668,163,79,125,Reorder,2021-03-12 04:04:32
1866,81,636,239,Sufficient,2018-01-05 05:21:58
2116,117,780,186,Sufficient,2023-11-20 17:17:04
1776,60,759,238,Sufficient,2020-11-01 16:28:52
14745,4,740,280,Sufficient,2022-12-20 08:07:56
14650,44,496,113,Sufficient,2018-10-13 07:01:01
17902,89,459,119,Sufficient,2022-07-24 09:39:36
14,78,919,218,Sufficient,2019-12-05 19:45:06
10415,129,911,194,Sufficient,2019-04-17 20:16:03
25951,76,113,222,Reorder,2021-02-25 14:47:30
13187,117,399,215,Sufficient,2021-04-10 18:51:51
11226,82,285,183,Sufficient,2021-12-11 21:42:02
27244,56,644,156,Sufficient,2020-06-08 09:33:05
20872,151,587,141,Sufficient,2021-06-10 04:36:59
8952,124,886,149,Sufficient,2023-12-17 22:33:22
12357,163,296,274,Sufficient,2021-08-08 10:39:48
6483,118,434,144,Sufficient,2021-07-19 20:24:55
11886,154,577,124,Sufficient,2019-08-06 22:34:21
25008,174,174,296,Reorder,2023-01-23 17:06:20
20521,175,923,189,Sufficient,2019-01-04 07:23:36
18596,164,608,200,Sufficient,2023-02-26 00:54:07
11828,58,451,132,Sufficient,2024-06-17 19:48:04
17695,178,326,150,Sufficient,2023-04-05 00:38:50
25924,11,294,180,Sufficient,2024-07-22 04:02:53
28073,39,492,210,Sufficient,2023-12-29 23:25:01
7195,141,882,280,Sufficient,2020-07-07 00:47:40
6125,158,194,275,Reorder,2022-05-14 08:33:32
22645,62,839,220,Sufficient,2019-10-07 02:13:25
14977,7,942,116,Sufficient,2019-12-24 17:14:26
6580,67,100,128,Reorder,2022-06-22 23:03:09
29269,152,0,218,Reorder,2023-03-27 17:41:44
24899,98,615,245,Sufficient,2023-05-24 00:46:03
27615,53,441,153,Sufficient,2022-05-01 08:55:31
18411,60,168,198,Reorder,2024-03-29 10:47:18
14103,28,265,153,Sufficient,2021-11-28 23:58:08
13325,161,916,265,Sufficient,2019-10-19 05:54:10
7502,65,824,103,Sufficient,2022-11-29 00:01:08
23945,74,591,244,Sufficient,2022-04-16 02:26:40
15542,167,200,296,Reorder,2019-10-24 09:17:46
6431,124,789,235,Sufficient,2019-07-03 14:01:53
15748,151,668,249,Sufficient,2023-06-30 00:55:21
26177,193,953,142,Sufficient,2021-07-22 02:58:49
7682,87,176,124,Sufficient,2019-10-26 13:58:22
5230,107,388,111,Sufficient,2018-08-24 08:51:32
29124,189,106,263,Reorder,2018-09-29 08:18:56
11480,70,496,141,Sufficient,2018-10-17 20:37:57
15963,51,555,115,Sufficient,2020-09-07 02:01:19
24620,40,750,241,Sufficient,2021-07-08 09:57:41
14424,9,655,109,Sufficient,2023-03-19 07:36:33
21855,186,351,156,Sufficient,2023-04-19 23:31:06
23261,16,97,210,Reorder,2024-12-07 02:59:38
11172,135,24,109,Reorder,2020-07-12 05:04:06
17912,54,867,284,Sufficient,2022-03-22 15:42:52
14177,75,830,210,Sufficient,2022-11-22 05:49:21
27696,66,639,182,Sufficient,2018-01-24 13:16:01
22196,28,686,299,Sufficient,2021-11-04 05:13:25
13906,73,856,215,Sufficient,2019-04-19 04:14:34
22996,185,22,187,Reorder,2018-01-14 03:40:39
5147,72,767,156,Sufficient,2022-01-20 22:02:08
13786,161,846,210,Sufficient,2018-11-24 12:16:51
15299,136,108,259,Reorder,2022-08-28 15:24:14
13853,199,405,198,Sufficient,2019-08-13 05:20:33
10999,90,288,125,Sufficient,2022-07-10 18:27:40
11366,130,701,241,Sufficient,2020-02-20 18:16:45
22714,186,659,209,Sufficient,2020-12-08 05:56:50
27891,125,44,247,Reorder,2022-10-07 15:33:25
9431,114,383,274,Sufficient,2023-06-23 12:27:39
2607,49,434,166,Sufficient,2018-01-19 18:16:28
12512,80,645,110,Sufficient,2021-11-05 22:38:00
1474,34,343,126,Sufficient,2023-08-10 15:51:08
18363,171,377,185,Sufficient,2020-07-04 09:13:22
15964,82,41,156,Reorder,2018-08-22 02:46:53
4801,58,36,134,Reorder,2020-09-04 14:33:38
12067,102,17,196,Reorder,2024-07-13 11:22:59
21192,90,341,211,Sufficient,2023-12-30 07:08:52
8748,3,700,207,Sufficient,2024-11-07 13:58:21
25420,73,727,159,Sufficient,2021-02-18 03:47:54
6503,148,362,198,Sufficient,2021-04-29 15:24:33
23839,168,701,264,Sufficient,2022-11-14 08:02:04
12347,188,332,113,Sufficient,2020-12-06 11:43:51
16197,166,987,149,Sufficient,2019-05-10 20:43:59
27444,144,279,133,Sufficient,2023-07-03 20:10:53
28268,13,727,295,Sufficient,2020-08-01 12:15:50
18852,83,548,158,Sufficient,2022-09-26 14:57:07
16164,53,526,288,Sufficient,2018-07-06 00:34:35
19180,129,674,204,Sufficient,2024-12-04 09:55:17
27795,196,596,292,Sufficient,2023-08-30 23:37:43
1808,188,330,183,Sufficient,2022-09-04 01:12:25
10957,53,205,150,Sufficient,2022-03-13 16:16:17
9635,179,152,277,Reorder,2023-05-18 23:01:08
16350,82,738,234,Sufficient,2022-09-26 05:28:04
14949,29,362,113,Sufficient,2020-11-02 01:42:34
1382,154,489,257,Sufficient,2022-04-13 02:28:16
5436,123,935,293,Sufficient,2020-05-25 16:18:42
14359,146,708,178,Sufficient,2024-10-10 13:50:22
7391,64,398,216,Sufficient,2020-11-08 20:51:21
20266,164,607,199,Sufficient,2020-02-15 09:41:33
11953,142,561,111,Sufficient,2024-11-13 12:06:27
576,196,431,219,Sufficient,2023-03-18 02:08:34
25360,145,3,198,Reorder,2024-01-27 18:01:29
11873,163,279,179,Sufficient,2023-10-15 22:32:31
20543,177,15,179,Reorder,2024-05-22 03:08:58
15077,78,398,207,Sufficient,2022-05-18 10:23:25
3603,30,384,191,Sufficient,2019-03-09 02:07:17
74,104,136,298,Reorder,2024-05-17 03:14:49
17535,70,559,171,Sufficient,2020-06-10 09:47:53
23361,5,510,199,Sufficient,2022-09-16 03:11:20
10762,6,506,289,Sufficient,2022-02-27 16:08:32
15717,76,446,102,Sufficient,2021-09-04 03:37:58
3984,170,76,115,Reorder,2020-10-16 02:58:43
4774,131,181,176,Sufficient,2019-04-27 19:59:38
19470,87,972,265,Sufficient,2018-05-27 00:03:16
29602,146,114,105,Sufficient,2024-05-06 06:42:33
18927,16,87,167,Reorder,2019-11-22 22:21:03
5286,183,444,105,Sufficient,2021-11-08 08:18:34
27711,34,890,200,Sufficient,2021-07-26 16:24:27
7356,82,82,244,Reorder,2019-03-10 05:55:12
22950,38,918,270,Sufficient,2021-03-24 17:42:00
15192,112,39,219,Reorder,2018-11-10 05:42:24
459,63,703,268,Sufficient,2020-04-26 18:55:27
27471,77,991,176,Sufficient,2021-02-16 20:16:04
26181,142,387,103,Sufficient,2018-04-11 12:59:35
19431,124,750,178,Sufficient,2020-08-07 04:13:58
9274,150,67,149,Reorder,2022-10-17 03:00:36
14024,98,880,154,Sufficient,2023-02-20 15:17:43
13444,7,725,232,Sufficient,2019-10-04 10:19:13
26219,84,199,178,Sufficient,2021-02-15 04:18:45
9774,118,872,136,Sufficient,2019-03-11 20:49:49
25547,154,789,235,Sufficient,2024-12-10 20:22:44
29843,109,773,260,Sufficient,2021-04-23 01:41:15
1023,125,599,197,Sufficient,2018-08-01 04:49:25
14548,62,217,229,Reorder,2024-05-17 00:45:05
5011,69,317,214,Sufficient,2019-02-11 02:44:11
5483,39,633,256,Sufficient,2021-10-26 05:41:57
1271,176,433,107,Sufficient,2021-11-01 04:58:42
14727,52,134,204,Reorder,2018-04-03 07:50:48
15329,150,800,172,Sufficient,2020-07-25 00:34:49
26499,56,676,192,Sufficient,2020-11-06 19:54:06
3210,13,640,119,Sufficient,2018-12-13 04:41:25
18301,125,885,258,Sufficient,2021-06-17 20:03:26
28021,164,202,191,Sufficient,2020-05-11 08:24:10
7479,53,864,110,Sufficient,2021-07-18 03:41:43
945,19,478,204,Sufficient,2021-10-04 15:09:09
3733,121,773,245,Sufficient,2020-09-10 18:03:08
7082,59,462,109,Sufficient,2022-08-14 02:44:14
25167,11,782,129,Sufficient,2018-09-21 12:59:23
23931,133,502,172,Sufficient,2023-10-05 05:40:05
25847,8,490,279,Sufficient,2022-09-29 22:17:13
24128,22,969,289,Sufficient,2019-02-23 15:08:01
4359,105,840,169,Sufficient,2020-04-28 08:34:19
24172,149,789,104,Sufficient,2019-11-21 16:37:33
28989,95,493,132,Sufficient,2022-01-12 22:05:46
19336,54,327,119,Sufficient,2019-01-21 14:55:25
15646,35,286,184,Sufficient,2022-03-06 14:00:40
25338,173,439,223,Sufficient,2018-03-30 23:53:39
14566,124,874,152,Sufficient,2022-04-04 07:42:47
13205,141,837,294,Sufficient,2021-02-17 00:14:35
4066,176,124,119,Sufficient,2023-12-19 00:07:39
29936,165,188,176,Sufficient,2018-04-17 08:15:41
5663,60,262,128,Sufficient,2019-07-05 12:16:32
12856,79,151,196,Reorder,2023-10-12 11:02:26
17878,65,920,119,Sufficient,2023-03-21 05:51:01
10845,174,83,251,Reorder,2018-06-27 10:06:57
17830,40,200,159,Sufficient,2023-12-15 20:57:38
15565,113,681,294,Sufficient,2023-12-07 15:59:52
24792,11,119,230,Reorder,2023-05-23 13:12:36
5595,166,641,206,Sufficient,2020-02-10 12:31:16
11166,174,470,124,Sufficient,2024-02-20 16:14:41
15795,101,637,137,Sufficient,2018-12-19 13:11:45
17124,120,959,144,Sufficient,2022-09-27 07:44:25
5388,186,428,234,Sufficient,2023-03-27 23:46:12
23510,145,932,210,Sufficient,2023-07-21 18:57:12
27295,14,189,291,Reorder,2022-10-15 15:22:31
21315,29,707,174,Sufficient,2024-10-10 01:54:56
11636,61,15,287,Reorder,2024-06-12 10:52:33
3618,146,430,263,Sufficient,2023-03-05 20:10:14
27943,197,684,274,Sufficient,2019-06-26 04:37:00
5376,176,789,180,Sufficient,2018-03-05 23:12:40
22762,119,708,294,Sufficient,2021-02-15 05:33:32
29075,134,992,260,Sufficient,2022-10-03 13:00:15
7214,127,62,138,Reorder,2024-09-26 09:14:29
17404,182,320,294,Sufficient,2021-02-26 00:52:45
14444,72,662,108,Sufficient,2022-07-30 07:24:55
12474,133,504,141,Sufficient,2018-05-03 20:04:37
27507,110,469,279,Sufficient,2020-03-27 19:13:17
27441,38,5,206,Reorder,2019-07-21 21:50:01
24106,26,92,149,Reorder,2019-03-25 19:19:36
10609,120,7,146,Reorder,2020-06-11 10:18:28
27464,52,502,146,Sufficient,2018-02-11 23:21:25
18285,49,877,226,Sufficient,2023-07-25 10:52:16
12742,189,515,290,Sufficient,2022-10-25 14:10:21
23931,142,4,124,Reorder,2020-06-21 14:37:38
17912,145,976,130,Sufficient,2022-07-19 14:36:54
1750,189,612,112,Sufficient,2019-08-07 15:43:57
17721,10,558,175,Sufficient,2023-06-13 16:01:23
3060,59,826,296,Sufficient,2018-01-06 15:49:11
28249,57,468,265,Sufficient,2022-06-11 14:29:42
994,27,888,224,Sufficient,2018-11-12 12:18:44
24113,135,823,193,Sufficient,2024-08-11 15:48:03
21025,124,397,244,Sufficient,2024-09-13 22:41:06
15624,111,157,196,Reorder,2023-01-21 05:37:46
29813,157,54,114,Reorder,2023-10-21 16:42:01
25235,44,797,247,Sufficient,2022-06-04 15:23:27
12455,69,434,214,Sufficient,2021-03-02 11:58:57
11962,167,167,261,Reorder,2023-12-29 16:56:27
15998,147,928,219,Sufficient,2024-01-21 22:53:50
5460,69,324,167,Sufficient,2022-11-23 01:12:56
16440,157,604,170,Sufficient,2018-08-28 21:05:43
10480,16,968,196,Sufficient,2021-04-20 18:00:55
27900,166,163,224,Reorder,2019-02-24 23:55:08
25048,99,156,282,Reorder,2021-01-02 03:52:18
17557,186,798,226,Sufficient,2020-12-09 20:20:13
19290,182,437,277,Sufficient,2021-01-17 14:47:40
8414,18,59,134,Reorder,2023-08-26 21:46:02
16762,103,160,183,Reorder,2019-02-24 01:51:38
20340,61,533,200,Sufficient,2021-12-26 22:26:58
24205,1,286,125,Sufficient,2019-05-18 18:46:29
9490,146,734,279,Sufficient,2018-03-06 17:59:01
24942,87,237,212,Sufficient,2024-03-17 06:18:21
22409,119,516,146,Sufficient,2022-02-23 03:21:25
2835,41,561,136,Sufficient,2022-06-05 20:10:57
18401,76,268,221,Sufficient,2021-12-08 03:59:36
8017,68,895,175,Sufficient,2021-11-04 16:03:53
29589,156,635,261,Sufficient,2022-03-24 15:25:22
26139,20,297,223,Sufficient,2024-03-08 09:51:25
18008,100,821,189,Sufficient,2020-08-02 01:46:29
24822,53,414,225,Sufficient,2021-03-11 20:14:30
22931,178,997,100,Sufficient,2018-08-08 08:59:38
20388,184,724,103,Sufficient,2022-01-03 09:18:22
89,103,619,127,Sufficient,2019-07-14 19:57:22
3566,9,103,198,Reorder,2018-05-29 15:47:50
24076,138,146,270,Reorder,2018-08-24 05:56:07
4913,31,913,211,Sufficient,2019-05-12 00:42:45
17982,193,830,168,Sufficient,2018-04-04 03:45:53
26488,179,972,185,Sufficient,2021-09-18 01:43:55
29757,66,451,255,Sufficient,2022-03-19 15:29:35
24907,32,515,195,Sufficient,2019-05-17 08:25:06
8659,174,686,210,Sufficient,2021-08-22 05:07:36
2059,188,148,203,Reorder,2024-07-13 05:49:48
