product_id,return_reason,return_rate_percent,loss_amount,return_date
605,Expired,1.19,17106,2019-04-29 06:25:28
14005,Expired,14.06,13446,2022-05-22 23:06:56
4872,Damaged,0.11,15056,2022-08-17 18:32:47
509,Damaged,7.64,4954,2022-01-31 07:56:05
8569,Damaged,9.48,14375,2022-02-25 03:01:57
3300,Customer Return,13.76,4929,2024-12-12 02:31:48
15558,Customer Return,13.01,20295,2019-04-03 12:22:22
1064,Wrong Item,6.43,16714,2019-05-22 15:52:53
11544,Expired,11.8,4215,2020-01-15 07:50:27
5335,Expired,3.93,11714,2018-03-15 03:06:28
2748,Customer Return,4.96,25859,2019-11-26 18:02:41
11885,Damaged,5.41,12984,2022-04-15 22:57:04
1102,Expired,9.55,14118,2019-09-15 05:15:42
4806,Expired,3.61,4581,2018-09-28 02:21:11
29504,Wrong Item,6.24,1555,2023-02-23 15:04:12
20345,Expired,1.51,28455,2024-08-16 04:34:08
16355,Damaged,13.69,13529,2022-09-06 06:15:22
10293,Expired,0.23,21517,2020-03-01 23:21:13
21721,Wrong Item,13.0,18819,2020-07-16 14:34:17
5610,Expired,11.19,7666,2022-02-11 21:50:47
27175,Expired,8.56,29718,2021-02-05 05:04:31
14923,Expired,12.72,17784,2021-09-20 17:55:43
12869,Expired,8.33,5163,2024-12-07 01:39:27
21997,Customer Return,6.02,4951,2021-04-11 17:37:10
23737,Damaged,12.7,3113,2020-07-18 12:50:37
22194,Wrong Item,7.93,13365,2024-09-21 20:37:40
20819,Wrong Item,12.17,29242,2023-04-22 22:38:52
6092,Expired,3.6,3347,2022-09-09 13:58:04
7012,Damaged,5.44,12134,2018-02-07 11:16:19
19540,Damaged,2.55,2489,2024-08-16 06:24:30
17383,Expired,6.1,19422,2022-08-08 05:56:43
5215,Expired,11.26,23589,2019-10-02 05:01:20
10112,Damaged,7.63,29699,2020-12-02 01:56:55
3702,Customer Return,3.65,9217,2022-08-05 19:00:20
29631,Customer Return,9.53,15052,2019-07-20 14:27:31
3299,Wrong Item,11.24,4114,2021-06-18 15:22:27
12080,Wrong Item,8.44,24770,2019-04-22 20:14:58
788,Customer Return,3.97,8985,2020-09-12 13:37:25
7299,Wrong Item,7.69,26627,2020-01-26 13:06:49
20207,Damaged,14.45,9057,2023-11-03 12:12:38
15366,Customer Return,11.72,20547,2020-09-02 09:53:32
10807,Customer Return,9.96,2706,2019-04-07 14:49:28
6407,Wrong Item,8.82,26068,2021-11-15 12:48:46
23556,Customer Return,8.45,5027,2024-03-30 21:13:01
24329,Customer Return,3.92,29710,2018-03-24 01:29:06
10703,Damaged,14.33,5868,2021-01-18 02:09:16
22384,Customer Return,5.41,28934,2018-12-20 20:18:01
4423,Expired,6.97,18505,2024-02-18 00:17:32
14312,Damaged,6.3,14258,2022-10-20 13:28:15
6826,Wrong Item,14.05,22144,2024-04-07 23:29:39
21545,Expired,12.12,15276,2023-07-09 18:25:34
19853,Wrong Item,4.07,19440,2023-12-03 03:18:02
24881,Customer Return,12.71,15913,2019-04-13 21:10:24
9460,Wrong Item,1.51,24882,2020-10-27 07:50:59
7461,Expired,5.75,17646,2021-12-09 16:01:46
27340,Expired,1.71,13300,2021-09-28 13:26:44
24684,Customer Return,10.77,24484,2019-02-23 07:22:29
1222,Wrong Item,10.95,1364,2021-12-11 10:03:06
14975,Expired,3.35,20206,2019-04-12 05:38:38
28215,Customer Return,5.65,14411,2021-12-15 03:41:35
17156,Damaged,3.61,5054,2019-11-11 19:33:53
11155,Wrong Item,14.16,23638,2018-10-23 18:18:40
29044,Damaged,11.03,13930,2023-09-29 04:13:51
21129,Customer Return,2.49,6459,2022-08-02 13:51:56
19991,Wrong Item,7.38,3583,2019-05-18 08:28:09
16532,Wrong Item,7.35,21162,2022-11-04 16:42:43
11248,Damaged,4.69,25944,2022-08-26 05:43:21
5828,Wrong Item,1.99,29254,2019-10-11 22:56:13
28876,Damaged,11.35,2136,2021-07-10 09:36:50
18175,Customer Return,11.98,23919,2020-01-28 12:02:28
16031,Wrong Item,1.58,7269,2019-05-07 23:54:36
22131,Customer Return,2.16,9341,2020-12-21 18:26:33
18118,Damaged,1.01,19561,2022-09-12 06:00:32
28713,Customer Return,8.54,28177,2019-02-16 11:26:19
5581,Customer Return,11.21,20697,2020-11-02 16:48:47
7629,Customer Return,3.54,4688,2018-04-08 22:25:53
9011,Customer Return,10.38,26002,2022-12-03 09:06:27
22715,Damaged,5.91,19924,2022-03-19 13:40:50
14744,Wrong Item,5.58,24276,2020-02-09 15:23:16
28757,Customer Return,0.46,18851,2022-10-09 00:40:40
12660,Wrong Item,1.31,3879,2024-09-11 10:56:40
6649,Customer Return,11.68,23194,2022-02-05 05:46:05
22943,Expired,5.47,23182,2018-04-28 15:09:10
2294,Damaged,7.61,28342,2022-09-01 10:41:32
465,Customer Return,13.99,26196,2024-03-12 20:47:52
823,Damaged,9.74,18393,2023-01-09 05:53:46
2751,Damaged,3.46,21797,2021-08-30 17:24:02
1246,Wrong Item,8.8,8461,2022-09-29 13:13:15
2693,Wrong Item,5.96,6857,2018-07-22 04:59:16
2360,Wrong Item,6.95,29377,2024-09-14 05:35:29
18451,Customer Return,0.66,6496,2018-10-05 19:00:14
21883,Expired,12.76,3952,2022-03-29 21:58:57
8576,Damaged,11.61,25558,2024-06-20 17:54:33
25794,Wrong Item,10.36,26195,2020-02-21 01:06:09
22680,Expired,5.27,548,2023-05-02 03:51:59
3921,Customer Return,2.28,660,2024-02-17 13:45:43
17890,Damaged,3.75,15185,2019-09-17 00:58:34
9075,Damaged,10.49,26303,2021-01-22 16:19:03
6476,Expired,14.02,29172,2022-06-20 07:39:31
21460,Expired,5.66,23551,2023-04-15 11:39:09
3364,Wrong Item,5.03,15898,2022-05-28 12:25:31
22674,Expired,10.5,5908,2022-10-14 18:58:00
2064,Expired,10.52,15608,2021-09-02 03:37:09
592,Expired,8.34,29551,2019-02-16 11:53:26
29925,Wrong Item,7.76,27711,2024-08-23 07:56:35
20014,Wrong Item,3.95,26327,2019-10-17 17:37:21
8107,Damaged,7.65,785,2019-10-04 20:50:14
10091,Wrong Item,1.13,26110,2019-03-22 13:56:11
22792,Wrong Item,8.94,19099,2023-03-04 12:27:59
24334,Expired,13.79,22751,2024-08-04 19:31:40
24506,Damaged,0.91,20070,2021-11-09 08:19:50
15712,Damaged,6.52,5296,2020-10-15 02:19:48
14383,Expired,2.73,9688,2021-04-23 01:41:36
27741,Wrong Item,6.56,4643,2023-06-18 01:12:34
26044,Customer Return,14.13,24946,2020-11-05 19:50:17
29933,Expired,13.97,26192,2022-09-04 01:13:00
8232,Damaged,1.13,16701,2024-08-04 18:44:10
8176,Expired,4.4,11162,2023-08-17 05:18:58
11938,Customer Return,1.49,22905,2021-04-26 18:17:47
724,Damaged,13.48,12444,2022-02-19 08:08:26
3797,Damaged,11.41,1494,2023-06-17 17:11:19
27033,Customer Return,7.03,7332,2019-07-26 03:39:40
21311,Customer Return,1.64,25172,2023-09-04 07:43:22
29251,Customer Return,5.87,27782,2019-09-17 22:49:19
14240,Expired,14.83,10741,2020-01-17 01:50:00
9148,Damaged,1.27,10840,2023-05-20 23:13:30
19274,Wrong Item,8.78,20526,2020-11-13 03:43:26
19242,Customer Return,2.88,16837,2019-07-14 02:29:52
25213,Wrong Item,9.31,18419,2023-05-02 23:11:24
29497,Damaged,13.86,11523,2018-12-04 01:03:48
23425,Damaged,3.09,15166,2018-09-05 05:00:00
24353,Expired,11.06,16610,2018-01-12 05:00:36
2333,Expired,4.08,20182,2022-11-11 06:29:07
6267,Wrong Item,9.27,29167,2022-10-10 18:28:56
12205,Wrong Item,13.62,17045,2023-02-05 15:50:31
2434,Customer Return,2.64,10999,2021-09-17 07:11:39
23776,Expired,9.06,16068,2024-03-06 02:50:39
4693,Customer Return,8.51,13244,2023-08-27 13:46:51
25335,Wrong Item,4.92,23672,2023-09-19 10:24:46
23031,Wrong Item,4.16,16275,2019-05-03 13:24:46
3513,Wrong Item,11.39,17369,2020-02-21 12:06:26
27614,Customer Return,6.71,12755,2024-12-18 01:55:42
8483,Expired,6.36,25139,2024-10-20 22:13:07
2621,Damaged,1.63,19553,2020-06-08 02:49:22
10787,Damaged,5.61,7041,2023-10-27 09:33:30
19495,Damaged,3.49,11621,2024-11-07 07:21:38
3838,Expired,11.44,9510,2020-01-16 01:57:36
29592,Damaged,14.17,5319,2024-05-24 12:43:15
28100,Wrong Item,10.25,27463,2024-04-16 17:39:23
27860,Customer Return,0.78,20989,2018-01-11 20:59:13
15182,Customer Return,10.68,867,2022-10-04 13:12:09
4030,Damaged,7.71,3721,2024-11-22 10:38:04
12024,Customer Return,5.3,15354,2020-01-01 14:28:43
335,Damaged,7.86,5935,2023-03-28 10:10:04
1749,Customer Return,12.78,22882,2023-01-27 09:24:54
20369,Damaged,14.24,15682,2019-09-30 02:35:02
24679,Customer Return,13.05,28647,2022-07-03 23:57:35
28762,Damaged,7.71,5359,2022-01-19 13:05:53
10496,Customer Return,12.37,1285,2021-02-01 01:09:27
9160,Customer Return,7.08,1132,2021-02-28 02:43:10
16856,Expired,0.76,12981,2023-08-12 06:54:16
23603,Customer Return,8.61,25323,2021-05-13 19:25:04
13111,Expired,2.76,5184,2022-04-02 07:18:56
18677,Wrong Item,9.6,10258,2023-06-21 07:09:28
17939,Expired,1.85,7668,2023-02-13 00:16:21
23090,Expired,11.35,15546,2023-08-23 13:54:36
23884,Expired,10.13,18530,2021-06-19 13:47:18
12818,Customer Return,1.37,26090,2019-09-23 12:18:56
24747,Expired,4.43,21858,2019-11-02 23:51:28
6236,Damaged,3.61,19429,2021-11-07 01:49:08
15484,Damaged,6.15,15559,2022-04-16 17:13:03
29752,Wrong Item,10.26,14192,2023-12-11 00:43:26
20846,Wrong Item,1.93,28828,2021-09-14 19:52:55
27698,Expired,8.31,4801,2021-02-16 23:56:10
23392,Customer Return,7.63,13282,2022-12-13 20:59:32
27608,Customer Return,5.39,2807,2021-05-31 18:46:31
15800,Expired,10.35,2707,2021-06-08 04:38:17
4696,Customer Return,8.57,20273,2022-11-12 06:32:19
24522,Wrong Item,5.08,24510,2020-04-16 00:34:11
4214,Expired,7.29,5830,2018-12-26 09:54:29
18998,Damaged,1.78,1104,2024-12-15 04:33:18
6845,Customer Return,11.27,20031,2024-07-29 06:23:22
2490,Wrong Item,13.53,21324,2022-07-30 12:04:12
19991,Damaged,2.14,14139,2018-08-09 09:41:36
22948,Damaged,14.71,19900,2019-12-18 19:43:24
16644,Expired,12.25,4486,2019-05-18 14:43:46
27308,Expired,0.45,18800,2024-01-18 11:04:17
11995,Customer Return,1.91,3194,2022-06-18 03:54:04
24136,Wrong Item,6.98,6541,2021-08-07 09:33:42
22362,Wrong Item,6.11,8672,2021-07-03 10:39:04
14202,Customer Return,11.47,20257,2019-07-22 18:13:39
8215,Wrong Item,0.54,17437,2023-07-28 04:08:19
22589,Damaged,11.6,14167,2024-06-21 10:50:35
29781,Damaged,8.02,24586,2018-03-15 12:57:49
1355,Wrong Item,3.45,25627,2023-08-24 21:48:00
9812,Wrong Item,1.36,29379,2020-07-05 14:01:01
7760,Wrong Item,14.71,6837,2018-03-31 16:01:15
15068,Expired,11.44,8329,2020-02-14 06:32:13
8392,Expired,5.24,19183,2022-03-05 07:52:55
12758,Customer Return,11.07,10293,2023-06-05 07:57:18
22678,Damaged,14.84,3306,2019-11-29 17:11:15
23275,Customer Return,10.23,19076,2020-07-29 06:59:14
1142,Expired,9.5,2785,2022-03-15 12:33:01
12199,Customer Return,4.65,2870,2024-05-06 14:38:12
12502,Customer Return,0.98,19824,2022-03-28 12:12:07
18594,Customer Return,0.9,25815,2020-07-11 09:36:59
23705,Expired,10.42,22022,2018-03-22 11:09:55
13236,Damaged,13.22,27527,2024-03-08 17:30:39
3887,Wrong Item,10.95,19665,2022-12-18 00:46:19
29108,Customer Return,1.02,15322,2023-07-05 18:01:00
5551,Customer Return,5.86,5379,2024-12-15 12:39:11
28695,Expired,6.43,5647,2019-04-19 03:16:56
7996,Damaged,5.88,14151,2022-10-31 12:38:12
28320,Damaged,1.27,15414,2023-07-19 22:54:01
16047,Expired,2.12,20007,2020-07-02 15:51:15
8251,Customer Return,2.44,29426,2024-10-24 11:22:43
3188,Expired,5.47,11713,2019-01-13 06:47:04
19430,Expired,13.11,12871,2020-05-14 14:46:16
369,Customer Return,12.56,19049,2018-02-07 13:56:06
7188,Customer Return,2.66,26491,2024-06-22 12:43:46
14413,Expired,14.62,18104,2019-06-01 22:52:07
2698,Wrong Item,0.27,25288,2022-10-19 17:53:59
21256,Damaged,6.79,28463,2021-04-28 19:00:16
22077,Expired,0.24,18229,2020-05-09 09:59:51
26757,Customer Return,5.8,9688,2020-04-29 01:21:23
9366,Expired,3.52,8045,2022-07-14 21:49:26
7151,Expired,3.37,9548,2022-11-16 12:41:47
12757,Expired,3.7,26428,2020-02-23 16:26:48
26898,Wrong Item,0.19,11496,2021-05-28 09:34:04
13029,Wrong Item,0.6,18801,2024-09-07 05:10:19
23500,Customer Return,12.68,6142,2023-04-13 21:48:04
2788,Wrong Item,0.97,23661,2023-08-01 08:51:29
17905,Wrong Item,1.3,6658,2023-04-10 06:34:40
28556,Damaged,10.49,11659,2019-07-22 14:14:21
17723,Expired,0.33,20034,2022-07-02 12:36:53
16733,Wrong Item,6.46,17306,2022-09-08 03:00:12
29689,Customer Return,11.99,27514,2023-11-20 18:51:18
5709,Expired,1.66,14553,2021-11-13 07:33:15
6764,Customer Return,14.11,4537,2023-05-12 09:37:42
22787,Expired,12.96,14436,2021-09-27 18:03:26
24268,Customer Return,0.7,24964,2021-10-31 04:53:08
23937,Expired,12.61,19771,2018-08-14 17:38:35
7072,Customer Return,4.1,19432,2023-12-01 05:17:13
27843,Customer Return,13.43,21847,2018-11-28 20:38:20
18285,Wrong Item,0.74,1534,2020-07-04 18:02:09
23305,Damaged,6.51,17412,2018-11-23 23:55:33
29757,Wrong Item,11.3,16492,2020-07-06 10:21:20
25094,Expired,7.37,26190,2019-11-02 23:24:38
18091,Expired,9.08,3606,2021-06-01 10:03:17
19260,Expired,11.42,17809,2022-10-04 07:02:23
8923,Damaged,7.26,24838,2018-03-14 11:36:31
25211,Wrong Item,0.19,4207,2024-03-09 05:24:11
15965,Damaged,6.32,19955,2018-05-27 05:25:05
19958,Damaged,3.18,24243,2021-06-11 01:04:40
10761,Damaged,14.6,13855,2018-05-06 19:37:19
3977,Wrong Item,1.03,8211,2024-08-16 12:03:12
25689,Customer Return,13.99,11898,2019-09-23 00:54:54
12615,Expired,1.41,27693,2023-08-01 10:01:06
12124,Customer Return,11.22,25669,2018-06-12 02:31:37
11168,Damaged,5.7,23369,2022-02-21 19:22:51
6145,Damaged,3.95,6158,2018-03-21 02:39:23
21461,Wrong Item,14.13,19984,2020-01-14 11:53:40
15853,Customer Return,4.51,14585,2018-02-17 03:59:09
880,Wrong Item,10.56,25250,2019-08-07 09:55:42
11003,Customer Return,11.05,2132,2021-04-04 20:12:05
23699,Wrong Item,3.25,22836,2021-11-21 11:45:03
6306,Expired,5.35,26371,2018-08-28 23:09:50
989,Expired,7.2,890,2019-11-10 01:59:23
25620,Damaged,0.52,20324,2024-11-03 04:46:10
28090,Wrong Item,6.54,1207,2018-08-05 21:39:49
15754,Wrong Item,0.58,21409,2020-04-11 08:25:45
24914,Wrong Item,7.56,19927,2024-09-10 17:47:23
26701,Expired,6.72,29052,2020-11-01 09:37:05
20333,Customer Return,8.42,27607,2022-06-26 06:02:19
26501,Customer Return,11.29,9209,2018-10-28 23:34:57
9555,Damaged,3.98,23780,2020-01-09 08:41:06
20425,Damaged,0.86,16752,2021-04-15 05:55:58
20572,Expired,0.43,23785,2019-03-06 23:36:43
290,Wrong Item,10.9,17970,2024-05-09 22:09:53
18711,Expired,14.42,3899,2018-05-02 00:19:56
14584,Customer Return,4.97,7619,2023-06-26 19:30:01
27722,Customer Return,3.9,17788,2023-11-27 01:24:49
4000,Wrong Item,3.47,15304,2021-10-23 01:36:36
15675,Expired,4.42,29399,2021-01-05 20:42:12
28744,Damaged,8.04,22028,2023-04-02 06:14:13
22833,Expired,4.14,2797,2019-08-08 17:40:57
27903,Damaged,11.86,1132,2022-06-08 01:58:50
21091,Damaged,5.63,17025,2024-07-13 19:38:16
21336,Expired,1.22,25237,2018-09-19 23:15:21
3679,Wrong Item,8.6,19255,2018-06-10 11:20:51
7997,Customer Return,5.76,12973,2019-05-25 11:29:06
20683,Customer Return,12.55,4733,2022-02-16 00:03:37
13008,Expired,13.67,10338,2019-02-21 21:40:08
16972,Customer Return,10.3,12391,2023-09-08 12:21:56
10360,Damaged,12.47,12566,2018-03-24 20:41:54
11619,Customer Return,11.72,14559,2018-06-03 23:51:43
26623,Customer Return,7.89,10066,2023-03-11 14:35:34
23691,Customer Return,9.21,22583,2020-10-28 13:55:27
29498,Damaged,11.25,24004,2018-05-08 15:12:38
911,Damaged,12.66,15506,2024-12-06 12:32:32
18526,Damaged,1.53,2603,2023-03-14 07:13:40
29932,Expired,7.05,17093,2024-07-27 06:49:28
14106,Damaged,3.82,26983,2023-04-22 01:08:53
7130,Expired,9.99,5857,2024-01-06 14:12:08
29284,Customer Return,9.34,1403,2018-09-12 14:37:39
10549,Expired,13.83,16015,2021-04-30 04:44:54
3366,Damaged,3.98,15503,2022-01-04 10:36:48
1097,Damaged,9.78,29746,2019-02-27 20:29:40
25879,Customer Return,12.68,5804,2019-08-20 03:07:28
9399,Wrong Item,7.65,17262,2022-08-17 11:30:46
10426,Damaged,0.81,8493,2020-05-22 06:04:41
1856,Damaged,4.03,1035,2024-07-04 21:42:52
17192,Customer Return,0.87,18386,2023-04-24 23:03:48
13156,Customer Return,9.67,11676,2024-02-14 17:01:51
24742,Customer Return,11.17,12487,2021-05-26 17:18:59
13993,Damaged,4.88,22104,2020-01-04 18:21:49
11342,Customer Return,14.01,20516,2020-07-28 18:44:06
27969,Customer Return,13.47,10831,2024-12-19 06:33:58
20728,Wrong Item,13.5,10622,2019-11-13 15:48:53
842,Expired,14.23,19958,2022-03-17 03:47:40
932,Damaged,14.3,16869,2024-01-16 01:24:59
5568,Customer Return,10.9,29989,2024-02-25 02:38:42
2908,Customer Return,5.93,18825,2021-07-15 08:57:09
20108,Damaged,7.87,21565,2024-06-24 20:07:48
15375,Customer Return,10.05,12113,2021-06-19 22:48:50
26719,Wrong Item,0.44,8477,2024-06-21 21:59:32
10684,Damaged,11.9,28732,2022-02-27 03:42:09
28678,Expired,14.42,10308,2020-04-21 22:11:36
25926,Wrong Item,13.96,28710,2019-05-06 18:02:21
9017,Wrong Item,7.73,3444,2018-01-20 18:00:00
20571,Customer Return,2.84,10475,2020-11-30 01:06:28
4598,Wrong Item,11.83,13710,2024-05-08 05:04:03
16494,Expired,8.4,28160,2022-11-24 07:10:44
21716,Damaged,12.75,19505,2023-12-08 08:37:57
17556,Damaged,14.06,9627,2018-10-24 18:40:14
17999,Customer Return,5.73,14230,2018-03-07 06:48:58
9693,Wrong Item,11.52,25264,2021-09-03 07:27:21
9860,Damaged,7.74,7215,2018-03-21 15:04:43
7974,Customer Return,7.39,5397,2024-12-17 22:37:39
845,Customer Return,4.14,17575,2022-06-25 14:27:27
1663,Damaged,4.58,16009,2023-10-30 08:32:42
12064,Expired,12.73,7869,2021-12-15 23:48:30
19076,Wrong Item,10.6,2711,2019-08-04 00:06:56
11524,Wrong Item,9.69,23468,2020-04-04 04:31:00
1874,Wrong Item,4.91,6933,2021-11-18 07:35:16
29035,Wrong Item,8.28,23401,2023-11-28 02:28:42
19962,Expired,11.79,10418,2019-03-31 05:15:57
2339,Customer Return,5.86,23089,2024-05-05 04:57:49
10479,Customer Return,12.5,13554,2022-12-01 07:04:59
3110,Customer Return,10.03,22136,2021-10-26 12:12:05
13357,Expired,2.76,22143,2021-07-15 04:41:42
27138,Damaged,3.3,25164,2020-04-16 16:31:06
8104,Wrong Item,10.35,12144,2019-08-01 23:17:24
21988,Damaged,4.87,28737,2020-02-11 22:00:44
1061,Damaged,0.5,7915,2021-11-06 09:55:26
25624,Expired,4.87,6259,2022-12-11 16:44:50
29070,Wrong Item,14.32,10909,2023-03-15 07:27:54
6131,Expired,7.61,2452,2024-06-21 01:04:17
25553,Expired,7.54,21102,2018-10-23 08:42:02
22632,Damaged,8.69,17694,2024-03-10 04:46:19
22613,Expired,5.47,3902,2020-07-04 01:41:42
862,Expired,12.12,23991,2023-10-31 12:06:35
22216,Damaged,3.25,13491,2024-02-12 04:25:54
20136,Wrong Item,6.27,6705,2020-10-16 19:42:11
6314,Wrong Item,1.26,13182,2024-01-15 11:25:54
28191,Expired,4.01,28764,2019-08-26 07:43:54
14018,Damaged,3.4,8111,2022-06-23 15:37:54
20498,Wrong Item,5.39,24066,2018-09-19 17:11:12
26873,Customer Return,7.59,8949,2020-09-03 01:19:21
26701,Wrong Item,13.5,19526,2019-05-17 05:28:41
22456,Damaged,0.34,5523,2021-01-02 03:03:35
19787,Customer Return,5.17,21852,2023-12-30 00:20:55
13867,Expired,4.2,7655,2020-07-23 06:55:36
11161,Expired,11.28,8861,2024-11-14 03:06:33
6566,Expired,8.44,10029,2023-03-04 05:16:30
10633,Wrong Item,12.61,15501,2023-07-09 05:22:52
28133,Wrong Item,8.05,1717,2020-05-20 11:23:25
9767,Damaged,5.33,14102,2019-12-03 02:33:55
22089,Wrong Item,5.74,13948,2024-01-08 13:44:40
18689,Wrong Item,3.28,22004,2019-12-20 00:03:57
26822,Expired,1.18,28121,2024-08-14 06:12:18
29321,Expired,8.51,7347,2022-04-13 07:20:21
14456,Damaged,6.57,13451,2018-09-03 21:41:24
3617,Customer Return,9.08,4730,2022-10-08 11:59:12
7912,Damaged,14.81,3455,2023-01-29 02:24:34
1279,Wrong Item,1.94,8224,2021-12-27 08:35:35
11945,Expired,8.07,755,2021-11-07 04:20:26
7276,Wrong Item,4.8,21401,2018-02-08 15:59:13
5112,Customer Return,8.49,14971,2020-06-06 07:18:24
9810,Expired,0.38,16663,2018-02-17 08:17:52
16175,Expired,5.17,13912,2018-12-27 17:38:53
24644,Wrong Item,7.25,600,2023-08-05 05:11:05
23029,Wrong Item,14.78,4028,2019-05-18 20:23:07
17375,Damaged,14.61,11776,2023-08-24 06:37:25
1316,Customer Return,13.71,17887,2020-07-01 05:16:17
15175,Wrong Item,8.61,23492,2022-10-21 15:03:02
11604,Wrong Item,7.4,29523,2024-05-27 07:18:18
10471,Damaged,14.54,22909,2018-10-23 08:16:39
18699,Expired,14.59,2123,2021-07-26 23:34:08
8409,Damaged,5.65,4368,2022-09-23 15:46:36
27319,Damaged,1.2,19400,2018-05-26 09:13:35
4118,Customer Return,5.38,28239,2018-09-02 03:06:36
3155,Expired,9.73,8540,2021-10-06 23:05:54
19027,Customer Return,6.43,1396,2021-07-08 11:28:05
12014,Damaged,5.16,2629,2022-12-16 18:14:01
29572,Damaged,5.61,4355,2020-11-10 10:00:17
14140,Expired,4.46,22967,2021-08-25 20:52:23
8951,Damaged,13.14,27947,2021-06-26 05:02:21
13898,Wrong Item,5.89,14380,2022-02-21 23:52:36
10767,Expired,6.64,7254,2024-08-18 09:21:38
6691,Customer Return,2.44,7777,2018-05-11 23:03:22
17448,Wrong Item,11.14,1627,2019-01-18 03:57:47
6239,Damaged,12.37,5808,2021-08-07 10:19:33
12564,Damaged,5.38,2830,2018-09-27 08:52:32
17979,Wrong Item,10.68,4364,2021-08-19 12:54:12
19770,Damaged,1.33,28559,2019-11-24 07:53:10
9174,Expired,0.2,1123,2023-09-16 04:45:20
11108,Customer Return,11.8,10873,2020-07-09 14:18:14
25398,Expired,9.83,5539,2019-12-07 02:30:14
6630,Expired,4.04,18923,2021-03-16 12:22:39
8589,Damaged,2.93,19911,2019-12-13 09:49:36
11474,Customer Return,5.03,7064,2023-11-23 04:13:36
29418,Wrong Item,10.58,11496,2024-07-26 07:25:15
10635,Expired,12.59,21000,2018-12-16 18:32:39
6751,Expired,7.44,19436,2024-10-09 19:00:10
8053,Customer Return,10.94,11547,2021-12-01 00:59:23
4741,Customer Return,3.98,23605,2022-12-01 13:08:58
18134,Customer Return,10.43,21275,2019-06-10 22:32:04
20113,Damaged,4.89,29825,2020-11-05 21:48:05
21958,Wrong Item,11.45,13301,2021-08-24 17:00:47
29676,Expired,12.27,3802,2022-12-18 11:42:32
5768,Damaged,3.88,17543,2023-09-04 22:15:49
8973,Customer Return,8.14,9983,2019-03-25 20:16:25
29173,Damaged,6.46,27966,2020-05-08 00:01:03
2344,Expired,10.36,29706,2023-03-06 14:45:10
23677,Expired,4.89,6316,2018-05-20 01:36:50
729,Expired,3.55,29568,2022-09-12 00:56:34
29485,Damaged,3.88,8361,2023-07-31 04:45:50
15181,Damaged,3.91,2113,2022-10-30 21:58:15
17623,Damaged,6.06,4363,2024-12-24 17:05:06
10206,Damaged,9.27,16604,2021-07-14 18:49:40
9716,Expired,14.14,29555,2023-09-07 15:17:15
7917,Damaged,11.99,2439,2023-08-24 06:23:49
19479,Customer Return,13.02,19929,2021-09-10 08:11:27
25695,Damaged,9.96,7178,2024-12-08 08:28:57
6505,Customer Return,13.91,15306,2019-01-27 22:36:17
23345,Damaged,5.48,15044,2020-09-17 05:49:53
22805,Expired,8.29,27660,2024-08-15 02:19:21
22393,Customer Return,1.03,7437,2022-04-01 17:21:46
2372,Expired,10.72,28667,2023-03-15 15:30:22
23663,Customer Return,14.97,3725,2022-04-03 11:56:29
16804,Wrong Item,5.06,4854,2018-11-30 03:11:06
27185,Expired,6.99,21719,2019-08-14 23:26:07
23388,Expired,1.64,4412,2024-06-19 16:55:34
20156,Damaged,13.18,26438,2021-05-31 22:10:48
12059,Customer Return,10.84,15159,2019-07-26 20:35:24
7926,Damaged,13.8,26505,2018-03-06 05:21:54
20606,Customer Return,5.75,18108,2023-12-18 17:55:48
18461,Expired,3.36,6720,2021-12-20 10:23:11
11078,Wrong Item,8.74,2619,2023-02-26 19:44:36
4913,Expired,9.67,26602,2023-01-28 01:03:27
