supplier_id,product_category,delivery_days,defect_rate_percent,supplier_rating,last_delivery_date
4803,Home,16,3.01,Average,2021-01-12 09:24:15
4841,Clothing,9,1.37,Average,2019-01-17 10:14:57
2490,Electronics,11,3.31,Average,2018-10-14 23:12:41
1883,Clothing,5,5.91,Good,2020-03-01 03:41:38
4301,Home,6,7.11,Average,2023-04-21 09:35:06
800,Grocery,2,5.12,Good,2021-07-15 13:15:52
19,Grocery,8,5.01,Average,2021-09-11 15:48:54
4561,Clothing,16,5.55,Average,2020-04-03 01:38:49
1530,Grocery,12,4.97,Average,2024-05-20 17:29:36
251,Clothing,17,3.73,Average,2021-09-05 16:56:38
4116,Clothing,14,2.51,Average,2023-12-23 03:46:08
3406,Electronics,17,3.93,Average,2019-11-06 18:32:21
3668,Grocery,19,2.96,Average,2021-12-11 06:55:07
1055,Electronics,6,7.88,Average,2024-04-12 05:48:43
3639,Grocery,4,1.48,Good,2020-06-22 21:36:29
1202,Grocery,6,7.04,Average,2021-03-03 18:28:44
3310,Grocery,15,5.64,Average,2021-10-22 11:34:11
3252,Grocery,6,2.34,Average,2020-10-14 17:21:15
448,Clothing,13,4.78,Average,2018-01-22 04:57:58
4725,Electronics,9,2.51,Average,2024-12-02 23:02:19
817,Clothing,19,4.51,Average,2023-06-01 21:00:20
1683,Clothing,16,7.1,Average,2024-06-04 22:13:41
4679,Clothing,2,1.78,Good,2020-04-06 08:11:58
4323,Clothing,16,1.0,Average,2018-12-13 00:00:05
2052,Electronics,3,6.2,Good,2018-03-17 18:43:18
1757,Home,3,5.37,Good,2021-09-08 17:54:06
431,Grocery,10,1.33,Average,2020-04-28 13:09:49
3427,Clothing,11,5.39,Average,2018-12-15 12:23:51
3558,Grocery,7,0.3,Average,2020-07-25 10:39:38
2699,Grocery,8,2.55,Average,2024-08-06 08:58:36
2881,Clothing,10,5.64,Average,2024-04-21 23:00:47
3651,Clothing,17,1.7,Average,2022-04-07 19:40:20
2971,Clothing,17,4.12,Average,2022-04-22 12:54:10
721,Home,4,3.75,Good,2023-04-21 08:11:48
4865,Electronics,13,2.23,Average,2024-01-09 15:28:59
2010,Grocery,18,2.89,Average,2019-09-19 17:42:42
380,Home,9,3.36,Average,2021-05-08 00:27:07
3341,Grocery,18,5.89,Average,2018-04-10 16:35:47
3826,Home,6,2.04,Average,2022-07-15 01:48:13
2985,Grocery,18,7.75,Average,2021-10-31 23:27:15
502,Clothing,11,2.05,Average,2023-04-15 19:07:32
99,Clothing,4,6.68,Good,2023-09-04 09:16:11
985,Electronics,2,1.83,Good,2022-01-26 09:29:02
707,Clothing,16,1.95,Average,2021-03-14 18:34:22
2688,Electronics,12,7.98,Average,2020-04-20 19:46:09
644,Home,9,6.78,Average,2018-12-22 14:37:47
4231,Grocery,1,4.95,Good,2024-05-07 10:45:46
2378,Electronics,14,1.13,Average,2020-11-19 07:28:06
4948,Home,6,7.22,Average,2020-11-04 04:34:41
2611,Electronics,18,5.1,Average,2019-09-14 02:46:35
382,Grocery,2,6.33,Good,2019-06-14 19:19:22
2046,Grocery,11,5.9,Average,2023-06-21 05:49:35
3558,Electronics,4,4.91,Good,2020-05-03 08:37:08
4027,Clothing,17,2.0,Average,2020-09-02 08:56:23
4566,Home,12,2.7,Average,2021-09-22 18:13:29
4594,Clothing,9,3.18,Average,2021-04-16 06:10:25
1339,Grocery,1,6.74,Good,2023-05-29 10:06:39
2681,Electronics,1,3.16,Good,2021-06-05 08:13:54
2243,Electronics,8,6.93,Average,2018-01-24 02:57:07
2834,Grocery,18,5.38,Average,2021-06-24 17:08:37
3369,Home,7,2.03,Average,2021-05-14 21:17:02
1618,Grocery,10,2.13,Average,2019-04-07 03:28:01
578,Clothing,8,3.11,Average,2024-11-09 11:52:10
1889,Clothing,7,7.12,Average,2018-06-04 02:34:27
3370,Electronics,7,3.28,Average,2024-11-02 01:45:28
1964,Grocery,17,1.1,Average,2024-05-22 00:17:36
3624,Home,4,1.63,Good,2023-09-26 05:25:50
1688,Clothing,7,4.66,Average,2019-11-21 12:43:40
1175,Grocery,7,0.1,Average,2024-02-07 12:20:23
2648,Electronics,9,3.7,Average,2018-03-23 16:46:27
3920,Electronics,9,6.34,Average,2018-07-17 02:42:48
3226,Electronics,5,4.96,Good,2024-04-09 22:27:30
2774,Grocery,6,1.94,Average,2022-03-27 22:04:42
2741,Clothing,9,2.55,Average,2024-02-10 00:41:19
4841,Home,6,4.01,Average,2019-06-19 16:54:17
1791,Home,15,2.03,Average,2020-03-03 10:37:24
707,Clothing,10,4.2,Average,2023-03-08 23:58:40
1194,Clothing,15,4.66,Average,2019-02-08 16:59:41
2052,Clothing,14,1.71,Average,2023-06-15 19:21:43
1653,Electronics,11,3.86,Average,2018-03-02 12:15:24
3373,Clothing,2,0.53,Good,2019-03-13 14:32:03
826,Electronics,5,1.99,Good,2024-09-09 04:46:26
456,Electronics,9,3.09,Average,2021-04-10 22:51:13
3763,Grocery,12,2.73,Average,2024-05-10 23:40:25
2710,Home,11,0.33,Average,2023-09-07 01:33:14
323,Clothing,19,6.51,Average,2019-04-29 04:56:58
2742,Electronics,5,0.31,Good,2021-03-31 16:00:57
3996,Clothing,2,4.41,Good,2019-11-28 01:42:01
2877,Grocery,3,6.65,Good,2018-02-12 07:23:04
424,Home,18,2.74,Average,2020-04-08 12:45:30
978,Clothing,7,4.42,Average,2022-04-02 11:10:46
3527,Grocery,15,1.97,Average,2020-05-31 03:05:28
1113,Electronics,8,6.05,Average,2018-05-24 16:16:41
223,Grocery,5,1.93,Good,2020-07-20 18:14:15
3269,Electronics,6,4.55,Average,2022-11-18 02:23:42
1736,Home,16,2.76,Average,2023-02-19 00:03:38
2137,Home,8,1.14,Average,2024-11-26 19:42:47
2295,Home,16,2.27,Average,2018-09-10 21:24:29
1454,Clothing,4,6.27,Good,2024-01-28 12:40:08
3237,Clothing,19,4.66,Average,2018-06-09 23:20:02
2759,Grocery,18,4.49,Average,2020-10-28 13:18:18
749,Electronics,8,4.48,Average,2022-11-22 08:27:12
2453,Home,12,1.84,Average,2018-01-04 03:49:19
1878,Clothing,16,3.01,Average,2020-01-04 12:45:23
2779,Clothing,5,5.74,Good,2024-09-17 12:31:53
2802,Grocery,11,0.27,Average,2023-08-20 06:55:11
2832,Clothing,8,2.11,Average,2022-07-07 01:57:06
1926,Clothing,13,3.14,Average,2023-12-16 08:15:54
111,Home,17,1.07,Average,2021-10-18 00:37:47
4461,Clothing,17,7.65,Average,2024-08-08 19:46:08
1069,Home,12,5.5,Average,2021-03-27 06:23:07
2274,Clothing,16,3.56,Average,2020-01-29 16:19:55
1834,Clothing,8,5.45,Average,2018-02-07 12:06:40
4156,Clothing,8,5.57,Average,2021-09-24 03:41:21
129,Clothing,1,6.6,Good,2024-10-12 00:39:34
4039,Electronics,15,0.19,Average,2024-01-29 11:31:05
3303,Grocery,5,2.5,Good,2022-09-05 10:12:57
4281,Grocery,19,6.66,Average,2022-10-05 08:51:05
3260,Grocery,6,2.99,Average,2021-07-09 10:25:28
3370,Grocery,6,2.06,Average,2022-08-29 19:43:54
3976,Clothing,18,7.69,Average,2020-02-17 09:32:48
903,Electronics,12,4.62,Average,2020-07-15 00:43:36
2325,Clothing,7,1.72,Average,2021-12-15 06:39:45
1780,Grocery,12,6.01,Average,2020-04-22 11:10:51
4124,Grocery,15,0.78,Average,2020-06-20 12:42:02
2928,Home,10,7.17,Average,2021-10-03 04:31:04
4541,Electronics,5,0.22,Good,2023-10-02 10:43:00
2999,Grocery,5,1.81,Good,2023-08-17 23:27:00
3419,Electronics,18,4.65,Average,2019-06-21 11:13:39
4,Electronics,1,7.25,Good,2021-11-13 06:13:12
4716,Clothing,19,7.06,Average,2018-10-05 00:59:35
3550,Clothing,12,3.86,Average,2020-05-30 20:17:08
3359,Clothing,18,5.26,Average,2023-03-31 18:50:42
339,Electronics,9,3.61,Average,2024-03-14 19:29:45
1619,Grocery,11,2.77,Average,2021-10-22 13:49:01
5,Grocery,15,6.46,Average,2018-12-21 01:24:13
1771,Home,16,3.94,Average,2018-02-20 21:47:01
2719,Electronics,6,3.13,Average,2020-11-18 18:23:27
3241,Electronics,17,4.69,Average,2024-01-18 03:52:53
984,Electronics,7,1.78,Average,2023-02-18 13:25:00
2070,Home,16,3.64,Average,2019-07-06 16:43:07
655,Clothing,10,0.22,Average,2020-09-28 20:46:45
3335,Clothing,5,6.68,Good,2022-02-09 20:12:42
2401,Electronics,19,7.86,Average,2021-04-21 11:08:01
4787,Clothing,16,0.71,Average,2023-09-24 01:21:38
4317,Grocery,10,6.14,Average,2020-01-09 19:19:54
3812,Grocery,8,6.07,Average,2023-01-29 07:05:05
44,Clothing,15,2.47,Average,2022-05-03 23:11:36
4357,Clothing,10,4.29,Average,2024-02-27 01:59:08
3104,Grocery,7,5.91,Average,2019-03-31 02:11:18
2484,Electronics,12,5.77,Average,2024-12-28 03:26:21
2797,Electronics,17,0.07,Average,2019-04-16 08:40:17
2500,Electronics,17,0.9,Average,2022-04-01 14:20:51
741,Electronics,16,6.91,Average,2023-05-27 22:14:48
3457,Grocery,3,4.63,Good,2023-12-27 13:45:44
2108,Electronics,13,2.59,Average,2019-09-24 10:39:46
726,Clothing,17,6.51,Average,2018-10-25 00:46:47
2609,Electronics,10,6.31,Average,2023-05-19 07:07:30
93,Clothing,14,5.38,Average,2021-07-27 18:24:26
139,Electronics,2,0.17,Good,2020-06-27 13:19:28
2773,Electronics,3,7.97,Good,2018-08-26 21:24:47
1810,Clothing,19,0.86,Average,2018-02-11 22:57:58
3754,Electronics,13,0.51,Average,2018-05-24 09:21:28
585,Home,18,7.66,Average,2024-09-08 00:43:37
1752,Electronics,4,5.21,Good,2019-05-11 01:34:58
993,Clothing,16,4.6,Average,2024-10-14 18:30:54
4174,Clothing,3,7.88,Good,2019-03-28 01:10:31
733,Grocery,1,3.4,Good,2024-06-17 06:40:58
2519,Electronics,17,1.44,Average,2021-05-12 22:01:04
1680,Electronics,3,6.87,Good,2020-09-29 12:12:04
102,Electronics,10,2.71,Average,2023-07-22 11:16:24
1037,Electronics,17,7.85,Average,2020-10-22 03:09:25
2133,Electronics,6,4.06,Average,2019-08-09 21:13:33
3651,Home,1,0.63,Good,2021-11-03 15:57:45
2917,Home,4,3.16,Good,2023-08-31 12:55:15
2834,Home,9,3.21,Average,2024-01-05 03:14:24
2571,Electronics,12,6.57,Average,2023-02-13 07:31:56
4138,Clothing,19,7.0,Average,2019-06-11 15:10:21
3890,Home,3,6.2,Good,2024-04-27 03:05:46
4329,Grocery,15,6.47,Average,2021-10-04 12:05:50
1278,Clothing,5,4.97,Good,2024-01-08 00:24:44
3430,Clothing,8,4.45,Average,2023-05-09 19:57:33
1674,Clothing,5,3.96,Good,2020-11-07 13:29:22
4880,Home,6,1.99,Average,2018-05-14 20:05:44
1208,Clothing,10,6.48,Average,2020-11-12 14:52:14
1552,Home,16,7.98,Average,2022-03-13 22:49:36
790,Electronics,5,0.54,Good,2024-08-03 11:01:03
1858,Clothing,3,6.57,Good,2023-05-23 07:29:19
4601,Clothing,10,7.74,Average,2018-11-06 12:10:40
4677,Grocery,4,6.84,Good,2019-11-01 03:41:19
800,Clothing,2,0.48,Good,2020-03-29 01:39:42
551,Home,11,5.76,Average,2021-11-12 13:21:36
4933,Grocery,5,2.49,Good,2021-11-17 11:22:33
2204,Clothing,13,5.96,Average,2020-06-04 23:16:05
440,Grocery,11,6.32,Average,2019-03-19 07:56:36
954,Home,8,6.06,Average,2018-03-16 07:29:35
137,Grocery,18,0.32,Average,2020-08-05 12:28:07
3812,Grocery,19,2.1,Average,2021-10-03 10:07:29
2406,Electronics,19,0.78,Average,2020-11-06 12:56:44
2797,Electronics,4,2.59,Good,2020-10-25 07:08:42
4435,Clothing,4,5.09,Good,2023-04-12 13:56:33
216,Grocery,1,5.41,Good,2023-08-07 13:35:27
2392,Home,13,6.38,Average,2023-02-28 05:13:08
2095,Grocery,9,5.24,Average,2018-10-15 01:40:59
4436,Grocery,17,3.24,Average,2024-09-21 02:38:07
1821,Home,8,4.75,Average,2019-01-13 20:31:52
1190,Electronics,9,6.61,Average,2022-01-26 20:06:33
4165,Electronics,16,5.76,Average,2024-06-08 12:28:14
2839,Home,14,4.57,Average,2018-04-27 20:27:03
2699,Home,17,2.62,Average,2021-10-04 22:47:58
4154,Electronics,14,7.32,Average,2019-10-26 16:23:11
3205,Home,15,6.38,Average,2021-10-09 02:50:47
915,Electronics,15,1.01,Average,2018-07-01 03:53:11
2198,Home,4,3.69,Good,2024-05-01 22:32:04
4296,Clothing,19,5.06,Average,2020-02-09 17:10:46
262,Home,13,6.95,Average,2019-12-03 18:54:03
2721,Grocery,3,0.6,Good,2023-01-30 15:37:19
1126,Grocery,11,0.09,Average,2024-11-05 21:52:46
14,Grocery,18,2.15,Average,2021-04-15 11:09:32
3541,Home,6,5.01,Average,2024-04-22 07:09:31
2619,Clothing,8,5.83,Average,2024-08-09 00:02:07
3108,Home,8,5.07,Average,2024-01-28 04:19:02
215,Electronics,9,2.63,Average,2023-11-20 03:11:02
1470,Clothing,14,6.53,Average,2018-08-05 18:29:37
1958,Electronics,12,7.48,Average,2018-11-16 08:57:12
1101,Grocery,9,1.44,Average,2022-12-17 14:18:33
3347,Home,14,3.46,Average,2018-08-13 04:48:24
541,Grocery,18,2.75,Average,2022-07-02 03:44:37
4862,Clothing,12,7.02,Average,2020-02-20 05:30:15
3948,Home,1,3.87,Good,2018-10-01 14:13:30
350,Clothing,2,7.74,Good,2024-08-20 22:08:48
3545,Home,11,6.38,Average,2018-04-19 01:22:19
4089,Grocery,6,4.22,Average,2024-05-05 18:24:54
3720,Clothing,12,7.19,Average,2024-06-27 11:20:40
4607,Electronics,16,3.58,Average,2020-04-02 13:32:48
810,Grocery,18,2.51,Average,2020-07-25 01:50:49
2707,Clothing,9,7.69,Average,2020-04-07 16:45:05
1502,Grocery,19,1.49,Average,2021-10-06 02:42:35
1001,Grocery,1,4.13,Good,2023-12-06 21:25:18
3588,Electronics,18,3.76,Average,2022-05-16 22:04:38
4234,Grocery,10,7.76,Average,2023-06-04 20:51:07
1338,Electronics,6,1.51,Average,2018-01-02 02:19:30
1418,Grocery,13,2.2,Average,2023-09-09 18:53:06
4059,Home,8,0.55,Average,2018-08-31 06:03:43
2938,Clothing,1,4.42,Good,2019-09-09 05:52:46
3653,Home,16,3.94,Average,2023-05-29 12:35:51
3234,Home,9,3.97,Average,2024-01-15 04:58:41
4482,Home,14,2.28,Average,2019-10-15 20:29:42
1097,Clothing,12,1.39,Average,2024-08-03 19:04:19
908,Grocery,9,5.47,Average,2023-02-01 07:02:25
1290,Home,13,2.76,Average,2023-03-19 20:56:36
4900,Clothing,4,2.52,Good,2020-07-31 09:45:46
4666,Home,4,4.27,Good,2023-05-18 14:36:58
92,Grocery,12,3.15,Average,2023-11-17 20:07:05
1008,Home,13,5.0,Average,2022-04-25 01:28:53
841,Clothing,13,3.19,Average,2023-11-06 07:39:02
2703,Grocery,8,1.67,Average,2018-04-26 16:22:22
4426,Clothing,11,4.28,Average,2019-11-10 21:02:57
4629,Grocery,17,0.14,Average,2022-02-04 05:15:50
2,Home,3,2.98,Good,2022-05-05 12:53:41
1176,Grocery,1,0.5,Good,2021-07-04 06:54:43
477,Clothing,1,7.59,Good,2019-03-14 20:36:32
1047,Grocery,8,4.23,Average,2019-07-01 22:38:03
312,Clothing,7,0.82,Average,2019-03-06 22:45:59
1886,Home,5,3.71,Good,2020-10-07 00:29:46
3271,Clothing,10,5.0,Average,2023-04-01 18:35:14
868,Home,15,0.61,Average,2023-06-13 19:44:02
1876,Electronics,8,0.69,Average,2022-06-10 13:04:37
1495,Clothing,18,6.87,Average,2019-08-12 15:10:16
311,Electronics,17,3.59,Average,2024-11-15 03:08:44
4479,Electronics,1,5.58,Good,2022-12-28 09:05:29
1842,Grocery,16,1.01,Average,2024-10-31 01:46:10
3590,Clothing,7,1.44,Average,2018-11-08 15:58:55
2588,Grocery,11,2.83,Average,2021-11-13 05:38:43
4827,Grocery,10,1.62,Average,2023-05-12 23:06:14
260,Home,15,4.12,Average,2018-09-03 09:14:00
161,Grocery,19,2.85,Average,2023-05-29 19:11:37
3060,Electronics,14,1.67,Average,2022-07-14 11:02:36
4424,Home,5,5.2,Good,2020-03-29 08:56:44
4128,Home,2,3.88,Good,2021-09-03 01:00:11
4883,Clothing,4,5.45,Good,2020-08-01 21:42:32
2396,Clothing,15,4.31,Average,2022-05-12 08:16:01
580,Grocery,16,4.99,Average,2020-05-07 22:34:58
802,Clothing,7,6.71,Average,2023-03-27 04:05:30
184,Clothing,18,2.09,Average,2021-12-17 14:25:39
3518,Clothing,13,1.93,Average,2022-12-20 07:48:03
4879,Grocery,18,7.17,Average,2020-06-28 13:03:33
3922,Grocery,8,2.63,Average,2020-12-25 17:56:06
4755,Grocery,12,0.52,Average,2019-05-12 06:36:54
3812,Grocery,3,5.23,Good,2022-03-02 13:35:53
3550,Home,19,2.94,Average,2019-07-04 21:32:54
1435,Home,19,0.05,Average,2021-02-09 05:48:59
4313,Grocery,11,0.57,Average,2019-03-29 17:53:14
4753,Electronics,3,1.26,Good,2020-06-18 08:52:00
4505,Electronics,1,0.2,Good,2023-06-28 21:09:49
4124,Electronics,14,0.24,Average,2020-07-13 17:10:29
2273,Electronics,17,3.64,Average,2022-08-27 05:52:27
2469,Clothing,11,3.5,Average,2018-02-20 20:18:34
978,Clothing,12,6.81,Average,2018-02-25 04:36:53
231,Clothing,12,1.5,Average,2023-05-24 18:40:46
243,Grocery,15,0.15,Average,2024-03-11 18:58:43
262,Clothing,7,5.23,Average,2024-02-06 19:42:31
2073,Home,11,4.21,Average,2021-09-18 11:33:50
3309,Home,8,6.02,Average,2019-03-16 04:05:21
3594,Clothing,19,1.53,Average,2019-08-25 17:10:31
1438,Grocery,12,6.32,Average,2020-02-24 00:18:52
29,Electronics,14,2.94,Average,2020-03-25 13:30:02
3380,Electronics,17,5.99,Average,2019-02-12 09:44:43
2198,Home,19,4.96,Average,2022-06-28 19:05:52
2314,Clothing,13,3.55,Average,2022-02-05 03:05:30
1674,Electronics,19,7.23,Average,2020-04-10 15:46:28
4507,Home,7,3.63,Average,2018-10-23 21:31:32
647,Electronics,16,4.48,Average,2018-06-11 03:40:29
4093,Home,19,7.02,Average,2021-08-21 12:27:08
1284,Home,18,0.06,Average,2020-05-16 00:15:55
1545,Home,11,2.75,Average,2022-06-20 19:02:39
2770,Home,8,4.43,Average,2020-01-01 12:42:47
2500,Grocery,18,3.89,Average,2019-07-07 00:24:36
4040,Electronics,1,7.66,Good,2022-02-03 20:52:28
4116,Electronics,15,2.96,Average,2018-06-27 15:58:11
2148,Clothing,5,4.54,Good,2019-10-23 11:25:14
2724,Clothing,16,1.58,Average,2019-10-16 19:55:08
3508,Electronics,4,1.39,Good,2024-02-29 07:54:12
4544,Electronics,5,1.92,Good,2023-11-26 06:12:07
165,Home,6,3.96,Average,2020-03-02 18:02:54
691,Clothing,9,3.61,Average,2018-12-12 12:17:46
978,Grocery,1,6.29,Good,2022-04-14 06:43:16
3408,Electronics,6,6.7,Average,2022-09-08 08:50:40
2005,Electronics,14,2.46,Average,2023-02-22 12:04:38
3963,Electronics,6,7.47,Average,2023-03-12 18:46:41
143,Grocery,11,1.78,Average,2019-09-21 13:03:53
4461,Grocery,15,2.09,Average,2021-05-27 03:19:39
3436,Home,7,7.32,Average,2021-04-24 20:15:51
4120,Home,15,3.53,Average,2021-07-09 06:25:35
2340,Clothing,10,7.12,Average,2018-10-16 21:31:11
4201,Electronics,14,2.51,Average,2023-11-05 18:19:21
1505,Home,6,1.42,Average,2019-05-21 20:15:22
1751,Grocery,7,4.33,Average,2018-03-14 22:34:16
4982,Home,3,5.49,Good,2024-03-05 02:17:41
1351,Grocery,5,5.82,Good,2018-12-19 11:40:59
2864,Clothing,12,0.26,Average,2020-06-25 16:19:12
3743,Grocery,10,4.76,Average,2020-04-04 05:37:01
1606,Clothing,15,7.66,Average,2019-07-10 23:30:18
2927,Clothing,11,3.94,Average,2019-12-02 14:34:28
4530,Grocery,10,7.85,Average,2024-01-27 23:41:11
3098,Grocery,11,3.19,Average,2022-09-15 07:57:43
3499,Grocery,2,2.8,Good,2018-02-14 03:40:49
3018,Electronics,5,7.48,Good,2024-06-07 07:21:51
222,Clothing,6,5.76,Average,2018-01-10 11:48:53
4465,Grocery,9,7.74,Average,2018-01-22 21:40:43
885,Clothing,16,1.63,Average,2020-01-03 23:54:19
1464,Electronics,2,6.22,Good,2023-04-28 02:28:52
851,Clothing,1,2.39,Good,2022-05-12 11:19:52
484,Grocery,5,2.29,Good,2019-02-17 08:38:33
4381,Clothing,1,3.85,Good,2019-09-06 03:24:24
2391,Clothing,5,4.69,Good,2023-12-27 21:19:22
1047,Electronics,19,2.28,Average,2024-10-15 07:08:01
1376,Grocery,14,5.26,Average,2021-06-11 14:12:17
26,Grocery,4,5.15,Good,2024-11-25 13:32:29
1055,Clothing,15,2.1,Average,2018-09-13 12:28:05
1728,Electronics,7,7.25,Average,2019-11-04 12:14:31
1202,Clothing,7,1.94,Average,2019-05-01 15:46:12
2804,Electronics,1,6.73,Good,2020-06-05 22:16:02
2257,Grocery,3,5.77,Good,2022-08-11 13:34:09
3346,Electronics,13,7.79,Average,2022-08-30 21:41:40
3937,Home,19,7.51,Average,2021-07-08 07:44:32
844,Home,17,3.17,Average,2022-05-13 14:28:57
4050,Clothing,3,0.37,Good,2020-08-04 13:32:18
1316,Clothing,1,5.73,Good,2020-05-16 00:43:45
2894,Home,2,5.5,Good,2018-10-12 16:46:31
3886,Home,13,5.27,Average,2020-06-08 20:57:53
3435,Clothing,14,4.0,Average,2023-03-03 14:31:33
704,Home,16,6.35,Average,2018-06-27 07:41:13
1157,Grocery,4,5.71,Good,2022-06-11 14:00:33
62,Grocery,12,6.71,Average,2022-03-30 05:25:35
2706,Electronics,19,1.94,Average,2019-03-29 12:01:57
3155,Clothing,17,0.67,Average,2022-07-06 20:13:22
4421,Home,14,7.34,Average,2019-10-19 20:03:51
4594,Grocery,14,6.83,Average,2023-04-14 11:10:08
1170,Electronics,8,5.43,Average,2021-09-09 05:13:21
3951,Clothing,1,6.56,Good,2022-12-22 12:36:58
4374,Grocery,17,6.74,Average,2019-06-11 13:29:18
4646,Home,11,1.05,Average,2020-02-22 08:11:05
3091,Home,5,6.3,Good,2020-06-24 06:57:42
3331,Clothing,12,5.11,Average,2021-06-19 20:30:09
1368,Home,9,3.0,Average,2023-09-13 17:34:06
4632,Clothing,18,3.44,Average,2018-01-30 20:34:27
3774,Electronics,3,1.36,Good,2018-06-28 07:21:54
3672,Grocery,17,1.36,Average,2023-02-09 02:52:13
4898,Grocery,2,3.75,Good,2024-09-05 11:46:02
4977,Clothing,12,6.52,Average,2018-03-18 19:10:26
4799,Electronics,12,0.6,Average,2020-04-13 21:31:21
1936,Grocery,5,5.89,Good,2023-01-28 16:35:17
2149,Clothing,3,3.25,Good,2019-08-23 14:52:39
4762,Home,17,5.54,Average,2019-04-09 06:48:59
2250,Grocery,4,6.62,Good,2019-02-20 09:25:47
3234,Electronics,13,1.1,Average,2018-07-26 12:54:58
3030,Electronics,4,2.65,Good,2018-05-19 05:36:40
1485,Grocery,11,2.13,Average,2024-11-17 04:46:58
650,Clothing,6,6.82,Average,2018-12-23 16:04:53
1354,Clothing,11,1.74,Average,2023-02-23 14:27:51
795,Electronics,18,6.87,Average,2023-12-22 16:43:36
2316,Electronics,3,6.38,Good,2024-05-23 18:07:45
4983,Home,15,5.39,Average,2018-09-06 10:56:23
1456,Clothing,14,4.28,Average,2024-06-27 22:56:31
3480,Home,12,0.37,Average,2021-12-23 05:26:45
3033,Clothing,15,1.46,Average,2023-08-07 01:00:44
1133,Grocery,9,3.31,Average,2019-04-16 05:26:50
2520,Grocery,15,3.54,Average,2023-02-21 14:24:25
1223,Electronics,16,5.32,Average,2020-05-14 09:19:54
1419,Clothing,1,4.99,Good,2024-11-25 17:36:09
1352,Grocery,13,3.6,Average,2024-11-21 17:18:59
590,Clothing,14,3.36,Average,2024-10-14 20:30:43
1773,Home,3,1.33,Good,2022-10-15 14:05:24
4939,Home,13,0.99,Average,2024-02-24 19:56:09
2350,Grocery,16,1.17,Average,2024-02-08 09:58:56
3321,Clothing,1,7.02,Good,2023-10-25 15:02:36
4891,Electronics,17,0.33,Average,2021-02-05 08:41:33
1226,Electronics,1,3.09,Good,2023-09-11 10:05:58
3797,Grocery,15,1.04,Average,2021-12-18 18:09:22
2801,Clothing,5,5.52,Good,2024-06-13 20:44:33
2214,Electronics,13,6.59,Average,2019-08-23 08:09:42
4794,Electronics,12,7.53,Average,2019-05-11 05:15:52
3565,Clothing,13,5.2,Average,2020-04-22 10:41:11
929,Grocery,4,6.52,Good,2020-12-23 13:10:45
4244,Grocery,6,0.91,Average,2020-12-13 22:26:34
758,Home,3,0.34,Good,2024-04-13 19:49:25
1333,Clothing,9,2.12,Average,2020-09-24 12:49:36
3443,Electronics,19,5.22,Average,2019-08-14 05:27:06
1624,Home,6,3.73,Average,2023-02-03 15:30:20
759,Grocery,5,2.44,Good,2022-06-14 13:40:53
3765,Electronics,19,0.3,Average,2024-08-26 10:03:15
4533,Electronics,9,7.73,Average,2020-02-01 07:34:39
2229,Electronics,19,7.39,Average,2018-06-24 20:32:34
2609,Electronics,8,0.05,Average,2023-04-26 10:01:57
1832,Grocery,12,4.67,Average,2020-06-26 08:09:39
1319,Clothing,10,3.92,Average,2019-02-23 06:25:17
1358,Electronics,14,4.75,Average,2022-11-21 12:45:46
1059,Grocery,18,2.44,Average,2023-06-19 03:27:36
3205,Electronics,6,5.21,Average,2020-12-13 01:23:31
2348,Grocery,9,4.73,Average,2021-06-16 17:07:21
4318,Grocery,15,6.54,Average,2021-07-25 06:05:06
1201,Clothing,18,6.19,Average,2018-01-09 06:24:50
1501,Grocery,12,1.71,Average,2022-01-21 22:46:30
4492,Electronics,12,3.85,Average,2021-03-31 12:23:52
141,Clothing,14,4.56,Average,2020-04-28 04:30:20
645,Clothing,18,1.22,Average,2020-07-06 09:56:47
1091,Home,11,6.9,Average,2024-08-15 22:06:50
2670,Grocery,13,7.15,Average,2018-08-14 21:45:24
3098,Electronics,12,2.19,Average,2023-10-15 03:39:49
1265,Home,1,3.06,Good,2021-06-12 20:08:46
3486,Clothing,13,0.85,Average,2020-04-18 06:06:36
4379,Grocery,5,5.03,Good,2021-08-21 07:59:27
4673,Electronics,3,3.7,Good,2023-03-12 22:51:41
2166,Home,8,4.01,Average,2023-05-28 16:46:41
2594,Electronics,4,4.21,Good,2024-03-01 12:58:22
4034,Clothing,15,4.03,Average,2020-02-13 15:38:14
994,Home,6,5.56,Average,2024-10-29 19:05:05
3883,Clothing,7,2.37,Average,2024-12-15 06:45:15
