order_id,warehouse_id,order_to_ship_days,delivery_days,fulfillment_status,order_date
216518,163,9,3,Delayed,2021-07-25 18:16:45
138563,57,1,4,Fast,2019-07-18 13:27:19
276944,153,8,5,Delayed,2018-11-21 00:11:16
267559,51,8,3,Delayed,2022-04-17 20:06:43
219384,56,3,1,Fast,2024-12-18 08:58:18
297684,113,4,2,Delayed,2024-07-07 00:26:41
199217,189,9,5,Delayed,2020-05-29 21:00:54
232210,15,2,2,Fast,2020-10-07 08:10:14
126495,113,1,3,Fast,2023-06-03 07:31:41
178813,181,8,5,Delayed,2023-09-26 13:14:17
143449,21,1,5,Fast,2021-09-16 12:03:14
290311,91,4,4,Delayed,2019-06-16 05:46:06
233577,18,4,4,Delayed,2019-04-19 08:09:25
125496,19,1,5,Fast,2021-07-17 10:50:00
213102,25,5,1,Delayed,2023-11-17 02:17:34
102632,74,2,6,Fast,2023-04-14 17:58:37
163827,111,8,3,Delayed,2024-01-24 20:14:37
165412,91,8,6,Delayed,2019-07-14 16:05:08
180340,185,5,4,Delayed,2021-05-03 01:46:45
203068,85,1,5,Fast,2019-06-04 04:08:59
161226,169,3,2,Fast,2024-02-04 03:40:58
284247,166,2,4,Fast,2018-03-10 11:10:46
278652,76,3,3,Fast,2024-10-12 11:11:07
235075,135,5,6,Delayed,2021-06-13 13:43:26
139722,154,8,3,Delayed,2023-03-28 09:38:23
105061,52,5,1,Delayed,2019-08-07 07:29:38
281227,61,3,4,Fast,2018-12-19 19:52:55
205285,161,7,6,Delayed,2023-09-12 16:37:04
239690,191,5,5,Delayed,2023-03-30 21:50:11
231710,105,5,3,Delayed,2024-05-23 15:31:24
193846,74,6,3,Delayed,2018-05-13 11:22:22
285668,40,8,3,Delayed,2022-07-07 07:03:35
260688,62,6,2,Delayed,2024-04-07 23:06:41
132652,187,1,2,Fast,2021-07-07 11:31:45
142783,142,5,6,Delayed,2021-05-05 15:17:22
261333,84,8,4,Delayed,2022-09-17 23:23:12
291620,199,3,5,Fast,2024-09-03 11:59:09
260255,126,5,6,Delayed,2019-08-07 20:47:45
233525,100,5,3,Delayed,2022-11-23 11:48:35
282435,67,4,5,Delayed,2019-04-21 04:58:33
131666,49,7,2,Delayed,2019-04-07 12:33:17
255989,98,8,4,Delayed,2018-03-07 07:55:41
293895,74,7,4,Delayed,2020-11-15 04:35:55
176995,136,6,5,Delayed,2021-07-18 03:28:31
193622,141,8,2,Delayed,2022-05-09 11:19:48
138436,102,2,2,Fast,2022-10-18 03:07:43
121497,65,5,1,Delayed,2022-06-17 12:35:17
149184,180,6,4,Delayed,2022-11-27 08:21:48
236778,51,8,6,Delayed,2021-06-19 20:10:46
226389,52,9,3,Delayed,2020-08-20 11:11:35
230844,82,1,4,Fast,2019-07-05 21:11:22
206603,71,6,6,Delayed,2021-04-03 18:54:57
110985,108,7,5,Delayed,2018-09-14 12:30:52
167126,10,4,6,Delayed,2021-08-30 05:10:44
204231,49,5,4,Delayed,2019-03-23 17:48:03
149659,168,2,3,Fast,2019-06-01 04:57:58
107692,62,3,5,Fast,2023-08-30 07:04:51
115937,94,9,3,Delayed,2018-06-13 00:36:59
217091,103,2,5,Fast,2024-04-25 02:55:53
232216,159,4,3,Delayed,2018-09-07 05:09:50
130986,97,1,2,Fast,2024-05-29 08:26:48
150269,180,1,6,Fast,2023-12-01 08:09:23
151470,27,3,4,Fast,2020-05-14 07:57:28
193814,102,4,1,Delayed,2023-05-28 07:45:11
201916,118,4,3,Delayed,2021-03-05 18:14:16
292925,148,4,3,Delayed,2022-12-10 22:11:07
189993,141,6,3,Delayed,2024-04-24 05:16:10
136197,19,9,3,Delayed,2024-11-02 19:08:03
150901,124,2,2,Fast,2022-11-01 09:06:44
232788,81,3,5,Fast,2024-08-27 20:19:35
180195,51,5,4,Delayed,2019-07-03 22:38:43
194575,174,2,3,Fast,2022-11-07 15:11:07
297316,188,3,5,Fast,2022-07-19 05:01:07
212882,154,1,5,Fast,2019-06-27 07:31:24
233731,41,5,2,Delayed,2024-07-13 20:35:34
123887,33,7,5,Delayed,2018-08-16 04:21:56
179930,95,3,5,Fast,2022-08-03 16:50:30
203158,138,8,1,Delayed,2021-12-06 03:17:17
233158,61,7,6,Delayed,2023-06-15 08:56:31
129443,74,7,4,Delayed,2023-01-13 08:49:17
274159,199,2,5,Fast,2018-08-18 15:08:24
176588,133,5,6,Delayed,2020-12-05 22:02:10
113661,110,4,1,Delayed,2020-07-22 03:43:43
135463,104,7,6,Delayed,2023-01-24 13:50:22
165430,187,9,1,Delayed,2018-03-25 11:00:32
240600,176,9,3,Delayed,2022-12-06 22:52:53
133951,109,3,6,Fast,2020-06-23 12:06:59
124521,76,5,5,Delayed,2024-05-22 17:48:31
183272,184,8,6,Delayed,2023-02-26 16:08:05
194751,193,1,1,Fast,2024-03-12 05:33:01
221379,195,3,5,Fast,2020-05-16 17:41:42
266757,82,9,6,Delayed,2021-08-04 16:52:11
103568,131,2,1,Fast,2019-10-27 17:34:08
229877,41,5,5,Delayed,2018-09-01 15:13:42
171115,58,9,1,Delayed,2020-01-14 19:52:47
217937,184,4,2,Delayed,2019-08-15 16:16:34
267024,164,6,5,Delayed,2020-02-12 16:36:33
250649,166,2,5,Fast,2021-05-26 17:41:59
113519,16,5,6,Delayed,2024-06-30 03:08:35
159002,61,9,1,Delayed,2020-04-01 05:49:27
266221,198,7,3,Delayed,2022-11-02 13:28:11
219319,122,6,1,Delayed,2021-11-09 04:24:52
147493,140,5,5,Delayed,2022-03-22 02:39:42
127580,43,6,5,Delayed,2022-12-20 00:22:27
128208,67,6,2,Delayed,2020-06-15 17:24:22
100134,141,5,5,Delayed,2019-06-10 19:12:00
252889,145,8,6,Delayed,2020-10-10 03:01:41
264774,190,1,3,Fast,2023-06-19 18:14:37
163501,143,1,4,Fast,2023-05-22 09:03:19
267347,70,3,2,Fast,2021-07-18 14:18:49
272277,85,4,3,Delayed,2018-11-03 15:37:23
165461,38,3,6,Fast,2022-08-30 04:25:37
198269,7,1,3,Fast,2022-12-09 20:26:43
296805,181,5,1,Delayed,2019-02-07 06:57:01
208358,122,2,6,Fast,2020-07-12 08:24:00
154762,155,6,2,Delayed,2021-06-07 22:39:17
275830,37,6,4,Delayed,2024-09-15 16:08:56
108103,137,4,4,Delayed,2023-01-12 05:56:33
134109,138,1,1,Fast,2024-11-05 15:49:53
140936,76,3,5,Fast,2022-10-08 19:37:58
172735,24,4,1,Delayed,2023-04-21 14:31:02
141641,57,6,1,Delayed,2023-09-21 08:21:16
286643,175,5,6,Delayed,2018-12-04 18:52:49
274673,75,9,6,Delayed,2018-07-14 04:23:15
169463,46,9,2,Delayed,2021-03-10 22:17:54
121188,154,2,2,Fast,2024-04-18 08:00:52
190508,60,1,3,Fast,2019-05-26 08:11:38
187275,56,1,3,Fast,2019-12-02 11:14:01
236257,67,2,3,Fast,2022-12-25 21:12:08
130442,2,3,5,Fast,2024-07-24 11:17:38
297042,148,1,2,Fast,2021-09-01 22:55:19
296520,122,6,1,Delayed,2019-04-13 04:50:06
118734,183,6,1,Delayed,2019-01-03 04:36:33
192252,160,8,3,Delayed,2023-08-27 16:55:00
156912,131,5,6,Delayed,2022-02-14 04:05:55
124337,16,6,2,Delayed,2019-10-26 10:28:49
141797,13,1,1,Fast,2018-06-13 21:00:08
124546,43,3,3,Fast,2019-02-19 07:42:55
122967,70,8,3,Delayed,2018-10-05 10:30:39
111594,34,5,4,Delayed,2022-06-22 23:25:16
119951,179,2,3,Fast,2020-02-15 04:02:45
229863,8,4,1,Delayed,2019-03-21 01:46:10
180306,32,4,6,Delayed,2020-03-30 19:37:39
103045,99,3,4,Fast,2022-11-22 04:16:18
111732,17,5,3,Delayed,2023-03-17 17:31:36
103481,109,2,3,Fast,2024-09-10 15:14:13
113018,192,2,3,Fast,2024-07-20 16:10:46
184310,5,8,4,Delayed,2023-03-29 21:39:36
291974,170,8,2,Delayed,2022-02-03 00:32:12
112559,55,6,3,Delayed,2018-10-30 02:29:49
182426,4,8,6,Delayed,2024-02-03 10:57:39
226159,121,8,2,Delayed,2019-09-06 22:39:23
265604,124,8,6,Delayed,2019-10-23 14:43:23
230955,157,8,5,Delayed,2023-04-06 04:33:46
235874,137,4,2,Delayed,2018-01-13 18:22:57
133994,149,4,2,Delayed,2020-05-12 15:30:12
245063,84,8,4,Delayed,2018-04-09 08:36:27
276350,129,5,4,Delayed,2023-01-21 17:17:41
254485,96,4,4,Delayed,2023-12-27 01:45:29
123364,129,9,1,Delayed,2019-01-24 06:12:32
214569,189,9,1,Delayed,2022-02-04 01:06:58
194349,69,3,3,Fast,2020-10-22 09:47:42
195963,146,7,6,Delayed,2018-03-24 02:33:28
264749,126,9,3,Delayed,2021-01-25 10:56:22
216189,72,7,5,Delayed,2022-08-07 15:49:02
287004,158,1,5,Fast,2020-01-25 18:32:56
229450,106,4,6,Delayed,2018-10-14 21:48:27
286292,177,8,3,Delayed,2021-02-07 20:29:16
158359,152,6,6,Delayed,2019-03-27 14:42:11
224544,134,6,3,Delayed,2023-02-12 21:00:13
269788,155,4,1,Delayed,2024-12-09 02:38:43
104476,126,8,5,Delayed,2020-06-10 20:27:13
265103,183,9,3,Delayed,2023-11-08 22:33:21
295370,104,2,3,Fast,2024-05-11 19:53:52
280122,64,8,4,Delayed,2024-03-23 05:00:03
253617,179,8,3,Delayed,2022-02-09 00:55:22
256530,30,2,5,Fast,2018-08-06 12:03:15
247853,97,5,6,Delayed,2024-01-03 22:17:57
176424,121,4,6,Delayed,2022-01-09 18:18:25
210662,44,5,3,Delayed,2022-12-17 22:05:38
101344,73,8,2,Delayed,2022-09-18 03:55:45
264531,6,8,1,Delayed,2021-12-28 01:55:04
295327,148,1,5,Fast,2018-07-17 19:37:33
235031,163,3,3,Fast,2018-07-21 05:57:17
234086,17,7,6,Delayed,2022-04-01 07:47:14
270958,43,9,3,Delayed,2022-07-11 15:05:05
288620,29,8,1,Delayed,2022-09-23 03:47:14
265509,198,1,4,Fast,2020-11-07 22:48:14
262719,62,3,3,Fast,2022-03-05 22:28:47
291444,92,2,6,Fast,2023-10-09 09:28:39
133529,36,3,1,Fast,2019-02-07 10:36:36
241416,9,8,1,Delayed,2024-06-17 15:23:49
143540,47,6,6,Delayed,2023-12-08 03:17:26
187294,151,3,3,Fast,2018-02-09 21:54:19
262347,2,7,1,Delayed,2020-11-08 12:52:20
227155,129,7,6,Delayed,2021-06-16 22:35:28
175697,40,4,6,Delayed,2018-04-19 02:53:56
114160,7,4,6,Delayed,2024-05-13 12:52:43
203936,153,7,4,Delayed,2019-08-25 04:34:07
208502,199,1,3,Fast,2022-11-30 01:19:39
118224,14,8,3,Delayed,2024-12-19 08:37:50
258665,108,2,6,Fast,2024-05-05 19:59:08
163811,146,3,1,Fast,2018-01-04 17:47:46
257304,182,9,5,Delayed,2018-03-15 07:53:09
117616,183,3,1,Fast,2024-12-24 01:48:12
212297,77,8,6,Delayed,2020-02-12 14:13:58
252922,122,4,6,Delayed,2022-06-18 19:07:48
236450,178,4,4,Delayed,2021-11-23 04:23:59
224251,60,2,3,Fast,2019-01-28 04:44:38
113368,19,2,6,Fast,2020-10-01 03:43:39
135658,98,5,3,Delayed,2020-11-13 07:14:00
232559,140,8,4,Delayed,2018-10-23 23:55:47
266232,131,7,6,Delayed,2020-11-23 14:04:36
297943,100,3,3,Fast,2020-03-12 04:24:50
133457,100,4,4,Delayed,2018-08-29 19:09:25
113482,12,1,5,Fast,2019-07-01 13:51:18
278064,29,7,1,Delayed,2019-01-29 16:59:39
213624,6,5,4,Delayed,2018-06-03 02:50:42
175637,172,5,1,Delayed,2023-01-19 21:06:48
203312,183,6,2,Delayed,2018-02-13 17:38:59
130796,184,9,3,Delayed,2024-09-28 11:17:10
212688,83,4,3,Delayed,2023-10-02 11:34:49
174653,124,8,4,Delayed,2021-05-29 05:21:30
167641,30,4,2,Delayed,2020-09-22 21:39:09
172432,186,7,5,Delayed,2019-11-02 04:21:06
128020,165,4,2,Delayed,2019-04-04 01:33:36
149992,7,2,3,Fast,2023-12-12 09:20:53
232583,69,7,4,Delayed,2018-03-28 00:23:15
198726,51,9,2,Delayed,2022-07-22 21:52:49
245629,194,5,5,Delayed,2024-09-01 06:32:27
242892,172,4,1,Delayed,2021-05-24 03:33:37
124997,21,2,3,Fast,2021-10-28 18:48:22
124040,91,5,5,Delayed,2021-08-05 18:22:35
171035,52,4,1,Delayed,2018-05-17 06:49:41
276520,140,2,2,Fast,2018-07-21 07:47:20
183972,88,9,1,Delayed,2018-10-26 11:42:50
252824,13,4,3,Delayed,2021-03-08 04:46:15
197585,164,7,2,Delayed,2022-01-22 19:31:06
291059,187,3,2,Fast,2022-08-16 03:49:13
196253,113,1,2,Fast,2021-08-10 09:37:34
253880,166,7,5,Delayed,2018-12-30 09:17:09
174335,30,1,4,Fast,2021-06-19 07:51:37
170939,60,2,6,Fast,2019-06-27 01:34:56
222803,116,9,6,Delayed,2020-07-30 03:27:05
125697,136,6,1,Delayed,2020-10-17 16:20:19
168844,115,7,6,Delayed,2022-02-01 00:40:26
150049,23,9,1,Delayed,2024-12-07 09:29:34
293689,121,8,3,Delayed,2023-12-24 23:59:19
275211,132,5,5,Delayed,2018-08-03 04:33:07
134455,38,5,2,Delayed,2018-02-09 03:06:43
101463,90,7,6,Delayed,2019-12-13 02:53:25
214225,29,7,5,Delayed,2019-03-22 15:24:03
140936,98,4,6,Delayed,2018-08-26 05:48:19
157514,107,4,4,Delayed,2021-01-15 18:13:49
247728,58,7,1,Delayed,2020-07-26 19:18:24
127490,86,1,3,Fast,2021-10-07 00:42:28
259281,11,5,5,Delayed,2018-07-23 08:48:17
188124,34,8,6,Delayed,2024-12-04 06:58:33
176876,102,3,4,Fast,2021-08-24 20:44:33
199696,148,9,5,Delayed,2020-06-24 00:19:34
299549,188,8,5,Delayed,2023-04-07 11:40:45
138333,166,6,6,Delayed,2022-07-02 16:15:04
179026,193,8,5,Delayed,2021-05-16 22:17:21
250051,150,9,6,Delayed,2020-12-04 17:38:47
144293,77,9,5,Delayed,2022-02-06 15:54:30
250938,2,9,1,Delayed,2021-04-09 00:13:00
180831,80,6,6,Delayed,2022-11-14 21:27:27
266674,173,4,6,Delayed,2023-10-26 03:38:57
253563,163,9,6,Delayed,2021-10-30 15:08:11
159042,129,7,3,Delayed,2018-01-06 12:45:39
191113,179,2,4,Fast,2022-10-08 14:45:10
155943,103,2,1,Fast,2023-06-12 13:31:07
214449,194,9,6,Delayed,2020-06-08 14:39:46
212488,19,3,2,Fast,2024-06-14 02:31:46
165337,105,7,2,Delayed,2024-08-12 16:29:42
106605,43,3,6,Fast,2024-07-01 16:08:21
281480,21,7,3,Delayed,2020-09-29 18:47:14
215520,116,2,2,Fast,2024-03-31 23:54:55
259565,114,6,5,Delayed,2021-02-05 01:24:16
197978,161,4,6,Delayed,2021-03-28 01:49:50
198432,87,3,6,Fast,2022-12-16 09:01:13
117033,199,9,1,Delayed,2022-05-08 14:00:05
128247,6,5,6,Delayed,2020-08-15 10:27:35
246729,33,9,5,Delayed,2023-04-20 18:03:59
126147,45,1,6,Fast,2020-04-13 00:52:34
172344,96,8,2,Delayed,2019-02-13 22:56:43
269803,77,7,4,Delayed,2023-10-22 19:11:11
204753,89,8,2,Delayed,2019-11-10 13:13:17
251501,68,5,4,Delayed,2018-02-24 07:20:05
179069,9,4,1,Delayed,2024-10-29 13:44:54
162075,63,9,3,Delayed,2022-01-12 21:16:11
101270,136,3,6,Fast,2024-06-18 09:22:48
134472,57,9,4,Delayed,2024-11-18 19:09:45
263890,137,9,2,Delayed,2024-02-10 18:56:49
274439,129,1,2,Fast,2024-09-21 19:30:23
192555,184,5,2,Delayed,2019-12-24 22:37:45
189493,126,1,2,Fast,2023-04-17 01:48:45
180795,58,7,5,Delayed,2021-03-18 10:06:30
285005,65,8,5,Delayed,2024-10-21 05:40:33
207015,179,8,3,Delayed,2021-04-30 04:29:23
179280,164,4,5,Delayed,2023-11-20 01:31:30
199450,99,8,5,Delayed,2020-03-13 03:01:31
287012,190,6,3,Delayed,2023-08-01 19:28:40
284814,134,6,2,Delayed,2023-12-11 14:09:59
279828,85,1,2,Fast,2024-12-26 00:00:01
137943,14,8,1,Delayed,2024-06-09 07:24:04
181138,31,1,3,Fast,2018-10-09 15:30:15
173784,115,2,5,Fast,2019-12-12 06:55:56
130868,143,2,5,Fast,2020-09-19 07:11:29
115979,159,4,5,Delayed,2021-07-17 08:48:13
258872,40,4,2,Delayed,2023-12-05 01:52:53
121683,18,6,3,Delayed,2022-02-15 03:52:34
157928,35,8,2,Delayed,2019-07-14 05:51:31
292958,7,9,2,Delayed,2019-03-10 12:01:11
242353,146,7,4,Delayed,2022-12-25 18:36:38
290373,167,9,6,Delayed,2019-01-20 01:11:28
295204,104,3,1,Fast,2019-12-28 00:17:11
177943,169,2,2,Fast,2018-01-11 16:10:56
157965,21,8,2,Delayed,2022-10-18 23:48:45
143186,71,2,2,Fast,2019-09-23 20:58:23
192223,46,4,5,Delayed,2019-10-01 08:50:34
241612,131,5,6,Delayed,2019-04-28 10:18:02
258818,108,7,4,Delayed,2019-05-21 06:59:43
164274,17,6,3,Delayed,2020-07-26 04:17:57
182920,194,9,1,Delayed,2022-05-11 19:51:03
234446,130,4,4,Delayed,2023-01-23 09:56:27
243208,168,1,2,Fast,2018-05-14 05:43:59
224625,79,6,4,Delayed,2020-06-02 11:20:29
111432,185,9,3,Delayed,2018-01-18 02:42:13
158097,145,9,6,Delayed,2024-09-18 08:43:37
123930,89,5,5,Delayed,2024-10-01 18:16:52
160938,38,1,3,Fast,2023-12-27 02:47:46
201968,178,2,1,Fast,2020-10-06 21:44:03
216966,55,2,2,Fast,2022-08-23 05:35:04
181499,75,4,3,Delayed,2024-05-13 22:29:50
251120,66,3,4,Fast,2023-12-24 10:28:18
294915,50,9,1,Delayed,2021-07-06 23:25:03
287666,101,2,3,Fast,2021-01-22 01:48:03
160923,123,8,2,Delayed,2023-07-14 11:32:50
198039,166,9,4,Delayed,2024-02-17 21:48:33
228931,64,9,6,Delayed,2021-01-27 04:53:35
135063,149,3,4,Fast,2019-09-11 10:40:22
294916,45,5,5,Delayed,2021-06-01 01:57:13
192764,145,2,6,Fast,2022-09-05 08:09:27
155288,86,8,5,Delayed,2021-11-30 12:25:34
283431,162,2,5,Fast,2021-08-19 08:21:30
280544,71,3,5,Fast,2021-08-27 06:29:35
237627,176,8,1,Delayed,2019-09-11 21:34:32
175689,169,5,3,Delayed,2018-10-31 04:20:02
156128,84,9,2,Delayed,2020-09-20 23:32:40
273394,137,9,2,Delayed,2018-05-17 21:57:58
238964,7,5,2,Delayed,2024-05-10 08:49:55
183402,70,4,4,Delayed,2024-05-29 06:30:26
261226,8,2,4,Fast,2024-09-06 13:18:27
109167,109,8,5,Delayed,2020-01-19 06:57:55
100520,19,7,4,Delayed,2022-12-27 20:18:17
123574,97,5,4,Delayed,2021-08-26 17:10:22
105765,138,5,2,Delayed,2018-10-18 08:56:46
230199,94,1,1,Fast,2021-03-30 04:27:50
128299,5,6,3,Delayed,2019-09-02 10:10:51
110054,183,4,4,Delayed,2019-03-03 09:08:02
224313,73,7,3,Delayed,2019-02-12 09:22:47
218176,97,3,4,Fast,2024-11-17 04:30:00
132924,48,1,5,Fast,2020-02-12 20:48:35
282412,108,2,4,Fast,2022-05-14 21:59:47
270430,64,3,5,Fast,2020-08-04 15:22:20
195217,17,6,4,Delayed,2021-04-30 08:09:22
144371,79,5,1,Delayed,2019-08-03 14:35:46
115770,177,5,3,Delayed,2022-08-24 14:06:28
228991,131,6,5,Delayed,2023-07-13 16:16:02
244318,7,5,5,Delayed,2020-12-20 00:44:09
284367,111,3,6,Fast,2021-01-02 18:46:13
200058,101,8,6,Delayed,2024-12-24 15:20:51
273162,141,5,5,Delayed,2018-10-06 09:36:24
208123,94,6,1,Delayed,2024-09-05 07:54:53
226365,27,5,2,Delayed,2019-05-13 05:57:45
113733,51,8,5,Delayed,2022-12-14 10:30:30
243256,123,6,5,Delayed,2019-08-30 22:38:46
297551,191,2,4,Fast,2018-11-07 22:02:26
112923,141,3,6,Fast,2019-05-22 13:49:26
126929,38,8,4,Delayed,2024-12-12 18:22:59
108689,7,2,4,Fast,2020-08-20 12:07:01
175083,99,9,1,Delayed,2024-06-19 17:56:13
138296,180,4,6,Delayed,2021-04-21 19:53:36
275575,12,8,5,Delayed,2021-01-09 22:11:49
173170,138,7,4,Delayed,2019-01-24 04:20:20
215457,163,7,4,Delayed,2020-10-26 16:20:18
235000,161,4,3,Delayed,2022-04-08 03:49:01
113355,104,1,6,Fast,2022-11-18 10:52:19
120726,130,5,6,Delayed,2018-08-31 05:24:19
231330,112,9,6,Delayed,2021-12-05 05:28:16
210673,21,4,4,Delayed,2024-02-18 01:02:16
201391,83,7,4,Delayed,2024-11-21 01:20:13
173992,91,7,3,Delayed,2019-07-07 14:44:36
287000,176,6,5,Delayed,2021-04-17 07:26:16
136541,8,4,6,Delayed,2020-03-05 09:09:13
197592,32,7,6,Delayed,2018-12-10 07:17:24
244700,126,6,4,Delayed,2023-11-17 18:33:40
177071,133,8,1,Delayed,2019-04-27 04:49:33
290725,87,3,3,Fast,2020-01-24 10:28:11
211297,92,9,1,Delayed,2020-10-20 02:28:32
278409,43,9,5,Delayed,2019-02-18 21:27:55
163632,82,1,5,Fast,2021-03-17 00:55:53
296838,58,4,2,Delayed,2021-01-04 19:59:09
114116,147,9,3,Delayed,2023-06-28 05:28:16
129914,126,9,3,Delayed,2020-06-12 09:39:29
266854,82,1,1,Fast,2021-12-21 15:06:18
136498,119,4,2,Delayed,2024-06-19 08:48:20
125623,126,9,1,Delayed,2019-09-12 17:53:11
134764,42,6,6,Delayed,2024-05-28 23:44:24
294563,40,5,4,Delayed,2018-03-18 15:45:45
238464,146,5,1,Delayed,2020-06-26 02:16:38
219395,71,8,1,Delayed,2024-01-17 00:04:05
193806,112,6,1,Delayed,2018-09-07 14:45:40
265814,6,7,6,Delayed,2018-12-07 21:54:28
186028,186,4,5,Delayed,2019-01-14 06:52:47
157252,137,5,6,Delayed,2018-10-08 17:13:14
270718,26,9,3,Delayed,2018-12-01 17:44:29
222181,79,7,3,Delayed,2018-11-16 00:17:26
195536,159,1,6,Fast,2020-04-10 20:01:19
234902,68,6,1,Delayed,2022-05-17 16:19:46
267175,165,2,4,Fast,2023-08-03 05:10:52
163846,62,9,4,Delayed,2019-02-27 12:32:12
296911,75,2,6,Fast,2020-01-08 15:38:25
280834,18,2,2,Fast,2023-07-27 16:11:05
262489,3,1,1,Fast,2020-10-14 04:42:40
108215,142,4,2,Delayed,2021-12-16 19:51:51
168499,124,8,4,Delayed,2022-04-13 04:03:25
128654,53,3,2,Fast,2021-09-25 07:39:18
233875,118,4,5,Delayed,2024-08-08 11:44:46
163995,177,5,5,Delayed,2018-01-21 11:05:01
193425,155,9,5,Delayed,2020-06-28 18:30:35
199868,39,7,5,Delayed,2024-08-17 07:18:42
197279,183,3,5,Fast,2024-02-02 23:11:15
265204,182,5,1,Delayed,2023-10-15 00:26:16
246230,26,6,6,Delayed,2020-11-06 02:05:28
152068,136,1,3,Fast,2023-12-21 17:12:24
278283,188,9,3,Delayed,2022-09-11 19:41:16
180606,78,2,1,Fast,2019-06-25 00:46:41
267428,76,1,4,Fast,2023-04-02 03:36:29
205232,107,4,2,Delayed,2024-04-30 18:02:17
129213,180,1,2,Fast,2018-12-14 15:03:55
157303,174,5,2,Delayed,2024-03-03 16:35:33
102937,39,6,6,Delayed,2022-11-11 17:28:20
288525,194,2,2,Fast,2020-10-14 08:17:18
221117,43,5,6,Delayed,2020-03-26 01:37:20
163824,15,5,6,Delayed,2021-05-13 03:44:59
270582,24,6,2,Delayed,2019-08-09 02:19:31
170987,65,8,5,Delayed,2023-04-20 00:02:43
292405,150,8,2,Delayed,2021-05-28 20:34:24
105562,68,8,3,Delayed,2022-07-31 07:32:45
190855,140,7,6,Delayed,2023-06-09 03:04:08
284215,17,4,3,Delayed,2020-09-02 04:51:45
269044,45,4,2,Delayed,2018-01-15 19:27:59
107897,97,6,3,Delayed,2024-05-31 14:09:29
239606,194,2,6,Fast,2023-06-13 00:07:16
291012,12,4,2,Delayed,2021-01-26 06:48:01
234375,2,6,3,Delayed,2022-11-26 17:21:31
183500,71,7,6,Delayed,2020-04-25 19:00:44
130186,77,6,4,Delayed,2022-02-02 08:05:20
152015,136,3,6,Fast,2019-04-19 20:15:28
194778,132,3,3,Fast,2020-06-25 04:00:20
221972,132,1,3,Fast,2023-08-27 14:47:22
220979,198,9,6,Delayed,2019-11-17 04:49:47
185177,121,8,4,Delayed,2021-01-12 14:06:23
138397,104,8,6,Delayed,2023-11-20 10:11:16
192723,195,4,1,Delayed,2022-09-28 02:09:52
142636,97,3,6,Fast,2020-01-19 00:05:30
109623,127,4,3,Delayed,2022-02-13 19:06:20
230982,21,1,6,Fast,2021-03-23 16:21:42
162562,83,8,4,Delayed,2021-01-31 22:35:19
166808,99,5,3,Delayed,2022-04-17 16:31:43
223807,91,6,4,Delayed,2018-09-28 11:40:40
196311,95,6,1,Delayed,2020-01-18 10:34:51
148017,165,1,2,Fast,2018-05-30 19:39:22
249706,197,9,1,Delayed,2024-08-21 16:46:49
177988,116,9,2,Delayed,2023-05-02 08:56:24
206856,19,1,2,Fast,2021-10-12 10:52:37
247730,75,1,4,Fast,2018-11-10 21:56:03
225337,118,3,2,Fast,2024-03-08 13:43:36
195331,11,2,1,Fast,2018-12-05 14:42:29
289644,45,1,5,Fast,2018-03-09 23:03:50
248373,32,5,6,Delayed,2022-01-05 11:57:00
293237,18,9,2,Delayed,2018-11-18 22:45:58
114897,108,5,2,Delayed,2021-04-01 01:37:37
115695,153,6,1,Delayed,2024-11-14 01:10:29
179427,26,4,2,Delayed,2023-05-08 17:30:36
194711,157,2,2,Fast,2021-08-18 11:20:42
175239,125,5,5,Delayed,2019-07-28 00:10:17
123130,187,7,1,Delayed,2019-09-19 17:29:16
219364,151,5,3,Delayed,2023-12-18 12:45:14
186550,11,9,1,Delayed,2019-04-17 14:21:59
243284,125,3,6,Fast,2022-07-24 10:02:44
202909,136,3,5,Fast,2018-08-20 00:19:16
130768,117,1,6,Fast,2023-11-03 18:24:30
156142,21,7,2,Delayed,2019-05-03 06:30:00
197740,196,7,1,Delayed,2019-05-20 11:58:52
211168,51,6,2,Delayed,2022-01-26 17:32:52
280386,19,8,4,Delayed,2020-03-13 13:20:50
299529,61,7,2,Delayed,2024-06-18 22:38:54
241825,41,2,2,Fast,2021-09-05 23:20:45
243283,193,4,3,Delayed,2020-03-04 04:16:26
249949,125,4,4,Delayed,2022-04-15 16:55:03
245416,128,2,5,Fast,2023-10-11 05:41:53
293185,165,7,5,Delayed,2020-10-31 15:33:04
266016,155,7,2,Delayed,2022-11-14 07:10:36
144553,99,8,2,Delayed,2024-01-08 16:54:54
168517,66,2,4,Fast,2023-09-12 17:00:58
263718,48,9,3,Delayed,2021-12-29 18:23:01
269667,10,2,4,Fast,2021-03-04 22:39:13
186892,92,7,4,Delayed,2024-02-25 23:53:27
129825,183,2,2,Fast,2023-04-28 04:33:50
139494,47,7,5,Delayed,2019-01-27 03:10:19
173781,175,1,2,Fast,2023-11-27 08:18:49
267291,5,7,3,Delayed,2024-07-30 04:49:59
239398,110,3,1,Fast,2022-03-06 15:00:23
252294,72,1,5,Fast,2023-04-12 16:12:11
251072,162,4,1,Delayed,2023-10-01 16:40:18
278999,111,6,4,Delayed,2018-12-09 00:15:38
127655,33,1,4,Fast,2021-12-09 15:18:55
236737,109,3,2,Fast,2021-03-20 16:04:56
150930,80,4,1,Delayed,2021-01-13 23:00:49
240246,120,5,2,Delayed,2018-05-22 01:23:42
