product_id,historical_demand,forecasted_demand,forecast_error,season,forecast_month
18052,97,175,78,Monsoon,2024-10-28 23:00:00
3942,245,280,35,Festive,2022-05-31 23:32:24
12038,319,383,64,Festive,2018-07-16 04:45:19
13213,246,287,41,Summer,2018-02-04 20:47:46
20192,368,384,16,Festive,2023-10-09 09:45:23
11379,179,150,-29,Winter,2020-12-25 09:47:56
27255,72,118,46,Monsoon,2023-03-28 03:05:22
4054,196,241,45,Festive,2024-09-12 21:42:05
7665,82,95,13,Festive,2021-12-16 13:23:04
13783,142,176,34,Winter,2024-02-18 10:52:19
28235,388,341,-47,Winter,2023-10-20 03:26:25
17195,254,219,-35,Festive,2024-06-26 03:55:56
17641,389,363,-26,Festive,2024-06-21 21:35:20
22661,306,258,-48,Monsoon,2019-11-30 10:02:56
2980,245,280,35,Summer,2020-04-25 21:21:06
21266,27,42,15,Summer,2023-10-24 04:23:25
27718,426,403,-23,Winter,2023-12-25 17:35:41
26815,334,288,-46,Monsoon,2019-09-15 13:27:36
28689,401,416,15,Festive,2023-05-02 00:50:45
11050,388,354,-34,Summer,2021-04-21 01:45:39
4171,405,384,-21,Festive,2024-07-10 14:17:33
617,278,315,37,Summer,2024-01-12 15:58:51
8661,168,227,59,Monsoon,2022-02-08 20:34:37
16973,96,77,-19,Monsoon,2024-07-21 10:52:10
10447,203,244,41,Monsoon,2024-08-22 00:37:15
28434,416,448,32,Winter,2022-03-13 14:43:34
23617,379,405,26,Monsoon,2018-06-27 10:58:38
20377,39,87,48,Summer,2020-10-04 10:10:44
12942,283,297,14,Festive,2019-03-14 08:32:59
3467,207,224,17,Monsoon,2020-10-18 09:47:37
20489,326,400,74,Winter,2023-05-06 17:21:14
27075,379,386,7,Festive,2018-02-14 17:07:09
26260,356,346,-10,Festive,2022-05-14 11:07:28
29608,370,337,-33,Summer,2018-07-23 13:20:47
8995,83,54,-29,Winter,2022-10-18 14:49:15
5690,268,264,-4,Summer,2020-12-11 09:36:50
19589,81,43,-38,Festive,2020-03-05 23:30:54
27555,141,91,-50,Festive,2019-08-22 18:04:45
12808,365,399,34,Monsoon,2021-01-29 02:28:58
25379,55,27,-28,Monsoon,2018-01-11 08:44:27
23267,379,444,65,Winter,2023-09-20 14:54:54
8184,392,428,36,Monsoon,2019-06-18 03:15:06
8874,388,444,56,Monsoon,2023-02-01 16:40:26
25745,133,150,17,Festive,2022-08-16 22:20:52
24421,299,365,66,Festive,2019-11-24 03:21:55
15152,335,383,48,Winter,2021-01-23 16:14:45
19134,492,472,-20,Summer,2018-08-01 17:24:34
12130,96,171,75,Monsoon,2018-01-01 00:29:33
13334,74,57,-17,Winter,2021-12-21 11:40:35
2453,161,128,-33,Winter,2023-08-26 06:46:47
3013,249,230,-19,Festive,2024-03-07 00:17:03
14950,187,212,25,Monsoon,2020-03-28 22:57:10
24980,211,263,52,Monsoon,2022-03-01 23:51:14
24811,261,313,52,Festive,2018-11-19 21:01:51
19739,225,249,24,Monsoon,2020-10-13 01:40:17
403,471,502,31,Summer,2018-12-23 17:23:58
15709,229,296,67,Festive,2021-02-08 06:37:29
18415,380,344,-36,Summer,2019-10-08 01:19:05
22604,236,311,75,Monsoon,2022-06-06 19:53:06
14386,144,184,40,Monsoon,2018-11-27 07:06:37
16648,493,525,32,Winter,2021-09-29 22:34:14
2451,419,399,-20,Monsoon,2022-10-26 07:01:39
27671,295,259,-36,Winter,2019-08-15 19:06:03
8730,251,246,-5,Summer,2018-01-14 02:15:38
6978,20,43,23,Winter,2018-08-23 06:52:56
27633,438,423,-15,Summer,2020-08-07 16:56:13
28069,189,232,43,Monsoon,2022-07-26 03:47:21
6444,215,279,64,Winter,2024-07-25 01:22:05
23428,352,342,-10,Festive,2018-02-07 22:04:10
28007,49,4,-45,Summer,2020-02-12 20:06:30
12740,155,232,77,Summer,2020-04-18 15:23:28
1360,277,324,47,Monsoon,2019-08-06 14:01:24
2773,130,152,22,Winter,2019-09-25 10:45:58
13708,482,453,-29,Festive,2018-09-28 13:35:51
24952,130,204,74,Monsoon,2023-06-11 17:21:16
21454,47,14,-33,Summer,2019-03-25 17:26:15
23169,62,72,10,Festive,2020-10-28 04:55:39
466,128,160,32,Winter,2024-05-28 00:44:41
29935,358,377,19,Summer,2022-12-14 23:42:28
8660,283,300,17,Summer,2021-09-06 23:49:07
27835,154,132,-22,Festive,2022-03-10 01:55:37
704,117,182,65,Winter,2021-08-19 13:19:06
2252,197,162,-35,Summer,2019-01-20 11:05:07
2571,447,413,-34,Festive,2022-12-05 15:18:06
13061,121,98,-23,Monsoon,2020-06-25 04:14:48
6762,463,495,32,Monsoon,2022-11-23 12:50:50
346,347,411,64,Winter,2024-06-12 05:47:25
15876,474,438,-36,Festive,2019-07-21 16:22:12
2513,386,379,-7,Festive,2020-11-30 17:03:28
4285,401,451,50,Festive,2018-12-21 05:52:33
10836,149,134,-15,Winter,2018-07-07 14:06:36
26609,213,215,2,Monsoon,2019-08-24 23:38:45
1097,366,365,-1,Winter,2020-02-11 07:33:57
27890,90,83,-7,Summer,2020-05-25 14:00:20
23302,359,374,15,Winter,2018-04-01 02:46:14
4087,450,470,20,Festive,2021-11-03 12:43:51
2503,337,299,-38,Monsoon,2021-02-08 06:28:27
17764,313,342,29,Winter,2019-05-30 12:53:46
3660,145,155,10,Monsoon,2018-10-23 09:20:12
9163,483,466,-17,Winter,2023-09-22 21:18:20
18704,151,120,-31,Winter,2021-08-04 16:36:57
15341,413,435,22,Winter,2019-04-02 15:17:47
17663,238,255,17,Summer,2023-09-04 03:29:05
8733,132,86,-46,Winter,2020-07-24 01:50:39
16224,232,211,-21,Winter,2022-02-20 04:41:48
14338,401,384,-17,Summer,2020-10-15 19:58:01
18892,344,394,50,Festive,2021-12-14 15:52:56
16091,498,519,21,Monsoon,2018-02-13 09:36:55
16915,391,362,-29,Winter,2024-09-10 12:43:35
29725,237,311,74,Winter,2018-04-12 22:01:40
16319,24,27,3,Summer,2021-09-10 20:15:14
27924,272,292,20,Festive,2019-09-14 22:52:44
22845,284,261,-23,Winter,2022-06-25 03:30:59
5666,213,192,-21,Monsoon,2023-02-25 05:15:27
25931,342,404,62,Summer,2024-02-13 10:15:19
8856,22,16,-6,Summer,2024-03-03 01:02:33
11252,136,113,-23,Summer,2021-07-16 08:24:12
2143,431,435,4,Summer,2021-08-23 07:05:56
11529,76,78,2,Summer,2022-10-27 08:24:24
17675,142,221,79,Monsoon,2019-02-16 14:58:24
12006,196,237,41,Winter,2020-08-28 01:14:48
22045,84,108,24,Winter,2022-01-10 18:36:48
26805,119,122,3,Festive,2018-05-11 16:24:48
11338,144,162,18,Winter,2023-06-14 23:40:42
17109,78,88,10,Monsoon,2021-09-28 02:51:55
8769,235,284,49,Monsoon,2020-01-17 15:07:10
18551,498,529,31,Monsoon,2021-10-07 23:08:34
12084,484,513,29,Summer,2023-12-17 21:40:23
3056,51,60,9,Winter,2021-02-01 06:42:38
21672,153,149,-4,Winter,2022-08-11 00:59:45
16831,222,239,17,Festive,2020-05-31 15:24:23
6229,25,5,-20,Monsoon,2019-05-07 23:29:04
13463,435,465,30,Festive,2021-09-07 23:00:28
10767,39,60,21,Monsoon,2024-09-07 21:50:05
14826,213,273,60,Summer,2023-11-11 03:42:57
4683,194,221,27,Summer,2023-09-29 18:56:06
16826,82,137,55,Summer,2023-08-29 23:30:55
14468,422,422,0,Summer,2020-03-02 23:45:17
5153,125,84,-41,Festive,2023-05-28 23:33:34
23350,431,402,-29,Summer,2018-12-22 16:41:31
10513,132,166,34,Summer,2024-11-03 07:49:11
24153,320,326,6,Festive,2022-12-15 14:53:21
5137,62,32,-30,Monsoon,2018-02-14 00:22:53
5490,140,112,-28,Winter,2018-10-01 12:15:12
4522,144,219,75,Winter,2022-04-08 12:34:32
2902,422,383,-39,Festive,2024-03-05 05:01:18
3617,477,465,-12,Festive,2019-03-30 00:13:08
9152,79,66,-13,Monsoon,2019-11-04 18:18:52
5951,38,42,4,Winter,2024-06-29 00:49:10
28189,159,216,57,Summer,2019-10-25 00:21:09
5035,238,293,55,Monsoon,2024-01-10 03:37:17
27310,281,309,28,Winter,2020-01-11 22:33:43
22419,414,364,-50,Monsoon,2018-10-25 08:17:43
6609,272,309,37,Summer,2019-09-10 23:06:58
14632,51,4,-47,Monsoon,2021-05-25 23:58:30
12219,293,287,-6,Winter,2018-07-26 07:54:56
9907,99,158,59,Summer,2018-12-04 15:48:17
27052,399,406,7,Winter,2021-05-27 15:46:42
1823,137,197,60,Summer,2019-12-12 21:09:53
11278,99,152,53,Monsoon,2022-09-21 00:39:55
11075,72,118,46,Winter,2023-06-10 00:27:32
25621,200,249,49,Festive,2020-05-08 11:11:39
22490,41,53,12,Winter,2024-07-26 03:54:06
27706,365,316,-49,Summer,2019-10-26 05:59:57
7296,57,30,-27,Monsoon,2021-02-20 06:40:45
7041,392,412,20,Monsoon,2020-08-07 15:41:45
4975,460,420,-40,Festive,2020-12-25 08:12:52
16487,379,414,35,Winter,2018-09-03 00:49:25
6961,268,341,73,Winter,2024-11-10 09:01:49
21481,313,392,79,Winter,2020-09-06 15:09:21
26866,223,227,4,Winter,2018-05-22 06:21:06
13650,133,123,-10,Monsoon,2018-06-11 22:30:20
28097,362,423,61,Monsoon,2021-11-30 16:48:44
16721,189,190,1,Winter,2024-08-01 02:07:56
27406,290,366,76,Festive,2023-02-18 15:02:46
10809,426,448,22,Monsoon,2023-06-11 18:19:26
14993,337,352,15,Festive,2024-10-19 23:17:13
2668,217,215,-2,Monsoon,2023-06-12 17:01:28
18441,27,-19,-46,Festive,2019-12-30 07:50:05
7968,130,83,-47,Summer,2019-03-22 09:58:46
13990,188,189,1,Summer,2023-09-16 19:42:20
16061,34,-9,-43,Summer,2022-11-04 14:39:49
6803,483,524,41,Summer,2018-01-20 20:46:49
12805,62,36,-26,Winter,2023-01-10 05:00:18
16013,298,345,47,Monsoon,2022-05-17 00:39:16
6146,73,36,-37,Festive,2024-02-21 03:20:32
13100,192,231,39,Festive,2022-06-27 13:21:58
26747,383,387,4,Summer,2019-03-20 20:26:27
1510,436,442,6,Summer,2018-03-11 23:01:46
7405,286,272,-14,Festive,2024-05-06 18:57:01
8812,206,280,74,Summer,2023-05-05 21:00:47
7671,221,178,-43,Festive,2021-12-01 20:54:37
2581,91,132,41,Winter,2018-08-19 06:57:43
27498,80,44,-36,Summer,2019-11-27 15:11:40
22498,325,402,77,Summer,2020-06-16 06:10:10
17670,51,20,-31,Summer,2019-05-13 23:09:28
24388,98,75,-23,Monsoon,2021-08-16 14:18:48
14753,35,60,25,Monsoon,2018-05-13 02:22:58
10965,306,279,-27,Summer,2018-02-05 01:27:40
19063,47,123,76,Monsoon,2020-06-27 10:24:13
12051,483,557,74,Summer,2021-04-22 22:57:28
14886,34,48,14,Summer,2022-07-09 01:18:02
23683,282,336,54,Festive,2021-06-25 19:16:54
19737,100,140,40,Festive,2019-12-11 03:50:28
8561,410,427,17,Monsoon,2021-08-14 18:52:03
6214,248,293,45,Summer,2019-07-18 18:56:06
21854,288,296,8,Summer,2022-06-01 11:19:58
3458,404,460,56,Winter,2023-06-01 18:40:59
1322,371,359,-12,Festive,2020-08-09 11:29:41
1404,338,389,51,Monsoon,2024-03-06 00:35:59
5371,82,126,44,Festive,2022-01-15 16:18:14
29523,291,338,47,Monsoon,2024-08-03 11:14:16
10932,413,409,-4,Winter,2024-11-20 04:54:57
2090,165,138,-27,Festive,2021-09-06 18:35:31
4346,201,207,6,Winter,2024-12-31 12:27:39
1346,415,372,-43,Monsoon,2024-07-05 23:57:53
13464,449,445,-4,Festive,2022-12-06 02:29:47
26480,133,107,-26,Monsoon,2018-11-01 06:11:19
1208,110,76,-34,Festive,2019-11-21 16:44:27
3485,77,36,-41,Winter,2018-08-06 08:14:48
5251,96,54,-42,Monsoon,2020-02-12 16:51:34
11873,313,381,68,Monsoon,2024-07-02 03:03:15
17849,220,284,64,Summer,2023-02-09 06:34:52
20284,392,413,21,Monsoon,2024-12-24 20:15:49
29037,60,135,75,Winter,2019-09-01 12:15:41
28861,31,45,14,Summer,2020-07-30 23:40:01
7314,196,203,7,Festive,2024-05-04 06:25:02
19757,411,379,-32,Festive,2022-07-08 01:51:42
5343,73,89,16,Monsoon,2020-12-20 03:45:56
8413,50,103,53,Summer,2023-12-20 12:06:38
19212,284,363,79,Monsoon,2018-07-06 10:24:56
5541,20,97,77,Monsoon,2020-10-19 17:29:50
2126,79,129,50,Monsoon,2018-08-23 06:51:17
2251,148,108,-40,Summer,2024-04-05 07:42:24
10723,40,76,36,Winter,2021-10-05 13:45:44
20527,367,324,-43,Summer,2023-07-09 10:50:53
27980,194,158,-36,Winter,2023-03-14 01:17:31
951,455,414,-41,Festive,2022-01-04 06:30:57
19305,485,508,23,Monsoon,2021-12-22 05:36:53
14799,122,171,49,Winter,2024-02-09 16:39:38
7522,209,256,47,Summer,2021-12-21 05:58:35
8534,409,484,75,Monsoon,2024-06-17 17:42:25
15181,58,43,-15,Winter,2018-10-31 02:11:51
9891,213,178,-35,Monsoon,2018-08-15 06:20:32
14338,499,577,78,Monsoon,2019-02-01 03:58:23
19167,32,99,67,Winter,2024-09-11 06:34:13
27229,407,401,-6,Monsoon,2020-03-05 12:37:11
5524,176,236,60,Summer,2023-10-10 20:30:07
3238,269,239,-30,Festive,2019-01-08 03:35:52
2209,45,60,15,Festive,2023-07-02 13:33:04
19363,334,413,79,Winter,2021-11-08 02:31:57
10301,390,362,-28,Festive,2023-03-30 16:51:18
16549,254,324,70,Summer,2020-06-22 20:07:35
12846,491,467,-24,Summer,2022-02-04 20:45:28
23985,25,-22,-47,Monsoon,2022-07-07 23:55:12
4265,26,92,66,Summer,2024-07-29 20:58:40
8600,306,283,-23,Monsoon,2022-02-28 21:13:00
24413,318,341,23,Summer,2023-08-08 21:22:59
20900,140,98,-42,Festive,2020-04-15 03:19:05
14411,292,300,8,Festive,2019-10-21 19:02:16
14619,353,417,64,Festive,2018-01-22 22:06:43
12430,367,324,-43,Winter,2019-12-11 09:58:34
28456,129,205,76,Monsoon,2020-09-25 06:08:47
2188,273,290,17,Monsoon,2021-08-12 19:33:19
21214,336,316,-20,Summer,2022-04-20 13:08:42
6129,350,394,44,Summer,2024-04-04 18:12:02
4274,427,428,1,Summer,2021-07-13 10:53:23
11792,212,180,-32,Festive,2022-06-18 15:31:56
29369,150,100,-50,Monsoon,2018-09-04 14:44:39
4109,23,67,44,Summer,2019-07-20 10:14:31
3251,140,188,48,Festive,2023-05-24 11:54:14
8130,125,159,34,Monsoon,2021-03-04 21:10:41
1406,457,423,-34,Winter,2020-10-19 13:20:53
4118,469,504,35,Festive,2020-03-01 11:45:18
17664,406,395,-11,Festive,2020-02-16 23:20:57
7717,466,423,-43,Monsoon,2024-03-22 04:09:16
23183,86,96,10,Monsoon,2024-11-19 11:26:07
3812,180,200,20,Winter,2021-12-19 05:49:27
25988,398,450,52,Monsoon,2023-01-13 16:21:15
16675,425,415,-10,Summer,2023-08-23 12:43:43
21715,143,143,0,Winter,2021-08-22 01:22:58
3958,435,493,58,Festive,2020-09-20 05:54:06
27242,257,295,38,Festive,2021-05-06 19:00:48
18929,99,134,35,Festive,2022-10-25 05:28:49
15327,368,380,12,Monsoon,2019-05-15 06:05:20
15404,413,415,2,Winter,2018-01-01 11:46:37
3170,132,135,3,Summer,2023-11-18 02:13:04
9196,342,398,56,Winter,2022-02-15 16:57:54
23075,89,113,24,Summer,2020-05-01 03:05:57
13750,185,247,62,Monsoon,2019-04-12 22:58:54
26282,99,123,24,Summer,2022-06-09 12:06:36
22360,151,118,-33,Festive,2024-02-21 06:12:35
28008,150,123,-27,Winter,2019-05-30 00:02:31
10058,185,164,-21,Summer,2023-10-09 13:15:22
28528,269,319,50,Summer,2024-11-29 08:18:54
83,493,565,72,Summer,2024-08-25 11:07:35
9793,132,96,-36,Festive,2023-04-04 10:09:16
12298,424,485,61,Monsoon,2021-07-15 02:01:04
943,359,313,-46,Festive,2018-05-22 09:43:29
17574,202,182,-20,Festive,2020-05-23 08:05:12
9787,40,40,0,Monsoon,2020-06-03 14:19:52
4354,352,319,-33,Winter,2024-05-02 11:56:13
21446,334,327,-7,Festive,2024-09-14 23:38:29
718,194,196,2,Winter,2020-10-18 21:29:11
18174,72,148,76,Summer,2021-11-03 22:27:07
28642,262,290,28,Festive,2019-04-07 10:18:02
6815,412,487,75,Festive,2023-12-21 10:01:46
28005,285,343,58,Winter,2023-03-11 19:53:28
4668,414,452,38,Summer,2023-04-30 02:11:59
25499,260,276,16,Winter,2023-10-18 07:06:38
18798,102,79,-23,Winter,2019-09-10 05:11:23
2929,275,256,-19,Monsoon,2018-03-13 23:47:35
18038,341,418,77,Winter,2023-03-27 18:33:15
25566,391,470,79,Monsoon,2024-09-17 00:52:43
2027,200,261,61,Winter,2023-05-07 01:13:22
8059,76,97,21,Monsoon,2023-05-31 13:43:50
7493,279,260,-19,Monsoon,2018-05-16 22:50:39
17273,375,368,-7,Festive,2018-01-04 17:02:45
18287,369,343,-26,Festive,2023-11-21 18:49:17
4441,89,141,52,Summer,2021-09-20 06:49:07
23610,414,480,66,Winter,2024-08-20 04:47:13
18450,111,85,-26,Festive,2020-03-15 04:11:39
29266,396,448,52,Festive,2018-02-25 05:02:45
6388,296,367,71,Festive,2021-09-18 05:07:40
12034,148,188,40,Summer,2021-09-19 06:22:56
2598,348,365,17,Festive,2024-11-26 20:09:50
16193,230,287,57,Festive,2022-10-27 04:19:11
15598,82,64,-18,Winter,2021-04-24 17:03:34
24628,471,422,-49,Winter,2019-08-21 22:45:30
3364,381,378,-3,Summer,2018-10-27 22:19:24
489,104,160,56,Winter,2020-12-08 10:41:21
29683,437,484,47,Summer,2018-07-04 14:24:07
7176,326,335,9,Festive,2022-11-06 21:58:38
29303,121,148,27,Winter,2023-08-09 09:14:31
6277,51,108,57,Festive,2019-10-09 23:43:22
16619,337,357,20,Summer,2021-09-24 00:19:09
8500,340,380,40,Winter,2022-07-01 01:15:37
26280,440,424,-16,Winter,2024-07-29 07:51:04
6383,244,222,-22,Winter,2020-08-05 00:29:06
18997,291,252,-39,Monsoon,2022-08-04 17:58:23
25112,150,204,54,Summer,2022-04-26 07:10:38
18285,398,356,-42,Festive,2022-12-22 16:49:49
23154,263,270,7,Monsoon,2019-11-26 23:37:15
17492,191,173,-18,Summer,2024-11-30 17:10:59
20224,405,451,46,Festive,2022-12-26 18:55:33
21512,250,318,68,Summer,2020-12-15 02:52:31
4611,262,306,44,Summer,2021-07-11 10:10:30
1115,194,214,20,Festive,2019-10-28 08:51:24
18742,402,413,11,Festive,2023-08-04 13:08:28
6001,276,295,19,Monsoon,2020-01-19 09:03:09
14555,361,439,78,Summer,2023-02-05 14:08:49
5596,127,116,-11,Winter,2020-01-30 15:48:46
17314,171,216,45,Festive,2018-12-19 19:57:48
12398,473,474,1,Festive,2024-02-23 00:12:41
155,380,388,8,Monsoon,2022-06-10 08:36:20
7539,20,28,8,Monsoon,2023-11-17 06:31:32
11223,260,246,-14,Festive,2018-04-10 05:03:36
24497,299,257,-42,Summer,2024-05-31 02:29:12
17935,283,265,-18,Festive,2020-08-24 18:23:06
10024,325,288,-37,Winter,2020-01-27 17:57:08
17026,270,246,-24,Festive,2023-12-29 13:33:03
15974,31,63,32,Monsoon,2019-08-26 09:19:00
26435,218,211,-7,Festive,2023-06-23 11:29:17
13508,299,365,66,Summer,2021-10-12 02:13:09
2795,434,512,78,Summer,2018-05-21 08:17:44
24417,71,30,-41,Summer,2022-04-03 21:06:26
28059,348,351,3,Festive,2018-11-25 09:02:04
25396,496,493,-3,Monsoon,2020-05-05 05:08:28
21670,380,332,-48,Monsoon,2024-12-15 15:10:29
15082,404,384,-20,Festive,2020-08-12 05:06:18
7056,205,235,30,Winter,2018-12-11 03:09:49
7939,123,143,20,Festive,2024-11-01 09:30:57
17303,238,255,17,Summer,2024-05-14 11:17:03
6936,246,321,75,Summer,2024-07-31 18:19:09
8323,188,216,28,Festive,2020-07-20 05:46:36
3874,383,407,24,Monsoon,2018-05-01 15:54:32
25331,490,514,24,Summer,2018-06-06 11:25:42
29910,369,407,38,Festive,2021-08-16 06:54:57
7715,335,378,43,Festive,2022-06-30 02:30:23
2604,264,228,-36,Monsoon,2022-02-26 14:22:25
2175,356,389,33,Festive,2024-04-05 08:16:39
2804,420,450,30,Summer,2021-01-28 03:08:08
8451,443,437,-6,Winter,2020-01-28 02:56:22
28232,152,180,28,Summer,2020-01-04 15:06:56
12150,167,155,-12,Summer,2023-04-18 14:23:54
6406,134,162,28,Festive,2018-07-17 03:30:32
14375,194,265,71,Festive,2023-06-30 20:52:06
6650,402,389,-13,Summer,2020-12-04 07:53:23
17299,423,499,76,Festive,2024-07-26 06:20:06
14712,323,292,-31,Monsoon,2024-04-14 19:10:29
27883,355,397,42,Summer,2023-04-18 22:18:07
28195,56,132,76,Winter,2021-02-11 23:06:29
23137,56,73,17,Festive,2018-05-19 05:37:56
16058,161,153,-8,Winter,2023-12-21 16:32:12
28368,53,33,-20,Monsoon,2024-04-23 15:02:31
29258,137,98,-39,Monsoon,2023-07-30 19:37:39
17667,165,122,-43,Festive,2019-04-30 16:48:40
2822,307,307,0,Summer,2022-06-11 14:07:26
17307,166,176,10,Winter,2023-06-27 09:48:53
7995,192,200,8,Festive,2022-08-31 07:52:03
22675,166,162,-4,Festive,2022-03-29 19:13:05
21157,270,246,-24,Winter,2023-04-05 05:26:03
9192,191,160,-31,Summer,2023-09-10 21:59:36
9559,480,486,6,Monsoon,2024-08-28 06:12:34
22136,228,186,-42,Summer,2019-09-04 22:37:03
8030,25,92,67,Winter,2018-01-05 13:49:42
28890,484,461,-23,Summer,2020-05-10 16:22:33
29581,46,73,27,Festive,2020-11-13 15:22:45
21156,193,216,23,Festive,2018-06-25 03:03:42
22876,252,322,70,Festive,2024-04-22 10:38:44
28617,241,225,-16,Monsoon,2022-11-18 03:04:51
29785,64,131,67,Summer,2019-10-23 13:03:05
12847,24,4,-20,Winter,2022-08-19 14:32:30
16749,159,197,38,Summer,2024-10-08 22:02:13
22905,243,279,36,Winter,2022-04-22 15:30:43
28623,450,525,75,Summer,2022-02-23 00:34:33
29626,466,523,57,Monsoon,2020-08-03 01:01:19
18130,448,401,-47,Monsoon,2018-05-18 21:58:10
21489,331,358,27,Summer,2018-10-26 01:14:09
13769,161,193,32,Monsoon,2020-12-28 01:46:41
2521,339,374,35,Summer,2023-08-04 14:06:50
24108,320,303,-17,Summer,2023-11-20 04:29:30
3726,386,431,45,Winter,2019-02-22 17:10:58
9056,116,138,22,Winter,2018-10-18 00:51:58
27429,324,342,18,Summer,2023-06-23 15:30:01
27515,308,357,49,Winter,2018-02-20 01:37:17
6886,108,78,-30,Winter,2020-04-18 18:39:10
11229,138,163,25,Monsoon,2018-12-13 05:37:57
11624,373,353,-20,Festive,2021-07-25 00:43:56
7556,444,444,0,Monsoon,2022-11-17 00:49:22
6917,385,414,29,Summer,2020-11-20 06:55:14
8270,206,266,60,Festive,2024-03-26 09:51:25
17480,137,99,-38,Monsoon,2022-12-04 04:07:16
20087,260,230,-30,Summer,2019-05-13 14:42:16
10396,38,55,17,Summer,2024-04-30 05:47:41
18127,366,435,69,Festive,2021-04-10 14:25:12
27397,359,334,-25,Monsoon,2021-06-11 19:12:21
22985,292,318,26,Winter,2018-03-28 06:26:38
18327,418,421,3,Festive,2024-04-30 08:50:36
15574,486,436,-50,Summer,2018-10-13 08:36:54
24562,379,422,43,Festive,2021-01-31 10:15:39
23088,81,67,-14,Monsoon,2019-02-09 10:33:44
9931,85,153,68,Summer,2018-10-30 19:27:23
12591,32,43,11,Monsoon,2020-09-13 21:12:48
6146,214,253,39,Monsoon,2024-04-10 05:22:08
19387,433,406,-27,Festive,2024-12-24 23:38:53
1217,78,62,-16,Summer,2019-03-23 18:49:03
24596,184,251,67,Summer,2018-07-19 03:04:57
16012,130,140,10,Winter,2022-12-02 13:24:12
11896,469,460,-9,Winter,2018-10-27 09:16:28
6802,334,336,2,Winter,2021-09-22 09:24:08
1424,108,110,2,Winter,2021-11-02 19:29:47
14217,228,295,67,Summer,2019-10-11 08:17:52
12996,173,193,20,Monsoon,2024-02-03 07:55:23
22484,221,201,-20,Winter,2024-10-28 16:29:28
1972,410,371,-39,Festive,2023-01-03 03:03:50
26789,41,35,-6,Summer,2021-02-22 22:41:11
29497,359,331,-28,Festive,2019-04-21 04:39:07
22377,172,217,45,Festive,2019-10-26 07:06:19
6411,430,450,20,Summer,2018-06-22 05:26:52
17764,87,158,71,Summer,2023-08-16 08:22:14
17176,280,321,41,Monsoon,2018-10-10 18:55:15
5183,138,139,1,Monsoon,2020-09-24 13:00:24
8887,354,392,38,Festive,2020-04-03 00:08:18
956,420,384,-36,Summer,2019-08-09 01:27:34
21238,185,193,8,Monsoon,2024-11-03 15:23:27
4716,293,367,74,Summer,2024-10-15 23:57:58
7039,375,415,40,Winter,2024-11-15 05:29:53
24878,365,371,6,Summer,2024-08-29 07:57:41
780,131,189,58,Summer,2020-06-29 09:33:39
19572,137,113,-24,Festive,2021-03-17 07:15:05
146,72,64,-8,Summer,2021-02-22 14:47:13
25620,238,220,-18,Monsoon,2020-01-03 12:09:39
1971,50,3,-47,Festive,2022-06-13 16:51:07
16561,322,379,57,Monsoon,2020-02-10 17:00:00
23488,30,95,65,Winter,2022-02-06 12:13:36
26554,47,42,-5,Summer,2018-02-04 16:18:25
9207,430,469,39,Summer,2021-05-13 09:24:08
13234,422,490,68,Festive,2020-02-06 11:48:56
6869,237,280,43,Monsoon,2023-02-28 00:41:23
2080,401,428,27,Summer,2021-11-10 02:25:09
9392,267,260,-7,Winter,2021-06-09 09:13:45
22264,494,453,-41,Summer,2020-09-27 09:57:24
26267,44,99,55,Festive,2023-11-23 20:54:48
8953,356,376,20,Summer,2021-08-24 04:38:36
16676,250,233,-17,Festive,2018-08-06 10:07:47
16236,402,397,-5,Festive,2019-02-02 01:27:45
3671,112,120,8,Monsoon,2019-07-14 05:57:59
6214,390,462,72,Winter,2018-03-24 08:43:04
15880,143,122,-21,Festive,2020-04-12 16:04:10
14974,353,353,0,Winter,2018-07-30 06:45:14
14645,253,331,78,Winter,2020-06-09 18:01:49
21923,368,321,-47,Festive,2020-08-21 08:19:38
28191,181,208,27,Summer,2018-05-24 01:48:48
8018,50,38,-12,Winter,2021-06-07 03:26:10
15564,141,206,65,Winter,2018-01-01 08:21:54
15257,441,512,71,Festive,2023-07-24 22:06:55
10388,436,481,45,Summer,2024-05-06 14:59:24
15908,474,436,-38,Summer,2021-07-19 10:56:40
17281,259,295,36,Monsoon,2018-07-04 08:54:55
581,374,389,15,Summer,2019-11-26 00:39:38
