shipment_id,distance_km,transport_mode,transport_cost,delivery_delay_days
13357,1992,Rail,57867.0,4
47053,595,Air,19702.0,2
70691,1579,Air,54183.0,1
136603,1438,Rail,18588.0,3
88346,282,Rail,4083.0,5
138365,1025,Road,30593.0,4
57323,1163,Road,40472.0,1
109157,1351,Air,20010.0,0
130974,1154,Road,16143.0,3
46968,262,Road,4427.0,6
49995,318,Air,10628.0,5
129372,505,Air,9956.0,3
148220,1039,Air,27094.0,6
130966,1520,Sea,40994.0,5
70394,182,Sea,2742.0,3
104994,1321,Air,44874.0,3
100216,113,Road,3534.0,4
51658,1767,Sea,45709.0,1
87182,1475,Rail,36838.0,0
10901,866,Rail,18422.0,1
77163,130,Road,3472.0,3
8270,662,Air,21628.0,2
1067,1670,Road,23970.0,4
60468,1815,Sea,37301.0,4
134519,1703,Sea,18212.0,4
49256,520,Rail,4610.0,1
116279,1080,Air,35160.0,2
128089,474,Sea,6642.0,5
93655,180,Sea,1700.0,0
69720,1251,Sea,26291.0,1
101780,1445,Rail,31994.0,4
81859,1947,Rail,20042.0,4
60386,601,Sea,10423.0,1
64964,29,Rail,729.0,2
108266,1877,Rail,61597.0,3
4828,62,Road,2158.0,3
87139,1794,Sea,39548.0,4
93578,1701,Rail,33933.0,0
119523,413,Sea,12344.0,5
40959,950,Air,17402.0,5
77881,1841,Rail,34259.0,6
121541,1991,Air,38047.0,4
112293,371,Road,9197.0,1
76300,1038,Sea,13599.0,6
110216,222,Road,6218.0,4
84523,892,Rail,9629.0,4
82270,905,Air,19564.0,2
60702,461,Air,9232.0,2
142816,1766,Road,47487.0,3
121385,810,Rail,8067.0,1
13606,642,Rail,6269.0,5
62993,564,Air,19314.0,5
71450,372,Air,3099.0,3
117295,501,Road,11785.0,5
22004,442,Road,6976.0,3
61599,1222,Road,23137.0,3
21606,637,Air,9217.0,1
40498,1531,Sea,35664.0,4
110771,255,Rail,4182.0,5
16562,531,Air,9139.0,6
16657,1608,Road,26098.0,2
143137,1710,Road,39740.0,1
129200,1718,Road,52123.0,1
113337,847,Rail,22799.0,0
52986,1314,Air,18608.0,6
80298,25,Sea,399.0,1
30308,794,Rail,19779.0,6
32375,742,Rail,24204.0,3
109046,1974,Sea,26543.0,1
135283,17,Sea,220.0,0
105431,1755,Rail,37912.0,5
134198,593,Air,18759.0,4
73493,1549,Rail,14936.0,1
10849,783,Sea,10385.0,0
147226,1204,Air,24136.0,6
71205,77,Rail,2474.0,3
24090,1624,Sea,33202.0,0
11687,1530,Air,25336.0,6
122647,1366,Rail,20999.0,6
104632,544,Rail,7337.0,3
17494,158,Air,5344.0,3
44555,305,Air,5748.0,0
138707,1372,Sea,45143.0,2
30252,1425,Rail,37937.0,5
92463,548,Road,10809.0,5
21849,1853,Sea,57387.0,2
50845,1636,Road,27995.0,0
124811,1802,Road,37539.0,6
121392,1909,Road,65276.0,1
127613,522,Air,4883.0,6
42209,1052,Rail,11330.0,4
74597,1376,Air,26612.0,0
143727,140,Sea,2072.0,5
69969,1808,Air,42041.0,1
116995,1686,Sea,55313.0,2
29716,1364,Rail,26705.0,0
25933,1899,Air,23818.0,5
117163,1454,Rail,22242.0,6
144899,1019,Sea,28306.0,4
52112,1197,Road,16223.0,4
47526,1511,Rail,15332.0,5
117340,1371,Air,29631.0,0
41608,1951,Air,29527.0,1
118256,1935,Rail,32029.0,4
88164,1771,Air,15773.0,2
69911,605,Sea,19683.0,4
119033,17,Rail,478.0,1
42771,1167,Rail,37817.0,3
129727,1675,Sea,58438.0,5
26670,1281,Road,19150.0,5
118216,1369,Sea,31091.0,2
2583,1792,Sea,48294.0,6
50526,1362,Air,26235.0,0
1367,784,Road,26753.0,1
145203,828,Rail,13237.0,1
32812,1042,Road,35108.0,5
140868,1385,Sea,26089.0,4
22379,184,Road,5201.0,4
27569,498,Road,16218.0,0
123259,1227,Road,31002.0,3
100853,768,Air,26546.0,3
138503,142,Road,1938.0,5
46110,814,Air,7047.0,3
48586,416,Air,4947.0,6
49825,1660,Air,52586.0,1
109716,1612,Rail,45398.0,2
50185,1989,Air,38179.0,6
6619,1408,Rail,21252.0,2
66769,487,Road,15983.0,2
49170,958,Road,32785.0,2
119608,1780,Rail,29452.0,5
86365,567,Air,4896.0,2
82916,84,Rail,2694.0,6
22575,565,Rail,11763.0,4
126814,168,Road,3511.0,2
90785,1419,Rail,33933.0,3
85784,1947,Rail,63362.0,4
34748,1355,Road,45618.0,3
29096,726,Sea,23328.0,2
48423,1473,Rail,31717.0,0
15868,1806,Road,58892.0,1
71094,1212,Air,28837.0,6
89649,802,Road,14011.0,6
143147,1283,Rail,31742.0,3
14945,691,Rail,17302.0,4
73447,1235,Sea,27146.0,1
3977,1924,Air,39285.0,1
121240,442,Road,7584.0,1
130758,1664,Rail,31723.0,0
139001,1440,Road,23073.0,4
36149,1588,Air,38676.0,4
125059,442,Rail,11155.0,5
59668,1916,Rail,65150.0,2
80782,1233,Sea,17461.0,4
109870,28,Rail,801.0,6
73740,1152,Air,36346.0,6
596,1574,Sea,40251.0,3
117547,1530,Rail,25751.0,3
143103,723,Rail,7623.0,5
15862,1445,Rail,35370.0,0
116533,1810,Rail,47725.0,4
87550,695,Road,10277.0,4
123737,192,Rail,2593.0,4
16007,1015,Sea,32783.0,5
140760,1343,Road,40080.0,0
89742,1025,Sea,18372.0,5
86615,102,Sea,3116.0,5
13739,837,Sea,23488.0,5
136174,665,Road,8551.0,5
77506,233,Sea,7174.0,1
55402,1314,Sea,14413.0,3
18617,1548,Rail,49703.0,6
103142,1307,Sea,21668.0,3
12898,1656,Sea,48058.0,4
97630,166,Rail,5327.0,1
7769,1073,Rail,25606.0,0
118724,1084,Rail,29070.0,1
89845,1309,Rail,29501.0,5
76813,1096,Sea,33389.0,5
108359,154,Road,4000.0,6
26290,859,Air,15985.0,3
128200,299,Road,3905.0,0
27564,1986,Sea,56736.0,1
54820,799,Rail,17286.0,1
2514,1509,Air,43941.0,4
57170,1157,Sea,11291.0,0
125419,1560,Road,40996.0,4
53574,1122,Air,34479.0,2
67507,657,Rail,14061.0,3
34123,1087,Sea,9472.0,4
75043,654,Rail,7315.0,6
127622,366,Rail,7069.0,1
24909,248,Air,2073.0,3
15508,1159,Rail,33897.0,6
95523,80,Sea,2413.0,2
26761,535,Sea,12659.0,6
14445,1445,Road,13758.0,3
69561,1458,Air,47323.0,6
97090,90,Air,2926.0,5
56516,1985,Road,28460.0,3
7003,1180,Rail,15891.0,1
42847,1118,Rail,29688.0,6
8148,1367,Air,19667.0,1
32811,1404,Rail,27938.0,3
66571,1481,Rail,29915.0,6
48012,1787,Sea,17994.0,4
1,46,Road,598.0,6
62278,1451,Air,33090.0,0
8481,713,Road,18413.0,5
33272,1144,Air,24562.0,4
75091,863,Rail,11301.0,0
110914,1841,Rail,46591.0,2
33055,1532,Air,32489.0,2
72326,628,Rail,18971.0,1
125775,205,Rail,2840.0,2
140559,201,Rail,5965.0,0
52503,432,Rail,6738.0,4
117375,1154,Sea,27380.0,5
134705,262,Sea,4046.0,0
21789,336,Rail,6153.0,1
119247,1628,Rail,46748.0,3
59856,30,Sea,599.0,6
38440,1853,Rail,32687.0,3
81243,869,Road,24136.0,3
29536,952,Rail,13330.0,0
82419,304,Sea,10361.0,1
60355,691,Rail,5930.0,6
76997,1897,Air,52330.0,0
68066,1188,Sea,21980.0,0
26315,208,Air,6037.0,6
88882,1661,Road,26414.0,3
81048,1486,Rail,28251.0,4
36329,1548,Air,41105.0,4
127764,917,Rail,24780.0,1
31534,538,Rail,13361.0,2
69181,1797,Air,51758.0,2
129983,608,Air,9098.0,4
129846,137,Road,3136.0,5
26005,563,Sea,15038.0,5
87422,1885,Road,46022.0,0
64807,490,Road,5664.0,4
54122,212,Air,7224.0,6
78908,1979,Rail,67465.0,1
58074,1899,Sea,61658.0,2
107780,99,Air,3374.0,1
77894,1783,Rail,51346.0,3
107198,701,Rail,6917.0,1
137212,1212,Road,12261.0,0
112480,1659,Air,42243.0,6
107873,1865,Sea,38410.0,3
9977,577,Air,8922.0,3
146126,728,Road,20610.0,5
146083,1685,Sea,57360.0,5
59953,1467,Air,26329.0,3
42121,880,Road,19037.0,1
30783,745,Air,18564.0,4
36601,53,Road,1614.0,6
101530,735,Sea,19435.0,2
35885,1569,Rail,25995.0,2
55505,935,Road,23428.0,4
7463,830,Road,11026.0,2
51830,816,Rail,9047.0,2
103819,390,Air,7805.0,5
99758,161,Road,3641.0,6
142316,1404,Sea,32634.0,4
58898,333,Air,10500.0,4
29473,1555,Road,46423.0,3
132737,1302,Road,11486.0,6
118878,1288,Road,39401.0,1
104856,558,Road,13065.0,5
107917,1200,Sea,22092.0,0
71448,1240,Air,13392.0,1
82578,1401,Rail,12790.0,6
6798,1593,Air,31835.0,2
50097,1964,Sea,20216.0,4
54624,1556,Air,48570.0,4
7616,609,Air,19750.0,4
45699,1376,Sea,39430.0,4
114731,284,Rail,2492.0,0
12725,1724,Air,35007.0,0
19535,675,Rail,12527.0,6
25952,633,Rail,13558.0,5
147351,872,Rail,25155.0,1
79612,1323,Rail,35437.0,6
108002,1905,Sea,60365.0,6
1797,1271,Sea,25087.0,5
28100,1121,Air,26994.0,3
100123,194,Rail,5507.0,3
34542,1760,Road,27973.0,5
61284,726,Rail,20361.0,2
86299,1982,Air,57839.0,3
90858,809,Rail,20558.0,5
6681,35,Air,484.0,1
68929,862,Rail,10630.0,5
61312,1851,Rail,55798.0,4
147817,21,Road,634.0,4
71942,399,Rail,8920.0,5
54974,1765,Sea,16402.0,6
99144,1388,Rail,39730.0,0
41726,803,Rail,14695.0,2
109732,1130,Rail,19969.0,0
132281,1157,Air,15629.0,6
11366,92,Air,2179.0,4
89053,965,Rail,29510.0,0
83133,1050,Rail,18526.0,2
43789,666,Air,7321.0,0
91055,795,Road,13299.0,6
12961,1645,Road,52286.0,4
144567,1744,Air,42506.0,3
48482,1087,Road,10613.0,5
60435,720,Rail,15661.0,0
65630,1599,Sea,37411.0,0
12682,162,Sea,5388.0,5
123066,1771,Sea,57644.0,1
136847,1496,Road,14188.0,0
149479,86,Rail,1677.0,5
101563,1766,Rail,16612.0,0
37751,172,Rail,1715.0,2
119260,797,Rail,22992.0,0
98326,1937,Sea,20184.0,5
103965,1053,Sea,29794.0,5
126053,1313,Road,30719.0,0
121664,88,Sea,1474.0,3
137236,631,Air,15797.0,0
79343,1006,Sea,13169.0,4
42268,1966,Sea,34343.0,2
5849,1695,Rail,36463.0,4
27124,1295,Rail,34609.0,0
55765,1574,Sea,39377.0,1
79184,272,Road,3794.0,1
6646,308,Air,10236.0,6
77064,1945,Rail,36370.0,6
57886,137,Road,2674.0,4
73225,1741,Air,44970.0,2
92819,386,Sea,11105.0,1
32354,16,Sea,369.0,2
129403,1426,Air,38545.0,4
35946,1679,Air,18836.0,5
109869,124,Rail,3279.0,6
148287,228,Rail,6029.0,6
132314,568,Rail,17191.0,0
37176,1097,Road,35687.0,6
28902,1412,Rail,28307.0,5
130320,1030,Road,24889.0,6
119609,1973,Road,16090.0,4
145545,1446,Sea,37771.0,3
12136,1745,Air,57301.0,4
91285,1934,Air,28413.0,6
130601,1074,Rail,19637.0,5
38706,491,Road,15851.0,6
20469,1646,Air,46840.0,2
128629,1280,Air,38749.0,1
43242,1484,Road,51919.0,6
108467,178,Sea,5446.0,3
33192,1649,Rail,27655.0,1
132744,483,Sea,5638.0,2
5241,1141,Road,11713.0,6
65347,322,Sea,9052.0,3
99150,506,Air,17677.0,0
522,1881,Road,21485.0,5
39907,1427,Air,41178.0,4
147990,1261,Road,13648.0,0
103668,1758,Rail,16864.0,4
4410,373,Sea,5255.0,1
13553,874,Road,29273.0,3
30011,1561,Road,13310.0,0
129219,611,Road,9413.0,1
55796,509,Air,13638.0,5
1055,1115,Rail,15993.0,6
58681,1267,Road,36243.0,1
129589,1342,Rail,29857.0,1
31562,1109,Road,27708.0,0
134526,183,Road,4782.0,6
27716,683,Sea,19107.0,4
44197,692,Air,6263.0,0
66044,1282,Rail,26088.0,0
81538,527,Air,7546.0,6
10475,1370,Road,15304.0,4
63909,154,Rail,5101.0,2
61617,1166,Air,12244.0,4
4098,171,Road,2756.0,1
25762,1873,Sea,19439.0,3
19888,1015,Rail,14676.0,6
92221,1947,Sea,62254.0,5
100502,317,Road,5633.0,5
78635,1682,Rail,54419.0,2
25741,1154,Air,34708.0,4
2486,1625,Road,46400.0,0
142706,1131,Sea,10087.0,4
90053,1892,Road,38401.0,2
136707,777,Sea,26805.0,5
128638,1373,Road,36215.0,0
78229,976,Sea,20385.0,5
60755,1322,Sea,43297.0,4
27555,137,Air,1760.0,3
78346,1607,Air,21154.0,0
118907,498,Rail,11225.0,6
40453,1732,Rail,30819.0,1
105295,710,Road,15066.0,0
144601,551,Sea,13456.0,6
100901,465,Sea,14745.0,5
4034,1486,Air,37710.0,6
117222,595,Rail,20533.0,2
1479,705,Road,12991.0,1
111122,651,Rail,21748.0,0
71603,147,Rail,2663.0,0
47078,174,Road,2769.0,6
106324,1438,Sea,17016.0,2
38832,1108,Road,30272.0,6
125171,598,Air,16134.0,4
113137,1968,Air,37745.0,5
48920,1402,Rail,36097.0,2
74203,369,Road,7646.0,3
101306,776,Rail,16669.0,4
25855,313,Road,9101.0,3
55939,1254,Rail,31692.0,3
14233,1800,Rail,59420.0,1
101055,945,Road,26501.0,3
25066,466,Rail,4729.0,1
142654,984,Sea,34142.0,0
40091,1187,Sea,14049.0,0
145659,1719,Sea,49011.0,1
103749,1423,Air,23469.0,2
40769,1387,Rail,13626.0,0
57072,1173,Air,37671.0,2
31463,293,Rail,8484.0,6
141854,191,Air,3714.0,4
142719,1307,Road,12577.0,1
17493,1539,Air,42492.0,6
94488,252,Air,7887.0,5
80464,1183,Air,29214.0,5
85777,97,Sea,1016.0,0
77317,643,Rail,15915.0,5
28880,937,Sea,13392.0,6
32565,1325,Air,22560.0,6
146204,1981,Air,17205.0,0
39128,1789,Rail,32678.0,1
143763,1101,Sea,26821.0,3
26706,907,Air,16353.0,6
98671,1731,Road,19398.0,6
119331,14,Air,382.0,4
28609,1599,Sea,25585.0,6
24806,525,Sea,10176.0,2
39510,1121,Road,31306.0,0
118776,218,Air,4240.0,1
90318,1788,Air,47970.0,1
143808,1710,Rail,50868.0,2
125074,414,Road,11933.0,6
147655,1413,Road,40678.0,3
57994,601,Road,13039.0,4
16627,1308,Sea,36244.0,0
14967,1510,Road,13822.0,4
17151,511,Sea,8697.0,0
69802,790,Rail,24771.0,4
133746,671,Sea,9890.0,1
130976,189,Road,3014.0,5
109518,288,Air,6531.0,2
34254,1286,Sea,15423.0,0
142614,930,Air,24517.0,3
101926,128,Road,1043.0,5
25535,1532,Rail,49072.0,1
21531,1079,Sea,33019.0,3
9341,1905,Rail,65111.0,2
11664,994,Air,13099.0,0
67059,1782,Sea,39048.0,1
73222,776,Air,13798.0,3
127012,1789,Rail,32852.0,1
50787,60,Air,1166.0,5
46581,1305,Air,21002.0,0
23956,1629,Rail,54177.0,0
101054,976,Sea,18514.0,6
21911,166,Air,3969.0,2
24808,279,Sea,2938.0,0
76699,1622,Rail,53726.0,4
36735,673,Air,16651.0,1
43091,1508,Sea,44043.0,0
39034,1466,Rail,14311.0,5
135158,190,Sea,4504.0,5
59248,871,Rail,20690.0,5
137529,357,Road,4350.0,4
24316,1078,Road,15020.0,1
100506,66,Road,2031.0,1
101979,423,Air,10910.0,6
141870,1557,Road,12528.0,6
149151,595,Road,18070.0,2
10251,1727,Sea,18256.0,1
6472,1968,Road,16170.0,6
78052,1671,Road,47900.0,2
86506,54,Rail,1225.0,3
94955,328,Air,7427.0,6
77635,1940,Air,24940.0,1
141774,1238,Rail,23886.0,3
60790,920,Air,21843.0,1
91464,756,Road,15506.0,6
107759,1364,Sea,35562.0,4
11179,783,Air,22842.0,4
51891,954,Road,30676.0,4
124588,472,Rail,6077.0,1
47082,1911,Road,64514.0,5
143095,853,Air,19707.0,5
45345,1082,Sea,32852.0,3
136884,972,Air,10692.0,4
23695,1310,Road,15986.0,2
132979,1783,Sea,48122.0,4
138795,1367,Rail,41384.0,5
139893,909,Sea,29596.0,2
31858,1339,Rail,42824.0,4
138997,1540,Sea,50373.0,0
127452,444,Sea,8318.0,0
44362,551,Rail,7853.0,2
3932,1971,Road,57999.0,1
106326,1220,Road,11797.0,1
140001,1982,Sea,68338.0,3
138456,706,Rail,6996.0,0
34030,1024,Rail,11869.0,4
114105,357,Sea,8845.0,6
20314,1934,Road,36109.0,6
73700,1338,Road,14388.0,6
82813,1259,Road,36852.0,3
90732,519,Road,10556.0,4
57460,612,Air,8449.0,6
119647,548,Road,11544.0,0
64571,1549,Air,38848.0,5
73223,1059,Rail,19385.0,5
82455,801,Rail,22673.0,3
121972,1054,Road,14266.0,2
139954,1299,Air,33695.0,6
69537,351,Sea,11783.0,1
110296,284,Rail,9418.0,4
83533,665,Rail,17179.0,1
130658,1785,Road,37604.0,5
53,754,Road,19288.0,2
101882,1468,Rail,16853.0,0
81737,1468,Air,13409.0,2
119049,528,Road,8563.0,1
34756,306,Rail,10089.0,3
4451,1896,Sea,59110.0,2
4248,575,Rail,15871.0,1
47988,919,Road,17830.0,2
104193,366,Sea,7552.0,2
134583,1346,Sea,28144.0,2
64677,1676,Sea,55237.0,2
63993,578,Sea,15501.0,3
21964,1330,Road,20738.0,0
149420,1739,Sea,43554.0,3
16512,507,Air,6038.0,3
93637,1718,Road,49117.0,6
61224,1000,Sea,31659.0,6
14633,1446,Sea,30251.0,5
135952,1719,Air,44308.0,0
92706,1082,Air,29217.0,5
74835,1287,Sea,42593.0,2
62647,93,Air,2739.0,6
19925,1841,Sea,20267.0,2
50276,1469,Sea,36243.0,2
21200,1248,Sea,34904.0,0
143164,84,Road,2574.0,3
108884,1014,Road,15836.0,5
146141,1363,Sea,27132.0,1
118360,1777,Sea,62079.0,4
46230,943,Road,22965.0,6
37196,929,Road,29911.0,3
104863,1761,Road,48051.0,3
45423,450,Road,9528.0,0
134016,1117,Road,19320.0,4
134727,210,Sea,2326.0,5
84809,1410,Air,18612.0,1
142770,1316,Sea,19073.0,6
14407,336,Road,11393.0,1
124012,403,Sea,12200.0,4
87464,1376,Air,38744.0,3
80089,951,Road,22456.0,3
67408,676,Air,6266.0,2
132388,839,Rail,23873.0,2
68983,1366,Air,36602.0,2
78816,233,Rail,7573.0,4
60701,1777,Air,29578.0,5
128599,1792,Road,28219.0,0
96016,1521,Sea,25333.0,4
122623,1414,Rail,30357.0,0
15410,531,Air,18255.0,6
6038,454,Air,12359.0,3
35329,456,Sea,8712.0,1
98750,1645,Sea,24215.0,4
126076,1742,Rail,42925.0,1
74659,421,Rail,9634.0,3
142972,1353,Road,24636.0,1
91052,1366,Sea,47528.0,3
148994,919,Air,9984.0,6
91146,1696,Sea,31621.0,2
125117,1875,Sea,32289.0,1
70668,1938,Air,31824.0,0
16386,1551,Sea,27471.0,3
143568,519,Air,4896.0,0
56725,362,Rail,4717.0,1
99825,706,Road,19610.0,3
120295,752,Road,8879.0,1
50783,1082,Air,20140.0,3
67983,1801,Air,33624.0,6
27428,22,Air,184.0,4
70636,714,Road,9028.0,0
93135,1669,Road,40445.0,0
86173,1120,Air,25588.0,4
13873,12,Rail,353.0,0
146278,1574,Air,37444.0,6
148281,1297,Sea,30732.0,4
94251,255,Air,3861.0,1
118029,538,Rail,15922.0,4
117396,1028,Sea,22168.0,5
123599,1386,Road,32486.0,4
127478,953,Air,11449.0,5
90597,959,Road,24564.0,5
112152,679,Road,5777.0,4
19571,922,Road,8110.0,4
21163,1010,Rail,8491.0,3
52883,1539,Road,47452.0,4
117863,535,Air,14309.0,3
449,1459,Road,13686.0,5
109041,1471,Air,17238.0,4
37317,587,Road,8291.0,6
33899,439,Road,12894.0,0
13597,419,Road,11307.0,1
34355,264,Sea,8835.0,4
146890,385,Road,6220.0,2
67178,688,Rail,12659.0,5
56953,43,Road,1324.0,6
105047,57,Road,1737.0,1
126774,1247,Rail,42165.0,5
108670,981,Air,24679.0,2
17040,415,Rail,6345.0,1
110855,1603,Road,28550.0,2
13265,1968,Road,16544.0,6
96998,612,Sea,10719.0,6
67223,942,Road,11830.0,3
42136,766,Road,25633.0,2
49103,273,Air,9282.0,2
29298,1291,Road,33456.0,0
133467,230,Air,5571.0,5
69616,732,Air,16824.0,4
58058,1937,Road,56809.0,4
25078,476,Rail,10996.0,5
131899,519,Road,4345.0,5
92911,796,Road,22747.0,4
148505,65,Air,885.0,0
126275,451,Air,12720.0,3
33778,1537,Rail,23549.0,6
12692,845,Rail,18020.0,4
109577,423,Sea,4791.0,1
10766,239,Air,8171.0,3
63793,1984,Sea,63685.0,5
116787,1548,Road,50467.0,0
51709,505,Air,9609.0,4
144725,1486,Air,18174.0,1
126484,65,Air,1709.0,4
124427,1098,Rail,11326.0,2
111072,328,Rail,3079.0,1
28368,342,Rail,3748.0,4
82379,1351,Air,23302.0,6
45805,1389,Rail,43615.0,0
20028,1513,Air,43505.0,3
42840,1735,Road,36338.0,1
34303,951,Road,32760.0,6
145572,174,Rail,4307.0,2
44207,454,Air,7506.0,1
126353,1399,Rail,41504.0,5
107938,106,Sea,3453.0,2
23084,1364,Air,33765.0,6
37645,1925,Sea,23475.0,5
99726,901,Rail,20944.0,3
61827,115,Air,3782.0,1
124713,425,Road,14247.0,0
2158,185,Air,2684.0,4
28338,1570,Sea,17860.0,3
67190,133,Sea,1262.0,3
4576,1172,Rail,30958.0,3
8554,1304,Air,17721.0,4
100396,316,Road,7628.0,2
77306,1514,Air,16997.0,4
10002,1480,Road,29645.0,2
10840,1841,Rail,22173.0,6
3652,1667,Sea,38314.0,6
55669,23,Rail,699.0,1
58715,1830,Air,27431.0,3
123988,1425,Rail,34267.0,2
112330,1755,Air,18288.0,6
133022,743,Road,6767.0,2
9693,869,Air,13839.0,6
115640,1832,Air,21592.0,1
78561,1442,Sea,45604.0,6
83003,209,Sea,2003.0,6
26114,1754,Sea,53862.0,1
23204,84,Sea,1364.0,2
1426,488,Rail,14206.0,1
132438,1746,Sea,43440.0,3
7807,377,Road,8595.0,1
136010,517,Air,12890.0,6
60515,200,Rail,4837.0,0
24709,1665,Road,27324.0,4
112261,1130,Air,16369.0,1
126437,1343,Sea,13613.0,1
149155,550,Road,8222.0,4
2907,951,Air,8124.0,1
130020,947,Air,26760.0,2
62859,1299,Road,20872.0,1
84814,1533,Rail,14250.0,5
122644,977,Air,14843.0,3
64790,201,Sea,5239.0,6
102872,900,Sea,7428.0,2
83046,1973,Air,44896.0,2
32884,1308,Sea,37216.0,3
117008,1337,Rail,36261.0,0
91480,1649,Air,25286.0,5
123379,1615,Air,22485.0,1
104643,420,Rail,13220.0,6
63245,935,Rail,15185.0,0
135709,558,Air,9952.0,6
64424,1181,Road,27207.0,0
132764,561,Rail,7663.0,6
68755,1483,Road,20846.0,5
23957,1550,Road,13376.0,5
110602,526,Sea,14640.0,0
62724,811,Air,23693.0,1
59785,505,Air,12132.0,2
102828,1685,Road,29445.0,4
92611,619,Sea,15232.0,6
92672,1698,Air,49833.0,4
148049,853,Rail,25027.0,0
13232,163,Air,2753.0,1
52741,1046,Sea,10312.0,3
16675,646,Air,22251.0,3
112420,1310,Air,25869.0,4
105193,1779,Air,28072.0,6
121022,154,Road,1616.0,3
111939,89,Rail,2933.0,0
8633,1164,Sea,24019.0,0
123278,1375,Sea,24294.0,6
72173,1223,Air,19129.0,5
37518,296,Road,7591.0,2
51548,809,Air,10102.0,4
48377,997,Rail,26331.0,2
65617,515,Road,15061.0,0
144873,586,Rail,6639.0,6
16341,1451,Road,24854.0,0
120736,1766,Rail,37072.0,1
35582,1276,Air,27072.0,0
72016,628,Air,17939.0,0
30681,1671,Rail,31150.0,0
22981,1301,Sea,28775.0,0
2400,993,Air,16032.0,5
105619,313,Sea,7729.0,3
119741,1766,Air,57692.0,6
51517,1468,Air,21100.0,6
138374,492,Sea,17220.0,3
88694,210,Rail,3585.0,1
118748,730,Road,14516.0,3
120763,904,Sea,12328.0,0
110271,1921,Rail,50551.0,1
61403,1798,Sea,25567.0,5
90615,1633,Rail,37314.0,5
62000,627,Sea,14872.0,2
52438,24,Sea,300.0,4
94305,334,Rail,8757.0,4
114893,402,Rail,3863.0,2
23077,1626,Sea,30084.0,0
96135,1898,Rail,37529.0,3
109811,1577,Rail,18022.0,4
101091,897,Air,22361.0,5
122559,1249,Sea,17113.0,5
27641,1938,Rail,39203.0,1
134000,1518,Sea,13867.0,6
49138,820,Rail,25106.0,2
86922,1503,Road,37307.0,5
43730,550,Rail,8148.0,2
108526,860,Road,11401.0,3
125946,1555,Rail,43673.0,1
72437,136,Sea,2732.0,6
75004,282,Air,3925.0,2
85635,633,Rail,14243.0,5
127381,1833,Road,59954.0,3
12677,333,Road,7561.0,5
9804,446,Road,5864.0,2
4600,1526,Rail,22000.0,0
144696,668,Air,9620.0,5
1560,658,Road,15681.0,6
111603,1314,Air,37490.0,2
109011,864,Road,13748.0,4
96487,702,Rail,21754.0,0
143715,765,Road,21474.0,3
132040,1551,Air,33538.0,1
119161,1779,Road,60550.0,0
39823,1088,Sea,35496.0,6
69635,44,Sea,821.0,1
46654,1662,Air,41749.0,6
4104,746,Rail,9330.0,4
21193,1804,Rail,54858.0,3
14138,1399,Air,11275.0,0
82824,611,Air,19531.0,3
20100,910,Road,17004.0,2
100047,1085,Air,22057.0,4
4303,467,Rail,15620.0,3
20770,384,Road,8314.0,6
2165,948,Sea,26273.0,4
131545,348,Sea,9422.0,6
41394,1763,Rail,56710.0,2
64922,1925,Rail,65335.0,0
76821,1509,Rail,38227.0,0
91603,257,Road,2726.0,1
8740,572,Rail,4916.0,2
78542,57,Road,1128.0,2
67221,712,Sea,18386.0,1
60615,873,Air,21902.0,5
113090,687,Air,16460.0,3
137367,580,Air,11170.0,6
55971,1559,Rail,43190.0,1
52279,1962,Air,62783.0,3
145735,1670,Sea,45764.0,2
32586,331,Air,9942.0,6
114305,608,Air,17767.0,0
58619,832,Road,18055.0,1
76813,697,Sea,7385.0,5
9998,510,Rail,12431.0,6
80788,1438,Road,28248.0,5
23137,576,Air,17467.0,2
120636,1149,Rail,9499.0,3
64285,970,Air,20321.0,5
115919,29,Road,751.0,4
9330,1188,Road,24081.0,3
52933,1959,Rail,48521.0,3
140526,456,Road,10972.0,4
39253,90,Rail,2118.0,2
80224,426,Sea,4058.0,3
81739,578,Road,7026.0,3
98741,1947,Rail,48367.0,2
51241,1132,Rail,24965.0,2
135012,1879,Rail,27841.0,5
115320,1778,Air,58353.0,6
118296,1007,Sea,30764.0,4
34535,926,Air,15765.0,4
22112,248,Air,4231.0,4
33846,1863,Air,45369.0,1
118968,1177,Rail,40416.0,4
16534,377,Road,7702.0,3
100974,1470,Rail,38331.0,3
117053,1524,Sea,48938.0,4
89981,1940,Rail,67624.0,6
16330,955,Sea,10711.0,1
64519,418,Road,14517.0,6
95132,1188,Road,38139.0,1
7772,151,Road,2401.0,2
96522,228,Air,3399.0,1
100724,1990,Air,47056.0,6
80749,900,Sea,11302.0,5
74842,585,Rail,10655.0,4
80935,308,Air,9930.0,4
112602,73,Rail,899.0,0
116692,340,Rail,6286.0,6
39784,854,Road,23580.0,2
110125,1773,Rail,49934.0,0
21744,167,Sea,5544.0,0
72394,1780,Air,46810.0,6
84251,1941,Air,43546.0,5
102398,1664,Sea,57768.0,4
118306,346,Rail,7459.0,0
29482,1972,Air,19487.0,3
44015,886,Air,22133.0,2
69283,291,Air,4758.0,4
96283,1364,Rail,39479.0,6
110140,1654,Air,44374.0,6
60924,1724,Rail,30532.0,3
10046,138,Sea,3577.0,4
106724,60,Road,1327.0,4
101016,1842,Sea,23509.0,1
29957,595,Rail,5490.0,0
63146,652,Rail,20281.0,1
