student_id,attendance_percent,assignment_score,exam_score,final_grade
28117,67,42,48,Fail
30760,60,78,47,Fail
32827,59,71,59,Fail
21189,57,64,76,Fail
18291,88,99,63,Pass
7767,83,43,66,Pass
46933,81,75,94,Pass
36993,55,76,74,Fail
22616,76,44,42,Pass
13245,71,49,78,Fail
27124,75,44,36,Fail
45336,98,46,82,Pass
15070,58,63,62,Fail
44209,72,96,51,Fail
7551,75,83,66,Fail
42624,64,54,56,Fail
2303,61,48,88,Fail
29940,64,85,92,Fail
4994,89,62,91,Pass
41443,68,64,88,Fail
17194,62,80,41,Fail
16745,98,74,90,Pass
29242,89,65,71,Pass
21221,75,56,50,Fail
21198,62,97,50,Fail
25677,77,71,75,Pass
28387,81,80,52,Pass
29737,93,88,83,Pass
42303,53,41,44,Fail
48566,86,74,86,Pass
45170,66,86,43,Fail
7025,77,80,47,Pass
37171,70,79,63,Fail
2724,69,57,81,Fail
18709,89,62,60,Pass
10650,61,84,90,Fail
23368,69,60,97,Fail
49463,95,48,61,Pass
6692,87,66,58,Pass
19250,77,85,72,Pass
38367,94,49,94,Pass
32738,87,53,67,Pass
8235,57,52,68,Fail
39553,75,80,61,Fail
5269,71,63,70,Fail
32337,94,56,38,Pass
44014,83,57,95,Pass
48868,83,76,45,Pass
37035,65,71,82,Fail
24625,64,51,74,Fail
30768,89,87,99,Pass
3831,95,94,46,Pass
207,99,50,92,Pass
23594,84,83,46,Pass
13404,64,82,89,Fail
47545,56,50,51,Fail
21835,89,98,76,Pass
30165,61,99,73,Fail
10542,97,99,89,Pass
20641,52,50,67,Fail
26589,94,63,79,Pass
1628,65,40,68,Fail
30853,53,47,53,Fail
49646,51,61,57,Fail
47361,71,75,81,Fail
27933,53,95,84,Fail
12109,50,80,59,Fail
10292,63,53,64,Fail
38800,55,47,53,Fail
9047,63,50,53,Fail
28781,82,64,88,Pass
37587,52,91,67,Fail
30384,51,78,52,Fail
18490,51,93,79,Fail
7516,64,57,65,Fail
47459,65,55,58,Fail
38723,69,96,73,Fail
11891,92,66,45,Pass
29783,74,99,89,Fail
40564,90,77,90,Pass
36388,88,71,41,Pass
16305,72,50,67,Fail
2144,99,74,74,Pass
15399,66,43,92,Fail
5635,88,54,77,Pass
49717,85,67,55,Pass
41234,75,47,49,Fail
4862,60,40,57,Fail
34430,83,57,66,Pass
49131,74,83,37,Fail
8315,57,66,56,Fail
20619,71,83,73,Fail
49911,65,45,45,Fail
16463,86,64,42,Pass
6957,59,99,79,Fail
36267,50,89,70,Fail
16080,90,70,67,Pass
39869,59,98,67,Fail
36814,59,57,99,Fail
7603,55,91,61,Fail
22627,98,81,75,Pass
37627,53,41,53,Fail
6807,84,71,98,Pass
45855,85,78,92,Pass
26471,80,74,96,Pass
1276,77,76,89,Pass
4878,55,85,76,Fail
5070,55,62,36,Fail
16643,90,52,84,Pass
32182,55,84,74,Fail
4167,58,91,83,Fail
39403,96,96,54,Pass
20328,51,71,99,Fail
38337,74,78,84,Fail
723,61,46,88,Fail
10579,70,45,35,Fail
24578,95,59,99,Pass
34964,65,58,46,Fail
31170,93,73,62,Pass
23118,80,99,76,Pass
21058,94,84,49,Pass
15512,80,68,85,Pass
41238,84,83,62,Pass
44091,64,47,63,Fail
12627,57,86,79,Fail
24858,89,93,53,Pass
28877,64,41,49,Fail
42814,71,54,52,Fail
15665,71,51,35,Fail
28966,95,78,39,Pass
49280,75,50,73,Fail
39912,71,68,69,Fail
36050,54,67,55,Fail
10363,68,67,72,Fail
9249,98,57,46,Pass
10436,77,99,60,Pass
34733,55,42,92,Fail
8355,69,58,41,Fail
39776,77,76,83,Pass
48531,94,88,89,Pass
1336,84,67,80,Pass
18555,66,42,77,Fail
12434,63,96,97,Fail
27336,70,71,69,Fail
22030,55,83,64,Fail
47489,68,83,42,Fail
13582,59,84,91,Fail
37085,92,96,72,Pass
39489,96,95,71,Pass
30918,73,59,87,Fail
34048,82,85,77,Pass
30569,83,53,43,Pass
17665,87,89,85,Pass
7658,71,64,91,Fail
5866,75,76,94,Fail
25659,63,79,45,Fail
43451,64,66,75,Fail
2436,97,66,69,Pass
29253,77,44,91,Pass
15867,89,82,65,Pass
4200,73,47,98,Fail
12862,61,83,42,Fail
47292,70,64,81,Fail
6296,65,69,60,Fail
3950,98,64,37,Pass
21591,72,48,68,Fail
25316,99,86,76,Pass
8897,90,84,85,Pass
43008,52,57,43,Fail
43749,81,56,86,Pass
38601,74,46,47,Fail
7323,51,76,37,Fail
13960,51,61,51,Fail
17127,58,67,85,Fail
25254,84,94,53,Pass
17238,86,60,75,Pass
1936,56,53,49,Fail
34772,96,82,83,Pass
16716,89,58,60,Pass
4507,97,46,56,Pass
44853,62,44,90,Fail
2853,83,41,96,Pass
31485,80,61,96,Pass
1579,76,96,35,Pass
195,93,81,68,Pass
20677,79,82,36,Pass
16119,86,47,81,Pass
28163,96,92,45,Pass
11526,56,76,45,Fail
49562,71,45,39,Fail
37139,65,93,91,Fail
33057,91,94,46,Pass
13493,89,63,66,Pass
43264,66,86,64,Fail
37541,99,49,60,Pass
12109,97,44,94,Pass
38572,75,47,54,Fail
42786,85,42,59,Pass
19569,51,40,39,Fail
21497,58,58,94,Fail
31534,69,53,96,Fail
11959,56,41,39,Fail
16302,77,96,72,Pass
30148,84,74,68,Pass
14224,85,69,59,Pass
4373,92,47,59,Pass
6661,90,42,51,Pass
18859,79,98,66,Pass
47540,88,56,40,Pass
9915,67,84,48,Fail
47899,87,72,86,Pass
17429,58,77,40,Fail
18805,69,95,43,Fail
16904,81,42,57,Pass
13419,73,89,47,Fail
45420,88,92,76,Pass
44170,73,85,60,Fail
14611,63,72,80,Fail
38201,64,41,50,Fail
25989,90,92,63,Pass
11292,81,59,54,Pass
47855,84,47,44,Pass
29472,57,86,39,Fail
16240,56,90,91,Fail
45491,82,76,49,Pass
17826,63,73,48,Fail
34421,65,40,41,Fail
1830,83,43,39,Pass
2346,76,87,78,Pass
24873,72,83,99,Fail
32724,93,90,74,Pass
9191,81,77,93,Pass
24278,90,45,77,Pass
25563,93,43,62,Pass
21851,57,74,73,Fail
43009,95,74,67,Pass
8608,53,61,91,Fail
31142,95,42,84,Pass
20776,70,43,74,Fail
16565,56,41,88,Fail
31460,67,91,50,Fail
36544,55,53,73,Fail
28511,67,90,96,Fail
40829,89,65,84,Pass
23024,58,75,70,Fail
31099,91,79,70,Pass
48155,97,60,76,Pass
39173,59,41,38,Fail
30871,62,58,46,Fail
9853,53,56,74,Fail
8143,58,73,71,Fail
45147,61,58,54,Fail
14729,85,74,81,Pass
39918,73,97,57,Fail
32183,70,42,77,Fail
10168,75,51,54,Fail
10170,56,67,89,Fail
48056,79,91,78,Pass
16804,80,72,80,Pass
24397,81,86,94,Pass
21211,96,45,58,Pass
31098,59,50,54,Fail
16930,88,68,58,Pass
10329,75,64,45,Fail
3484,80,83,92,Pass
12304,96,95,96,Pass
5654,61,69,86,Fail
16972,68,69,86,Fail
2829,72,60,82,Fail
30083,93,50,72,Pass
47385,65,74,53,Fail
45568,88,88,62,Pass
30662,98,73,37,Pass
36484,51,64,99,Fail
299,71,71,36,Fail
3004,51,96,36,Fail
32509,62,67,73,Fail
8149,52,93,43,Fail
40514,67,66,77,Fail
10968,53,59,88,Fail
45152,88,69,76,Pass
13123,89,63,41,Pass
16229,60,97,42,Fail
16075,54,92,99,Fail
17375,84,84,78,Pass
37562,80,55,76,Pass
40992,71,65,50,Fail
19466,69,96,63,Fail
33792,52,79,38,Fail
27538,85,81,74,Pass
25942,74,92,68,Fail
49199,78,94,42,Pass
47318,74,82,48,Fail
26647,55,45,36,Fail
42831,90,57,61,Pass
19368,61,66,98,Fail
44113,69,94,77,Fail
46844,67,42,45,Fail
3432,53,62,94,Fail
15882,63,71,99,Fail
7359,68,57,64,Fail
6586,59,55,82,Fail
15924,91,44,93,Pass
25993,75,44,54,Fail
12294,88,84,74,Pass
29266,86,87,54,Pass
17844,68,89,53,Fail
18719,81,99,39,Pass
49935,82,86,50,Pass
46699,77,50,95,Pass
39443,90,49,73,Pass
34103,93,86,65,Pass
10420,81,46,90,Pass
18565,63,93,38,Fail
40869,50,88,42,Fail
12030,68,79,96,Fail
40628,89,83,42,Pass
27201,66,42,38,Fail
2376,67,67,91,Fail
48223,90,78,49,Pass
32275,97,76,51,Pass
2025,81,46,48,Pass
15382,62,51,42,Fail
24337,84,91,85,Pass
21293,60,91,94,Fail
9458,63,51,88,Fail
40995,73,90,40,Fail
6991,59,85,92,Fail
15633,82,53,98,Pass
9689,59,61,48,Fail
18521,55,93,39,Fail
20729,99,65,53,Pass
30112,98,88,70,Pass
37765,55,62,36,Fail
5394,98,82,54,Pass
21878,87,48,68,Pass
348,86,79,97,Pass
29725,54,97,47,Fail
36112,96,78,52,Pass
34192,63,56,35,Fail
22021,93,58,52,Pass
34990,50,73,87,Fail
15842,88,96,46,Pass
46674,81,64,89,Pass
10494,82,53,94,Pass
7332,65,58,53,Fail
4163,84,41,53,Pass
2792,64,64,64,Fail
43347,51,68,52,Fail
37795,74,83,62,Fail
14998,81,85,92,Pass
40244,91,77,71,Pass
32969,87,76,41,Pass
18640,99,52,83,Pass
24970,73,64,49,Fail
47061,57,62,73,Fail
23729,53,68,81,Fail
22417,94,46,84,Pass
12145,68,47,97,Fail
40984,98,95,51,Pass
35603,70,48,62,Fail
43000,61,79,70,Fail
12703,82,90,97,Pass
18158,63,96,57,Fail
20645,91,98,46,Pass
1035,76,96,35,Pass
24718,77,82,93,Pass
48191,74,67,49,Fail
2183,85,89,97,Pass
36432,88,77,81,Pass
17020,70,56,77,Fail
45579,73,73,85,Fail
46907,70,77,73,Fail
4370,50,89,45,Fail
25128,90,78,76,Pass
14475,89,59,53,Pass
47681,85,58,98,Pass
32375,78,49,46,Pass
22772,70,93,73,Fail
44006,60,74,38,Fail
38657,83,50,52,Pass
31947,55,76,47,Fail
40295,67,52,37,Fail
693,60,99,48,Fail
25929,84,88,73,Pass
1717,98,82,71,Pass
9180,60,88,64,Fail
31527,85,84,73,Pass
12163,63,53,87,Fail
16399,52,87,98,Fail
23253,75,84,42,Fail
23954,99,42,76,Pass
42283,95,68,96,Pass
44726,51,55,81,Fail
29161,60,91,70,Fail
20698,54,40,44,Fail
34390,65,94,69,Fail
18610,51,89,60,Fail
14816,53,72,48,Fail
27672,78,49,77,Pass
15424,88,99,49,Pass
20648,60,65,56,Fail
41437,66,46,84,Fail
14905,68,73,79,Fail
49947,70,75,44,Fail
48655,73,81,88,Fail
20450,90,90,72,Pass
42423,80,69,86,Pass
49797,55,42,82,Fail
5,65,40,75,Fail
16416,96,45,61,Pass
34708,84,48,61,Pass
8360,56,43,62,Fail
48043,54,69,76,Fail
40207,58,89,96,Fail
20493,55,54,69,Fail
27093,70,71,76,Fail
7537,55,76,78,Fail
30723,81,61,78,Pass
35850,51,57,47,Fail
43337,69,52,43,Fail
8947,90,69,84,Pass
36897,96,79,58,Pass
32861,56,66,39,Fail
6152,92,48,90,Pass
16621,52,43,86,Fail
37340,93,49,73,Pass
29663,71,86,64,Fail
28616,74,67,46,Fail
33677,87,79,81,Pass
40253,65,50,36,Fail
48526,57,55,94,Fail
41662,87,96,53,Pass
49804,53,84,48,Fail
37929,92,56,63,Pass
6061,89,68,53,Pass
44665,92,58,68,Pass
33319,97,48,71,Pass
49700,69,84,64,Fail
33735,80,94,58,Pass
44640,78,73,52,Pass
9610,84,42,36,Pass
30390,71,81,46,Fail
2470,77,91,39,Pass
29543,88,49,83,Pass
35261,84,50,61,Pass
41399,95,77,57,Pass
23282,72,53,48,Fail
6719,70,63,81,Fail
13669,54,96,60,Fail
49979,89,90,57,Pass
15279,66,49,68,Fail
34551,60,93,63,Fail
15014,80,68,71,Pass
22037,72,77,94,Fail
6485,58,87,72,Fail
27492,74,68,55,Fail
7522,63,74,76,Fail
14652,84,85,48,Pass
12101,66,65,67,Fail
39554,92,45,68,Pass
30720,63,93,53,Fail
38672,85,64,45,Pass
1435,60,99,38,Fail
6629,85,69,81,Pass
6876,61,49,95,Fail
33484,99,48,74,Pass
47800,88,59,82,Pass
10957,59,86,93,Fail
2573,84,99,79,Pass
47967,59,52,49,Fail
44403,81,79,39,Pass
1039,94,82,45,Pass
40988,73,53,69,Fail
11083,98,90,63,Pass
43306,89,74,94,Pass
17828,87,57,80,Pass
26410,57,58,92,Fail
47543,72,89,52,Fail
20897,85,72,58,Pass
2953,71,78,71,Fail
19698,62,66,46,Fail
22219,58,70,41,Fail
32816,65,59,73,Fail
49834,67,59,68,Fail
17422,83,57,79,Pass
21406,95,57,59,Pass
32643,95,58,91,Pass
12326,68,77,56,Fail
25907,69,67,79,Fail
28043,82,79,57,Pass
47785,95,61,63,Pass
25177,72,62,46,Fail
41240,91,91,47,Pass
4329,71,76,92,Fail
11384,83,92,79,Pass
383,75,40,46,Fail
46112,56,88,48,Fail
29456,92,69,46,Pass
36771,73,95,44,Fail
43680,95,70,66,Pass
41808,52,43,47,Fail
23643,88,95,55,Pass
24988,76,60,64,Pass
14924,58,51,59,Fail
28100,62,91,64,Fail
35899,84,44,70,Pass
19651,53,56,73,Fail
44212,87,82,52,Pass
36138,97,99,96,Pass
45424,65,65,91,Fail
48705,79,85,40,Pass
11843,50,77,60,Fail
25680,94,47,99,Pass
49557,63,59,54,Fail
3060,53,77,61,Fail
28380,65,62,85,Fail
21384,58,41,95,Fail
26180,68,97,95,Fail
16390,77,59,66,Pass
48623,56,94,56,Fail
22347,94,42,59,Pass
48531,54,83,70,Fail
11384,86,59,64,Pass
9944,64,71,67,Fail
2185,92,79,93,Pass
21429,69,79,47,Fail
14732,56,97,96,Fail
25125,95,46,84,Pass
10260,96,81,96,Pass
41957,54,67,39,Fail
1344,75,90,36,Fail
40491,65,98,81,Fail
35708,74,45,36,Fail
23871,66,97,74,Fail
45628,88,86,89,Pass
14909,89,72,79,Pass
30000,98,57,81,Pass
4873,73,57,59,Fail
48249,78,92,57,Pass
8035,76,53,75,Pass
40902,93,56,63,Pass
22326,52,98,85,Fail
34172,53,78,52,Fail
38966,98,87,57,Pass
29241,59,92,90,Fail
21366,75,72,71,Fail
7969,65,68,70,Fail
15084,56,59,71,Fail
19032,52,78,57,Fail
3699,72,59,52,Fail
23058,75,45,84,Fail
23012,65,97,97,Fail
46910,64,73,51,Fail
45729,92,53,44,Pass
102,96,62,91,Pass
41200,61,91,56,Fail
13929,88,50,89,Pass
21191,59,85,43,Fail
27571,96,52,78,Pass
357,93,52,98,Pass
37879,56,65,45,Fail
49974,58,89,51,Fail
19864,60,95,69,Fail
11397,93,97,36,Pass
26848,73,76,58,Fail
11098,50,93,61,Fail
45897,89,76,78,Pass
21243,76,71,60,Pass
15345,72,58,65,Fail
32845,94,57,51,Pass
20715,99,84,35,Pass
25587,57,69,79,Fail
8465,66,43,97,Fail
14746,99,73,40,Pass
2597,82,82,64,Pass
47707,58,90,57,Fail
35962,98,86,90,Pass
46156,96,88,91,Pass
28369,87,66,48,Pass
3897,50,64,85,Fail
39384,63,79,49,Fail
22284,96,54,57,Pass
32313,94,92,71,Pass
45918,89,87,94,Pass
33551,54,58,91,Fail
4868,58,98,68,Fail
18103,80,68,74,Pass
18656,75,64,80,Fail
19035,50,92,85,Fail
28093,50,64,67,Fail
45430,72,87,54,Fail
19272,55,54,64,Fail
5337,95,57,74,Pass
8173,89,76,66,Pass
11803,75,49,92,Fail
7960,93,90,53,Pass
14660,76,41,72,Pass
12950,57,55,35,Fail
25292,92,79,54,Pass
33456,53,46,96,Fail
31954,93,85,60,Pass
12868,74,95,97,Fail
14359,67,59,98,Fail
4980,63,87,93,Fail
47418,98,74,76,Pass
166,56,72,97,Fail
27944,67,41,89,Fail
42107,71,76,63,Fail
48399,84,70,94,Pass
9684,84,96,74,Pass
18204,72,57,43,Fail
35635,70,88,63,Fail
35253,54,57,79,Fail
5688,89,58,81,Pass
26792,59,56,63,Fail
36694,81,91,96,Pass
49478,61,76,68,Fail
49634,91,93,56,Pass
6806,56,84,97,Fail
303,57,88,71,Fail
1603,88,45,70,Pass
36436,68,89,39,Fail
35251,57,65,79,Fail
23176,52,90,77,Fail
32247,55,92,72,Fail
16203,50,46,49,Fail
15148,90,70,40,Pass
10384,65,87,50,Fail
15783,60,71,52,Fail
43873,99,97,87,Pass
31679,93,51,69,Pass
19931,95,94,83,Pass
4480,78,40,85,Pass
28566,99,93,45,Pass
23231,58,51,63,Fail
32498,72,75,66,Fail
26980,88,68,70,Pass
35145,99,67,70,Pass
44409,78,91,45,Pass
34446,58,62,96,Fail
14880,79,48,42,Pass
4975,72,43,88,Fail
11527,73,49,73,Fail
11590,81,50,41,Pass
39167,97,46,99,Pass
30431,77,62,37,Pass
13392,60,52,77,Fail
16435,71,85,49,Fail
34913,87,70,91,Pass
295,79,54,79,Pass
19748,63,66,95,Fail
34425,83,97,91,Pass
20400,71,80,61,Fail
13825,99,54,48,Pass
23179,78,56,39,Pass
34213,92,53,83,Pass
35775,97,73,57,Pass
3606,73,95,59,Fail
40652,87,41,44,Pass
32084,83,95,39,Pass
30251,71,86,92,Fail
25898,55,55,91,Fail
44822,72,77,63,Fail
33213,79,74,83,Pass
45044,96,57,87,Pass
12523,60,89,60,Fail
25243,92,73,82,Pass
21752,92,40,95,Pass
13593,83,51,87,Pass
42247,78,80,85,Pass
32196,66,46,60,Fail
4624,69,40,66,Fail
28476,95,89,89,Pass
26328,97,94,65,Pass
33930,52,77,78,Fail
499,83,81,91,Pass
49011,84,90,92,Pass
20551,96,54,56,Pass
25057,95,95,53,Pass
19115,78,52,45,Pass
23431,97,66,90,Pass
4464,56,61,42,Fail
48846,99,59,79,Pass
31185,73,61,48,Fail
49425,92,98,74,Pass
2158,93,96,54,Pass
20716,51,79,47,Fail
25683,84,76,82,Pass
24271,53,81,74,Fail
39844,54,66,82,Fail
7583,68,78,75,Fail
44451,64,47,53,Fail
46734,67,65,98,Fail
87,73,67,88,Fail
7957,89,72,47,Pass
1783,64,52,46,Fail
17339,93,94,39,Pass
11760,80,92,80,Pass
27129,71,97,60,Fail
30769,91,70,77,Pass
47900,60,79,61,Fail
2119,91,93,46,Pass
41107,62,96,90,Fail
43236,78,47,44,Pass
41524,73,68,98,Fail
3658,53,97,46,Fail
17853,89,52,84,Pass
37542,59,47,60,Fail
46105,56,43,57,Fail
21338,66,62,80,Fail
7831,54,62,43,Fail
8179,50,69,79,Fail
21049,54,85,36,Fail
40231,64,87,99,Fail
8594,76,63,86,Pass
39014,71,51,59,Fail
46286,58,54,72,Fail
6493,50,70,69,Fail
49315,56,47,99,Fail
48619,87,55,77,Pass
13904,68,82,67,Fail
4119,81,40,55,Pass
11187,90,96,99,Pass
7661,68,98,71,Fail
20546,96,43,48,Pass
29719,68,51,87,Fail
24984,73,68,35,Fail
38505,97,77,63,Pass
47551,53,79,85,Fail
42438,56,77,57,Fail
35086,57,48,76,Fail
35123,94,66,80,Pass
23643,75,41,62,Fail
25863,87,78,61,Pass
16357,50,69,63,Fail
4768,52,47,48,Fail
20433,88,73,99,Pass
43993,63,53,82,Fail
12918,75,90,73,Fail
7227,90,96,36,Pass
37371,53,97,61,Fail
37191,66,74,92,Fail
6875,53,69,88,Fail
3010,59,43,85,Fail
38464,88,41,83,Pass
46614,74,66,37,Fail
39993,67,58,73,Fail
13921,73,47,66,Fail
21002,90,73,51,Pass
9884,85,96,67,Pass
28148,97,67,43,Pass
37792,61,49,88,Fail
37576,51,66,42,Fail
26290,60,52,53,Fail
14471,99,72,45,Pass
8472,72,68,75,Fail
32822,85,40,63,Pass
25801,65,70,41,Fail
5752,88,60,81,Pass
42080,97,84,64,Pass
29471,84,95,40,Pass
25469,63,72,63,Fail
20474,55,85,87,Fail
30634,50,63,76,Fail
24090,81,79,90,Pass
3083,72,73,97,Fail
42108,97,45,75,Pass
30382,93,80,38,Pass
19318,80,95,84,Pass
9348,80,89,49,Pass
26976,61,45,69,Fail
42736,56,96,66,Fail
10885,71,46,42,Fail
22842,89,93,54,Pass
21465,56,56,56,Fail
46157,64,71,93,Fail
9871,60,79,56,Fail
36108,69,50,74,Fail
40647,60,49,49,Fail
47264,66,94,68,Fail
46263,50,49,71,Fail
43963,57,97,81,Fail
20274,99,98,40,Pass
25008,92,47,47,Pass
7367,89,86,71,Pass
36635,89,87,69,Pass
2222,68,44,39,Fail
7462,60,75,86,Fail
12803,95,57,83,Pass
46033,74,89,48,Fail
3110,86,75,58,Pass
3358,56,52,85,Fail
29656,67,42,54,Fail
41881,73,94,52,Fail
17079,73,74,36,Fail
30846,92,69,86,Pass
16089,67,84,59,Fail
21472,82,45,68,Pass
33605,56,73,46,Fail
22815,61,48,96,Fail
3773,85,52,89,Pass
23322,95,52,98,Pass
687,58,76,95,Fail
47177,92,93,61,Pass
40415,94,45,80,Pass
43262,56,53,60,Fail
1353,98,66,69,Pass
22857,52,69,58,Fail
37702,53,66,61,Fail
33419,87,65,52,Pass
17261,88,66,95,Pass
38006,72,48,94,Fail
19918,67,74,36,Fail
23835,90,61,80,Pass
47382,74,65,48,Fail
3698,92,85,61,Pass
14278,82,61,68,Pass
1334,64,44,95,Fail
40698,91,89,87,Pass
6321,81,88,36,Pass
13089,51,81,44,Fail
36441,72,40,76,Fail
46823,66,59,70,Fail
23480,71,53,36,Fail
11737,69,87,69,Fail
37852,95,74,93,Pass
37755,51,91,76,Fail
31355,92,83,46,Pass
23453,69,92,95,Fail
43539,94,98,64,Pass
17880,51,84,47,Fail
12229,84,43,87,Pass
25426,89,97,50,Pass
35387,91,84,40,Pass
14416,60,90,77,Fail
25152,57,46,85,Fail
12533,52,40,69,Fail
42544,99,62,84,Pass
31715,57,72,82,Fail
5468,64,63,70,Fail
15465,72,80,48,Fail
3502,61,63,45,Fail
25331,90,94,86,Pass
2119,53,80,93,Fail
667,58,42,88,Fail
42074,84,46,82,Pass
49316,70,49,67,Fail
16295,84,76,53,Pass
23545,61,78,66,Fail
2321,95,67,89,Pass
21062,64,73,66,Fail
44820,76,79,38,Pass
21041,91,79,70,Pass
25575,85,72,71,Pass
15948,51,96,55,Fail
18769,56,69,96,Fail
20616,50,46,55,Fail
10818,88,65,42,Pass
43690,73,94,41,Fail
33749,81,89,42,Pass
49970,89,57,43,Pass
4291,96,63,53,Pass
14315,88,88,55,Pass
33395,61,85,73,Fail
44257,51,41,77,Fail
22953,58,78,64,Fail
7001,68,70,37,Fail
3094,94,69,52,Pass
39058,99,42,81,Pass
37951,80,84,57,Pass
32558,57,95,84,Fail
4152,96,41,40,Pass
37575,66,45,77,Fail
38803,90,90,56,Pass
8466,83,88,44,Pass
3689,92,98,67,Pass
30481,93,48,37,Pass
3321,81,86,58,Pass
33633,70,53,49,Fail
24504,69,49,36,Fail
29135,91,40,52,Pass
17520,78,67,99,Pass
6198,85,68,97,Pass
7735,86,74,69,Pass
35371,65,40,47,Fail
25986,94,79,57,Pass
47527,99,71,76,Pass
5376,91,47,77,Pass
44092,59,86,84,Fail
5161,99,53,45,Pass
10426,69,58,54,Fail
13254,92,95,60,Pass
16609,80,93,85,Pass
17229,77,42,78,Pass
21111,71,98,60,Fail
47412,86,56,40,Pass
15833,56,42,46,Fail
1687,70,68,87,Fail
2996,60,50,61,Fail
3688,67,59,51,Fail
23872,64,91,85,Fail
7745,51,44,79,Fail
7923,80,75,62,Pass
40553,97,91,82,Pass
845,85,45,38,Pass
986,55,89,35,Fail
25106,90,99,66,Pass
15409,54,93,57,Fail
47742,60,78,40,Fail
4428,71,61,44,Fail
29197,63,81,44,Fail
34538,86,70,97,Pass
45963,93,56,91,Pass
28834,51,58,94,Fail
18579,74,91,41,Fail
16054,70,86,59,Fail
25337,60,66,90,Fail
7972,96,62,80,Pass
10866,56,99,37,Fail
42538,51,55,68,Fail
27846,60,61,55,Fail
36128,59,61,95,Fail
19609,57,72,89,Fail
1468,62,56,57,Fail
19197,77,99,68,Pass
10116,54,56,65,Fail
42452,99,59,73,Pass
32454,82,69,35,Pass
5524,74,66,56,Fail
4452,63,80,82,Fail
43420,92,92,57,Pass
49104,55,71,44,Fail
47525,62,77,86,Fail
18433,64,71,46,Fail
26993,59,90,75,Fail
20861,65,82,76,Fail
31837,84,73,36,Pass
10756,61,42,68,Fail
45059,79,65,54,Pass
11742,81,44,84,Pass
26849,81,76,74,Pass
33915,82,55,73,Pass
8274,93,49,87,Pass
34204,67,68,69,Fail
1562,78,42,36,Pass
30600,53,77,98,Fail
9416,96,90,97,Pass
26014,55,57,36,Fail
43527,52,58,36,Fail
22691,94,91,58,Pass
11831,50,52,91,Fail
33868,69,76,77,Fail
39665,51,43,57,Fail
7733,55,47,94,Fail
8064,83,68,51,Pass
24772,78,98,76,Pass
20974,60,56,68,Fail
44915,88,45,99,Pass
18502,96,51,55,Pass
3212,92,56,88,Pass
47490,71,50,85,Fail
19345,84,51,35,Pass
44027,97,75,89,Pass
46047,60,87,95,Fail
17676,77,41,69,Pass
47810,84,79,47,Pass
48321,70,98,35,Fail
13739,93,80,47,Pass
21773,56,54,85,Fail
12738,67,56,81,Fail
34478,93,42,99,Pass
9709,71,88,71,Fail
8217,94,46,82,Pass
10706,50,91,39,Fail
8795,53,43,88,Fail
46902,94,79,70,Pass
25005,65,89,71,Fail
33518,72,81,52,Fail
37486,70,95,71,Fail
37925,52,41,53,Fail
26937,81,41,38,Pass
25568,75,85,74,Fail
19700,93,43,59,Pass
28830,90,93,95,Pass
24881,51,95,41,Fail
28048,78,57,76,Pass
32042,73,87,51,Fail
46166,80,76,81,Pass
35668,96,54,38,Pass
6435,55,72,75,Fail
6545,95,47,97,Pass
32646,88,56,60,Pass
29343,56,51,95,Fail
24369,99,81,85,Pass
41614,79,98,38,Pass
35153,58,68,98,Fail
14813,96,40,41,Pass
32494,87,63,68,Pass
9099,52,93,82,Fail
34180,79,41,79,Pass
49380,93,95,65,Pass
16021,71,98,61,Fail
17281,61,65,54,Fail
35265,55,94,71,Fail
28574,85,90,44,Pass
43938,97,40,92,Pass
30511,67,79,51,Fail
41242,58,52,35,Fail
3332,86,60,93,Pass
11462,86,63,60,Pass
47768,67,58,42,Fail
30448,80,63,71,Pass
18091,83,42,83,Pass
10690,53,50,76,Fail
9719,53,72,95,Fail
13737,68,41,49,Fail
18497,66,40,57,Fail
40057,88,85,46,Pass
47992,65,71,47,Fail
46899,86,93,40,Pass
3749,58,45,83,Fail
25357,75,88,51,Fail
3601,63,44,39,Fail
43918,50,95,48,Fail
21628,71,97,72,Fail
38226,71,97,45,Fail
5567,62,94,52,Fail
44490,93,91,93,Pass
21338,85,44,53,Pass
47316,81,48,88,Pass
44792,82,97,55,Pass
11166,72,73,55,Fail
40321,88,87,59,Pass
24829,67,43,71,Fail
46845,80,87,71,Pass
17356,64,51,94,Fail
21227,92,41,60,Pass
19600,95,76,90,Pass
22155,52,94,36,Fail
42232,65,91,78,Fail
39994,53,53,60,Fail
49571,74,49,40,Fail
36844,50,63,45,Fail
18186,91,85,67,Pass
33616,78,74,68,Pass
3581,74,43,54,Fail
41123,66,66,47,Fail
41178,70,44,36,Fail
33709,85,80,42,Pass
35786,69,95,61,Fail
15223,67,57,88,Fail
44178,93,70,86,Pass
22352,66,93,59,Fail
16237,95,52,48,Pass
42080,52,85,66,Fail
13767,82,51,92,Pass
21913,78,85,46,Pass
6597,64,79,58,Fail
29391,76,81,75,Pass
26465,52,52,89,Fail
36777,56,82,99,Fail
9,53,42,64,Fail
49319,91,78,57,Pass
7882,79,64,50,Pass
33228,69,54,57,Fail
17558,66,86,36,Fail
16822,66,50,90,Fail
48860,86,57,49,Pass
22796,80,92,83,Pass
43782,77,85,56,Pass
11884,60,83,90,Fail
8954,88,62,52,Pass
6436,58,48,69,Fail
14133,78,61,88,Pass
48718,98,52,69,Pass
