student_id,subject,score,grade,exam_date
19534,Maths,21,F,2020-10-09 21:18:44
2067,Maths,25,F,2021-03-13 20:26:46
15573,Science,29,F,2017-01-11 16:54:47
47532,English,88,B,2021-05-11 07:41:14
17825,Science,19,F,2022-08-20 00:19:59
25206,Science,29,F,2017-09-10 00:38:38
18312,Computer,21,F,2024-05-10 05:01:29
2259,Maths,18,F,2022-04-11 05:32:39
47783,English,84,B,2024-06-20 00:44:27
44278,History,83,B,2021-09-13 20:05:08
38510,Science,30,F,2023-06-12 03:29:48
49232,Computer,33,F,2022-12-09 18:36:06
37759,History,86,B,2023-07-08 00:42:23
49095,Maths,62,C,2024-02-01 14:09:33
4865,English,47,D,2018-05-17 00:50:11
35370,Science,8,F,2024-03-14 10:26:42
3898,Computer,51,D,2023-11-18 11:03:55
22084,Computer,95,A,2021-05-03 05:37:30
24024,English,82,B,2018-01-01 07:15:09
21341,Science,99,A,2018-01-05 20:41:33
22377,History,50,D,2017-06-29 08:52:22
47268,English,10,F,2020-02-18 04:57:31
7536,Maths,58,D,2024-11-11 07:25:35
46398,Maths,54,D,2022-11-18 02:26:51
26476,Computer,14,F,2017-03-24 07:54:28
38906,Computer,36,F,2023-03-26 05:31:53
28093,English,1,F,2022-04-16 15:29:29
29811,History,18,F,2022-07-17 00:38:38
2738,History,98,A,2021-06-27 17:40:55
29472,English,63,C,2023-06-08 02:48:11
36671,English,26,F,2022-08-07 19:30:09
13647,History,90,B,2022-08-01 12:30:46
45339,English,56,D,2017-07-08 02:24:59
3657,English,21,F,2021-10-23 06:23:53
28293,Computer,45,D,2018-04-19 16:19:53
32252,Science,70,C,2022-09-20 21:54:48
3716,Science,70,C,2019-06-03 18:24:27
45998,English,21,F,2021-11-04 11:56:00
46178,Maths,96,A,2023-09-19 01:30:54
10303,English,7,F,2019-06-13 06:03:31
20143,Maths,21,F,2022-07-15 23:56:58
24172,Maths,14,F,2018-08-09 16:31:57
26513,Computer,53,D,2021-07-06 18:02:37
13061,Maths,89,B,2020-02-14 11:14:25
21214,History,91,A,2021-03-01 05:14:23
25212,History,76,B,2023-01-07 16:14:58
7422,Maths,81,B,2018-06-16 03:26:23
11292,Computer,59,D,2018-09-05 13:30:33
48130,Maths,6,F,2019-02-25 12:26:24
41618,History,68,C,2018-12-04 14:58:57
25756,Science,71,C,2017-04-05 01:10:30
15349,Maths,6,F,2023-05-26 23:23:39
15622,Maths,28,F,2024-05-07 10:40:55
19260,Computer,79,B,2020-11-19 05:05:16
42460,Maths,19,F,2019-04-07 06:49:31
20544,English,91,A,2022-09-06 17:26:24
45052,English,81,B,2021-07-28 23:19:56
3923,History,44,D,2017-11-24 14:45:30
330,History,3,F,2021-07-14 11:52:58
25233,English,95,A,2020-11-17 15:47:53
7861,English,50,D,2024-11-12 23:18:03
31428,History,3,F,2024-06-08 18:11:35
17930,History,29,F,2018-03-21 18:31:18
21469,Maths,12,F,2023-04-17 01:42:47
10333,English,42,D,2018-05-19 09:02:15
30985,Maths,87,B,2019-01-26 02:16:12
43793,Computer,68,C,2019-11-25 15:33:07
14872,Maths,50,D,2019-03-29 23:00:04
27115,Computer,3,F,2019-04-30 13:20:09
31300,English,8,F,2020-03-09 08:26:14
26933,English,97,A,2022-03-31 22:13:26
22228,Maths,23,F,2023-04-18 20:56:27
31466,English,29,F,2019-01-02 04:54:49
26837,English,69,C,2018-08-01 12:12:28
27321,History,18,F,2021-01-31 01:29:38
28184,Computer,54,D,2022-02-04 01:35:36
1738,Science,65,C,2023-03-18 01:17:18
46768,Science,30,F,2019-11-19 04:23:59
27884,Science,70,C,2021-10-10 16:27:47
40753,Science,43,D,2018-09-01 08:56:39
47326,English,65,C,2020-08-15 20:27:16
23464,Maths,63,C,2023-10-06 08:08:50
32440,English,31,F,2022-01-07 19:39:41
12245,Maths,15,F,2018-04-16 21:52:24
4339,English,38,F,2021-03-24 07:28:59
23546,English,97,A,2024-02-12 20:07:39
3111,Computer,18,F,2024-10-16 23:01:21
12228,Computer,87,B,2024-05-11 16:40:02
190,Science,26,F,2019-09-18 09:28:03
15593,English,19,F,2017-03-19 10:33:39
44941,History,45,D,2017-05-17 05:53:05
43607,Computer,45,D,2023-10-04 03:12:04
38427,Science,13,F,2019-09-04 17:57:39
5360,English,79,B,2017-09-24 20:50:47
3543,Science,45,D,2019-12-15 12:44:47
48848,Computer,5,F,2019-08-10 06:55:23
5392,Computer,80,B,2023-07-05 03:32:49
10807,English,57,D,2024-05-06 18:20:08
11364,Computer,36,F,2024-03-06 16:27:59
36343,History,99,A,2022-10-09 03:10:18
19630,Computer,53,D,2024-01-04 05:01:54
46909,Science,92,A,2022-06-06 03:13:04
38398,Maths,15,F,2020-10-03 21:50:06
3121,History,97,A,2024-05-12 06:01:31
409,History,13,F,2019-10-17 06:25:54
39052,English,67,C,2020-07-27 12:54:30
14067,History,69,C,2017-12-28 00:22:27
44990,History,48,D,2023-02-05 11:27:38
16075,Maths,95,A,2022-11-12 21:27:21
38175,History,31,F,2018-05-06 21:26:06
6013,Science,74,C,2020-05-12 10:08:08
48418,Computer,97,A,2024-04-21 19:48:14
19066,English,59,D,2017-07-20 05:55:57
32306,English,98,A,2023-04-22 05:24:40
4735,English,98,A,2023-02-12 21:35:22
13715,Science,90,B,2019-11-28 02:46:45
40892,Computer,67,C,2023-12-13 23:35:30
37279,Computer,99,A,2021-06-13 22:41:32
12395,English,68,C,2017-03-22 02:07:12
30242,Maths,85,B,2017-05-10 16:30:49
27353,History,59,D,2021-05-06 22:35:42
41636,Maths,10,F,2019-11-14 20:26:44
29182,Science,52,D,2021-02-22 13:12:35
35539,Maths,73,C,2024-06-23 06:36:30
4633,History,97,A,2021-11-07 23:40:08
6104,Maths,35,F,2018-09-09 18:25:19
3876,Computer,85,B,2022-10-31 07:06:35
49196,Computer,73,C,2024-01-15 13:57:49
40815,English,35,F,2022-07-14 17:06:36
18905,History,44,D,2021-12-06 06:54:32
33371,Computer,15,F,2021-08-20 21:04:22
40640,Maths,95,A,2024-04-11 03:49:40
16642,English,66,C,2020-09-05 09:38:17
608,Science,76,B,2023-07-06 20:54:54
44037,Maths,48,D,2019-10-20 21:25:09
12417,Maths,99,A,2021-09-27 10:07:15
27764,English,42,D,2019-12-19 16:15:56
37937,Science,44,D,2024-08-16 13:44:34
22830,History,84,B,2023-09-21 06:35:06
49871,English,25,F,2023-07-30 09:47:42
45398,English,3,F,2022-03-02 07:42:47
24606,Computer,7,F,2017-07-01 06:41:22
20803,Computer,13,F,2020-02-12 05:27:13
25760,Science,51,D,2023-05-15 11:29:26
29672,History,34,F,2018-04-14 02:55:58
4576,English,96,A,2019-04-01 01:39:43
1160,Maths,39,F,2018-09-05 05:59:44
11700,History,42,D,2021-04-14 14:44:09
5902,Maths,14,F,2017-02-26 10:33:51
42690,English,70,C,2018-07-01 16:40:22
14701,History,59,D,2018-06-02 21:36:03
18712,English,41,D,2018-11-09 06:57:49
24930,History,35,F,2019-11-11 20:20:15
6440,English,96,A,2023-02-03 14:52:15
45655,English,1,F,2017-02-01 12:43:47
34571,Computer,87,B,2017-04-06 01:48:50
1823,Science,10,F,2021-09-10 05:46:15
44823,History,4,F,2022-06-24 17:07:11
3208,History,17,F,2019-06-17 22:24:44
36886,Computer,28,F,2023-07-06 04:17:54
33355,History,66,C,2022-09-25 15:48:42
3698,Computer,81,B,2020-07-21 09:48:49
37898,History,52,D,2021-07-30 11:40:51
84,Maths,21,F,2022-06-19 10:28:21
11091,History,18,F,2019-01-23 12:48:48
20804,Maths,0,,2019-04-10 10:30:15
12473,Science,29,F,2021-05-12 16:17:13
49227,History,91,A,2019-09-14 02:33:39
41912,Computer,85,B,2017-07-16 23:21:00
8153,Computer,0,,2023-09-04 17:56:19
29445,Computer,1,F,2023-02-27 12:10:31
33154,Maths,17,F,2023-05-23 12:12:21
40896,History,61,C,2019-04-07 23:14:10
20468,English,39,F,2020-04-04 21:05:21
40145,English,89,B,2022-11-01 05:13:23
31625,English,24,F,2021-12-24 07:09:35
14588,History,98,A,2021-10-20 18:21:43
41231,English,38,F,2021-09-11 15:53:37
49251,Maths,6,F,2024-10-14 21:40:39
11592,English,56,D,2024-07-15 00:34:44
2857,Computer,95,A,2024-06-18 15:45:12
20740,History,68,C,2019-01-23 05:30:46
37989,History,46,D,2023-07-08 19:58:19
16563,Computer,82,B,2017-04-23 04:22:44
11959,History,25,F,2023-06-09 09:12:17
36166,History,39,F,2020-06-30 05:29:18
49078,Computer,89,B,2024-04-28 19:57:09
36876,English,99,A,2022-04-14 09:24:50
17052,English,32,F,2018-08-09 16:48:56
8505,History,13,F,2018-09-04 17:55:28
36812,History,23,F,2017-05-26 16:16:23
40706,Maths,86,B,2022-07-29 15:33:17
12964,Maths,16,F,2017-04-09 06:29:59
5896,Maths,42,D,2024-05-27 01:58:38
25110,History,17,F,2017-05-22 09:58:35
35282,English,5,F,2023-08-24 23:42:58
41959,Maths,68,C,2020-02-06 07:56:30
30246,History,98,A,2017-06-29 22:24:19
1976,Science,86,B,2024-04-20 18:30:35
37966,History,97,A,2022-08-04 21:38:16
17782,Science,47,D,2017-05-19 17:53:37
21230,History,32,F,2021-06-29 06:29:19
9569,Computer,97,A,2023-01-30 15:31:07
43364,Science,31,F,2017-02-26 04:11:57
22355,History,95,A,2022-01-15 01:57:20
1566,Science,76,B,2020-08-22 17:12:58
35863,Science,32,F,2022-01-25 20:45:27
2754,Computer,93,A,2024-01-29 11:39:54
29240,History,8,F,2022-04-13 01:21:36
39055,History,16,F,2024-05-09 18:54:34
42016,Maths,25,F,2021-05-06 03:55:08
47206,Computer,36,F,2024-08-01 05:49:34
31677,English,96,A,2024-11-26 19:04:03
1513,Computer,19,F,2023-01-20 23:44:19
30605,Science,7,F,2019-09-22 17:53:29
44836,History,59,D,2019-06-21 02:06:01
41222,Science,99,A,2023-05-08 04:06:05
17239,Science,75,C,2019-03-23 10:17:45
5081,English,5,F,2017-07-05 08:11:12
43336,Science,46,D,2023-12-02 14:48:57
22449,English,80,B,2017-07-07 07:19:24
16513,English,42,D,2021-06-22 19:58:44
21774,Maths,58,D,2021-03-08 04:42:51
45483,Computer,5,F,2020-04-24 15:09:37
29802,Computer,69,C,2017-10-23 17:45:59
33292,Science,48,D,2022-02-13 14:43:37
29838,Computer,6,F,2023-07-26 10:35:19
27778,Maths,88,B,2018-10-25 21:47:23
39143,Computer,26,F,2019-10-14 01:06:44
34061,Maths,79,B,2019-03-14 14:09:16
42793,History,99,A,2023-08-27 07:30:55
32284,Science,85,B,2017-01-12 02:29:02
7130,Science,88,B,2021-08-16 11:48:48
17548,Science,37,F,2021-06-08 00:34:42
44364,Computer,99,A,2017-12-03 14:33:19
29423,Maths,98,A,2022-05-04 09:59:23
1805,History,1,F,2017-10-17 03:41:21
47535,History,57,D,2021-02-20 09:31:46
19827,Science,12,F,2022-09-03 22:30:17
8486,History,7,F,2020-08-06 08:18:12
16156,History,41,D,2024-08-29 18:56:07
30784,English,81,B,2020-05-14 10:30:35
45187,History,7,F,2022-06-21 12:47:07
48729,Science,48,D,2022-12-08 14:04:20
6431,Maths,3,F,2023-02-23 00:02:58
43850,History,41,D,2022-04-02 09:08:46
12180,Science,82,B,2020-11-23 11:15:18
18077,Computer,90,B,2020-01-28 07:55:48
7851,Computer,96,A,2018-12-06 09:45:24
35656,Science,38,F,2024-02-27 06:02:35
22809,History,82,B,2024-08-13 00:15:17
42668,Computer,16,F,2017-01-12 01:09:11
14260,Computer,24,F,2021-02-22 22:58:35
22018,Science,36,F,2024-09-21 17:09:25
24206,Computer,69,C,2018-12-28 14:44:32
41512,Science,19,F,2022-08-17 06:14:12
45313,Computer,16,F,2022-02-04 15:15:03
13081,English,38,F,2020-08-05 23:39:46
31055,History,81,B,2024-01-07 15:53:08
43630,Science,96,A,2021-10-03 12:47:00
37032,Computer,92,A,2017-04-30 12:32:35
13554,Computer,95,A,2024-03-09 17:30:30
11173,Science,90,B,2024-09-30 06:44:07
46523,English,95,A,2022-06-14 11:33:10
7434,Maths,64,C,2018-03-21 23:33:41
14137,Maths,47,D,2024-04-12 10:16:44
13334,English,89,B,2018-03-31 11:30:31
20312,Science,41,D,2024-02-04 18:49:32
30378,History,75,C,2023-01-18 16:36:46
13503,Computer,26,F,2023-10-28 21:35:23
1059,Maths,84,B,2020-02-09 16:05:05
6098,Maths,17,F,2022-05-15 13:13:14
28411,English,82,B,2022-02-19 23:00:58
34763,History,72,C,2018-07-18 22:35:08
27320,History,42,D,2023-12-14 18:18:29
6046,Maths,31,F,2018-03-27 21:04:07
44186,Maths,64,C,2023-03-15 10:26:23
3647,English,69,C,2021-03-16 15:13:28
41003,English,54,D,2020-04-05 09:34:22
8055,Computer,62,C,2022-09-14 04:19:44
20960,Maths,87,B,2020-02-19 06:57:57
10539,Computer,4,F,2023-06-02 21:41:03
45831,Computer,61,C,2021-01-16 19:05:26
25075,Science,98,A,2024-11-12 20:54:07
21071,Computer,91,A,2019-02-16 09:14:11
6046,English,15,F,2018-06-16 01:28:57
12084,Computer,91,A,2020-08-15 01:13:56
46694,Computer,89,B,2019-06-07 01:09:02
18713,Maths,91,A,2018-02-13 23:50:34
41412,Maths,64,C,2023-07-01 05:09:53
46312,History,5,F,2023-07-18 06:53:38
5883,English,99,A,2017-06-18 00:19:43
31664,English,89,B,2017-05-03 13:46:03
8478,History,6,F,2019-03-05 10:51:04
29158,Science,29,F,2018-08-24 13:36:35
7232,History,28,F,2018-11-27 06:58:35
24585,English,54,D,2023-01-16 03:46:21
38877,Science,67,C,2023-02-17 19:31:38
21191,English,22,F,2020-08-09 18:51:07
25753,History,14,F,2020-10-09 19:55:28
12591,History,79,B,2023-03-02 07:29:45
21678,History,21,F,2021-03-05 13:17:52
40832,Maths,1,F,2024-10-28 11:02:58
22844,Maths,98,A,2018-07-23 15:58:17
25603,Computer,8,F,2021-04-27 21:15:15
36390,Science,93,A,2017-08-30 16:31:21
7970,History,41,D,2020-04-14 03:24:09
21485,Maths,45,D,2021-01-20 18:24:30
10473,Maths,82,B,2017-06-27 18:19:55
21914,Maths,96,A,2020-09-08 22:02:43
44612,Computer,43,D,2017-11-29 13:58:05
19511,Computer,35,F,2023-04-18 18:56:35
4771,Maths,99,A,2023-12-30 16:51:43
1961,Computer,98,A,2022-06-21 15:08:21
42283,Computer,88,B,2021-01-03 10:24:40
42778,Computer,21,F,2022-09-18 05:13:53
34452,Science,65,C,2020-04-12 20:11:21
23827,Science,96,A,2021-07-31 04:14:06
4238,English,66,C,2020-08-01 17:34:04
13262,Science,43,D,2022-10-05 01:34:35
27054,Maths,55,D,2019-04-14 08:52:25
22791,Computer,39,F,2024-03-22 13:38:21
18712,Maths,5,F,2024-07-23 00:25:22
28806,Maths,24,F,2020-06-25 17:30:28
42731,History,59,D,2020-05-23 08:28:33
1256,Maths,52,D,2020-05-01 06:32:18
14284,English,2,F,2021-04-25 07:08:48
26389,English,20,F,2023-05-10 20:36:46
10891,English,14,F,2020-04-13 23:49:40
25877,Computer,66,C,2023-07-17 03:31:50
49098,English,37,F,2021-07-08 00:58:33
20255,English,41,D,2020-10-21 06:29:38
44183,English,92,A,2018-06-21 13:36:07
20434,Computer,3,F,2023-03-13 15:59:42
25581,English,45,D,2022-01-28 23:44:29
19893,Computer,38,F,2021-01-16 00:17:26
11675,Science,24,F,2019-10-16 01:50:30
16334,Computer,35,F,2024-04-11 08:29:21
7854,Science,77,B,2022-01-14 19:42:44
10381,English,99,A,2023-04-16 17:59:40
38412,Science,19,F,2020-03-27 02:11:55
25270,English,55,D,2018-03-26 02:21:55
48207,Maths,36,F,2020-06-06 22:38:00
11285,History,35,F,2023-09-10 01:31:07
26395,Computer,76,B,2023-03-06 12:41:49
16211,Science,93,A,2019-12-28 08:30:33
18553,History,20,F,2022-01-12 21:39:36
28099,Science,90,B,2023-05-27 20:50:19
15774,Science,12,F,2021-11-04 09:22:26
36260,Computer,18,F,2021-01-02 18:15:32
7530,History,2,F,2018-05-13 00:09:27
39718,Science,1,F,2017-05-24 19:52:44
25901,Science,20,F,2019-06-16 17:20:41
47839,History,50,D,2022-04-23 21:01:04
19716,Computer,65,C,2023-04-24 22:33:38
15483,History,27,F,2017-12-11 22:44:31
1781,History,21,F,2023-12-27 20:40:08
12070,Science,22,F,2018-02-21 20:09:21
3457,Maths,6,F,2021-02-05 19:27:22
21281,Computer,23,F,2020-03-02 15:38:39
38679,Science,95,A,2023-04-25 09:53:40
28601,Computer,0,,2024-08-06 11:12:59
14291,History,43,D,2024-09-24 22:28:56
31457,History,97,A,2023-09-18 08:44:10
33814,Science,46,D,2021-04-02 04:44:37
28306,Computer,99,A,2021-12-02 13:58:55
7959,Computer,15,F,2024-01-19 02:20:14
39048,Computer,37,F,2024-03-18 07:00:33
16407,Science,60,D,2019-08-28 08:32:45
870,English,54,D,2023-01-21 04:19:00
35079,Maths,24,F,2022-12-01 14:33:14
19760,History,36,F,2023-03-18 06:59:20
30567,English,2,F,2020-05-20 05:22:23
44607,History,35,F,2020-02-28 09:43:02
13014,History,82,B,2019-02-24 20:12:37
25569,Maths,45,D,2022-07-18 03:27:32
25016,History,91,A,2024-03-25 16:00:05
32775,Science,10,F,2022-11-06 15:33:49
15501,Science,77,B,2018-03-01 22:10:45
11538,Science,31,F,2019-09-20 09:46:49
1369,Computer,38,F,2018-09-17 22:32:46
14610,English,17,F,2018-08-14 05:41:40
40235,Maths,91,A,2019-10-06 19:35:19
37290,Computer,32,F,2020-02-11 12:54:51
18274,History,78,B,2021-08-27 00:25:29
47451,English,93,A,2017-09-11 12:34:17
29177,Computer,92,A,2017-11-11 03:14:24
34512,English,63,C,2024-05-14 23:04:29
406,Science,93,A,2017-04-02 12:45:52
25491,Maths,63,C,2022-02-23 10:22:58
34400,English,11,F,2024-04-18 17:55:30
18329,Computer,40,F,2017-12-11 20:17:04
8417,Maths,9,F,2017-01-24 16:51:09
45434,History,94,A,2018-02-27 23:55:39
3663,English,0,,2020-06-08 23:19:07
19126,Maths,14,F,2020-05-01 19:13:56
19461,Computer,23,F,2023-08-05 16:30:41
10056,English,50,D,2021-04-21 00:34:45
44417,Computer,72,C,2021-09-17 21:17:35
31516,Computer,44,D,2021-04-29 18:22:55
16258,Science,93,A,2021-10-05 04:05:14
770,Maths,3,F,2022-09-08 17:03:49
8914,History,39,F,2024-08-30 12:34:54
14699,Computer,9,F,2022-03-25 22:19:28
12524,History,19,F,2018-01-28 19:19:22
45751,English,13,F,2024-07-18 22:00:34
22903,History,13,F,2019-04-27 20:19:31
30265,Maths,78,B,2017-01-22 19:26:13
10249,English,89,B,2019-06-09 21:34:12
44616,Maths,60,D,2022-01-02 12:45:28
42421,Science,34,F,2024-01-14 16:07:36
36183,Maths,16,F,2023-02-05 10:51:11
47322,Maths,10,F,2024-09-09 09:38:51
30504,English,86,B,2024-08-03 07:38:53
49806,Maths,14,F,2017-06-06 06:14:25
14763,Science,61,C,2024-07-06 03:21:31
36704,Science,97,A,2021-10-21 09:00:16
5139,Science,3,F,2023-12-03 14:35:28
25564,Science,97,A,2024-03-31 04:59:45
6329,Computer,78,B,2021-06-06 00:31:08
20637,Maths,78,B,2017-05-11 19:38:42
2965,Science,98,A,2021-07-18 05:48:10
42608,English,37,F,2024-11-12 10:34:22
21532,Science,66,C,2023-07-08 22:19:24
12312,History,14,F,2019-04-28 15:01:52
34410,Maths,37,F,2022-11-07 23:21:47
28113,English,80,B,2020-03-22 02:52:53
6994,Science,24,F,2024-03-13 10:26:22
4413,English,82,B,2023-03-18 00:26:29
25376,English,33,F,2022-02-02 20:45:59
38258,English,87,B,2021-11-10 10:25:24
40894,Maths,77,B,2023-04-24 08:41:57
6808,Maths,39,F,2022-01-09 23:52:57
40379,Maths,2,F,2017-10-05 06:14:56
28064,English,59,D,2023-06-27 05:28:13
43259,Maths,92,A,2024-03-30 15:05:13
6861,History,90,B,2018-09-11 16:27:07
34908,English,65,C,2021-02-12 23:57:29
14863,Science,87,B,2017-02-18 21:54:31
2868,Maths,37,F,2021-05-17 20:00:25
11970,History,97,A,2024-12-31 13:25:24
34658,Science,36,F,2022-07-30 12:19:23
335,English,6,F,2024-09-20 11:57:21
20095,History,48,D,2020-02-05 23:42:54
41824,Science,91,A,2024-10-17 12:23:47
43281,Science,79,B,2019-03-15 18:59:22
30261,English,70,C,2017-08-02 10:04:18
27350,History,62,C,2019-04-17 08:04:25
37602,English,81,B,2024-04-03 08:47:16
2649,English,98,A,2021-03-21 23:09:37
11290,Science,60,D,2018-09-12 04:02:20
28101,Science,27,F,2022-06-20 16:48:42
13699,English,51,D,2021-07-10 22:26:15
35136,Science,46,D,2018-01-26 08:58:47
2713,Science,28,F,2021-07-27 09:19:11
46987,Maths,22,F,2023-04-06 08:47:11
44551,History,47,D,2019-10-18 19:15:49
34219,History,35,F,2021-04-14 22:05:27
4874,Maths,57,D,2021-05-27 11:25:34
33803,Maths,24,F,2024-12-02 19:05:59
16930,Maths,63,C,2018-08-08 06:37:43
43447,Science,88,B,2024-02-23 20:41:43
28134,Science,15,F,2020-05-05 16:23:15
4227,English,74,C,2019-01-11 09:57:23
38256,Maths,48,D,2019-05-01 15:51:51
22191,Science,78,B,2023-11-21 14:35:00
11190,Science,95,A,2024-08-07 06:16:46
25300,Computer,1,F,2023-07-28 08:46:43
18305,Computer,39,F,2019-12-10 02:55:27
1768,Maths,99,A,2019-08-22 08:02:20
22751,Maths,75,C,2017-03-04 20:18:32
17112,Computer,60,D,2017-05-15 22:42:02
10973,Science,1,F,2023-12-15 11:17:06
9509,Science,52,D,2018-05-05 21:11:06
7902,Computer,99,A,2020-11-28 23:53:33
7411,English,95,A,2023-10-14 13:58:46
7979,Maths,32,F,2020-08-15 22:58:33
27604,Computer,37,F,2022-09-21 22:58:16
2214,Science,86,B,2024-05-07 01:57:34
46104,Science,99,A,2018-08-12 05:02:14
25366,History,73,C,2021-07-24 03:44:00
22788,History,58,D,2017-04-07 02:26:11
34945,History,21,F,2021-01-28 14:22:47
33308,Science,0,,2021-03-03 16:40:27
35907,Science,92,A,2020-09-29 20:16:57
37726,English,83,B,2019-03-02 21:14:13
29452,History,74,C,2019-12-01 18:57:09
35291,History,30,F,2023-10-26 10:41:55
33699,Maths,26,F,2017-12-14 14:47:23
9605,Maths,12,F,2024-12-04 13:26:47
40294,Maths,66,C,2018-02-07 16:31:52
2893,English,80,B,2022-12-25 19:31:53
19222,Maths,74,C,2018-07-26 17:48:33
37634,Maths,70,C,2018-06-13 05:25:11
46940,English,86,B,2023-05-11 19:10:36
30138,Science,36,F,2023-07-02 04:03:56
17050,English,30,F,2021-02-08 06:07:51
22881,English,81,B,2017-05-02 23:18:25
34607,History,61,C,2018-09-25 19:37:40
42273,English,35,F,2022-04-29 00:51:38
36481,Computer,60,D,2018-12-10 09:22:59
24422,Maths,6,F,2022-04-26 23:42:05
45082,History,80,B,2023-09-25 17:27:40
15034,History,42,D,2023-12-16 10:10:12
17499,History,91,A,2018-06-16 00:55:51
7711,Computer,32,F,2023-09-10 18:11:19
6536,Maths,78,B,2021-01-25 13:06:08
24475,Science,76,B,2024-02-09 19:50:22
35925,Maths,13,F,2022-01-08 06:17:22
29551,Computer,42,D,2020-02-18 22:14:30
23495,History,97,A,2017-12-17 03:59:04
7305,Computer,54,D,2023-11-04 13:22:07
25866,Computer,53,D,2019-03-08 06:31:27
18338,English,4,F,2024-10-08 23:13:59
22028,Maths,14,F,2020-06-22 10:12:42
37092,History,31,F,2017-07-20 18:29:54
27652,Science,62,C,2024-03-23 01:58:41
49106,Maths,43,D,2020-08-13 11:19:58
28302,Science,1,F,2017-10-07 13:03:21
19247,English,0,,2020-06-28 00:36:02
26585,History,16,F,2024-10-23 22:37:29
654,Computer,90,B,2019-02-21 00:04:39
4068,English,65,C,2018-06-14 22:22:29
9402,Computer,41,D,2020-03-27 14:50:52
5200,English,74,C,2023-08-09 09:44:50
33368,English,24,F,2023-05-05 06:11:40
1398,Maths,69,C,2024-10-17 18:42:18
1707,Maths,66,C,2019-06-06 07:41:26
31004,History,17,F,2021-02-25 18:28:06
33216,Computer,24,F,2019-01-02 11:12:51
32169,Computer,99,A,2018-05-06 06:43:31
8246,Maths,39,F,2019-02-16 10:19:11
27803,History,23,F,2022-10-10 08:18:14
15647,History,47,D,2024-05-27 03:16:32
35956,History,80,B,2024-06-30 00:55:03
9827,Maths,44,D,2017-12-19 08:04:59
38197,Computer,61,C,2017-09-03 15:48:01
40801,History,4,F,2018-11-23 18:02:10
23369,English,60,D,2021-02-27 04:57:28
47639,Science,21,F,2020-06-08 11:22:23
28068,Maths,50,D,2023-12-19 14:38:10
13477,Science,88,B,2019-03-24 10:33:27
47088,Computer,96,A,2018-04-12 20:37:55
6644,Science,2,F,2018-10-25 03:41:13
13227,History,68,C,2020-09-01 14:48:47
1771,Science,84,B,2018-10-17 11:54:38
17863,Maths,7,F,2019-11-24 02:34:11
9184,Science,43,D,2018-09-09 01:53:31
3199,Maths,44,D,2018-10-24 02:45:14
2114,English,28,F,2019-08-25 03:15:54
39045,Computer,92,A,2017-02-28 15:23:13
708,Maths,14,F,2018-10-25 02:37:21
39883,Computer,33,F,2021-08-16 01:20:52
24599,Computer,45,D,2017-10-27 22:05:27
7878,Maths,63,C,2021-01-31 17:44:22
26366,English,84,B,2022-07-26 16:41:34
46057,Computer,3,F,2018-12-16 23:24:58
48743,English,97,A,2018-08-13 20:25:38
7965,Computer,76,B,2024-04-01 21:44:19
28571,Maths,57,D,2024-09-19 17:16:16
28424,History,91,A,2021-08-27 12:28:06
25347,History,73,C,2022-10-22 23:49:51
