applicant_id,entrance_score,board_percentage,preferred_stream,admission_status,application_date
42049,63,69,Science,Admitted,2024-06-16 20:18:39
36808,95,97,Arts,Admitted,2021-09-19 16:56:33
13000,93,47,Science,Admitted,2024-12-12 00:25:18
18765,63,84,Science,Rejected,2017-05-26 04:24:44
29328,62,80,Commerce,Admitted,2024-06-30 12:45:02
16544,49,98,Arts,Admitted,2023-10-27 11:58:42
53276,56,94,Science,Admitted,2018-04-07 14:53:16
53940,66,88,Science,Admitted,2020-09-28 07:25:31
4872,60,84,Science,Rejected,2022-12-22 17:01:58
38731,51,90,Commerce,Rejected,2019-11-25 11:15:05
383,44,62,Commerce,Rejected,2021-07-12 04:37:38
31007,74,99,Commerce,Admitted,2019-04-27 12:48:14
38993,63,88,Commerce,Rejected,2021-03-02 06:46:52
32836,34,92,Science,Admitted,2017-06-08 07:55:26
2593,65,97,Arts,Rejected,2021-09-05 19:59:27
3911,49,51,Commerce,Rejected,2023-08-09 08:11:00
28247,87,61,Arts,Rejected,2022-08-30 16:00:10
20117,93,68,Commerce,Admitted,2019-09-16 10:06:03
26350,59,86,Arts,Rejected,2019-03-31 19:59:15
41829,98,51,Commerce,Rejected,2017-06-12 19:21:46
43621,54,82,Science,Rejected,2021-05-25 15:26:51
6802,75,78,Arts,Rejected,2017-01-24 08:43:59
26605,73,74,Commerce,Rejected,2023-03-31 15:55:24
45887,62,87,Science,Admitted,2019-10-15 07:28:05
13652,46,74,Arts,Rejected,2020-10-23 06:31:20
45415,55,69,Science,Rejected,2021-05-20 18:43:57
42059,49,54,Science,Admitted,2024-05-07 13:42:08
5559,32,60,Science,Admitted,2021-06-16 09:03:23
8988,31,76,Commerce,Admitted,2017-05-29 15:17:14
15965,33,60,Commerce,Admitted,2020-04-07 01:15:26
3749,78,67,Arts,Admitted,2017-07-08 12:06:37
55991,74,50,Science,Rejected,2018-03-14 01:11:33
19557,94,58,Arts,Admitted,2022-02-16 11:38:09
18380,99,70,Commerce,Rejected,2021-02-27 20:46:36
4790,51,63,Science,Admitted,2024-08-07 10:20:51
35210,64,46,Commerce,Rejected,2019-04-15 00:51:11
30128,46,92,Commerce,Admitted,2022-01-20 21:36:10
10191,67,63,Commerce,Admitted,2023-12-05 18:41:03
39297,99,69,Science,Admitted,2019-08-15 15:03:31
16348,99,59,Arts,Rejected,2021-06-09 05:54:24
52777,44,88,Arts,Rejected,2018-10-22 23:47:10
46285,43,48,Commerce,Admitted,2023-03-09 10:59:25
39630,75,81,Science,Rejected,2018-11-05 01:34:31
29220,95,79,Arts,Rejected,2017-04-07 01:26:36
33699,64,64,Science,Rejected,2021-12-12 03:59:51
45268,78,56,Arts,Admitted,2017-11-27 14:45:19
6291,54,45,Science,Admitted,2017-05-09 06:10:11
41475,85,79,Arts,Admitted,2022-04-23 23:10:06
40222,39,80,Arts,Rejected,2020-11-26 15:40:24
12483,82,46,Commerce,Rejected,2019-08-03 00:33:16
6081,87,48,Commerce,Admitted,2022-03-30 21:15:11
52579,50,72,Commerce,Rejected,2024-04-25 16:34:09
56779,96,62,Arts,Rejected,2019-12-18 14:41:58
34626,60,99,Science,Admitted,2022-05-03 02:27:00
48781,54,71,Commerce,Admitted,2021-07-10 18:37:01
49343,41,68,Science,Admitted,2020-06-06 18:53:05
43717,56,66,Commerce,Admitted,2021-03-25 19:45:28
21295,74,88,Arts,Admitted,2020-06-28 12:46:38
13079,61,62,Arts,Admitted,2021-04-09 23:20:45
29708,49,51,Science,Rejected,2019-01-24 12:17:26
17882,51,52,Commerce,Rejected,2019-02-03 02:36:39
56534,73,97,Arts,Rejected,2020-12-14 06:41:08
30607,60,99,Science,Admitted,2018-06-29 04:18:33
29543,72,52,Commerce,Rejected,2019-01-05 21:33:18
21856,99,51,Arts,Rejected,2019-08-11 09:53:11
9910,83,51,Arts,Rejected,2023-10-04 15:11:14
39457,32,84,Arts,Admitted,2019-03-06 13:06:56
345,57,83,Commerce,Rejected,2019-06-10 22:15:15
32104,43,49,Commerce,Admitted,2022-05-08 23:17:09
13544,37,95,Science,Admitted,2020-01-14 07:08:38
28964,61,72,Arts,Rejected,2022-04-19 22:08:46
29827,39,70,Science,Rejected,2017-05-31 10:34:57
56882,84,84,Arts,Rejected,2023-06-05 21:57:16
4402,73,51,Commerce,Rejected,2018-12-16 15:00:39
17212,39,58,Science,Rejected,2022-09-13 08:23:56
55806,73,47,Arts,Admitted,2021-07-09 10:16:55
11835,82,91,Arts,Rejected,2021-08-14 23:47:36
31130,36,98,Arts,Admitted,2023-02-25 18:28:22
24676,72,57,Science,Rejected,2018-03-06 05:04:07
57010,80,69,Science,Admitted,2021-11-25 09:34:55
19636,61,65,Science,Rejected,2019-06-30 07:46:16
42216,35,62,Science,Rejected,2017-01-27 08:30:50
52415,34,99,Commerce,Rejected,2024-11-20 17:14:28
13353,47,52,Science,Rejected,2022-05-10 14:25:23
15934,43,49,Arts,Admitted,2020-08-27 14:12:18
16744,40,50,Science,Admitted,2022-05-09 14:19:34
23641,88,82,Commerce,Rejected,2017-02-12 00:41:57
5918,66,73,Commerce,Admitted,2019-11-27 08:07:22
54254,91,58,Commerce,Rejected,2021-09-15 08:21:51
52308,84,49,Arts,Rejected,2021-08-19 04:01:15
32270,80,68,Arts,Rejected,2019-08-06 22:28:33
45616,46,62,Science,Admitted,2020-02-08 20:33:47
4883,32,45,Commerce,Admitted,2017-01-16 17:16:43
55326,50,97,Commerce,Admitted,2024-10-25 19:58:29
38347,80,98,Commerce,Rejected,2022-04-19 01:06:06
34566,76,49,Commerce,Admitted,2022-06-20 19:29:09
29063,53,53,Science,Admitted,2017-08-25 22:39:46
8632,74,92,Commerce,Admitted,2023-03-30 04:20:17
39633,48,52,Arts,Admitted,2018-06-21 02:53:14
58998,42,72,Commerce,Admitted,2020-04-09 16:50:42
20978,74,64,Commerce,Admitted,2017-03-08 18:23:56
40348,84,66,Arts,Admitted,2021-03-15 16:23:46
41833,47,76,Arts,Rejected,2019-04-02 21:59:51
11021,66,67,Commerce,Rejected,2019-07-03 22:10:14
17919,50,96,Commerce,Admitted,2021-06-30 01:41:56
44260,46,54,Commerce,Admitted,2017-12-15 20:19:06
41300,80,70,Science,Rejected,2022-02-21 06:56:31
7220,80,56,Commerce,Admitted,2021-07-13 18:46:20
6445,31,83,Science,Rejected,2024-05-25 06:40:05
32078,41,82,Arts,Admitted,2021-01-14 03:56:36
59347,42,78,Commerce,Admitted,2024-06-03 15:16:01
47451,96,59,Science,Rejected,2020-05-12 02:24:00
9939,38,80,Arts,Admitted,2018-01-25 07:10:36
13841,89,68,Science,Rejected,2021-03-29 03:16:02
12361,75,52,Arts,Rejected,2024-05-03 22:36:48
1788,73,89,Arts,Rejected,2024-07-24 15:55:36
9873,75,51,Commerce,Admitted,2021-10-03 15:15:20
9937,66,60,Arts,Admitted,2020-09-06 14:42:16
1014,73,76,Science,Admitted,2022-10-17 16:09:51
57739,96,81,Arts,Rejected,2024-05-13 09:24:23
20429,99,71,Science,Rejected,2020-03-04 12:05:34
59897,90,98,Commerce,Admitted,2018-03-01 03:56:15
28438,40,67,Science,Admitted,2020-03-05 03:59:08
25643,54,51,Arts,Rejected,2017-05-15 08:16:54
29020,38,84,Arts,Admitted,2017-11-22 11:41:24
22425,77,76,Commerce,Admitted,2024-10-20 18:05:49
35551,78,73,Science,Admitted,2024-03-07 09:13:21
47327,69,55,Science,Rejected,2020-01-20 09:11:34
21620,49,90,Science,Admitted,2021-07-17 08:09:13
45223,58,96,Science,Admitted,2018-06-11 10:11:46
16580,67,78,Science,Admitted,2022-04-19 02:13:27
40301,90,94,Arts,Rejected,2017-03-29 17:59:07
28648,88,85,Science,Admitted,2022-08-26 21:55:50
36066,89,93,Arts,Admitted,2022-06-09 23:00:12
40749,74,56,Arts,Admitted,2020-07-10 02:46:00
51195,73,47,Science,Admitted,2020-01-19 15:09:53
58345,67,99,Science,Admitted,2018-08-10 00:54:04
32943,82,67,Science,Admitted,2022-05-08 03:04:39
59397,94,68,Science,Rejected,2022-12-01 23:38:27
42012,52,97,Commerce,Rejected,2020-09-19 20:41:50
15663,33,70,Commerce,Rejected,2024-09-09 04:26:41
18647,63,63,Science,Admitted,2020-01-15 16:49:08
7904,85,59,Arts,Admitted,2017-11-29 09:31:10
43701,32,63,Commerce,Rejected,2020-07-07 08:39:21
21782,73,92,Arts,Admitted,2024-09-19 18:38:02
12713,83,50,Arts,Admitted,2020-03-06 17:47:06
55460,67,54,Commerce,Admitted,2023-10-14 21:17:41
38643,51,52,Commerce,Admitted,2018-05-20 07:20:20
39632,35,71,Commerce,Rejected,2017-10-21 20:13:47
19202,51,77,Science,Admitted,2018-12-25 03:30:28
53957,52,80,Commerce,Admitted,2023-11-27 21:37:02
55856,91,56,Arts,Admitted,2024-02-20 10:45:07
58193,45,57,Arts,Rejected,2020-08-07 16:15:35
20668,99,76,Commerce,Admitted,2021-11-11 06:51:56
13717,32,99,Arts,Rejected,2022-01-04 12:27:57
23506,46,58,Arts,Rejected,2024-05-25 00:28:42
31136,39,45,Commerce,Admitted,2019-02-12 06:45:11
12520,55,80,Arts,Admitted,2022-04-24 03:55:05
50625,82,90,Arts,Admitted,2020-01-23 13:31:22
20486,32,69,Commerce,Rejected,2023-12-14 00:49:26
4824,54,89,Arts,Admitted,2019-07-01 20:55:30
40474,64,53,Commerce,Admitted,2021-04-04 23:03:50
2032,61,54,Arts,Rejected,2017-05-14 09:26:07
27952,70,81,Science,Rejected,2022-08-20 14:12:00
37757,35,78,Science,Admitted,2020-12-03 11:27:36
22551,94,74,Arts,Rejected,2019-10-01 14:25:50
48963,84,57,Commerce,Rejected,2017-10-27 04:51:40
48067,38,97,Arts,Rejected,2023-11-05 23:31:21
25724,62,83,Science,Admitted,2021-07-18 03:53:21
39961,73,69,Commerce,Admitted,2019-08-06 10:22:06
8943,42,58,Science,Admitted,2024-01-22 08:04:15
11424,82,48,Commerce,Rejected,2021-11-01 04:12:22
49653,80,82,Science,Admitted,2018-02-06 00:45:15
37861,48,97,Arts,Rejected,2021-08-13 04:20:20
3580,92,84,Commerce,Rejected,2023-05-08 22:30:16
30273,44,89,Commerce,Admitted,2024-10-31 00:23:54
59631,41,99,Science,Admitted,2019-01-18 19:02:26
3560,43,93,Science,Rejected,2020-05-07 06:57:53
26171,68,86,Commerce,Admitted,2024-11-20 09:09:40
51391,63,91,Science,Admitted,2018-12-11 20:06:04
29629,99,53,Commerce,Admitted,2019-09-30 07:37:27
10436,42,76,Commerce,Admitted,2023-08-07 09:25:14
15646,47,63,Arts,Admitted,2017-10-18 09:24:01
2016,37,50,Arts,Rejected,2020-05-13 12:32:20
35503,41,79,Arts,Admitted,2022-02-05 11:36:15
55762,91,81,Arts,Rejected,2021-08-22 14:57:02
35832,86,45,Commerce,Rejected,2020-09-21 13:32:12
977,62,82,Commerce,Rejected,2023-10-11 05:47:58
51195,43,49,Commerce,Rejected,2018-06-16 02:55:24
55212,82,74,Science,Admitted,2020-07-04 17:50:30
44991,92,54,Science,Rejected,2017-01-11 20:06:45
8666,74,59,Arts,Admitted,2021-07-21 03:02:47
52323,33,45,Commerce,Rejected,2024-03-10 23:45:37
2427,93,79,Science,Admitted,2023-09-02 16:45:53
29835,76,66,Arts,Admitted,2024-02-20 19:36:53
12034,31,59,Science,Admitted,2023-03-15 03:06:07
35881,34,95,Science,Admitted,2021-11-01 16:55:43
48814,60,66,Commerce,Admitted,2023-11-23 01:14:30
1685,69,77,Commerce,Admitted,2022-12-08 16:43:28
18396,82,72,Arts,Admitted,2020-03-10 04:02:47
20370,81,48,Science,Admitted,2023-03-03 12:20:33
14246,97,72,Science,Rejected,2023-05-30 22:32:27
42307,92,95,Arts,Rejected,2024-06-24 12:09:21
1694,59,55,Arts,Admitted,2023-10-06 08:32:15
3288,31,91,Commerce,Admitted,2019-11-16 23:23:28
24064,32,47,Science,Admitted,2022-03-12 02:04:45
5584,62,45,Science,Rejected,2020-07-11 01:55:44
39642,47,98,Arts,Admitted,2021-12-10 07:32:39
25142,87,47,Science,Admitted,2021-04-30 22:43:52
21286,53,59,Science,Admitted,2017-09-26 00:53:13
4587,84,82,Commerce,Rejected,2018-02-08 03:40:24
4058,74,47,Commerce,Admitted,2021-12-10 20:01:30
6701,64,95,Science,Rejected,2018-12-06 11:16:53
27611,50,82,Science,Rejected,2019-06-21 13:37:06
16008,78,55,Arts,Rejected,2022-09-04 17:10:44
28612,87,54,Science,Rejected,2023-11-10 22:44:38
3612,82,59,Science,Rejected,2022-07-10 14:24:46
27453,44,82,Arts,Admitted,2022-03-17 17:44:01
43115,55,83,Arts,Admitted,2020-04-25 19:39:59
27766,75,66,Science,Rejected,2024-02-27 07:37:32
8753,34,47,Science,Admitted,2020-08-14 11:06:41
152,94,76,Arts,Rejected,2022-12-13 19:03:16
32949,75,59,Science,Admitted,2024-03-14 07:12:07
17779,38,54,Science,Rejected,2018-06-02 21:48:10
17306,92,53,Arts,Admitted,2022-08-26 11:41:32
31759,45,78,Arts,Admitted,2021-02-14 21:17:36
50986,87,46,Arts,Rejected,2024-09-05 09:25:23
42439,50,51,Arts,Admitted,2023-10-19 23:44:40
21413,93,54,Science,Rejected,2023-06-04 17:03:15
37706,42,46,Science,Rejected,2024-10-31 15:56:17
15793,43,89,Commerce,Admitted,2022-07-20 21:29:53
18207,99,50,Arts,Rejected,2023-09-18 06:05:43
8653,75,94,Arts,Rejected,2020-02-08 03:30:34
5248,62,56,Science,Rejected,2022-10-23 22:11:29
16876,40,62,Arts,Admitted,2018-08-25 20:40:17
40993,55,75,Arts,Rejected,2017-01-22 20:48:52
3359,77,67,Science,Rejected,2023-08-16 21:35:31
37451,84,84,Commerce,Rejected,2023-04-04 13:06:03
53942,31,86,Commerce,Admitted,2024-03-07 07:41:53
53315,30,47,Commerce,Rejected,2024-11-05 01:04:16
29130,42,67,Arts,Admitted,2018-05-26 17:25:07
34324,73,53,Arts,Rejected,2018-06-18 01:29:58
2773,50,91,Arts,Rejected,2022-01-27 20:21:55
4444,90,55,Commerce,Admitted,2019-06-19 19:42:07
5375,63,63,Arts,Rejected,2020-03-22 20:46:09
23369,90,57,Science,Rejected,2024-01-04 05:28:02
41642,78,49,Arts,Rejected,2018-02-18 04:37:54
22680,38,57,Commerce,Rejected,2019-01-21 17:21:36
31529,54,91,Science,Rejected,2021-03-31 10:39:05
29327,80,47,Science,Rejected,2022-10-08 19:10:22
50742,53,60,Arts,Rejected,2018-02-22 10:44:59
38675,74,94,Arts,Admitted,2022-10-27 04:22:57
42143,35,98,Commerce,Admitted,2022-09-16 06:03:17
17204,45,76,Science,Rejected,2018-10-11 17:31:46
46783,85,99,Arts,Rejected,2020-05-25 19:10:03
34895,60,71,Arts,Rejected,2018-04-25 19:48:52
26349,43,86,Commerce,Admitted,2018-07-22 01:19:52
41444,36,59,Commerce,Admitted,2018-04-04 09:08:52
33252,85,79,Arts,Rejected,2017-06-11 00:05:26
28684,46,63,Commerce,Rejected,2024-03-25 10:31:59
35376,74,48,Commerce,Rejected,2018-05-24 11:28:00
27028,95,49,Commerce,Rejected,2019-04-17 20:27:03
1829,46,87,Arts,Admitted,2021-01-18 20:52:00
55159,52,99,Commerce,Rejected,2023-07-04 07:37:48
45751,30,76,Science,Rejected,2021-05-19 20:08:32
10346,76,56,Arts,Rejected,2022-09-27 20:55:18
25377,77,89,Commerce,Admitted,2022-07-17 08:08:26
7912,52,61,Commerce,Admitted,2018-09-04 00:45:52
8704,57,54,Commerce,Rejected,2020-12-11 05:13:47
50906,91,54,Arts,Admitted,2023-12-25 23:44:48
2990,61,90,Commerce,Admitted,2017-08-23 15:56:41
7463,48,80,Commerce,Rejected,2024-06-03 23:29:09
43637,88,55,Science,Rejected,2024-07-16 21:48:39
32290,78,52,Commerce,Admitted,2023-03-12 21:41:39
5152,59,69,Arts,Rejected,2020-07-25 22:47:42
26391,94,61,Arts,Rejected,2017-01-27 05:59:47
19107,67,80,Science,Admitted,2022-12-12 21:35:50
25688,68,87,Commerce,Rejected,2017-09-23 07:45:42
52414,99,76,Arts,Rejected,2018-08-09 12:21:27
52260,85,89,Commerce,Rejected,2022-12-20 04:22:22
30852,91,65,Arts,Admitted,2021-12-14 02:30:06
54039,94,46,Commerce,Admitted,2017-03-05 01:51:01
47703,63,95,Arts,Rejected,2024-07-19 20:39:56
14549,69,66,Science,Admitted,2018-02-17 16:32:05
24661,78,63,Commerce,Rejected,2024-04-09 05:41:59
52054,38,95,Science,Rejected,2022-02-22 15:51:45
29618,43,67,Arts,Rejected,2024-02-25 19:11:04
26436,83,57,Arts,Admitted,2021-01-31 02:46:32
2528,99,97,Arts,Admitted,2018-04-14 21:17:28
32591,90,71,Commerce,Rejected,2019-02-05 11:20:31
37968,99,46,Commerce,Admitted,2023-03-03 12:47:28
45308,47,67,Commerce,Admitted,2022-06-13 01:35:27
45731,81,92,Arts,Rejected,2018-09-26 17:59:41
5134,87,74,Arts,Rejected,2018-06-22 11:26:15
14430,95,75,Commerce,Admitted,2019-09-30 20:47:13
51527,65,84,Arts,Admitted,2020-03-07 13:10:11
5986,74,99,Science,Admitted,2020-04-19 08:52:14
59395,79,76,Arts,Admitted,2021-10-11 15:35:47
36142,57,70,Commerce,Rejected,2024-04-27 10:44:35
59156,81,99,Arts,Rejected,2020-02-22 05:25:38
3621,67,55,Commerce,Rejected,2020-04-21 19:20:31
35003,81,46,Commerce,Rejected,2023-05-25 02:06:47
55083,79,84,Arts,Rejected,2021-10-25 08:10:19
10247,63,56,Arts,Admitted,2024-11-13 13:43:34
40578,65,67,Arts,Rejected,2021-03-01 22:51:58
15636,81,52,Science,Rejected,2019-02-27 05:46:29
34489,30,51,Commerce,Admitted,2019-02-11 12:50:26
6364,30,50,Commerce,Rejected,2020-04-12 07:05:19
20511,45,53,Science,Rejected,2023-11-09 01:37:34
49873,64,67,Commerce,Admitted,2022-06-10 05:50:14
57363,70,55,Commerce,Admitted,2021-02-03 01:56:18
38217,51,96,Science,Admitted,2023-12-29 09:37:34
23707,54,88,Science,Rejected,2018-03-27 06:57:44
37239,61,82,Science,Rejected,2019-06-29 22:35:05
11724,36,71,Science,Rejected,2017-07-18 08:26:59
22577,44,96,Commerce,Admitted,2024-08-28 06:42:12
47676,47,97,Commerce,Admitted,2019-03-01 17:23:16
24066,95,52,Arts,Admitted,2017-08-31 12:23:37
27124,48,53,Science,Rejected,2021-04-21 10:21:54
9071,76,70,Commerce,Rejected,2020-05-30 06:35:14
50891,99,56,Science,Admitted,2024-10-08 13:18:09
20710,92,95,Arts,Admitted,2023-06-10 15:56:36
11747,92,70,Arts,Admitted,2024-04-12 11:50:59
54204,36,52,Science,Rejected,2019-06-01 14:19:11
8121,92,67,Arts,Rejected,2017-07-17 12:44:26
52493,84,92,Science,Admitted,2020-02-22 15:34:00
16100,39,56,Arts,Admitted,2018-06-03 02:38:53
8692,91,59,Arts,Admitted,2022-03-06 15:16:31
59880,71,45,Arts,Admitted,2021-07-18 07:28:00
32767,36,76,Arts,Rejected,2019-12-05 19:21:58
47353,72,50,Science,Rejected,2018-03-15 23:11:19
5440,52,62,Science,Rejected,2020-10-31 17:51:10
27360,34,93,Commerce,Admitted,2023-01-01 11:38:41
43516,32,56,Arts,Admitted,2017-02-01 20:47:11
4186,88,61,Science,Admitted,2024-02-14 18:12:35
15640,50,53,Arts,Admitted,2022-10-19 00:03:21
40498,59,63,Commerce,Admitted,2023-04-08 12:58:04
36433,78,57,Arts,Admitted,2021-04-23 21:02:52
9920,89,79,Commerce,Rejected,2022-05-10 22:00:05
1243,85,69,Arts,Rejected,2019-11-07 18:35:02
40955,54,75,Science,Rejected,2020-01-27 07:02:51
3723,77,98,Science,Admitted,2019-03-21 07:25:24
13268,38,83,Commerce,Admitted,2019-05-19 01:39:37
5543,79,88,Arts,Admitted,2022-11-24 00:04:38
55623,99,94,Commerce,Rejected,2017-11-19 16:13:16
34670,77,93,Science,Rejected,2019-01-22 16:05:12
8740,76,93,Commerce,Rejected,2017-09-29 13:24:01
52303,54,56,Science,Rejected,2018-06-15 21:06:25
29382,95,58,Science,Admitted,2018-08-08 07:02:17
20906,66,91,Arts,Admitted,2020-10-20 13:06:37
91,64,45,Arts,Admitted,2019-10-08 17:01:54
12281,52,55,Arts,Rejected,2017-09-09 15:14:37
37800,45,76,Arts,Rejected,2021-03-19 16:43:18
10445,72,68,Science,Rejected,2022-11-27 07:21:38
46092,36,75,Commerce,Rejected,2020-12-07 02:02:36
56786,98,62,Commerce,Admitted,2017-07-25 14:27:45
35950,39,98,Science,Rejected,2020-03-04 04:05:14
6439,96,67,Science,Rejected,2020-02-26 12:59:27
55379,88,49,Science,Admitted,2017-12-19 22:22:51
5657,70,92,Arts,Admitted,2018-07-01 16:49:38
27753,86,60,Arts,Rejected,2022-04-29 20:28:14
31057,64,72,Science,Rejected,2017-07-11 11:13:18
44302,99,62,Science,Rejected,2021-10-16 15:33:08
28335,42,85,Science,Rejected,2021-08-01 10:50:12
40341,59,91,Science,Admitted,2021-02-07 01:42:07
6434,90,62,Science,Admitted,2022-05-20 03:04:39
54225,73,89,Arts,Admitted,2018-02-26 09:02:03
47883,93,80,Arts,Rejected,2018-11-20 05:55:06
12308,52,60,Commerce,Admitted,2023-08-07 22:54:59
53796,94,99,Commerce,Rejected,2023-04-30 11:44:17
40022,63,75,Arts,Admitted,2021-03-22 11:13:21
47527,33,67,Arts,Admitted,2021-08-31 22:20:09
39480,64,76,Arts,Rejected,2018-07-01 08:15:08
27610,72,65,Science,Admitted,2020-06-12 06:45:10
33284,67,57,Commerce,Rejected,2018-01-25 23:04:41
58107,69,50,Commerce,Admitted,2018-06-18 06:14:35
27465,50,81,Arts,Rejected,2024-12-08 09:54:39
7536,59,99,Science,Rejected,2021-03-10 08:25:25
12553,97,70,Science,Admitted,2019-10-15 22:38:06
30218,83,81,Arts,Admitted,2022-11-03 11:15:21
58426,66,48,Commerce,Rejected,2023-07-23 16:32:11
55508,61,57,Commerce,Rejected,2021-03-18 12:10:03
58582,84,61,Science,Rejected,2021-11-19 01:21:17
30823,80,60,Commerce,Admitted,2017-06-14 00:50:59
2806,39,88,Science,Admitted,2018-12-16 14:06:25
38885,47,80,Arts,Admitted,2022-01-08 21:45:35
22255,79,69,Commerce,Admitted,2024-06-23 20:27:51
19346,64,68,Arts,Admitted,2022-07-09 10:03:57
12221,59,70,Arts,Admitted,2018-10-14 17:55:50
36235,31,45,Science,Rejected,2018-10-05 21:00:22
12579,92,55,Arts,Rejected,2019-12-19 11:56:15
41136,58,71,Commerce,Admitted,2022-04-18 06:54:16
3476,57,61,Commerce,Rejected,2018-01-11 03:40:15
13456,83,88,Arts,Admitted,2024-03-30 16:01:12
46031,66,79,Science,Rejected,2017-02-27 17:31:44
16588,92,87,Commerce,Rejected,2019-11-29 16:31:03
10831,42,50,Arts,Rejected,2019-10-20 10:46:31
47842,45,76,Commerce,Admitted,2022-05-30 20:21:25
16750,60,98,Science,Admitted,2020-11-02 08:26:36
24542,74,46,Arts,Admitted,2021-11-17 04:10:48
34424,86,73,Arts,Admitted,2019-05-24 08:10:03
5391,40,67,Arts,Rejected,2022-08-04 14:26:54
4968,61,73,Science,Rejected,2018-01-01 05:29:16
31872,93,91,Science,Admitted,2017-05-07 09:57:55
49924,66,58,Commerce,Admitted,2018-03-29 09:32:35
30958,90,58,Arts,Rejected,2023-01-12 01:31:42
10122,95,89,Arts,Rejected,2021-02-24 03:09:22
10700,34,66,Arts,Rejected,2019-06-29 16:33:23
48152,32,71,Arts,Rejected,2021-08-17 17:31:06
9409,95,86,Arts,Admitted,2020-06-13 03:37:04
22921,48,82,Science,Admitted,2022-07-29 03:13:36
38273,75,96,Arts,Admitted,2021-08-28 23:11:07
58262,91,83,Commerce,Rejected,2018-06-01 12:40:02
30624,54,56,Science,Admitted,2019-08-03 14:56:57
36409,61,92,Science,Admitted,2020-05-07 21:02:16
42446,55,89,Commerce,Admitted,2024-04-25 01:54:52
6813,43,93,Arts,Rejected,2019-10-18 16:30:24
24646,99,94,Commerce,Rejected,2019-09-05 07:40:03
27594,60,89,Commerce,Rejected,2022-12-10 11:25:16
13981,41,87,Science,Admitted,2020-12-29 04:54:32
38844,49,89,Commerce,Admitted,2018-06-16 09:04:09
23790,59,45,Commerce,Admitted,2020-08-15 11:56:49
19450,77,50,Commerce,Rejected,2019-11-15 11:25:15
22610,95,96,Science,Admitted,2019-09-16 21:02:21
4435,38,61,Arts,Rejected,2019-08-09 11:37:28
43700,77,52,Arts,Rejected,2019-09-23 23:21:20
9498,36,81,Science,Rejected,2019-03-23 07:57:10
12015,57,58,Arts,Admitted,2020-01-03 22:34:10
29752,63,57,Arts,Admitted,2021-10-06 20:28:25
36373,32,71,Arts,Rejected,2023-06-20 12:27:39
35994,34,97,Commerce,Admitted,2018-06-22 10:10:12
14997,91,64,Arts,Rejected,2020-02-19 05:39:02
43065,45,67,Arts,Admitted,2021-03-30 19:25:51
31868,44,52,Arts,Rejected,2022-04-10 08:01:16
39924,38,75,Science,Admitted,2024-04-20 21:19:22
18656,89,46,Science,Rejected,2020-04-28 15:49:38
26047,88,81,Science,Rejected,2021-02-24 21:09:21
23081,83,71,Commerce,Admitted,2024-07-08 09:15:58
8419,85,59,Arts,Rejected,2023-02-28 04:24:20
18162,89,63,Commerce,Rejected,2024-12-03 11:02:21
54612,94,79,Arts,Rejected,2017-04-02 12:36:17
40181,57,57,Science,Admitted,2018-10-19 03:54:21
57297,82,91,Arts,Rejected,2020-09-13 05:35:40
48542,56,78,Science,Admitted,2017-11-15 18:26:42
20970,96,62,Arts,Rejected,2019-12-26 21:12:57
45530,81,78,Arts,Rejected,2023-05-13 18:27:44
20929,65,60,Science,Admitted,2024-08-26 06:21:13
21282,39,67,Science,Rejected,2017-07-17 07:08:14
34584,67,86,Science,Admitted,2018-07-03 06:01:33
3943,95,62,Science,Rejected,2018-04-03 03:06:40
46807,34,55,Arts,Admitted,2023-07-24 22:19:24
20836,68,59,Arts,Admitted,2017-09-28 01:44:55
23638,90,77,Commerce,Admitted,2023-04-16 02:35:01
