student_id,family_income,merit_score,scholarship_amount,scholarship_awarded
20645,274331,82,79623,Yes
49894,471338,94,0,No
40301,361729,59,0,No
30988,190788,78,79145,Yes
22555,790737,72,0,No
29610,375394,57,0,No
14284,203653,71,54607,Yes
424,657710,83,0,No
26311,533074,58,0,No
26290,434733,92,0,No
36781,687053,77,0,No
25098,191979,51,26352,Yes
43465,673476,92,0,No
12364,129823,91,64291,Yes
27287,141824,54,82810,Yes
32057,347218,73,0,No
688,281250,81,47031,Yes
17536,164755,93,44561,Yes
47595,438904,58,0,No
48721,316024,67,0,No
46667,239912,77,80500,Yes
12937,248342,59,45067,Yes
44589,767034,51,0,No
43936,364523,54,0,No
14395,582395,99,0,No
35749,59814,77,91062,Yes
32537,701960,66,0,No
42922,663393,78,0,No
18218,152619,63,66336,Yes
19694,153049,61,82234,Yes
20299,76893,50,77306,Yes
14778,254289,60,67826,Yes
35278,572485,62,0,No
26395,779253,92,0,No
17831,565080,70,0,No
23645,301832,52,0,No
16316,274531,76,44441,Yes
14080,615895,52,0,No
46860,739509,60,0,No
95,447213,94,0,No
35502,512262,83,0,No
1397,783409,99,0,No
3957,285300,98,65586,Yes
23104,513107,58,0,No
27003,176744,69,78123,Yes
12540,546568,91,0,No
13643,275138,86,60121,Yes
32349,368218,70,0,No
21504,99131,72,95146,Yes
36160,605370,79,0,No
25107,409489,57,0,No
49974,174272,62,47224,Yes
39859,665472,61,0,No
33037,61312,68,49460,Yes
19542,348601,79,0,No
23075,552700,79,0,No
8888,793255,65,0,No
23005,699634,88,0,No
19465,763263,71,0,No
16871,775966,74,0,No
34502,636566,99,0,No
6990,194250,74,92890,Yes
13530,128528,71,77732,Yes
10691,702625,74,0,No
47243,522719,66,0,No
44774,375565,73,0,No
41683,308565,57,0,No
43198,495110,59,0,No
18190,539045,56,0,No
894,371434,82,0,No
7912,222554,78,38594,Yes
24108,250402,78,80362,Yes
39323,242574,51,26810,Yes
44509,505667,87,0,No
45637,210585,96,38097,Yes
21210,552271,51,0,No
2418,250452,57,69250,Yes
28779,185088,93,20080,Yes
15439,523019,92,0,No
17851,180189,50,65566,Yes
23845,318272,65,0,No
20939,595142,66,0,No
943,95409,69,43252,Yes
35255,569101,64,0,No
42395,121207,93,43773,Yes
22311,407039,74,0,No
23676,528238,76,0,No
39082,535716,54,0,No
3778,76467,91,89564,Yes
47346,328705,89,0,No
37407,521417,74,0,No
3020,441729,55,0,No
26317,273989,71,71117,Yes
3518,265127,59,29216,Yes
47288,165352,56,92726,Yes
6755,751999,86,0,No
6423,513844,78,0,No
46731,541139,81,0,No
6163,104451,97,46813,Yes
13122,91492,74,33867,Yes
36692,56364,80,70660,Yes
48994,621760,67,0,No
12687,423292,94,0,No
7657,788659,85,0,No
45932,338158,81,0,No
24578,451075,65,0,No
17026,571968,76,0,No
25054,772155,64,0,No
22146,248839,54,88095,Yes
10350,234660,92,58975,Yes
41134,145406,65,25320,Yes
21962,547295,63,0,No
4108,532947,50,0,No
8553,474832,66,0,No
4429,739182,74,0,No
1701,313725,92,0,No
6669,155156,78,49361,Yes
12372,230236,58,83266,Yes
12168,182698,81,82782,Yes
22053,466453,86,0,No
5075,719066,93,0,No
28242,67313,94,74349,Yes
15072,187415,86,98152,Yes
6382,746869,78,0,No
28438,615910,86,0,No
42406,607369,81,0,No
32611,325002,91,0,No
35134,556681,56,0,No
39964,343152,64,0,No
42651,262383,67,62519,Yes
27071,105863,61,52631,Yes
24444,481523,92,0,No
1586,351371,53,0,No
11819,273346,90,52957,Yes
35439,563100,97,0,No
40005,770904,55,0,No
46373,323820,58,0,No
14753,755968,77,0,No
21686,450659,90,0,No
31592,164681,82,51033,Yes
21445,601376,67,0,No
19976,297812,91,91506,Yes
24961,608267,98,0,No
5363,116164,91,53140,Yes
44484,590516,77,0,No
3250,617969,71,0,No
11628,227202,71,86576,Yes
7904,466730,70,0,No
25362,789481,97,0,No
39587,159510,54,71847,Yes
22716,81892,70,27419,Yes
16705,624839,55,0,No
26485,635362,92,0,No
3379,345643,58,0,No
31458,405619,78,0,No
43057,600870,69,0,No
37613,324875,66,0,No
12196,473508,73,0,No
30253,419799,59,0,No
33997,625361,66,0,No
23917,331084,96,0,No
17300,771401,71,0,No
27599,613887,70,0,No
20973,235395,62,84378,Yes
40148,241670,61,50255,Yes
48546,127195,93,97927,Yes
3368,260728,96,37173,Yes
18430,752338,61,0,No
31967,99782,95,71721,Yes
37758,62234,51,58024,Yes
42407,506265,77,0,No
43110,385311,67,0,No
38224,87432,57,96754,Yes
11283,382710,67,0,No
35413,386023,72,0,No
36461,427522,81,0,No
36017,157166,91,56548,Yes
33881,769189,63,0,No
34050,601492,58,0,No
26252,287612,89,69001,Yes
30278,592814,91,0,No
21570,107269,57,71901,Yes
40509,327973,67,0,No
27125,657750,75,0,No
25092,753375,82,0,No
12390,308552,98,0,No
30434,110253,67,31218,Yes
18835,391858,51,0,No
44936,161642,64,84022,Yes
7161,155644,85,33799,Yes
1145,553457,61,0,No
21318,715729,63,0,No
7624,366921,57,0,No
31654,697121,88,0,No
2089,525152,51,0,No
7964,385440,88,0,No
49692,634551,90,0,No
686,332071,60,0,No
6373,452984,53,0,No
42758,383098,76,0,No
10597,425827,60,0,No
3438,116495,92,39887,Yes
19950,73512,97,88532,Yes
45240,344341,90,0,No
40627,522181,90,0,No
16514,389945,88,0,No
49183,374174,88,0,No
28979,457296,60,0,No
2195,588213,91,0,No
18834,105725,96,39747,Yes
10608,280693,78,89679,Yes
30110,494095,60,0,No
11342,221112,86,84704,Yes
13721,196782,56,52960,Yes
28095,445931,54,0,No
27381,328759,54,0,No
3301,321222,93,0,No
573,482105,98,0,No
2647,159724,57,64965,Yes
44047,473078,80,0,No
37990,238452,52,84723,Yes
41430,61022,90,69349,Yes
47616,66420,68,97713,Yes
17742,364620,67,0,No
34053,345421,67,0,No
9591,680341,55,0,No
16545,265082,57,27876,Yes
8543,556533,56,0,No
14186,286098,65,77445,Yes
43611,370805,96,0,No
22842,597176,61,0,No
30625,670062,57,0,No
6570,75306,60,47992,Yes
46811,722258,89,0,No
5464,700387,99,0,No
15915,143570,97,32524,Yes
1183,100905,89,45141,Yes
37165,452788,75,0,No
49645,427882,96,0,No
32595,123293,56,43722,Yes
15453,531163,73,0,No
4605,633732,78,0,No
7338,352716,81,0,No
24684,658500,96,0,No
13517,479444,97,0,No
21446,232850,71,25569,Yes
14604,336973,60,0,No
1046,129544,79,78420,Yes
14618,455569,76,0,No
15292,98837,59,99359,Yes
573,57048,97,34291,Yes
24870,354858,51,0,No
22703,360457,92,0,No
34793,731300,55,0,No
49767,54106,94,31438,Yes
21048,734067,89,0,No
16419,102673,99,96065,Yes
18922,416804,52,0,No
3774,781488,62,0,No
20857,753909,86,0,No
41189,747099,74,0,No
27492,352988,87,0,No
19294,221791,57,69208,Yes
10301,407038,58,0,No
7882,259441,84,57697,Yes
44903,284024,82,85028,Yes
25557,86577,62,90839,Yes
43795,190466,50,79745,Yes
18962,624681,71,0,No
32228,320598,96,0,No
775,407962,79,0,No
30782,537775,54,0,No
33080,538990,71,0,No
27306,558949,83,0,No
3006,505809,70,0,No
11209,365059,89,0,No
10789,363399,76,0,No
39257,646795,54,0,No
132,264489,54,76015,Yes
34628,268998,68,40794,Yes
17713,201238,91,93036,Yes
5722,114788,62,23877,Yes
348,393294,77,0,No
9254,731150,62,0,No
12719,732511,61,0,No
23429,229976,53,90597,Yes
3145,318614,60,0,No
37772,472869,70,0,No
30,423971,62,0,No
24439,586793,88,0,No
33675,705272,67,0,No
35074,380213,82,0,No
26362,793985,65,0,No
28140,749169,80,0,No
22026,188327,83,34381,Yes
28599,678686,67,0,No
22228,748286,61,0,No
27883,731265,74,0,No
35186,390265,91,0,No
15646,430861,68,0,No
7448,104146,91,98620,Yes
1168,76668,58,90793,Yes
44271,744610,51,0,No
1527,507261,55,0,No
33106,570846,97,0,No
32008,483272,52,0,No
47301,427476,67,0,No
20337,317645,70,0,No
45864,76168,97,35889,Yes
37979,108439,51,34335,Yes
19124,528786,79,0,No
47042,622250,72,0,No
10037,402343,71,0,No
28283,426754,95,0,No
22517,490474,96,0,No
29965,467569,81,0,No
30830,794361,56,0,No
41257,547132,69,0,No
34611,114350,95,77711,Yes
19254,588520,66,0,No
3796,776147,71,0,No
48396,790269,71,0,No
22186,91069,74,89614,Yes
29341,537976,55,0,No
40636,718993,71,0,No
35401,580051,80,0,No
47730,609986,91,0,No
43779,632806,82,0,No
7846,585059,57,0,No
4941,481660,58,0,No
29105,768957,80,0,No
39877,311727,64,0,No
16091,371262,74,0,No
5652,165418,68,20490,Yes
10799,323600,67,0,No
19790,708567,54,0,No
28350,187441,52,79333,Yes
23301,223950,66,60262,Yes
31261,741341,89,0,No
29138,140587,81,71646,Yes
4322,523765,97,0,No
14888,576977,96,0,No
6888,578452,82,0,No
17944,322738,50,0,No
1175,87453,88,44257,Yes
4434,447155,74,0,No
35937,534771,60,0,No
33664,396176,92,0,No
27769,250388,79,83480,Yes
1705,155303,96,38341,Yes
27471,793486,71,0,No
25891,71796,54,32195,Yes
17675,180994,53,75726,Yes
23747,750708,73,0,No
6293,354715,70,0,No
42790,565437,74,0,No
31533,332081,56,0,No
49736,559189,92,0,No
8994,601155,76,0,No
15631,435056,72,0,No
30200,574211,68,0,No
2318,54996,88,57713,Yes
13054,706792,77,0,No
41585,239468,60,94862,Yes
49757,416246,87,0,No
15631,489775,66,0,No
34952,776105,78,0,No
15527,718850,71,0,No
41199,173894,50,54905,Yes
49344,363033,52,0,No
12933,164837,63,77796,Yes
11211,684258,94,0,No
37434,193054,64,79724,Yes
20543,172549,58,72427,Yes
22495,341048,72,0,No
15555,419197,95,0,No
13986,206895,52,40300,Yes
7323,594193,83,0,No
37153,567856,51,0,No
9135,58050,52,27855,Yes
18538,421231,96,0,No
40644,132005,73,72549,Yes
5185,460562,88,0,No
15295,284145,86,27059,Yes
27191,790954,62,0,No
2216,522993,71,0,No
22146,665356,75,0,No
16649,725846,69,0,No
8522,376781,92,0,No
7138,558952,76,0,No
45230,484156,97,0,No
7528,168159,67,68305,Yes
4243,310887,75,0,No
4198,698296,56,0,No
49659,338669,74,0,No
42576,95685,63,82359,Yes
38599,784781,51,0,No
2235,59134,87,83033,Yes
49773,413920,95,0,No
49664,561744,79,0,No
31620,438354,97,0,No
29340,529076,85,0,No
24132,768164,55,0,No
24498,116581,55,67596,Yes
28561,438702,65,0,No
47732,685474,98,0,No
7719,413102,74,0,No
41435,103171,81,33985,Yes
40815,455357,50,0,No
28258,220428,98,34255,Yes
28711,748590,80,0,No
13212,202877,52,70392,Yes
43702,481634,62,0,No
19211,252185,80,82620,Yes
36311,208420,79,35527,Yes
37034,63959,86,72118,Yes
26959,290785,91,35311,Yes
5348,273304,73,35409,Yes
22565,514065,82,0,No
13102,75657,80,89088,Yes
10190,103132,68,71851,Yes
40064,116476,56,92917,Yes
29418,153408,79,86938,Yes
24012,524787,74,0,No
42137,167636,54,49981,Yes
17764,733016,85,0,No
48772,188693,65,32276,Yes
41457,206127,58,44367,Yes
11742,692642,53,0,No
3701,563135,67,0,No
12751,453057,54,0,No
7672,751009,57,0,No
14126,755913,59,0,No
11024,568068,88,0,No
3915,674190,91,0,No
7825,706557,78,0,No
14653,123061,74,40573,Yes
14755,497033,63,0,No
1063,72300,73,54878,Yes
48296,59012,89,71643,Yes
33983,538090,56,0,No
37102,629394,86,0,No
22158,325690,58,0,No
36550,457763,97,0,No
45856,570657,96,0,No
35034,68461,58,78964,Yes
9063,529590,62,0,No
10590,729005,69,0,No
42667,553928,93,0,No
3659,515024,72,0,No
10056,57685,63,78323,Yes
31786,263772,53,69978,Yes
3564,780295,87,0,No
9955,324009,66,0,No
10803,561353,63,0,No
32378,358727,64,0,No
23471,448705,73,0,No
4373,131273,72,80520,Yes
40875,170448,88,68034,Yes
7626,519045,79,0,No
30278,679472,71,0,No
16968,799219,96,0,No
9938,490446,78,0,No
21206,578939,72,0,No
22015,102797,88,82247,Yes
1904,771239,99,0,No
24351,734982,93,0,No
17321,157726,96,46150,Yes
507,609413,97,0,No
39055,654424,56,0,No
1047,62099,68,58811,Yes
6712,428432,82,0,No
45237,540637,87,0,No
7336,231107,83,71526,Yes
25904,515676,53,0,No
26367,777465,96,0,No
42489,231271,66,60959,Yes
23299,72200,73,62182,Yes
16536,434401,72,0,No
36017,194548,76,93844,Yes
14590,125959,59,67160,Yes
36285,165696,81,75719,Yes
36777,639213,60,0,No
9420,132307,99,33379,Yes
25381,223973,75,74193,Yes
39750,613900,78,0,No
21638,750379,54,0,No
153,247318,83,27428,Yes
25324,419958,56,0,No
39850,698348,60,0,No
26142,210111,69,86452,Yes
42961,184409,91,27503,Yes
18697,194900,74,42200,Yes
49131,209025,94,62170,Yes
17464,513007,70,0,No
20052,408694,73,0,No
30582,596201,60,0,No
45526,495439,66,0,No
16726,687741,79,0,No
3042,442471,94,0,No
5059,237546,94,86868,Yes
12413,613445,56,0,No
9302,648380,51,0,No
41869,653871,65,0,No
32840,123633,65,79825,Yes
18891,67268,87,86158,Yes
38782,425360,63,0,No
28655,313014,85,0,No
47867,332299,76,0,No
11673,94039,50,72293,Yes
41810,386936,51,0,No
19596,57254,82,28681,Yes
11638,639358,63,0,No
46913,697704,80,0,No
38728,282203,76,60231,Yes
44650,614595,80,0,No
39458,551311,65,0,No
28472,720699,65,0,No
4583,127000,98,21696,Yes
34750,701466,99,0,No
3453,470588,67,0,No
43596,753043,59,0,No
4689,276770,50,62162,Yes
27356,82573,78,25989,Yes
18845,556293,96,0,No
28274,277111,67,52033,Yes
28671,463955,82,0,No
19194,73214,53,40713,Yes
8210,532407,64,0,No
49014,379056,75,0,No
5145,382550,64,0,No
20057,641568,69,0,No
17671,92396,78,49615,Yes
19492,391823,57,0,No
48528,243716,74,80705,Yes
37875,127897,65,72625,Yes
1700,619515,55,0,No
17525,127475,51,72564,Yes
16026,428806,50,0,No
9114,216063,71,66358,Yes
12567,200502,98,93613,Yes
25357,273869,85,34545,Yes
33812,51617,59,47843,Yes
17501,186558,51,30515,Yes
25510,281096,66,21325,Yes
44063,295635,94,69996,Yes
21598,696752,80,0,No
24434,685419,96,0,No
23161,598624,82,0,No
11171,340921,55,0,No
33683,71500,63,21752,Yes
41731,525834,71,0,No
7035,594782,99,0,No
32993,139452,90,35951,Yes
31674,576798,55,0,No
15397,231539,99,94897,Yes
37292,346208,91,0,No
40741,436054,93,0,No
5485,120043,78,42562,Yes
40137,634979,83,0,No
6563,400787,95,0,No
44226,196170,76,76595,Yes
38881,392601,67,0,No
26363,81064,84,57042,Yes
27567,280440,67,55679,Yes
36009,210097,68,83235,Yes
39307,267587,89,42436,Yes
24607,186079,75,66567,Yes
10157,572004,76,0,No
37270,156706,89,39046,Yes
34784,206619,79,53394,Yes
43274,254230,59,88877,Yes
29693,426059,78,0,No
45270,459701,97,0,No
37305,558967,86,0,No
22529,357957,66,0,No
8892,619231,59,0,No
21881,101882,96,61674,Yes
42234,329710,50,0,No
19857,398241,76,0,No
14001,683526,77,0,No
13009,579132,63,0,No
32922,291553,63,67086,Yes
35904,496449,96,0,No
37554,696596,60,0,No
15948,750860,76,0,No
1793,416292,55,0,No
9778,327194,94,0,No
25764,73652,73,57498,Yes
46942,635995,85,0,No
31391,464022,77,0,No
16187,501391,50,0,No
23926,732080,64,0,No
13117,361255,51,0,No
17846,117078,94,55159,Yes
37714,572836,99,0,No
36126,600071,60,0,No
27535,201470,82,32110,Yes
22820,123839,77,52123,Yes
47287,413741,56,0,No
36891,753517,78,0,No
15221,444946,77,0,No
23093,361112,81,0,No
36877,744262,88,0,No
1461,392830,57,0,No
18644,775127,79,0,No
20441,639585,94,0,No
27348,364549,53,0,No
30074,289447,88,83298,Yes
10533,352223,58,0,No
10535,446779,66,0,No
15020,700031,55,0,No
46554,620258,71,0,No
15666,628624,71,0,No
33125,201941,85,20123,Yes
18766,78677,83,25797,Yes
2794,771964,65,0,No
20790,181812,96,48858,Yes
38163,248516,74,77087,Yes
46540,541933,78,0,No
26379,385016,51,0,No
27273,773863,90,0,No
2312,252420,73,42007,Yes
43019,211567,55,40729,Yes
24970,107238,97,95322,Yes
47835,630558,56,0,No
20430,503381,80,0,No
4509,586751,60,0,No
47850,470925,80,0,No
15046,407193,65,0,No
49100,778169,61,0,No
45155,559578,78,0,No
41709,485969,72,0,No
5450,782622,98,0,No
23757,240393,56,93399,Yes
41671,380853,95,0,No
17899,491423,87,0,No
4213,418467,80,0,No
16323,262502,83,29817,Yes
42447,745544,97,0,No
18197,421484,88,0,No
40810,755791,85,0,No
23542,234886,62,92549,Yes
3458,330436,56,0,No
5723,780594,86,0,No
19745,99555,88,79302,Yes
43064,407623,59,0,No
7992,326246,60,0,No
15731,578457,91,0,No
9180,682568,60,0,No
13726,314436,82,0,No
4918,760146,70,0,No
33725,377126,76,0,No
44226,637548,83,0,No
34132,57678,55,95584,Yes
25501,531619,93,0,No
48826,783448,54,0,No
25519,282745,76,47742,Yes
43971,618987,99,0,No
43933,507959,92,0,No
44566,412767,96,0,No
40851,565839,71,0,No
33511,693335,70,0,No
40286,337813,72,0,No
44967,600602,95,0,No
47075,424109,64,0,No
40358,450882,62,0,No
12514,144737,55,96586,Yes
33951,499965,68,0,No
31689,296782,78,26442,Yes
7261,457463,98,0,No
1649,295354,73,29655,Yes
27597,163428,87,37104,Yes
27254,283994,69,98872,Yes
47522,547383,90,0,No
14585,164891,55,44350,Yes
10499,244102,69,52584,Yes
10987,278045,57,23252,Yes
28021,619074,76,0,No
21997,349578,60,0,No
6383,707701,74,0,No
3331,742534,63,0,No
22072,743767,65,0,No
3580,779293,80,0,No
4664,474875,65,0,No
42378,694794,54,0,No
11435,351823,84,0,No
42249,241710,50,56002,Yes
44624,50491,61,83466,Yes
35980,544476,97,0,No
24994,50411,63,91328,Yes
42019,171982,72,97732,Yes
12298,685100,89,0,No
2268,189213,76,86606,Yes
44552,543397,66,0,No
13793,486111,54,0,No
18621,542400,82,0,No
17378,482767,68,0,No
37145,265439,56,76711,Yes
42785,548091,64,0,No
33676,599005,74,0,No
1082,527480,54,0,No
22438,145891,59,75414,Yes
40102,646800,95,0,No
27477,320140,72,0,No
7107,97442,57,74194,Yes
26955,516722,69,0,No
13845,708759,81,0,No
15400,260469,79,23347,Yes
26033,95848,82,58996,Yes
30689,97604,93,86836,Yes
27501,317767,83,0,No
9046,157329,53,95157,Yes
34120,299659,63,40501,Yes
16053,438592,82,0,No
8205,590767,78,0,No
5297,781577,92,0,No
11442,369340,97,0,No
46364,709395,84,0,No
14185,577425,70,0,No
46481,571497,92,0,No
11196,276810,57,45365,Yes
18868,336947,96,0,No
1246,95481,97,35075,Yes
27795,615741,60,0,No
18860,659688,77,0,No
6676,93061,83,59889,Yes
780,649350,74,0,No
19187,442712,50,0,No
11593,302277,53,0,No
48689,416349,78,0,No
24711,312148,78,0,No
34117,717060,91,0,No
45922,576539,65,0,No
35832,214955,79,94187,Yes
40308,420171,98,0,No
15179,512864,83,0,No
26813,442743,97,0,No
41339,506516,59,0,No
18919,313349,64,0,No
46659,259127,57,41594,Yes
23143,257431,92,56033,Yes
40126,667860,83,0,No
39202,662592,94,0,No
35642,383587,59,0,No
11202,186656,96,93263,Yes
1015,638016,63,0,No
46429,433294,76,0,No
28772,195441,98,72853,Yes
47291,309392,55,0,No
2546,475719,84,0,No
32194,391339,77,0,No
7265,446303,66,0,No
27760,292740,87,79562,Yes
24382,255369,90,53634,Yes
2583,213904,70,97782,Yes
25943,236409,86,83993,Yes
8818,308195,90,0,No
38562,458497,85,0,No
6919,528137,69,0,No
29965,731461,84,0,No
6809,615160,96,0,No
27480,98968,73,28263,Yes
4829,460276,85,0,No
21108,258044,98,38273,Yes
40367,254863,50,52020,Yes
42349,305162,80,0,No
2202,230033,82,85100,Yes
14533,315341,50,0,No
35071,409356,91,0,No
9435,127631,78,96782,Yes
39794,464040,73,0,No
38241,508692,70,0,No
21023,734385,75,0,No
6255,519737,59,0,No
40915,408954,60,0,No
29465,584170,81,0,No
14854,417787,94,0,No
35673,458781,75,0,No
26841,98659,93,67168,Yes
35698,729329,78,0,No
15898,303339,55,0,No
32132,716514,65,0,No
33029,406418,93,0,No
17452,597312,65,0,No
4997,199995,63,94247,Yes
45808,458699,98,0,No
12934,398999,99,0,No
40429,288190,66,94939,Yes
13900,524922,57,0,No
40915,579312,70,0,No
2905,644141,63,0,No
18245,590383,96,0,No
18787,316238,68,0,No
24918,164520,57,70595,Yes
35654,91490,73,86614,Yes
1173,69853,96,28290,Yes
38997,382873,71,0,No
31082,696733,88,0,No
30678,675673,70,0,No
44845,173764,80,86020,Yes
25402,295370,54,48901,Yes
38544,421344,76,0,No
40638,453551,84,0,No
33496,92854,90,81748,Yes
47118,546522,53,0,No
44420,280533,67,93610,Yes
1249,682904,72,0,No
33804,426588,51,0,No
21325,135505,70,75080,Yes
7216,177078,84,83923,Yes
1245,613819,81,0,No
32266,639353,51,0,No
46510,97920,79,56820,Yes
32512,607725,79,0,No
2462,437051,62,0,No
28602,731711,86,0,No
43209,178851,84,56992,Yes
3282,483326,91,0,No
18134,402083,85,0,No
22423,733538,50,0,No
11959,383325,93,0,No
3728,378529,76,0,No
49600,510321,60,0,No
38179,783292,76,0,No
29302,792546,84,0,No
36820,185833,60,23364,Yes
3868,774781,61,0,No
18780,542404,86,0,No
24885,518052,69,0,No
19777,768637,97,0,No
48913,517120,50,0,No
24053,94428,76,96361,Yes
41181,641520,54,0,No
16468,663736,78,0,No
23526,245618,51,94957,Yes
43808,294200,67,89418,Yes
34569,255729,86,50677,Yes
28091,259468,67,42765,Yes
27314,664954,88,0,No
5315,164703,71,37683,Yes
12214,561571,79,0,No
17544,50154,53,27870,Yes
18341,165091,64,94924,Yes
6200,155052,60,37840,Yes
3160,421938,52,0,No
33215,160533,53,59711,Yes
14849,220409,67,60030,Yes
12063,679627,63,0,No
48444,646939,91,0,No
16130,628935,95,0,No
20455,717085,81,0,No
16503,548068,71,0,No
9221,558550,94,0,No
40439,192249,65,85431,Yes
42589,196514,56,91596,Yes
3475,731634,86,0,No
21129,439034,56,0,No
9864,218973,86,63381,Yes
47295,60063,97,94677,Yes
36034,297559,71,24646,Yes
26571,723119,95,0,No
17358,140678,88,84424,Yes
4317,228346,77,93875,Yes
39822,755433,77,0,No
19078,286678,93,87524,Yes
10243,466039,61,0,No
37717,548957,85,0,No
48768,329405,71,0,No
13119,356100,83,0,No
17244,248989,69,20434,Yes
49638,690070,88,0,No
39344,617628,90,0,No
41408,782322,58,0,No
46595,210078,74,39248,Yes
8275,81417,88,64752,Yes
21761,374312,76,0,No
11381,454133,74,0,No
7816,322846,75,0,No
16553,740128,69,0,No
14825,120456,95,60254,Yes
14315,538711,74,0,No
6563,654157,75,0,No
21414,375887,56,0,No
28453,586798,55,0,No
45945,478206,58,0,No
30801,671064,95,0,No
20552,423848,93,0,No
23374,297764,96,31194,Yes
43791,429053,94,0,No
11409,485412,52,0,No
4497,351503,54,0,No
22629,778841,97,0,No
29147,631916,70,0,No
47384,549127,63,0,No
20611,99923,96,23491,Yes
4052,683570,59,0,No
8717,569869,80,0,No
40936,528342,70,0,No
8327,440816,70,0,No
46556,416544,76,0,No
46707,748652,82,0,No
23826,482223,92,0,No
49245,279206,56,67957,Yes
40022,148953,52,88284,Yes
30798,711850,73,0,No
34532,794421,60,0,No
39285,201759,57,20212,Yes
42866,107017,82,27479,Yes
5352,780786,79,0,No
11514,780442,83,0,No
37250,389137,83,0,No
29586,239703,96,51873,Yes
21260,721052,54,0,No
7050,236520,68,23526,Yes
19502,57622,58,23086,Yes
39214,716160,89,0,No
39494,732331,75,0,No
33486,635203,93,0,No
48596,349228,64,0,No
18219,231748,67,60611,Yes
46392,479117,84,0,No
25209,731911,94,0,No
13658,632776,74,0,No
23485,134060,95,65780,Yes
40711,796066,77,0,No
4308,415400,76,0,No
1593,130269,69,95576,Yes
8732,176579,56,63771,Yes
10266,201236,52,75849,Yes
711,708454,64,0,No
48571,348046,93,0,No
39723,148922,99,72139,Yes
9904,319600,95,0,No
