user_id,subscription_plan,monthly_fee,months_active,churn_risk
26476,Basic,499,8,Low
22447,Free,0,13,Low
23533,Basic,499,31,High
16919,Basic,999,16,Low
20698,Free,499,13,High
25774,Basic,0,7,High
12754,Premium,0,4,High
17691,Basic,999,16,Low
1024,Basic,999,14,Low
32055,Premium,0,5,Low
31200,Basic,0,35,Low
22231,Premium,999,8,Low
10394,Premium,499,19,Low
4095,Basic,0,28,Low
24463,Free,0,32,Low
13977,Premium,999,7,Low
15228,Basic,499,11,Low
38676,Free,499,11,High
58344,Premium,0,16,Low
5745,Basic,999,4,High
4476,Free,0,5,High
51267,Free,999,20,High
14023,Premium,999,13,Low
39439,Free,499,32,Low
59595,Premium,499,18,Low
15464,Basic,499,5,High
52737,Premium,499,20,High
14542,Basic,499,17,High
15681,Premium,999,24,Low
15111,Premium,999,13,Low
10108,Premium,499,1,Low
22053,Basic,499,11,Low
59909,Free,0,18,High
45293,Premium,499,24,High
6052,Free,999,21,High
9623,Premium,499,28,Low
57282,Premium,999,29,Low
19161,Free,499,17,Low
28066,Premium,499,21,High
38054,Basic,499,30,Low
31494,Free,499,29,High
5267,Premium,999,34,Low
6328,Basic,999,32,Low
21550,Premium,999,21,High
16761,Premium,0,9,Low
49333,Premium,499,32,High
28874,Basic,999,10,High
8266,Premium,0,21,High
21645,Basic,999,12,Low
15622,Basic,0,8,High
41608,Free,499,1,High
38645,Free,499,9,Low
14906,Premium,0,19,High
22442,Premium,499,29,High
40430,Basic,499,1,Low
39725,Premium,0,5,Low
58117,Basic,499,25,Low
57116,Premium,999,17,Low
34559,Free,0,15,High
41405,Premium,499,31,High
7839,Basic,499,13,Low
30833,Premium,0,7,High
53284,Basic,999,1,Low
45158,Free,999,31,High
31086,Basic,0,20,High
5556,Premium,499,27,High
30455,Basic,0,23,High
10230,Free,0,16,High
52896,Free,999,27,Low
14547,Basic,999,17,High
15191,Free,999,14,Low
26622,Free,499,28,Low
838,Free,999,24,Low
59401,Premium,499,35,Low
49826,Premium,0,33,Low
1861,Free,0,27,Low
6919,Basic,0,6,Low
15505,Premium,999,19,Low
50657,Premium,0,21,High
23341,Basic,999,24,Low
18191,Free,499,19,High
54686,Free,0,25,High
55432,Basic,0,29,High
47653,Premium,0,5,High
33272,Basic,499,25,Low
2966,Free,499,15,High
21257,Free,0,31,Low
13093,Free,499,2,Low
16731,Premium,499,20,High
32767,Basic,999,10,High
21946,Premium,499,14,Low
621,Basic,0,8,Low
58377,Basic,999,18,Low
7807,Basic,999,33,High
43865,Basic,999,11,Low
42449,Premium,499,22,High
51782,Free,499,5,High
41082,Premium,499,14,Low
17441,Premium,999,8,Low
58523,Basic,499,5,Low
39075,Free,0,21,Low
21329,Basic,999,11,Low
46045,Free,499,33,High
32293,Free,999,34,Low
52528,Premium,999,13,Low
5658,Basic,0,10,High
53518,Premium,499,13,High
37330,Free,499,16,Low
18148,Premium,999,26,Low
51738,Free,499,27,Low
30898,Premium,0,14,High
20154,Premium,0,32,High
16966,Free,499,4,High
23083,Free,499,4,High
54041,Basic,999,8,Low
21716,Basic,499,3,Low
58881,Free,0,27,High
45894,Basic,0,5,High
21204,Premium,0,28,Low
2538,Premium,999,35,Low
365,Free,0,4,High
48635,Premium,499,2,Low
41844,Free,499,34,High
27264,Basic,0,33,Low
10826,Premium,0,28,High
13248,Free,499,4,Low
24093,Premium,499,5,Low
49817,Basic,999,19,Low
21777,Free,0,28,Low
49044,Free,499,18,High
11881,Premium,499,24,High
2901,Free,499,23,Low
1133,Premium,499,27,Low
48749,Basic,499,19,Low
53347,Free,999,20,High
2053,Free,999,19,High
6402,Premium,999,29,High
25577,Free,499,34,High
17169,Basic,499,32,Low
50762,Premium,0,22,Low
57154,Basic,499,26,Low
30436,Free,0,25,High
40672,Basic,499,5,Low
34910,Premium,0,25,Low
44638,Free,0,27,Low
7715,Premium,0,34,High
42396,Basic,0,30,High
13108,Basic,499,17,Low
21345,Basic,0,1,Low
15884,Free,499,24,Low
51478,Basic,499,22,High
10927,Free,999,10,High
8535,Basic,999,6,High
21955,Free,999,32,Low
16204,Basic,999,31,High
8030,Premium,0,34,Low
38289,Basic,499,1,High
37693,Premium,0,35,Low
52350,Basic,0,30,Low
40340,Basic,0,14,High
9010,Free,999,16,High
42596,Free,999,25,Low
45425,Basic,0,16,Low
43686,Premium,0,19,Low
222,Premium,0,3,Low
26208,Free,499,10,Low
44210,Basic,499,26,High
54152,Basic,0,13,Low
20946,Basic,0,26,Low
50469,Basic,999,32,High
36186,Basic,999,35,Low
21891,Premium,0,30,High
32713,Premium,999,16,High
47482,Basic,499,12,Low
6687,Premium,499,31,High
28341,Basic,0,21,High
57141,Premium,499,20,Low
59026,Basic,999,14,Low
27256,Free,0,33,Low
45478,Premium,499,13,Low
45652,Basic,499,9,High
26735,Basic,499,23,High
22513,Free,999,21,High
2834,Free,0,4,High
31863,Free,0,10,High
11927,Free,0,8,Low
54703,Premium,999,34,High
27313,Basic,0,33,Low
48322,Basic,0,26,High
11980,Basic,499,9,High
45257,Free,0,8,Low
39354,Free,999,15,High
21024,Basic,999,11,Low
45410,Premium,0,4,Low
55154,Free,0,14,Low
12868,Basic,0,32,Low
32342,Premium,0,33,High
53452,Premium,0,16,Low
17443,Basic,0,8,High
20923,Premium,999,9,Low
7555,Basic,499,28,High
26615,Basic,0,11,Low
46323,Basic,999,7,High
35839,Free,999,27,Low
15915,Free,0,1,Low
49644,Basic,999,34,High
30395,Free,999,30,Low
59039,Premium,499,20,High
2028,Premium,999,25,Low
32515,Free,499,2,Low
31467,Basic,999,27,High
55968,Premium,499,23,Low
43452,Basic,999,23,Low
26217,Premium,499,22,Low
13708,Free,499,29,Low
55531,Free,499,14,Low
15143,Free,999,8,High
53352,Free,499,35,High
52583,Free,0,21,High
19188,Free,0,21,High
31609,Premium,499,21,High
31609,Basic,999,34,High
16759,Premium,499,25,Low
3109,Basic,999,24,Low
30798,Premium,0,20,High
59870,Basic,499,33,Low
40775,Free,0,15,Low
52895,Basic,0,16,Low
12023,Premium,0,16,Low
15926,Free,0,26,High
59794,Basic,999,9,Low
40960,Basic,999,32,Low
39330,Basic,499,6,Low
11069,Free,0,32,High
22345,Premium,0,9,Low
31961,Free,999,22,High
20835,Premium,499,20,Low
10798,Free,499,19,High
43784,Free,999,32,Low
4195,Free,0,4,Low
31166,Premium,499,29,Low
28815,Free,499,9,Low
18842,Basic,999,27,Low
31450,Basic,0,9,Low
58021,Basic,999,8,High
3410,Free,499,10,High
38941,Basic,999,33,High
30902,Free,499,22,Low
18098,Premium,0,30,High
35799,Basic,499,29,Low
10609,Basic,0,30,Low
44716,Free,499,32,Low
6510,Free,0,24,Low
18981,Basic,999,11,Low
44479,Free,999,22,High
55201,Free,0,32,Low
30819,Free,499,7,High
14001,Free,499,24,High
53657,Premium,499,26,Low
25431,Basic,0,9,High
12397,Basic,999,35,High
18198,Basic,999,1,High
51195,Basic,999,15,Low
18095,Premium,999,8,Low
57519,Premium,499,1,Low
15585,Basic,499,21,High
32280,Basic,999,14,Low
31551,Free,999,30,High
8837,Basic,999,18,Low
52468,Free,499,27,Low
52497,Basic,499,21,High
45996,Premium,999,6,High
14989,Premium,0,1,High
29675,Free,999,10,High
31099,Basic,499,16,Low
251,Premium,499,34,High
34967,Basic,999,11,High
48812,Free,0,23,Low
56256,Basic,999,3,High
7306,Free,999,30,Low
4424,Free,999,28,High
18322,Basic,999,17,Low
32279,Free,0,12,High
7503,Premium,999,24,High
33220,Free,999,33,High
9272,Basic,499,26,High
50500,Free,0,10,High
16684,Basic,999,23,High
34660,Free,499,4,High
50971,Free,0,24,Low
40832,Basic,499,10,Low
57867,Basic,499,30,High
6540,Premium,999,25,High
16042,Premium,499,31,Low
1153,Premium,0,4,Low
27327,Basic,0,6,Low
15175,Free,499,28,Low
40533,Free,0,7,High
48398,Basic,999,2,High
9695,Premium,0,26,High
48773,Free,999,1,Low
36378,Premium,499,25,High
19394,Premium,0,5,High
30512,Basic,499,28,Low
23914,Premium,0,2,Low
21113,Basic,0,28,Low
26475,Basic,999,9,High
59561,Free,999,30,Low
54729,Premium,999,33,High
38727,Free,999,12,Low
11971,Basic,999,20,Low
57074,Basic,0,23,Low
47270,Free,499,4,High
31867,Basic,999,9,Low
51062,Basic,499,33,High
43802,Basic,0,20,Low
3318,Basic,999,2,High
12121,Free,0,20,Low
7064,Basic,499,18,High
54840,Premium,999,11,Low
31384,Free,0,16,High
56473,Basic,0,6,Low
59446,Basic,499,31,Low
41415,Basic,0,11,Low
52165,Premium,499,34,Low
7993,Free,0,22,Low
32940,Free,999,10,Low
57454,Premium,499,12,High
38675,Free,499,33,High
41890,Free,499,2,Low
24888,Basic,999,20,High
54741,Premium,499,20,Low
22239,Premium,0,9,Low
39475,Basic,0,7,Low
32971,Free,499,25,Low
30895,Free,499,7,Low
48752,Basic,499,10,Low
12492,Basic,999,35,Low
886,Premium,0,5,High
21880,Free,0,28,High
55607,Basic,0,5,Low
53737,Premium,0,17,Low
33691,Premium,499,27,High
37559,Basic,499,34,Low
56961,Free,0,6,High
10447,Premium,499,26,Low
48101,Free,499,32,Low
2444,Premium,0,2,Low
47207,Basic,999,5,Low
10255,Basic,0,35,Low
11287,Basic,499,15,High
47200,Free,999,1,Low
16188,Free,999,16,Low
7252,Free,499,12,High
43577,Free,999,25,Low
16303,Free,0,11,High
32756,Basic,499,24,Low
13527,Basic,0,14,Low
29678,Free,499,13,Low
59359,Premium,0,34,Low
9850,Premium,499,28,Low
23715,Basic,0,5,Low
34035,Basic,999,28,Low
10623,Free,0,31,Low
28774,Premium,0,33,Low
24867,Basic,499,19,High
49242,Basic,499,31,High
47209,Free,999,8,Low
52731,Free,499,7,Low
27483,Basic,999,20,Low
4411,Premium,499,10,Low
24952,Premium,499,19,Low
41125,Premium,0,7,High
40944,Basic,499,18,Low
29239,Free,0,16,High
54931,Free,0,33,Low
1823,Basic,0,22,High
57845,Free,0,18,High
41161,Basic,499,23,High
34265,Premium,499,15,Low
55106,Basic,0,12,Low
32388,Basic,0,24,High
34373,Basic,0,3,High
10300,Premium,999,19,Low
39944,Basic,0,4,Low
30229,Free,999,35,Low
7171,Free,499,34,High
50718,Basic,999,33,Low
27454,Premium,0,3,Low
42670,Premium,0,9,High
13869,Basic,0,18,Low
25377,Premium,999,7,High
42984,Premium,0,1,High
18135,Basic,499,2,Low
55321,Premium,0,10,High
53862,Free,499,33,Low
21289,Premium,499,29,Low
17292,Free,499,16,Low
720,Free,0,2,Low
45098,Premium,0,13,Low
40801,Free,499,6,High
23151,Basic,0,28,Low
58078,Basic,0,12,Low
44848,Basic,999,3,High
43951,Basic,499,16,Low
10,Premium,999,18,High
41930,Basic,0,22,High
29070,Basic,0,33,High
31305,Free,0,32,High
4408,Free,499,11,Low
30411,Basic,999,4,Low
56960,Free,0,20,Low
22899,Premium,499,3,High
18512,Free,0,10,Low
15243,Premium,499,27,High
17679,Free,499,11,High
14426,Premium,0,12,Low
7783,Premium,999,26,Low
46397,Free,499,7,Low
16086,Premium,499,32,High
18338,Basic,499,25,High
30540,Free,0,33,Low
49329,Free,499,24,Low
42875,Basic,0,19,High
16009,Premium,0,9,Low
24249,Basic,0,32,High
26154,Premium,999,10,High
36022,Free,499,33,Low
33397,Premium,499,15,High
19748,Premium,999,8,Low
18447,Free,0,10,Low
22264,Free,999,18,Low
56303,Premium,0,3,High
5124,Basic,0,11,Low
38566,Premium,0,21,Low
5094,Free,999,6,Low
33546,Free,0,34,High
23801,Free,499,34,Low
35860,Premium,999,25,Low
11859,Free,499,14,Low
59410,Basic,0,15,High
29448,Basic,499,24,Low
1,Basic,0,17,High
59361,Basic,499,35,Low
56262,Basic,0,28,Low
23081,Free,999,1,Low
50734,Basic,999,14,High
33000,Basic,999,3,Low
39455,Free,999,3,Low
32245,Basic,0,21,Low
47367,Premium,0,31,High
14648,Basic,0,24,Low
16994,Free,999,6,Low
57895,Premium,499,21,Low
34783,Free,0,10,High
47752,Premium,499,8,High
7184,Basic,0,11,Low
8164,Free,499,35,Low
12157,Free,999,31,Low
23006,Free,999,29,Low
53052,Premium,499,14,Low
44053,Free,0,13,Low
47050,Basic,0,33,Low
5622,Basic,0,20,Low
53143,Premium,999,22,Low
10691,Premium,999,29,Low
7662,Basic,999,18,High
3620,Basic,999,20,Low
14052,Free,499,31,Low
16594,Free,999,5,High
14170,Basic,999,21,Low
35484,Premium,0,34,High
55619,Basic,499,4,High
24043,Basic,999,28,High
26318,Free,999,5,High
46003,Basic,999,30,Low
50947,Basic,999,27,Low
36380,Free,0,32,Low
8843,Basic,0,25,Low
43171,Free,499,16,High
6544,Premium,0,16,Low
22697,Free,0,23,High
41882,Premium,499,32,High
14270,Premium,0,29,High
42447,Basic,499,24,Low
2149,Free,0,19,Low
2865,Basic,999,9,Low
20682,Basic,999,25,Low
30184,Free,999,8,High
47479,Basic,999,25,Low
39568,Premium,0,26,Low
12670,Premium,999,8,Low
5257,Free,499,19,Low
4718,Free,999,21,Low
2828,Free,499,13,High
55972,Free,0,14,High
5133,Basic,499,16,Low
42722,Free,0,13,High
15675,Free,0,30,High
4409,Free,499,4,High
42340,Basic,999,2,High
20296,Basic,0,30,Low
24503,Basic,499,33,Low
45343,Basic,999,31,High
53691,Premium,499,19,Low
23270,Free,0,2,High
33757,Free,0,22,Low
36677,Basic,999,17,High
18281,Premium,499,29,Low
20804,Premium,499,3,High
7153,Basic,999,35,High
48060,Basic,499,30,Low
34351,Free,499,9,Low
7333,Premium,0,12,Low
51366,Premium,999,10,Low
3151,Premium,0,24,Low
37165,Basic,499,4,Low
16134,Premium,499,4,High
16744,Basic,499,6,High
44776,Premium,0,23,Low
42445,Basic,0,8,High
58546,Premium,499,32,Low
59589,Basic,0,32,Low
41882,Premium,499,3,Low
902,Free,0,33,Low
50306,Basic,499,15,Low
26953,Free,499,23,High
45414,Free,999,19,Low
59229,Free,999,25,Low
32764,Basic,0,10,Low
19639,Basic,0,31,High
17331,Free,0,33,Low
26452,Basic,999,33,High
28593,Basic,999,4,Low
24378,Free,499,10,Low
24156,Premium,999,5,High
29957,Basic,499,15,Low
38725,Premium,0,15,Low
10264,Premium,499,19,Low
20577,Free,999,18,Low
42102,Premium,0,15,Low
58605,Free,0,18,High
347,Free,999,10,Low
47140,Basic,0,33,Low
11145,Free,999,26,Low
4779,Premium,0,32,High
40399,Basic,0,24,Low
54166,Premium,0,30,Low
18866,Premium,999,11,Low
43706,Free,0,16,Low
15519,Premium,499,6,Low
5953,Basic,0,31,High
7404,Premium,499,4,Low
19607,Free,499,33,High
43612,Basic,0,33,Low
35542,Basic,0,27,Low
8750,Premium,0,20,Low
35088,Premium,999,34,High
15006,Basic,499,31,Low
44836,Free,499,8,Low
51176,Premium,999,30,Low
48513,Basic,999,12,Low
51606,Free,499,19,Low
44045,Basic,999,13,High
13095,Basic,0,19,Low
47743,Basic,999,24,Low
44548,Basic,999,22,Low
44926,Free,0,26,High
21865,Free,499,20,Low
35694,Free,499,4,Low
9142,Basic,999,11,Low
45031,Premium,999,21,Low
22540,Basic,0,8,Low
29084,Free,999,12,Low
38702,Premium,0,33,High
20596,Premium,0,32,Low
3420,Basic,0,29,High
52774,Free,499,24,High
28352,Basic,0,4,High
32712,Free,0,1,High
3161,Basic,999,10,Low
17191,Basic,0,35,Low
24608,Premium,0,6,Low
37199,Free,499,5,High
11348,Basic,0,1,Low
5009,Basic,0,3,Low
26550,Free,999,4,Low
863,Free,999,17,Low
39123,Free,999,35,Low
43846,Free,0,14,High
8857,Premium,0,35,High
53291,Premium,0,2,Low
4196,Premium,499,22,Low
20820,Free,499,13,Low
22053,Premium,0,24,Low
5354,Basic,499,9,Low
58792,Basic,0,32,Low
48577,Free,0,1,Low
46274,Premium,999,2,Low
49994,Basic,499,8,Low
43381,Premium,499,15,Low
9651,Free,0,31,Low
3087,Free,499,4,High
22197,Premium,499,22,Low
5700,Basic,499,15,Low
51463,Basic,499,30,High
30935,Free,499,24,High
757,Basic,999,21,High
46095,Premium,0,1,High
4593,Premium,999,33,High
21502,Premium,999,4,Low
6128,Basic,0,7,Low
16788,Free,999,10,High
49698,Basic,0,14,Low
20028,Premium,0,12,Low
21667,Basic,0,21,Low
10417,Basic,999,16,Low
31924,Basic,499,32,High
24774,Free,0,28,High
10267,Free,999,28,High
20072,Premium,999,16,Low
10093,Free,999,29,High
38030,Premium,499,10,Low
15430,Free,999,12,Low
38679,Premium,0,2,Low
42102,Premium,999,30,Low
44790,Basic,999,6,High
9898,Free,499,1,Low
40085,Free,499,27,Low
23844,Basic,0,6,Low
9211,Basic,499,5,Low
20962,Free,999,24,Low
23666,Premium,499,6,Low
18368,Basic,999,18,High
55805,Premium,999,12,Low
54796,Premium,0,29,High
8387,Basic,0,22,Low
10339,Basic,499,1,Low
54911,Premium,0,26,High
48199,Free,0,5,High
46378,Premium,0,30,High
50672,Free,499,5,Low
1901,Free,499,14,Low
17548,Premium,0,27,High
56437,Basic,499,25,Low
13438,Premium,0,23,High
28702,Free,999,30,High
17690,Free,0,7,Low
3560,Basic,0,18,Low
54513,Free,0,15,Low
13012,Premium,0,11,Low
41182,Basic,499,35,Low
32386,Premium,499,4,High
46757,Basic,999,2,High
28489,Premium,0,25,High
17429,Free,0,25,Low
37659,Free,499,33,High
46905,Free,0,9,High
13716,Premium,999,30,High
8997,Premium,0,4,Low
55866,Premium,499,17,Low
30337,Premium,499,29,High
18574,Premium,999,30,High
33190,Free,499,29,Low
17575,Basic,499,25,Low
550,Free,999,4,Low
15070,Premium,999,21,High
10822,Basic,499,8,Low
1169,Premium,999,26,High
25720,Basic,499,16,Low
45887,Basic,999,32,Low
38570,Basic,0,16,Low
35101,Basic,999,4,Low
53455,Basic,499,25,High
28249,Free,999,29,High
16941,Premium,999,6,High
44608,Free,499,23,High
14927,Free,499,9,High
53014,Premium,499,3,High
50373,Basic,0,16,Low
40132,Basic,999,34,High
58713,Premium,999,33,High
50650,Free,499,1,High
18616,Free,0,18,Low
24776,Basic,0,30,High
11027,Basic,499,4,High
13337,Free,499,1,High
35600,Basic,499,8,High
24757,Free,0,35,Low
48185,Free,999,19,High
14138,Premium,999,33,Low
12958,Basic,0,16,High
6824,Free,0,2,High
35843,Premium,0,26,Low
25413,Basic,0,3,High
4940,Basic,499,1,Low
33102,Free,999,24,Low
44277,Premium,0,28,High
14598,Premium,999,13,Low
2664,Free,0,34,Low
16704,Premium,499,31,Low
3841,Premium,499,2,High
38720,Basic,999,35,High
918,Free,0,9,Low
11827,Free,999,5,High
39132,Basic,0,7,Low
16020,Premium,999,4,Low
4548,Premium,0,23,High
3388,Free,0,6,High
59795,Basic,499,15,High
38273,Basic,0,6,High
12991,Premium,0,31,Low
46968,Premium,0,7,High
338,Premium,999,26,High
8187,Premium,999,23,Low
21795,Free,499,26,High
3780,Free,0,33,Low
12604,Basic,499,9,Low
25091,Basic,0,31,High
24104,Basic,499,16,Low
42742,Free,999,28,High
1331,Free,999,12,High
11583,Premium,999,31,Low
32096,Premium,499,13,Low
47845,Free,0,6,Low
21777,Free,499,13,Low
10497,Premium,499,25,Low
39633,Basic,499,24,Low
37202,Basic,999,9,High
47631,Basic,0,32,High
52691,Basic,999,32,High
25813,Basic,999,22,Low
40867,Basic,0,17,High
46034,Premium,499,29,Low
58641,Free,0,30,Low
43267,Free,0,27,Low
50590,Premium,0,14,High
11902,Premium,999,27,Low
34444,Basic,999,6,Low
22845,Free,499,27,High
27866,Free,999,13,High
7311,Basic,999,14,High
45747,Basic,999,22,Low
58553,Basic,0,27,Low
49751,Free,0,20,High
40882,Free,999,14,Low
5079,Free,0,35,Low
37744,Premium,0,34,Low
3839,Basic,499,22,Low
49665,Basic,999,2,Low
33833,Premium,999,31,Low
18963,Basic,499,8,Low
43057,Basic,999,34,High
24896,Basic,999,4,Low
52061,Free,0,3,High
30803,Basic,999,34,Low
52883,Free,999,7,Low
16840,Free,999,20,Low
6008,Free,999,11,High
39991,Basic,499,30,High
2493,Free,999,17,Low
10757,Basic,0,24,High
35952,Basic,499,14,High
47986,Premium,0,16,Low
37081,Premium,0,33,High
9956,Basic,499,30,High
17389,Premium,0,16,Low
44610,Premium,499,21,High
6426,Free,0,19,Low
20849,Basic,0,33,Low
18738,Free,499,16,High
35507,Premium,0,8,Low
42625,Basic,0,5,Low
327,Premium,499,8,High
11736,Free,0,9,Low
27432,Basic,999,23,Low
54652,Basic,999,2,High
52765,Premium,499,31,High
46600,Basic,499,19,Low
45952,Basic,499,32,Low
52966,Free,999,3,High
52822,Premium,499,34,Low
5382,Premium,499,1,High
51239,Free,499,11,High
23980,Basic,0,8,High
33669,Premium,999,14,Low
14679,Free,999,23,High
2879,Premium,0,11,High
40803,Basic,999,1,Low
46008,Premium,0,19,High
40433,Basic,0,34,Low
57215,Premium,499,12,Low
47490,Premium,999,19,Low
38210,Free,999,24,High
42611,Free,999,29,Low
53800,Basic,0,19,High
3946,Free,499,21,Low
59428,Premium,499,24,Low
45980,Free,999,1,Low
38078,Premium,999,6,Low
52478,Premium,999,9,High
55277,Premium,0,16,Low
39354,Basic,499,1,Low
58357,Basic,499,2,Low
59509,Free,499,35,Low
11245,Premium,499,11,Low
30521,Premium,499,23,High
768,Premium,999,15,High
30153,Basic,999,14,High
843,Basic,499,14,High
40772,Basic,0,12,Low
28282,Basic,999,26,High
3133,Free,999,33,Low
54310,Premium,499,14,Low
23022,Premium,499,15,High
55169,Basic,0,2,High
48757,Basic,499,35,High
40131,Basic,499,20,Low
14983,Free,999,7,High
45371,Free,0,23,Low
59858,Basic,0,21,Low
52645,Free,499,26,Low
16848,Free,0,23,Low
11707,Premium,999,25,Low
34515,Basic,499,1,Low
56086,Free,999,32,High
49924,Basic,0,5,Low
31055,Basic,999,1,High
1797,Premium,999,9,Low
9954,Basic,499,12,High
59239,Premium,999,30,High
42099,Basic,0,7,Low
23279,Basic,499,6,Low
57773,Basic,499,32,Low
20603,Free,999,3,Low
43599,Basic,999,22,High
20928,Free,0,24,High
41897,Free,0,27,High
18389,Free,499,8,Low
51932,Free,0,10,Low
20281,Free,0,31,Low
41256,Premium,999,13,Low
34585,Premium,0,22,Low
17582,Premium,0,4,High
47646,Free,999,10,Low
39322,Basic,999,7,High
18642,Premium,0,15,High
4730,Free,0,11,Low
28675,Premium,999,34,High
53598,Free,0,24,Low
57479,Basic,499,8,High
18766,Free,999,8,Low
47009,Basic,0,28,Low
33907,Premium,0,12,High
21386,Basic,0,10,Low
49724,Basic,0,29,Low
42280,Premium,499,16,Low
41802,Premium,499,17,High
10734,Premium,499,26,Low
8631,Free,0,22,High
45186,Free,999,18,High
25221,Premium,999,8,High
13420,Premium,999,35,Low
19937,Basic,499,14,Low
6175,Basic,0,9,Low
18772,Free,999,27,High
4500,Free,0,13,High
3478,Premium,499,19,Low
35488,Basic,999,4,High
12357,Premium,999,35,Low
24363,Basic,0,12,Low
43192,Basic,999,19,High
44352,Basic,999,22,Low
35270,Premium,999,14,Low
17979,Basic,499,7,Low
840,Basic,999,35,Low
10254,Basic,0,35,Low
2080,Premium,0,35,High
17363,Basic,999,30,Low
30439,Free,499,8,Low
4395,Free,499,6,Low
9044,Premium,999,26,Low
29121,Basic,999,14,High
18382,Premium,499,2,Low
26920,Premium,999,12,Low
31002,Premium,499,6,Low
32113,Basic,999,30,Low
33733,Premium,499,25,High
16895,Basic,999,6,Low
13044,Premium,499,5,High
32755,Premium,999,3,High
12860,Basic,999,28,Low
13125,Premium,499,15,Low
12825,Free,999,29,High
58745,Free,0,14,High
8600,Free,499,18,Low
33176,Basic,999,33,Low
31699,Basic,0,28,High
30974,Premium,999,13,High
32238,Premium,0,32,Low
47955,Free,499,8,Low
18699,Basic,0,4,Low
59868,Basic,499,18,High
1969,Free,999,28,Low
23127,Free,0,31,High
10608,Free,999,23,Low
4556,Premium,999,16,High
617,Premium,0,9,Low
29813,Premium,0,20,High
10782,Free,999,15,Low
14446,Free,499,7,Low
48525,Basic,999,32,Low
16206,Basic,999,6,High
13791,Premium,0,33,Low
4312,Free,0,34,High
43515,Free,499,22,Low
23167,Premium,499,10,High
1223,Basic,499,15,Low
41819,Free,0,34,High
1020,Premium,0,35,Low
33109,Free,999,31,Low
29441,Premium,999,28,Low
57204,Free,999,28,Low
57689,Premium,499,1,Low
50918,Premium,499,29,High
26167,Premium,0,29,Low
50197,Basic,0,6,High
33101,Premium,499,17,High
19625,Basic,999,20,Low
12459,Free,999,31,Low
23150,Free,0,24,Low
12316,Free,499,34,Low
39691,Free,0,22,Low
250,Basic,999,5,High
49660,Free,499,14,Low
45382,Premium,999,4,Low
36524,Basic,0,16,Low
22097,Premium,499,27,High
28459,Free,0,30,Low
17688,Free,999,20,Low
