station_id,pm2_5,pm10,aqi_category,recorded_date
581,105,177,Poor,2024-04-10 02:07:43
337,98,214,Moderate,2023-08-03 08:44:56
585,102,136,Poor,2018-06-22 15:18:41
529,64,145,Moderate,2023-02-11 11:51:38
488,49,162,Good,2018-11-05 01:10:32
799,154,227,Poor,2018-10-23 02:36:49
64,224,340,Very Poor,2022-03-18 01:52:09
670,85,118,Moderate,2024-01-10 06:08:11
345,280,369,Very Poor,2019-06-10 10:14:56
350,71,112,Moderate,2023-06-06 09:00:44
45,185,202,Poor,2018-11-16 01:31:07
8,253,335,Very Poor,2021-11-28 01:48:44
370,265,293,Very Poor,2023-03-03 09:27:09
48,219,256,Very Poor,2019-07-27 03:49:40
96,172,230,Poor,2021-11-11 14:34:57
296,89,204,Moderate,2020-09-11 00:15:19
580,64,182,Moderate,2018-01-08 20:42:25
53,98,143,Moderate,2022-07-15 17:08:38
618,50,74,Good,2024-09-08 23:23:54
799,189,293,Poor,2021-09-27 17:43:38
18,202,224,Very Poor,2021-11-10 13:00:47
242,104,183,Poor,2021-01-12 16:34:48
140,318,403,Severe,2018-06-12 20:55:10
10,344,375,Severe,2024-03-10 02:17:12
155,234,297,Very Poor,2022-08-04 12:22:09
135,101,208,Poor,2018-04-07 06:58:03
323,158,243,Poor,2018-02-19 06:42:49
426,18,98,Good,2018-05-12 07:43:47
541,83,143,Moderate,2023-05-28 04:45:05
150,249,272,Very Poor,2020-11-11 02:13:01
414,11,23,Good,2020-11-29 12:23:58
352,292,404,Very Poor,2023-05-21 22:30:32
545,253,259,Very Poor,2024-11-13 06:00:58
328,260,267,Very Poor,2020-09-24 18:40:33
228,211,285,Very Poor,2021-05-15 01:15:08
544,65,148,Moderate,2023-05-11 18:45:11
700,143,222,Poor,2018-12-12 15:43:38
159,318,430,Severe,2024-01-31 09:46:23
268,209,237,Very Poor,2022-12-06 19:11:33
446,96,212,Moderate,2019-03-31 13:55:17
429,260,292,Very Poor,2021-02-25 21:28:34
307,235,264,Very Poor,2019-06-09 12:44:01
570,23,107,Good,2020-06-06 22:47:12
65,228,254,Very Poor,2018-01-11 08:11:44
323,277,367,Very Poor,2018-06-24 14:13:46
620,157,169,Poor,2024-09-21 16:17:57
96,273,367,Very Poor,2023-12-18 14:21:44
568,96,141,Moderate,2019-12-17 14:19:02
477,83,118,Moderate,2019-01-06 14:20:33
399,263,311,Very Poor,2022-06-24 06:36:27
365,17,50,Good,2022-11-16 11:01:16
478,266,305,Very Poor,2022-09-04 01:26:56
118,83,97,Moderate,2020-04-26 15:46:40
408,308,363,Severe,2023-01-29 13:47:01
285,49,144,Good,2020-10-03 04:32:45
374,62,158,Moderate,2018-06-21 18:56:42
462,203,251,Very Poor,2023-05-07 10:46:03
83,170,243,Poor,2024-05-15 17:33:56
109,303,346,Severe,2018-08-10 07:17:46
601,186,226,Poor,2018-05-31 09:03:18
103,222,275,Very Poor,2023-09-05 15:40:05
530,122,202,Poor,2022-06-19 23:26:21
748,348,401,Severe,2024-12-18 04:21:37
356,257,303,Very Poor,2020-07-19 17:22:41
311,202,279,Very Poor,2018-01-14 18:57:07
345,69,144,Moderate,2018-01-08 08:41:19
501,48,144,Good,2021-09-24 11:09:06
187,262,334,Very Poor,2022-03-09 18:43:34
558,231,312,Very Poor,2020-12-14 06:02:46
356,257,334,Very Poor,2022-03-09 16:56:12
578,280,319,Very Poor,2021-08-22 18:08:17
614,21,28,Good,2023-07-03 04:05:27
173,52,79,Moderate,2019-04-13 08:16:30
158,233,319,Very Poor,2020-12-24 15:50:44
176,22,60,Good,2024-03-23 13:07:51
289,282,318,Very Poor,2022-05-28 06:18:59
316,246,352,Very Poor,2024-09-06 12:33:06
692,12,71,Good,2021-07-05 04:45:09
660,297,304,Very Poor,2023-07-04 23:06:57
303,335,420,Severe,2020-01-06 16:27:45
581,275,340,Very Poor,2021-08-29 09:34:41
589,231,340,Very Poor,2021-09-17 12:43:52
53,216,259,Very Poor,2024-12-24 23:40:29
256,156,163,Poor,2023-07-07 16:08:37
24,78,196,Moderate,2018-09-25 08:15:15
184,79,169,Moderate,2023-01-11 16:31:57
482,150,183,Poor,2018-12-10 23:26:20
291,143,225,Poor,2020-11-13 21:02:27
340,59,77,Moderate,2024-09-06 01:20:21
60,40,141,Good,2021-05-02 21:59:23
2,186,280,Poor,2023-04-27 23:19:31
285,335,367,Severe,2023-03-15 07:13:35
664,157,198,Poor,2018-07-16 07:38:58
229,245,287,Very Poor,2024-06-30 01:25:57
282,180,287,Poor,2023-08-14 07:40:15
332,121,153,Poor,2023-01-19 14:39:31
645,211,285,Very Poor,2020-11-24 08:25:37
110,72,152,Moderate,2018-04-27 01:44:20
369,263,350,Very Poor,2021-06-10 20:50:58
313,240,337,Very Poor,2024-02-27 17:17:22
208,24,38,Good,2019-10-26 21:35:28
275,134,190,Poor,2018-03-18 21:48:12
779,172,205,Poor,2019-10-20 19:59:50
150,329,378,Severe,2023-07-29 11:36:20
498,232,324,Very Poor,2020-12-30 03:27:34
301,51,75,Moderate,2018-11-13 09:19:26
536,165,262,Poor,2024-06-02 04:37:17
249,49,77,Good,2019-09-14 16:14:07
367,270,343,Very Poor,2020-05-08 18:59:41
753,284,325,Very Poor,2022-07-08 02:27:08
36,304,320,Severe,2022-03-18 01:44:05
564,344,379,Severe,2021-11-18 11:11:37
141,267,370,Very Poor,2020-05-25 10:33:01
208,69,142,Moderate,2024-10-18 16:04:19
241,65,156,Moderate,2018-11-02 13:56:24
631,43,111,Good,2024-07-15 01:27:39
120,222,259,Very Poor,2023-07-07 22:10:36
655,166,284,Poor,2019-06-04 16:59:30
96,74,133,Moderate,2018-03-04 02:43:20
19,254,360,Very Poor,2023-04-03 08:44:54
574,276,312,Very Poor,2021-02-17 18:08:04
366,265,290,Very Poor,2020-03-25 13:57:55
13,219,242,Very Poor,2018-06-16 17:39:01
96,284,289,Very Poor,2021-05-23 15:20:11
733,26,59,Good,2022-11-27 07:37:06
7,200,308,Poor,2021-10-22 11:31:01
189,209,266,Very Poor,2019-09-15 02:46:50
345,252,290,Very Poor,2018-12-17 17:19:48
753,142,214,Poor,2023-10-12 20:34:59
156,121,198,Poor,2024-05-18 20:56:10
86,210,315,Very Poor,2019-04-11 03:02:19
286,335,442,Severe,2019-10-14 03:49:56
575,139,172,Poor,2020-02-05 23:21:52
81,153,204,Poor,2024-02-04 15:31:18
662,285,309,Very Poor,2020-07-11 15:54:45
708,349,398,Severe,2022-06-03 22:54:48
508,237,248,Very Poor,2024-01-15 18:36:57
167,139,216,Poor,2020-07-11 19:08:35
307,165,278,Poor,2020-07-26 01:53:50
769,180,252,Poor,2019-08-08 08:38:38
105,188,253,Poor,2018-12-18 16:00:36
563,94,196,Moderate,2018-05-03 23:40:31
218,261,356,Very Poor,2024-08-14 21:55:28
552,97,185,Moderate,2019-10-17 23:15:12
431,104,200,Poor,2018-11-28 13:15:21
307,263,333,Very Poor,2018-02-20 03:27:56
319,116,197,Poor,2019-04-10 23:38:50
366,56,66,Moderate,2020-06-30 06:35:56
482,28,114,Good,2023-03-10 00:03:41
412,252,334,Very Poor,2022-12-02 01:16:28
44,251,368,Very Poor,2023-08-02 07:00:17
357,333,391,Severe,2023-05-27 23:58:57
650,117,192,Poor,2021-08-17 17:47:51
446,91,159,Moderate,2024-01-21 11:25:07
562,252,325,Very Poor,2018-06-08 01:23:30
87,314,368,Severe,2020-03-24 12:43:41
168,27,127,Good,2022-07-06 07:04:07
233,219,225,Very Poor,2020-08-31 20:07:00
462,128,239,Poor,2021-10-06 23:36:16
573,148,210,Poor,2019-04-13 15:25:43
762,207,316,Very Poor,2023-02-18 19:18:05
343,296,399,Very Poor,2020-07-11 09:35:29
538,220,236,Very Poor,2019-04-09 03:42:43
743,201,265,Very Poor,2018-09-21 22:52:00
99,55,69,Moderate,2023-08-24 17:29:38
273,179,275,Poor,2024-09-20 15:53:42
464,119,195,Poor,2020-02-19 04:21:04
27,210,309,Very Poor,2020-01-14 13:47:35
197,15,119,Good,2022-03-07 22:02:01
284,26,49,Good,2019-09-30 23:51:57
733,50,124,Good,2018-03-07 17:48:25
653,172,243,Poor,2021-09-23 02:39:43
69,100,185,Moderate,2019-08-13 03:13:23
574,120,151,Poor,2020-05-18 01:24:43
320,105,113,Poor,2020-08-08 23:15:01
707,258,325,Very Poor,2019-09-15 18:42:41
279,294,408,Very Poor,2019-09-30 23:00:32
68,146,244,Poor,2020-10-02 22:01:31
404,251,319,Very Poor,2023-06-18 00:06:46
131,321,330,Severe,2019-08-25 08:18:44
335,258,373,Very Poor,2018-03-26 14:59:59
212,245,345,Very Poor,2018-06-23 20:15:43
105,51,144,Moderate,2018-04-21 17:48:19
421,199,286,Poor,2019-06-09 17:45:06
643,329,373,Severe,2019-01-26 15:16:27
752,211,253,Very Poor,2024-05-08 23:15:26
497,324,381,Severe,2018-11-04 03:41:06
120,66,112,Moderate,2019-06-23 09:06:16
732,75,96,Moderate,2019-08-09 06:36:07
705,338,402,Severe,2024-10-10 00:14:50
274,158,214,Poor,2023-03-04 14:45:09
431,275,313,Very Poor,2022-01-31 13:46:21
630,50,139,Good,2021-04-22 03:50:52
366,163,178,Poor,2022-05-29 18:58:28
496,86,188,Moderate,2023-07-26 13:44:01
693,322,417,Severe,2020-11-21 06:23:06
660,224,338,Very Poor,2024-07-17 15:22:30
716,346,457,Severe,2020-07-07 18:11:09
456,277,326,Very Poor,2021-05-10 19:39:17
48,248,275,Very Poor,2022-01-15 21:06:11
358,174,192,Poor,2024-12-06 05:13:10
367,324,443,Severe,2021-10-03 08:36:39
388,96,163,Moderate,2021-04-03 19:16:50
375,334,450,Severe,2021-09-04 06:15:19
180,233,238,Very Poor,2022-12-24 15:48:18
87,121,237,Poor,2023-12-18 14:52:09
237,114,184,Poor,2021-09-30 18:32:32
533,296,340,Very Poor,2020-11-12 20:20:40
63,260,270,Very Poor,2018-06-19 06:57:17
588,63,124,Moderate,2023-04-28 15:12:48
614,230,276,Very Poor,2022-05-26 06:10:54
679,22,55,Good,2022-09-18 14:40:16
733,233,294,Very Poor,2020-12-14 18:15:09
366,246,360,Very Poor,2020-08-31 08:04:45
777,87,95,Moderate,2018-01-06 08:33:57
669,28,33,Good,2018-11-18 04:39:38
530,140,180,Poor,2019-07-01 08:41:27
513,292,339,Very Poor,2019-02-03 15:32:32
197,167,273,Poor,2021-12-16 14:37:56
258,300,330,Very Poor,2019-08-17 09:00:47
95,331,388,Severe,2022-01-26 08:02:44
234,292,371,Very Poor,2019-03-09 05:47:00
537,266,307,Very Poor,2024-07-01 17:45:32
269,85,134,Moderate,2023-01-18 22:57:46
259,264,316,Very Poor,2022-11-09 00:01:22
420,248,352,Very Poor,2020-08-22 08:57:27
25,273,380,Very Poor,2019-08-29 19:55:14
779,11,99,Good,2018-01-24 00:12:14
635,113,163,Poor,2018-05-14 07:16:52
393,40,144,Good,2024-03-26 05:37:44
97,23,88,Good,2020-11-02 11:38:40
742,74,106,Moderate,2019-01-13 08:07:57
476,324,356,Severe,2022-02-16 00:08:45
509,63,181,Moderate,2018-05-07 04:15:12
605,339,452,Severe,2022-04-11 17:36:58
728,226,260,Very Poor,2020-01-18 07:34:37
649,307,359,Severe,2020-09-25 20:15:21
56,110,127,Poor,2022-01-05 16:21:30
747,43,48,Good,2019-11-27 05:39:32
658,312,335,Severe,2022-03-04 02:44:18
711,240,314,Very Poor,2019-02-26 21:42:22
576,143,156,Poor,2021-02-07 07:23:38
236,25,136,Good,2023-10-28 02:22:29
531,43,105,Good,2021-03-17 05:20:26
391,16,42,Good,2023-02-17 02:52:19
521,303,319,Severe,2024-05-14 23:46:34
331,62,112,Moderate,2022-06-21 16:52:28
457,233,301,Very Poor,2024-10-15 10:07:30
210,150,234,Poor,2018-07-18 13:33:35
364,301,411,Severe,2023-11-28 08:33:28
116,216,273,Very Poor,2020-07-27 06:39:30
449,149,203,Poor,2024-02-24 14:06:38
711,214,279,Very Poor,2021-06-07 03:48:47
416,257,326,Very Poor,2021-11-08 12:38:31
618,160,254,Poor,2022-10-07 17:34:13
510,162,248,Poor,2021-09-10 03:39:21
525,322,417,Severe,2022-04-04 20:33:42
136,213,307,Very Poor,2018-03-21 12:52:11
77,68,80,Moderate,2023-08-09 21:13:02
713,48,93,Good,2020-01-13 04:32:40
33,324,429,Severe,2024-09-19 12:11:01
674,320,368,Severe,2023-10-13 03:05:15
400,113,137,Poor,2023-09-11 19:44:57
132,256,344,Very Poor,2022-12-20 09:27:51
729,229,335,Very Poor,2021-07-11 09:11:52
237,317,429,Severe,2024-11-02 19:12:15
237,137,246,Poor,2023-10-15 05:44:03
119,223,304,Very Poor,2022-10-17 23:55:42
254,297,392,Very Poor,2023-10-09 09:19:56
18,311,381,Severe,2020-04-28 08:45:57
440,24,34,Good,2019-12-30 02:52:04
550,345,437,Severe,2018-02-07 07:52:36
746,266,370,Very Poor,2022-05-05 01:57:31
789,138,165,Poor,2023-11-04 05:10:46
653,254,291,Very Poor,2024-11-07 12:12:57
181,267,320,Very Poor,2024-11-03 22:34:39
499,117,173,Poor,2022-11-22 16:29:39
550,34,115,Good,2022-10-28 22:22:04
61,217,251,Very Poor,2020-07-22 21:50:05
591,335,348,Severe,2018-08-29 08:41:09
461,48,85,Good,2019-09-03 02:06:34
376,186,220,Poor,2018-10-24 23:58:38
314,187,212,Poor,2020-06-18 19:51:29
640,125,154,Poor,2018-04-09 15:01:17
179,140,247,Poor,2020-06-30 17:24:48
165,89,171,Moderate,2019-12-25 06:18:33
259,79,195,Moderate,2019-10-27 01:49:22
668,280,355,Very Poor,2019-02-01 12:34:15
306,54,129,Moderate,2022-04-28 11:13:49
391,138,148,Poor,2018-08-04 09:45:05
674,29,48,Good,2023-05-11 18:59:49
335,33,84,Good,2018-02-10 07:32:48
301,315,425,Severe,2018-08-26 11:22:09
160,279,339,Very Poor,2021-04-01 07:09:30
214,323,383,Severe,2018-11-17 12:13:41
452,139,161,Poor,2019-01-04 09:40:58
447,198,231,Poor,2021-11-09 22:09:24
516,100,176,Moderate,2022-05-03 17:44:00
69,152,246,Poor,2021-07-28 10:12:44
336,45,120,Good,2024-05-29 16:55:05
119,234,288,Very Poor,2022-02-21 05:03:48
121,210,232,Very Poor,2019-12-17 21:21:56
633,195,270,Poor,2023-07-07 06:05:05
18,63,102,Moderate,2022-05-25 11:24:38
392,98,108,Moderate,2024-02-18 00:36:28
610,280,324,Very Poor,2018-12-09 15:32:51
364,336,449,Severe,2024-09-03 04:04:02
454,37,71,Good,2022-09-12 21:05:04
255,333,407,Severe,2018-09-24 05:04:42
120,68,115,Moderate,2020-01-24 10:21:19
436,70,183,Moderate,2023-01-05 01:33:45
653,158,241,Poor,2019-08-06 04:46:09
547,299,316,Very Poor,2024-04-19 10:57:29
17,329,397,Severe,2024-07-21 01:20:40
517,202,211,Very Poor,2024-03-14 18:31:46
82,156,163,Poor,2019-10-01 22:08:40
670,58,95,Moderate,2023-01-20 08:24:01
407,219,267,Very Poor,2018-07-24 14:40:39
705,173,270,Poor,2022-10-07 18:35:20
69,69,178,Moderate,2018-04-30 10:15:34
695,321,420,Severe,2023-12-20 01:04:27
278,158,250,Poor,2021-10-03 19:17:23
457,202,300,Very Poor,2021-03-15 06:30:40
536,326,420,Severe,2024-06-17 02:57:06
382,324,412,Severe,2018-09-17 01:47:46
774,181,213,Poor,2023-03-13 02:06:24
715,58,93,Moderate,2019-03-21 08:45:14
480,198,227,Poor,2021-02-25 09:33:15
37,257,322,Very Poor,2018-09-11 00:13:30
459,66,104,Moderate,2018-04-20 12:22:32
381,92,140,Moderate,2023-01-18 17:40:17
163,292,410,Very Poor,2019-01-15 21:01:15
125,27,108,Good,2020-07-03 20:08:38
211,129,192,Poor,2020-01-17 02:53:37
741,243,271,Very Poor,2019-04-20 01:59:07
121,330,343,Severe,2024-01-16 16:24:23
171,209,240,Very Poor,2022-03-23 16:59:12
514,90,151,Moderate,2019-03-21 03:05:40
650,96,168,Moderate,2021-01-28 16:30:22
756,168,184,Poor,2024-01-08 09:08:30
73,289,401,Very Poor,2022-11-30 02:34:39
653,182,190,Poor,2020-11-23 23:37:43
639,286,364,Very Poor,2024-03-04 20:31:08
316,86,182,Moderate,2024-06-18 09:26:24
131,111,129,Poor,2023-12-08 16:00:56
643,215,255,Very Poor,2021-10-15 20:18:35
369,224,290,Very Poor,2022-09-02 02:18:31
89,193,200,Poor,2021-06-12 16:40:24
234,289,313,Very Poor,2024-11-19 08:28:17
704,193,248,Poor,2023-02-24 10:15:33
549,213,331,Very Poor,2019-02-18 03:40:59
192,338,343,Severe,2018-05-24 12:37:16
402,215,231,Very Poor,2021-10-21 02:33:22
468,219,269,Very Poor,2021-07-22 17:25:08
62,87,95,Moderate,2022-07-30 15:00:27
130,174,250,Poor,2022-04-09 12:01:55
649,212,272,Very Poor,2019-07-02 10:31:39
128,75,185,Moderate,2021-03-19 13:29:00
176,30,129,Good,2024-06-20 01:03:06
257,246,344,Very Poor,2024-06-25 11:22:32
453,104,180,Poor,2024-09-28 10:11:11
426,42,101,Good,2019-06-26 04:06:33
459,113,206,Poor,2018-09-12 11:41:42
2,211,234,Very Poor,2023-06-14 02:39:57
373,160,186,Poor,2022-01-20 18:19:31
15,335,374,Severe,2022-02-09 21:39:13
337,281,327,Very Poor,2021-03-21 22:59:39
89,205,213,Very Poor,2023-03-17 08:14:22
531,47,68,Good,2019-06-02 16:47:27
279,120,125,Poor,2021-10-12 11:34:24
448,250,295,Very Poor,2023-04-01 08:21:30
336,173,251,Poor,2021-04-13 21:09:14
587,210,232,Very Poor,2021-06-22 21:24:10
354,305,340,Severe,2020-09-26 14:17:16
469,188,233,Poor,2018-03-12 23:20:21
718,92,201,Moderate,2024-11-13 19:51:23
180,309,373,Severe,2019-06-13 11:03:08
50,309,353,Severe,2024-05-08 02:59:50
622,325,369,Severe,2023-01-01 01:45:58
47,179,210,Poor,2020-12-28 21:36:53
595,94,190,Moderate,2020-10-05 07:29:44
76,254,287,Very Poor,2024-10-12 15:48:31
528,252,366,Very Poor,2019-08-08 21:48:13
272,55,129,Moderate,2022-06-13 19:39:02
583,80,112,Moderate,2024-12-23 01:22:40
273,61,136,Moderate,2022-10-25 13:18:38
430,232,237,Very Poor,2022-04-07 07:56:14
509,175,248,Poor,2019-07-27 15:14:08
667,25,134,Good,2023-02-10 20:53:05
345,250,364,Very Poor,2018-09-30 19:06:06
81,180,292,Poor,2021-08-08 01:33:42
184,56,85,Moderate,2022-01-15 03:29:40
304,249,269,Very Poor,2022-08-28 20:14:36
508,273,344,Very Poor,2024-02-15 10:18:09
315,195,275,Poor,2021-11-10 09:55:05
661,186,215,Poor,2021-07-04 06:09:03
664,260,296,Very Poor,2023-09-24 10:22:44
90,300,357,Very Poor,2018-02-22 03:37:39
318,124,183,Poor,2024-06-11 23:25:32
554,341,368,Severe,2018-03-24 20:39:59
343,139,247,Poor,2022-12-04 09:15:27
169,208,266,Very Poor,2022-03-18 02:05:47
44,125,234,Poor,2024-01-06 07:42:17
126,218,299,Very Poor,2024-01-19 22:38:19
228,90,124,Moderate,2020-04-28 14:18:03
135,333,345,Severe,2018-12-30 10:40:07
182,187,205,Poor,2021-11-11 10:48:31
425,60,101,Moderate,2018-11-14 03:00:04
466,220,270,Very Poor,2020-08-26 09:51:52
473,62,99,Moderate,2020-11-10 17:59:34
361,18,124,Good,2023-07-09 06:30:16
762,331,362,Severe,2019-05-03 00:40:40
567,314,382,Severe,2023-12-09 17:48:31
766,118,180,Poor,2024-09-19 08:12:19
593,120,173,Poor,2021-01-12 08:12:58
741,322,441,Severe,2022-09-07 22:31:34
36,53,64,Moderate,2023-05-07 11:57:45
695,36,73,Good,2020-12-31 22:21:28
766,164,260,Poor,2023-01-04 06:58:46
725,278,388,Very Poor,2023-10-04 22:41:20
260,210,228,Very Poor,2020-06-11 11:31:48
472,151,238,Poor,2019-02-26 14:55:46
196,139,192,Poor,2024-12-03 18:11:50
247,274,298,Very Poor,2024-05-31 10:19:13
160,134,227,Poor,2018-10-21 05:46:04
620,82,131,Moderate,2024-03-13 10:10:12
34,20,54,Good,2022-11-13 19:59:02
526,348,444,Severe,2018-04-13 12:17:37
318,322,387,Severe,2022-08-26 10:24:06
777,255,344,Very Poor,2021-06-07 16:32:05
687,179,189,Poor,2019-09-16 17:19:14
85,122,196,Poor,2018-11-01 06:52:03
133,347,413,Severe,2024-05-04 13:15:41
164,335,384,Severe,2019-08-07 00:36:43
543,137,234,Poor,2023-01-11 14:42:00
798,19,115,Good,2023-12-13 11:47:23
564,113,132,Poor,2021-09-06 07:35:41
547,45,163,Good,2024-02-21 01:12:14
53,288,401,Very Poor,2022-03-19 22:45:54
400,116,158,Poor,2021-06-12 14:40:14
556,228,250,Very Poor,2018-10-17 06:09:43
664,129,217,Poor,2019-05-22 17:49:49
584,21,112,Good,2022-02-20 05:52:23
518,323,338,Severe,2018-07-03 02:18:25
671,75,129,Moderate,2019-08-30 17:26:15
364,218,226,Very Poor,2020-07-23 05:16:37
127,347,458,Severe,2022-10-02 13:40:54
72,274,388,Very Poor,2019-10-19 11:49:48
107,320,389,Severe,2018-05-13 03:54:56
476,22,48,Good,2018-01-15 06:43:16
470,122,183,Poor,2024-06-22 16:18:02
633,258,367,Very Poor,2020-05-30 21:28:06
378,58,138,Moderate,2021-04-17 00:24:40
387,18,70,Good,2021-11-08 05:27:59
372,139,166,Poor,2018-01-09 15:14:49
559,326,405,Severe,2020-02-08 15:14:06
264,161,271,Poor,2019-09-05 05:10:52
18,345,354,Severe,2020-03-19 14:33:06
654,295,355,Very Poor,2021-02-28 23:33:11
266,155,172,Poor,2024-07-13 20:01:11
129,255,323,Very Poor,2022-12-26 01:54:35
53,32,61,Good,2019-04-15 12:20:59
671,85,147,Moderate,2020-06-14 03:19:28
617,335,391,Severe,2022-11-30 23:25:33
330,40,60,Good,2018-07-01 09:00:44
189,37,56,Good,2020-08-30 15:06:38
640,174,247,Poor,2020-05-19 11:04:26
765,340,453,Severe,2019-05-08 01:22:41
760,69,121,Moderate,2020-12-24 14:12:16
721,316,377,Severe,2022-10-11 18:24:25
421,184,248,Poor,2019-09-01 04:16:26
161,34,146,Good,2018-09-17 05:36:02
739,193,225,Poor,2022-12-17 06:57:34
25,349,355,Severe,2019-12-23 00:23:04
305,342,362,Severe,2024-09-20 10:22:59
450,335,391,Severe,2024-12-04 13:39:35
374,253,342,Very Poor,2018-03-23 12:48:24
550,318,422,Severe,2022-04-24 09:32:32
240,96,188,Moderate,2024-11-29 04:11:00
71,345,399,Severe,2019-04-14 20:39:15
756,39,73,Good,2020-02-09 03:40:54
572,120,220,Poor,2021-03-09 12:45:22
789,175,196,Poor,2023-12-08 09:57:26
367,269,308,Very Poor,2023-10-16 11:41:32
697,182,245,Poor,2019-06-11 02:39:12
470,89,143,Moderate,2019-02-16 17:06:10
203,148,250,Poor,2024-01-25 14:26:05
319,235,290,Very Poor,2018-07-26 09:47:21
581,80,126,Moderate,2018-09-07 12:00:57
451,164,281,Poor,2023-11-27 03:01:27
57,195,286,Poor,2021-06-25 15:59:11
673,60,138,Moderate,2020-11-23 09:29:59
62,180,202,Poor,2021-05-18 13:52:01
215,285,349,Very Poor,2018-02-08 13:43:30
754,316,416,Severe,2023-04-17 18:31:20
484,20,26,Good,2021-11-18 02:31:31
35,299,401,Very Poor,2024-10-13 15:41:25
542,290,361,Very Poor,2022-08-30 09:14:09
655,79,89,Moderate,2024-06-30 02:45:27
546,250,342,Very Poor,2020-11-11 16:43:50
177,151,241,Poor,2018-05-02 14:24:06
406,321,417,Severe,2024-11-09 09:14:45
265,249,349,Very Poor,2022-09-07 23:09:29
41,318,343,Severe,2021-12-22 14:07:27
276,309,379,Severe,2024-06-24 19:58:17
39,100,156,Moderate,2022-08-08 06:52:35
368,255,319,Very Poor,2018-12-20 03:12:58
584,220,333,Very Poor,2021-07-15 07:40:22
712,100,213,Moderate,2022-03-06 00:03:59
645,335,395,Severe,2023-08-07 05:03:30
651,280,318,Very Poor,2020-03-29 16:53:12
708,10,15,Good,2018-10-11 00:13:34
366,298,312,Very Poor,2018-07-13 07:49:22
108,273,386,Very Poor,2023-04-15 13:40:00
260,264,301,Very Poor,2023-02-08 08:38:43
571,88,110,Moderate,2022-11-30 12:13:35
244,271,360,Very Poor,2020-03-24 08:48:55
185,264,334,Very Poor,2019-02-28 19:00:36
34,105,170,Poor,2022-11-10 08:49:44
678,193,254,Poor,2018-08-10 10:47:31
716,177,227,Poor,2019-10-23 11:42:00
770,135,237,Poor,2024-05-21 01:27:18
462,118,235,Poor,2020-11-08 03:28:02
454,143,196,Poor,2022-12-21 07:23:34
117,243,273,Very Poor,2019-10-24 21:39:11
444,80,180,Moderate,2020-04-20 03:49:14
11,125,237,Poor,2021-02-10 07:25:35
63,346,461,Severe,2024-11-14 17:10:26
194,89,198,Moderate,2021-04-02 12:36:13
752,119,218,Poor,2019-09-09 07:30:01
371,287,334,Very Poor,2022-09-11 00:53:13
453,312,329,Severe,2020-05-09 23:47:18
708,335,406,Severe,2018-05-08 07:44:39
160,166,240,Poor,2021-02-14 06:09:56
414,98,161,Moderate,2023-02-06 10:53:46
636,57,74,Moderate,2024-02-03 08:03:40
385,248,362,Very Poor,2021-03-29 12:36:08
256,241,322,Very Poor,2022-02-09 13:32:36
564,47,128,Good,2023-03-12 08:05:19
196,15,23,Good,2023-01-30 01:01:18
424,252,315,Very Poor,2023-08-07 03:55:45
161,205,280,Very Poor,2024-11-04 18:53:43
120,291,321,Very Poor,2022-03-31 12:00:21
574,95,153,Moderate,2023-06-18 18:08:04
593,246,362,Very Poor,2019-10-02 19:59:35
593,334,420,Severe,2022-05-11 13:21:43
57,201,275,Very Poor,2018-11-15 21:42:32
406,341,358,Severe,2021-03-05 15:49:15
754,187,212,Poor,2023-11-16 18:10:17
321,190,246,Poor,2022-07-18 10:09:07
79,84,98,Moderate,2024-10-13 08:15:32
642,44,91,Good,2022-12-16 06:34:17
4,255,369,Very Poor,2021-03-08 19:11:03
725,93,171,Moderate,2019-01-01 01:22:36
63,56,157,Moderate,2023-12-19 15:07:25
66,88,134,Moderate,2021-08-13 13:55:04
262,342,442,Severe,2020-01-07 13:02:06
452,302,372,Severe,2023-12-17 02:06:51
1,107,133,Poor,2021-03-12 04:51:06
704,212,223,Very Poor,2023-05-23 07:20:55
601,63,119,Moderate,2018-03-31 08:04:11
158,229,307,Very Poor,2022-01-06 18:47:43
675,196,310,Poor,2024-06-18 01:16:36
581,183,193,Poor,2024-02-21 08:37:53
