influencer_id,platform,followers,campaign_sales,roi,campaign_date
13424,Instagram,1836503,18511,16301.35,2018-06-10 01:27:07
1987,TikTok,1138138,14301,21385.12,2023-02-16 03:35:26
3523,Instagram,1750709,2306,3654.04,2020-03-11 02:01:11
12017,YouTube,181742,569,1201.25,2021-01-10 08:28:25
11826,TikTok,333484,2529,5000.51,2020-02-21 04:59:02
2229,TikTok,1544606,1062,2482.74,2018-12-16 05:00:43
1370,Instagram,1978664,3353,2308.33,2018-03-07 19:16:27
4979,TikTok,250806,2865,2956.74,2020-07-31 08:12:06
5032,YouTube,292537,1366,2445.37,2023-09-01 05:42:59
4891,TikTok,524123,4662,5016.26,2022-09-30 17:53:51
14525,Instagram,1314228,14298,33597.56,2019-02-24 09:24:20
4618,Instagram,1033174,19362,31802.14,2022-07-26 07:49:58
3393,Instagram,905397,13863,7703.68,2018-06-13 19:52:45
14817,TikTok,106397,1403,1987.27,2022-06-19 15:18:15
1215,Instagram,1380642,9289,9982.33,2021-05-03 08:24:05
6882,TikTok,312456,5224,12520.03,2023-03-05 13:23:25
12950,YouTube,339415,4056,8687.44,2022-01-25 19:10:03
14279,TikTok,1392571,1487,1973.39,2024-10-14 17:24:14
1270,Instagram,433463,6882,8442.35,2018-07-07 09:18:19
4547,TikTok,763439,12569,22484.23,2024-12-16 00:56:30
10573,Instagram,839773,5845,13919.82,2018-05-18 03:18:14
9467,TikTok,1234845,5617,9601.53,2022-08-17 18:05:22
11490,YouTube,1147256,20864,31221.42,2018-04-09 15:25:11
6462,Instagram,482950,3534,4409.84,2018-04-15 05:26:05
3059,Instagram,824648,15238,16114.65,2019-04-14 02:02:07
6467,TikTok,1879597,13853,10935.66,2021-03-01 21:46:08
11438,TikTok,1901021,24207,33367.56,2022-11-23 00:25:51
4052,TikTok,1836376,3994,8832.15,2018-09-30 18:10:38
8174,Instagram,615249,5366,3298.21,2020-06-20 08:56:27
6646,Instagram,573368,7469,6231.0,2018-07-15 18:53:23
2064,Instagram,1605967,29912,32636.36,2023-03-04 16:20:01
8875,TikTok,1309787,8804,12506.59,2019-02-01 00:47:55
10487,YouTube,485054,8849,6197.22,2023-11-18 19:46:51
12381,YouTube,1721570,31908,39518.66,2018-09-26 00:44:01
14583,YouTube,986036,15312,9438.16,2024-08-01 12:41:04
14354,YouTube,766534,912,1099.22,2021-06-02 08:52:30
9756,Instagram,1420283,17760,32723.26,2024-03-14 01:06:20
12273,Instagram,1142486,8727,19738.86,2019-10-24 15:48:51
1128,Instagram,753499,9734,8278.78,2019-04-23 23:32:25
943,YouTube,1356672,20246,27542.39,2018-04-09 22:50:28
11659,Instagram,122773,1430,1959.55,2024-08-07 02:35:36
2138,TikTok,333926,3379,1967.03,2023-10-23 04:22:57
4762,YouTube,1598453,19559,29250.04,2022-10-26 02:03:44
5538,YouTube,397207,1214,2630.04,2022-01-21 08:18:12
7091,YouTube,1181995,3873,6661.83,2019-09-22 07:35:44
8206,TikTok,1465030,7774,12589.01,2020-07-14 15:21:20
11559,Instagram,275577,2908,1774.34,2019-10-28 19:31:28
10161,YouTube,1999675,8480,19111.77,2022-04-12 15:39:51
495,TikTok,1331032,21219,43596.9,2024-10-25 15:32:55
480,TikTok,1097237,16574,10380.91,2022-09-23 02:37:28
4674,Instagram,862841,11514,16272.18,2022-10-25 13:58:59
2505,YouTube,1463638,6358,15640.73,2018-06-11 05:38:48
9548,Instagram,1815294,16761,38753.1,2021-02-17 16:17:37
11071,Instagram,214592,4280,3141.19,2023-05-01 18:09:43
11462,TikTok,221713,1052,1580.94,2020-08-31 11:07:58
502,Instagram,546999,10121,24995.08,2021-07-05 07:18:14
12484,YouTube,1904758,27412,37554.2,2021-02-18 09:29:52
12779,YouTube,476720,7636,12772.74,2022-04-19 11:10:07
14546,YouTube,1481316,11499,14649.2,2021-03-07 11:48:09
11292,Instagram,190093,2721,3723.66,2023-07-11 01:26:44
1762,YouTube,664639,7178,11278.57,2018-12-26 15:33:14
11477,Instagram,1563913,5400,11367.38,2022-03-15 17:10:02
1904,TikTok,945246,15879,14027.8,2018-11-18 08:39:36
5304,TikTok,1455325,23564,37302.7,2018-07-17 09:02:18
204,YouTube,544860,4087,9563.67,2018-11-11 17:44:36
9240,YouTube,1083683,17161,42094.83,2024-12-04 14:33:09
8707,YouTube,269838,3860,8512.56,2018-04-26 16:35:17
14856,YouTube,367956,2438,2130.87,2021-04-12 14:16:15
5351,Instagram,174632,3119,4530.56,2019-08-09 03:06:36
6897,YouTube,1793742,15815,10834.26,2019-12-29 06:51:20
5545,Instagram,1715254,21842,47643.28,2018-02-25 07:22:14
10679,YouTube,287643,4288,9136.48,2021-07-29 03:18:41
6506,Instagram,715914,8040,19354.88,2024-12-30 02:29:15
2567,Instagram,1842419,34758,45510.27,2023-02-26 06:03:42
7014,TikTok,932019,9663,12674.33,2023-05-17 22:39:11
5782,Instagram,1771230,4213,6910.56,2020-04-22 17:26:09
5850,YouTube,369954,5031,12572.28,2020-11-17 20:10:22
9874,TikTok,1496729,6928,15603.14,2022-10-18 21:41:27
3920,YouTube,1046651,17485,10194.51,2024-10-13 22:56:59
11736,TikTok,352564,4397,7959.81,2022-03-02 07:25:40
14977,YouTube,313776,2039,3768.7,2019-03-26 06:33:32
5858,Instagram,807178,11398,22145.41,2024-07-28 06:29:00
10036,Instagram,1483827,21164,17752.11,2023-09-21 02:43:36
13624,TikTok,904500,7395,13466.58,2020-07-02 07:01:08
5878,YouTube,1329908,26169,16270.77,2022-12-04 17:53:16
2249,TikTok,1875311,6696,14743.47,2019-09-01 12:43:52
1739,Instagram,59971,468,1140.02,2018-06-21 13:43:44
2215,TikTok,497256,4125,7268.64,2019-04-19 14:55:20
10976,Instagram,1264595,8508,17214.61,2022-07-30 03:39:06
6000,YouTube,1888970,15028,13372.0,2019-11-15 12:10:10
9070,Instagram,1824593,7954,11821.71,2018-01-25 04:35:08
12055,YouTube,226207,4404,6438.5,2022-09-05 09:35:33
8544,YouTube,346345,3004,7135.24,2021-09-29 19:21:06
8376,Instagram,911463,8339,18711.72,2018-09-16 14:15:57
8908,Instagram,1117812,9928,21441.1,2023-07-24 15:26:41
7926,YouTube,1661593,12540,22339.27,2020-04-06 08:03:10
5188,YouTube,772824,13035,13637.04,2024-03-01 23:50:10
13255,TikTok,1795432,3968,2698.62,2020-07-13 05:35:48
2303,TikTok,87937,1287,1601.09,2024-02-18 07:53:55
9002,TikTok,342880,984,2338.16,2022-03-28 14:25:33
6377,YouTube,1020920,12850,16421.73,2019-05-24 07:57:28
549,YouTube,366391,4803,7388.42,2020-07-29 01:10:15
5250,TikTok,1622113,1039,1957.32,2020-11-11 02:08:03
12690,YouTube,1404995,16818,32006.1,2019-03-08 08:30:28
8346,TikTok,1895091,29174,23974.43,2021-01-07 12:44:15
12966,TikTok,1254312,6335,5626.72,2019-04-25 05:40:36
2530,Instagram,1021829,9063,22138.88,2024-11-03 13:12:11
11787,YouTube,223136,1487,2655.97,2023-06-06 20:20:29
11201,YouTube,1183598,15142,30793.13,2018-04-02 22:50:06
13929,YouTube,1500752,22598,47367.74,2022-09-10 10:11:04
10768,TikTok,1909580,6676,9089.18,2021-06-20 05:44:27
12508,TikTok,1434621,25625,30594.89,2020-03-05 13:33:49
9287,Instagram,1518846,13433,14052.33,2019-03-13 06:29:12
295,Instagram,40626,433,396.01,2022-04-30 13:59:08
14022,TikTok,284104,5592,6443.91,2019-11-11 08:28:39
963,TikTok,1373194,7013,11459.16,2021-01-23 02:50:40
9451,TikTok,80115,1184,1754.32,2023-03-18 05:25:00
4123,YouTube,1010686,9283,9960.94,2020-01-06 09:19:50
14862,YouTube,1733992,16794,14776.44,2021-12-30 10:52:56
3376,Instagram,1474859,21130,44675.51,2019-11-25 10:23:14
13741,TikTok,1739886,34512,19685.52,2024-11-24 22:10:30
14970,Instagram,1524337,26995,21271.99,2019-12-23 10:15:28
11833,Instagram,122377,1078,1644.24,2021-12-23 12:30:13
9514,TikTok,632416,11870,17184.7,2018-04-06 13:08:44
12298,YouTube,1617912,22737,45397.62,2023-10-20 07:56:33
4861,TikTok,1575813,27020,39670.03,2018-08-07 06:58:45
527,YouTube,55282,84,175.85,2019-05-13 16:11:56
14100,TikTok,1881391,10785,22935.09,2024-08-02 12:32:41
8536,TikTok,63788,611,1506.17,2020-01-15 12:39:08
11734,TikTok,671624,1265,1875.91,2023-09-18 19:06:02
11945,YouTube,99619,457,718.3,2019-12-15 05:37:35
1978,YouTube,1875545,28297,56234.93,2022-12-30 13:14:10
12698,TikTok,1538359,24323,13959.94,2021-01-27 03:24:46
9744,YouTube,556089,3267,4654.38,2024-10-14 14:18:56
14852,TikTok,1996699,11814,8431.95,2020-03-11 05:58:24
4164,Instagram,1571794,5107,9705.01,2020-12-26 03:30:03
7515,TikTok,1263881,4139,6970.55,2019-03-16 04:36:06
13993,YouTube,797711,1406,1497.98,2020-09-05 23:03:31
2388,YouTube,1038430,18836,25658.68,2018-05-31 07:34:29
1294,TikTok,1655246,28669,69678.93,2024-06-19 16:29:57
6234,YouTube,1748731,25917,31433.71,2024-09-05 09:22:52
13666,YouTube,1447261,21063,43322.21,2019-03-07 02:36:59
9676,YouTube,860672,5765,11036.3,2019-07-28 15:49:01
81,YouTube,691503,10402,12048.91,2020-05-17 18:46:17
4257,TikTok,239914,1152,1394.77,2023-02-11 14:54:29
3537,Instagram,806748,10825,6824.89,2022-06-17 00:29:12
9550,YouTube,186424,2273,4644.57,2021-09-05 06:49:04
8484,Instagram,1518081,21608,30593.66,2023-04-24 14:26:54
13814,TikTok,213294,840,920.08,2022-04-01 04:15:49
2313,TikTok,1197133,11085,22729.16,2019-04-11 15:10:57
8705,TikTok,1581835,3549,7596.4,2018-04-22 13:00:29
11169,TikTok,798466,4807,11034.58,2021-08-21 05:18:25
6690,YouTube,1241447,837,555.24,2021-03-20 15:06:52
8350,YouTube,455221,1923,4286.33,2024-05-10 15:54:56
4700,Instagram,749842,13075,29821.83,2018-12-25 05:35:46
13803,YouTube,1801494,35798,41642.02,2023-10-17 15:13:57
4687,Instagram,1138093,16390,22981.04,2023-01-31 02:15:07
12489,YouTube,660241,2098,2768.83,2020-11-28 07:50:41
2988,Instagram,55077,552,1326.81,2023-04-11 10:24:11
11994,Instagram,1134709,9704,18564.86,2021-02-19 00:05:58
6022,YouTube,1407751,21978,26667.47,2021-09-01 23:01:06
10544,YouTube,45466,231,394.9,2018-11-15 22:39:32
5515,Instagram,1642403,25267,25192.3,2020-04-19 18:07:20
8644,YouTube,1816287,7828,12729.12,2019-11-26 11:45:00
12476,YouTube,1416124,12758,29771.77,2021-02-04 16:51:18
8444,Instagram,1593150,31550,37700.95,2022-01-13 07:17:39
10129,TikTok,639935,3942,6498.59,2024-07-18 00:28:52
5999,YouTube,1041344,13394,18031.47,2020-07-27 23:05:41
11113,Instagram,399656,7651,14516.98,2018-11-18 21:25:23
503,TikTok,1205026,17807,16090.18,2022-06-08 10:39:16
11001,Instagram,1325528,1792,1100.59,2022-04-28 22:51:25
1518,Instagram,1919425,4174,5270.56,2020-04-09 10:53:17
4667,YouTube,1904903,2702,3978.7,2023-10-07 17:54:03
2809,YouTube,23315,232,128.54,2024-01-08 08:24:46
10793,YouTube,175316,2009,1074.71,2023-05-24 16:41:59
4755,Instagram,262560,219,347.89,2018-07-31 03:38:08
9989,Instagram,295571,1321,2353.18,2024-06-15 11:47:38
9366,YouTube,790985,13145,19861.08,2023-08-05 21:49:25
1397,Instagram,435989,6121,3961.14,2022-12-23 10:13:11
12492,TikTok,1727519,22008,22780.03,2018-07-04 20:19:52
13905,YouTube,643919,3385,8334.46,2023-05-07 17:44:52
13218,TikTok,67819,667,678.69,2018-01-14 12:29:50
4508,YouTube,881442,14286,33597.78,2022-12-08 22:02:19
10136,YouTube,1914098,13401,28898.6,2021-06-24 06:50:34
369,Instagram,681840,3660,6032.0,2023-03-28 12:34:15
4565,TikTok,1659794,3441,2772.98,2020-04-17 20:01:11
3031,YouTube,948022,13076,24707.75,2020-06-13 04:47:44
13650,TikTok,948995,16690,9695.87,2022-12-07 18:29:54
7207,Instagram,1717646,23992,12541.23,2023-03-07 10:12:33
9325,TikTok,600488,6161,11598.64,2019-07-17 07:36:47
2673,TikTok,471933,6662,5622.53,2019-01-28 06:25:33
4968,YouTube,953277,9581,12897.69,2018-08-12 07:03:45
14432,YouTube,1347315,6283,7808.2,2021-04-13 23:12:39
8567,TikTok,1395648,4234,2338.33,2023-09-20 19:49:35
2258,Instagram,499055,2137,2434.6,2019-02-23 22:05:12
5217,YouTube,1619836,26943,50820.99,2018-07-18 07:56:35
789,TikTok,154964,1753,2698.13,2018-03-03 08:49:21
10505,Instagram,664560,3858,4154.74,2019-01-26 20:52:31
12397,Instagram,1358924,25732,42644.05,2022-01-05 13:41:32
11866,Instagram,665922,9141,5102.82,2021-04-15 14:08:22
4710,Instagram,1708029,26701,36165.86,2018-08-31 03:48:05
2189,YouTube,287399,3211,6640.66,2024-03-19 22:10:41
1138,YouTube,804536,3349,1968.68,2020-08-23 19:57:02
11500,Instagram,254637,1996,2026.79,2019-03-28 05:13:36
5851,YouTube,1743572,6105,7603.7,2018-11-26 17:34:11
14684,YouTube,1991151,29061,26768.62,2019-09-09 18:49:29
14495,YouTube,1750485,17826,39698.77,2019-12-15 22:02:53
14497,Instagram,34312,23,28.33,2020-03-31 08:41:48
4556,TikTok,1550666,18752,34946.88,2022-08-28 23:17:48
11102,TikTok,1120836,19932,11248.03,2022-04-16 23:31:56
3572,TikTok,999881,16022,30859.2,2024-01-18 07:59:36
4528,YouTube,904756,4277,2302.21,2018-05-15 19:43:22
13256,YouTube,1432559,2099,2679.31,2022-03-06 05:57:19
11649,YouTube,114894,1073,2315.36,2023-08-02 13:11:37
8221,TikTok,1786465,24941,54476.51,2018-07-31 04:53:57
9429,YouTube,1905728,19688,34299.86,2018-09-06 13:33:04
7009,TikTok,579361,5091,2658.5,2019-05-12 04:13:58
970,YouTube,626507,3423,1865.88,2024-06-04 04:50:24
14054,YouTube,523174,2512,5508.73,2023-11-14 07:07:33
1360,Instagram,962610,13697,7509.47,2022-01-19 00:39:28
7344,TikTok,544684,5571,10914.15,2020-04-21 10:52:46
1412,TikTok,623380,4481,10382.42,2023-08-07 09:22:35
9742,TikTok,722574,8229,9807.89,2021-06-22 12:42:18
11965,TikTok,1059616,18224,44098.87,2019-08-14 13:51:24
4298,YouTube,940720,5020,3566.29,2024-08-12 01:44:03
7643,TikTok,1191225,10575,20330.59,2022-10-02 01:41:56
13931,Instagram,1386257,18754,27683.23,2018-05-14 21:00:07
12474,YouTube,1376563,22791,11690.37,2020-03-27 12:04:03
10002,TikTok,1900969,16558,40808.66,2019-03-22 02:23:12
10690,Instagram,25245,493,868.7,2020-04-07 10:11:40
8228,YouTube,1369092,7554,14974.29,2021-10-29 05:29:48
2634,Instagram,1654891,26099,22413.92,2019-08-28 07:29:40
6846,TikTok,1685678,13046,14186.54,2023-01-04 19:33:33
3873,YouTube,1299964,3353,7806.51,2023-03-20 12:56:31
3388,YouTube,549657,2049,4439.06,2023-11-21 21:24:42
8209,Instagram,1043197,17472,27071.95,2021-10-21 01:22:57
4632,Instagram,614394,2999,5177.6,2020-09-19 21:09:00
7904,TikTok,1210350,787,1917.82,2018-05-21 08:49:41
4835,YouTube,30043,280,209.99,2020-07-04 20:33:58
7783,Instagram,1796284,25973,30117.25,2024-10-05 12:45:41
8055,YouTube,790022,8926,16071.89,2022-06-26 07:08:17
5053,TikTok,13871,266,196.7,2018-07-26 00:47:50
10951,TikTok,1669996,8702,11090.13,2018-10-06 13:40:09
9462,YouTube,1365258,12394,29298.75,2019-07-20 21:38:35
14992,YouTube,24923,37,53.85,2024-02-05 09:14:52
14310,YouTube,690562,11371,25868.07,2019-07-21 09:31:23
7553,TikTok,1910642,26436,37950.83,2022-04-27 06:13:36
8895,Instagram,1511705,16190,31708.08,2022-07-31 03:35:32
11507,YouTube,1603136,7570,12118.09,2022-01-01 07:35:04
6182,TikTok,234783,4281,9256.74,2021-04-26 20:33:08
12982,YouTube,1860300,5113,12776.99,2022-04-20 02:40:56
6071,TikTok,1951356,32991,53611.63,2021-09-12 16:34:55
13457,TikTok,1925864,36659,20231.36,2020-11-19 13:15:06
10299,YouTube,676882,12776,10230.94,2020-03-18 12:52:15
10081,TikTok,1648018,9988,9752.14,2023-03-23 05:59:05
8955,TikTok,1179798,5108,5617.77,2022-08-14 13:46:11
5392,YouTube,408890,4830,7886.99,2023-10-13 12:53:24
14351,TikTok,955448,14687,24761.83,2019-08-31 04:18:31
126,Instagram,1973008,13111,26664.0,2020-04-07 18:52:50
157,YouTube,741405,8479,9706.01,2020-06-18 04:40:12
12533,YouTube,317430,4985,10491.24,2021-04-07 05:08:32
7291,TikTok,786410,3615,3450.8,2019-12-04 03:02:22
10797,Instagram,1649239,28048,44073.98,2018-04-04 23:28:28
4102,YouTube,740152,10932,26071.59,2022-10-15 14:53:00
10219,TikTok,9787,49,105.09,2022-06-16 22:39:23
905,TikTok,1669438,17140,34793.36,2019-05-11 12:08:26
6175,YouTube,1231224,7440,11152.56,2020-10-06 05:02:00
8711,Instagram,1264804,9771,15954.67,2020-02-08 11:54:12
5350,YouTube,1983780,30012,21868.11,2021-06-19 14:29:33
6120,Instagram,428846,2499,5263.06,2018-01-21 22:09:15
270,Instagram,1993632,5884,7164.81,2020-01-30 18:21:43
2306,TikTok,902996,3771,9156.55,2019-09-12 07:09:26
50,Instagram,1585338,25911,24136.75,2020-11-16 21:29:13
13120,Instagram,847054,9829,6516.72,2018-04-27 19:14:27
12468,YouTube,1114439,20360,21131.43,2023-01-05 14:02:24
3236,Instagram,1756723,29150,55199.95,2020-09-04 12:39:52
6540,TikTok,65394,721,1566.19,2023-06-01 17:11:57
12202,YouTube,51470,669,1450.4,2021-02-05 00:12:20
4989,TikTok,534859,7025,15284.85,2018-03-27 14:45:51
12231,Instagram,817555,10860,26146.34,2024-01-28 02:27:40
13521,YouTube,222175,3075,4024.04,2019-08-13 20:05:43
8373,TikTok,1722255,7326,11718.06,2020-04-07 03:14:21
12903,YouTube,1591275,9739,8984.1,2021-07-29 07:15:37
2857,Instagram,424975,7510,10273.74,2020-09-14 10:13:57
9535,Instagram,883994,5566,11365.6,2018-04-07 00:37:18
2128,YouTube,532982,7587,11284.4,2019-09-08 17:43:11
6184,Instagram,1763301,15663,13640.53,2019-10-22 10:33:08
4845,YouTube,13519,122,264.37,2021-01-26 21:04:40
1127,TikTok,731382,10492,9022.53,2020-10-01 19:11:22
14523,YouTube,1022568,12596,14894.68,2023-03-30 02:25:42
13341,TikTok,1018742,778,1035.29,2022-11-17 05:57:49
10161,TikTok,746547,11239,21425.81,2018-05-17 18:56:52
5433,YouTube,285233,3891,9563.24,2019-04-08 18:19:35
7995,TikTok,1716306,27982,65905.67,2018-11-06 01:05:52
5058,YouTube,883992,10147,15235.79,2019-06-30 17:57:35
6335,TikTok,1941899,10000,23488.08,2022-11-27 11:03:21
8277,Instagram,1291760,17914,33650.65,2023-10-03 10:54:42
229,TikTok,1799069,30755,53904.89,2018-10-06 13:10:56
10195,YouTube,193373,3689,6158.51,2022-10-10 20:26:53
143,TikTok,342777,5138,6188.99,2023-10-31 10:03:26
10129,TikTok,599446,4789,4816.97,2018-04-24 11:44:58
13642,YouTube,1226608,8549,15160.62,2023-09-04 11:02:14
5189,TikTok,1191073,15098,26365.04,2022-08-17 02:53:06
2808,TikTok,1386947,1427,2919.51,2019-04-29 23:59:13
7952,Instagram,928326,7772,14021.18,2023-06-26 00:58:56
13127,Instagram,112335,746,824.87,2024-10-03 06:01:15
12949,TikTok,1819928,33841,25534.96,2024-06-24 15:23:04
14253,TikTok,1962629,17842,36526.7,2023-01-16 16:01:42
10358,Instagram,1608157,5142,5362.46,2024-04-07 21:16:36
11947,YouTube,448612,2934,3573.07,2021-09-01 09:49:53
11340,Instagram,1096505,11772,27024.6,2021-09-30 06:07:27
14900,Instagram,413763,313,434.1,2019-10-21 08:13:08
5681,Instagram,397739,629,745.51,2022-09-07 14:52:37
7748,TikTok,1485313,19172,44340.62,2021-12-20 05:24:02
8576,Instagram,1972711,20707,18754.55,2022-10-21 08:57:10
5156,Instagram,388523,576,1158.09,2022-05-27 03:13:12
7456,YouTube,801799,5065,4057.27,2018-10-23 07:12:53
9080,Instagram,1398064,6372,7286.3,2019-02-01 10:56:20
14091,Instagram,396469,3527,4075.64,2021-08-08 08:05:24
7524,YouTube,28787,246,280.21,2022-11-12 14:19:36
3669,Instagram,710148,4416,7959.08,2022-05-02 19:13:19
11244,Instagram,1374892,16161,25591.23,2019-12-20 21:37:22
10211,Instagram,1606026,10604,8258.02,2018-07-23 15:36:31
3069,TikTok,1292493,21094,32337.5,2021-08-14 14:29:06
11346,TikTok,398514,2156,4488.39,2023-01-15 02:44:53
13775,YouTube,1643547,10769,9246.48,2022-09-28 00:52:58
6147,TikTok,709399,12043,9051.67,2022-06-19 07:21:53
8422,Instagram,426725,7624,15484.86,2018-01-12 00:31:58
4944,TikTok,1051521,15137,11712.05,2019-10-30 12:20:50
10872,TikTok,246910,949,723.13,2024-09-02 05:19:56
5931,Instagram,1994329,36301,34077.88,2020-10-10 15:24:45
4023,YouTube,1762408,25942,31512.78,2023-05-04 04:00:05
3876,YouTube,434402,5669,13849.64,2021-11-24 22:48:53
6718,TikTok,404473,902,2009.45,2021-12-08 04:08:51
9832,Instagram,1693032,1361,1521.28,2019-11-26 00:36:43
8127,Instagram,269511,3464,7740.8,2020-02-06 19:51:20
11828,Instagram,233427,1357,1878.22,2019-01-09 17:53:10
5943,TikTok,1573778,7038,9257.2,2020-04-25 09:51:15
3183,TikTok,1923253,11281,23854.06,2021-07-30 19:50:33
9409,Instagram,777030,9398,17685.19,2023-10-09 07:39:23
13847,TikTok,786867,8400,11413.67,2022-07-31 19:02:10
14584,YouTube,234962,4407,10637.85,2022-10-07 01:57:05
5704,Instagram,710730,3274,4824.63,2024-02-03 04:28:26
11226,Instagram,91270,932,2142.83,2020-08-08 17:13:19
10631,TikTok,1830147,21665,11099.97,2022-07-07 10:20:06
10906,YouTube,592419,10978,12199.29,2022-09-20 14:41:08
2867,YouTube,423548,5899,4470.43,2021-10-05 12:22:10
8576,YouTube,594196,7750,6103.42,2023-01-06 13:52:57
5741,Instagram,1943524,4830,7835.19,2023-09-20 17:43:02
2433,YouTube,1560715,8571,5913.7,2021-05-13 11:55:34
1858,Instagram,271062,3438,3650.6,2024-01-11 21:36:59
6012,TikTok,811806,8165,10177.29,2018-08-13 21:52:35
7042,TikTok,1140476,5122,11505.53,2023-05-18 02:31:38
1699,YouTube,347533,4000,8771.27,2022-06-11 20:57:36
3853,TikTok,1413321,11369,19439.7,2024-07-22 01:41:36
12418,YouTube,1637510,10398,11876.32,2018-10-13 08:29:39
10777,Instagram,347794,437,432.19,2024-12-16 15:34:52
13070,TikTok,375787,444,320.85,2024-03-04 18:42:11
6410,YouTube,878125,15601,19141.93,2022-04-19 19:05:43
14904,Instagram,1490655,1235,655.09,2024-11-02 14:34:36
1553,Instagram,803196,6928,4196.63,2023-01-13 02:39:15
7188,YouTube,390717,3523,7307.5,2018-04-17 11:28:53
12506,Instagram,1152327,13446,31743.19,2023-06-22 04:00:00
13613,Instagram,1972535,11792,21476.34,2018-07-26 16:49:18
12452,TikTok,1349720,9554,15465.54,2023-06-24 00:02:23
4518,Instagram,1543594,6995,6322.88,2023-03-25 12:14:07
4259,TikTok,932360,5358,13376.93,2022-07-14 22:14:28
5890,TikTok,205113,750,913.93,2020-01-14 03:23:12
12710,Instagram,1192373,21546,39060.23,2019-07-24 19:12:20
8437,YouTube,953425,18839,23401.6,2024-08-29 15:43:42
135,TikTok,1332760,7932,10899.33,2021-12-14 14:29:09
2134,Instagram,792079,6339,9905.93,2018-05-01 22:50:25
77,YouTube,899383,8075,12631.89,2020-02-10 09:10:12
1275,TikTok,1495299,1328,2745.25,2019-07-18 05:38:18
10855,TikTok,104516,672,907.69,2022-09-27 13:33:21
9328,Instagram,1465156,3657,2794.81,2024-10-01 05:21:03
13355,YouTube,585272,9189,6292.29,2021-05-17 22:14:08
8948,Instagram,1677046,19958,42014.55,2019-10-14 12:39:59
12323,TikTok,1561951,2541,4717.31,2021-06-23 03:40:41
10438,TikTok,462291,394,811.92,2022-06-17 10:21:50
1904,Instagram,1097081,20823,41635.04,2022-06-16 09:19:09
7232,Instagram,15727,213,361.36,2022-10-31 16:37:33
2480,Instagram,680845,5748,11921.32,2024-03-03 19:24:24
14473,Instagram,964558,5679,11959.0,2024-07-01 13:55:26
5213,Instagram,1331549,11794,6401.65,2021-04-30 14:37:39
1950,TikTok,1038715,11336,12994.09,2023-05-27 19:35:41
12220,Instagram,108312,1263,1128.28,2021-04-26 06:58:56
3164,YouTube,1488298,8267,20231.76,2023-07-22 02:39:55
8522,TikTok,1446688,20724,33281.37,2024-10-08 06:53:25
2667,TikTok,610845,10242,13576.11,2024-03-17 11:41:33
10891,Instagram,1967114,3655,3452.76,2023-10-02 08:13:01
9894,YouTube,926471,11538,27956.62,2020-10-18 17:29:48
