experiment_id,pricing_variant,price,conversion_rate,experiment_date
6510,A,499,0.201,2024-03-28 16:41:26
5660,A,499,0.24,2020-02-15 22:00:43
4523,A,999,0.243,2018-03-18 02:41:36
3062,B,999,0.284,2022-08-08 00:02:12
5174,A,999,0.281,2024-08-18 19:46:43
3161,A,999,0.096,2023-05-03 06:14:40
9046,A,699,0.226,2022-10-03 09:38:57
3144,B,499,0.322,2019-11-12 14:57:44
4144,B,699,0.081,2024-06-06 12:17:45
4873,B,499,0.206,2020-03-20 23:51:07
6398,B,999,0.213,2021-07-03 14:17:25
5498,A,699,0.198,2021-01-28 07:26:39
3339,B,999,0.105,2021-02-24 12:46:19
8927,B,999,0.225,2023-05-12 18:53:26
5531,A,699,0.141,2018-01-30 22:17:21
3534,B,499,0.101,2020-03-23 05:05:41
4217,B,999,0.157,2018-05-04 04:57:38
6496,A,499,0.273,2022-09-27 03:34:45
5376,A,999,0.101,2020-08-29 04:01:55
3483,A,499,0.176,2018-04-21 05:30:02
8186,A,999,0.193,2024-05-26 22:19:09
5068,B,699,0.312,2024-05-18 01:28:11
2338,B,699,0.327,2024-01-17 12:06:32
1944,A,499,0.164,2022-12-23 06:53:03
5014,A,499,0.156,2021-03-16 02:41:52
3547,A,699,0.102,2018-10-20 19:20:50
8870,B,699,0.308,2020-08-30 11:54:52
9000,B,999,0.063,2022-06-08 15:25:05
3378,B,699,0.156,2022-10-01 00:17:27
3487,B,499,0.064,2023-05-13 06:56:14
6868,B,999,0.251,2024-09-07 16:55:29
1786,B,999,0.209,2018-06-24 09:58:52
2143,B,699,0.187,2023-02-28 13:57:32
3767,B,699,0.069,2018-02-08 18:13:26
8252,A,499,0.321,2023-09-15 03:51:51
7378,B,999,0.264,2024-07-10 22:32:00
8927,B,499,0.325,2023-06-01 17:27:48
1606,A,699,0.078,2020-10-20 04:20:34
1806,B,499,0.173,2019-06-11 02:59:01
6926,A,499,0.229,2021-04-22 07:08:20
6443,A,699,0.332,2023-04-20 04:29:43
3386,A,699,0.13,2022-11-11 02:59:45
4782,A,999,0.168,2023-03-27 00:24:37
8509,B,699,0.345,2024-09-17 09:16:42
8668,B,699,0.339,2021-12-10 09:26:00
8872,B,699,0.232,2024-02-22 07:29:06
2322,A,499,0.196,2021-07-06 20:18:48
2606,A,999,0.23,2021-10-05 00:56:39
7847,A,699,0.141,2024-08-09 12:32:19
9864,B,499,0.053,2018-09-13 06:03:26
2541,B,699,0.248,2018-01-17 23:01:35
8477,B,699,0.143,2020-07-10 08:02:21
6367,A,699,0.35,2024-01-09 16:08:58
8138,A,699,0.257,2019-12-13 10:24:40
8454,A,499,0.296,2022-12-26 22:21:36
2348,A,699,0.257,2021-12-01 22:29:47
6573,B,499,0.073,2021-04-02 11:28:55
7732,B,699,0.319,2018-11-27 05:26:28
430,B,999,0.096,2023-05-30 18:19:08
1478,A,999,0.296,2018-12-12 16:23:23
6893,A,499,0.339,2021-12-04 03:01:54
4322,B,999,0.148,2022-09-07 13:01:48
3519,B,499,0.065,2021-08-10 15:19:06
2113,B,999,0.105,2024-09-01 18:21:52
7682,A,699,0.158,2023-04-04 20:52:49
7799,B,699,0.305,2021-07-14 20:21:51
5069,A,999,0.203,2022-01-30 00:07:02
1411,B,999,0.27,2022-04-24 01:38:21
5351,B,499,0.327,2022-12-01 12:25:49
2183,B,699,0.256,2021-11-11 20:10:42
4807,B,699,0.262,2021-10-12 10:16:29
28,B,999,0.222,2020-08-21 23:18:24
7700,B,499,0.08,2023-03-05 00:50:23
655,B,699,0.07,2021-08-28 13:23:54
5681,B,499,0.111,2020-01-14 19:50:50
6820,B,699,0.172,2023-10-09 13:44:38
506,A,699,0.215,2021-03-12 07:24:20
134,B,999,0.331,2021-06-24 10:42:23
2793,B,699,0.252,2022-01-22 19:16:01
9950,B,499,0.328,2019-08-15 20:50:10
5418,A,699,0.097,2024-08-24 21:23:06
3164,B,999,0.083,2021-08-29 13:11:19
4466,B,499,0.3,2022-10-22 18:38:04
5940,B,999,0.291,2020-06-19 05:34:31
5218,A,699,0.07,2024-05-24 19:59:11
8239,B,699,0.146,2023-11-20 15:29:49
150,B,499,0.194,2023-03-30 18:59:45
1794,B,699,0.21,2020-03-13 16:19:08
659,B,999,0.137,2022-02-17 06:28:37
4563,A,499,0.232,2022-10-15 16:59:42
817,A,499,0.114,2022-04-13 02:17:35
4345,A,499,0.235,2020-09-30 06:41:49
7841,A,999,0.073,2022-12-31 20:51:55
2485,A,699,0.325,2019-05-04 17:35:57
4519,A,699,0.342,2021-07-22 11:32:49
2366,B,499,0.198,2022-06-14 21:24:06
3185,B,699,0.299,2024-03-03 06:17:48
2156,B,999,0.192,2021-06-05 03:13:09
8476,B,699,0.334,2024-12-21 12:29:55
8581,B,699,0.293,2021-11-09 04:21:21
9619,B,999,0.072,2018-07-03 20:46:31
8580,B,699,0.199,2020-09-08 23:16:56
234,B,499,0.238,2018-01-05 05:04:19
8612,B,999,0.214,2023-09-25 21:50:12
9158,A,999,0.292,2022-06-25 18:28:44
75,B,499,0.3,2020-01-24 09:29:06
5841,B,999,0.234,2020-06-20 17:06:05
5844,B,999,0.287,2022-09-11 08:10:44
8288,B,699,0.173,2024-04-26 23:53:22
1774,A,699,0.335,2018-12-28 03:53:42
4407,B,699,0.288,2018-10-10 05:41:03
3701,A,699,0.07,2020-05-15 15:37:31
2389,B,699,0.101,2023-02-07 19:32:33
206,A,999,0.314,2023-02-02 21:03:25
3303,A,499,0.102,2021-05-20 04:34:59
9458,B,499,0.307,2019-07-09 00:08:11
4706,B,499,0.304,2019-05-18 00:40:57
4943,B,999,0.177,2018-04-17 19:00:33
3656,B,699,0.09,2022-02-11 23:02:28
5703,B,499,0.206,2019-07-26 06:19:08
3606,B,699,0.181,2022-06-16 13:20:43
3246,B,699,0.145,2022-07-11 19:01:58
9483,A,699,0.297,2018-11-24 18:07:40
5431,B,699,0.102,2022-02-11 21:36:09
1691,B,499,0.07,2024-12-04 00:35:40
7736,A,499,0.05,2020-08-22 11:56:08
9474,A,499,0.318,2021-12-23 11:32:01
3591,A,699,0.162,2020-09-15 10:18:33
3088,B,999,0.249,2023-08-31 16:59:12
3163,A,699,0.177,2021-12-15 01:08:58
8345,B,999,0.13,2022-12-18 07:46:09
4284,A,999,0.117,2021-05-21 04:42:23
3968,A,999,0.173,2023-01-29 00:40:36
7666,B,699,0.269,2024-09-13 09:30:59
4748,B,499,0.303,2020-06-25 08:45:57
4546,A,499,0.086,2024-04-17 03:32:10
6082,B,699,0.197,2018-01-14 12:15:36
1666,A,499,0.103,2020-03-26 22:15:21
7985,A,999,0.228,2022-05-24 12:48:54
5738,A,699,0.242,2019-12-18 01:50:34
5011,B,999,0.086,2019-02-03 15:07:27
2957,A,499,0.181,2023-12-13 10:18:19
5794,A,499,0.322,2024-11-29 16:42:27
7256,B,499,0.151,2018-12-06 06:05:10
6052,A,699,0.259,2024-07-27 12:48:01
1903,B,999,0.232,2023-01-24 13:05:18
6044,A,699,0.233,2018-07-07 03:25:13
6321,A,499,0.072,2023-07-15 00:24:35
3487,B,699,0.239,2018-11-30 13:30:08
823,A,499,0.235,2022-08-08 08:21:39
9691,A,999,0.089,2024-07-08 03:28:50
7186,B,499,0.244,2024-01-04 19:52:17
2035,A,699,0.304,2019-07-16 10:17:02
6865,B,699,0.058,2022-07-25 07:49:41
6960,A,499,0.208,2019-09-15 19:59:16
3296,A,499,0.274,2019-06-03 10:56:57
9933,A,999,0.31,2019-04-01 14:55:10
9656,A,999,0.286,2021-07-24 21:13:00
8446,A,999,0.256,2022-09-21 18:52:11
6803,A,999,0.267,2019-09-23 03:25:04
7518,B,699,0.238,2021-05-23 10:14:23
7851,A,999,0.335,2021-03-02 08:58:15
7949,A,999,0.166,2018-04-05 08:19:29
5300,A,499,0.223,2023-01-22 06:36:41
3115,B,699,0.17,2019-11-12 12:35:31
5081,A,999,0.072,2019-01-18 16:21:16
7822,A,499,0.107,2019-05-15 13:14:31
9831,A,999,0.263,2023-03-10 11:28:13
422,B,499,0.123,2019-04-06 03:17:43
7899,A,999,0.207,2018-02-12 23:35:25
5269,B,699,0.129,2024-07-06 04:27:28
8674,B,499,0.313,2024-12-27 11:42:59
8761,A,499,0.259,2021-05-04 02:34:24
4311,A,999,0.217,2020-09-27 23:43:49
855,B,499,0.193,2023-01-22 07:59:08
4742,A,499,0.192,2021-04-29 03:16:34
8490,B,999,0.055,2024-01-29 08:57:05
5579,B,999,0.288,2018-08-06 20:28:10
8699,A,699,0.267,2024-07-15 23:27:12
9010,A,699,0.292,2024-12-18 08:53:36
1419,B,699,0.189,2022-02-08 02:31:18
131,A,699,0.053,2019-12-20 06:00:46
4139,B,999,0.203,2019-11-28 07:17:31
9564,B,499,0.1,2021-03-25 11:36:03
1277,A,999,0.235,2024-07-24 07:36:18
117,B,499,0.228,2022-06-16 05:14:21
6609,A,999,0.103,2019-12-10 07:20:33
8690,B,699,0.184,2023-12-30 11:45:05
7643,B,999,0.096,2023-10-09 05:51:54
9696,B,699,0.264,2023-08-09 22:40:20
1290,A,999,0.065,2022-09-08 13:43:19
9922,A,999,0.159,2021-10-14 21:03:20
623,A,699,0.181,2020-12-05 04:15:17
5563,A,499,0.321,2022-07-22 06:49:05
465,A,699,0.175,2019-01-25 09:12:34
3713,B,499,0.146,2023-02-18 15:22:42
7435,A,499,0.349,2023-02-04 06:41:16
8853,B,699,0.253,2024-04-28 02:57:01
9195,A,499,0.318,2018-03-30 23:34:38
1326,A,999,0.096,2019-01-31 21:49:46
7791,A,699,0.323,2021-01-14 16:03:49
6132,A,999,0.2,2024-04-19 13:42:18
4682,A,499,0.123,2020-01-18 05:01:26
3036,A,699,0.347,2018-02-22 05:13:08
949,A,999,0.154,2024-04-21 04:07:57
1074,B,999,0.248,2022-04-21 07:23:17
4796,A,999,0.336,2024-11-21 22:19:11
4008,A,699,0.194,2022-07-11 00:45:01
7075,A,499,0.142,2020-06-06 16:21:23
1623,B,699,0.199,2021-11-18 09:58:31
2488,B,699,0.321,2022-02-04 11:50:05
6211,B,999,0.132,2024-02-22 01:23:36
2283,A,699,0.2,2024-02-18 18:10:43
2222,A,499,0.187,2023-07-23 00:41:20
9487,B,699,0.153,2021-03-22 19:49:34
8112,B,699,0.05,2019-05-29 20:20:43
6458,B,499,0.303,2018-08-01 18:23:01
6652,B,699,0.174,2022-01-19 21:22:40
7969,B,699,0.138,2020-02-19 21:04:05
1186,A,699,0.336,2024-12-30 16:59:14
7342,A,999,0.16,2024-11-09 01:02:24
8995,B,999,0.16,2023-08-19 19:53:03
2068,B,699,0.082,2023-03-18 13:38:50
9291,A,999,0.269,2021-12-24 22:42:22
4747,B,499,0.293,2024-05-15 21:19:30
805,B,499,0.051,2022-03-12 09:52:37
8455,B,699,0.148,2020-08-25 03:00:13
123,B,999,0.162,2020-02-08 13:37:33
6359,B,699,0.171,2020-07-24 21:48:35
5594,B,499,0.077,2019-12-26 00:37:08
4271,B,699,0.099,2020-06-03 18:53:47
3588,B,699,0.184,2021-01-19 01:08:16
8982,A,499,0.065,2019-03-06 18:14:45
9703,B,499,0.297,2022-07-24 08:46:20
1899,A,699,0.088,2021-07-14 02:44:26
1392,B,499,0.336,2021-05-17 09:23:12
8600,A,499,0.207,2024-03-08 10:20:56
2209,A,699,0.175,2023-04-01 05:54:57
8155,A,699,0.095,2022-08-16 17:04:33
7774,A,499,0.329,2020-04-01 02:19:48
6651,A,999,0.112,2022-09-16 03:26:12
3975,A,999,0.346,2018-11-05 23:02:01
1561,A,999,0.235,2019-08-16 17:47:24
5675,B,499,0.29,2022-05-31 16:57:20
1837,A,999,0.266,2021-10-21 05:10:40
5983,B,499,0.091,2020-05-25 12:43:20
6604,B,699,0.155,2019-11-24 06:38:03
579,A,699,0.326,2022-03-30 14:44:51
8787,A,699,0.327,2021-12-23 06:35:28
7945,B,499,0.125,2023-05-09 06:22:09
484,A,699,0.297,2018-03-13 12:58:15
5802,B,499,0.265,2021-12-22 07:21:26
3304,B,499,0.292,2022-03-13 09:07:43
9256,A,499,0.221,2019-10-19 13:18:11
8763,B,999,0.244,2020-10-07 08:36:17
944,B,999,0.127,2019-06-20 13:29:48
3749,B,699,0.082,2018-01-30 01:17:34
9851,B,499,0.337,2018-04-30 01:31:35
6427,B,999,0.3,2018-11-25 09:31:32
2289,B,699,0.338,2024-06-08 13:25:33
3658,B,699,0.253,2018-01-18 16:28:09
5078,A,499,0.338,2018-09-25 20:12:28
4969,A,499,0.321,2020-03-27 00:04:05
9577,A,499,0.205,2023-09-21 19:45:01
4288,A,499,0.1,2022-12-20 03:36:18
315,A,699,0.157,2021-11-18 06:12:27
2477,B,499,0.287,2018-11-09 02:33:49
3578,A,499,0.196,2023-03-25 08:34:19
7667,A,499,0.092,2023-10-14 04:44:17
9382,B,999,0.239,2023-10-09 08:03:54
3422,A,699,0.264,2023-08-23 08:32:39
6215,A,999,0.227,2020-10-19 14:24:22
3032,A,499,0.276,2019-04-06 03:37:36
280,A,699,0.335,2022-11-22 16:22:03
8123,A,499,0.056,2023-04-26 18:29:52
5773,A,499,0.317,2020-12-02 03:14:14
9138,A,699,0.308,2020-07-04 20:34:53
563,A,999,0.306,2024-08-20 15:24:25
6258,A,699,0.147,2019-09-23 18:14:22
6032,A,699,0.241,2021-06-04 05:38:26
9689,B,999,0.273,2023-07-29 22:08:31
5461,B,699,0.08,2023-06-10 14:21:13
2686,A,699,0.323,2019-12-04 04:00:15
8555,A,999,0.205,2018-04-16 16:57:09
5754,B,499,0.104,2020-01-27 04:50:17
4089,A,499,0.202,2022-06-24 22:59:19
1008,B,699,0.105,2018-07-10 21:59:03
4310,B,999,0.301,2019-12-03 00:11:29
3716,B,999,0.341,2024-03-06 13:29:52
9466,A,499,0.137,2019-04-07 17:23:35
2456,B,699,0.103,2019-07-23 06:37:05
7345,B,499,0.235,2018-07-01 14:46:42
9913,B,699,0.193,2020-07-27 22:11:50
2764,B,499,0.34,2021-12-29 11:01:12
4823,A,699,0.267,2018-05-30 08:28:39
4081,B,499,0.228,2023-02-03 19:35:24
4877,B,999,0.137,2019-07-16 03:22:16
5425,B,699,0.189,2024-01-17 00:50:01
7551,A,699,0.154,2018-02-02 04:34:08
776,A,999,0.151,2019-07-06 02:28:40
2158,B,999,0.246,2019-06-11 04:10:02
1209,B,699,0.168,2018-05-19 00:25:29
185,A,499,0.299,2020-03-02 02:06:38
943,A,999,0.244,2023-04-01 15:50:13
7249,B,499,0.174,2020-04-09 18:14:06
1202,A,699,0.215,2024-10-06 02:48:52
8510,A,499,0.316,2024-11-17 17:45:46
602,A,699,0.222,2024-12-24 00:38:21
9484,B,999,0.253,2021-03-29 20:04:31
3169,A,499,0.224,2024-11-12 01:22:30
3246,A,499,0.214,2018-03-07 02:25:00
9559,A,499,0.065,2022-08-12 05:31:01
8479,B,499,0.218,2021-05-15 04:23:23
3804,B,499,0.126,2022-02-11 04:03:44
2015,B,499,0.064,2024-09-02 00:05:50
8774,B,499,0.232,2020-10-27 19:20:17
7981,B,499,0.225,2023-07-18 22:04:12
2400,A,999,0.219,2024-11-29 22:58:29
2614,B,999,0.174,2024-09-23 17:43:27
1310,B,999,0.11,2023-12-28 22:21:16
9427,B,999,0.193,2018-03-15 00:40:18
6804,B,699,0.092,2023-05-17 20:03:36
5552,B,499,0.228,2022-07-07 05:14:33
4530,B,499,0.125,2018-11-21 03:42:43
847,B,999,0.176,2019-11-03 23:56:11
1543,B,699,0.122,2019-04-27 01:51:44
3998,B,699,0.251,2021-11-09 09:38:58
3602,A,699,0.06,2023-01-28 10:50:13
7785,B,999,0.131,2020-10-19 10:35:56
7575,B,499,0.288,2021-09-14 06:36:55
8391,B,999,0.214,2021-08-09 03:55:34
7395,B,999,0.094,2024-08-13 04:58:20
8518,B,999,0.111,2020-10-25 22:41:34
446,B,999,0.261,2024-10-30 17:23:37
7758,B,999,0.196,2019-07-26 20:49:10
8684,A,999,0.276,2024-12-06 11:43:22
5750,A,999,0.053,2022-08-18 12:31:49
8591,A,499,0.172,2024-10-25 17:26:02
4087,B,499,0.286,2019-11-20 04:35:49
1647,B,699,0.098,2023-08-11 19:42:06
6440,A,499,0.061,2024-03-31 12:27:24
662,B,699,0.126,2021-07-30 01:14:01
6042,B,699,0.181,2019-12-15 06:42:29
3410,A,699,0.187,2019-11-11 21:17:22
9598,B,699,0.17,2022-09-19 13:20:37
828,B,999,0.131,2018-04-17 02:08:38
6562,B,499,0.085,2024-04-21 07:32:57
2603,A,699,0.225,2020-03-11 13:41:43
3213,B,699,0.146,2020-06-23 08:10:25
7177,A,699,0.068,2023-03-24 22:28:35
2793,B,499,0.083,2022-02-25 07:21:51
1014,A,999,0.319,2023-11-23 18:43:29
4354,A,699,0.187,2022-12-30 02:34:34
2320,A,999,0.153,2020-03-30 19:51:52
426,A,499,0.2,2020-03-05 11:39:46
4763,A,699,0.239,2018-02-28 21:54:30
7450,B,999,0.284,2019-10-29 02:27:20
1444,B,499,0.333,2020-04-20 22:25:25
1992,B,699,0.203,2021-11-01 04:30:25
2290,B,999,0.221,2021-04-19 07:55:32
9019,A,499,0.228,2021-08-01 11:24:02
4823,A,499,0.127,2019-11-24 15:39:06
3739,A,699,0.342,2024-03-28 06:07:38
5414,B,499,0.258,2018-09-23 05:25:05
58,A,699,0.336,2020-05-04 00:08:51
4117,A,999,0.31,2024-04-22 23:09:37
7668,A,699,0.308,2024-08-10 13:25:33
9356,A,499,0.15,2020-02-08 00:18:05
8683,A,999,0.349,2018-03-04 03:40:09
8037,B,499,0.301,2018-10-13 01:52:09
464,A,999,0.125,2019-08-12 21:02:23
6195,B,499,0.123,2020-07-06 08:14:43
5539,B,699,0.154,2023-11-01 04:12:34
755,A,999,0.109,2021-10-06 12:29:50
5393,A,999,0.095,2021-07-19 20:17:13
4835,B,499,0.272,2018-05-13 15:30:08
238,A,699,0.197,2024-12-14 00:20:37
3298,A,499,0.193,2021-12-09 16:53:06
9238,B,999,0.055,2020-07-12 19:39:12
4374,B,999,0.305,2024-04-16 05:08:34
8548,A,699,0.163,2021-12-24 10:39:50
7790,B,999,0.318,2021-12-31 09:39:42
4760,B,699,0.212,2024-04-30 08:32:59
8931,B,499,0.303,2018-01-02 08:07:20
204,B,699,0.266,2023-09-09 08:16:52
8642,A,999,0.092,2018-07-24 05:39:41
1530,B,999,0.143,2021-10-13 10:48:12
7111,A,699,0.233,2019-05-07 06:57:00
276,A,499,0.058,2022-01-30 20:06:05
6150,B,499,0.076,2022-10-11 23:45:54
1281,A,499,0.202,2024-02-29 01:44:15
2643,A,999,0.325,2022-04-24 03:35:16
7749,B,499,0.222,2018-02-26 06:30:14
8319,B,999,0.296,2022-06-08 17:48:57
319,A,699,0.068,2018-10-27 22:41:22
8506,B,699,0.203,2018-03-26 06:35:13
2543,A,999,0.294,2022-12-16 04:57:01
9888,A,499,0.058,2020-12-17 08:49:52
3258,A,999,0.338,2022-10-27 02:10:29
5511,B,499,0.307,2019-01-19 02:28:17
9082,B,699,0.085,2020-02-10 06:29:57
4539,B,499,0.201,2020-11-11 19:22:02
3341,B,999,0.16,2023-02-07 09:35:45
5680,B,699,0.312,2020-05-24 07:28:33
8832,B,499,0.228,2021-05-10 01:35:01
8437,A,699,0.174,2021-12-30 13:52:19
5241,B,499,0.323,2020-06-30 10:19:23
4201,B,999,0.125,2023-05-17 05:26:52
7409,B,699,0.136,2020-11-19 10:31:25
6690,A,999,0.347,2024-05-26 19:46:50
6753,A,699,0.078,2018-05-22 22:39:50
9449,B,499,0.209,2018-12-25 08:25:05
3334,B,999,0.216,2020-02-10 08:07:31
5793,B,699,0.174,2020-12-17 18:38:52
700,A,699,0.33,2020-09-14 11:42:52
7197,A,699,0.322,2022-05-21 05:06:15
3831,B,499,0.308,2018-10-11 03:58:48
8251,B,999,0.186,2024-11-28 05:48:24
8191,B,499,0.183,2019-06-12 10:12:01
1930,B,999,0.295,2018-04-13 13:50:10
6622,A,999,0.345,2024-08-28 14:23:54
3293,B,499,0.238,2022-11-22 19:36:22
8482,B,499,0.093,2021-05-25 08:23:47
6280,A,699,0.31,2020-02-24 02:47:12
6263,A,499,0.193,2020-03-18 12:10:03
1432,B,999,0.295,2024-04-01 07:35:51
1476,B,999,0.295,2022-09-06 06:52:39
8032,B,499,0.255,2024-10-25 15:20:25
5073,A,699,0.347,2021-05-07 20:15:09
5198,A,999,0.235,2020-05-20 06:18:21
633,A,499,0.061,2022-11-03 14:40:46
190,B,699,0.084,2020-10-13 21:26:30
1220,A,699,0.167,2023-11-12 14:35:03
7297,B,699,0.219,2019-08-26 19:55:33
771,B,999,0.18,2021-02-28 08:38:27
3445,B,499,0.27,2021-02-18 19:20:08
6292,A,499,0.05,2020-01-26 11:59:09
6507,B,499,0.078,2023-07-31 17:41:27
4314,A,999,0.268,2022-01-02 09:24:54
7509,B,499,0.219,2021-01-23 03:01:01
173,A,999,0.156,2023-02-14 08:55:41
7659,A,499,0.175,2021-11-12 20:23:51
3205,A,699,0.307,2020-09-25 18:09:58
3225,A,999,0.181,2021-02-11 17:26:39
1624,B,999,0.112,2022-01-01 09:32:33
4799,B,999,0.267,2022-03-24 02:50:09
9201,B,499,0.293,2023-12-29 07:48:04
2381,B,699,0.099,2019-07-30 01:43:51
8779,A,999,0.261,2019-12-29 01:28:51
1393,A,499,0.348,2020-09-29 15:38:08
6894,A,699,0.224,2020-04-27 02:40:31
7158,B,999,0.088,2023-01-05 10:40:49
22,B,999,0.188,2021-02-20 12:21:22
3117,A,699,0.152,2024-02-11 08:20:42
5689,A,999,0.087,2020-11-10 23:35:56
5368,B,999,0.296,2019-11-07 12:55:00
865,B,999,0.249,2019-08-31 18:02:24
5593,B,699,0.06,2019-07-29 06:28:24
1620,A,699,0.31,2020-02-16 05:17:08
2769,B,999,0.11,2019-10-24 22:33:03
3216,B,499,0.101,2020-09-28 14:01:18
8706,B,999,0.269,2020-05-18 20:57:36
1259,B,699,0.146,2019-10-01 00:34:36
8937,B,699,0.055,2023-06-09 15:50:53
2292,B,699,0.195,2019-04-22 05:53:03
8014,A,499,0.323,2018-04-15 09:42:57
799,A,999,0.25,2018-11-09 13:14:25
436,A,999,0.194,2023-11-26 04:29:42
9673,B,999,0.065,2019-09-13 11:08:11
8274,A,499,0.277,2020-01-10 08:39:07
5299,A,999,0.202,2019-08-07 01:38:03
7631,B,999,0.189,2021-05-15 01:26:41
5040,B,499,0.23,2022-08-01 06:53:02
3698,A,499,0.06,2022-05-16 12:06:40
322,A,499,0.097,2022-10-08 06:27:06
8626,B,699,0.261,2020-01-19 07:18:33
864,B,999,0.055,2024-10-05 12:21:29
1605,B,499,0.229,2020-06-09 22:18:05
6541,A,699,0.31,2018-05-12 21:54:47
6800,B,699,0.152,2021-06-22 11:25:08
2479,A,499,0.133,2022-05-27 07:59:29
5842,B,999,0.143,2022-01-24 17:45:49
3519,B,499,0.208,2020-04-05 03:25:41
8846,B,699,0.239,2019-07-01 12:33:26
5119,B,699,0.222,2021-08-08 10:19:59
998,B,699,0.125,2021-09-01 20:51:30
8447,A,999,0.107,2020-10-31 20:08:26
9169,B,699,0.058,2023-06-26 02:46:16
8922,A,699,0.108,2024-10-19 00:25:37
3696,B,499,0.294,2021-11-16 00:42:11
4240,B,699,0.141,2023-11-08 08:57:20
4963,B,999,0.222,2022-09-05 19:45:27
4432,A,499,0.168,2018-03-29 09:45:07
7908,A,699,0.206,2018-10-17 20:23:35
1540,A,699,0.22,2020-11-17 10:12:02
5276,B,999,0.291,2018-11-29 05:06:03
7893,A,999,0.208,2021-09-01 03:34:44
9053,B,499,0.116,2019-01-25 00:04:47
860,B,699,0.126,2021-05-25 07:45:11
5924,A,499,0.203,2018-07-22 19:08:47
3564,B,999,0.253,2019-08-31 07:58:48
3089,B,699,0.307,2019-08-08 13:10:16
4323,A,499,0.14,2020-01-24 06:59:45
8919,A,499,0.199,2020-05-12 08:43:36
4861,B,999,0.337,2022-12-20 10:48:54
4721,A,499,0.207,2019-11-07 02:53:54
939,B,699,0.21,2020-07-07 12:09:09
2189,A,999,0.284,2018-09-01 12:35:55
5384,B,999,0.088,2023-05-22 12:51:59
6311,B,499,0.264,2022-07-22 19:25:46
5914,B,999,0.118,2020-06-23 12:42:06
8236,A,999,0.07,2022-04-11 11:01:30
7086,B,499,0.269,2018-06-02 01:14:48
3828,A,699,0.068,2023-01-06 06:38:55
6387,A,499,0.252,2021-08-31 00:18:44
4396,B,499,0.156,2021-05-09 13:55:04
183,A,699,0.275,2024-11-20 08:23:04
1586,B,999,0.312,2019-05-31 07:46:20
2205,B,499,0.296,2022-05-20 22:04:09
8860,B,999,0.331,2020-03-12 00:42:31
6192,B,499,0.169,2019-12-05 01:40:52
162,A,499,0.298,2018-02-25 07:38:11
4874,A,499,0.337,2022-04-23 17:00:47
4149,A,999,0.222,2018-09-12 10:57:02
8672,B,699,0.174,2019-07-24 20:23:01
4641,A,999,0.128,2023-12-20 01:40:36
5992,B,499,0.061,2018-06-30 14:35:55
5453,B,699,0.213,2018-11-04 10:30:09
1200,B,499,0.316,2024-02-06 12:21:27
8477,B,999,0.201,2021-08-13 19:30:05
2590,B,999,0.185,2022-07-06 15:15:14
9528,B,499,0.163,2022-09-21 02:42:53
2925,A,999,0.122,2021-05-27 06:49:00
3851,B,699,0.101,2020-05-30 01:50:04
7689,A,999,0.056,2019-01-31 01:36:51
4414,A,999,0.098,2018-02-23 04:51:36
1107,A,499,0.218,2024-05-27 14:12:49
4089,B,699,0.092,2018-10-03 11:14:44
3288,B,699,0.137,2023-10-01 13:16:03
5321,B,699,0.289,2019-09-22 03:52:27
1328,A,499,0.198,2018-05-31 23:29:37
8248,A,499,0.09,2023-04-14 22:56:07
9073,A,699,0.075,2024-06-30 08:00:59
5454,B,699,0.176,2022-05-22 12:46:36
5537,B,999,0.131,2022-07-10 14:38:59
838,A,999,0.052,2020-10-26 09:30:34
7854,A,499,0.284,2020-07-31 23:53:00
5280,B,999,0.171,2018-04-04 14:38:16
1077,B,499,0.205,2020-08-08 03:07:10
4840,A,499,0.295,2022-09-29 05:09:16
4387,B,999,0.136,2022-07-18 23:08:16
5677,A,499,0.166,2022-05-06 04:51:01
5892,B,699,0.342,2020-08-17 12:32:05
5504,B,999,0.312,2024-06-30 08:01:08
4891,B,699,0.078,2019-08-27 03:25:48
8449,B,999,0.187,2018-09-22 19:00:51
9367,A,999,0.143,2024-04-18 16:46:12
4725,A,699,0.076,2021-08-15 20:30:11
2087,B,499,0.071,2019-11-10 01:50:18
6722,B,999,0.337,2018-03-23 21:38:49
9923,A,699,0.078,2020-12-15 16:41:38
7662,A,999,0.208,2024-06-14 04:07:11
6463,B,499,0.23,2024-11-27 08:43:48
6550,B,999,0.296,2022-01-19 07:11:32
9421,A,499,0.158,2019-02-13 10:09:29
833,A,699,0.09,2020-09-01 10:34:51
8538,B,699,0.188,2018-04-29 18:03:30
3420,A,999,0.141,2024-10-03 15:40:01
4315,B,699,0.307,2024-10-15 02:57:18
4456,B,999,0.276,2022-02-05 00:43:06
6408,A,699,0.094,2023-06-04 20:00:43
8095,A,499,0.115,2019-07-26 00:06:06
4577,A,999,0.335,2019-08-18 12:19:09
2273,B,499,0.223,2019-05-13 21:12:36
8662,B,699,0.142,2018-06-21 03:49:14
2035,A,699,0.139,2023-10-04 11:12:40
893,A,499,0.123,2024-09-24 03:13:28
62,A,499,0.123,2019-06-10 01:25:09
3943,B,699,0.247,2021-12-10 03:08:37
2481,B,999,0.166,2024-09-05 16:23:20
5494,A,699,0.114,2018-10-11 07:33:35
590,B,699,0.248,2023-09-09 03:43:41
8842,B,499,0.176,2022-12-10 07:43:49
874,B,499,0.102,2020-07-20 10:14:05
