user_id,daily_active_minutes,sessions_per_day,feature_clicks,activity_date
21103,245,4,28,2021-01-23 04:40:38
38937,119,5,34,2021-11-24 08:39:26
37285,75,1,35,2020-12-14 12:21:54
19697,120,6,15,2018-01-14 01:19:05
36305,172,5,8,2023-10-29 22:18:06
21224,14,9,3,2019-07-17 22:49:48
16482,195,5,18,2023-09-02 14:12:44
20289,173,3,15,2022-10-10 18:53:08
12912,172,5,10,2019-01-24 05:40:35
30674,126,2,42,2023-05-20 07:30:17
31191,227,9,0,2023-11-18 08:54:12
17613,292,7,25,2019-09-04 09:51:28
45134,11,5,31,2022-07-12 19:13:11
35384,29,7,34,2021-02-27 18:24:29
44238,9,4,7,2020-09-29 19:41:54
42707,3,7,48,2018-06-03 05:50:20
13374,230,5,46,2018-08-20 17:59:21
31638,237,7,1,2019-06-28 19:55:18
38353,187,8,11,2019-11-04 15:38:53
12099,129,1,8,2019-12-01 19:09:58
30416,39,3,42,2024-03-14 21:09:45
14000,12,3,38,2020-02-06 22:31:12
45024,19,3,2,2023-08-10 14:32:50
3408,67,7,14,2022-06-29 14:23:40
26767,90,6,25,2021-02-21 19:07:50
42727,206,9,45,2021-07-07 11:55:31
24787,81,6,9,2019-06-16 23:59:08
22900,282,7,33,2019-03-31 02:27:14
44806,189,3,23,2022-08-29 15:16:14
49331,75,2,9,2022-07-01 14:28:37
17809,31,2,20,2022-06-24 12:18:49
17654,295,4,15,2019-11-21 22:49:41
31990,146,1,33,2021-12-13 11:12:31
20676,79,9,29,2021-09-11 12:27:21
11131,255,9,27,2018-12-05 02:01:07
44598,264,7,35,2020-09-05 22:19:51
9639,90,9,17,2020-01-02 06:37:11
3841,32,3,3,2021-06-23 00:25:54
39349,22,5,47,2023-07-19 16:34:07
44450,153,6,44,2022-10-07 03:09:09
3709,252,5,7,2019-12-19 23:52:06
12431,10,4,22,2021-06-28 18:22:46
37196,164,5,1,2022-12-22 15:29:00
9887,114,8,44,2019-10-31 23:23:59
40749,210,9,48,2023-04-07 14:42:50
39852,52,9,10,2023-07-31 16:04:19
9895,206,2,15,2023-11-03 14:44:23
38725,157,2,46,2020-01-06 18:42:26
4230,176,6,42,2020-05-07 00:29:41
41878,139,2,2,2021-04-30 18:14:24
48355,32,4,42,2020-09-11 22:30:20
1917,144,5,3,2023-02-06 10:29:43
11059,282,2,4,2021-08-16 12:46:58
21467,16,7,35,2024-06-12 06:59:15
28768,207,9,12,2020-03-29 11:04:23
44713,290,9,40,2019-01-05 21:04:13
23141,190,4,19,2019-01-13 05:20:33
6527,265,7,44,2022-04-11 13:13:15
18652,276,8,43,2018-12-15 23:17:15
47227,201,9,31,2023-03-18 10:10:45
36328,211,9,48,2024-07-07 16:15:44
2202,264,6,20,2023-04-15 07:26:40
30474,66,9,36,2021-11-20 15:00:31
39829,79,7,18,2019-10-03 03:52:36
34009,80,4,8,2024-11-09 06:44:46
1960,289,9,47,2020-02-25 17:59:05
29975,131,3,38,2021-04-15 00:25:27
15441,2,7,5,2021-07-12 07:43:58
9329,166,6,31,2018-05-11 02:44:27
39601,92,6,17,2024-08-13 12:43:38
28160,273,5,21,2020-05-14 01:36:31
35257,280,2,49,2018-05-06 02:20:47
5674,174,8,23,2024-05-17 12:16:13
223,36,2,9,2023-05-01 12:54:13
3936,177,9,36,2020-01-17 22:48:51
47286,141,1,36,2020-01-24 02:17:47
2843,238,4,36,2022-08-22 13:33:30
41031,275,8,11,2023-05-11 20:41:47
19370,155,3,29,2022-01-11 09:12:55
9531,25,3,29,2022-07-20 16:55:24
16132,142,4,32,2024-10-02 03:17:34
31280,187,8,10,2023-03-06 16:35:10
7236,10,2,11,2018-07-18 06:03:13
23781,286,5,38,2021-10-10 21:08:28
46841,295,3,48,2023-04-23 02:33:07
47472,235,2,16,2018-05-29 10:33:46
41999,33,1,29,2022-08-08 01:08:43
2904,130,7,18,2019-08-14 07:45:46
36695,213,6,8,2024-05-02 13:23:56
49474,12,3,0,2023-05-11 22:14:29
14834,253,5,36,2020-09-09 07:22:06
17446,143,9,0,2023-02-03 07:22:00
44099,265,1,30,2019-09-24 21:00:08
15868,100,2,34,2024-11-03 07:42:39
19018,66,2,41,2019-03-16 03:02:05
24886,185,7,31,2020-04-30 12:01:53
14939,177,2,18,2024-01-21 14:10:54
49570,106,7,5,2022-09-21 06:09:24
12234,21,3,49,2021-12-13 14:28:31
21136,263,8,18,2018-05-06 01:10:21
20320,48,9,36,2019-10-10 04:56:03
23206,182,7,41,2023-11-28 18:09:31
42689,54,9,6,2023-02-18 03:17:50
43294,269,3,14,2019-05-02 00:48:04
10276,100,5,4,2022-03-22 04:39:28
47523,247,6,43,2023-08-31 07:40:19
48863,90,1,14,2022-07-29 22:23:56
39572,247,9,6,2024-01-29 11:39:20
1468,127,1,7,2024-06-23 10:19:36
15120,29,2,47,2022-07-23 21:00:38
34837,70,1,25,2020-12-21 04:43:52
42279,171,9,4,2021-04-11 11:52:34
44938,83,8,42,2018-04-02 18:22:37
37414,135,8,27,2019-11-03 09:39:48
37813,232,1,30,2024-10-21 08:41:57
39395,166,2,1,2021-06-17 02:53:25
27364,246,2,43,2023-12-15 17:55:46
11421,297,5,30,2021-06-29 09:33:30
48313,284,1,48,2019-12-21 09:51:17
48062,124,8,27,2019-02-26 05:18:27
22584,234,4,30,2020-01-01 11:31:07
35011,140,8,35,2021-10-29 14:23:43
27103,38,4,17,2021-10-20 16:56:41
22244,27,5,37,2022-11-05 07:06:11
22718,211,5,13,2021-02-20 00:50:56
26140,115,1,13,2018-07-18 20:02:18
40447,264,2,42,2018-04-13 21:18:40
30127,296,3,28,2019-11-26 17:13:21
8393,96,8,28,2019-07-16 03:47:59
42107,107,5,43,2023-04-17 13:53:58
38812,105,8,40,2024-10-06 10:36:25
41859,294,3,7,2020-04-30 10:13:25
17463,98,3,30,2018-11-27 18:41:55
38464,166,2,32,2022-05-15 00:15:52
42477,14,9,39,2019-04-15 11:02:20
33702,22,2,20,2021-05-16 03:28:51
32033,16,4,8,2020-06-19 17:47:34
10518,45,3,24,2022-10-30 19:30:32
16025,212,2,43,2020-01-29 16:24:48
29355,95,9,17,2023-02-14 04:11:35
35551,186,9,28,2022-12-14 20:27:23
45848,240,9,28,2018-08-17 08:36:23
24997,215,9,42,2022-04-13 22:29:27
19387,213,7,27,2021-07-12 05:47:00
14021,161,5,22,2018-02-12 18:39:51
3700,102,8,45,2018-08-25 05:48:52
35833,295,4,28,2019-05-15 17:17:18
14643,156,7,8,2020-02-28 16:33:26
40052,294,6,0,2024-12-27 06:45:58
31601,105,8,35,2019-02-24 08:29:34
42866,261,6,16,2024-07-14 03:12:01
49250,137,8,20,2023-09-15 02:42:46
35546,230,9,36,2021-12-29 06:03:21
27972,278,1,49,2024-01-09 21:12:49
5447,281,7,8,2024-09-14 00:20:04
8456,18,1,4,2020-05-26 02:54:38
2747,198,5,36,2020-11-21 22:13:17
37677,268,9,28,2022-12-27 14:58:53
36691,146,8,37,2020-07-28 15:17:00
49005,119,3,10,2022-09-04 10:50:03
49708,238,2,15,2024-04-07 18:12:49
3156,108,1,34,2024-12-09 13:03:41
23710,181,5,2,2024-12-14 11:20:40
45494,201,1,5,2019-01-21 10:59:00
37903,155,2,28,2020-02-12 19:16:16
2675,136,5,21,2019-02-17 06:06:13
7057,105,8,12,2022-04-02 06:55:34
207,283,5,7,2019-06-10 18:59:39
27827,168,4,46,2018-11-10 14:16:23
21575,278,2,49,2024-03-05 04:20:56
26855,226,3,3,2023-12-28 10:04:39
21879,245,3,7,2024-12-27 21:37:47
39274,11,2,25,2020-06-24 07:40:09
21565,113,7,21,2024-06-05 07:39:33
3416,273,7,6,2022-11-02 02:55:02
35400,4,4,37,2023-05-06 16:34:23
14113,40,6,33,2021-03-11 07:02:11
37089,166,2,35,2024-12-18 18:12:41
11020,53,9,26,2021-07-17 06:43:28
33560,47,5,15,2020-05-03 15:50:01
20772,160,4,39,2020-04-18 07:33:24
5989,285,1,44,2024-05-20 01:35:44
41506,84,6,43,2021-06-24 02:56:03
24436,112,7,37,2022-05-20 01:43:39
1066,66,3,27,2020-01-08 07:44:40
43190,98,4,33,2022-02-07 00:25:45
11955,278,1,43,2019-01-15 06:03:34
12903,214,5,17,2018-01-11 19:07:04
1007,38,7,1,2022-12-27 07:28:24
28248,279,9,43,2020-01-13 16:34:11
20972,185,1,15,2024-01-31 01:05:09
15491,263,9,36,2018-10-07 07:13:47
4262,162,7,19,2022-01-10 07:05:03
438,54,2,26,2022-09-07 15:51:16
47963,226,8,47,2020-01-24 17:22:31
4281,184,3,41,2019-07-24 15:13:27
23519,78,4,33,2024-01-14 09:50:44
16974,250,7,25,2022-08-27 15:01:08
28242,77,8,39,2020-02-13 21:05:47
12339,8,9,46,2023-01-16 15:57:26
24174,197,3,47,2024-12-20 13:13:02
6943,107,8,23,2019-06-11 09:35:02
11779,107,8,44,2021-11-12 11:00:13
18354,81,1,5,2022-12-14 21:44:03
576,168,2,26,2023-02-04 23:39:21
17115,1,7,22,2022-05-30 12:30:01
20353,118,2,45,2020-08-10 00:15:47
49083,139,7,24,2022-09-10 05:19:58
19297,50,4,43,2022-12-18 04:03:22
31791,52,2,38,2024-05-31 05:38:47
17908,152,3,3,2021-07-02 14:38:27
35612,162,8,42,2022-11-23 08:14:08
34199,75,5,14,2018-11-25 20:14:10
6056,69,7,21,2018-04-12 00:19:10
2087,78,7,36,2022-11-14 12:32:05
20646,58,6,25,2023-02-07 04:13:57
36458,184,2,10,2021-01-31 12:17:24
42202,83,5,47,2021-08-17 17:17:06
26735,181,8,11,2022-12-12 08:33:36
11485,292,5,23,2024-04-07 19:30:09
2639,2,2,35,2021-11-13 01:13:36
25127,283,9,7,2021-11-15 10:00:30
22660,198,1,11,2019-03-11 22:18:14
10409,270,4,24,2018-12-18 21:29:41
34120,54,1,49,2021-09-11 03:49:40
23806,260,5,5,2018-07-17 15:09:17
42815,72,5,23,2024-08-04 07:38:02
47101,66,8,41,2019-03-09 06:48:21
47664,86,8,19,2021-01-03 14:37:16
9925,176,1,27,2024-04-30 06:34:15
47128,73,2,9,2018-08-12 04:22:59
24999,176,1,23,2019-01-01 19:27:05
36893,87,4,40,2024-02-18 04:40:19
8161,253,9,2,2024-12-09 03:08:21
40793,89,3,0,2020-11-10 23:23:01
31587,125,1,32,2018-02-19 16:32:47
7394,126,6,22,2019-08-30 10:54:27
45862,199,5,11,2023-06-13 19:23:08
14394,237,3,5,2024-02-18 08:21:22
40160,29,1,24,2022-02-27 07:52:18
8064,148,5,7,2023-05-15 04:03:16
40860,80,3,10,2021-10-21 19:13:29
12499,35,9,0,2018-09-30 18:59:38
40517,60,4,8,2023-12-09 16:25:59
18034,213,9,14,2019-09-27 09:36:01
24536,140,9,48,2024-03-23 23:36:35
18620,240,3,21,2018-11-14 11:39:12
18298,66,6,6,2023-07-21 21:39:21
2715,213,9,40,2021-05-04 11:57:30
30677,134,9,17,2022-06-14 05:11:36
31442,107,3,3,2024-01-16 15:17:51
22732,247,1,37,2022-10-17 06:28:31
30366,213,3,24,2024-06-21 08:08:25
36276,41,8,9,2019-04-05 19:57:36
2278,57,4,14,2020-05-05 09:38:13
40282,139,5,24,2020-09-16 06:40:31
18036,284,6,32,2021-06-18 02:46:29
3440,246,2,28,2022-12-03 08:49:59
11602,125,5,2,2022-01-12 02:15:26
48466,213,8,19,2023-08-11 16:13:06
20143,207,6,33,2019-01-03 05:21:39
10270,151,4,16,2024-10-22 06:59:13
31933,20,7,14,2020-11-18 21:02:36
47622,88,4,34,2023-06-06 10:52:33
41137,248,6,49,2021-08-24 09:37:51
12691,17,6,23,2022-06-05 12:47:29
46835,90,6,41,2021-11-20 17:50:31
48944,12,9,10,2024-06-25 15:27:52
25574,227,1,19,2020-01-31 10:54:16
13341,222,3,1,2020-06-05 14:19:55
25128,68,3,10,2020-01-20 15:06:56
2836,130,3,41,2022-10-10 06:55:13
29350,98,3,16,2022-12-30 02:46:47
27605,88,5,6,2023-03-15 15:02:56
3318,242,3,8,2023-06-29 00:56:45
22534,173,6,2,2020-07-06 04:33:40
9060,27,4,46,2020-10-21 20:53:03
35137,248,5,6,2018-04-22 18:57:33
46734,210,4,2,2019-04-24 21:20:23
40370,93,7,38,2019-02-24 22:16:32
7922,128,2,41,2024-07-18 03:20:55
12618,239,2,5,2023-12-13 21:40:42
37312,59,5,26,2019-09-19 06:18:26
49524,144,6,39,2024-11-08 10:43:45
42863,73,4,31,2023-02-14 20:04:03
32263,21,5,33,2024-09-29 00:33:24
32998,111,8,19,2020-12-03 09:32:39
49963,154,7,35,2019-04-29 11:03:41
12554,158,9,47,2019-06-23 19:31:52
41329,157,6,27,2020-03-05 14:20:27
38717,112,1,34,2021-05-18 17:44:10
23007,71,8,42,2021-06-18 13:23:44
8723,24,1,10,2023-07-15 19:11:25
12341,266,4,6,2023-05-31 19:05:56
22123,11,8,48,2022-11-28 02:06:36
42352,288,6,2,2022-10-28 09:05:08
22713,88,2,48,2019-02-08 11:27:07
9442,137,4,44,2019-05-29 10:50:28
41990,277,7,38,2018-11-07 12:34:51
46978,140,3,22,2023-02-28 18:10:13
33609,15,7,30,2019-08-13 04:20:47
15139,294,6,32,2024-05-10 18:04:33
2165,298,3,18,2023-01-22 23:34:50
5646,257,9,5,2022-01-17 15:50:09
41620,270,3,21,2018-01-03 01:09:00
14691,220,4,11,2024-01-29 22:43:12
8085,208,9,14,2018-10-08 10:49:43
3047,283,2,16,2021-07-17 12:37:10
33845,288,8,21,2020-01-16 20:22:14
43499,98,4,3,2022-06-05 18:48:08
13054,237,4,18,2024-02-21 13:43:06
48529,269,5,34,2022-09-19 12:32:37
29228,100,8,31,2020-05-16 10:25:18
39017,231,8,36,2023-03-17 22:58:50
23079,263,2,16,2024-09-27 05:57:33
26126,162,2,6,2018-08-29 18:50:15
17743,211,5,11,2018-05-02 06:14:56
25675,239,9,33,2018-02-13 15:51:43
9199,255,7,16,2022-02-09 16:36:29
49312,156,6,21,2024-11-29 01:00:53
10405,223,8,26,2023-11-14 08:13:46
14180,273,8,33,2021-10-02 09:44:58
43228,105,1,48,2024-07-21 14:17:46
36242,200,9,43,2024-08-06 18:19:21
15755,64,8,26,2023-12-11 03:14:36
19698,98,7,34,2018-10-15 01:09:56
23501,83,2,44,2020-08-09 02:21:54
6466,277,7,0,2024-03-25 05:05:04
23382,100,2,8,2019-10-27 10:48:18
27375,119,5,47,2021-08-21 09:11:34
49628,192,6,29,2024-05-10 05:37:46
15512,256,9,0,2021-02-11 02:45:53
37181,96,2,44,2020-02-29 10:43:55
30469,89,8,39,2018-11-26 11:24:35
5795,103,6,5,2020-06-21 13:54:40
3726,243,9,12,2022-08-07 05:38:58
9278,20,6,20,2024-08-27 18:10:06
12396,205,6,3,2018-07-25 00:21:10
13571,55,5,4,2024-04-23 18:30:39
42431,272,5,18,2024-07-23 23:40:28
44822,279,6,32,2022-04-26 03:36:39
24577,7,1,35,2018-11-18 11:07:02
40409,285,5,16,2020-11-27 01:29:48
19950,126,1,14,2024-11-16 22:50:24
36346,210,8,38,2023-10-04 15:27:41
957,160,6,2,2018-08-08 04:45:50
49652,191,2,16,2022-08-29 08:50:25
4036,238,3,45,2020-04-16 22:06:28
22737,175,8,26,2022-06-02 21:37:17
10419,280,1,33,2022-03-15 02:27:19
4552,273,9,26,2018-09-11 23:41:10
28164,5,2,48,2018-03-19 23:48:00
37266,254,7,15,2020-03-23 13:20:48
46097,79,7,44,2023-08-15 02:58:26
23859,185,4,2,2023-01-08 13:00:44
40279,148,1,46,2018-05-03 01:04:21
9697,214,6,15,2020-03-23 08:58:27
46345,278,7,11,2019-11-28 11:24:00
42852,42,9,20,2022-03-09 05:13:35
36299,120,6,13,2020-04-11 20:43:55
39768,119,2,16,2023-05-25 18:33:34
5336,150,8,26,2021-12-25 02:38:32
47004,121,8,33,2022-04-19 22:37:20
36887,212,5,18,2018-11-06 22:54:13
32516,23,2,35,2024-06-16 12:22:09
9335,113,6,44,2022-03-11 13:54:31
19191,217,1,1,2021-01-30 18:08:14
522,289,1,33,2021-10-25 05:01:08
2588,32,8,0,2018-03-31 19:59:08
3986,188,4,47,2018-04-24 10:01:44
25574,230,3,40,2022-03-22 02:05:58
41735,184,2,19,2022-09-13 23:01:21
29930,92,5,10,2022-11-04 13:17:23
38643,11,8,30,2023-09-23 20:33:30
6078,113,6,43,2018-08-09 16:41:25
9180,226,4,22,2020-12-18 16:32:23
23952,287,5,0,2019-03-21 13:23:08
27062,269,6,13,2021-10-29 13:57:41
43917,244,3,25,2021-06-13 12:16:12
46858,263,7,13,2022-04-04 16:54:19
17718,237,3,35,2020-05-12 11:17:31
33592,180,1,2,2023-03-14 20:04:47
44078,97,2,7,2019-06-29 14:27:47
33048,278,7,10,2019-03-20 09:44:47
42111,248,4,2,2022-09-29 14:37:17
23533,205,4,14,2024-03-31 01:18:34
6577,174,5,20,2018-07-05 13:50:03
33967,147,9,46,2019-12-27 09:24:57
2098,225,4,27,2024-08-05 17:43:58
5081,247,4,25,2022-09-10 00:59:21
13392,273,5,24,2019-03-12 15:13:19
49878,251,7,43,2020-09-09 10:28:36
2126,193,1,36,2023-03-15 03:47:25
47835,234,4,13,2018-08-02 18:18:04
17749,40,3,46,2018-10-10 04:01:43
27571,55,6,1,2019-12-04 05:44:14
46287,146,1,47,2021-04-12 23:31:25
44968,103,9,21,2021-04-14 01:27:26
10646,178,7,48,2022-06-08 15:09:51
38070,293,1,10,2024-05-31 12:47:31
15397,218,4,7,2024-05-16 04:35:16
31886,152,4,23,2020-01-10 03:28:28
31565,92,1,9,2021-11-03 08:44:38
11165,4,3,17,2023-11-15 05:09:43
2820,145,9,23,2022-10-22 17:18:18
23736,297,9,12,2018-10-27 02:32:50
873,104,5,14,2020-10-24 18:31:57
6601,86,5,46,2024-10-28 14:49:48
25613,165,3,27,2019-07-04 12:57:24
16776,289,6,2,2024-03-11 22:03:49
39668,101,5,29,2018-05-05 10:19:19
29772,128,8,37,2022-09-15 16:57:34
35727,199,4,13,2021-01-28 18:07:58
26099,39,8,38,2022-10-12 05:38:07
14704,257,6,5,2021-02-12 11:58:05
10580,286,2,37,2020-12-21 23:00:55
20680,160,5,41,2018-07-28 00:16:45
40638,100,3,18,2024-07-05 09:05:21
1067,119,6,41,2018-06-23 17:05:04
33408,115,8,19,2020-04-07 07:03:46
17032,289,8,2,2019-08-04 15:22:39
21730,219,9,1,2023-01-29 22:16:01
7175,155,4,19,2020-11-23 03:37:04
39419,164,7,35,2023-01-21 21:38:04
24178,159,1,31,2024-08-18 09:31:30
42764,157,6,36,2022-04-25 15:26:45
2376,17,6,28,2020-04-18 16:34:59
33772,126,4,8,2019-06-30 03:34:03
47834,87,6,34,2024-12-31 09:04:56
12948,197,3,25,2021-01-29 06:29:08
19631,218,1,47,2024-11-10 11:06:36
15083,4,2,12,2022-12-21 02:37:51
17308,128,8,25,2019-05-27 05:44:02
16606,166,6,42,2021-09-14 23:10:17
17924,283,7,49,2023-09-03 18:09:59
1029,134,6,2,2018-03-27 11:17:00
45967,92,3,21,2018-06-19 19:07:19
30510,194,2,29,2022-05-07 14:35:44
36395,177,5,5,2021-08-10 03:47:37
28679,23,8,31,2019-06-08 15:13:56
2254,48,3,18,2024-01-09 18:21:01
34410,271,1,14,2021-10-01 03:14:35
14163,108,6,45,2019-10-27 11:17:52
6952,117,8,10,2019-03-28 00:11:37
34809,159,4,33,2020-06-22 01:31:29
17665,6,6,1,2024-04-16 01:24:56
47862,285,7,15,2019-03-31 21:54:04
43425,223,4,36,2018-06-26 11:39:46
45958,31,5,35,2024-04-10 14:53:07
18361,18,8,28,2019-10-23 04:59:41
36480,179,9,41,2018-08-22 03:12:23
34038,83,9,45,2018-08-18 00:42:29
29890,79,1,37,2018-05-05 22:49:46
38763,215,1,15,2023-05-13 15:20:57
22245,186,5,19,2024-12-04 08:45:41
27467,184,9,23,2024-12-06 09:36:28
40571,185,4,22,2024-04-18 23:38:49
37189,85,1,48,2019-11-09 04:16:18
31456,49,8,26,2018-09-28 14:32:38
10764,85,7,40,2023-10-14 21:54:04
1285,192,3,43,2021-03-06 23:43:45
46035,278,3,46,2021-06-29 11:58:50
24704,82,1,44,2021-02-18 07:57:17
20236,271,6,30,2019-02-07 02:22:00
4388,219,3,14,2022-11-02 19:51:33
37071,188,1,33,2022-01-23 04:03:25
30547,34,5,33,2024-07-13 10:44:56
21209,116,3,10,2020-02-22 17:50:00
23252,291,3,16,2024-07-08 06:13:47
38363,234,5,29,2019-09-12 03:48:20
21616,77,9,35,2024-05-15 04:30:41
2596,51,5,8,2020-06-14 03:32:56
45948,222,8,8,2019-06-19 14:58:14
33389,168,1,28,2018-03-25 21:06:15
10243,154,8,19,2021-06-15 17:52:11
6269,17,8,35,2018-03-22 16:19:40
45561,33,7,19,2024-07-17 18:26:18
48919,169,1,38,2018-11-08 13:08:45
22180,214,1,16,2021-04-06 03:37:47
14373,51,6,19,2023-04-29 21:31:01
5166,162,8,33,2022-09-30 09:51:22
1772,155,9,29,2024-03-07 05:53:30
39846,220,9,30,2022-11-08 14:58:03
3418,218,8,46,2018-10-11 00:55:16
39591,183,9,42,2019-04-30 21:39:47
30141,270,7,26,2023-05-29 01:47:26
19868,95,2,47,2020-03-10 16:40:21
20504,138,2,0,2019-03-14 14:38:35
40122,257,4,21,2018-11-17 01:55:26
37013,296,5,13,2020-01-11 14:51:46
19885,228,7,26,2020-06-22 11:37:36
42514,201,7,40,2018-06-10 06:46:49
38049,175,9,17,2021-08-27 07:06:01
47972,184,4,5,2024-06-29 12:36:28
38936,276,7,4,2024-10-30 04:02:12
10370,10,7,47,2024-06-18 11:01:05
26845,236,9,16,2021-07-16 06:38:53
33816,267,7,25,2023-01-30 02:44:55
12550,290,2,48,2023-09-08 09:46:01
19671,45,6,25,2022-07-04 02:43:46
2499,142,1,11,2022-04-21 02:45:54
42480,99,6,47,2019-06-30 10:04:29
46626,189,3,4,2020-10-27 15:25:19
32072,130,4,18,2022-07-10 04:52:06
23295,141,6,33,2018-05-31 20:05:11
23400,144,4,8,2022-02-05 09:09:24
7863,251,2,32,2024-07-31 14:51:42
17388,9,2,24,2022-08-26 15:38:02
7550,215,3,19,2021-09-07 20:32:24
45622,42,9,21,2023-06-10 16:42:05
35512,183,1,28,2021-02-18 00:26:38
20570,239,9,15,2024-07-07 02:42:05
7251,174,2,47,2024-09-22 03:31:51
33639,209,2,48,2021-09-25 22:42:34
9204,232,2,14,2023-11-14 22:32:49
24924,257,2,30,2020-11-30 11:54:46
13739,295,3,49,2022-04-18 17:48:52
42061,64,3,8,2024-09-11 02:31:11
9459,273,4,39,2021-10-18 14:00:54
43289,164,6,23,2019-10-27 11:03:39
42710,202,5,5,2022-02-11 21:29:05
13755,240,3,29,2024-09-15 11:19:26
34549,35,5,49,2023-03-04 19:35:33
39091,80,7,27,2022-09-10 10:17:47
29604,164,9,47,2018-12-13 13:12:59
36013,216,5,5,2018-01-30 00:28:30
6849,83,2,24,2020-10-02 22:10:25
3187,132,9,47,2023-08-26 07:25:44
6214,202,6,23,2019-05-14 05:33:55
37715,117,7,15,2024-02-04 07:03:21
26337,177,9,25,2020-02-24 18:02:30
26522,163,1,28,2019-08-10 20:14:10
40201,233,4,8,2024-12-18 15:47:43
7078,61,9,16,2021-11-02 21:20:11
45767,70,3,21,2021-11-04 14:37:07
29519,136,3,47,2024-05-06 03:38:56
49966,17,1,1,2024-04-01 05:48:01
49739,221,5,11,2023-09-13 13:47:55
29340,219,5,2,2019-09-05 22:56:40
37258,287,8,8,2019-10-15 09:34:36
43223,264,2,34,2022-10-28 11:02:49
16732,276,7,4,2020-12-02 15:24:29
11979,162,9,35,2022-10-17 23:55:46
26334,81,4,8,2021-10-12 18:46:49
13992,89,2,34,2018-05-31 16:06:13
22009,28,2,3,2023-09-07 10:03:36
11925,250,1,35,2018-09-24 14:45:44
19159,163,2,43,2018-12-04 14:42:02
35420,85,2,45,2018-08-21 07:19:01
33768,4,2,20,2019-01-06 19:09:00
36443,143,3,18,2021-01-26 07:29:50
4656,155,3,12,2023-02-06 16:30:33
9751,110,8,49,2019-12-04 04:58:22
30596,267,7,22,2020-04-22 15:13:05
48710,200,8,49,2018-04-07 09:50:32
21600,62,3,40,2024-01-21 18:50:15
40374,85,2,7,2019-10-31 00:22:58
7522,23,9,37,2024-01-11 10:43:47
35884,275,5,18,2022-06-30 21:07:44
42160,233,7,40,2021-02-12 19:07:06
9774,68,8,48,2020-09-22 19:57:07
48480,273,8,27,2024-01-18 15:56:41
24227,227,4,40,2020-01-08 20:43:17
44490,184,5,36,2023-10-18 03:36:25
34981,36,9,31,2021-06-29 09:12:57
2684,178,1,20,2021-09-20 18:22:27
33187,83,2,48,2020-09-10 15:24:56
43772,10,8,0,2022-06-27 01:13:00
5227,111,8,20,2022-12-08 20:40:30
18370,22,2,46,2019-06-24 14:58:36
39122,188,6,14,2019-07-11 02:38:12
14715,33,1,36,2018-08-18 18:24:47
41607,276,1,20,2019-09-07 10:21:14
22841,210,8,30,2018-09-19 20:11:03
47793,197,8,17,2018-07-14 13:22:56
43441,165,7,46,2024-05-09 06:44:17
33550,12,6,25,2019-09-12 23:06:40
27811,84,4,45,2020-07-20 04:39:16
9149,144,5,26,2021-01-03 15:55:14
9368,299,1,15,2020-12-02 04:24:53
27981,165,2,6,2018-05-23 12:33:36
34990,131,8,32,2021-11-08 13:26:38
17929,132,4,23,2021-11-23 16:41:22
19467,167,2,40,2022-08-20 13:58:00
28615,4,6,23,2023-06-24 10:02:19
49692,171,7,1,2022-08-12 23:51:11
16377,24,9,7,2021-12-21 19:23:06
4090,137,1,2,2019-01-01 19:24:00
48867,33,9,42,2022-04-16 09:35:11
5790,159,7,17,2019-04-23 08:20:52
28654,16,2,25,2021-12-23 17:12:50
13488,12,4,7,2020-09-19 15:24:55
10944,181,4,18,2024-03-22 15:48:17
4288,144,4,10,2023-04-09 11:48:41
11826,263,1,14,2021-01-12 16:27:36
10931,189,5,11,2024-06-14 16:40:21
40211,168,7,18,2024-08-06 12:09:03
42603,113,6,38,2018-11-22 04:08:36
45919,123,2,35,2024-07-30 04:21:10
37316,263,1,38,2018-10-25 23:41:49
45551,271,3,17,2023-06-18 17:05:52
10640,50,9,17,2021-09-22 13:20:46
49409,294,7,48,2018-11-28 01:29:26
4748,70,3,28,2021-02-09 22:51:52
22014,41,1,22,2021-10-21 11:54:52
46868,210,1,42,2019-07-22 15:35:37
41563,108,7,9,2021-07-08 22:39:29
789,226,1,2,2021-05-23 20:03:07
35908,211,1,9,2018-03-24 00:50:59
34143,185,3,20,2020-02-18 04:44:32
9929,168,6,28,2021-05-06 16:14:23
15024,247,1,38,2020-03-28 15:56:14
37606,112,2,24,2020-09-28 07:20:57
43575,54,9,8,2020-04-21 02:21:44
21784,283,6,7,2021-12-16 16:13:45
12478,123,6,8,2019-03-19 16:18:07
6357,95,2,8,2022-07-21 07:29:22
21470,86,1,49,2021-01-16 23:34:03
33632,24,2,9,2019-03-07 07:23:04
34193,70,1,14,2018-11-22 16:48:19
19077,138,8,43,2018-03-24 06:54:22
36405,19,1,9,2024-02-15 11:12:02
48413,183,1,36,2023-01-06 09:13:54
39896,290,6,18,2020-04-29 18:03:26
43292,50,8,16,2019-08-25 01:22:29
42444,246,1,46,2022-02-23 02:52:33
7199,5,7,10,2023-05-27 23:40:46
21920,43,1,27,2021-05-11 18:00:19
27407,8,6,44,2023-08-24 17:28:19
23461,234,2,40,2021-03-20 11:51:10
47801,116,1,42,2020-10-10 14:23:01
43129,120,3,37,2020-09-11 22:59:56
30278,63,7,42,2021-06-12 09:27:25
15001,268,6,17,2020-07-06 20:47:17
12041,71,3,44,2018-07-03 21:32:52
