user_id,subscription_plan,tenure_months,monthly_price,churn
30636,Enterprise,25,2499,No
19297,Pro,12,999,No
29565,Enterprise,20,999,No
33756,Enterprise,8,499,No
46178,Enterprise,41,2499,No
10885,Pro,14,999,No
4153,Basic,16,499,No
31212,Basic,34,499,No
34442,Pro,23,499,No
16172,Enterprise,46,999,No
41530,Pro,20,999,No
1489,Basic,19,499,No
18217,Pro,28,499,No
13157,Enterprise,25,999,No
23347,Pro,10,999,No
42736,Enterprise,1,2499,Yes
38806,Basic,23,999,No
24037,Basic,33,2499,No
27920,Enterprise,38,2499,No
6902,Basic,46,2499,No
9708,Basic,41,499,No
5169,Enterprise,31,2499,No
12892,Pro,32,2499,No
33918,Pro,3,2499,Yes
13220,Basic,22,2499,No
10119,Pro,37,999,No
32580,Pro,24,2499,No
41094,Pro,26,2499,No
3140,Basic,4,499,Yes
43512,Pro,16,499,No
19076,Pro,45,2499,No
46335,Pro,25,499,No
31273,Pro,25,999,No
44009,Enterprise,21,999,No
40932,Enterprise,3,999,Yes
41065,Pro,31,999,No
8217,Enterprise,2,499,Yes
13171,Enterprise,27,2499,No
389,Enterprise,23,2499,No
38842,Basic,31,499,No
47030,Pro,43,999,No
12355,Enterprise,28,2499,No
35364,Enterprise,45,499,No
22430,Enterprise,26,499,No
28641,Basic,29,499,No
30408,Basic,12,499,No
32725,Pro,6,999,No
36837,Enterprise,1,999,Yes
42462,Pro,29,499,No
4874,Pro,45,499,No
5121,Pro,8,999,No
17271,Enterprise,39,999,No
28224,Enterprise,19,999,No
19834,Enterprise,8,499,No
25704,Enterprise,4,999,Yes
9950,Pro,2,499,Yes
24771,Basic,44,499,No
16789,Enterprise,22,499,No
27998,Pro,22,999,No
1107,Pro,39,499,No
22374,Enterprise,4,2499,Yes
16999,Pro,37,2499,No
7695,Enterprise,28,999,No
2515,Basic,31,999,No
17023,Basic,6,2499,No
26745,Pro,4,999,Yes
22766,Basic,7,2499,No
16025,Pro,26,999,No
13119,Pro,37,499,No
34959,Basic,47,499,No
13628,Enterprise,10,999,No
22278,Basic,18,999,No
20379,Enterprise,40,999,No
41981,Enterprise,7,499,No
41615,Enterprise,31,499,No
42300,Pro,30,999,No
16820,Pro,20,999,No
43923,Pro,20,999,No
41362,Pro,42,2499,No
43304,Basic,39,499,No
28767,Enterprise,10,2499,No
45001,Pro,36,2499,No
47621,Pro,13,2499,No
2652,Basic,2,999,Yes
19941,Basic,36,499,No
21315,Pro,25,2499,No
24008,Basic,13,999,No
19702,Basic,10,2499,No
25433,Pro,37,499,No
8019,Enterprise,11,999,No
6976,Enterprise,37,999,No
30945,Basic,45,999,No
2344,Enterprise,22,999,No
24532,Enterprise,33,999,No
30540,Enterprise,18,499,No
23214,Pro,34,2499,No
39236,Enterprise,23,2499,No
367,Pro,8,2499,No
42350,Enterprise,34,499,No
25473,Basic,25,2499,No
10312,Basic,18,2499,No
2791,Basic,36,999,No
37998,Basic,5,2499,Yes
19859,Basic,1,2499,Yes
46854,Enterprise,37,499,No
45613,Pro,45,999,No
23221,Pro,5,999,Yes
4125,Pro,42,499,No
49169,Enterprise,27,2499,No
14383,Pro,18,499,No
1085,Enterprise,32,999,No
49373,Pro,47,2499,No
41324,Pro,43,2499,No
23222,Enterprise,30,999,No
27828,Enterprise,17,999,No
11428,Enterprise,45,499,No
21566,Enterprise,3,2499,Yes
23402,Pro,39,999,No
24511,Enterprise,20,2499,No
24160,Pro,28,999,No
25821,Pro,27,499,No
30528,Enterprise,15,2499,No
17474,Basic,40,2499,No
31453,Enterprise,29,2499,No
8506,Basic,40,999,No
37183,Pro,29,499,No
1347,Enterprise,22,999,No
37473,Basic,25,999,No
25737,Enterprise,5,999,Yes
8266,Pro,22,499,No
6167,Enterprise,42,499,No
13731,Basic,43,2499,No
13154,Basic,4,999,Yes
14894,Basic,36,999,No
15771,Basic,9,999,No
9471,Pro,8,2499,No
26823,Enterprise,21,2499,No
23104,Pro,24,2499,No
8049,Pro,5,499,Yes
44520,Basic,18,2499,No
28677,Enterprise,26,2499,No
24157,Pro,27,2499,No
20561,Enterprise,38,499,No
18613,Basic,44,2499,No
40564,Enterprise,2,999,Yes
3182,Pro,44,499,No
12857,Enterprise,11,499,No
24159,Basic,46,999,No
43361,Enterprise,22,2499,No
47818,Basic,33,499,No
20532,Enterprise,39,2499,No
34065,Basic,3,499,Yes
2999,Pro,9,999,No
12454,Pro,14,2499,No
23119,Pro,43,2499,No
47699,Pro,29,499,No
615,Enterprise,28,499,No
44622,Enterprise,27,499,No
37943,Pro,33,999,No
18097,Enterprise,13,499,No
48844,Pro,35,2499,No
24369,Pro,12,499,No
17970,Basic,16,2499,No
26662,Basic,7,999,No
21327,Pro,3,2499,Yes
17643,Pro,18,2499,No
1469,Basic,40,499,No
24859,Enterprise,14,999,No
23390,Pro,32,499,No
14095,Pro,4,2499,Yes
39224,Enterprise,35,499,No
18334,Pro,1,999,Yes
48523,Basic,22,2499,No
22059,Enterprise,22,499,No
48062,Enterprise,27,999,No
14486,Pro,32,999,No
35863,Pro,21,499,No
24543,Basic,27,2499,No
20422,Basic,38,999,No
48052,Pro,35,499,No
22755,Pro,45,999,No
9664,Pro,8,2499,No
38110,Pro,24,2499,No
40143,Enterprise,47,999,No
8592,Enterprise,33,2499,No
27719,Basic,6,499,No
26740,Enterprise,13,499,No
26573,Enterprise,44,499,No
45163,Enterprise,27,2499,No
15709,Basic,37,499,No
17907,Pro,13,499,No
28417,Pro,36,2499,No
27537,Enterprise,33,499,No
16936,Enterprise,14,2499,No
27627,Basic,29,499,No
48051,Enterprise,10,499,No
5136,Pro,29,999,No
48814,Pro,38,499,No
44609,Basic,19,499,No
17909,Enterprise,27,999,No
28164,Pro,34,999,No
33831,Basic,42,499,No
7444,Enterprise,20,2499,No
22698,Basic,22,2499,No
30273,Pro,11,2499,No
10036,Basic,32,2499,No
3359,Basic,12,2499,No
29671,Enterprise,42,499,No
25505,Enterprise,5,999,Yes
37835,Pro,40,999,No
31860,Basic,15,499,No
2532,Enterprise,11,2499,No
27713,Basic,1,499,Yes
44856,Basic,33,2499,No
42448,Basic,29,999,No
27067,Pro,44,2499,No
48148,Pro,21,499,No
35112,Basic,36,499,No
14577,Pro,44,999,No
30589,Basic,17,999,No
18934,Pro,35,499,No
49169,Basic,39,999,No
23310,Basic,41,499,No
7881,Pro,35,2499,No
31823,Enterprise,35,499,No
45653,Basic,7,499,No
45543,Pro,41,499,No
2674,Basic,29,999,No
5321,Basic,28,999,No
804,Enterprise,24,999,No
2034,Enterprise,43,2499,No
24754,Pro,29,999,No
5995,Enterprise,11,999,No
9784,Pro,27,2499,No
23652,Basic,22,499,No
21284,Pro,23,2499,No
29603,Enterprise,26,499,No
7982,Pro,34,999,No
40465,Enterprise,10,499,No
48825,Pro,23,999,No
32732,Pro,20,499,No
36129,Basic,11,2499,No
11460,Pro,12,2499,No
3164,Pro,32,499,No
6350,Enterprise,24,2499,No
14271,Enterprise,9,999,No
40345,Enterprise,4,499,Yes
43218,Pro,2,999,Yes
4302,Enterprise,24,499,No
6046,Basic,11,499,No
29377,Enterprise,10,2499,No
26023,Pro,15,499,No
37344,Enterprise,42,2499,No
22539,Enterprise,21,999,No
15352,Basic,3,999,Yes
37612,Pro,41,2499,No
1414,Enterprise,47,999,No
31068,Basic,2,999,Yes
12651,Pro,11,999,No
30710,Enterprise,4,999,Yes
39211,Basic,9,2499,No
36367,Pro,39,2499,No
30341,Enterprise,7,499,No
29890,Pro,13,2499,No
16267,Basic,7,999,No
3106,Pro,12,999,No
43853,Enterprise,30,2499,No
31679,Basic,26,499,No
4087,Enterprise,6,499,No
39395,Pro,19,999,No
29899,Pro,20,999,No
46112,Basic,6,499,No
34119,Basic,3,499,Yes
19236,Pro,33,499,No
35626,Basic,3,2499,Yes
39967,Pro,26,2499,No
24791,Pro,6,499,No
9394,Basic,36,499,No
31027,Basic,1,499,Yes
43438,Enterprise,1,499,Yes
37070,Basic,24,499,No
27781,Enterprise,41,499,No
48849,Pro,10,499,No
49470,Pro,34,2499,No
48808,Basic,3,2499,Yes
31355,Pro,28,499,No
35414,Basic,34,999,No
20686,Basic,5,999,Yes
1707,Enterprise,40,499,No
41853,Pro,47,499,No
11172,Enterprise,29,499,No
49943,Enterprise,16,999,No
21638,Enterprise,12,499,No
2225,Enterprise,37,999,No
47905,Pro,5,2499,Yes
46252,Basic,20,999,No
27420,Pro,40,499,No
33216,Enterprise,13,999,No
43350,Enterprise,32,999,No
45141,Pro,8,999,No
8498,Enterprise,21,2499,No
25266,Enterprise,43,2499,No
26556,Enterprise,1,999,Yes
29413,Pro,17,499,No
14063,Enterprise,5,999,Yes
22430,Enterprise,34,2499,No
7140,Enterprise,28,999,No
6775,Basic,36,999,No
35050,Pro,41,2499,No
41334,Pro,11,999,No
3787,Basic,15,499,No
38744,Basic,11,999,No
8458,Enterprise,33,999,No
30215,Basic,2,999,Yes
29065,Enterprise,16,999,No
12175,Basic,36,499,No
15906,Enterprise,38,499,No
48040,Basic,37,499,No
49323,Enterprise,41,499,No
42270,Pro,43,499,No
29837,Basic,5,999,Yes
31191,Enterprise,25,999,No
16035,Basic,40,2499,No
23956,Pro,47,2499,No
6559,Basic,30,499,No
46530,Enterprise,18,999,No
49182,Pro,23,2499,No
35629,Pro,41,2499,No
181,Enterprise,28,499,No
3872,Basic,30,2499,No
17412,Enterprise,35,2499,No
23759,Enterprise,24,499,No
33187,Enterprise,45,499,No
7757,Pro,17,999,No
27291,Enterprise,5,2499,Yes
8056,Basic,11,2499,No
4724,Enterprise,2,499,Yes
12592,Basic,33,999,No
2123,Basic,4,499,Yes
20009,Pro,1,499,Yes
38983,Pro,40,999,No
30995,Enterprise,35,2499,No
29337,Pro,11,999,No
14375,Pro,14,2499,No
39640,Basic,2,999,Yes
15250,Enterprise,17,2499,No
40568,Basic,37,999,No
35663,Pro,38,2499,No
23880,Pro,33,2499,No
28729,Basic,38,999,No
8176,Enterprise,24,2499,No
2282,Basic,13,499,No
22833,Pro,29,2499,No
17892,Pro,1,2499,Yes
47417,Basic,5,2499,Yes
44856,Enterprise,45,2499,No
20115,Basic,22,2499,No
12391,Pro,17,499,No
4993,Basic,20,2499,No
36857,Enterprise,40,2499,No
36671,Pro,42,499,No
43354,Enterprise,25,999,No
33766,Enterprise,44,999,No
38589,Enterprise,37,2499,No
29866,Enterprise,18,999,No
39118,Enterprise,9,499,No
41352,Enterprise,36,499,No
23048,Basic,37,499,No
47783,Pro,7,499,No
15168,Pro,41,499,No
6880,Pro,6,999,No
14628,Enterprise,36,2499,No
14810,Enterprise,29,2499,No
18878,Enterprise,3,499,Yes
3294,Pro,1,2499,Yes
40196,Basic,38,999,No
3988,Pro,15,2499,No
13957,Enterprise,37,499,No
45530,Basic,31,499,No
19825,Basic,26,2499,No
36921,Basic,39,999,No
44144,Pro,33,499,No
23660,Pro,7,2499,No
41156,Pro,6,2499,No
22891,Enterprise,44,2499,No
46475,Pro,21,999,No
22224,Pro,10,999,No
19781,Basic,12,2499,No
18219,Basic,8,499,No
49085,Enterprise,47,2499,No
11617,Basic,45,999,No
37023,Pro,33,499,No
4230,Basic,16,2499,No
8938,Basic,22,499,No
23755,Basic,20,999,No
32979,Pro,47,499,No
11524,Basic,7,2499,No
13407,Enterprise,26,2499,No
15323,Pro,15,499,No
19880,Basic,6,499,No
25977,Enterprise,7,2499,No
41249,Enterprise,46,2499,No
36697,Pro,24,999,No
10940,Enterprise,17,999,No
11868,Enterprise,45,2499,No
28761,Pro,42,2499,No
35461,Pro,35,2499,No
30070,Basic,40,999,No
3253,Basic,13,999,No
42370,Basic,24,499,No
37690,Pro,21,2499,No
33219,Basic,9,2499,No
36818,Basic,9,499,No
35188,Enterprise,7,999,No
15621,Enterprise,18,999,No
28853,Enterprise,12,499,No
24660,Enterprise,14,999,No
25148,Enterprise,32,999,No
2523,Pro,24,2499,No
39784,Enterprise,7,499,No
971,Pro,5,499,Yes
21829,Enterprise,22,999,No
49479,Pro,20,999,No
48125,Enterprise,43,499,No
19693,Enterprise,23,2499,No
47512,Basic,2,2499,Yes
15184,Basic,25,2499,No
24995,Basic,2,499,Yes
45050,Pro,23,499,No
39264,Pro,27,2499,No
19215,Enterprise,19,499,No
47839,Enterprise,23,999,No
10995,Enterprise,21,499,No
41103,Basic,43,2499,No
47296,Enterprise,19,499,No
15473,Basic,36,999,No
20844,Basic,44,499,No
3994,Pro,1,999,Yes
31173,Pro,7,499,No
13427,Basic,6,499,No
5538,Pro,43,2499,No
16918,Basic,14,999,No
2378,Pro,44,999,No
561,Pro,38,499,No
31345,Basic,18,999,No
2637,Pro,37,499,No
13163,Enterprise,22,499,No
12656,Pro,26,499,No
49114,Enterprise,20,2499,No
12124,Basic,11,2499,No
19670,Pro,44,2499,No
44342,Enterprise,29,999,No
46238,Enterprise,12,2499,No
38621,Pro,29,499,No
3415,Basic,6,2499,No
20171,Basic,13,499,No
20114,Enterprise,2,999,Yes
32381,Enterprise,40,999,No
33814,Pro,16,2499,No
7962,Pro,18,499,No
35938,Basic,36,499,No
43309,Basic,1,999,Yes
26781,Pro,16,2499,No
2262,Pro,6,2499,No
25778,Pro,40,2499,No
40388,Pro,45,2499,No
2989,Enterprise,18,999,No
46957,Pro,24,2499,No
31169,Pro,22,999,No
9612,Enterprise,3,999,Yes
16436,Pro,9,499,No
36793,Pro,32,499,No
907,Enterprise,45,999,No
43901,Basic,21,499,No
37692,Basic,43,999,No
26716,Basic,47,499,No
48821,Enterprise,8,999,No
15553,Pro,47,2499,No
36476,Basic,1,499,Yes
11763,Pro,41,2499,No
14905,Enterprise,24,499,No
25241,Pro,19,999,No
25026,Enterprise,37,499,No
34959,Basic,18,999,No
40083,Enterprise,1,999,Yes
33537,Enterprise,29,499,No
18012,Enterprise,45,2499,No
2931,Enterprise,9,2499,No
2462,Basic,7,499,No
42237,Pro,34,999,No
18694,Pro,31,499,No
29517,Pro,42,2499,No
13462,Enterprise,47,999,No
265,Basic,5,499,Yes
45869,Pro,10,999,No
49067,Enterprise,18,999,No
35275,Pro,6,2499,No
27165,Enterprise,21,499,No
23599,Enterprise,9,2499,No
1206,Pro,14,2499,No
48027,Pro,7,499,No
10250,Enterprise,40,2499,No
45109,Basic,30,999,No
11312,Pro,30,2499,No
39133,Basic,36,999,No
30161,Pro,37,2499,No
42687,Basic,29,2499,No
836,Basic,27,999,No
47113,Basic,40,999,No
3824,Pro,3,999,Yes
14904,Basic,36,999,No
43611,Basic,37,999,No
22119,Basic,20,2499,No
25923,Basic,2,999,Yes
7954,Enterprise,27,999,No
43322,Pro,42,999,No
5825,Enterprise,34,499,No
22283,Pro,11,999,No
44352,Pro,24,999,No
44540,Pro,40,999,No
40420,Pro,25,999,No
31028,Enterprise,28,999,No
4194,Enterprise,40,999,No
24086,Enterprise,25,2499,No
8714,Enterprise,8,499,No
3042,Basic,43,999,No
12070,Enterprise,8,499,No
15719,Pro,28,2499,No
14330,Basic,5,499,Yes
5713,Pro,2,2499,Yes
20551,Basic,13,2499,No
34069,Pro,18,999,No
19706,Enterprise,32,499,No
44202,Basic,4,2499,Yes
8743,Basic,20,999,No
12012,Enterprise,9,499,No
30000,Basic,32,2499,No
45490,Enterprise,14,2499,No
29925,Pro,2,999,Yes
44220,Pro,45,999,No
42107,Pro,32,999,No
44599,Enterprise,11,2499,No
28561,Basic,41,499,No
16254,Enterprise,42,999,No
19462,Enterprise,20,499,No
4358,Basic,2,999,Yes
33166,Enterprise,10,999,No
31755,Pro,34,499,No
43216,Basic,13,999,No
19181,Basic,11,499,No
23880,Basic,25,499,No
38683,Pro,35,2499,No
141,Basic,34,999,No
11378,Pro,31,999,No
2514,Basic,33,999,No
26079,Basic,40,499,No
11307,Enterprise,43,2499,No
14470,Pro,25,499,No
48647,Pro,10,999,No
23620,Enterprise,6,999,No
43319,Pro,40,499,No
39931,Enterprise,35,499,No
17684,Pro,40,2499,No
43338,Enterprise,12,999,No
36050,Pro,14,999,No
43376,Enterprise,43,499,No
3547,Enterprise,34,499,No
46325,Pro,46,2499,No
16088,Pro,36,2499,No
6161,Basic,33,999,No
45276,Basic,4,499,Yes
20375,Enterprise,23,499,No
38231,Pro,43,2499,No
35431,Pro,5,2499,Yes
44059,Pro,6,2499,No
5035,Pro,28,2499,No
45627,Enterprise,31,2499,No
36725,Enterprise,27,2499,No
29895,Basic,30,499,No
5377,Enterprise,46,999,No
2411,Pro,31,499,No
4256,Pro,38,999,No
2593,Basic,11,999,No
14915,Enterprise,31,2499,No
7881,Enterprise,13,499,No
45973,Pro,4,999,Yes
30013,Enterprise,10,499,No
20220,Enterprise,38,999,No
16549,Basic,37,999,No
40131,Basic,24,499,No
39469,Enterprise,23,2499,No
15976,Basic,18,999,No
40060,Basic,32,499,No
33598,Pro,3,999,Yes
19754,Enterprise,10,2499,No
46484,Basic,30,999,No
31294,Enterprise,15,999,No
23881,Pro,14,499,No
5314,Enterprise,20,999,No
14233,Enterprise,23,999,No
31950,Pro,29,2499,No
20665,Enterprise,32,2499,No
21639,Enterprise,26,499,No
20314,Pro,5,999,Yes
2947,Basic,17,999,No
18743,Enterprise,43,499,No
16940,Enterprise,2,999,Yes
4257,Enterprise,9,499,No
33506,Enterprise,44,2499,No
25006,Basic,9,999,No
24093,Enterprise,32,2499,No
24477,Basic,45,2499,No
11822,Basic,6,499,No
37504,Enterprise,9,999,No
12023,Enterprise,3,999,Yes
21795,Basic,26,2499,No
5308,Basic,19,499,No
22868,Enterprise,31,999,No
36049,Enterprise,5,2499,Yes
33058,Pro,20,499,No
40858,Basic,12,499,No
8614,Pro,4,499,Yes
32062,Basic,15,2499,No
26391,Enterprise,16,2499,No
31315,Basic,10,2499,No
13760,Enterprise,31,2499,No
28430,Enterprise,14,999,No
20892,Basic,2,2499,Yes
853,Basic,35,999,No
5749,Pro,38,2499,No
7782,Basic,16,499,No
29573,Pro,41,2499,No
16181,Pro,24,999,No
20233,Pro,37,499,No
46130,Pro,33,999,No
12960,Enterprise,12,999,No
44447,Pro,26,999,No
27751,Basic,15,2499,No
1,Pro,31,999,No
8213,Pro,8,499,No
36722,Enterprise,25,2499,No
38876,Enterprise,26,999,No
26951,Pro,34,2499,No
38126,Basic,37,499,No
18089,Enterprise,18,499,No
10921,Basic,33,999,No
45250,Basic,13,499,No
9852,Enterprise,42,499,No
48792,Enterprise,42,999,No
38135,Pro,17,999,No
48657,Enterprise,27,499,No
29666,Basic,10,999,No
44605,Enterprise,26,499,No
42334,Basic,1,499,Yes
10574,Enterprise,8,499,No
36421,Basic,10,499,No
2051,Basic,35,2499,No
19591,Basic,3,2499,Yes
40216,Enterprise,19,999,No
29909,Enterprise,32,499,No
47039,Enterprise,13,2499,No
34045,Enterprise,38,999,No
38516,Pro,22,499,No
7340,Basic,44,2499,No
17504,Basic,34,999,No
21256,Enterprise,14,999,No
12214,Enterprise,4,2499,Yes
29607,Pro,29,2499,No
18280,Enterprise,44,2499,No
28593,Pro,32,999,No
37902,Enterprise,44,499,No
30214,Basic,45,2499,No
11565,Pro,14,2499,No
43419,Pro,42,999,No
4441,Enterprise,41,999,No
9126,Enterprise,27,499,No
14936,Basic,21,999,No
11378,Pro,14,999,No
876,Basic,26,999,No
44297,Enterprise,9,499,No
13524,Basic,23,2499,No
25317,Pro,9,499,No
35429,Basic,43,2499,No
39684,Pro,21,999,No
36317,Enterprise,34,2499,No
36098,Pro,42,999,No
7215,Pro,20,499,No
40118,Basic,22,2499,No
23048,Basic,25,2499,No
10224,Pro,38,999,No
25190,Basic,7,999,No
18108,Basic,6,2499,No
47515,Basic,5,2499,Yes
24285,Pro,6,2499,No
37168,Basic,30,499,No
43979,Enterprise,37,2499,No
13282,Pro,25,999,No
37980,Pro,2,999,Yes
10930,Basic,1,499,Yes
11272,Pro,47,999,No
11837,Basic,22,2499,No
8032,Basic,2,999,Yes
42444,Enterprise,7,999,No
27771,Pro,18,2499,No
18206,Enterprise,12,499,No
15603,Enterprise,43,999,No
25584,Enterprise,41,999,No
47731,Basic,38,2499,No
24610,Enterprise,5,499,Yes
45934,Basic,42,2499,No
19977,Enterprise,5,2499,Yes
17357,Enterprise,4,2499,Yes
23720,Pro,21,999,No
32447,Pro,44,2499,No
44648,Basic,23,999,No
10568,Enterprise,9,999,No
40133,Basic,28,2499,No
9520,Pro,46,999,No
48006,Pro,25,999,No
3850,Basic,15,499,No
28504,Pro,30,2499,No
44028,Pro,33,999,No
38990,Enterprise,29,499,No
36865,Basic,5,2499,Yes
49329,Basic,13,2499,No
46812,Pro,15,999,No
18640,Basic,26,2499,No
3636,Basic,32,499,No
12516,Pro,23,999,No
38436,Pro,17,2499,No
48064,Pro,11,999,No
45787,Enterprise,33,2499,No
42771,Basic,38,499,No
7670,Enterprise,31,999,No
29650,Basic,27,499,No
28161,Enterprise,46,999,No
34368,Enterprise,45,499,No
6697,Pro,37,2499,No
11929,Pro,38,499,No
42043,Pro,30,2499,No
21144,Pro,34,499,No
21342,Basic,16,999,No
16649,Enterprise,17,999,No
37028,Pro,22,999,No
39966,Basic,19,999,No
17351,Basic,34,499,No
14967,Pro,34,999,No
23125,Basic,23,499,No
28636,Pro,3,999,Yes
16156,Pro,16,499,No
11451,Enterprise,44,499,No
27061,Pro,9,999,No
1388,Pro,26,999,No
42015,Enterprise,32,999,No
38127,Basic,21,999,No
31596,Enterprise,7,999,No
30546,Enterprise,36,2499,No
3174,Pro,6,999,No
12183,Pro,16,999,No
22284,Enterprise,10,2499,No
13782,Pro,20,499,No
8485,Pro,29,999,No
35772,Basic,13,2499,No
32408,Enterprise,8,2499,No
47736,Basic,44,499,No
30598,Basic,21,2499,No
39100,Enterprise,34,999,No
30666,Pro,43,2499,No
40845,Enterprise,7,499,No
25863,Enterprise,39,2499,No
33229,Pro,46,499,No
38226,Enterprise,42,2499,No
37977,Enterprise,35,2499,No
47248,Pro,41,499,No
47845,Pro,31,499,No
38358,Pro,27,2499,No
49076,Pro,25,499,No
15142,Pro,19,499,No
30166,Pro,44,2499,No
47757,Basic,4,499,Yes
23372,Pro,6,499,No
14497,Enterprise,14,999,No
3278,Enterprise,40,2499,No
25200,Basic,36,2499,No
7921,Basic,14,499,No
48654,Basic,42,499,No
26426,Pro,44,999,No
21649,Enterprise,30,999,No
7131,Basic,10,2499,No
38467,Basic,24,999,No
36182,Basic,4,499,Yes
5671,Enterprise,19,2499,No
9884,Basic,14,2499,No
22361,Pro,21,2499,No
3157,Enterprise,23,2499,No
8322,Enterprise,23,2499,No
16157,Enterprise,46,499,No
34127,Enterprise,10,2499,No
625,Basic,23,499,No
31568,Enterprise,11,999,No
44473,Pro,31,2499,No
42121,Enterprise,14,999,No
43115,Enterprise,31,2499,No
7692,Basic,7,2499,No
7757,Basic,12,999,No
9736,Pro,27,499,No
26850,Pro,2,999,Yes
11264,Basic,36,2499,No
34085,Pro,23,499,No
11236,Enterprise,16,499,No
45598,Basic,45,2499,No
1153,Enterprise,7,499,No
26139,Basic,20,999,No
6297,Basic,42,499,No
16029,Enterprise,47,999,No
38008,Enterprise,23,999,No
44121,Basic,22,2499,No
43381,Enterprise,26,499,No
3715,Enterprise,11,2499,No
1265,Basic,22,2499,No
25643,Pro,13,499,No
12520,Pro,16,499,No
43624,Pro,43,499,No
2478,Pro,46,2499,No
36135,Enterprise,2,499,Yes
8410,Pro,27,499,No
12676,Enterprise,24,999,No
25312,Basic,46,999,No
48259,Basic,32,499,No
41239,Pro,25,2499,No
34111,Enterprise,32,499,No
4030,Enterprise,30,999,No
27703,Pro,34,499,No
49564,Pro,33,499,No
43420,Enterprise,15,2499,No
29598,Enterprise,11,499,No
32694,Pro,11,499,No
1674,Basic,20,999,No
16613,Pro,10,999,No
20760,Basic,43,2499,No
28784,Enterprise,38,499,No
15592,Enterprise,38,2499,No
13727,Basic,26,499,No
10898,Enterprise,11,2499,No
41221,Pro,13,999,No
23232,Pro,42,2499,No
3715,Basic,18,999,No
32902,Basic,35,499,No
47502,Enterprise,43,999,No
48578,Pro,31,499,No
44889,Pro,26,999,No
42184,Pro,3,999,Yes
31101,Pro,29,2499,No
43845,Pro,13,999,No
37932,Enterprise,25,999,No
36306,Basic,1,499,Yes
15647,Basic,43,499,No
17394,Basic,13,999,No
32950,Enterprise,6,2499,No
2481,Pro,17,2499,No
46769,Pro,16,499,No
9940,Enterprise,31,2499,No
23601,Pro,17,999,No
19745,Enterprise,31,999,No
41783,Pro,45,2499,No
29296,Enterprise,24,2499,No
42320,Pro,21,499,No
34836,Enterprise,20,999,No
65,Pro,19,2499,No
38780,Enterprise,47,2499,No
9245,Pro,41,2499,No
32773,Enterprise,35,2499,No
16888,Basic,46,999,No
5809,Enterprise,38,499,No
10646,Enterprise,35,499,No
21744,Enterprise,3,2499,Yes
24164,Basic,36,999,No
12575,Pro,20,499,No
43670,Basic,39,499,No
8717,Enterprise,39,999,No
44557,Enterprise,3,999,Yes
48302,Enterprise,38,999,No
30273,Basic,22,2499,No
21674,Enterprise,35,999,No
12865,Enterprise,40,499,No
30407,Pro,23,499,No
47752,Basic,32,499,No
37420,Enterprise,26,2499,No
16148,Basic,1,999,Yes
39,Enterprise,21,2499,No
39009,Enterprise,5,999,Yes
23689,Enterprise,42,999,No
38490,Basic,18,999,No
13966,Enterprise,4,999,Yes
15326,Pro,36,999,No
46063,Pro,25,2499,No
49584,Enterprise,47,999,No
17914,Pro,20,499,No
47469,Pro,37,999,No
35170,Enterprise,6,499,No
17037,Pro,7,999,No
21934,Pro,38,2499,No
14199,Pro,21,2499,No
19709,Pro,43,999,No
19624,Pro,47,2499,No
28517,Basic,40,2499,No
31467,Basic,20,2499,No
11343,Enterprise,46,2499,No
27039,Basic,30,999,No
29839,Basic,41,2499,No
28667,Enterprise,25,999,No
8725,Basic,46,999,No
45011,Basic,15,2499,No
30195,Pro,42,499,No
14163,Basic,32,499,No
26971,Basic,14,999,No
4081,Basic,41,999,No
8308,Basic,3,999,Yes
41969,Enterprise,31,999,No
27863,Basic,13,999,No
397,Enterprise,16,499,No
16913,Enterprise,38,2499,No
32001,Basic,42,499,No
12211,Pro,5,499,Yes
34993,Enterprise,37,999,No
23178,Pro,44,999,No
35405,Enterprise,32,999,No
23875,Enterprise,26,999,No
26597,Enterprise,41,499,No
7260,Pro,30,499,No
47808,Basic,2,999,Yes
16510,Enterprise,41,2499,No
10251,Enterprise,1,2499,Yes
22250,Pro,26,2499,No
32073,Pro,33,999,No
21327,Enterprise,32,999,No
26799,Basic,16,499,No
47982,Basic,18,999,No
30522,Basic,43,499,No
11325,Enterprise,6,499,No
38158,Pro,6,999,No
32393,Basic,10,499,No
14792,Basic,29,2499,No
21506,Basic,42,999,No
27654,Pro,23,499,No
45394,Enterprise,6,2499,No
19001,Pro,31,999,No
33645,Enterprise,11,999,No
25687,Enterprise,41,999,No
20,Pro,30,2499,No
31899,Basic,47,499,No
6108,Enterprise,42,499,No
591,Basic,24,999,No
28478,Pro,6,2499,No
27187,Enterprise,40,499,No
26411,Basic,40,499,No
4674,Basic,15,499,No
26445,Pro,23,999,No
39973,Basic,33,2499,No
5043,Enterprise,30,2499,No
42367,Basic,47,999,No
18119,Pro,16,499,No
33569,Pro,42,499,No
30031,Pro,5,2499,Yes
34397,Basic,36,499,No
