user_id,trial_days_used,features_used,converted_to_paid,trial_start_date
49641,19,1,Yes,2023-01-14 18:03:38
37502,4,6,No,2024-11-20 08:43:34
48017,4,5,Yes,2018-03-01 11:34:58
10123,25,5,Yes,2023-12-18 18:46:50
22255,23,7,Yes,2018-10-09 18:04:50
35622,23,5,Yes,2020-10-08 17:52:34
25555,27,2,Yes,2023-02-13 09:17:24
12803,6,4,Yes,2018-02-06 23:06:12
33565,23,8,No,2020-12-29 10:26:45
41719,21,6,Yes,2019-11-15 17:17:11
19939,23,8,Yes,2021-08-07 01:12:16
29172,5,6,No,2020-10-29 00:51:51
45427,11,5,Yes,2021-10-01 11:46:09
30007,19,1,No,2020-01-11 20:46:08
23167,26,5,No,2018-07-12 00:03:49
49589,8,5,No,2018-03-15 09:35:15
25076,7,8,No,2021-07-24 05:01:19
13826,21,7,Yes,2018-07-03 22:22:36
28340,19,7,No,2020-02-11 19:13:28
5254,22,7,No,2022-09-05 14:49:56
7508,18,4,No,2024-08-02 19:05:48
32311,6,3,Yes,2022-01-19 11:16:01
13548,6,8,No,2019-05-09 13:07:21
5746,7,6,No,2023-08-28 16:22:03
49825,25,9,Yes,2021-01-01 22:07:34
13524,15,2,No,2021-02-21 09:01:31
35578,27,5,No,2024-01-11 00:47:54
43752,15,1,Yes,2021-07-19 09:21:21
12584,12,5,Yes,2024-07-04 09:45:35
35584,23,9,Yes,2022-08-17 14:10:01
48242,23,7,Yes,2023-01-26 05:00:29
48270,16,7,Yes,2019-03-23 13:43:33
19678,3,1,No,2021-03-09 09:18:59
2885,23,4,No,2020-09-17 07:37:38
41292,1,1,No,2021-08-22 19:17:54
5471,23,2,No,2021-01-21 19:14:57
25997,3,4,Yes,2022-11-27 05:42:33
39089,11,8,No,2024-12-18 21:17:10
10777,29,7,Yes,2024-11-07 15:03:21
29704,25,5,Yes,2021-10-25 07:23:48
45909,24,6,Yes,2023-12-21 10:00:02
42599,10,7,Yes,2021-05-21 23:44:10
10192,11,9,Yes,2023-12-04 16:26:48
1357,9,9,No,2024-12-26 10:32:23
43617,19,7,Yes,2023-05-15 19:35:22
46652,29,7,No,2018-08-09 20:23:03
45937,17,6,No,2021-09-03 08:51:13
2469,20,9,No,2021-06-11 07:05:59
14390,20,3,No,2020-07-18 04:04:14
3714,22,2,No,2023-05-30 12:58:03
38005,8,2,No,2018-09-12 19:59:43
46569,1,1,No,2021-03-22 15:53:31
15469,6,8,No,2021-06-02 04:26:09
17776,11,5,No,2022-12-24 19:50:44
41570,10,4,Yes,2021-07-25 07:09:32
7961,23,2,No,2020-01-08 16:31:32
41396,6,5,Yes,2023-01-29 11:05:16
47385,22,2,Yes,2022-06-16 14:35:41
5083,2,9,Yes,2024-07-13 08:22:28
11212,3,8,No,2020-07-25 05:17:44
34398,8,7,Yes,2020-08-07 05:46:36
3148,1,2,Yes,2018-09-21 14:47:13
18619,24,1,No,2019-08-29 20:47:46
20729,4,3,Yes,2022-02-04 21:34:36
487,17,2,Yes,2020-01-20 11:30:16
47695,2,7,No,2018-09-09 22:27:40
14654,2,9,No,2024-08-29 06:37:07
48190,8,6,No,2022-03-16 12:46:29
12106,2,3,Yes,2024-11-23 17:17:23
40308,28,4,No,2021-07-29 04:58:47
30267,2,1,No,2023-03-04 12:13:12
5095,28,8,No,2021-05-24 05:36:55
21672,3,5,Yes,2021-08-24 11:39:31
49766,11,1,Yes,2019-05-27 06:22:38
19463,23,5,Yes,2022-10-30 01:20:30
36973,25,5,Yes,2020-09-18 07:24:49
14346,12,3,No,2023-01-26 17:03:00
10897,17,7,No,2018-04-25 10:56:17
34975,25,7,No,2019-02-20 05:31:19
33708,10,3,No,2023-02-22 13:37:20
22272,23,8,Yes,2024-10-16 00:41:38
29863,15,7,No,2024-08-22 10:10:27
18938,17,5,Yes,2021-01-09 00:45:10
3367,3,5,Yes,2023-02-08 10:34:25
14082,26,5,Yes,2024-01-08 07:37:29
13009,3,1,Yes,2022-02-07 10:53:01
5457,8,9,No,2019-02-11 10:57:00
30913,2,2,No,2021-03-31 15:41:48
45656,4,3,Yes,2024-02-22 23:54:57
3821,16,8,Yes,2024-01-17 15:02:50
5674,16,7,Yes,2019-05-17 00:05:51
30142,27,1,No,2023-08-19 07:00:42
30175,17,6,No,2021-05-15 01:01:26
25647,10,5,Yes,2020-01-27 22:25:56
9971,6,6,No,2024-06-24 21:54:16
49569,19,4,Yes,2019-04-22 19:23:57
12792,8,2,Yes,2022-08-19 02:13:19
15699,17,1,No,2022-01-20 02:34:45
14540,9,4,Yes,2021-09-27 20:07:49
27302,15,1,No,2023-11-10 22:16:39
28471,3,7,No,2023-06-18 00:03:17
277,23,3,No,2018-03-05 06:06:57
29377,20,3,No,2021-03-17 11:00:11
42030,22,7,No,2022-10-11 22:28:08
16877,15,6,No,2020-08-06 14:05:18
11351,28,9,Yes,2022-03-02 05:18:52
18743,14,8,No,2018-09-12 01:41:44
38870,10,2,No,2022-09-07 22:50:28
47439,15,1,Yes,2021-05-03 07:43:25
17641,2,9,No,2022-12-29 10:53:15
27126,29,4,No,2022-06-01 11:07:19
25361,22,5,Yes,2023-09-28 12:46:02
17271,27,8,Yes,2024-06-21 19:17:22
16550,27,3,Yes,2018-04-25 13:56:31
24326,4,6,No,2021-04-13 15:02:57
22920,16,1,Yes,2018-09-18 09:14:24
36434,10,1,No,2020-01-27 14:09:31
30310,13,6,Yes,2022-04-18 14:26:01
16981,19,7,Yes,2024-08-26 11:50:07
39782,14,6,No,2023-02-26 23:50:28
11099,20,4,No,2024-05-20 12:38:01
12928,2,5,No,2020-04-09 04:20:56
19930,12,9,No,2019-10-25 06:35:05
35350,20,8,No,2022-06-02 02:19:08
28916,12,8,Yes,2018-04-27 16:34:45
39892,9,5,Yes,2023-08-24 19:26:08
16538,27,5,Yes,2020-06-28 22:01:32
19234,6,9,Yes,2024-02-03 07:28:15
46048,7,3,No,2023-11-10 08:16:06
24639,2,1,Yes,2024-04-07 01:45:37
5168,27,7,No,2022-12-16 23:19:44
10694,4,2,No,2022-04-06 04:53:26
20797,18,1,Yes,2021-03-21 11:23:26
29141,29,1,Yes,2022-12-05 14:51:06
17272,2,7,No,2020-10-09 22:48:51
28445,21,3,Yes,2018-01-06 04:47:52
4337,7,9,Yes,2021-08-14 11:36:55
21107,8,7,Yes,2020-09-25 03:23:32
23774,11,6,Yes,2020-02-29 11:46:09
36064,23,4,No,2018-01-23 09:07:02
43019,15,6,No,2022-02-21 11:50:16
19215,3,6,Yes,2024-04-30 11:16:03
5475,8,6,No,2024-11-22 04:42:29
13381,5,4,No,2018-06-26 02:19:21
42354,6,9,Yes,2018-06-08 21:29:42
37728,7,8,No,2022-03-02 15:54:10
24905,14,6,Yes,2023-12-25 19:54:14
27447,4,7,No,2021-01-22 17:40:55
30610,4,3,No,2024-01-21 00:33:11
49138,1,4,No,2022-04-06 15:15:38
1205,21,6,Yes,2019-09-11 01:36:32
29678,4,1,Yes,2019-07-30 18:27:20
9025,15,7,Yes,2023-02-13 00:23:22
34074,9,5,No,2024-03-29 05:15:39
13450,23,4,No,2020-06-17 03:05:19
31119,19,5,No,2020-06-22 16:14:47
4350,29,1,Yes,2024-08-10 16:14:00
26534,25,3,No,2024-01-18 11:45:28
19241,25,3,No,2021-10-18 16:14:17
49696,4,9,No,2021-12-28 12:45:07
27098,9,3,No,2020-09-07 22:17:46
20941,2,6,Yes,2019-02-27 00:57:15
26749,13,6,Yes,2021-12-08 13:54:50
17235,2,6,Yes,2024-11-25 22:51:14
17846,28,9,No,2022-04-20 10:55:49
5025,1,3,No,2018-03-09 12:48:17
24438,1,5,Yes,2022-11-28 17:05:51
1146,6,4,Yes,2019-03-15 13:55:50
45514,10,6,No,2024-03-04 11:24:47
5532,26,5,Yes,2019-11-14 09:47:04
18854,6,8,Yes,2020-02-19 04:42:05
36171,16,9,Yes,2022-11-28 10:14:05
25277,25,1,Yes,2022-04-27 16:45:59
49463,24,3,Yes,2022-11-16 05:10:07
18166,21,4,No,2023-09-27 01:00:46
43203,26,1,No,2019-09-11 04:24:16
44600,23,9,No,2018-08-11 23:55:53
32446,8,7,No,2021-08-04 14:13:46
30489,18,9,No,2019-11-11 17:46:27
25682,1,1,Yes,2020-03-22 00:41:50
42673,2,1,Yes,2020-07-22 06:54:27
4509,17,6,Yes,2023-10-11 05:13:55
26516,11,1,Yes,2022-03-30 19:39:11
13621,5,9,No,2022-09-27 19:41:45
16306,25,6,No,2020-01-15 17:14:45
35240,18,5,No,2018-06-22 04:19:15
26654,6,2,No,2022-05-12 20:40:24
48443,10,8,Yes,2023-10-07 17:53:45
38704,26,2,Yes,2024-11-23 15:56:30
11299,12,3,Yes,2021-05-15 02:44:59
41485,14,2,No,2019-04-20 21:24:05
20095,27,8,No,2020-06-30 19:21:30
17013,25,9,No,2020-09-21 11:33:57
15129,8,5,Yes,2019-01-24 19:39:12
12295,15,6,Yes,2019-07-16 12:08:04
33183,1,3,No,2018-06-05 19:37:42
1520,13,4,Yes,2022-11-13 10:45:07
16280,11,8,Yes,2019-11-22 22:20:08
3958,10,9,No,2022-04-17 23:13:35
6001,5,8,No,2022-04-17 17:07:45
5129,25,6,No,2021-06-11 18:45:27
4260,7,3,No,2021-01-22 02:40:09
37423,4,5,No,2018-03-01 04:03:58
34189,5,2,Yes,2024-01-22 21:17:14
47542,26,5,Yes,2023-11-30 06:00:19
13105,18,8,Yes,2022-06-21 13:06:49
14632,26,5,No,2021-01-23 20:56:09
37322,7,5,No,2019-06-26 04:15:20
3073,8,1,Yes,2018-05-15 14:48:14
12628,11,3,No,2024-05-12 22:05:45
28983,17,1,Yes,2022-01-21 10:00:54
42957,3,9,No,2021-02-19 03:32:35
13222,11,2,No,2018-04-01 14:48:47
37261,29,6,Yes,2021-11-12 21:49:09
34645,10,3,No,2020-08-31 20:42:08
25468,15,2,No,2021-07-12 03:40:33
24774,2,2,Yes,2024-10-31 03:25:38
5041,1,7,Yes,2021-07-31 08:12:08
12619,7,2,No,2020-08-22 04:05:48
9639,11,8,No,2022-04-20 18:00:43
43808,7,6,Yes,2024-08-27 20:03:49
23679,5,9,Yes,2024-05-01 12:01:22
26559,17,1,Yes,2024-03-17 06:33:06
34254,10,5,No,2020-10-09 13:43:33
24836,6,3,Yes,2023-04-22 08:00:43
44222,28,1,No,2022-09-27 21:07:38
14575,19,5,Yes,2023-02-15 13:22:29
16232,18,1,No,2021-07-22 19:07:20
28355,26,2,Yes,2019-03-14 14:21:31
33279,25,4,Yes,2019-06-03 22:35:33
43120,23,3,Yes,2019-08-07 22:46:12
37118,16,1,Yes,2020-11-14 22:25:55
3594,3,5,Yes,2019-12-11 13:14:31
22317,24,9,Yes,2024-09-02 05:43:42
31453,22,4,Yes,2021-06-23 22:29:38
22658,12,6,No,2021-07-02 17:15:18
48783,22,2,Yes,2019-02-16 00:16:08
20011,5,7,Yes,2018-02-28 02:12:45
8898,18,6,Yes,2023-11-30 06:15:13
29223,15,1,Yes,2024-12-07 04:33:15
1258,10,1,No,2023-11-17 09:50:07
37361,24,1,Yes,2019-07-06 09:06:06
36872,7,1,No,2022-03-07 03:13:24
49326,24,7,Yes,2024-01-11 03:21:08
21306,10,7,Yes,2020-02-05 17:55:06
24183,14,2,No,2022-01-20 13:18:30
30730,6,9,No,2024-05-14 20:49:40
15308,2,9,Yes,2023-02-20 03:23:33
7885,13,9,No,2022-04-25 00:16:20
32956,21,4,No,2020-06-08 12:46:27
22154,12,8,Yes,2022-02-06 21:48:10
36141,6,7,No,2019-03-17 15:36:42
5998,3,7,Yes,2022-10-14 12:10:55
21595,5,2,Yes,2021-01-18 17:31:50
22628,18,5,Yes,2018-02-11 18:20:09
10573,2,8,Yes,2022-04-26 07:14:56
3547,27,2,No,2019-11-22 17:22:00
6725,3,6,Yes,2022-01-09 12:34:39
28538,24,6,No,2018-11-07 14:13:50
97,18,4,Yes,2022-01-27 13:34:10
27325,11,8,Yes,2024-09-25 06:43:37
21230,17,2,No,2023-01-14 09:56:33
17468,8,8,No,2023-12-28 05:07:46
28246,12,3,No,2020-06-10 20:34:59
8603,19,2,Yes,2018-11-05 18:54:59
4940,29,6,No,2020-06-21 14:37:12
30906,4,9,Yes,2021-12-29 12:15:24
3941,21,3,Yes,2024-11-23 01:08:54
14545,24,4,Yes,2023-09-14 21:17:21
4519,13,9,No,2020-03-21 23:53:13
2110,29,7,No,2021-10-02 10:02:05
17998,17,8,No,2024-04-07 21:51:18
27579,9,2,Yes,2024-06-10 06:23:33
40113,5,8,No,2023-03-09 23:43:27
25737,12,8,Yes,2022-09-03 15:01:36
32070,28,4,No,2024-03-19 22:36:48
36622,19,8,Yes,2024-03-19 20:37:47
12343,19,8,Yes,2020-09-04 07:48:12
48733,3,1,Yes,2024-08-01 04:50:10
23589,24,2,Yes,2022-10-11 20:17:57
23907,16,9,No,2018-05-15 18:34:39
26795,15,6,Yes,2018-01-14 01:18:43
1335,14,3,Yes,2018-12-04 05:18:54
5881,13,7,No,2022-10-21 00:46:50
5578,25,1,Yes,2022-03-19 17:50:44
33335,7,4,Yes,2022-05-13 14:00:40
26548,27,3,No,2018-08-27 08:22:58
21571,6,3,Yes,2023-05-07 02:26:31
49365,1,4,Yes,2019-05-16 11:35:25
1417,29,4,No,2019-12-30 06:55:55
11149,20,3,No,2024-03-19 15:01:57
26188,21,1,Yes,2020-06-01 00:14:22
1185,25,9,No,2022-12-26 20:00:04
40831,26,8,No,2018-09-24 14:57:08
45283,14,7,No,2018-07-23 07:32:55
44835,14,4,Yes,2024-01-16 16:56:25
30776,20,5,No,2023-12-08 06:09:52
41787,8,1,No,2023-03-05 03:13:18
12597,23,6,No,2021-09-27 08:31:40
44902,3,9,Yes,2020-02-26 02:35:20
14569,13,7,Yes,2024-05-02 17:02:19
17660,14,8,No,2018-12-31 13:05:08
29269,18,9,Yes,2020-12-24 08:59:04
36468,14,1,Yes,2018-06-01 05:56:30
9996,19,1,No,2024-11-25 09:38:25
21068,10,4,No,2019-03-13 20:53:49
9598,22,8,No,2021-08-12 08:25:55
2529,4,1,Yes,2018-08-31 00:48:38
5691,1,5,No,2019-09-04 16:58:39
32347,6,4,Yes,2021-08-02 18:33:41
42508,16,6,Yes,2020-06-12 17:26:00
36307,20,8,Yes,2018-04-13 05:42:37
23791,10,5,No,2021-07-29 05:03:17
43174,4,8,No,2022-12-22 21:35:52
23670,16,4,No,2020-06-04 11:23:56
17344,12,8,No,2020-09-22 07:27:59
42390,7,2,Yes,2021-07-18 20:43:09
41130,28,5,Yes,2024-12-28 02:50:34
10638,16,2,Yes,2021-02-05 10:50:20
21334,25,4,No,2024-03-30 13:40:49
7418,23,6,No,2019-09-03 14:38:12
7331,19,5,Yes,2019-01-01 07:37:57
38706,11,7,No,2020-07-31 06:27:51
38695,14,6,Yes,2020-02-18 00:19:52
18003,14,1,Yes,2023-12-09 17:22:55
2695,12,2,No,2022-06-04 18:27:07
39343,24,8,Yes,2020-07-06 21:45:07
30524,26,8,Yes,2018-08-31 18:49:59
29319,15,8,No,2024-07-10 07:57:31
40304,4,2,Yes,2019-01-19 06:56:12
6376,2,9,Yes,2018-09-23 22:41:08
28962,7,7,No,2019-09-28 17:13:13
30025,13,7,No,2023-07-22 17:39:41
13001,8,2,No,2021-06-19 06:35:14
21331,11,2,No,2022-12-05 09:41:26
2514,2,3,No,2020-10-07 01:37:44
11994,11,5,No,2018-03-04 05:24:34
27025,27,7,No,2020-05-28 11:03:24
11407,13,1,No,2021-09-15 15:15:10
5244,15,5,No,2020-06-01 03:36:30
13898,11,2,Yes,2018-03-28 17:54:21
31711,2,2,No,2021-04-06 04:49:19
3532,18,9,Yes,2020-01-30 00:31:55
33461,21,4,No,2021-08-11 02:10:51
20822,21,9,No,2021-11-20 23:05:17
32336,20,9,Yes,2024-02-11 15:47:45
43092,23,1,No,2024-03-18 22:14:33
32660,14,8,Yes,2023-12-17 03:54:45
8420,1,5,No,2020-11-14 07:46:53
36633,10,6,No,2018-03-19 17:34:22
20649,15,3,No,2018-02-10 17:39:49
23702,4,4,Yes,2019-06-02 21:03:23
32333,26,8,No,2020-10-25 17:51:20
34634,11,9,Yes,2022-01-07 12:49:38
36940,20,2,Yes,2021-05-03 00:21:16
49201,17,7,Yes,2020-09-14 16:34:05
32012,3,6,No,2024-08-19 18:16:29
23399,24,4,Yes,2020-06-15 00:24:04
47926,25,8,Yes,2019-06-17 19:06:19
42841,6,3,Yes,2021-10-23 02:30:51
23573,23,7,No,2022-11-20 03:20:26
3870,17,6,No,2022-02-16 03:13:25
4672,11,8,Yes,2018-01-26 22:01:14
3486,3,6,No,2018-01-12 16:38:23
7386,2,2,Yes,2021-01-18 13:30:40
31687,14,2,No,2020-05-19 22:02:46
22778,18,2,Yes,2020-07-02 20:24:03
40721,5,3,No,2024-08-05 23:15:21
46523,5,7,Yes,2019-08-22 10:51:03
28081,6,1,Yes,2018-03-20 20:17:59
41362,10,4,No,2020-09-19 15:05:15
47237,5,1,No,2019-05-08 16:54:22
19891,29,2,No,2018-09-12 11:11:05
9950,6,2,Yes,2018-11-16 13:03:29
19262,1,6,No,2023-12-24 17:17:08
43315,17,2,No,2022-09-12 22:08:55
22845,21,3,Yes,2018-03-12 15:02:25
20820,20,6,No,2023-12-08 05:53:01
24053,20,5,Yes,2018-05-16 09:48:40
15872,15,8,No,2019-06-27 09:57:16
27981,29,2,No,2023-12-08 10:08:52
22133,6,3,Yes,2020-05-16 18:41:51
40410,29,6,Yes,2024-07-20 18:12:21
21875,25,2,No,2022-08-25 18:31:02
18288,17,2,No,2024-12-15 15:15:56
32142,24,2,Yes,2023-11-11 11:01:51
32991,3,1,No,2020-09-11 16:14:31
15951,15,3,No,2022-06-18 04:47:25
36521,28,5,No,2020-01-13 07:43:53
2608,24,6,No,2024-02-05 20:18:00
15331,1,4,Yes,2022-03-25 02:44:28
36381,26,1,Yes,2018-01-23 00:57:32
17997,4,9,No,2023-01-19 14:17:49
17982,15,2,Yes,2019-03-01 17:49:17
16298,18,6,Yes,2023-03-23 18:01:34
27967,19,3,Yes,2022-07-23 16:47:42
18239,17,5,No,2020-09-15 02:15:44
33320,27,6,No,2024-04-21 10:30:02
18543,1,7,Yes,2020-01-18 15:18:48
37815,23,6,No,2023-08-23 16:42:01
38516,24,3,No,2021-01-17 01:49:15
31215,13,2,Yes,2020-11-01 18:42:25
36467,11,7,No,2024-09-21 19:44:19
23579,24,8,No,2019-12-05 05:10:35
11190,21,1,No,2021-01-31 04:29:40
34868,1,6,No,2023-11-23 01:55:04
26243,19,6,No,2023-08-14 08:40:59
37185,25,5,No,2020-07-27 22:56:19
32196,24,9,No,2018-10-28 22:52:28
19592,13,9,No,2020-01-14 01:28:07
22935,20,4,Yes,2024-07-28 10:47:25
41664,27,9,Yes,2021-03-25 04:02:49
1956,27,9,No,2019-10-31 01:51:00
5722,10,7,Yes,2021-08-14 06:29:40
19614,11,6,Yes,2021-08-06 21:11:14
33878,18,7,Yes,2023-08-23 10:05:17
31352,8,3,No,2019-09-07 22:21:51
40020,8,4,No,2018-04-19 15:54:43
27677,16,3,Yes,2018-06-21 08:43:12
48108,19,5,Yes,2024-08-27 05:30:32
36436,29,3,Yes,2023-06-03 07:30:50
22241,5,9,Yes,2024-04-06 09:18:34
17481,9,1,Yes,2022-05-01 10:41:47
49039,18,2,Yes,2021-03-08 07:35:12
36339,1,6,Yes,2018-09-02 20:57:32
49442,5,7,Yes,2023-01-29 15:10:43
46315,25,7,Yes,2021-09-11 14:40:49
22757,29,9,Yes,2019-12-06 06:42:06
35269,5,7,Yes,2020-07-01 22:05:24
39965,7,5,No,2024-01-21 09:49:32
19783,6,4,Yes,2022-10-21 15:05:41
39402,22,3,Yes,2021-09-23 22:05:03
38959,20,1,No,2019-09-17 14:25:32
14368,14,7,Yes,2020-05-11 13:57:00
41368,13,4,Yes,2018-07-15 17:19:03
42884,29,6,Yes,2021-04-02 04:42:57
40992,26,1,Yes,2021-01-26 14:16:39
47033,12,7,Yes,2020-07-30 00:44:51
48726,21,5,No,2019-08-27 00:44:53
38148,16,3,Yes,2019-07-31 00:19:54
43147,28,2,Yes,2023-08-02 16:20:19
20102,13,1,No,2023-10-04 11:45:18
24943,6,3,Yes,2022-06-11 13:26:08
36585,11,7,No,2024-09-07 17:03:08
44963,23,8,No,2018-02-26 03:50:46
28884,27,3,No,2019-02-18 03:46:28
41980,24,9,Yes,2021-12-19 21:59:03
38364,25,9,Yes,2021-01-27 18:56:18
46825,10,6,Yes,2018-05-18 05:07:19
9362,6,6,Yes,2021-12-14 11:12:26
27978,2,5,Yes,2021-09-14 22:24:51
34304,18,4,Yes,2023-10-26 06:36:48
3247,24,8,Yes,2021-05-22 15:21:15
38813,12,9,Yes,2022-12-21 01:06:08
30271,17,1,Yes,2021-02-10 08:54:46
8980,12,8,No,2020-02-02 17:42:12
40376,28,4,No,2020-02-04 10:42:10
13745,15,3,Yes,2022-08-06 15:30:14
23050,20,3,No,2020-07-31 19:27:08
19854,24,7,Yes,2020-01-31 04:04:26
7346,7,7,Yes,2018-05-05 13:28:01
47910,11,1,No,2023-02-12 05:15:29
19676,3,7,No,2023-10-24 21:26:59
41631,3,7,Yes,2024-05-05 11:05:01
6899,10,2,No,2021-06-23 21:38:18
22269,20,3,Yes,2018-07-28 07:21:57
13772,1,9,Yes,2018-08-24 23:15:17
41011,12,5,Yes,2020-07-22 16:41:55
37520,11,6,No,2024-10-06 17:53:09
33437,20,5,No,2023-03-27 02:27:03
32589,14,1,No,2024-12-19 10:37:03
34062,24,5,No,2024-04-09 15:38:30
3782,28,9,Yes,2019-07-04 18:36:56
29918,18,1,No,2022-04-25 10:50:46
7762,26,9,Yes,2024-02-08 13:24:24
672,20,6,No,2019-04-15 21:27:59
9037,8,9,Yes,2022-11-05 18:59:58
27001,17,6,No,2019-09-29 11:56:24
44736,18,5,Yes,2022-11-23 20:12:49
14056,2,5,No,2021-12-13 23:19:18
41579,18,1,Yes,2020-06-02 15:38:44
13882,4,8,Yes,2022-09-30 15:03:00
9348,21,7,No,2018-06-24 15:27:46
26676,11,9,Yes,2024-03-22 08:24:34
1452,24,3,No,2022-05-03 07:19:18
49107,26,8,No,2022-07-30 17:01:17
5839,18,1,No,2022-09-10 12:40:20
40220,2,5,Yes,2021-05-16 00:01:46
34016,1,6,No,2019-01-23 16:11:54
42469,13,9,No,2023-11-04 11:34:03
27383,9,3,No,2021-04-25 16:02:38
20988,24,4,No,2024-11-19 04:43:45
48119,19,7,No,2020-04-13 03:16:33
11653,21,5,Yes,2024-09-07 07:22:41
30643,29,7,Yes,2021-05-09 00:12:52
43803,15,8,Yes,2022-09-09 02:02:26
4207,28,7,No,2020-11-14 13:35:20
43445,10,8,Yes,2018-06-03 10:46:17
40997,8,5,Yes,2018-10-12 17:40:57
35033,5,8,Yes,2018-10-04 01:03:05
46649,19,4,Yes,2020-08-04 05:26:18
11889,28,2,No,2022-08-21 00:46:46
26470,20,8,Yes,2024-07-29 00:54:02
35075,23,8,No,2023-09-13 05:08:00
21616,13,2,Yes,2024-03-08 11:41:38
34710,11,9,No,2022-06-25 23:48:23
3828,28,4,Yes,2023-06-13 21:39:30
26723,4,2,Yes,2022-09-19 20:59:08
28387,7,9,No,2024-01-14 06:32:16
8930,19,2,No,2022-10-16 12:44:57
14664,2,4,No,2018-10-25 22:45:47
10903,4,3,No,2023-05-18 02:10:16
12584,11,1,Yes,2019-05-09 12:27:25
3598,15,4,No,2021-05-21 17:15:34
24127,8,4,Yes,2019-10-31 12:56:21
4160,24,5,Yes,2024-10-05 13:23:57
5217,23,6,Yes,2021-10-03 05:27:17
37011,5,1,Yes,2020-05-17 16:27:35
45543,8,9,Yes,2020-06-06 08:22:52
24682,5,9,No,2022-12-04 16:39:23
7071,26,5,No,2020-07-29 06:17:51
18752,18,1,No,2019-03-15 07:23:11
14739,24,4,No,2019-09-16 20:22:48
979,4,1,Yes,2021-04-15 14:34:57
18360,8,7,No,2024-09-30 01:35:42
41143,5,2,Yes,2021-07-30 06:22:20
10296,4,9,No,2022-08-20 14:56:39
17957,11,3,Yes,2018-04-02 04:48:50
21315,9,5,No,2023-03-24 16:25:55
18405,1,6,Yes,2020-01-01 14:35:42
8767,19,7,No,2018-07-18 21:12:49
44659,1,5,No,2023-05-22 11:27:52
48687,6,7,No,2022-07-18 22:22:13
28528,11,6,No,2023-05-23 17:28:59
17590,13,3,No,2023-03-11 12:05:15
39625,6,3,No,2018-02-01 03:57:02
32161,27,2,No,2020-05-10 22:21:12
34534,7,1,Yes,2024-07-07 02:32:21
2755,2,7,Yes,2022-07-21 03:14:12
23354,14,6,Yes,2020-08-18 14:53:24
42757,4,3,Yes,2018-05-14 00:40:14
3519,14,3,No,2020-02-08 00:19:09
13417,5,7,Yes,2021-10-27 18:28:22
30618,13,7,No,2024-02-07 13:56:29
9522,22,1,No,2021-06-23 22:37:15
37653,5,4,Yes,2023-06-24 23:43:36
5679,1,4,Yes,2019-10-09 21:34:08
29306,12,4,No,2023-04-19 02:28:07
14719,1,4,No,2018-01-14 15:29:17
47310,6,2,No,2021-01-26 05:25:19
18541,6,5,No,2021-07-12 18:24:49
29164,28,3,Yes,2023-01-06 04:23:00
1393,18,6,No,2020-06-24 21:37:37
24538,28,8,No,2023-12-31 04:30:38
6806,10,7,Yes,2020-12-14 06:59:33
14450,2,3,No,2019-04-01 09:25:59
23163,29,2,No,2024-07-15 02:56:50
21424,22,7,Yes,2020-05-30 22:14:23
16066,17,5,Yes,2022-06-10 08:41:10
12214,25,1,No,2024-11-17 13:58:16
26252,3,6,Yes,2021-04-11 23:49:16
8740,15,8,Yes,2019-05-25 00:58:46
35677,24,1,Yes,2021-10-26 00:14:10
7791,16,7,Yes,2018-04-10 20:09:56
14167,23,6,Yes,2020-04-29 06:05:39
4787,27,9,Yes,2020-06-11 21:08:43
33127,5,8,Yes,2020-12-11 08:28:30
33020,21,3,No,2023-06-13 21:44:06
29600,10,1,No,2018-02-21 05:07:38
8248,3,2,No,2024-11-12 07:59:02
13327,2,6,No,2024-01-16 06:55:47
38427,14,8,No,2020-01-31 17:11:32
36475,19,2,No,2021-09-07 09:25:22
22607,21,4,Yes,2022-04-09 14:11:28
35779,7,6,No,2022-02-16 21:13:31
18102,9,8,No,2019-02-24 12:21:42
23296,24,9,No,2020-07-07 17:43:05
28949,3,9,Yes,2021-03-25 22:40:19
15836,21,3,No,2018-07-20 08:22:56
10204,15,1,No,2018-05-26 13:36:10
30340,14,5,Yes,2021-03-27 03:11:21
2288,23,7,Yes,2020-04-23 19:29:55
44840,11,5,Yes,2018-12-27 18:15:14
22239,28,4,Yes,2024-04-28 18:07:45
47432,29,6,No,2019-06-14 17:07:03
38893,6,4,No,2024-07-14 11:55:58
40443,23,9,No,2021-09-23 00:21:31
36234,9,3,Yes,2018-02-20 01:53:53
25124,18,4,No,2018-06-18 09:03:34
25819,25,3,Yes,2022-07-05 15:46:39
43891,2,2,Yes,2018-10-04 08:41:15
12412,13,4,Yes,2023-08-13 14:12:37
2837,22,5,No,2020-02-29 21:31:03
25434,19,4,No,2021-05-08 05:11:57
48586,19,7,Yes,2019-04-19 21:27:16
27026,27,5,No,2020-12-24 00:06:20
786,13,4,No,2024-05-12 14:30:47
33633,8,1,No,2024-08-20 12:43:30
1981,23,4,No,2020-04-05 07:39:47
42833,28,9,No,2024-10-21 19:14:17
2983,15,9,No,2024-07-20 10:53:00
4334,9,7,No,2021-03-23 11:20:30
26313,25,4,Yes,2024-06-09 18:04:22
33177,21,3,No,2020-08-11 17:01:02
6705,17,3,Yes,2023-10-09 20:15:43
47518,5,7,Yes,2020-03-30 11:36:02
45119,19,9,Yes,2023-08-17 20:58:04
