ticket_id,user_id,issue_type,resolution_time_hours,satisfaction_score,ticket_date
33918,10385,Bug,15,1,2022-08-31 08:01:10
199475,5558,Bug,104,4,2020-02-08 22:24:49
166832,29269,Login,64,3,2018-08-13 10:10:27
144706,32677,Login,119,5,2023-10-10 05:22:29
69203,24528,Login,11,4,2021-05-27 23:32:13
55624,25842,Login,30,2,2018-01-30 14:16:12
138813,19095,Billing,57,3,2018-11-27 09:28:06
97085,14724,Login,25,4,2022-08-15 12:38:13
45345,32023,Bug,111,3,2024-02-04 13:46:12
101750,39383,Billing,31,4,2023-03-06 16:05:14
95049,34963,Billing,84,2,2020-08-18 11:08:58
11349,46664,Billing,19,5,2019-01-24 22:39:54
128382,18543,Billing,10,3,2019-07-28 11:05:37
161720,28288,Login,83,1,2021-09-08 03:01:53
63211,30964,Login,71,1,2018-06-19 08:41:35
152586,31670,Billing,80,2,2023-04-19 22:57:58
28989,8004,Bug,58,5,2019-03-18 18:52:35
106223,24094,Billing,116,1,2022-01-29 06:35:12
115257,9399,Billing,71,5,2023-11-03 12:36:01
128530,26205,Login,100,5,2022-02-22 02:43:18
84013,19632,Bug,12,3,2019-09-29 06:14:10
104969,26761,Feature Request,44,2,2019-08-10 20:51:21
69424,42080,Feature Request,71,3,2022-03-27 02:51:28
118880,3272,Login,92,1,2018-07-11 21:31:50
54552,7210,Billing,43,2,2021-02-25 07:38:35
73244,6694,Login,68,5,2023-10-08 03:39:07
134789,16150,Login,94,1,2023-06-29 13:22:59
151626,44728,Feature Request,83,4,2020-11-17 00:52:51
91995,5037,Billing,84,5,2018-09-02 16:47:49
156330,11211,Login,67,4,2023-05-26 20:57:44
195032,41868,Billing,51,5,2023-07-17 20:09:37
27578,48707,Billing,34,5,2018-09-07 01:39:59
128084,23697,Login,63,2,2023-04-27 01:34:28
13208,37645,Bug,114,4,2020-12-06 10:44:18
63282,31059,Billing,75,3,2024-04-02 01:11:10
79478,29870,Feature Request,81,5,2019-01-31 00:10:50
120804,1812,Feature Request,25,1,2023-09-20 05:44:02
17254,15513,Billing,57,5,2019-02-01 20:38:41
47757,8883,Feature Request,104,1,2019-04-17 23:41:23
9609,32570,Billing,23,3,2019-04-15 04:45:28
13563,25332,Bug,15,3,2022-01-26 18:47:44
125152,35766,Login,71,2,2021-08-14 13:16:21
38769,11645,Login,72,1,2020-02-25 22:53:11
10098,8391,Billing,75,5,2020-01-20 07:30:29
147150,13676,Login,93,4,2019-04-08 12:21:52
82720,13993,Feature Request,50,1,2022-08-16 18:29:51
59451,39514,Billing,37,2,2024-10-05 03:31:10
194225,39032,Billing,59,1,2023-10-10 20:26:51
73009,49806,Bug,3,5,2023-05-28 22:50:21
92408,19346,Login,16,3,2021-07-22 13:59:31
126116,5034,Login,101,5,2023-12-18 09:18:16
160755,20350,Feature Request,59,5,2020-09-08 09:42:08
3890,17465,Login,107,4,2024-08-26 13:52:30
113773,22970,Feature Request,53,4,2019-03-12 07:41:56
174978,21833,Feature Request,106,2,2018-07-28 11:54:34
133121,11957,Bug,118,3,2021-03-04 10:57:50
25985,31341,Bug,2,1,2021-07-19 17:24:29
20052,45780,Bug,2,4,2024-02-14 13:49:25
161770,16196,Bug,36,1,2020-06-01 19:35:38
91621,4994,Login,104,1,2022-01-10 08:39:40
66636,37609,Feature Request,73,2,2020-05-10 11:54:18
126158,14073,Feature Request,94,3,2023-12-29 21:24:41
69436,28275,Feature Request,113,2,2018-04-24 19:20:47
92863,14403,Billing,96,5,2022-03-01 09:35:41
138717,23814,Login,54,3,2020-03-17 13:25:31
184976,47543,Billing,61,4,2022-11-25 01:49:24
27730,2435,Login,55,1,2022-05-01 22:42:05
123481,11242,Billing,113,5,2024-03-28 11:02:42
54518,17243,Billing,39,3,2022-02-06 10:41:04
59286,9169,Feature Request,79,1,2024-06-14 14:57:50
143091,42000,Login,43,5,2018-08-20 06:15:45
70589,6796,Feature Request,38,2,2024-06-17 05:07:37
111062,5224,Login,31,3,2019-11-03 05:48:21
89757,32840,Login,35,2,2020-07-06 14:28:20
55934,29811,Login,8,4,2020-02-22 06:54:24
165558,36001,Billing,18,5,2019-01-28 03:21:04
139812,47339,Billing,3,2,2022-06-01 06:31:02
194907,31555,Bug,65,5,2018-01-31 01:41:55
72885,28985,Login,28,4,2023-03-05 08:27:00
192117,45930,Feature Request,111,2,2023-12-15 02:48:01
165691,37755,Bug,50,2,2019-09-11 13:14:35
5518,37188,Login,100,1,2022-01-16 20:15:31
110534,48543,Bug,43,2,2019-03-07 15:54:45
48945,7813,Feature Request,84,3,2022-10-21 21:03:47
66426,9686,Login,23,5,2023-08-21 07:11:39
32755,7180,Billing,38,3,2023-09-20 14:13:52
189332,15762,Billing,92,1,2018-07-29 10:56:02
35172,7158,Bug,13,2,2023-12-16 13:43:37
176473,24010,Login,66,5,2021-09-02 18:35:47
172736,33699,Feature Request,2,4,2021-11-12 10:38:52
6941,24269,Feature Request,74,5,2019-06-04 10:15:33
118535,45708,Login,84,3,2024-09-27 16:50:39
134385,37613,Login,50,1,2018-03-15 15:18:53
160057,37119,Bug,70,1,2022-04-28 06:39:39
133152,41034,Billing,68,5,2021-10-10 19:17:53
18278,24239,Login,96,4,2018-04-30 01:04:55
107571,5860,Bug,34,4,2024-12-04 05:06:06
65048,27970,Login,79,4,2023-11-04 15:23:19
157178,47466,Login,56,3,2019-12-13 08:30:13
120765,9271,Login,107,5,2021-02-22 22:43:49
191639,11159,Billing,67,4,2022-10-13 23:12:54
134516,12858,Feature Request,43,4,2023-01-18 01:43:41
160229,18102,Billing,114,5,2023-04-06 08:19:59
75590,44696,Bug,64,1,2022-03-20 18:18:58
36756,44123,Bug,53,2,2019-05-01 12:34:11
75938,5753,Login,106,1,2018-05-02 05:15:58
1519,1050,Login,84,5,2022-03-02 13:43:45
139638,18146,Feature Request,27,1,2020-06-12 16:55:49
11432,26554,Billing,33,4,2019-06-23 20:28:08
145459,22573,Feature Request,103,5,2021-12-03 08:21:16
33139,11905,Feature Request,116,3,2021-05-31 04:23:55
134020,30149,Billing,34,4,2023-04-22 12:39:22
53111,26262,Billing,43,4,2022-12-22 18:37:15
23882,45502,Billing,48,3,2023-06-22 12:26:06
4180,9654,Bug,44,3,2019-07-29 09:45:26
75241,32334,Feature Request,63,4,2018-05-14 12:40:51
97002,28750,Feature Request,38,2,2024-08-06 13:15:16
98861,31940,Login,3,5,2021-09-22 03:05:08
171922,27897,Bug,48,3,2019-06-20 01:25:05
147962,21984,Bug,37,2,2021-08-23 00:49:23
157609,29656,Login,70,5,2024-02-09 14:16:50
87080,18203,Bug,20,3,2021-05-20 19:56:07
193604,21687,Bug,40,1,2020-07-21 13:18:35
88372,48456,Feature Request,22,2,2020-11-11 23:59:59
97244,35081,Feature Request,32,4,2022-02-11 21:11:29
53865,38977,Bug,53,1,2024-02-02 00:36:06
61440,36896,Bug,29,2,2021-12-13 12:56:14
183861,20106,Billing,41,4,2021-06-13 03:22:45
138168,4704,Login,104,5,2023-10-02 20:04:02
29144,10972,Bug,64,4,2018-02-11 02:41:41
59480,28188,Billing,67,4,2020-01-06 03:00:24
84411,3472,Billing,77,4,2019-02-19 12:36:21
56064,9686,Login,109,5,2023-01-18 23:07:19
44354,623,Billing,93,4,2024-07-29 00:37:37
45373,38515,Login,63,2,2020-05-10 20:31:54
75379,2521,Bug,11,3,2023-08-02 17:13:49
34237,41328,Login,72,2,2020-09-07 01:04:32
73752,12948,Login,72,2,2019-10-19 02:44:08
91954,41996,Billing,5,4,2018-05-09 03:19:51
154306,534,Login,87,5,2020-02-29 13:02:12
88179,2685,Bug,44,5,2024-03-27 11:29:50
22097,4844,Billing,1,2,2018-08-08 21:02:42
194273,15984,Bug,53,5,2022-07-11 17:43:19
186579,39076,Bug,9,4,2020-02-01 21:39:06
82674,20771,Billing,67,1,2021-05-19 09:34:50
55457,18035,Feature Request,108,4,2018-12-11 07:46:52
60443,20409,Feature Request,4,1,2024-02-12 16:36:35
3862,44747,Bug,82,1,2021-11-28 00:22:49
171146,3015,Bug,51,4,2023-12-20 19:46:13
54137,11141,Bug,73,5,2023-04-15 13:48:22
37007,33351,Login,32,2,2021-12-01 12:07:02
157671,25114,Login,50,1,2022-01-02 22:16:53
176211,23190,Billing,74,2,2023-03-29 16:26:46
87819,16593,Feature Request,101,5,2022-07-06 15:21:24
142005,5886,Bug,99,3,2018-06-23 14:26:02
163318,45226,Login,111,4,2023-01-02 12:19:08
71506,1027,Bug,105,4,2024-02-28 13:34:40
25558,36405,Feature Request,55,5,2024-08-13 09:02:24
27149,39382,Login,37,1,2023-11-27 13:17:19
103931,41669,Billing,52,1,2021-04-12 21:59:57
67216,8109,Bug,52,3,2020-08-20 11:39:05
104151,35909,Billing,111,1,2021-05-23 00:09:45
173848,7477,Feature Request,114,5,2022-04-11 17:32:42
143820,46790,Login,116,3,2023-03-09 11:25:36
194927,40360,Billing,11,3,2020-11-29 05:56:16
167632,10962,Login,49,5,2018-11-09 16:35:09
181886,43054,Billing,28,2,2018-09-05 13:40:06
147555,42652,Login,57,5,2020-02-15 19:16:33
77404,44459,Feature Request,106,4,2020-12-03 11:31:39
119298,13042,Bug,109,2,2023-11-11 17:16:21
138657,32884,Bug,78,2,2020-11-18 01:29:34
12524,46225,Billing,28,1,2018-11-05 12:32:45
14431,19212,Login,21,5,2020-07-25 02:20:08
120404,38973,Bug,27,1,2019-02-08 12:51:08
22973,36623,Feature Request,22,5,2019-03-11 23:14:00
165742,23375,Feature Request,80,5,2019-11-28 19:06:00
143895,22226,Bug,69,2,2020-12-18 22:27:56
171788,18198,Bug,10,1,2019-02-18 05:12:20
25345,6834,Login,37,3,2019-02-26 06:08:14
90816,2471,Bug,9,2,2021-03-06 05:52:51
84386,29054,Billing,30,5,2018-05-04 00:21:20
103730,18717,Feature Request,97,5,2018-07-18 15:02:09
162052,31268,Billing,107,4,2018-10-13 20:28:05
41050,22198,Billing,115,4,2021-10-17 03:48:54
66780,8526,Bug,82,5,2023-07-19 20:27:18
54490,25777,Feature Request,30,2,2024-08-22 12:05:21
31835,10470,Billing,13,5,2023-04-28 06:24:39
51982,42280,Bug,3,3,2023-02-17 08:05:36
20027,799,Billing,6,2,2024-04-25 09:20:54
122489,8306,Billing,26,4,2018-11-26 01:12:29
182668,29677,Login,80,3,2022-02-04 09:16:11
110264,39001,Login,113,2,2022-05-29 06:25:32
191418,12700,Billing,44,3,2023-07-07 20:55:29
83436,27388,Bug,25,3,2019-11-02 16:01:58
13507,32417,Login,24,4,2023-08-17 20:26:38
140969,1904,Login,64,5,2018-04-14 15:39:26
156625,20433,Bug,100,2,2023-08-05 05:40:05
16232,27923,Login,74,2,2023-12-30 09:01:24
118360,25620,Login,38,1,2019-03-05 00:41:53
55643,6454,Billing,41,1,2023-12-18 05:09:51
129374,49310,Login,81,5,2019-10-14 10:51:39
127901,26900,Bug,103,4,2020-10-08 07:17:48
126898,37636,Billing,24,2,2020-04-18 22:07:37
114260,16369,Feature Request,86,1,2019-07-18 04:20:15
109031,47335,Login,113,2,2024-03-01 21:18:00
76744,22580,Bug,50,3,2021-11-04 20:55:56
170361,23933,Login,62,1,2019-04-29 05:53:41
157664,25849,Bug,87,5,2023-07-27 17:31:34
30815,23885,Login,67,3,2022-01-02 02:40:42
32587,30708,Billing,111,1,2023-02-14 23:27:58
131447,46364,Bug,103,2,2019-09-07 17:45:01
1858,16200,Login,20,4,2023-06-12 05:06:12
39588,35771,Billing,116,2,2019-01-16 15:18:50
175439,48396,Login,12,1,2022-12-29 04:23:37
16942,46451,Login,97,1,2021-08-11 21:09:06
130514,33146,Login,31,5,2022-09-20 20:53:29
87923,37601,Billing,114,5,2019-11-11 04:57:39
112589,23930,Bug,13,4,2019-10-28 18:06:39
169083,1781,Feature Request,30,3,2022-06-24 18:11:25
108235,30283,Login,106,2,2019-12-08 16:23:01
46365,1433,Bug,54,2,2024-11-28 19:54:46
153639,8759,Bug,99,5,2020-05-11 14:05:25
33234,9030,Billing,20,1,2024-06-15 18:59:46
164149,10076,Billing,25,3,2018-07-27 18:00:00
99050,19944,Feature Request,99,3,2022-11-14 16:06:42
173310,2948,Bug,22,1,2019-03-23 03:56:56
87054,23780,Billing,12,1,2023-07-05 03:34:56
37701,22301,Bug,99,1,2022-09-06 22:25:15
57097,5426,Bug,54,1,2019-08-25 05:29:08
187419,31692,Login,8,5,2019-04-01 15:57:43
125590,9851,Billing,111,4,2021-03-06 02:22:28
61089,270,Bug,75,3,2021-05-28 10:14:54
96633,7388,Bug,23,4,2023-12-29 00:25:08
146091,8389,Bug,116,5,2021-03-25 15:07:49
136525,21105,Billing,48,4,2022-11-09 09:28:22
126188,31770,Login,22,3,2022-05-30 18:38:00
87435,24638,Feature Request,112,2,2023-09-01 22:58:53
141045,26680,Feature Request,80,5,2021-06-27 04:07:56
53202,15671,Login,2,1,2021-06-03 13:37:01
193148,41364,Bug,93,2,2022-02-15 19:09:45
52015,36044,Login,39,5,2018-08-09 07:59:07
188635,11921,Feature Request,88,4,2018-03-29 10:39:44
87128,3081,Bug,109,2,2023-12-30 05:23:34
61638,49697,Bug,3,5,2020-09-01 12:06:28
128294,23974,Login,47,3,2024-12-29 20:23:29
47117,11802,Feature Request,55,5,2020-09-05 10:44:59
84614,49353,Bug,52,5,2023-06-24 08:27:05
124220,21247,Bug,15,1,2024-10-08 13:14:36
128825,24134,Feature Request,33,2,2023-10-18 10:27:30
183765,20549,Billing,8,1,2022-04-18 04:30:35
84368,43495,Login,26,2,2019-12-04 13:56:21
167777,43413,Billing,96,2,2018-03-21 11:24:19
152509,37317,Billing,62,2,2022-11-26 07:36:41
96775,20208,Login,58,5,2018-06-27 04:18:17
130108,42788,Bug,50,5,2021-03-17 22:11:32
78677,33790,Feature Request,56,3,2022-02-22 06:56:54
191773,26157,Billing,12,4,2022-11-17 07:05:19
42927,23304,Login,59,4,2019-09-30 23:51:54
197690,41000,Bug,34,2,2021-06-04 02:34:08
142700,48928,Feature Request,39,3,2022-10-16 16:12:51
92346,5776,Login,107,4,2020-05-12 00:23:06
74138,8350,Feature Request,84,2,2018-01-10 13:43:20
121289,6900,Feature Request,53,2,2021-12-18 08:20:54
174871,3328,Login,89,4,2022-07-04 06:03:11
22440,31645,Login,74,5,2018-03-22 05:45:54
121440,34377,Feature Request,38,3,2021-07-14 05:57:10
198630,19619,Feature Request,10,3,2021-06-29 13:34:43
123983,39619,Bug,74,2,2024-02-25 02:51:45
55219,40546,Billing,60,5,2018-12-05 01:12:27
4814,39569,Feature Request,89,3,2022-04-25 03:43:36
157762,37822,Feature Request,70,4,2023-02-08 00:50:16
68610,19217,Billing,1,5,2020-04-11 18:40:29
18796,21185,Bug,22,3,2024-12-26 10:32:10
33958,35310,Bug,35,5,2023-07-05 05:38:22
22478,34926,Bug,116,1,2019-10-01 21:44:36
186415,9871,Login,83,1,2018-10-16 05:49:26
87551,46922,Bug,47,2,2023-02-12 17:02:10
146846,41424,Billing,100,2,2022-07-04 20:31:22
17797,21459,Billing,33,2,2020-04-29 05:00:19
164388,30166,Billing,55,3,2024-09-25 04:29:23
140642,22853,Feature Request,97,1,2024-05-20 15:41:10
41981,1397,Billing,53,2,2023-11-22 20:04:02
172579,49524,Billing,1,3,2020-11-24 16:47:53
31330,47835,Bug,57,3,2022-05-03 18:59:56
23631,45368,Login,92,5,2021-07-19 16:08:36
21272,38475,Login,79,4,2018-08-31 22:49:29
674,1981,Billing,74,5,2023-10-15 15:46:51
179759,15719,Login,30,3,2021-10-30 07:48:57
164333,37397,Bug,17,2,2019-04-27 07:48:30
140772,27484,Bug,7,1,2018-08-24 23:22:42
54140,7683,Feature Request,22,1,2020-01-12 18:58:04
109980,10169,Billing,108,4,2021-06-06 01:56:37
157778,28492,Billing,98,4,2023-03-31 11:07:56
7568,28571,Login,36,5,2018-09-03 19:29:15
136472,26142,Billing,93,1,2018-10-11 13:54:12
32919,32924,Billing,80,1,2022-04-25 01:16:09
16001,35060,Bug,67,1,2021-12-24 13:53:31
197045,22207,Feature Request,93,1,2020-03-23 00:56:47
176983,35188,Login,24,4,2021-01-26 03:39:29
135568,38835,Bug,14,5,2019-01-24 05:18:38
68351,5249,Bug,28,5,2019-08-18 18:11:39
79559,29901,Feature Request,61,5,2023-07-10 08:36:54
173872,25241,Feature Request,10,1,2022-06-15 15:34:18
59012,7467,Feature Request,38,4,2024-01-09 14:16:58
153218,26208,Login,63,4,2023-06-21 16:06:11
195112,10182,Billing,23,3,2020-03-01 18:53:30
30895,45281,Bug,68,1,2023-04-28 13:10:33
163770,42318,Bug,104,3,2019-02-09 21:59:02
38189,36016,Login,112,3,2023-06-13 03:47:38
130990,18599,Billing,52,4,2019-12-04 17:15:18
59061,2596,Login,61,3,2021-01-21 21:27:31
179372,34163,Feature Request,111,3,2021-10-29 21:48:49
171104,3512,Login,14,5,2022-09-11 12:45:22
123638,17597,Billing,38,3,2022-10-22 15:47:59
15740,48932,Feature Request,7,1,2024-07-26 22:51:40
46648,6758,Login,92,5,2023-08-27 23:53:53
198350,26122,Login,87,2,2019-09-19 00:18:44
190932,23670,Billing,1,4,2020-09-16 21:24:02
83935,38319,Feature Request,63,1,2022-05-08 16:35:38
145998,27792,Feature Request,32,5,2022-04-29 02:06:10
16120,43791,Login,47,5,2023-10-07 12:11:37
30834,29468,Billing,16,1,2018-07-04 02:52:33
171802,27206,Billing,45,4,2018-09-19 22:10:21
192132,44539,Feature Request,7,5,2024-12-02 06:19:43
199138,41938,Login,31,3,2024-04-28 23:23:10
135566,29465,Billing,12,3,2023-03-20 10:05:07
18769,47927,Billing,69,1,2020-06-06 00:45:27
161262,20088,Billing,98,2,2023-04-26 17:14:36
171520,40759,Login,113,4,2023-01-29 18:07:59
50738,32391,Feature Request,66,5,2021-06-12 20:24:32
168192,6046,Login,98,4,2018-07-08 21:09:26
109010,34726,Billing,17,1,2021-05-22 13:09:43
115813,5611,Billing,11,5,2019-12-31 12:17:31
119322,43221,Bug,82,5,2020-12-20 22:14:14
67922,11883,Bug,74,5,2023-12-06 02:17:49
65722,26866,Feature Request,31,3,2020-10-18 05:22:45
97315,38347,Bug,103,2,2021-04-15 09:17:19
149295,492,Login,103,4,2020-02-19 06:40:59
134361,7057,Bug,70,3,2023-12-06 01:47:00
127656,30901,Login,106,5,2022-10-07 11:34:20
77064,39252,Billing,13,4,2024-03-14 23:37:40
181428,25855,Bug,28,3,2023-01-04 16:56:28
104064,33269,Billing,7,5,2023-09-26 16:48:35
154906,3493,Login,35,5,2023-07-02 01:35:58
184174,48790,Login,109,5,2020-12-29 13:22:11
38713,9112,Login,98,4,2019-05-02 01:18:13
2398,44461,Billing,61,1,2021-01-27 09:56:12
76378,22894,Bug,76,4,2020-03-18 15:27:16
137854,19156,Bug,113,4,2018-06-08 19:20:26
114538,35018,Bug,18,1,2020-05-28 13:11:40
131628,11321,Bug,101,4,2020-11-28 21:43:28
187878,48377,Login,32,5,2018-01-07 20:33:54
96643,7138,Login,105,1,2021-05-30 12:35:08
79254,24974,Bug,68,1,2020-06-24 22:24:56
184521,2792,Billing,61,5,2023-07-22 17:44:47
133094,14902,Login,55,1,2023-08-05 14:00:56
32884,33879,Billing,54,1,2022-02-08 02:23:27
96657,39696,Feature Request,27,5,2023-01-16 01:18:48
103004,41398,Bug,97,2,2023-04-29 10:16:28
164481,48392,Billing,118,5,2019-09-02 20:59:25
153134,43239,Feature Request,44,2,2023-04-27 15:18:46
136296,45252,Bug,20,4,2021-01-26 18:11:03
153900,7868,Billing,51,1,2021-05-22 18:27:32
41030,48604,Login,52,2,2020-01-23 18:46:28
128795,5629,Billing,101,1,2018-09-08 21:33:58
140430,22368,Feature Request,59,4,2023-09-17 16:33:42
163735,30724,Feature Request,117,5,2018-01-23 02:49:30
27790,14840,Billing,22,4,2019-11-24 06:44:16
168376,10806,Billing,7,2,2024-10-10 16:21:55
38324,47024,Feature Request,56,2,2022-10-11 14:41:58
40599,35948,Login,93,2,2023-05-03 04:38:19
5368,7254,Billing,102,1,2019-03-23 00:49:48
30311,38094,Bug,16,1,2022-04-09 15:47:33
171876,41694,Bug,67,3,2020-10-02 11:30:22
102013,26798,Login,73,2,2018-08-19 13:45:38
127727,2734,Login,85,3,2019-04-17 09:59:23
77958,36887,Login,33,2,2019-05-30 06:13:11
108232,24448,Feature Request,69,5,2019-10-17 18:27:31
180390,15872,Bug,80,4,2024-03-29 23:16:09
154548,40753,Billing,48,4,2023-10-06 01:35:49
55136,38886,Bug,56,1,2022-05-20 16:34:03
95436,31448,Bug,72,4,2020-06-23 13:51:06
139072,38072,Feature Request,9,2,2022-11-28 01:48:56
89369,18306,Billing,51,5,2021-02-19 08:56:53
183432,5183,Billing,117,3,2018-06-13 08:52:19
190779,16411,Billing,16,2,2024-11-01 05:51:45
1407,36568,Login,58,3,2024-07-31 16:08:36
166077,22474,Login,58,1,2019-01-04 03:45:50
5001,21053,Bug,36,4,2021-08-20 23:26:57
7721,44647,Login,35,3,2021-07-23 00:02:47
150134,49187,Feature Request,8,1,2021-02-01 04:31:46
156119,3778,Bug,20,4,2021-11-06 13:56:06
5376,41811,Login,22,3,2022-10-31 02:59:00
104602,39287,Billing,70,5,2022-01-06 05:42:03
115303,30328,Bug,23,3,2024-04-22 18:24:08
195022,32182,Bug,89,2,2024-09-27 11:32:03
70119,43641,Feature Request,30,1,2021-12-31 12:00:51
26508,30619,Bug,48,3,2024-09-05 10:19:08
10475,34439,Bug,22,3,2018-07-30 02:22:12
118214,44229,Bug,111,2,2024-03-20 01:36:45
56831,34621,Billing,43,3,2019-12-20 05:15:14
137569,4443,Billing,61,3,2021-11-21 04:18:49
40349,5961,Billing,28,2,2019-11-25 15:54:04
62380,8912,Feature Request,43,2,2020-12-01 09:50:38
139268,46171,Feature Request,95,5,2024-04-01 15:33:05
139128,47763,Bug,51,3,2019-12-20 09:09:30
99200,13129,Feature Request,59,1,2024-11-17 09:49:50
43776,39198,Login,93,2,2023-03-01 16:10:00
30534,24342,Feature Request,51,4,2023-09-13 16:52:24
60385,27851,Feature Request,95,1,2019-12-23 09:19:46
125223,36265,Billing,35,5,2024-10-02 10:50:25
65408,14801,Login,106,1,2023-12-11 15:05:17
130450,749,Login,45,3,2023-11-08 22:55:55
10769,45613,Feature Request,65,4,2022-05-25 09:36:25
42792,37656,Billing,3,5,2023-01-06 23:28:23
104344,26073,Bug,72,4,2022-11-21 01:40:48
133631,18017,Billing,91,1,2021-04-17 20:57:57
31852,21862,Bug,104,5,2018-10-06 23:48:55
49519,47821,Bug,84,2,2021-04-22 09:54:37
123617,12015,Billing,57,2,2022-02-07 16:22:48
62209,28811,Bug,5,3,2020-01-23 03:45:37
121505,12092,Billing,28,3,2019-03-12 08:34:38
164978,45700,Billing,56,5,2023-02-04 15:24:55
29604,26533,Bug,99,2,2022-02-18 05:33:58
91638,12550,Bug,16,2,2019-05-01 08:45:56
3253,41203,Login,93,1,2024-10-25 08:09:05
195326,28440,Login,28,4,2021-08-22 18:13:05
70767,9313,Bug,105,5,2018-06-27 05:14:32
78520,40657,Billing,44,1,2020-11-15 18:59:22
152897,8974,Bug,107,2,2024-10-07 19:58:17
28143,44999,Bug,52,4,2020-01-02 00:23:34
96882,44674,Feature Request,96,5,2018-01-18 08:31:18
121805,32541,Login,97,2,2024-04-27 06:51:03
140266,43705,Billing,14,2,2024-10-04 13:49:10
183780,27630,Feature Request,110,5,2019-08-21 17:55:25
29327,19843,Login,102,5,2019-06-17 23:32:18
163660,10918,Billing,8,1,2024-05-23 03:11:16
3458,22657,Login,88,3,2022-01-26 19:08:46
179491,43664,Billing,43,2,2020-03-23 08:10:22
156100,47430,Login,85,2,2020-04-10 23:42:25
5759,43570,Feature Request,7,2,2024-08-25 10:55:07
39338,45570,Bug,117,3,2024-09-15 15:01:35
96988,8255,Login,81,1,2024-02-05 14:43:29
160963,6915,Bug,68,2,2020-02-08 22:33:52
117638,20011,Feature Request,100,4,2018-12-12 16:07:36
108787,24560,Feature Request,75,5,2018-09-28 15:26:15
152266,15257,Bug,38,3,2023-03-13 00:50:45
16374,43847,Bug,35,4,2022-02-25 04:40:40
26703,26,Login,105,4,2023-10-08 19:23:01
43072,31920,Feature Request,19,1,2018-10-20 08:12:22
140415,22567,Login,89,3,2024-11-10 09:49:51
57877,19563,Login,15,5,2021-04-18 05:42:16
66607,33829,Billing,13,5,2021-06-26 11:24:32
65561,21526,Feature Request,106,1,2019-02-20 23:22:45
74493,23988,Billing,19,5,2022-11-05 23:15:45
18024,18208,Billing,21,1,2018-02-01 08:27:48
29204,17538,Billing,76,2,2024-09-29 05:53:10
112454,12737,Billing,40,3,2021-11-06 21:04:59
180442,2103,Login,85,1,2020-08-28 21:17:35
96767,9600,Bug,102,3,2022-07-23 04:52:59
89263,34002,Feature Request,80,5,2019-02-14 05:53:35
90029,39121,Login,19,3,2022-05-29 21:16:19
146302,35071,Login,115,1,2021-11-26 07:19:59
143769,30077,Login,46,3,2021-04-15 09:52:42
167395,2591,Bug,51,4,2018-07-19 03:33:21
59674,3287,Bug,114,1,2019-08-29 10:05:28
85172,16204,Login,109,5,2020-06-28 21:34:41
195094,34536,Billing,37,2,2022-02-04 14:15:31
161091,38636,Bug,17,4,2021-05-27 17:28:18
130009,6368,Billing,4,5,2018-02-15 14:32:37
156606,28193,Billing,113,2,2020-01-05 09:47:05
71335,39299,Bug,22,1,2024-11-25 09:46:27
76525,21507,Billing,100,4,2018-11-01 03:02:51
117857,23096,Login,96,2,2020-11-05 00:24:37
