employee_id,self_rating,manager_rating,rating_gap
42559,4,4,0
29731,2,3,-1
14309,1,2,-1
54189,5,3,2
15877,1,4,-3
37119,3,2,1
39587,5,5,0
66193,4,4,0
27114,1,4,-3
17165,1,5,-4
33807,2,4,-2
1127,2,5,-3
40813,4,3,1
44350,4,2,2
54753,3,2,1
64668,3,4,-1
43684,3,3,0
62585,5,2,3
13474,4,5,-1
42178,2,5,-3
58988,1,1,0
7238,4,2,2
41668,2,1,1
32748,4,5,-1
36693,4,3,1
40681,1,5,-4
20072,5,4,1
15971,1,5,-4
39104,2,2,0
5899,1,2,-1
40964,1,1,0
43767,1,4,-3
6036,5,3,2
31575,5,3,2
37425,3,4,-1
51355,3,5,-2
4065,2,1,1
19342,2,3,-1
29023,1,5,-4
27338,4,5,-1
57832,2,4,-2
7948,2,4,-2
18024,3,1,2
195,4,3,1
38832,4,1,3
14053,4,1,3
57876,5,4,1
53182,2,4,-2
26967,4,3,1
61398,4,3,1
1809,5,2,3
39432,2,2,0
44731,4,4,0
38668,2,5,-3
51463,5,3,2
44826,4,1,3
57079,1,1,0
67307,3,5,-2
64393,1,1,0
50707,2,5,-3
21468,1,2,-1
977,3,1,2
5737,5,5,0
50592,3,1,2
39554,2,4,-2
10452,3,1,2
60797,1,4,-3
40948,4,3,1
1146,1,1,0
68673,4,4,0
52686,3,5,-2
28137,4,5,-1
8966,3,4,-1
38774,4,5,-1
39628,4,3,1
53016,5,5,0
2873,2,5,-3
31295,4,2,2
20922,5,3,2
48347,3,3,0
60757,2,5,-3
30457,4,1,3
8042,3,2,1
43770,2,5,-3
46854,4,2,2
42939,1,3,-2
46005,2,2,0
16045,1,5,-4
47426,2,1,1
4344,1,3,-2
3864,5,1,4
35714,5,1,4
56854,4,4,0
34255,5,3,2
31311,2,5,-3
10559,4,2,2
54227,5,1,4
21776,3,5,-2
57007,5,5,0
24714,4,1,3
19010,4,1,3
51950,2,4,-2
29869,2,5,-3
18814,1,4,-3
64307,1,3,-2
27303,4,2,2
49553,4,3,1
10032,4,2,2
54314,2,5,-3
63354,1,3,-2
40259,1,5,-4
24668,5,3,2
45018,2,5,-3
13987,4,2,2
20252,5,4,1
12690,5,1,4
11577,3,3,0
24973,2,2,0
10218,2,1,1
29914,2,5,-3
24471,2,2,0
57001,2,5,-3
13090,3,2,1
68140,4,2,2
26274,5,4,1
69590,2,4,-2
31561,5,4,1
49888,4,3,1
68375,4,5,-1
25649,5,4,1
69510,1,2,-1
24512,5,1,4
59207,4,4,0
3478,3,3,0
17301,4,1,3
57332,4,1,3
13219,5,3,2
60125,2,3,-1
9120,1,1,0
14020,2,3,-1
20241,2,5,-3
8933,4,3,1
42512,3,4,-1
9879,2,2,0
40133,3,1,2
12394,3,5,-2
62269,1,4,-3
29677,3,3,0
2203,1,3,-2
15349,4,4,0
58368,4,3,1
53922,4,3,1
62471,4,2,2
27371,2,5,-3
35974,1,1,0
15271,4,2,2
52081,3,5,-2
41688,4,3,1
59629,5,2,3
49155,5,4,1
37172,5,5,0
46552,3,5,-2
27919,4,4,0
22518,1,4,-3
16899,5,4,1
65977,1,1,0
37958,5,5,0
42279,1,2,-1
45072,2,3,-1
68106,4,4,0
14324,5,1,4
14507,4,2,2
42542,4,4,0
4910,2,3,-1
8701,4,4,0
41499,1,1,0
17252,4,4,0
60561,5,3,2
68229,4,2,2
41007,3,3,0
48771,4,5,-1
40996,3,3,0
5044,5,1,4
68642,3,4,-1
46729,5,2,3
67007,1,5,-4
563,4,5,-1
48048,2,2,0
28656,1,1,0
29059,2,3,-1
700,1,5,-4
54679,3,3,0
64104,1,1,0
10366,2,5,-3
11032,5,3,2
18301,4,5,-1
21940,2,5,-3
27515,5,1,4
20724,5,2,3
3562,1,3,-2
25635,1,2,-1
5573,1,4,-3
53535,3,2,1
25362,4,4,0
63508,5,3,2
66254,5,3,2
39431,3,1,2
20579,1,1,0
28443,2,2,0
15984,2,4,-2
6436,1,1,0
46511,2,3,-1
58095,4,3,1
29156,2,5,-3
57091,1,2,-1
42337,5,4,1
39032,3,3,0
60660,2,5,-3
62884,2,4,-2
66560,1,4,-3
41078,1,3,-2
13898,5,1,4
13855,1,5,-4
9573,3,3,0
28386,2,3,-1
9805,1,2,-1
56390,1,2,-1
60913,4,3,1
65101,3,5,-2
1784,3,3,0
40355,2,1,1
63191,5,2,3
54023,4,3,1
25123,4,5,-1
66399,1,4,-3
54041,3,3,0
12778,2,2,0
8678,5,1,4
25053,1,5,-4
13348,3,4,-1
20824,5,5,0
65976,4,2,2
12275,5,3,2
16671,3,3,0
8395,1,2,-1
19126,2,3,-1
43942,2,2,0
38151,1,1,0
14744,2,2,0
59306,5,2,3
48872,4,5,-1
30257,5,4,1
7649,5,5,0
57613,4,1,3
48723,5,5,0
38740,3,2,1
52472,4,3,1
45611,1,3,-2
44531,2,4,-2
52943,4,3,1
49087,2,4,-2
40257,4,3,1
17149,1,2,-1
61127,5,5,0
8987,1,3,-2
15106,3,1,2
57234,5,1,4
58931,4,4,0
53528,2,4,-2
42740,3,1,2
31129,1,1,0
24852,4,1,3
15015,2,5,-3
11129,1,1,0
21411,3,1,2
34120,1,2,-1
66909,2,4,-2
7201,5,2,3
68564,1,5,-4
34346,4,3,1
36689,3,4,-1
60144,4,3,1
34804,1,1,0
31765,3,2,1
38973,4,4,0
39427,1,1,0
19803,3,2,1
61628,3,1,2
25202,2,2,0
15846,1,4,-3
44507,5,3,2
23287,3,3,0
3526,2,5,-3
65503,3,1,2
65066,2,1,1
30458,4,2,2
31046,1,1,0
62933,4,4,0
25921,2,1,1
14874,2,5,-3
50077,5,5,0
39446,4,2,2
13311,3,2,1
56365,2,5,-3
68644,3,4,-1
19845,4,1,3
14016,1,3,-2
61184,1,2,-1
67153,4,2,2
49389,1,2,-1
9111,1,2,-1
34713,3,5,-2
38726,2,5,-3
65443,1,4,-3
17749,4,1,3
60209,4,3,1
35041,5,1,4
48073,2,2,0
59600,4,3,1
46424,5,2,3
7841,1,5,-4
14572,4,2,2
47394,3,1,2
57628,5,3,2
61623,5,2,3
28536,4,4,0
36441,1,2,-1
62084,1,1,0
20230,2,2,0
65047,3,1,2
38387,1,3,-2
65676,3,1,2
47047,4,1,3
65659,1,4,-3
40864,5,1,4
27261,4,4,0
41212,4,4,0
25043,4,2,2
40734,2,4,-2
1180,3,3,0
56817,5,2,3
18933,5,3,2
15360,2,5,-3
11851,5,1,4
15181,3,3,0
46138,4,2,2
31897,4,1,3
40015,4,3,1
30059,3,5,-2
17731,2,2,0
23427,3,3,0
41432,3,5,-2
2404,1,1,0
5983,5,3,2
66664,4,2,2
19580,2,2,0
55372,1,3,-2
23809,1,4,-3
38897,5,3,2
49100,4,2,2
40937,5,2,3
36598,3,5,-2
12509,4,5,-1
38519,4,1,3
52882,4,3,1
21504,5,4,1
52745,2,3,-1
50557,2,5,-3
25896,1,4,-3
21290,5,5,0
1998,1,1,0
22101,3,3,0
13837,3,3,0
50707,2,4,-2
59405,4,4,0
22048,4,3,1
65344,5,3,2
50344,1,2,-1
24112,4,1,3
53625,3,3,0
58422,4,1,3
15558,3,2,1
7152,4,3,1
69228,2,1,1
31138,2,5,-3
16587,1,1,0
40408,4,3,1
20693,4,2,2
59900,5,3,2
27966,1,2,-1
21788,5,5,0
5418,5,4,1
20002,4,4,0
47552,5,4,1
15306,3,2,1
29635,5,4,1
27859,3,4,-1
10505,4,1,3
48057,1,3,-2
34965,1,5,-4
32387,3,2,1
49298,4,4,0
48650,4,4,0
55511,1,5,-4
52011,5,5,0
28779,5,1,4
9484,5,5,0
22311,1,2,-1
32868,5,4,1
48897,4,1,3
36391,2,1,1
20765,5,4,1
13856,1,2,-1
2283,5,4,1
68024,2,1,1
1874,3,3,0
67187,2,4,-2
11607,1,3,-2
12319,5,2,3
47352,4,5,-1
5955,4,4,0
29484,5,1,4
53396,1,3,-2
17468,2,4,-2
56863,4,3,1
38108,2,4,-2
28309,4,4,0
41519,1,5,-4
12816,3,5,-2
62058,1,2,-1
6883,2,1,1
11750,1,3,-2
51258,3,5,-2
5306,3,1,2
60427,3,1,2
15227,1,5,-4
46892,5,3,2
47280,3,1,2
30440,1,5,-4
69090,5,3,2
58663,3,4,-1
19332,4,1,3
22487,3,5,-2
58161,1,3,-2
18166,2,2,0
7637,5,5,0
66455,1,3,-2
53853,5,1,4
52005,3,1,2
58489,2,4,-2
60259,3,2,1
53339,4,2,2
25542,5,4,1
21879,1,4,-3
29492,1,4,-3
27369,3,3,0
24426,5,1,4
22622,3,1,2
3104,2,3,-1
61963,4,2,2
9433,3,5,-2
24689,3,1,2
17923,4,3,1
38664,3,5,-2
26312,3,4,-1
29937,3,3,0
30656,4,5,-1
15095,1,2,-1
1249,3,2,1
58174,5,4,1
37842,2,5,-3
34662,3,5,-2
24832,5,4,1
57268,2,5,-3
64338,3,4,-1
46187,4,1,3
25355,4,2,2
48350,4,5,-1
57342,3,2,1
22005,4,5,-1
12407,3,2,1
19100,4,3,1
44011,1,4,-3
65847,5,5,0
37650,3,1,2
34498,3,3,0
19573,2,5,-3
15019,2,5,-3
14076,5,5,0
47324,3,1,2
40821,4,4,0
66107,1,1,0
7219,5,5,0
1057,5,2,3
19657,3,1,2
58377,4,2,2
10715,5,1,4
41007,5,1,4
56455,3,5,-2
63051,5,4,1
42600,3,3,0
1586,5,3,2
32620,3,2,1
58830,5,5,0
48227,4,4,0
69179,1,4,-3
14381,4,1,3
54934,2,5,-3
41410,5,3,2
54097,1,1,0
18240,2,2,0
44938,1,5,-4
15314,1,2,-1
48249,1,3,-2
3850,2,2,0
32234,2,3,-1
7905,3,4,-1
30593,4,5,-1
17360,4,3,1
32171,4,3,1
16982,3,4,-1
8749,2,5,-3
20398,2,4,-2
40908,3,3,0
19240,4,2,2
51135,5,4,1
19077,3,2,1
43441,3,1,2
33193,5,3,2
22605,3,3,0
60780,5,1,4
57195,5,5,0
30746,2,1,1
63824,2,4,-2
21566,3,3,0
26163,2,2,0
64386,4,1,3
32115,2,3,-1
67325,4,1,3
30644,1,2,-1
17278,4,2,2
11070,5,4,1
28423,2,3,-1
48161,2,2,0
65732,5,2,3
31805,2,3,-1
48184,5,1,4
59903,4,3,1
53750,1,2,-1
23224,1,3,-2
19286,2,2,0
3323,2,2,0
48632,3,1,2
59360,2,3,-1
14262,3,1,2
9557,4,4,0
64066,4,3,1
9218,3,3,0
48399,2,3,-1
52108,2,4,-2
56321,3,4,-1
35756,3,1,2
17452,5,4,1
46037,4,1,3
65509,2,3,-1
65260,5,1,4
46745,2,1,1
7652,2,5,-3
41316,1,5,-4
55217,3,3,0
1518,5,5,0
42553,5,3,2
45749,1,2,-1
7158,4,5,-1
2728,3,3,0
67271,3,3,0
58086,2,1,1
19701,2,3,-1
65161,3,1,2
21279,1,3,-2
32893,1,5,-4
48826,2,4,-2
16064,2,3,-1
18155,3,1,2
67582,4,3,1
25375,5,4,1
49469,4,1,3
63026,3,2,1
64816,3,4,-1
1771,1,1,0
26404,2,4,-2
36857,4,5,-1
33521,2,3,-1
9244,5,5,0
69805,4,1,3
23318,1,3,-2
50034,2,2,0
39295,3,1,2
57926,3,2,1
40441,3,5,-2
47552,2,4,-2
66982,3,4,-1
14956,2,3,-1
4360,5,5,0
40206,3,3,0
12570,3,3,0
53232,3,4,-1
49286,1,4,-3
59220,5,5,0
49622,5,1,4
46807,2,4,-2
24726,2,1,1
23065,4,2,2
52493,4,3,1
40407,4,1,3
55895,4,2,2
5690,1,4,-3
37026,5,5,0
48760,4,4,0
4374,1,5,-4
51745,2,2,0
50372,4,3,1
48910,4,5,-1
48548,1,1,0
3221,1,5,-4
24964,2,2,0
17413,4,1,3
52358,1,4,-3
64016,1,4,-3
66117,2,3,-1
34845,5,4,1
8130,5,4,1
6189,5,1,4
54639,4,5,-1
13800,3,2,1
36770,5,1,4
27167,2,1,1
35321,5,1,4
3346,1,3,-2
41211,2,3,-1
64489,1,5,-4
12154,3,3,0
30537,3,3,0
29942,5,1,4
48890,2,2,0
59731,3,4,-1
4987,4,5,-1
11195,2,1,1
38052,4,2,2
51668,4,3,1
65497,3,4,-1
4173,1,5,-4
12312,3,2,1
51671,2,2,0
17303,5,4,1
10088,4,3,1
5176,1,2,-1
62900,3,3,0
5975,5,4,1
21728,2,1,1
21107,2,2,0
18966,3,5,-2
18979,4,3,1
10464,3,1,2
27339,2,3,-1
56680,1,5,-4
31336,2,5,-3
22071,4,1,3
50639,1,4,-3
44071,5,3,2
8622,2,4,-2
11805,1,1,0
25866,5,4,1
58760,5,4,1
47498,2,4,-2
20709,2,3,-1
62657,5,1,4
43291,2,3,-1
64828,1,5,-4
28703,1,2,-1
1569,2,2,0
37020,3,4,-1
141,2,2,0
14213,5,1,4
52014,4,5,-1
32412,1,4,-3
24713,2,4,-2
67979,5,4,1
55751,2,3,-1
44758,2,5,-3
4810,3,2,1
12131,2,4,-2
36609,1,5,-4
61096,2,2,0
7694,1,5,-4
6831,3,2,1
25654,3,5,-2
10105,1,1,0
45495,5,1,4
62845,2,5,-3
69392,5,3,2
69821,4,2,2
19405,3,4,-1
10174,5,2,3
53883,4,3,1
51416,5,4,1
62128,5,1,4
20373,1,1,0
16254,2,3,-1
19134,2,5,-3
57267,4,2,2
65936,5,1,4
62277,3,1,2
45803,3,5,-2
43476,3,3,0
63432,4,3,1
60426,1,5,-4
4106,3,3,0
3140,3,5,-2
64537,5,5,0
43683,5,3,2
28813,4,3,1
68219,2,1,1
15558,5,4,1
49650,5,2,3
45496,3,4,-1
45878,1,3,-2
60283,3,2,1
48001,4,4,0
11007,1,2,-1
44677,2,2,0
2675,4,4,0
47613,2,4,-2
27663,1,2,-1
62491,2,2,0
59084,2,3,-1
3959,5,1,4
36104,5,3,2
23974,2,5,-3
10470,4,2,2
28671,5,2,3
3886,1,3,-2
240,4,5,-1
4793,2,3,-1
14339,2,5,-3
43592,4,4,0
52153,3,5,-2
23077,1,1,0
58365,1,3,-2
12393,3,5,-2
42077,4,2,2
69942,4,4,0
22866,1,5,-4
12734,5,1,4
66453,3,5,-2
11320,1,1,0
50379,2,5,-3
27360,1,5,-4
68909,4,2,2
47740,4,3,1
35988,4,2,2
12376,5,1,4
37707,5,2,3
14941,2,1,1
37889,2,3,-1
19568,4,4,0
4873,3,4,-1
12610,4,2,2
49781,5,2,3
5651,1,2,-1
62855,1,5,-4
22546,2,3,-1
67091,2,2,0
17531,1,2,-1
51048,5,3,2
28888,3,2,1
756,1,1,0
57816,2,1,1
25500,5,5,0
55314,1,2,-1
58189,3,2,1
24709,2,2,0
42274,3,3,0
24515,4,4,0
20538,2,1,1
62736,3,2,1
37023,4,2,2
47746,1,3,-2
25906,3,1,2
32787,2,4,-2
10872,2,2,0
17857,2,1,1
27356,2,3,-1
23420,3,5,-2
34809,4,1,3
12144,5,1,4
32044,1,3,-2
57979,2,5,-3
62891,3,4,-1
41872,5,1,4
3701,2,5,-3
25504,5,1,4
24877,2,1,1
6921,5,5,0
38869,4,5,-1
29844,2,1,1
65540,4,1,3
45930,4,4,0
11035,3,3,0
28867,5,3,2
31775,5,5,0
37069,4,5,-1
62399,5,2,3
16490,1,1,0
57612,2,4,-2
50539,5,2,3
5834,4,3,1
31330,1,1,0
68564,4,2,2
36495,1,5,-4
2730,2,2,0
57179,1,4,-3
18802,2,5,-3
39298,4,2,2
3691,5,5,0
54456,2,5,-3
62833,1,2,-1
66649,1,3,-2
21205,1,2,-1
44975,1,1,0
53794,1,4,-3
53330,5,3,2
55211,4,1,3
47606,2,1,1
18569,2,5,-3
38388,2,2,0
47918,3,5,-2
10790,3,3,0
52357,4,4,0
30432,3,4,-1
64624,3,4,-1
68043,3,3,0
10793,3,2,1
7879,4,3,1
45684,4,5,-1
69325,4,5,-1
31282,1,4,-3
36655,1,5,-4
53360,3,5,-2
41660,2,1,1
65462,5,5,0
60612,2,5,-3
66499,3,4,-1
67228,5,2,3
9653,3,4,-1
38316,4,5,-1
12352,3,2,1
45348,5,2,3
12381,2,5,-3
12130,1,2,-1
50381,3,4,-1
7073,1,3,-2
54195,3,1,2
60261,2,4,-2
68476,1,3,-2
68216,1,2,-1
8926,4,4,0
24125,2,4,-2
32347,4,3,1
14393,5,5,0
46397,2,1,1
59040,1,4,-3
12233,4,2,2
55768,2,1,1
61394,1,4,-3
31083,3,3,0
7659,1,5,-4
68621,1,2,-1
8530,1,4,-3
42164,1,1,0
36026,3,3,0
45252,2,2,0
56788,1,3,-2
67268,4,5,-1
22916,4,3,1
66306,1,3,-2
808,4,2,2
54160,4,3,1
28552,3,2,1
30883,5,1,4
30727,2,3,-1
48758,2,3,-1
62736,1,3,-2
18199,5,5,0
22706,2,2,0
48188,2,2,0
44648,5,4,1
56087,5,4,1
36050,1,5,-4
15523,2,2,0
55498,5,3,2
39815,5,4,1
31431,1,4,-3
52654,2,4,-2
11666,1,2,-1
65926,1,1,0
45422,5,3,2
217,5,3,2
1382,1,1,0
9948,5,2,3
33175,1,4,-3
47046,1,4,-3
38389,4,3,1
44836,3,1,2
24649,4,4,0
10136,2,5,-3
68289,4,1,3
31885,1,5,-4
27386,3,4,-1
21136,2,5,-3
69896,5,3,2
12012,5,5,0
43851,4,2,2
40296,5,5,0
4769,1,5,-4
15074,1,1,0
35455,3,1,2
52669,3,3,0
20359,1,3,-2
30833,2,5,-3
42414,1,1,0
4705,3,5,-2
33764,2,4,-2
38271,5,2,3
18245,2,3,-1
8483,4,4,0
839,5,2,3
35890,4,2,2
47604,5,5,0
25468,4,2,2
45021,5,4,1
5078,4,2,2
44157,4,1,3
60667,3,4,-1
43578,1,2,-1
53927,1,2,-1
61099,5,1,4
24841,2,2,0
55863,1,5,-4
42007,4,3,1
30883,4,2,2
50129,3,4,-1
5721,4,2,2
67901,3,2,1
28442,2,3,-1
44730,2,2,0
63776,4,2,2
34050,3,2,1
51061,3,2,1
52698,5,2,3
23407,4,2,2
43445,1,5,-4
18882,3,5,-2
3953,2,5,-3
17320,1,5,-4
24389,5,1,4
17823,2,2,0
642,5,3,2
55852,2,5,-3
63936,4,5,-1
57497,4,3,1
67987,1,2,-1
13996,3,3,0
63694,1,2,-1
54038,5,1,4
21961,5,5,0
49867,3,1,2
54702,3,4,-1
52734,2,5,-3
30876,5,4,1
31267,3,2,1
50829,5,2,3
20568,4,2,2
22547,2,5,-3
22390,4,5,-1
40183,2,5,-3
35522,1,4,-3
60176,1,4,-3
7112,3,2,1
42183,2,5,-3
25459,4,4,0
46976,2,3,-1
45481,1,2,-1
39609,5,1,4
60285,3,5,-2
24745,2,3,-1
45484,2,2,0
49219,4,5,-1
45818,1,4,-3
41035,3,2,1
52275,4,3,1
50569,2,2,0
24736,2,5,-3
36588,4,4,0
54911,2,4,-2
12595,3,1,2
4203,3,4,-1
46368,2,1,1
40978,1,4,-3
25280,2,4,-2
49518,5,2,3
48766,3,4,-1
11083,2,5,-3
29801,2,2,0
21367,4,5,-1
29155,4,3,1
34062,4,1,3
38795,1,2,-1
61924,1,4,-3
7521,3,3,0
31062,2,2,0
51889,4,4,0
51918,5,5,0
33749,4,3,1
39803,4,4,0
36504,5,5,0
15590,4,1,3
27982,2,4,-2
43379,2,4,-2
24515,2,1,1
41985,3,4,-1
57059,1,1,0
40496,2,2,0
45855,2,1,1
69982,2,2,0
29537,1,5,-4
57025,2,4,-2
40109,4,4,0
17184,5,2,3
50102,3,1,2
2617,2,2,0
45203,4,3,1
18332,2,2,0
45467,4,1,3
30926,1,4,-3
7113,2,5,-3
29913,1,4,-3
22215,3,3,0
39419,5,2,3
27206,2,5,-3
61566,4,3,1
45237,5,2,3
58474,3,2,1
57519,4,4,0
25490,4,1,3
52840,3,5,-2
29714,5,4,1
61996,5,3,2
34840,4,3,1
27278,1,1,0
47227,1,3,-2
61745,1,1,0
32955,1,1,0
69966,1,5,-4
7609,1,2,-1
37318,4,5,-1
68494,1,1,0
52019,5,5,0
55153,2,1,1
10551,1,3,-2
12489,4,1,3
1598,2,1,1
19736,2,1,1
25766,1,3,-2
24031,2,1,1
66250,1,3,-2
31461,3,1,2
27724,4,3,1
505,5,2,3
32786,5,5,0
58018,3,2,1
34284,5,3,2
36765,1,4,-3
20084,5,3,2
27081,1,3,-2
65967,1,2,-1
945,1,2,-1
65163,4,2,2
62927,3,1,2
25446,4,4,0
29556,5,5,0
64261,1,2,-1
11800,3,1,2
40844,5,1,4
20857,5,5,0
39254,1,2,-1
14130,4,4,0
22953,4,5,-1
23218,2,2,0
48429,5,1,4
40000,1,2,-1
62708,3,1,2
54425,3,2,1
58177,5,1,4
22317,2,3,-1
47203,2,1,1
49793,2,3,-1
4602,1,5,-4
35164,5,3,2
63515,2,3,-1
586,3,5,-2
11422,2,5,-3
51271,4,2,2
48405,1,1,0
57291,1,2,-1
1688,2,3,-1
19760,2,4,-2
10165,5,5,0
56349,1,1,0
25389,2,1,1
25079,5,4,1
28705,5,4,1
45902,4,5,-1
37146,3,2,1
57957,3,5,-2
69112,3,3,0
69334,3,5,-2
60908,4,2,2
44552,1,1,0
1288,3,3,0
20066,1,1,0
58859,2,2,0
19636,2,2,0
6183,5,4,1
58328,2,3,-1
9221,1,4,-3
13673,5,2,3
43580,2,1,1
25899,1,4,-3
28972,4,3,1
40235,1,5,-4
10098,3,2,1
14277,2,3,-1
40381,1,4,-3
47818,2,2,0
3758,3,3,0
2494,1,4,-3
63876,2,4,-2
49970,2,5,-3
15262,1,1,0
8107,3,4,-1
62387,5,2,3
13943,2,3,-1
49879,3,2,1
22401,2,4,-2
67970,4,3,1
48507,2,3,-1
56672,2,1,1
22204,2,4,-2
17425,1,2,-1
7737,4,2,2
51566,3,1,2
48853,4,3,1
52404,5,5,0
16152,4,1,3
39218,1,2,-1
3867,3,4,-1
53613,1,4,-3
13101,3,4,-1
32307,1,1,0
40670,1,4,-3
39215,3,2,1
50064,3,3,0
60263,5,5,0
38580,1,5,-4
33181,1,2,-1
27017,3,2,1
24173,5,1,4
39481,3,1,2
45336,5,3,2
51086,5,4,1
44632,4,4,0
27361,1,1,0
29450,3,2,1
28628,3,2,1
22377,5,5,0
60439,4,2,2
6656,2,2,0
38141,3,4,-1
68658,2,2,0
13552,1,3,-2
66112,5,5,0
60637,3,5,-2
52709,2,5,-3
35426,3,5,-2
6794,2,4,-2
31448,3,2,1
61179,1,4,-3
19411,1,4,-3
69460,5,2,3
38075,2,4,-2
68456,2,4,-2
23284,5,3,2
11085,2,3,-1
67506,1,3,-2
56828,5,4,1
60294,5,1,4
26125,4,4,0
58484,4,5,-1
4200,1,3,-2
35406,1,1,0
35113,2,3,-1
66686,3,4,-1
58224,4,2,2
54533,2,3,-1
26479,2,4,-2
39418,1,2,-1
5766,3,5,-2
30608,5,1,4
26995,5,4,1
42209,2,1,1
35800,3,1,2
9019,3,5,-2
31346,2,1,1
42758,3,3,0
65758,2,3,-1
42071,4,2,2
34030,3,3,0
59649,2,3,-1
22904,2,3,-1
43903,5,2,3
11680,3,1,2
37164,4,3,1
48044,1,1,0
66633,4,2,2
62202,3,1,2
6397,3,2,1
26266,3,3,0
25961,3,5,-2
43647,4,2,2
4595,4,5,-1
68599,5,1,4
23828,1,3,-2
18881,2,5,-3
28693,4,2,2
25914,2,5,-3
29251,5,5,0
21712,5,2,3
3775,5,4,1
31110,1,4,-3
26140,1,2,-1
9150,3,5,-2
32079,1,3,-2
63646,5,4,1
51792,2,1,1
5913,1,4,-3
57300,2,3,-1
23926,1,2,-1
54437,2,1,1
63687,4,3,1
52631,2,2,0
45891,1,3,-2
43202,1,1,0
46741,5,4,1
59042,4,1,3
1116,1,1,0
44121,4,5,-1
37394,5,1,4
24683,5,5,0
14152,2,5,-3
37069,5,1,4
31503,2,5,-3
67104,2,4,-2
55787,4,4,0
63512,1,5,-4
8483,2,5,-3
59843,4,3,1
62372,3,4,-1
40510,4,2,2
64425,4,1,3
45708,4,2,2
16062,4,4,0
30477,5,3,2
55216,5,3,2
24566,1,2,-1
1770,1,5,-4
47463,5,3,2
4776,5,4,1
8199,1,5,-4
39382,3,4,-1
5151,2,1,1
20643,1,2,-1
11751,2,5,-3
61669,2,2,0
30231,2,4,-2
39409,2,2,0
19835,5,1,4
11777,1,3,-2
36547,5,3,2
25882,3,3,0
22997,4,1,3
211,4,2,2
44705,1,5,-4
2955,1,3,-2
1366,2,1,1
15100,3,4,-1
15475,3,5,-2
69857,3,5,-2
47814,4,1,3
1889,3,1,2
14179,2,2,0
64242,4,1,3
60742,2,1,1
16399,1,1,0
55198,3,4,-1
36210,4,1,3
20712,2,2,0
558,2,3,-1
58148,2,1,1
16352,3,4,-1
10859,4,1,3
49506,2,3,-1
11402,3,1,2
30430,2,1,1
40350,2,5,-3
42435,3,1,2
14198,2,1,1
32091,2,2,0
25325,5,2,3
39130,5,2,3
54952,2,1,1
25147,1,3,-2
19144,5,2,3
3025,2,5,-3
64057,2,5,-3
11155,3,4,-1
38811,2,3,-1
6973,2,4,-2
9563,2,3,-1
23642,2,2,0
48222,4,3,1
25805,1,1,0
43579,3,5,-2
18219,1,2,-1
40827,2,4,-2
61530,3,1,2
3373,3,1,2
16695,4,4,0
37062,3,3,0
25216,2,2,0
26361,3,1,2
3036,2,2,0
44950,4,5,-1
32670,2,3,-1
13919,1,2,-1
37222,3,3,0
52614,5,1,4
7455,3,2,1
1902,1,1,0
32246,5,1,4
15691,1,3,-2
60969,3,4,-1
35970,4,3,1
22764,2,2,0
22466,2,3,-1
69426,1,5,-4
12438,4,2,2
53211,5,4,1
46401,5,5,0
63858,2,1,1
15704,5,2,3
42543,5,1,4
2036,5,3,2
1264,1,2,-1
56215,4,2,2
65292,3,2,1
17424,3,3,0
46954,4,3,1
26221,5,4,1
4977,3,5,-2
43194,3,5,-2
53209,5,1,4
35663,1,5,-4
32782,4,1,3
37391,4,5,-1
6761,1,4,-3
67886,1,1,0
35463,4,2,2
27856,2,5,-3
1245,3,4,-1
31736,5,3,2
58361,5,5,0
21237,1,1,0
56211,3,5,-2
49656,4,3,1
28734,2,2,0
15910,1,1,0
30661,2,5,-3
11722,2,4,-2
58841,1,4,-3
61693,4,3,1
9680,3,3,0
52605,5,5,0
22936,5,1,4
29300,4,3,1
68489,2,1,1
24986,2,5,-3
55047,3,5,-2
3065,5,4,1
66674,5,3,2
68507,4,3,1
37971,3,5,-2
54504,1,4,-3
16082,2,4,-2
21319,2,4,-2
40015,1,4,-3
66062,3,3,0
59128,1,5,-4
25052,1,4,-3
57647,3,2,1
2473,4,2,2
22769,1,2,-1
48948,3,4,-1
35859,2,2,0
22751,3,4,-1
22551,4,5,-1
23138,2,4,-2
29738,2,3,-1
28098,1,1,0
46783,3,4,-1
65531,4,4,0
56056,4,2,2
17849,5,4,1
23054,4,5,-1
471,1,3,-2
18616,5,5,0
1541,4,5,-1
20509,2,1,1
50294,4,4,0
45848,5,2,3
20465,5,3,2
34371,4,5,-1
60862,2,5,-3
8073,1,1,0
69795,3,5,-2
55713,3,1,2
15274,2,2,0
47115,5,1,4
27441,1,1,0
69385,2,5,-3
50963,4,1,3
66091,2,3,-1
58532,3,3,0
13479,3,2,1
30945,2,4,-2
21281,4,5,-1
66547,5,1,4
42254,1,1,0
34756,2,4,-2
28445,2,5,-3
38535,5,3,2
51056,2,2,0
35879,2,5,-3
2255,5,4,1
66003,3,2,1
43325,4,2,2
8927,5,3,2
41506,5,4,1
62490,5,1,4
15007,3,1,2
15412,5,4,1
8499,5,4,1
27714,3,2,1
60305,4,5,-1
65713,1,1,0
69944,2,3,-1
26638,4,4,0
4566,3,2,1
50793,3,5,-2
59533,4,3,1
61103,5,5,0
29690,2,4,-2
3235,1,3,-2
9677,1,1,0
33692,3,1,2
6284,2,3,-1
20916,3,3,0
36393,1,3,-2
68847,2,5,-3
