employee_id,years_at_company,job_satisfaction,work_life_balance,attrition
36920,11,5,4,No
45353,5,4,3,No
39961,5,4,2,No
39279,14,4,5,No
28160,11,4,2,No
12408,9,1,2,No
57719,11,3,3,No
21763,7,3,5,No
24011,1,1,5,Yes
51518,10,2,3,No
42843,9,4,2,No
27036,7,1,4,No
1146,5,3,4,No
21338,0,4,5,No
48963,9,2,3,No
56048,2,2,3,Yes
22297,13,2,5,No
53875,12,3,2,No
17650,8,3,4,No
9454,2,3,3,No
12475,10,3,1,No
21245,8,2,2,No
8879,8,5,4,No
23477,11,4,1,No
57083,0,1,1,Yes
27768,2,1,2,Yes
15852,2,1,2,Yes
34452,9,1,3,No
55707,1,2,1,Yes
52559,14,2,2,No
58579,11,1,1,No
179,4,2,2,No
45728,7,5,5,No
33610,8,1,1,No
24148,4,3,2,No
2017,13,2,3,No
52590,14,5,5,No
25892,7,5,3,No
10533,5,2,3,No
27401,0,3,2,No
43119,8,2,1,No
45956,13,1,4,No
12800,1,2,4,Yes
16269,0,1,3,Yes
40897,6,1,4,No
42099,11,1,2,No
28111,0,3,5,No
23361,5,1,1,No
42498,3,5,3,No
15640,1,2,4,Yes
13044,6,4,5,No
52138,12,4,1,No
59233,14,1,2,No
14134,1,2,3,Yes
54465,6,2,3,No
6452,6,5,1,No
14034,11,5,2,No
51841,13,4,2,No
24777,12,2,3,No
5461,8,4,1,No
8345,12,5,4,No
56859,10,1,3,No
11009,3,3,5,No
12030,1,4,1,No
52551,10,3,5,No
25772,12,2,4,No
37778,7,1,1,No
26692,10,5,5,No
45761,1,4,2,No
21724,0,1,3,Yes
30536,14,1,2,No
5071,13,5,4,No
2114,12,2,4,No
11606,5,1,3,No
55629,8,3,3,No
24392,4,5,4,No
59761,14,1,1,No
14771,8,4,1,No
32715,1,5,4,No
47154,11,5,1,No
40286,10,5,2,No
50029,1,4,3,No
21319,4,2,5,No
11795,11,5,3,No
41503,12,3,3,No
43988,9,1,5,No
45125,2,2,5,Yes
11036,3,2,2,Yes
54599,1,4,2,No
30726,10,1,5,No
28465,11,3,4,No
59596,1,1,4,Yes
3095,8,2,3,No
34610,5,3,3,No
29305,0,1,1,Yes
58194,13,4,2,No
38254,13,3,2,No
40343,3,3,4,No
11121,12,5,2,No
48016,12,4,4,No
43647,7,2,3,No
22534,10,2,3,No
19822,11,2,4,No
29072,13,2,1,No
39775,9,4,3,No
37272,2,3,2,No
41293,10,5,1,No
33641,1,2,3,Yes
52045,0,2,2,Yes
7605,6,3,2,No
3979,6,1,1,No
37921,10,4,2,No
13116,8,1,2,No
36201,9,3,2,No
16673,11,3,4,No
32133,9,4,5,No
57773,3,1,2,Yes
58470,14,3,1,No
16050,12,4,2,No
20016,14,4,3,No
2331,1,2,3,Yes
20784,5,2,5,No
7883,13,4,1,No
22353,0,5,5,No
45024,7,2,3,No
26297,7,3,3,No
48106,10,3,3,No
3463,11,1,2,No
56992,1,3,4,No
19978,4,4,2,No
39386,7,2,3,No
20220,1,4,3,No
53665,5,4,2,No
45781,4,3,2,No
19471,10,5,1,No
30397,8,3,1,No
53495,13,5,2,No
57681,11,2,3,No
49824,14,2,2,No
2842,11,3,2,No
47535,11,3,3,No
43798,11,5,3,No
42141,6,3,4,No
14864,1,4,1,No
18611,4,5,2,No
46912,5,5,2,No
31723,11,2,2,No
46058,13,3,4,No
21059,6,5,5,No
53118,5,5,4,No
31680,1,1,4,Yes
17206,11,4,2,No
36050,10,5,1,No
30264,2,5,1,No
3834,11,5,2,No
54646,11,5,2,No
2669,14,3,4,No
54660,0,1,4,Yes
29066,1,3,3,No
10222,9,1,5,No
30332,7,1,2,No
34498,7,1,1,No
7559,12,3,5,No
54041,13,3,2,No
6221,5,1,2,No
42102,7,2,2,No
41155,9,1,5,No
1715,0,5,2,No
20813,10,4,4,No
3109,8,1,5,No
57433,10,2,5,No
49370,9,2,1,No
56705,11,2,5,No
19602,2,3,4,No
52865,4,4,5,No
57586,1,2,2,Yes
1522,9,3,1,No
19287,12,4,2,No
51687,6,2,4,No
9225,6,5,3,No
51569,0,3,4,No
23371,7,1,5,No
51290,12,2,2,No
27082,0,2,3,Yes
21208,2,4,1,No
42861,9,3,2,No
2774,5,1,3,No
12018,6,5,4,No
2071,11,1,4,No
8598,2,5,5,No
19743,1,2,1,Yes
6591,2,3,1,No
11311,0,1,1,Yes
42461,12,1,4,No
34433,5,4,5,No
29664,11,5,5,No
56394,14,5,1,No
19389,6,3,3,No
28226,6,4,4,No
29534,1,2,4,Yes
34604,11,2,5,No
25006,12,4,2,No
10814,5,3,3,No
43135,1,5,3,No
44400,12,1,5,No
19306,6,4,5,No
56994,4,4,2,No
55818,0,5,2,No
29082,11,5,4,No
35030,8,1,5,No
55618,0,3,1,No
5649,9,1,4,No
35212,0,2,4,Yes
20375,0,2,5,Yes
3914,7,3,3,No
23022,8,1,5,No
58292,2,2,4,Yes
51445,7,1,1,No
22697,3,4,3,No
35494,3,3,2,No
33670,3,2,2,Yes
36781,0,4,3,No
56858,2,4,1,No
20417,13,2,1,No
27348,5,4,5,No
24280,3,3,2,No
20498,10,3,2,No
48490,0,3,3,No
58489,9,5,2,No
59008,7,3,1,No
11548,4,1,5,No
54473,1,1,5,Yes
17352,14,1,5,No
52583,9,1,1,No
4420,13,5,3,No
1761,9,4,3,No
17321,3,3,4,No
30524,13,3,4,No
56114,13,5,4,No
58446,12,5,1,No
25684,14,2,2,No
45288,7,2,3,No
31180,13,4,5,No
38317,11,2,3,No
25796,1,5,4,No
55651,9,4,3,No
4393,0,3,5,No
45615,11,3,5,No
9080,6,1,2,No
55788,3,1,2,Yes
42266,10,5,2,No
57235,2,1,2,Yes
22165,5,1,1,No
33984,5,1,5,No
23575,12,1,2,No
36879,12,1,1,No
47879,4,2,1,No
56474,0,5,1,No
40909,11,1,5,No
12075,0,4,2,No
25635,14,5,3,No
40567,13,5,4,No
38051,1,4,4,No
22347,3,1,2,Yes
8698,2,4,1,No
39573,4,4,4,No
48281,11,1,4,No
52766,14,4,5,No
49165,8,4,4,No
42199,13,4,3,No
27839,7,4,3,No
48446,3,3,2,No
11667,6,5,1,No
54353,12,5,4,No
13002,6,2,4,No
29845,1,3,1,No
11285,10,5,5,No
15056,8,5,5,No
12602,7,4,4,No
58133,1,2,1,Yes
13746,1,4,4,No
24557,14,5,4,No
3223,10,4,5,No
54685,3,1,2,Yes
46926,7,3,4,No
6865,10,2,3,No
42151,7,2,3,No
56974,14,2,2,No
49469,2,1,4,Yes
26651,9,5,3,No
21670,9,4,4,No
32471,1,4,5,No
33731,6,5,1,No
59701,12,3,5,No
40715,0,5,1,No
30809,2,5,4,No
25188,4,4,1,No
56916,10,1,4,No
46749,9,5,4,No
42620,7,2,3,No
129,7,4,5,No
36550,14,1,5,No
56531,0,4,5,No
15413,12,3,1,No
25795,5,3,4,No
48485,13,5,2,No
59825,3,1,3,Yes
55905,14,3,5,No
23344,11,1,3,No
36623,13,2,1,No
7135,2,2,4,Yes
11309,7,2,3,No
21880,0,2,5,Yes
55699,6,1,5,No
57193,6,1,1,No
52835,8,1,3,No
50369,0,3,4,No
46189,9,1,5,No
12556,11,4,5,No
55237,10,5,5,No
23673,0,2,3,Yes
16710,4,4,4,No
17969,1,3,1,No
29624,6,2,4,No
11531,11,3,2,No
29063,8,1,3,No
40096,4,1,4,No
35298,11,3,2,No
19640,6,4,1,No
31038,6,1,3,No
19722,6,2,5,No
23466,8,3,2,No
40255,5,3,1,No
36492,3,4,5,No
14375,12,1,2,No
20132,3,5,3,No
27117,9,4,4,No
17151,7,3,1,No
35366,2,1,4,Yes
6976,9,4,5,No
5773,2,5,5,No
39006,13,4,2,No
18381,12,5,1,No
48273,1,5,2,No
33371,5,1,4,No
36182,14,4,4,No
39493,14,4,1,No
4333,14,2,1,No
35248,14,4,4,No
1435,5,4,3,No
59127,6,1,1,No
56200,0,2,3,Yes
23443,14,4,1,No
8617,8,1,1,No
44365,1,3,4,No
34588,14,5,2,No
51717,7,1,5,No
56915,5,2,4,No
49645,13,3,1,No
41158,7,1,3,No
16804,6,3,5,No
37403,9,1,4,No
44119,14,4,2,No
52989,0,3,1,No
27851,12,2,5,No
31028,8,1,2,No
22673,2,1,3,Yes
34237,0,4,5,No
33647,14,3,4,No
37616,0,1,1,Yes
34594,5,2,3,No
49497,4,2,4,No
55905,7,1,1,No
38874,14,4,3,No
46799,11,2,3,No
26877,3,2,5,Yes
49689,8,2,3,No
6264,13,5,2,No
55632,9,4,2,No
40399,6,4,5,No
50924,8,2,5,No
167,6,2,1,No
10238,13,4,1,No
24642,14,4,3,No
36571,1,3,2,No
54083,1,3,5,No
7928,14,2,4,No
38747,0,1,2,Yes
32781,5,3,1,No
5743,9,4,2,No
17117,6,5,3,No
30185,8,3,4,No
58536,7,5,3,No
42328,0,1,1,Yes
54054,13,3,3,No
48270,0,1,1,Yes
17852,13,3,5,No
32448,10,2,3,No
50729,4,3,2,No
23720,5,3,3,No
15084,10,5,2,No
4106,10,2,4,No
22811,10,1,2,No
52994,9,3,5,No
40652,5,3,1,No
46444,5,4,2,No
50664,7,3,2,No
1973,0,5,5,No
24339,2,5,4,No
58373,3,3,2,No
18136,4,4,4,No
15578,8,2,5,No
54691,6,1,1,No
34073,8,1,2,No
35889,2,2,5,Yes
44547,6,3,1,No
59492,11,2,4,No
18866,1,1,3,Yes
4595,13,3,5,No
58076,9,3,3,No
48306,13,1,5,No
24973,12,3,1,No
27272,6,3,3,No
36506,4,2,3,No
39407,5,1,4,No
28940,12,1,4,No
18443,11,3,1,No
50702,2,5,1,No
3173,8,5,3,No
58141,6,2,5,No
19732,11,4,1,No
27512,5,5,5,No
29265,2,3,4,No
59625,11,2,5,No
38921,1,5,5,No
44385,5,2,2,No
4134,8,4,3,No
43718,3,4,2,No
53113,9,5,1,No
21163,7,5,2,No
15657,13,1,5,No
21645,7,1,5,No
14467,2,2,1,Yes
49991,13,1,1,No
15234,9,2,4,No
43453,12,1,5,No
53961,1,1,1,Yes
45188,12,5,4,No
25519,3,2,2,Yes
31616,14,4,2,No
26560,3,5,5,No
57697,1,5,1,No
24634,4,4,4,No
37171,1,2,1,Yes
37471,14,1,3,No
32412,11,4,5,No
43103,10,5,2,No
46984,6,4,3,No
6392,0,2,3,Yes
8320,13,4,3,No
46649,13,2,2,No
46262,10,3,1,No
38333,4,2,3,No
23954,3,4,1,No
18786,14,4,4,No
37313,8,3,4,No
28975,13,1,2,No
43349,11,2,5,No
19748,12,1,2,No
1860,7,1,1,No
2932,7,3,2,No
5199,6,5,1,No
4492,3,2,3,Yes
20233,7,2,1,No
25753,12,1,2,No
7657,12,3,5,No
36990,0,1,2,Yes
29742,0,3,3,No
13870,11,1,5,No
41134,1,4,4,No
54026,5,5,4,No
24547,13,5,2,No
22799,5,2,3,No
12592,2,5,3,No
35368,7,5,5,No
43213,8,2,4,No
1778,10,3,1,No
16720,13,1,5,No
7510,12,2,3,No
57411,5,5,2,No
53774,6,4,2,No
41605,2,3,1,No
29692,5,5,5,No
50793,1,2,5,Yes
31130,14,5,4,No
40835,7,2,3,No
35484,14,5,5,No
52497,3,4,3,No
32580,2,5,3,No
52308,9,4,3,No
54073,11,5,5,No
12659,12,1,5,No
44013,9,1,1,No
33355,12,5,5,No
28397,0,2,3,Yes
57019,11,1,4,No
49364,6,1,3,No
59359,3,4,2,No
30040,0,2,4,Yes
34309,1,4,4,No
46559,7,5,2,No
46461,2,1,4,Yes
47865,12,1,5,No
13703,10,5,2,No
51459,8,2,2,No
44560,9,2,2,No
22794,0,3,4,No
25724,1,4,3,No
34927,0,4,3,No
20729,4,4,2,No
29883,11,4,2,No
57574,11,3,3,No
54470,6,4,4,No
57643,9,2,1,No
24793,1,4,2,No
31555,6,1,1,No
27842,5,2,3,No
48380,8,1,5,No
6600,14,3,3,No
48514,3,2,2,Yes
47556,12,1,1,No
32921,6,1,5,No
54300,11,1,4,No
42949,10,3,5,No
38399,10,2,3,No
36060,4,4,5,No
51952,3,5,3,No
47328,2,2,5,Yes
20286,4,1,2,No
428,14,4,1,No
51660,0,5,2,No
42272,1,2,4,Yes
33796,2,4,1,No
49484,3,2,1,Yes
30049,6,5,4,No
58849,2,5,3,No
8564,13,4,5,No
47282,7,4,2,No
34564,3,5,1,No
52753,5,1,4,No
17041,5,1,4,No
3259,8,1,3,No
40978,2,3,3,No
53528,0,3,5,No
53350,10,3,1,No
32370,5,4,1,No
48623,9,5,3,No
58810,5,4,1,No
16747,12,3,3,No
58025,10,2,1,No
24407,4,4,2,No
52298,5,5,5,No
9281,2,5,2,No
54044,0,1,3,Yes
30363,13,4,2,No
55841,13,4,5,No
38395,13,5,4,No
31321,12,1,1,No
12786,14,5,5,No
48832,4,3,2,No
18425,4,5,5,No
49882,11,2,2,No
40795,13,5,5,No
4911,11,5,2,No
322,14,5,3,No
26576,14,5,4,No
18137,7,2,1,No
20788,2,5,3,No
1725,8,3,4,No
37171,4,3,2,No
306,13,2,2,No
29737,11,3,3,No
37547,14,2,4,No
1477,10,5,5,No
15514,11,1,3,No
56569,2,5,4,No
2824,8,5,1,No
53498,10,1,5,No
18409,4,5,1,No
22547,11,1,1,No
51998,3,2,1,Yes
49953,7,3,2,No
9789,3,5,4,No
6642,4,4,1,No
10936,8,2,5,No
58995,8,1,5,No
38268,0,2,5,Yes
30750,11,2,4,No
39062,0,3,4,No
24828,14,4,5,No
45000,3,3,1,No
47868,7,5,3,No
4261,12,1,2,No
23566,0,3,2,No
13978,11,3,4,No
42302,7,1,2,No
55444,7,3,2,No
38961,12,2,3,No
42468,0,5,2,No
16932,12,5,4,No
56188,3,4,4,No
2516,2,2,3,Yes
41542,4,1,4,No
30110,14,1,2,No
11938,8,3,5,No
52615,0,4,2,No
43137,13,2,4,No
39457,9,1,4,No
16602,13,1,4,No
9281,11,4,5,No
44390,12,4,5,No
33661,8,1,1,No
31689,4,5,3,No
22664,9,1,5,No
58900,3,2,2,Yes
31761,5,3,2,No
5627,3,3,4,No
48722,0,1,4,Yes
2013,2,5,4,No
30806,1,4,3,No
35010,1,4,1,No
5650,1,1,2,Yes
22724,10,5,1,No
20018,5,2,4,No
35706,3,1,2,Yes
42679,6,1,2,No
31709,8,2,2,No
17173,4,3,3,No
11037,7,4,1,No
24759,12,1,2,No
57264,7,2,5,No
1472,0,2,5,Yes
26399,0,2,5,Yes
940,0,2,2,Yes
11484,7,3,3,No
5865,0,4,1,No
47177,12,1,4,No
47973,5,2,1,No
2093,1,5,4,No
41861,4,4,4,No
14256,12,5,5,No
28926,5,5,5,No
27853,4,1,3,No
33651,2,1,3,Yes
36593,12,5,2,No
2260,9,1,2,No
9962,6,3,5,No
6794,0,5,4,No
38725,2,1,5,Yes
32499,12,4,1,No
24060,10,5,2,No
55866,6,4,5,No
36302,6,2,5,No
32747,9,4,2,No
16954,8,3,2,No
12712,8,1,4,No
54351,6,1,1,No
440,0,4,1,No
5375,12,1,4,No
27436,5,1,2,No
2510,9,1,1,No
55153,9,4,2,No
48029,2,1,3,Yes
31502,5,5,3,No
2893,0,1,3,Yes
12716,8,2,1,No
34426,10,2,5,No
713,3,2,3,Yes
7297,4,1,3,No
21842,5,3,5,No
55311,14,5,3,No
8517,6,4,5,No
33034,3,3,4,No
19749,6,5,3,No
16726,14,5,1,No
26694,14,5,1,No
47001,0,2,3,Yes
23075,14,1,2,No
6832,1,4,2,No
51509,4,5,3,No
41533,12,5,4,No
11302,9,3,3,No
49683,0,5,2,No
12916,10,1,3,No
22274,8,3,4,No
20413,0,3,5,No
13764,6,4,3,No
49500,3,5,1,No
19882,3,3,5,No
7020,1,2,2,Yes
26299,11,4,3,No
54425,5,2,5,No
28637,10,2,2,No
11541,11,1,1,No
42987,12,1,1,No
53852,11,3,5,No
13254,14,5,4,No
4951,6,5,2,No
44335,11,4,4,No
20011,8,2,1,No
1186,0,5,4,No
23591,10,1,5,No
35265,0,2,3,Yes
8995,6,1,3,No
47932,2,2,1,Yes
54115,3,5,2,No
11758,13,2,3,No
58947,12,3,2,No
57347,6,3,2,No
12800,10,2,5,No
58199,0,3,5,No
45501,3,1,4,Yes
3405,12,5,1,No
46998,5,3,3,No
22404,10,4,4,No
29224,7,1,2,No
21745,0,1,1,Yes
2260,7,5,5,No
6367,1,4,4,No
32857,4,3,5,No
27233,9,5,5,No
1171,0,2,3,Yes
9776,11,1,5,No
1122,13,2,5,No
13969,8,2,5,No
47903,11,2,2,No
56713,9,3,4,No
31649,6,5,4,No
13125,4,4,3,No
9403,2,1,4,Yes
10329,4,4,4,No
20422,0,1,3,Yes
29885,8,4,4,No
13785,3,5,5,No
41504,11,3,2,No
45427,1,5,4,No
58779,8,2,3,No
261,8,4,1,No
34797,8,5,1,No
58630,10,3,4,No
59963,6,4,4,No
59291,9,1,5,No
49761,8,1,5,No
20828,11,2,5,No
52633,13,3,2,No
17709,1,4,4,No
7732,1,1,4,Yes
14792,2,3,5,No
21123,7,5,3,No
49739,12,1,4,No
26004,12,2,3,No
27084,12,4,2,No
1465,5,1,4,No
58942,1,4,1,No
29727,6,2,3,No
48043,4,5,1,No
19697,0,4,4,No
13465,10,2,1,No
14827,4,3,1,No
9997,1,1,3,Yes
6545,4,4,4,No
51235,10,4,1,No
51239,8,4,4,No
25022,3,3,4,No
30628,1,3,2,No
6185,5,5,5,No
41529,11,3,3,No
4520,13,2,4,No
10738,7,2,5,No
15959,8,1,3,No
50541,14,4,2,No
27552,14,4,2,No
44212,6,4,5,No
16469,7,2,1,No
58166,13,2,2,No
29419,9,1,4,No
1325,6,5,3,No
20075,12,3,2,No
33138,14,3,5,No
12818,0,2,2,Yes
31048,7,2,3,No
48339,8,1,4,No
9163,3,5,1,No
39120,10,2,3,No
9473,9,4,3,No
7341,5,5,5,No
29544,6,1,2,No
14689,4,5,5,No
25021,11,2,1,No
16295,5,3,1,No
5840,1,5,3,No
26411,10,2,5,No
38960,11,5,2,No
43031,12,5,5,No
48459,11,4,3,No
46427,12,1,4,No
39499,12,3,2,No
19776,13,5,1,No
9567,4,3,1,No
10246,7,1,5,No
35455,5,4,4,No
28870,11,2,3,No
41549,0,4,5,No
54168,1,1,1,Yes
33295,11,3,1,No
27647,10,3,5,No
12345,14,3,3,No
24823,10,5,5,No
16938,0,5,1,No
23282,8,4,1,No
53075,7,2,1,No
57084,8,5,2,No
49581,14,1,4,No
18024,4,5,5,No
50630,4,4,5,No
6264,14,5,4,No
20943,12,5,3,No
48196,4,5,1,No
59335,1,2,4,Yes
9758,3,1,1,Yes
4943,1,4,3,No
48297,5,3,2,No
14876,6,2,4,No
6570,8,4,4,No
5391,1,1,3,Yes
46238,0,2,4,Yes
53941,14,3,2,No
16033,6,3,4,No
33900,0,4,1,No
52066,0,2,1,Yes
58732,8,3,2,No
7495,10,5,1,No
7932,1,4,4,No
15474,6,4,5,No
49923,1,1,1,Yes
25518,8,1,5,No
26273,6,2,3,No
26668,2,2,1,Yes
50006,6,2,3,No
48715,10,3,1,No
7368,2,1,5,Yes
19548,3,4,1,No
46126,4,2,5,No
41885,10,2,2,No
17688,13,1,1,No
58912,13,5,1,No
11367,10,1,1,No
42434,2,5,3,No
27373,1,3,2,No
6824,11,4,3,No
24800,6,3,3,No
19793,8,1,1,No
41379,0,2,5,Yes
20233,10,3,4,No
26355,1,4,4,No
54783,8,1,4,No
31859,0,4,5,No
8860,2,1,1,Yes
41866,12,2,4,No
54653,9,4,1,No
1728,7,2,2,No
50193,2,5,1,No
8919,1,3,3,No
10192,0,3,1,No
40084,3,1,1,Yes
22579,0,1,4,Yes
35027,9,3,3,No
59959,12,2,4,No
55508,4,4,3,No
4238,9,1,3,No
28915,7,2,5,No
5421,8,5,1,No
29179,10,3,5,No
46882,6,5,3,No
6471,12,1,4,No
7365,1,3,2,No
39480,10,3,2,No
15864,5,3,4,No
37112,2,4,3,No
25304,5,2,4,No
11091,14,4,4,No
17316,6,5,2,No
40418,5,4,2,No
40708,7,4,2,No
28627,13,2,1,No
5962,8,3,2,No
13240,8,5,5,No
2793,1,2,3,Yes
20251,3,5,3,No
11677,6,3,5,No
16013,6,5,2,No
26442,13,2,3,No
4051,8,4,2,No
25330,8,1,4,No
22282,0,3,4,No
10808,12,5,3,No
16003,3,5,2,No
34048,13,4,2,No
58025,0,3,4,No
42914,10,3,1,No
31240,5,5,3,No
50276,3,2,2,Yes
17231,7,1,5,No
16,2,5,4,No
37708,12,3,4,No
10126,2,1,3,Yes
24144,0,3,3,No
39723,14,2,5,No
5196,2,3,3,No
551,6,4,2,No
57304,13,5,1,No
46119,10,3,2,No
27035,10,2,3,No
9481,6,5,1,No
7396,6,2,1,No
44763,14,2,2,No
43844,9,4,5,No
36079,5,1,5,No
57433,8,4,2,No
35430,9,4,4,No
5400,13,1,4,No
51918,7,4,5,No
45968,2,3,5,No
18621,8,3,2,No
15417,1,4,5,No
39374,12,5,1,No
30332,13,5,3,No
19169,10,1,3,No
7170,7,1,5,No
48339,14,3,5,No
25426,8,3,5,No
55292,7,3,5,No
57275,1,2,5,Yes
16176,3,2,4,Yes
28289,0,5,2,No
37993,0,5,1,No
47581,10,1,5,No
2154,2,1,2,Yes
22667,7,3,5,No
21532,2,2,1,Yes
20085,1,3,2,No
31321,11,5,2,No
38715,9,2,5,No
24152,10,4,1,No
28824,7,3,4,No
33698,3,1,5,Yes
27764,9,2,4,No
36182,8,4,3,No
18551,8,4,2,No
6292,1,5,1,No
35257,9,3,1,No
29332,14,4,5,No
59376,12,5,4,No
686,13,4,2,No
13594,10,5,5,No
13433,1,2,5,Yes
29871,6,5,1,No
36327,14,1,5,No
2846,8,1,2,No
54463,4,1,5,No
18266,13,1,1,No
22827,1,3,1,No
26665,0,4,1,No
46935,3,1,3,Yes
36800,6,4,5,No
38372,7,1,5,No
27034,11,2,3,No
7017,11,4,3,No
47782,6,3,2,No
8536,13,4,1,No
38613,9,1,1,No
53564,10,3,4,No
15852,1,5,3,No
11626,12,5,2,No
52645,13,3,5,No
31425,10,3,1,No
56113,6,5,5,No
43466,4,3,1,No
48983,9,3,2,No
24104,5,2,3,No
20621,0,5,5,No
40395,0,1,2,Yes
6940,4,3,4,No
56015,0,4,4,No
45220,3,4,5,No
41679,12,4,3,No
22717,7,3,4,No
5342,0,4,2,No
20560,11,3,4,No
10110,0,2,1,Yes
24055,7,5,4,No
34947,2,2,3,Yes
28320,6,5,4,No
40972,7,4,4,No
9281,11,2,2,No
7904,10,1,4,No
45985,14,2,4,No
14263,4,2,1,No
59915,3,4,5,No
4540,11,2,1,No
27917,10,4,5,No
13949,9,4,1,No
4791,3,5,2,No
40663,8,4,4,No
12204,13,5,4,No
48316,6,2,1,No
15953,0,2,4,Yes
27762,4,1,4,No
32496,1,1,1,Yes
51620,6,5,4,No
48701,9,1,3,No
47250,0,4,4,No
55904,8,3,4,No
15392,5,3,5,No
28995,6,5,1,No
31415,3,2,3,Yes
12958,13,1,2,No
8061,2,5,3,No
33065,9,4,1,No
26299,12,1,1,No
2311,3,5,1,No
16724,12,1,4,No
30291,3,4,4,No
24029,11,2,4,No
21278,13,1,2,No
23683,5,1,5,No
51336,8,2,5,No
25673,14,3,5,No
18006,11,4,1,No
17804,13,5,1,No
3173,14,5,3,No
34885,2,3,1,No
29255,12,3,4,No
23679,3,4,2,No
2571,5,5,3,No
23147,9,2,2,No
35146,9,4,2,No
47695,14,4,5,No
15916,0,3,1,No
3463,3,3,3,No
54796,6,5,3,No
47820,12,2,5,No
23760,13,3,3,No
31331,2,4,5,No
8620,4,2,4,No
8874,10,5,4,No
11427,1,4,2,No
26466,2,4,1,No
52064,2,2,3,Yes
45457,6,1,2,No
41774,3,3,4,No
52987,6,3,3,No
27547,11,4,5,No
59773,3,2,1,Yes
43959,10,1,3,No
915,3,2,3,Yes
12782,6,1,5,No
13532,8,5,2,No
21219,0,5,4,No
38482,13,1,1,No
42935,0,1,3,Yes
55698,14,5,2,No
48781,14,2,5,No
8637,6,4,5,No
51559,0,1,3,Yes
55609,2,2,4,Yes
40398,1,2,1,Yes
25900,0,5,1,No
8900,3,2,5,Yes
55456,9,4,5,No
49599,2,4,3,No
3251,13,3,2,No
42138,2,4,5,No
19140,6,5,2,No
44202,11,3,2,No
51365,1,5,4,No
53146,11,4,4,No
54582,3,2,4,Yes
13225,3,1,4,Yes
27589,5,2,1,No
59320,8,5,1,No
15774,8,4,1,No
44580,6,1,1,No
25615,14,1,5,No
38958,12,4,3,No
56185,14,2,5,No
27207,2,4,5,No
11899,1,3,2,No
45073,8,4,1,No
19726,7,3,2,No
1589,5,5,4,No
40612,6,3,5,No
41581,10,2,3,No
13008,3,4,2,No
42551,7,1,5,No
4856,8,4,4,No
44712,9,5,1,No
19117,3,1,2,Yes
19434,1,1,3,Yes
39633,14,5,2,No
37307,9,1,4,No
30368,0,3,3,No
49411,13,5,2,No
1140,7,3,4,No
44113,11,4,1,No
32366,9,3,2,No
37026,12,4,1,No
48614,12,3,2,No
25576,6,2,5,No
5124,3,1,4,Yes
14621,3,2,4,Yes
600,9,3,4,No
13125,1,5,5,No
27011,8,1,5,No
8750,12,4,3,No
3777,13,4,1,No
7049,1,1,1,Yes
33323,1,3,1,No
27507,11,5,2,No
16738,2,3,1,No
44795,1,3,1,No
21862,3,5,1,No
7497,1,4,2,No
10603,9,3,3,No
32946,2,4,4,No
57025,10,2,4,No
59301,7,3,1,No
59541,14,1,5,No
55879,9,4,1,No
26126,3,3,4,No
50648,3,3,1,No
18125,7,2,3,No
57783,1,2,5,Yes
19760,11,4,5,No
5789,1,1,5,Yes
8907,0,5,5,No
55795,14,1,1,No
33438,7,3,1,No
5109,0,3,4,No
53428,12,1,2,No
55472,1,3,2,No
10575,2,1,2,Yes
34628,2,5,2,No
10421,1,5,2,No
58913,13,5,1,No
17786,12,5,3,No
27438,0,5,4,No
48892,0,5,5,No
30106,6,4,2,No
24228,11,3,1,No
45675,5,5,5,No
21753,10,4,5,No
11434,12,4,1,No
13628,9,4,4,No
27419,11,4,3,No
30618,3,5,2,No
46087,12,2,3,No
37967,0,1,5,Yes
8147,0,2,5,Yes
32131,4,5,1,No
48521,13,4,4,No
3994,4,5,2,No
51191,8,1,4,No
57286,3,5,5,No
14536,1,4,1,No
57196,0,3,4,No
31236,1,2,4,Yes
46495,3,4,4,No
59556,10,1,5,No
27149,7,4,1,No
23647,10,5,3,No
41623,14,3,1,No
59721,8,2,4,No
36678,2,1,2,Yes
5102,1,5,1,No
13072,14,2,3,No
19009,5,5,3,No
27742,5,2,3,No
6311,8,4,2,No
12496,5,3,2,No
35372,11,5,4,No
57989,4,5,4,No
19258,8,4,4,No
54696,3,5,5,No
51986,4,3,2,No
15101,5,2,3,No
16487,7,4,1,No
23781,14,3,3,No
24725,9,4,2,No
8735,5,3,2,No
5987,5,2,2,No
51991,7,2,1,No
416,11,2,4,No
28906,0,4,4,No
20521,1,1,2,Yes
55712,12,5,3,No
42763,7,3,4,No
48257,0,4,5,No
2495,0,3,4,No
59877,0,3,2,No
57904,3,1,3,Yes
48378,0,3,3,No
38313,13,4,5,No
19933,12,2,4,No
53895,3,4,2,No
12169,12,4,3,No
2250,14,1,1,No
32798,6,3,2,No
700,8,3,2,No
1410,13,5,5,No
58317,1,4,3,No
25955,13,5,3,No
11771,2,3,1,No
45298,3,1,3,Yes
17608,4,1,2,No
34830,4,1,2,No
3469,14,5,1,No
47076,6,1,5,No
39964,2,1,1,Yes
46402,1,2,5,Yes
57554,5,1,4,No
32235,7,1,5,No
39694,12,2,4,No
24653,5,3,3,No
30434,6,3,3,No
59416,12,4,3,No
24232,8,1,4,No
51856,6,2,4,No
58310,8,3,5,No
25784,9,4,5,No
8800,8,5,3,No
12622,0,4,3,No
34065,13,4,4,No
13263,12,2,3,No
