employee_id,performance_rating,projects_completed,manager_feedback_score,review_date
51980,2,1,3.3,2019-10-12 04:57:08
17699,4,0,4.8,2022-07-29 18:26:26
24692,5,7,4.4,2018-10-01 14:34:23
10139,2,3,3.7,2021-09-26 10:39:21
6639,2,6,3.9,2021-03-22 00:29:05
590,1,6,3.1,2024-09-05 22:19:54
47865,3,7,3.0,2021-02-26 23:42:06
1812,2,2,2.6,2021-03-07 15:47:12
21216,5,11,2.3,2018-01-02 01:01:31
300,4,8,3.6,2018-03-03 06:49:45
44379,4,8,2.2,2023-05-28 13:07:15
905,2,5,2.9,2024-07-16 08:59:17
37162,4,7,1.8,2018-10-14 18:36:23
4323,4,8,4.8,2024-04-13 18:45:18
57611,4,7,3.3,2022-11-11 11:09:59
24384,4,3,2.9,2022-08-08 08:19:40
28453,1,1,4.1,2021-03-12 16:18:19
559,1,3,4.2,2022-04-13 08:40:00
33319,2,2,2.6,2020-09-26 19:37:34
35528,3,2,1.5,2022-06-15 12:18:54
37101,3,10,1.3,2018-08-12 05:56:21
9663,5,5,4.4,2022-07-25 23:36:22
15835,3,8,3.5,2024-08-17 07:00:45
5151,5,6,1.4,2019-08-02 23:59:47
53597,4,6,3.8,2022-11-11 02:34:43
32502,5,1,2.1,2019-03-29 00:32:39
13705,2,6,2.5,2023-11-17 08:42:29
40633,5,11,3.3,2018-07-07 17:58:24
5283,1,11,2.8,2021-06-17 03:04:25
46236,3,5,3.8,2024-12-15 23:36:41
27875,2,5,3.4,2024-05-23 18:37:59
3567,1,9,4.8,2020-04-14 00:57:26
6530,5,11,4.8,2020-12-22 09:02:40
43788,3,9,1.5,2019-08-06 23:33:59
11477,3,9,3.6,2019-12-22 10:05:05
17193,2,7,2.9,2020-12-07 04:02:48
33427,4,6,4.2,2022-04-02 17:10:54
52129,3,1,1.7,2020-03-05 04:52:26
26877,4,0,4.4,2018-01-09 12:40:27
38208,4,4,4.9,2022-02-10 04:48:25
20409,3,5,2.9,2019-11-14 15:54:15
43988,2,2,3.0,2020-02-24 15:10:06
27856,5,6,4.4,2020-10-23 20:03:34
55100,4,9,2.3,2019-09-16 17:19:26
56570,2,8,1.8,2023-11-16 06:08:07
34293,5,9,2.0,2021-12-08 16:44:39
26247,2,6,2.1,2023-11-15 07:21:34
3736,2,11,2.4,2019-08-07 20:33:15
36257,1,6,3.3,2023-03-18 18:42:03
13077,5,5,1.4,2018-06-22 22:39:39
45150,1,10,2.4,2022-02-19 03:25:44
16556,2,2,1.9,2024-10-20 04:02:32
57880,1,4,3.3,2019-04-24 05:23:51
32576,3,6,3.5,2021-12-09 21:13:33
28354,3,7,1.2,2023-05-18 02:13:48
50488,5,0,3.1,2020-05-07 16:35:48
21768,1,5,4.0,2020-10-14 16:02:52
16808,4,11,4.6,2018-02-10 17:38:37
610,3,6,3.7,2021-07-31 01:46:28
11212,5,1,1.9,2019-03-12 03:47:23
6119,2,5,2.7,2023-11-30 11:05:46
43269,4,5,1.7,2020-10-10 10:23:01
27747,4,11,2.2,2024-12-04 02:16:51
32259,2,8,4.9,2019-01-18 18:25:31
7567,4,4,4.5,2019-12-27 07:27:13
14411,1,3,3.8,2018-09-03 14:43:23
35456,5,4,1.3,2022-04-16 15:33:01
35997,2,2,2.2,2023-02-05 03:37:32
44750,4,5,2.9,2020-08-29 17:03:49
57134,2,6,3.2,2019-08-13 08:21:38
22829,1,3,2.2,2023-01-01 14:00:25
31687,3,0,4.4,2022-07-09 11:47:55
56841,4,1,1.3,2020-02-20 08:29:08
1251,5,10,4.9,2019-03-29 19:41:34
1470,5,1,4.5,2018-01-14 13:39:42
38720,3,1,1.1,2019-10-05 06:08:57
27680,4,2,1.7,2022-04-20 05:46:09
59817,1,9,2.5,2023-09-14 19:55:36
784,1,8,1.0,2024-10-27 03:14:47
13825,1,10,2.8,2023-09-26 23:21:26
22566,4,9,2.6,2023-02-18 01:44:53
14249,2,5,1.9,2023-02-25 08:05:22
1906,1,10,1.8,2018-08-07 12:40:29
11081,4,9,1.2,2024-04-02 12:16:57
2172,5,11,2.9,2021-01-08 11:55:14
45048,1,6,1.6,2020-04-22 23:29:06
49165,1,1,2.1,2019-07-20 20:02:44
2827,4,7,1.7,2022-11-26 13:58:53
6984,1,2,2.9,2018-12-27 00:44:16
50555,5,2,2.4,2018-06-09 21:50:45
38251,2,8,3.1,2021-04-15 20:12:13
42920,3,5,2.4,2024-01-10 13:36:28
6735,2,3,3.5,2018-05-21 14:02:23
32424,4,8,4.6,2023-01-12 06:04:45
43923,5,7,2.3,2018-04-03 04:00:45
3075,3,0,1.8,2020-06-28 12:49:31
22222,4,0,1.4,2022-06-02 23:28:35
37072,4,10,3.6,2021-02-06 23:31:03
12434,5,4,2.3,2019-11-02 11:34:01
13391,3,4,1.6,2020-03-23 04:12:24
37746,5,3,5.0,2022-01-01 08:17:26
25253,2,6,3.9,2023-05-01 07:40:14
22325,3,4,1.0,2019-03-07 21:07:57
21249,5,3,4.7,2023-03-04 00:30:00
17988,4,11,4.5,2019-03-25 07:46:31
19840,5,1,4.8,2019-10-02 20:06:55
32268,2,0,2.5,2022-04-24 02:20:42
10286,3,11,1.9,2020-10-13 22:18:53
54110,5,11,1.1,2022-01-26 21:37:45
51392,3,1,5.0,2020-07-28 23:23:50
47929,1,1,3.0,2024-01-19 17:07:25
24349,1,8,3.8,2018-06-29 22:28:37
45156,2,3,3.2,2019-03-11 14:11:16
23978,4,9,3.4,2018-07-12 21:27:08
57269,5,1,3.0,2019-04-20 17:52:23
7151,2,2,3.6,2023-12-17 05:05:29
20397,5,8,1.1,2018-09-22 23:10:21
6161,5,3,4.5,2021-11-02 18:47:28
10653,5,9,1.5,2021-01-30 23:13:52
30457,3,4,2.7,2021-01-07 11:47:54
1802,1,5,1.6,2018-05-07 02:15:22
37312,4,11,2.7,2021-11-19 10:52:49
17892,1,6,3.6,2019-01-08 14:07:35
24640,5,3,1.4,2020-04-12 09:23:53
42854,1,5,1.2,2022-12-11 04:19:15
34561,5,8,1.1,2021-03-09 02:34:42
13910,4,0,4.6,2020-03-17 04:07:51
12734,1,11,3.7,2024-10-08 21:09:32
51299,2,4,3.4,2024-08-05 20:24:42
1533,4,4,3.7,2024-08-17 23:44:18
39985,2,7,2.0,2018-06-01 08:50:58
27089,4,1,1.7,2020-12-01 19:39:51
1173,1,2,3.2,2022-02-07 04:54:27
45215,3,9,1.7,2018-11-28 14:15:39
19355,1,3,2.4,2019-05-03 01:54:32
7906,1,10,3.2,2019-05-20 00:25:04
3237,1,1,3.8,2021-01-01 01:08:27
26967,2,1,3.0,2021-05-26 19:57:55
47114,2,5,2.9,2019-06-29 07:56:33
163,2,1,2.8,2019-08-25 23:56:52
34219,5,5,4.1,2019-02-05 14:27:45
21935,3,6,2.4,2023-09-27 12:10:44
19763,1,0,2.6,2023-03-30 05:55:20
30545,2,10,3.1,2020-05-23 16:33:12
10645,2,5,2.2,2020-07-16 00:19:52
34284,5,7,1.8,2019-04-18 08:45:40
3467,5,8,2.1,2021-10-01 00:00:06
54017,4,3,2.7,2021-04-01 01:22:55
46873,2,6,2.7,2019-03-14 11:45:36
56590,2,1,2.2,2019-02-16 07:33:46
29242,2,9,3.2,2024-06-08 11:56:18
27422,4,2,3.1,2022-08-08 01:33:31
35901,2,6,5.0,2019-10-24 06:37:19
48925,2,9,5.0,2023-06-08 21:41:10
32232,4,8,5.0,2018-10-09 08:35:11
18047,2,11,2.0,2021-04-17 23:25:44
39676,3,11,1.2,2023-08-26 16:01:22
12914,5,1,1.6,2020-07-23 23:58:55
10872,2,1,1.1,2024-01-15 14:12:57
34928,2,9,3.1,2021-12-26 21:04:49
54034,4,6,1.5,2019-07-13 22:03:23
36077,3,8,2.0,2018-05-12 02:52:58
24305,1,0,2.4,2024-10-13 14:40:24
5418,5,1,4.2,2023-09-24 15:05:24
54838,1,8,2.5,2023-06-23 17:54:21
4617,3,5,3.3,2024-05-31 20:21:49
3250,3,6,4.7,2024-06-13 10:35:49
13957,2,11,1.8,2019-04-06 01:11:40
48302,3,11,1.4,2018-10-01 23:56:48
36561,3,11,2.7,2022-01-08 05:02:33
9894,4,9,3.1,2023-01-31 01:34:58
16707,1,4,2.7,2018-05-17 20:30:46
21477,3,3,2.9,2024-09-19 13:23:06
8591,2,4,1.2,2024-12-15 20:35:51
33416,1,10,2.4,2019-03-05 11:33:32
42374,3,0,2.8,2018-04-22 09:36:12
15370,3,5,2.9,2021-04-12 08:58:15
29700,4,3,4.2,2018-11-09 03:05:55
20294,1,9,1.3,2024-12-19 09:02:01
23726,1,9,1.4,2023-02-23 03:43:12
53463,4,0,4.9,2019-09-22 09:15:30
23949,4,8,4.8,2024-05-10 22:35:09
8631,4,0,3.3,2021-04-06 16:33:31
33806,3,3,2.6,2022-11-23 22:40:49
14056,3,2,2.7,2024-09-29 13:04:52
31780,3,6,1.5,2018-09-28 03:49:47
59380,1,8,3.1,2021-01-20 22:13:45
45557,1,9,2.2,2020-04-15 10:15:17
30657,2,3,2.0,2023-05-13 00:53:29
2291,1,0,3.3,2020-03-05 11:13:49
25056,3,0,1.6,2024-01-11 08:01:17
16417,3,4,3.7,2019-08-24 16:16:45
39630,2,1,1.2,2024-10-19 09:13:39
2452,5,8,4.3,2021-06-18 02:46:44
46647,4,5,2.3,2020-01-26 04:21:00
21445,1,11,3.9,2022-05-14 08:26:00
50773,4,7,1.2,2023-08-13 04:09:39
29034,5,11,4.0,2019-05-23 00:40:28
29910,5,9,2.2,2024-04-11 15:52:15
26046,1,4,4.6,2018-04-07 16:09:22
17075,1,3,4.0,2019-09-05 13:46:53
47958,3,0,3.9,2021-08-08 06:43:00
2982,3,11,2.1,2023-05-21 18:56:07
5419,4,11,1.9,2023-02-23 23:28:35
36658,1,11,4.1,2018-02-23 16:18:08
34902,4,5,3.3,2024-07-13 17:48:57
17400,4,9,2.9,2020-01-10 10:29:39
37543,5,3,4.4,2018-09-01 17:48:44
12312,5,3,1.3,2018-01-21 22:26:43
49555,1,7,3.5,2019-05-09 05:36:30
23658,2,4,2.6,2024-05-07 18:50:33
36958,4,1,4.1,2018-04-12 11:39:32
32055,3,3,2.3,2022-01-15 05:01:47
6068,3,8,4.3,2020-09-06 09:10:49
5189,5,2,3.4,2024-08-17 02:48:26
34285,1,0,4.3,2021-09-02 16:17:12
26539,5,7,4.6,2019-10-27 18:03:21
55206,3,5,4.0,2022-11-01 18:22:04
27497,1,2,3.1,2023-05-13 23:07:45
34418,4,1,3.4,2022-03-05 22:46:05
28442,4,10,1.3,2019-05-27 11:21:46
27275,1,8,3.3,2018-06-12 11:09:16
4295,5,0,2.2,2021-10-06 18:35:56
55245,3,3,4.2,2020-03-28 00:34:50
8898,2,8,4.3,2024-10-11 12:24:17
30407,2,2,1.5,2021-12-11 21:22:15
13707,1,5,3.3,2018-06-18 22:49:16
8697,5,11,2.4,2022-02-08 15:13:13
640,1,4,4.1,2022-11-16 06:32:45
4147,1,5,4.5,2019-07-07 02:57:18
11571,5,2,2.4,2022-01-07 21:37:46
57542,1,6,4.6,2020-08-18 20:51:09
56066,3,3,4.3,2018-12-17 16:07:52
54252,3,10,4.0,2019-10-04 03:02:06
47884,2,4,3.6,2020-09-14 05:37:28
19752,3,5,2.1,2021-07-05 06:05:45
8224,4,10,1.7,2019-05-11 17:27:31
27693,5,9,4.5,2019-09-05 00:18:54
41155,4,9,4.2,2020-12-16 02:47:21
27333,5,10,3.4,2018-11-03 04:23:13
25266,5,5,4.7,2024-04-10 07:04:41
45730,3,1,2.1,2022-04-26 09:18:17
56438,5,1,1.3,2018-03-14 10:30:42
47040,1,9,4.4,2021-12-13 21:46:01
5557,1,5,1.8,2022-01-26 06:35:24
43509,3,8,4.2,2023-11-16 01:50:31
56007,1,0,4.5,2019-03-15 08:14:01
33305,3,5,4.1,2021-12-07 06:02:28
40786,5,0,3.1,2022-02-11 11:16:00
23718,4,7,2.9,2021-10-27 17:09:49
59598,1,10,4.0,2020-06-13 14:32:03
49246,4,11,1.2,2020-06-13 10:34:12
20907,3,1,3.8,2018-04-04 04:24:18
9760,4,0,4.8,2021-11-24 09:48:32
24194,1,9,4.6,2023-08-03 05:23:40
1132,1,2,4.3,2018-10-22 12:47:52
37209,1,0,1.1,2024-04-30 22:41:10
25215,1,4,4.8,2023-01-19 07:24:00
57932,1,3,4.2,2022-11-18 11:52:52
14833,1,3,2.1,2019-06-06 00:07:01
5650,3,10,2.0,2022-07-26 03:38:03
41908,2,5,1.4,2020-12-05 02:05:43
45306,1,2,4.4,2018-10-16 09:17:41
59266,5,3,4.0,2021-05-16 08:22:04
34601,5,6,3.5,2019-09-16 00:23:00
55681,1,9,2.3,2024-08-15 01:22:41
4102,1,7,4.0,2020-02-07 12:29:41
54300,5,7,4.8,2023-09-12 14:16:11
28157,4,8,2.4,2020-04-03 01:58:00
45126,1,11,3.2,2022-08-06 22:39:05
12450,3,11,2.1,2019-11-23 22:29:04
19424,4,10,2.5,2023-04-02 18:21:21
19180,2,7,1.1,2018-10-17 15:33:36
7069,1,5,1.5,2024-12-28 05:15:34
51596,2,1,4.2,2022-03-31 15:03:39
49563,5,10,3.8,2023-10-17 11:04:14
10802,2,6,2.8,2022-08-15 22:07:18
11817,1,3,3.2,2019-09-28 12:43:57
5529,5,3,2.4,2019-01-18 23:36:41
25239,3,5,1.1,2021-12-24 09:23:19
6015,1,11,4.5,2024-03-05 12:50:04
4473,1,0,1.5,2022-04-08 07:31:43
49453,5,9,3.6,2024-10-12 20:13:32
23720,5,11,4.8,2020-02-23 00:13:26
4184,3,6,3.6,2019-04-12 21:47:56
21797,1,0,2.0,2024-01-14 13:51:15
52638,3,6,2.6,2019-07-21 20:28:52
50197,1,8,3.7,2019-08-02 18:54:49
33482,3,9,3.5,2020-10-31 04:07:06
3951,2,9,3.8,2020-03-22 14:11:27
57953,5,0,1.8,2022-05-23 18:00:29
53290,2,4,3.3,2019-06-05 18:46:50
19120,3,6,1.6,2021-08-19 16:51:02
50052,1,0,1.1,2022-06-12 19:09:35
14763,1,7,4.0,2020-06-18 22:31:30
59175,5,10,2.7,2022-07-02 23:31:11
30466,1,8,2.0,2022-03-27 10:49:48
40077,4,2,4.6,2020-05-07 19:24:02
54605,4,1,3.5,2018-12-08 00:33:13
40314,2,7,3.1,2023-09-16 09:08:00
5087,3,3,1.3,2018-09-30 03:57:51
58247,5,4,3.5,2020-09-15 11:40:13
46728,1,10,2.3,2019-05-12 14:45:17
5546,5,7,2.6,2024-02-18 04:00:11
29377,4,8,4.8,2023-11-14 15:52:18
51114,3,7,2.7,2024-02-18 07:28:48
2331,4,7,1.3,2022-07-27 20:25:04
48770,4,10,3.7,2023-03-20 06:45:00
17104,1,5,3.6,2019-04-05 06:23:16
14621,4,3,4.9,2021-03-11 16:46:32
30323,4,2,1.3,2019-02-13 08:34:24
37254,2,4,3.7,2022-06-05 19:00:58
25911,4,5,5.0,2023-08-17 09:04:13
28858,3,1,1.4,2024-04-18 06:37:50
30469,1,7,2.2,2018-07-11 17:58:13
928,5,6,4.4,2018-03-19 01:38:09
40624,3,10,3.7,2023-11-04 01:53:15
48353,4,0,4.0,2024-10-20 17:57:30
46364,4,7,1.4,2019-09-07 23:28:28
27409,1,1,3.0,2021-07-22 22:43:34
52073,3,4,4.2,2018-08-01 06:04:43
28278,5,7,2.6,2023-09-02 03:29:38
58482,2,2,2.3,2022-03-28 03:46:14
11465,1,11,3.3,2020-02-09 14:43:39
51583,4,3,4.4,2021-07-07 12:11:49
31732,5,1,1.3,2020-07-07 05:57:34
10159,1,8,2.4,2019-04-11 18:49:57
59167,5,7,4.2,2019-12-06 21:02:46
25691,4,3,2.9,2023-07-07 15:01:47
24860,5,7,5.0,2019-08-06 02:07:40
952,1,1,4.3,2018-08-07 12:27:19
14772,2,10,2.7,2023-09-26 05:22:12
28586,5,8,3.7,2018-01-06 02:51:43
3187,1,7,2.6,2019-10-23 17:14:44
57090,1,1,2.0,2020-11-13 03:59:07
59818,5,5,4.5,2018-06-28 23:10:28
34006,4,11,3.6,2019-09-20 19:34:25
59311,2,8,2.4,2023-06-15 07:07:13
48673,1,1,4.0,2024-09-03 09:37:24
30658,5,6,2.7,2018-11-29 11:50:06
28668,2,5,2.4,2023-05-04 17:57:05
12019,2,8,4.9,2023-05-02 07:16:40
43349,2,2,1.5,2020-11-18 22:04:42
4625,3,6,1.9,2020-10-03 22:57:42
6473,5,1,3.7,2024-07-17 00:27:44
36625,1,4,4.3,2022-01-15 10:55:15
4782,4,5,1.0,2022-12-14 09:39:16
47407,3,2,1.4,2022-08-05 02:22:32
4635,3,0,3.5,2020-04-22 10:27:41
4460,4,0,1.7,2018-04-17 17:40:31
3311,1,6,1.8,2019-12-28 06:30:56
29266,5,11,1.3,2019-07-04 13:57:03
39523,3,7,4.7,2022-12-16 10:31:37
1882,5,0,4.0,2018-10-21 13:06:26
27800,2,2,3.2,2021-04-24 16:24:36
7376,5,1,5.0,2020-04-26 09:07:45
57012,2,4,1.6,2022-12-14 07:41:09
56664,4,9,4.2,2018-10-01 02:42:41
28869,3,4,4.8,2022-04-27 12:25:42
10658,2,5,3.9,2019-02-03 05:28:55
15728,5,5,4.0,2019-12-18 03:03:37
11901,5,4,2.9,2021-04-18 17:14:32
39886,1,5,3.0,2019-09-12 01:05:02
36724,1,5,2.9,2023-08-09 15:18:06
40633,2,10,2.9,2022-02-01 09:17:05
24338,1,5,4.6,2024-01-21 15:10:58
20938,2,10,3.3,2020-02-06 12:18:38
11877,5,1,2.5,2022-10-09 19:50:11
46942,3,9,2.7,2021-06-24 18:55:35
46971,1,2,4.4,2021-05-18 11:35:40
1854,2,3,3.9,2023-06-24 19:38:48
31619,5,3,3.5,2020-02-07 16:32:49
44257,4,8,4.1,2020-01-28 04:46:46
6919,2,0,3.1,2018-04-18 05:12:41
7468,4,3,3.9,2019-08-29 05:43:00
23543,3,9,3.5,2018-01-16 09:34:07
59613,5,1,2.4,2024-10-22 05:31:03
2927,4,6,4.7,2024-06-18 12:12:28
39708,1,0,2.9,2020-10-24 12:11:45
24400,1,1,3.4,2018-04-03 15:10:33
7726,1,4,1.9,2024-02-01 08:36:59
6241,3,3,3.7,2019-01-20 23:33:45
15156,1,1,1.5,2020-11-30 13:25:40
28862,1,11,2.5,2024-10-28 21:05:56
12036,3,5,3.0,2023-12-26 02:58:24
11899,3,10,1.6,2022-01-26 05:15:01
48991,2,3,4.1,2020-08-07 20:52:33
53744,5,5,4.6,2022-08-29 08:55:22
13481,2,11,2.6,2019-06-03 08:16:42
14918,4,1,1.2,2023-04-25 13:07:56
49319,1,4,3.2,2022-05-14 21:23:35
44117,2,11,1.6,2020-12-07 21:45:35
39395,4,9,3.5,2020-06-30 17:37:34
47652,3,10,2.0,2024-10-03 18:09:02
46849,3,0,1.6,2019-07-08 01:02:43
15274,1,11,3.0,2021-11-22 11:15:10
55495,5,11,1.9,2018-01-24 11:12:18
18853,2,5,3.3,2018-07-24 15:32:51
12976,5,0,2.2,2022-11-28 11:33:25
9152,5,9,4.6,2021-10-24 23:04:35
2865,1,10,1.9,2021-11-09 17:20:17
36187,5,1,3.3,2022-03-14 08:50:51
5082,5,9,3.5,2019-04-19 20:53:25
7260,3,2,3.3,2023-10-06 21:21:03
7483,2,7,2.1,2022-07-12 01:17:37
31670,5,11,4.2,2024-09-26 10:54:53
12581,2,4,3.9,2021-02-10 16:51:22
25918,1,5,3.8,2020-08-04 21:53:04
5999,2,9,4.2,2024-12-22 10:30:36
22676,4,4,2.3,2020-03-25 05:18:04
43433,4,6,4.2,2024-12-28 00:55:13
46816,3,11,1.2,2018-06-17 02:24:59
59738,5,3,3.7,2024-09-03 12:28:17
8569,2,2,3.2,2024-05-17 04:34:45
30224,3,11,4.8,2018-03-03 22:16:27
20149,4,3,3.3,2021-11-26 09:37:53
25827,4,5,5.0,2023-06-09 05:37:09
46403,4,4,4.3,2019-03-20 08:20:22
49454,1,6,3.2,2024-03-13 04:51:26
19506,3,2,2.9,2018-12-16 20:45:25
11388,1,0,1.7,2018-10-15 16:18:38
13420,4,2,2.3,2018-11-22 23:12:12
33436,5,0,1.8,2018-01-13 01:39:33
18553,2,10,1.3,2022-02-09 04:20:24
41930,2,6,2.0,2022-01-10 08:49:25
57913,1,8,4.1,2018-03-04 14:49:17
59054,3,9,3.8,2020-12-20 01:30:18
46168,4,6,4.1,2018-11-07 11:23:17
43385,2,4,3.8,2021-07-15 18:53:04
22509,3,10,3.4,2020-07-14 21:36:05
51775,1,2,4.7,2020-02-07 18:45:45
12063,2,6,3.4,2023-03-16 13:52:40
23469,3,1,3.5,2023-10-05 04:17:05
48075,2,4,3.6,2024-12-21 23:33:25
6126,4,8,1.8,2022-07-24 23:43:48
32635,4,5,4.9,2021-08-21 13:25:12
18923,3,11,4.2,2018-11-19 13:32:55
20108,3,0,4.0,2024-02-24 22:40:20
50792,5,3,4.7,2021-11-26 23:56:11
22338,1,0,2.6,2021-11-18 13:01:31
15605,2,5,1.2,2021-07-12 21:41:24
449,5,7,4.9,2023-05-29 21:21:58
33355,5,10,4.4,2022-08-30 13:27:57
53746,3,2,2.6,2024-09-29 05:09:43
7065,2,6,1.7,2022-09-01 06:04:12
48901,2,4,3.1,2024-11-08 22:28:59
15898,4,4,2.4,2022-05-18 02:28:28
17815,1,2,2.4,2021-06-04 10:09:58
4814,5,2,1.2,2021-04-22 01:07:09
33131,5,2,1.9,2024-03-15 08:59:00
10363,3,8,3.7,2019-07-05 15:36:29
59701,1,6,4.4,2018-10-04 21:57:36
43489,1,2,4.8,2018-05-14 15:28:25
786,4,1,3.2,2021-06-21 21:43:39
37991,3,8,1.4,2023-03-31 16:22:45
42443,5,2,3.6,2024-12-25 07:31:20
39998,2,8,1.2,2022-04-17 00:50:34
26851,2,10,3.2,2021-05-10 13:24:14
44539,5,2,1.8,2019-03-10 15:36:39
24637,1,8,3.5,2019-08-03 16:28:28
26835,1,9,1.3,2020-08-21 01:25:58
21724,2,2,1.3,2019-02-01 11:34:16
21509,4,9,2.5,2019-06-17 10:34:45
33631,1,8,1.7,2019-05-16 18:08:43
11449,4,10,4.6,2024-09-29 09:25:27
50718,2,4,2.8,2023-09-02 19:47:36
37820,5,1,2.0,2019-04-26 07:01:16
31136,5,6,2.3,2023-08-14 13:30:18
20196,3,0,1.1,2020-02-10 18:03:51
53429,5,10,4.5,2019-01-12 20:24:11
40350,5,9,1.8,2024-09-26 16:01:47
27320,4,9,1.5,2019-06-27 10:28:13
52938,3,7,2.1,2024-02-27 10:31:57
14847,3,3,4.0,2019-08-08 02:37:33
22204,5,7,2.1,2024-02-02 06:26:49
4644,5,9,1.1,2020-05-11 15:50:37
23737,3,8,3.7,2019-03-27 08:35:11
36243,5,7,4.5,2023-07-17 03:28:31
57176,5,2,3.6,2023-06-24 00:04:07
45329,5,4,3.0,2020-02-20 10:37:42
22081,5,8,3.1,2022-07-01 09:56:01
49579,5,3,1.1,2020-03-29 23:54:49
15308,4,5,4.1,2021-08-07 22:09:55
18160,3,10,3.3,2020-04-28 09:18:55
35565,5,3,4.1,2018-03-09 04:54:02
3770,1,4,3.5,2020-08-12 05:53:25
42551,1,8,1.4,2023-08-21 17:55:36
14359,2,10,2.5,2023-06-21 06:20:14
39173,5,11,1.4,2021-05-09 00:21:30
21251,3,4,2.1,2018-12-13 22:10:25
3459,1,8,2.7,2023-03-22 09:18:18
44528,5,3,2.2,2021-11-08 13:40:55
669,4,3,4.3,2024-01-10 17:09:37
42170,5,1,3.7,2023-06-30 18:59:50
58764,5,2,4.5,2024-01-12 03:58:38
7524,2,8,2.9,2023-07-23 00:30:42
14241,5,4,3.4,2019-08-10 17:53:58
46606,5,11,4.9,2023-02-17 12:54:22
34572,2,4,2.3,2024-07-29 02:37:58
51162,4,8,1.3,2018-10-07 12:38:57
43771,1,7,1.4,2021-04-03 20:40:53
52733,1,11,2.6,2019-08-25 21:46:36
4610,5,9,1.4,2022-02-05 15:45:13
41550,5,7,4.6,2020-03-22 08:09:14
5682,1,7,2.4,2018-03-04 05:21:27
25595,5,11,3.3,2021-05-19 07:55:48
57752,4,4,3.7,2020-03-02 21:39:10
56481,1,9,1.3,2020-10-25 17:45:31
53986,4,4,1.9,2018-02-07 14:30:31
353,2,1,1.1,2020-11-03 05:07:30
40033,4,9,3.4,2024-06-05 05:44:21
51641,5,5,2.0,2021-05-23 05:50:02
1371,5,10,2.4,2019-02-16 12:57:44
17490,5,7,2.4,2021-04-20 14:49:28
14317,4,8,2.4,2019-04-07 13:59:59
23200,3,8,1.5,2019-09-28 14:14:20
49642,4,11,1.1,2018-07-27 21:38:49
54293,2,4,2.4,2019-04-01 08:03:19
44503,1,6,2.7,2024-06-20 05:06:00
38604,4,11,3.4,2019-10-22 07:34:49
40245,1,1,4.8,2023-05-25 08:48:21
29576,3,9,4.4,2020-07-09 12:28:20
35142,3,5,3.1,2022-11-11 19:39:51
40843,1,4,3.6,2022-10-24 04:59:46
16046,4,7,2.1,2021-08-07 04:19:17
17832,3,0,2.3,2018-12-25 03:29:14
47358,4,9,3.9,2018-02-06 22:47:22
46058,2,3,3.1,2019-12-28 08:06:43
7532,4,10,4.7,2022-06-20 08:43:19
28988,1,7,4.3,2020-06-20 19:18:55
15788,1,0,2.2,2021-01-31 23:00:07
53779,2,6,3.6,2018-04-15 09:08:48
46127,5,11,1.9,2021-09-13 05:56:00
34821,3,0,1.5,2019-09-13 06:04:15
54241,4,6,3.6,2024-12-14 01:12:39
21697,2,5,2.7,2018-08-18 07:33:56
51553,4,4,2.8,2024-11-18 23:33:03
28714,3,5,4.4,2022-10-15 19:01:06
31477,3,3,3.2,2023-07-16 21:32:29
53500,1,10,1.8,2023-07-16 15:35:28
21387,3,1,4.9,2023-01-27 11:49:34
16270,3,3,3.7,2023-04-30 04:20:11
11962,2,4,4.9,2019-05-11 06:06:31
22832,4,3,3.7,2021-06-08 22:37:39
14379,2,0,3.8,2018-10-09 16:12:12
5105,3,1,4.4,2020-04-09 10:00:58
41277,2,3,5.0,2024-07-08 23:51:39
43394,3,7,4.5,2021-09-21 18:36:27
44607,2,9,4.7,2022-05-28 15:58:03
30777,1,9,3.5,2020-07-04 15:01:24
9889,4,4,3.6,2022-06-07 06:32:49
9085,4,4,2.2,2018-12-26 23:06:43
29342,5,9,4.9,2020-03-07 04:19:34
45302,2,7,2.2,2021-07-09 19:07:18
16526,4,9,1.6,2023-10-11 02:09:11
42926,1,9,1.0,2019-01-20 21:41:07
33535,1,8,1.5,2020-08-22 22:37:34
41253,4,4,1.5,2019-05-18 13:04:01
39337,4,8,1.3,2024-06-29 00:00:10
21396,1,4,3.5,2020-07-27 12:33:49
38272,3,1,2.1,2021-11-23 00:16:15
37989,1,9,3.8,2020-02-27 19:42:34
33173,4,2,2.6,2022-09-20 06:32:23
28785,2,10,2.8,2024-06-26 01:04:57
5537,4,11,1.2,2018-01-03 06:07:30
54646,5,10,3.7,2020-06-02 22:08:53
7315,4,6,4.5,2019-12-22 11:56:11
42557,1,5,1.5,2024-11-29 11:38:40
47301,2,5,2.6,2022-04-16 05:33:38
14627,3,1,2.8,2018-08-25 02:17:12
23934,5,2,3.7,2019-05-18 17:17:23
11748,4,4,3.9,2021-05-16 20:02:36
58143,1,0,4.2,2020-12-28 15:57:25
40198,2,11,3.3,2022-06-11 01:04:44
11722,5,9,3.8,2022-06-14 23:45:15
4486,4,4,1.2,2022-05-04 13:53:20
12513,4,1,4.5,2020-08-31 10:04:38
46028,4,6,4.9,2022-08-24 17:18:00
20920,4,1,4.0,2018-03-01 09:39:09
39918,4,0,1.1,2022-01-11 07:50:08
36857,1,0,4.8,2021-10-21 11:53:47
46488,2,11,3.9,2019-01-26 08:45:19
