candidate_id,job_role,interview_rounds,assessment_score,hiring_decision
58480,Manager,4,58,Rejected
94090,Analyst,4,43,Rejected
67277,Manager,3,60,Rejected
93239,Analyst,3,83,Selected
24071,Manager,5,68,Rejected
82837,Engineer,3,62,Rejected
109591,Engineer,4,86,Selected
104882,Analyst,1,68,Rejected
85950,Analyst,5,82,Selected
67355,Analyst,5,42,Rejected
68873,Manager,5,78,Selected
34538,Sales,5,51,Rejected
28466,Manager,4,96,Selected
34070,Manager,1,83,Selected
98649,Manager,2,85,Selected
9165,Manager,1,50,Rejected
118353,Analyst,3,87,Selected
20815,Sales,1,57,Rejected
34836,Sales,5,99,Selected
101027,Analyst,1,45,Rejected
51146,Manager,1,80,Selected
110624,Engineer,1,56,Rejected
103577,Manager,1,46,Rejected
88643,Sales,1,42,Rejected
117043,Sales,2,77,Selected
41183,Analyst,1,62,Rejected
107404,Analyst,3,75,Selected
98039,Manager,1,75,Selected
24922,Sales,1,76,Selected
66490,Engineer,3,43,Rejected
59159,Manager,3,88,Selected
40824,Engineer,1,51,Rejected
16147,Analyst,1,86,Selected
37916,Analyst,5,46,Rejected
23366,Analyst,1,43,Rejected
87088,Analyst,2,91,Selected
96828,Engineer,3,89,Selected
21556,Manager,3,66,Rejected
94645,Manager,5,68,Rejected
55729,Sales,3,56,Rejected
92742,Analyst,2,43,Rejected
93759,Manager,2,52,Rejected
75576,Analyst,3,85,Selected
21971,Manager,1,61,Rejected
84828,Analyst,1,78,Selected
76069,Manager,3,48,Rejected
97542,Manager,1,40,Rejected
82657,Engineer,2,49,Rejected
11873,Sales,3,91,Selected
94544,Analyst,2,73,Selected
1598,Sales,4,56,Rejected
56259,Analyst,1,86,Selected
72829,Manager,3,65,Rejected
98232,Engineer,4,42,Rejected
16114,Sales,3,85,Selected
36444,Sales,4,95,Selected
84604,Analyst,3,40,Rejected
60157,Analyst,2,56,Rejected
45757,Manager,4,50,Rejected
84429,Manager,4,81,Selected
44052,Sales,1,50,Rejected
85085,Manager,3,46,Rejected
78532,Engineer,3,45,Rejected
103938,Sales,3,54,Rejected
81148,Analyst,2,90,Selected
86266,Analyst,1,65,Rejected
21074,Analyst,3,68,Rejected
38667,Analyst,1,92,Selected
47905,Engineer,5,90,Selected
116127,Engineer,3,89,Selected
119571,Manager,4,59,Rejected
54190,Manager,1,77,Selected
32825,Sales,2,98,Selected
77114,Analyst,1,77,Selected
85701,Sales,2,89,Selected
73612,Analyst,2,95,Selected
40633,Sales,2,82,Selected
51324,Engineer,5,80,Selected
83024,Analyst,3,91,Selected
105896,Sales,1,65,Rejected
81646,Analyst,2,78,Selected
109196,Engineer,4,85,Selected
7184,Sales,3,84,Selected
102057,Engineer,4,98,Selected
114954,Manager,2,51,Rejected
3949,Sales,5,79,Selected
53915,Analyst,2,60,Rejected
34737,Engineer,5,61,Rejected
13777,Analyst,3,41,Rejected
69014,Sales,3,61,Rejected
42787,Analyst,3,87,Selected
93052,Manager,5,72,Selected
55333,Manager,2,86,Selected
7015,Engineer,1,88,Selected
104681,Sales,3,69,Rejected
26324,Sales,4,62,Rejected
58195,Analyst,5,53,Rejected
2099,Analyst,4,78,Selected
47064,Sales,2,88,Selected
62286,Sales,3,51,Rejected
9731,Analyst,1,97,Selected
102780,Sales,1,65,Rejected
724,Sales,2,91,Selected
109512,Sales,4,68,Rejected
43993,Analyst,5,64,Rejected
46255,Manager,5,87,Selected
43469,Manager,2,92,Selected
100368,Engineer,4,70,Rejected
59874,Analyst,4,82,Selected
43324,Analyst,2,68,Rejected
102141,Engineer,2,81,Selected
79024,Analyst,4,49,Rejected
99490,Engineer,5,55,Rejected
76394,Sales,4,70,Rejected
24815,Engineer,5,82,Selected
101548,Manager,5,52,Rejected
5969,Sales,1,71,Selected
57981,Sales,5,83,Selected
38739,Manager,1,59,Rejected
31789,Analyst,3,94,Selected
29684,Engineer,1,65,Rejected
48268,Analyst,4,89,Selected
79038,Engineer,2,92,Selected
114370,Manager,3,41,Rejected
39559,Sales,4,49,Rejected
38064,Manager,5,78,Selected
54823,Sales,4,94,Selected
115422,Manager,4,53,Rejected
109455,Sales,4,78,Selected
118321,Engineer,5,93,Selected
16309,Analyst,1,51,Rejected
25821,Sales,2,58,Rejected
30661,Engineer,4,69,Rejected
72758,Sales,2,86,Selected
113256,Engineer,4,79,Selected
47966,Manager,2,70,Rejected
86149,Analyst,5,81,Selected
17659,Sales,3,75,Selected
110815,Sales,2,54,Rejected
83375,Analyst,1,57,Rejected
29856,Manager,2,72,Selected
92578,Engineer,2,83,Selected
96069,Sales,2,62,Rejected
22773,Manager,4,79,Selected
34842,Analyst,4,66,Rejected
110706,Analyst,2,66,Rejected
79001,Sales,1,51,Rejected
31702,Analyst,4,53,Rejected
9331,Sales,1,86,Selected
119561,Engineer,1,80,Selected
77982,Manager,5,65,Rejected
116093,Analyst,5,41,Rejected
40646,Sales,1,99,Selected
93549,Engineer,5,49,Rejected
70333,Engineer,3,97,Selected
111558,Analyst,5,95,Selected
66394,Sales,4,91,Selected
27050,Manager,5,41,Rejected
6,Manager,4,96,Selected
29903,Analyst,3,60,Rejected
106809,Sales,1,72,Selected
48134,Analyst,5,75,Selected
20216,Manager,1,70,Rejected
96456,Engineer,1,95,Selected
93022,Analyst,5,60,Rejected
10483,Manager,4,41,Rejected
106538,Manager,4,44,Rejected
63717,Manager,1,59,Rejected
49359,Engineer,4,55,Rejected
82754,Manager,1,54,Rejected
40080,Analyst,5,54,Rejected
33377,Sales,5,87,Selected
14031,Engineer,2,82,Selected
14122,Engineer,1,99,Selected
73434,Manager,3,97,Selected
108841,Engineer,5,87,Selected
20610,Analyst,4,86,Selected
14441,Sales,2,46,Rejected
80867,Manager,5,98,Selected
67158,Manager,5,60,Rejected
98042,Engineer,1,56,Rejected
102707,Engineer,4,61,Rejected
49255,Sales,2,46,Rejected
56519,Manager,2,57,Rejected
108928,Sales,1,81,Selected
115501,Engineer,4,74,Selected
77215,Sales,2,43,Rejected
51719,Engineer,5,54,Rejected
26840,Manager,5,53,Rejected
80534,Manager,3,86,Selected
57539,Manager,1,69,Rejected
6383,Engineer,4,78,Selected
6810,Analyst,5,59,Rejected
18161,Engineer,4,57,Rejected
107762,Manager,2,71,Selected
104989,Sales,1,73,Selected
18324,Analyst,4,81,Selected
81153,Sales,3,41,Rejected
100684,Manager,2,84,Selected
81716,Manager,2,48,Rejected
53768,Sales,1,41,Rejected
50981,Analyst,2,70,Rejected
33650,Engineer,4,71,Selected
42770,Engineer,3,63,Rejected
53321,Analyst,5,50,Rejected
118360,Engineer,2,60,Rejected
27904,Manager,4,91,Selected
105969,Engineer,5,43,Rejected
22067,Analyst,5,55,Rejected
18555,Analyst,5,48,Rejected
43667,Analyst,5,41,Rejected
15820,Analyst,4,66,Rejected
13707,Analyst,1,63,Rejected
92855,Sales,4,43,Rejected
100597,Manager,1,84,Selected
33689,Manager,3,51,Rejected
52004,Analyst,1,94,Selected
62699,Engineer,4,70,Rejected
113235,Analyst,4,75,Selected
46690,Manager,4,77,Selected
51664,Engineer,5,50,Rejected
107546,Manager,5,69,Rejected
111378,Engineer,1,87,Selected
32437,Engineer,5,89,Selected
62373,Manager,2,43,Rejected
67153,Sales,4,57,Rejected
7361,Engineer,3,70,Rejected
63962,Analyst,1,96,Selected
109351,Analyst,3,56,Rejected
37214,Manager,2,96,Selected
67519,Analyst,1,40,Rejected
86467,Manager,2,66,Rejected
4154,Manager,5,52,Rejected
22312,Sales,3,76,Selected
68558,Sales,3,94,Selected
61931,Analyst,3,47,Rejected
73130,Sales,5,67,Rejected
50973,Sales,2,81,Selected
38465,Manager,5,40,Rejected
12201,Sales,1,61,Rejected
28363,Analyst,1,45,Rejected
33500,Engineer,5,56,Rejected
40917,Analyst,4,91,Selected
9842,Sales,1,55,Rejected
27971,Sales,3,63,Rejected
56826,Engineer,5,89,Selected
81774,Engineer,5,98,Selected
40000,Engineer,1,80,Selected
64132,Engineer,2,72,Selected
80818,Engineer,2,76,Selected
57907,Engineer,3,59,Rejected
89095,Engineer,1,94,Selected
93896,Sales,3,40,Rejected
80213,Sales,2,49,Rejected
100014,Analyst,1,64,Rejected
76542,Analyst,3,45,Rejected
4047,Sales,1,74,Selected
86972,Engineer,1,67,Rejected
74951,Engineer,4,54,Rejected
106461,Manager,3,72,Selected
104247,Analyst,3,59,Rejected
38910,Engineer,4,93,Selected
20937,Manager,2,60,Rejected
67183,Sales,5,70,Rejected
25092,Manager,4,76,Selected
109410,Analyst,3,65,Rejected
16038,Manager,2,86,Selected
22228,Analyst,2,93,Selected
58658,Sales,3,72,Selected
85481,Analyst,2,91,Selected
1236,Manager,3,70,Rejected
111424,Sales,1,62,Rejected
110255,Sales,2,78,Selected
21843,Manager,3,47,Rejected
83721,Manager,5,85,Selected
61452,Analyst,4,63,Rejected
27033,Engineer,3,97,Selected
64582,Sales,2,70,Rejected
37007,Engineer,1,65,Rejected
57382,Manager,1,74,Selected
119462,Sales,4,69,Rejected
6742,Engineer,5,88,Selected
10703,Sales,4,62,Rejected
65236,Manager,3,76,Selected
69226,Analyst,3,57,Rejected
119194,Sales,3,73,Selected
69031,Analyst,4,47,Rejected
57415,Analyst,5,47,Rejected
32011,Sales,1,71,Selected
78809,Sales,2,76,Selected
27954,Manager,1,44,Rejected
113871,Sales,4,65,Rejected
73316,Engineer,5,84,Selected
110029,Engineer,4,56,Rejected
69846,Manager,1,80,Selected
79343,Engineer,5,89,Selected
7064,Sales,2,90,Selected
20483,Sales,2,92,Selected
99195,Manager,4,45,Rejected
31994,Analyst,5,52,Rejected
43840,Analyst,3,50,Rejected
37746,Sales,4,99,Selected
80174,Engineer,2,64,Rejected
80170,Engineer,4,75,Selected
78844,Engineer,3,96,Selected
101509,Engineer,2,64,Rejected
86790,Manager,2,40,Rejected
2637,Sales,1,98,Selected
116437,Engineer,5,49,Rejected
97792,Analyst,3,61,Rejected
80545,Analyst,5,99,Selected
72082,Manager,3,49,Rejected
111448,Engineer,2,75,Selected
14950,Engineer,5,97,Selected
64680,Engineer,2,76,Selected
1413,Analyst,1,62,Rejected
43713,Engineer,1,76,Selected
93406,Sales,5,70,Rejected
119670,Engineer,5,44,Rejected
58677,Engineer,5,74,Selected
110784,Analyst,5,80,Selected
93539,Engineer,4,54,Rejected
91107,Sales,4,51,Rejected
39160,Analyst,2,47,Rejected
40644,Engineer,2,83,Selected
55278,Engineer,5,97,Selected
24763,Manager,3,51,Rejected
12355,Engineer,5,64,Rejected
73355,Engineer,3,84,Selected
46779,Analyst,2,58,Rejected
9730,Engineer,5,42,Rejected
29868,Sales,3,95,Selected
64523,Analyst,2,57,Rejected
10568,Manager,2,46,Rejected
16004,Engineer,2,59,Rejected
69283,Engineer,5,81,Selected
39815,Manager,5,54,Rejected
13685,Sales,3,75,Selected
44062,Analyst,2,78,Selected
532,Analyst,3,76,Selected
42613,Analyst,1,58,Rejected
76734,Analyst,3,59,Rejected
102182,Sales,1,51,Rejected
32914,Analyst,2,42,Rejected
29724,Analyst,1,57,Rejected
53487,Manager,2,83,Selected
112392,Sales,1,85,Selected
60893,Analyst,1,98,Selected
99251,Analyst,1,99,Selected
96874,Analyst,4,81,Selected
55728,Engineer,1,71,Selected
70772,Analyst,5,75,Selected
119362,Sales,4,60,Rejected
36424,Engineer,4,51,Rejected
6860,Manager,5,55,Rejected
57733,Engineer,2,75,Selected
42632,Analyst,1,56,Rejected
83133,Manager,2,42,Rejected
60,Sales,3,82,Selected
22809,Engineer,5,56,Rejected
110067,Analyst,3,66,Rejected
25960,Engineer,1,54,Rejected
48403,Engineer,2,88,Selected
46286,Sales,1,43,Rejected
66302,Engineer,4,45,Rejected
94410,Engineer,3,85,Selected
24869,Analyst,1,62,Rejected
699,Engineer,3,72,Selected
34517,Analyst,5,69,Rejected
75701,Manager,4,48,Rejected
85295,Manager,4,80,Selected
28508,Engineer,3,51,Rejected
6340,Sales,1,43,Rejected
46171,Analyst,1,60,Rejected
90730,Manager,2,45,Rejected
75501,Manager,3,76,Selected
34511,Engineer,4,78,Selected
2596,Manager,3,98,Selected
103003,Sales,2,42,Rejected
53596,Engineer,3,67,Rejected
101267,Manager,5,51,Rejected
41150,Sales,5,45,Rejected
34462,Analyst,1,99,Selected
12247,Sales,1,52,Rejected
104786,Manager,5,66,Rejected
93446,Engineer,5,40,Rejected
89236,Sales,2,62,Rejected
84023,Analyst,4,60,Rejected
111323,Analyst,5,61,Rejected
102014,Sales,3,52,Rejected
55985,Sales,2,89,Selected
96070,Engineer,4,80,Selected
99843,Manager,5,49,Rejected
16341,Manager,3,54,Rejected
62869,Manager,4,84,Selected
107211,Manager,2,81,Selected
52338,Sales,4,97,Selected
13503,Engineer,4,67,Rejected
93442,Sales,1,60,Rejected
34754,Analyst,5,51,Rejected
10039,Sales,2,44,Rejected
76334,Sales,3,83,Selected
7776,Manager,3,89,Selected
20757,Sales,1,77,Selected
25164,Manager,1,73,Selected
27557,Analyst,1,41,Rejected
115699,Sales,1,75,Selected
60582,Manager,2,45,Rejected
108719,Engineer,5,49,Rejected
75430,Analyst,1,47,Rejected
105524,Manager,1,62,Rejected
43631,Sales,4,43,Rejected
84953,Sales,1,83,Selected
32148,Analyst,2,62,Rejected
64193,Manager,4,84,Selected
40231,Analyst,1,59,Rejected
100244,Manager,4,67,Rejected
92894,Analyst,2,86,Selected
32561,Analyst,2,66,Rejected
50316,Analyst,2,89,Selected
2583,Analyst,5,51,Rejected
41682,Sales,4,82,Selected
116256,Analyst,1,84,Selected
80581,Sales,3,61,Rejected
77056,Engineer,3,78,Selected
8461,Sales,5,43,Rejected
20215,Sales,2,50,Rejected
16447,Manager,3,54,Rejected
33360,Manager,1,81,Selected
35493,Manager,1,76,Selected
10211,Sales,1,59,Rejected
93661,Sales,2,42,Rejected
106228,Engineer,3,47,Rejected
87507,Sales,3,41,Rejected
33411,Engineer,1,67,Rejected
51944,Sales,1,44,Rejected
58062,Sales,3,83,Selected
71382,Analyst,4,82,Selected
82975,Manager,3,65,Rejected
74361,Sales,3,56,Rejected
15085,Analyst,5,72,Selected
113327,Sales,5,73,Selected
6541,Manager,2,73,Selected
71183,Sales,5,41,Rejected
37358,Manager,2,61,Rejected
22771,Sales,1,91,Selected
75905,Analyst,1,61,Rejected
2207,Sales,2,48,Rejected
53895,Analyst,2,72,Selected
85309,Manager,1,62,Rejected
20912,Engineer,5,88,Selected
93126,Analyst,2,82,Selected
44773,Sales,4,48,Rejected
44767,Analyst,5,63,Rejected
45201,Sales,2,57,Rejected
65316,Engineer,3,48,Rejected
85749,Manager,1,87,Selected
1328,Sales,3,92,Selected
83975,Manager,1,81,Selected
27835,Analyst,2,79,Selected
10165,Engineer,4,60,Rejected
48588,Engineer,3,54,Rejected
32793,Sales,3,89,Selected
69802,Analyst,3,99,Selected
72349,Engineer,2,65,Rejected
49205,Manager,5,54,Rejected
40496,Analyst,5,48,Rejected
72003,Sales,2,49,Rejected
51901,Sales,1,96,Selected
113020,Analyst,1,55,Rejected
86882,Analyst,2,89,Selected
22106,Engineer,2,52,Rejected
98462,Sales,4,65,Rejected
18098,Engineer,3,75,Selected
108608,Engineer,2,93,Selected
29123,Analyst,5,83,Selected
14603,Manager,3,40,Rejected
26411,Sales,2,88,Selected
14584,Engineer,1,72,Selected
46158,Engineer,3,69,Rejected
42370,Manager,1,69,Rejected
83415,Analyst,5,77,Selected
79418,Sales,2,90,Selected
111322,Sales,5,49,Rejected
12393,Analyst,1,53,Rejected
22941,Manager,3,41,Rejected
77801,Analyst,5,69,Rejected
110725,Analyst,1,78,Selected
32029,Analyst,1,56,Rejected
65839,Engineer,3,91,Selected
20884,Sales,3,95,Selected
57554,Engineer,3,57,Rejected
103187,Manager,4,96,Selected
94773,Sales,3,73,Selected
93260,Manager,2,60,Rejected
72,Sales,5,68,Rejected
17620,Analyst,3,40,Rejected
76152,Manager,3,79,Selected
92751,Analyst,5,57,Rejected
11999,Engineer,1,41,Rejected
45853,Analyst,3,99,Selected
18346,Engineer,3,62,Rejected
35377,Sales,3,81,Selected
60986,Analyst,1,67,Rejected
7760,Sales,5,80,Selected
51238,Engineer,5,46,Rejected
77159,Manager,4,91,Selected
37380,Analyst,1,74,Selected
114061,Sales,3,82,Selected
11999,Manager,5,85,Selected
71005,Sales,2,62,Rejected
70283,Analyst,1,56,Rejected
1041,Analyst,5,53,Rejected
7137,Analyst,5,42,Rejected
100115,Manager,5,43,Rejected
35699,Engineer,4,80,Selected
85156,Analyst,1,76,Selected
40166,Engineer,5,88,Selected
11454,Manager,5,44,Rejected
111230,Analyst,1,96,Selected
113865,Manager,3,43,Rejected
65143,Sales,2,69,Rejected
17224,Analyst,3,54,Rejected
32249,Sales,1,86,Selected
96631,Engineer,1,41,Rejected
56332,Engineer,2,41,Rejected
61725,Manager,5,62,Rejected
52543,Sales,5,74,Selected
65733,Manager,3,97,Selected
106630,Engineer,5,67,Rejected
56142,Sales,3,91,Selected
82029,Sales,4,41,Rejected
54080,Analyst,3,61,Rejected
117108,Manager,5,96,Selected
101445,Engineer,1,86,Selected
25442,Manager,1,49,Rejected
62594,Manager,2,68,Rejected
33748,Analyst,5,90,Selected
77320,Sales,3,49,Rejected
112431,Engineer,5,69,Rejected
39379,Analyst,5,91,Selected
103553,Manager,3,99,Selected
82380,Analyst,5,84,Selected
17916,Sales,5,90,Selected
113862,Engineer,2,52,Rejected
59500,Manager,4,93,Selected
74557,Manager,4,51,Rejected
43625,Manager,1,57,Rejected
34058,Analyst,5,98,Selected
115132,Analyst,5,83,Selected
78,Analyst,4,85,Selected
74175,Sales,5,76,Selected
54556,Engineer,1,62,Rejected
105417,Manager,4,91,Selected
62641,Manager,3,53,Rejected
76539,Analyst,1,96,Selected
8100,Engineer,1,49,Rejected
109945,Sales,3,57,Rejected
76601,Engineer,4,91,Selected
73499,Manager,1,89,Selected
67501,Analyst,3,93,Selected
84860,Engineer,2,89,Selected
89711,Sales,2,48,Rejected
87085,Analyst,5,51,Rejected
26862,Manager,3,95,Selected
30598,Manager,4,84,Selected
24467,Manager,3,55,Rejected
84073,Manager,1,98,Selected
41350,Sales,2,98,Selected
24746,Engineer,1,87,Selected
4798,Sales,5,91,Selected
1080,Engineer,1,43,Rejected
27259,Analyst,5,41,Rejected
23740,Analyst,2,41,Rejected
74395,Engineer,4,68,Rejected
58691,Engineer,3,72,Selected
18060,Sales,4,96,Selected
766,Manager,3,89,Selected
59604,Engineer,2,47,Rejected
11618,Analyst,5,97,Selected
97752,Manager,2,45,Rejected
1536,Sales,3,53,Rejected
100681,Analyst,3,89,Selected
20405,Analyst,4,57,Rejected
41027,Sales,2,48,Rejected
6712,Manager,1,77,Selected
35214,Analyst,3,49,Rejected
119669,Sales,3,55,Rejected
11254,Sales,3,63,Rejected
113593,Sales,4,75,Selected
68378,Manager,4,63,Rejected
52332,Engineer,2,70,Rejected
61118,Analyst,3,82,Selected
23748,Sales,4,62,Rejected
5571,Engineer,4,59,Rejected
96534,Sales,1,93,Selected
43514,Sales,5,87,Selected
105006,Sales,5,98,Selected
21434,Sales,5,65,Rejected
93224,Engineer,4,77,Selected
49472,Sales,3,58,Rejected
39964,Sales,2,68,Rejected
29385,Engineer,3,76,Selected
65541,Analyst,4,92,Selected
87060,Manager,1,41,Rejected
94065,Manager,4,52,Rejected
87136,Engineer,5,70,Rejected
5536,Engineer,1,87,Selected
22379,Analyst,3,49,Rejected
99620,Analyst,3,71,Selected
24152,Manager,2,64,Rejected
45654,Analyst,5,67,Rejected
109720,Engineer,4,82,Selected
115832,Manager,1,99,Selected
118054,Engineer,4,78,Selected
90111,Analyst,2,64,Rejected
5955,Engineer,5,72,Selected
18336,Sales,5,51,Rejected
81942,Engineer,4,49,Rejected
36193,Sales,3,48,Rejected
46494,Engineer,3,67,Rejected
51382,Engineer,4,67,Rejected
67104,Engineer,2,86,Selected
40054,Analyst,3,78,Selected
48374,Manager,4,83,Selected
86698,Sales,2,96,Selected
67341,Engineer,5,51,Rejected
15655,Engineer,3,86,Selected
61240,Manager,1,58,Rejected
59047,Analyst,2,70,Rejected
105467,Analyst,2,92,Selected
58360,Engineer,2,72,Selected
28027,Engineer,1,57,Rejected
37544,Analyst,2,77,Selected
91768,Manager,3,60,Rejected
83971,Sales,5,51,Rejected
26624,Engineer,1,79,Selected
86666,Sales,2,48,Rejected
21949,Sales,3,74,Selected
56890,Sales,1,67,Rejected
16749,Manager,3,91,Selected
3788,Sales,5,92,Selected
92684,Analyst,3,87,Selected
67502,Manager,5,65,Rejected
61617,Analyst,1,41,Rejected
32835,Engineer,1,63,Rejected
14633,Sales,5,94,Selected
72439,Engineer,3,81,Selected
44868,Analyst,1,43,Rejected
58777,Sales,5,60,Rejected
115579,Engineer,5,97,Selected
103844,Analyst,5,57,Rejected
45383,Engineer,5,76,Selected
88219,Analyst,1,94,Selected
42964,Engineer,3,85,Selected
57031,Sales,4,71,Selected
56068,Manager,5,88,Selected
113256,Sales,2,65,Rejected
53385,Analyst,3,86,Selected
108938,Sales,3,87,Selected
22960,Engineer,5,66,Rejected
50773,Manager,1,45,Rejected
70405,Engineer,4,54,Rejected
14570,Sales,1,67,Rejected
115076,Manager,2,93,Selected
31126,Engineer,5,95,Selected
6119,Sales,4,67,Rejected
1315,Engineer,2,87,Selected
95341,Engineer,1,60,Rejected
78525,Manager,2,96,Selected
10268,Analyst,5,77,Selected
36044,Engineer,3,47,Rejected
7487,Sales,5,64,Rejected
9576,Manager,5,44,Rejected
33403,Sales,3,47,Rejected
112158,Manager,1,93,Selected
533,Sales,4,43,Rejected
29700,Engineer,3,76,Selected
85510,Sales,5,62,Rejected
32786,Sales,1,65,Rejected
69150,Engineer,4,66,Rejected
9576,Manager,4,63,Rejected
22759,Engineer,3,99,Selected
3260,Engineer,3,72,Selected
114417,Engineer,2,73,Selected
20715,Sales,5,98,Selected
81587,Engineer,1,49,Rejected
55452,Sales,2,99,Selected
100467,Sales,4,69,Rejected
113760,Engineer,4,88,Selected
27779,Analyst,5,52,Rejected
108840,Sales,4,49,Rejected
110398,Manager,2,68,Rejected
41747,Sales,4,83,Selected
59997,Manager,4,42,Rejected
117739,Sales,3,67,Rejected
119301,Analyst,2,51,Rejected
70616,Engineer,4,87,Selected
43668,Engineer,2,60,Rejected
36826,Sales,4,42,Rejected
85235,Manager,1,60,Rejected
60955,Analyst,5,52,Rejected
10887,Analyst,1,75,Selected
90519,Sales,3,99,Selected
43965,Manager,2,74,Selected
85329,Sales,2,51,Rejected
22068,Analyst,3,68,Rejected
34738,Engineer,3,97,Selected
47563,Analyst,2,78,Selected
80846,Engineer,5,61,Rejected
84200,Sales,1,59,Rejected
67567,Engineer,4,79,Selected
76317,Manager,3,83,Selected
19405,Manager,2,52,Rejected
79873,Manager,3,45,Rejected
1119,Engineer,5,49,Rejected
36193,Engineer,3,79,Selected
94245,Manager,3,54,Rejected
4512,Analyst,3,55,Rejected
96161,Manager,2,47,Rejected
28869,Engineer,4,56,Rejected
101918,Manager,5,73,Selected
33953,Manager,5,44,Rejected
34891,Engineer,1,40,Rejected
115573,Sales,2,85,Selected
23145,Analyst,1,55,Rejected
61073,Sales,1,64,Rejected
23577,Analyst,5,93,Selected
41572,Engineer,4,79,Selected
78998,Sales,5,64,Rejected
21477,Sales,5,54,Rejected
27139,Analyst,3,40,Rejected
36864,Sales,3,59,Rejected
46557,Manager,4,66,Rejected
70550,Engineer,4,42,Rejected
108397,Analyst,2,49,Rejected
24619,Manager,5,86,Selected
38632,Sales,3,92,Selected
9893,Sales,5,55,Rejected
42050,Sales,1,92,Selected
33700,Analyst,3,74,Selected
68562,Analyst,4,54,Rejected
39108,Engineer,2,56,Rejected
59655,Engineer,2,79,Selected
