employee_id,age,years_at_company,monthly_salary,job_satisfaction,attrition_risk
1829,33,15,248381,1,High
1918,31,22,203811,1,High
20619,58,23,28491,2,High
32255,35,15,82192,3,Low
47363,55,21,119914,3,Low
20129,46,1,198973,4,High
59384,25,12,60027,1,High
65546,25,19,197425,5,Low
82181,39,20,245812,4,Low
87959,55,12,208646,4,Low
9866,32,8,130177,4,Low
2220,54,24,114283,2,High
39810,58,7,167446,4,Low
5288,44,16,104464,2,High
34388,35,16,125217,5,Low
8513,44,19,48627,2,High
1343,52,24,132096,4,Low
63077,58,11,243338,1,High
19217,34,14,76641,3,Low
79768,51,7,170863,4,Low
26615,58,24,229462,5,Low
36259,25,11,206200,4,Low
42079,56,11,89552,2,High
83525,50,19,179922,1,High
12220,34,7,187235,1,High
236,54,10,124561,1,High
42930,21,11,66517,5,Low
67445,21,0,142814,3,High
8568,57,4,114917,4,Low
70793,47,17,198920,2,High
65442,31,23,35399,3,Low
84556,59,0,229906,1,High
73699,32,10,178365,5,Low
5416,27,7,39727,5,Low
36160,41,5,198158,5,Low
43926,57,13,85448,2,High
5952,53,3,172004,3,Low
87389,50,4,187887,4,Low
8008,51,0,246491,3,High
41833,34,17,229689,2,High
58597,51,18,202470,4,Low
30524,55,24,70880,1,High
88862,50,3,191742,3,Low
86741,25,16,159579,5,Low
15525,21,2,203177,3,Low
19283,44,22,222513,2,High
23931,45,18,175682,5,Low
78,51,6,166716,1,High
20612,30,12,146131,4,Low
16985,37,20,41796,4,Low
14061,54,9,177393,1,High
82986,48,2,119084,4,Low
84057,43,2,51275,3,Low
43304,39,2,100313,4,Low
59208,48,19,44789,5,Low
75047,59,13,163170,4,Low
29288,40,14,55032,4,Low
39712,33,21,17926,5,Low
11955,32,8,107541,2,High
73341,35,0,205416,3,High
72102,24,5,176901,5,Low
71521,53,16,166319,5,Low
87063,56,14,117250,4,Low
18575,48,21,57704,3,Low
9185,41,22,118324,1,High
19097,26,12,84427,4,Low
67729,23,14,39794,4,Low
34017,48,6,176600,3,Low
11247,58,1,151890,2,High
45559,32,6,210565,1,High
18382,51,8,61293,1,High
36456,43,1,75291,3,High
4019,24,6,62010,1,High
11303,57,11,171099,3,Low
67507,42,23,223328,2,High
41158,25,18,245239,5,Low
54918,32,9,120473,5,Low
83123,57,15,198702,1,High
24520,34,13,241328,3,Low
87488,50,22,238517,2,High
56820,43,14,210322,5,Low
80911,54,8,212064,3,Low
71325,57,22,213554,4,Low
5409,42,20,87513,1,High
59380,23,3,78792,4,Low
25054,40,24,208200,4,Low
9447,48,2,239145,3,Low
923,38,5,122498,1,High
51357,27,5,155569,1,High
10790,54,21,138307,5,Low
66657,32,19,130994,2,High
44029,54,19,245809,2,High
64485,41,20,67421,3,Low
32155,57,19,165661,3,Low
82871,58,11,222207,1,High
2337,54,8,54668,3,Low
67780,35,7,56836,1,High
19030,50,22,228887,4,Low
59202,29,19,54649,5,Low
32266,38,18,240367,4,Low
43873,37,14,44117,1,High
46198,40,22,142983,3,Low
55181,22,16,200812,2,High
23711,56,11,89272,3,Low
29487,22,23,112468,5,Low
71908,52,19,59748,4,Low
71896,45,6,98699,4,Low
64436,40,15,204737,3,Low
40632,21,20,235507,5,Low
20104,44,15,115145,2,High
64773,44,10,248672,4,Low
14383,52,9,205051,4,Low
84292,34,18,41984,1,High
3757,30,10,95547,5,Low
20610,50,11,21678,2,High
16479,28,1,86585,5,High
39667,53,2,55226,2,High
75684,38,2,47033,2,High
71316,50,12,96650,1,High
77835,36,1,53949,5,High
14154,40,17,106049,4,Low
76326,55,18,185408,4,Low
13000,55,4,175478,1,High
55319,29,5,192196,1,High
815,29,6,111219,3,Low
76078,51,15,222291,1,High
2444,59,7,64346,4,Low
75994,52,13,49721,3,Low
75917,34,19,162339,4,Low
73320,56,9,85359,3,Low
17369,27,5,78259,3,Low
15329,52,1,159940,5,High
56943,47,18,199978,4,Low
27307,28,12,166139,2,High
85452,36,24,228306,5,Low
39916,41,22,88210,3,Low
37220,28,17,29337,5,Low
80880,33,14,248530,3,Low
64645,22,2,60166,1,High
60280,24,5,148046,1,High
53029,24,20,100454,3,Low
127,51,24,55415,3,Low
52330,56,19,140906,2,High
27633,37,11,26134,2,High
65311,26,9,131045,4,Low
55177,23,14,125295,5,Low
86067,22,14,240161,5,Low
44328,33,16,129851,4,Low
68905,44,17,78427,2,High
3798,43,5,51716,2,High
47883,43,17,231290,1,High
13719,59,22,194399,5,Low
34561,54,3,57922,3,Low
76590,49,23,101432,3,Low
22117,53,8,81461,3,Low
36245,46,2,181304,2,High
1646,37,16,172753,4,Low
47524,32,22,83580,3,Low
19257,58,9,96692,4,Low
53174,44,17,163386,3,Low
37431,26,15,103991,2,High
39283,43,24,63618,1,High
63375,30,17,171383,5,Low
68245,22,15,214978,3,Low
11695,57,12,26539,3,Low
56265,43,20,50705,2,High
75061,24,9,56140,5,Low
57546,56,3,142924,2,High
39225,52,14,24979,1,High
13225,33,16,58163,3,Low
40739,57,10,212844,2,High
25151,35,16,143922,3,Low
63732,41,24,171299,3,Low
49689,59,23,45647,3,Low
73510,34,21,229936,4,Low
8578,26,20,125935,4,Low
8071,43,14,225768,4,Low
8667,59,5,86486,2,High
57762,54,14,140152,3,Low
36369,39,15,121701,5,Low
6784,51,10,105557,1,High
41915,51,16,56591,4,Low
70508,39,2,245018,4,Low
79027,35,12,52519,1,High
67527,52,11,158319,4,Low
70836,42,20,183421,3,Low
45766,45,17,48257,1,High
19957,25,17,210214,3,Low
87896,42,6,102236,3,Low
46241,53,2,111298,5,Low
37149,34,4,185666,4,Low
4758,38,24,152531,5,Low
19098,50,22,216313,1,High
10396,55,3,109980,2,High
16242,42,19,196108,2,High
27697,52,3,86704,3,Low
70481,39,11,152580,5,Low
46164,47,10,131903,2,High
19817,53,18,129346,1,High
49841,25,16,205454,4,Low
52854,30,18,225195,3,Low
24918,27,2,40377,3,Low
21567,31,10,119465,5,Low
75453,36,22,36118,5,Low
62824,51,5,212272,1,High
20807,38,0,222977,1,High
75521,48,9,115892,2,High
1760,47,6,19768,4,Low
41950,24,23,41079,4,Low
2483,37,13,74731,4,Low
24443,22,8,244265,1,High
33720,50,12,93172,2,High
58067,31,20,197577,2,High
2080,53,4,139849,1,High
2718,51,9,125208,3,Low
59677,41,10,178850,5,Low
27953,57,5,24494,3,Low
86445,48,5,37657,2,High
42461,26,12,38706,5,Low
72848,41,20,70504,1,High
89107,46,17,67344,3,Low
18450,27,22,198544,4,Low
33537,29,1,194113,5,High
64078,46,0,76043,4,High
38259,58,0,31016,2,High
48303,27,5,116474,5,Low
28866,48,23,227257,4,Low
6646,57,15,94987,5,Low
38001,22,13,91345,3,Low
26738,28,19,237577,4,Low
11486,21,14,147407,1,High
38566,43,2,97754,1,High
25523,56,22,106021,1,High
65156,26,3,108980,3,Low
55169,35,22,193430,1,High
52488,35,18,87290,2,High
12343,47,8,213599,3,Low
40807,39,15,27977,1,High
48771,22,18,148109,3,Low
78624,28,2,207932,2,High
75630,58,15,229950,2,High
52604,31,24,221452,2,High
81975,42,22,115555,1,High
26400,41,0,92904,4,High
85383,59,24,145356,2,High
81245,39,24,90816,4,Low
76535,34,0,48248,4,High
55107,28,15,58288,5,Low
30679,26,18,93817,3,Low
76219,52,20,89719,2,High
63231,43,6,144955,4,Low
74056,25,22,47842,2,High
56374,59,5,120927,2,High
31481,24,21,38944,3,Low
85231,31,10,110506,4,Low
68837,22,20,109415,2,High
72259,34,10,45022,4,Low
39987,28,23,109807,1,High
24161,27,13,229046,1,High
85596,37,21,63865,1,High
79112,57,21,167350,4,Low
64930,42,10,68961,4,Low
73507,55,9,221196,1,High
34912,31,24,227933,5,Low
87128,46,19,169385,3,Low
31822,34,23,149084,2,High
75040,30,22,121786,2,High
60536,46,2,248418,2,High
84459,45,21,231699,1,High
12176,42,20,181367,5,Low
54772,57,6,151486,5,Low
86926,35,24,219979,5,Low
66359,26,8,110468,1,High
17328,39,8,207015,4,Low
47058,48,1,86250,1,High
6151,47,1,247344,2,High
4426,55,1,225506,1,High
16033,37,9,84136,3,Low
2199,45,19,93270,4,Low
60501,24,15,78236,4,Low
53395,29,10,24406,1,High
20080,56,12,108229,4,Low
36221,41,8,107306,2,High
41875,57,5,27489,2,High
13860,56,13,230393,2,High
50461,24,13,52074,2,High
31420,26,18,175793,4,Low
8706,58,22,48900,3,Low
42881,34,24,167601,3,Low
23237,29,21,134334,3,Low
87956,55,12,83823,2,High
85515,31,4,195781,5,Low
15359,41,22,174331,5,Low
76919,59,14,180794,2,High
14597,31,5,212760,2,High
33573,38,18,38067,5,Low
78758,38,12,215178,5,Low
1280,43,17,238788,3,Low
63198,45,0,35040,1,High
62517,48,3,237467,1,High
7084,39,0,223421,2,High
17772,47,21,128099,2,High
29976,36,23,25633,1,High
45649,27,23,150185,5,Low
48286,31,1,148190,1,High
19064,25,23,181240,4,Low
67643,48,24,201833,2,High
86144,26,0,157842,1,High
37600,41,2,124097,3,Low
51921,52,6,218719,1,High
28530,32,18,19214,3,Low
35955,58,17,58844,4,Low
27857,31,1,133698,3,High
2574,54,1,249932,4,High
78345,54,20,240017,2,High
35368,40,16,29464,5,Low
60775,55,6,61648,3,Low
23753,59,9,23883,3,Low
55030,48,19,118502,5,Low
17686,56,24,231339,5,Low
51694,39,17,167364,3,Low
55962,24,0,168339,3,High
76909,35,6,104947,2,High
74533,57,4,102549,2,High
81995,56,8,161372,1,High
56134,46,4,40460,3,Low
61269,29,15,156533,5,Low
38244,34,14,243274,2,High
57385,44,4,179140,5,Low
31654,23,18,94231,3,Low
26658,29,22,152349,1,High
39953,54,6,125174,2,High
22181,43,11,107139,3,Low
78412,45,11,65065,2,High
1623,38,20,202204,3,Low
48757,50,0,83278,4,High
40810,37,2,179240,1,High
16726,29,6,36189,1,High
61397,24,5,218199,3,Low
51227,31,2,234631,5,Low
81183,49,18,152860,4,Low
82566,51,18,140079,4,Low
29403,58,4,42615,3,Low
4264,41,3,167831,1,High
46829,24,4,134534,5,Low
47925,56,5,164587,1,High
74183,24,7,59521,4,Low
59053,56,17,226765,5,Low
11665,45,8,194162,3,Low
35738,48,23,233315,1,High
89564,56,20,214379,1,High
29374,42,22,132967,1,High
36398,35,22,181770,3,Low
86146,41,6,99540,2,High
38710,31,1,112671,2,High
61121,41,6,135217,3,Low
19251,32,0,140565,2,High
21173,34,13,205306,5,Low
11556,23,21,226908,5,Low
87411,40,3,114137,2,High
78618,58,2,75609,4,Low
53277,55,17,80743,5,Low
57493,44,6,57205,4,Low
53003,45,8,158537,1,High
89600,22,24,39774,1,High
72356,31,17,17381,4,Low
24763,32,19,44800,3,Low
11047,36,6,151481,4,Low
28770,43,21,180430,5,Low
53303,36,21,87121,3,Low
23151,54,2,218035,1,High
68248,50,4,221410,1,High
4854,29,10,70091,2,High
89400,43,2,171614,2,High
21793,24,9,114356,1,High
59130,48,4,80439,4,Low
74479,27,12,60494,5,Low
67299,45,8,214203,2,High
31988,57,20,129777,4,Low
15851,27,18,81770,1,High
12113,41,5,244731,5,Low
24059,54,19,73921,2,High
45421,57,22,87657,2,High
38891,28,9,126634,3,Low
66018,22,11,59662,1,High
47305,41,23,123299,5,Low
32922,40,2,71384,4,Low
1525,33,4,40265,5,Low
15049,32,6,187194,2,High
35112,23,21,71469,4,Low
37905,23,1,24624,5,High
54913,22,7,89543,2,High
34009,34,17,70841,5,Low
61,23,10,117577,4,Low
74667,48,20,172556,1,High
83560,28,12,27991,1,High
55338,50,18,177297,1,High
13351,31,24,216421,3,Low
24355,35,18,102151,3,Low
45187,37,11,122797,2,High
28146,30,18,53051,5,Low
34021,59,9,151771,3,Low
86124,50,6,80891,1,High
75187,36,16,214227,3,Low
85470,38,3,168150,4,Low
20582,50,15,47042,4,Low
88930,21,23,102281,4,Low
23052,59,23,99250,1,High
51475,21,10,194555,4,Low
69627,56,1,21440,3,High
6961,55,13,59213,1,High
35773,45,23,239206,5,Low
21521,39,15,118908,5,Low
49482,53,17,104709,1,High
36409,26,4,17848,2,High
57135,58,13,62094,2,High
20492,45,2,26042,4,Low
1342,50,17,56481,3,Low
44624,47,9,207500,1,High
339,38,12,60394,2,High
71432,31,12,235568,2,High
12255,45,1,68085,5,High
51861,42,0,165373,4,High
11345,49,1,83093,5,High
1751,45,18,53240,2,High
54757,43,3,231020,3,Low
67958,30,20,215341,5,Low
58054,51,15,113258,2,High
70856,59,3,26277,1,High
15897,44,16,50193,3,Low
55762,45,4,227130,2,High
62553,26,4,205289,1,High
77455,46,24,112756,3,Low
27936,43,15,34617,3,Low
37642,38,3,109317,2,High
29712,53,24,113065,2,High
70343,31,2,199037,1,High
12183,24,7,53622,4,Low
87834,50,11,119613,3,Low
56277,48,8,157426,5,Low
19542,23,0,111556,1,High
82311,40,11,49083,4,Low
44814,48,5,119328,1,High
37199,57,24,206671,3,Low
8821,30,0,125182,1,High
24071,40,1,73021,2,High
69769,56,4,68359,5,Low
11123,33,14,120443,3,Low
80560,38,7,220151,4,Low
73544,44,10,49111,5,Low
83442,50,4,195749,1,High
41787,36,15,59693,5,Low
6738,31,21,33538,1,High
36063,59,17,154668,1,High
54238,48,22,174488,1,High
51572,22,6,240088,5,Low
25511,35,9,20207,5,Low
19427,53,6,66566,4,Low
37266,47,5,87041,1,High
17851,42,18,21783,4,Low
66151,50,15,183949,1,High
87313,40,0,235855,1,High
89614,44,10,122105,3,Low
74911,21,3,123946,3,Low
52376,58,13,157290,5,Low
35436,59,4,42166,1,High
57133,44,3,245239,3,Low
78946,21,17,36072,3,Low
82051,35,11,151967,2,High
2984,36,19,228585,5,Low
20663,25,3,193903,3,Low
23511,25,12,217671,5,Low
78188,42,23,71921,4,Low
40999,31,17,125480,5,Low
56847,53,20,220209,3,Low
6641,35,11,45277,3,Low
44548,39,5,194160,1,High
54621,47,21,103107,2,High
15318,39,11,28269,2,High
7565,28,2,86620,1,High
27346,47,20,199729,1,High
79274,47,3,175358,1,High
74860,57,1,76290,1,High
80766,31,0,17393,4,High
74039,31,14,211880,5,Low
52394,21,2,227617,2,High
66082,24,13,121315,1,High
29431,21,24,112447,5,Low
75533,56,13,205925,3,Low
27789,27,20,112845,2,High
48544,54,12,59984,1,High
13920,58,2,209753,4,Low
69347,29,4,157364,2,High
39975,27,4,79471,3,Low
16372,59,14,166618,1,High
45085,39,5,153753,2,High
29630,59,0,219927,1,High
51185,36,19,70799,2,High
61917,38,15,125148,2,High
73973,27,18,173323,4,Low
62188,45,4,100175,4,Low
12985,51,10,139614,4,Low
33040,43,13,230364,1,High
85432,43,12,156938,5,Low
83692,53,12,129368,4,Low
58607,54,6,68261,1,High
10617,29,17,103991,1,High
50073,39,7,89927,1,High
24575,53,17,171683,1,High
3431,52,24,190617,5,Low
12677,32,8,183233,1,High
10817,34,20,101153,3,Low
32734,33,13,30054,4,Low
85681,30,11,123912,3,Low
2051,53,24,32861,5,Low
33934,48,7,183855,1,High
24952,41,2,117576,5,Low
32414,41,15,111008,3,Low
34802,49,5,141155,4,Low
55620,52,3,110334,5,Low
32914,35,2,217456,3,Low
40601,42,17,70376,1,High
57776,45,11,52711,4,Low
35401,38,1,58879,5,High
4495,56,12,92777,2,High
80689,35,9,187416,1,High
89432,36,23,113018,4,Low
74692,33,18,239732,1,High
43002,46,16,132327,1,High
67365,30,5,105844,5,Low
45029,23,10,39657,1,High
37574,30,12,102290,4,Low
807,46,23,247371,4,Low
56639,37,5,91568,1,High
29758,25,16,93899,5,Low
34637,56,20,186927,3,Low
80098,36,3,91160,1,High
48281,42,23,40061,1,High
24263,23,13,234772,5,Low
80436,27,17,97360,1,High
62212,41,11,117505,2,High
54843,45,11,65430,5,Low
56980,57,0,199527,2,High
81471,31,21,117211,3,Low
38198,27,24,108738,4,Low
41845,42,7,247328,4,Low
64755,32,21,51017,5,Low
34158,30,17,215921,2,High
77130,39,8,210864,2,High
40043,36,20,56205,2,High
61666,24,9,207012,4,Low
82857,26,15,238358,4,Low
27377,26,7,22578,2,High
55555,38,10,127217,2,High
14200,55,16,168152,5,Low
81413,47,19,182493,4,Low
50949,23,21,31453,4,Low
73782,26,22,224184,1,High
72751,49,20,218064,5,Low
66263,48,3,68634,5,Low
46601,48,22,78169,2,High
76899,46,10,153594,3,Low
62484,40,13,80159,4,Low
18298,36,24,230199,1,High
30449,44,11,29477,5,Low
26173,33,21,20387,2,High
42875,52,9,164131,3,Low
7658,28,24,172306,2,High
84387,56,9,151304,4,Low
25426,31,12,138272,1,High
26686,33,10,228977,1,High
24579,49,5,21205,5,Low
28832,49,19,23130,5,Low
7907,54,16,83062,5,Low
61414,39,22,112399,2,High
54029,36,0,80111,5,High
7288,51,14,193965,4,Low
33661,47,11,85729,4,Low
75759,34,11,247538,3,Low
60505,49,0,217579,3,High
59721,43,3,54958,1,High
34702,48,2,193042,1,High
83301,58,23,160769,5,Low
17675,30,5,175696,4,Low
83561,46,13,35289,4,Low
23875,43,1,211325,1,High
43643,59,0,182920,4,High
65161,38,8,107549,3,Low
17603,24,14,192138,1,High
88802,31,4,218235,4,Low
25932,33,22,64521,2,High
29193,45,17,236741,3,Low
46543,27,21,249457,2,High
42521,50,4,77704,3,Low
64773,26,9,86525,3,Low
58763,52,23,23297,5,Low
50107,57,10,99750,3,Low
81122,41,10,182525,3,Low
25560,49,21,248965,3,Low
33743,45,9,65548,3,Low
69670,30,5,120716,4,Low
80200,39,8,200561,4,Low
21755,24,4,231191,1,High
3973,49,15,189479,2,High
70832,37,8,32195,5,Low
41874,54,22,93832,2,High
9904,25,8,54942,3,Low
3021,26,19,158016,3,Low
41756,58,8,107026,2,High
85957,55,16,231154,3,Low
86989,24,11,124027,4,Low
45649,47,1,174631,5,High
9517,21,17,33490,1,High
2397,36,12,187051,4,Low
84083,45,5,192850,1,High
19130,24,2,78466,3,Low
1592,56,19,216734,3,Low
11304,31,17,190460,4,Low
30562,38,5,33890,3,Low
71720,43,2,157436,2,High
86232,25,24,146818,2,High
7315,59,19,228868,1,High
19624,37,1,56128,3,High
67676,33,14,108308,1,High
65083,24,14,199938,4,Low
83625,50,24,85414,2,High
33131,35,11,66131,2,High
51757,28,3,39808,2,High
26293,26,7,215322,4,Low
86207,24,15,182031,3,Low
69275,46,15,129898,4,Low
2470,45,2,179831,1,High
53948,41,4,90826,1,High
22535,49,16,203645,2,High
63621,30,19,243275,3,Low
48875,40,20,119555,5,Low
49709,40,21,57801,2,High
74554,45,20,87785,3,Low
68345,27,15,71073,4,Low
49139,25,4,194649,2,High
54303,27,1,121151,1,High
47639,50,4,87802,5,Low
78250,48,0,166087,5,High
2720,37,16,215475,5,Low
22891,47,4,204030,2,High
77237,38,10,173119,4,Low
36510,40,4,60454,4,Low
42535,22,21,35616,2,High
18788,42,18,39484,2,High
48846,38,2,246137,3,Low
57933,28,8,97535,5,Low
33063,31,0,216967,2,High
75714,43,15,210386,3,Low
87264,51,23,67825,3,Low
60462,41,20,199326,2,High
75419,46,24,92834,3,Low
66673,44,13,110267,4,Low
34833,56,8,233292,5,Low
31967,56,12,161235,2,High
72546,37,19,205808,4,Low
12988,54,5,118566,1,High
37312,34,16,96779,1,High
31576,47,16,167031,5,Low
63853,45,2,125473,1,High
1008,28,23,213627,1,High
70982,28,14,200551,1,High
76243,57,2,63586,2,High
47518,40,8,245134,5,Low
29258,38,3,58118,4,Low
87273,53,0,218786,1,High
42208,22,23,107653,1,High
13282,59,21,140485,4,Low
61247,26,5,93671,3,Low
1436,27,4,157351,4,Low
26661,23,15,149199,2,High
5085,55,4,132681,2,High
82198,51,20,59457,3,Low
13508,59,11,208702,2,High
72596,34,16,180845,3,Low
83808,56,6,217549,5,Low
45540,40,13,154184,4,Low
7492,38,13,18404,5,Low
50193,48,6,245793,2,High
80396,58,17,67087,1,High
63889,58,22,207523,4,Low
73610,54,18,240729,3,Low
9078,43,8,184598,2,High
20954,52,19,79084,3,Low
76920,35,12,119496,4,Low
67890,49,10,212974,4,Low
23822,58,7,19738,2,High
37568,31,20,106657,5,Low
24861,36,20,34189,2,High
21196,58,13,71492,4,Low
77476,59,6,109708,4,Low
87267,51,13,177944,1,High
21428,25,2,87608,4,Low
27084,24,21,83200,2,High
87047,46,22,143279,1,High
57373,30,24,97299,1,High
44065,47,20,110264,5,Low
7814,27,6,79818,1,High
31599,25,10,222424,1,High
27083,55,0,145432,2,High
29242,54,15,26559,3,Low
44570,48,10,205103,2,High
11746,55,1,220387,2,High
26030,25,19,159861,3,Low
13026,35,17,179380,4,Low
14289,53,9,116589,1,High
89187,48,24,140134,4,Low
6541,48,1,162284,2,High
81959,40,1,208840,2,High
68879,48,8,53834,5,Low
41847,35,18,170855,1,High
75933,41,6,43734,3,Low
17483,55,20,94142,5,Low
23412,24,17,124547,4,Low
50976,47,20,193543,2,High
60546,30,12,82261,1,High
78798,34,15,127317,2,High
52308,33,0,212818,1,High
3094,22,2,205430,2,High
77259,49,14,198255,5,Low
22043,21,20,143378,3,Low
52931,37,2,65261,4,Low
44414,48,19,105116,5,Low
33757,39,15,203584,3,Low
53269,53,23,157885,5,Low
39215,24,23,37706,3,Low
81872,46,22,211609,5,Low
28603,44,9,217420,2,High
53332,27,0,134090,4,High
48902,46,9,213628,2,High
63417,36,18,94355,3,Low
32197,34,11,222397,4,Low
5627,57,10,100227,2,High
7425,32,0,117063,1,High
12858,31,16,135718,2,High
19983,21,11,208126,5,Low
76962,55,17,177768,1,High
1981,52,2,175320,3,Low
48291,53,3,19461,4,Low
26432,25,20,137065,5,Low
84977,53,17,104627,2,High
82712,22,15,115441,3,Low
26386,53,23,169915,4,Low
38159,44,13,62594,4,Low
23020,33,16,97194,5,Low
18640,53,5,213747,5,Low
85531,27,5,58646,3,Low
21564,55,6,81422,5,Low
39342,39,23,129494,3,Low
5777,54,14,115460,1,High
36445,54,13,101316,5,Low
68917,46,8,192229,3,Low
8712,26,17,38034,2,High
74319,46,15,46411,4,Low
82971,55,11,56159,3,Low
85554,43,4,103435,4,Low
30708,47,14,30163,4,Low
39111,30,10,177725,4,Low
61789,56,19,95296,1,High
82880,50,13,190357,3,Low
38828,54,23,110351,5,Low
5656,59,3,65484,4,Low
44860,53,13,39048,2,High
53626,29,2,168466,3,Low
52099,21,3,133323,1,High
15252,53,16,159329,4,Low
527,27,9,70024,1,High
68761,29,21,174065,5,Low
47838,36,21,164366,2,High
11537,50,0,231306,3,High
28542,38,10,137502,2,High
79084,44,17,31265,5,Low
51028,34,14,129726,3,Low
34532,49,21,92133,2,High
8713,57,3,139997,1,High
65456,58,9,82336,1,High
74745,39,2,132144,4,Low
5110,26,0,226716,3,High
49269,25,9,16111,2,High
54616,31,5,82647,4,Low
82504,27,11,44458,4,Low
29760,30,20,212235,5,Low
85709,38,6,106866,5,Low
60113,53,23,31381,4,Low
26590,35,23,204084,5,Low
30016,31,20,143851,5,Low
29010,38,18,139801,4,Low
83310,49,21,235775,4,Low
62047,23,18,89307,5,Low
26144,50,4,129506,4,Low
6155,33,7,220426,2,High
21805,46,9,184702,4,Low
41689,39,9,131153,3,Low
64289,31,10,206715,3,Low
51196,25,9,202955,4,Low
20582,45,18,38824,5,Low
52649,49,21,138770,4,Low
30088,42,13,126468,2,High
49931,45,8,177981,2,High
32982,52,1,175449,5,High
69299,55,18,73894,4,Low
46168,37,15,203565,4,Low
75305,46,8,184840,2,High
43409,23,10,112958,1,High
39500,56,14,109493,5,Low
52270,53,13,234125,5,Low
38560,51,19,149656,4,Low
74320,27,13,175250,5,Low
48788,40,10,102178,5,Low
35489,39,4,186428,3,Low
74442,25,11,178495,3,Low
74664,52,17,71954,1,High
22432,37,12,234378,2,High
61682,28,3,76171,5,Low
63484,55,10,62870,5,Low
49154,26,23,71114,5,Low
6369,24,8,49245,1,High
27425,54,9,90076,1,High
45005,21,22,152472,5,Low
83870,48,5,63784,1,High
88653,47,5,69838,4,Low
56986,41,19,226700,4,Low
50070,45,5,75388,5,Low
52327,44,14,78749,4,Low
81062,48,20,88871,1,High
23399,22,17,64284,5,Low
50862,27,24,118223,5,Low
75898,31,4,20601,2,High
81906,50,22,55184,3,Low
68578,39,4,215143,4,Low
65642,26,0,96426,5,High
9079,36,2,34052,3,Low
25004,39,18,64230,2,High
62769,46,21,145918,2,High
51048,35,15,234964,1,High
71627,54,19,160096,1,High
57661,34,3,142434,5,Low
49787,25,5,55878,4,Low
1926,58,18,112319,5,Low
83977,40,5,93082,5,Low
26016,58,2,25715,3,Low
33321,32,15,128570,3,Low
64882,57,0,23334,1,High
26290,27,5,164201,1,High
3390,54,8,204146,2,High
25684,52,8,71759,2,High
13630,29,9,99376,1,High
61551,57,17,169907,2,High
24827,29,13,225118,2,High
26631,39,5,146875,4,Low
46164,59,5,246300,1,High
66436,32,13,154982,4,Low
11654,28,22,196104,3,Low
27962,32,14,42380,1,High
81942,57,23,75656,5,Low
74138,36,24,83918,1,High
33663,23,19,223972,3,Low
56447,28,3,203186,2,High
21289,31,16,142354,3,Low
36878,38,6,207663,3,Low
15314,30,9,219148,4,Low
80886,53,12,150204,4,Low
72716,35,2,29964,3,Low
10327,43,0,219317,2,High
1561,32,7,71031,1,High
79149,48,3,249111,3,Low
83187,23,16,139800,3,Low
26746,21,17,56588,4,Low
