employee_id,base_salary,bonus,stock_options,salary_revision_date,total_compensation
11086,70111,8749,43800,2019-03-12 19:15:33,122660
58196,83307,17610,42996,2020-06-25 04:27:18,143913
51986,138804,43956,177352,2020-11-10 10:10:08,360112
5560,55857,34801,45842,2023-05-19 01:41:21,136500
7148,115197,19010,20554,2018-10-27 18:37:29,154761
23180,116445,36796,25143,2020-09-18 01:03:56,178384
37902,87701,4504,58804,2020-06-29 17:11:47,151009
43342,138550,47118,187133,2019-04-27 10:28:10,372801
35548,140575,28954,24088,2024-09-02 08:46:49,193617
52917,127652,11238,182943,2018-04-27 20:01:40,321833
2477,112065,1159,38825,2020-07-07 01:18:12,152049
45762,90473,47696,156764,2022-03-07 02:11:43,294933
40620,145693,12962,125256,2024-07-03 01:32:16,283911
22180,59734,47361,114464,2018-12-25 22:15:14,221559
29590,108388,5338,106154,2019-05-13 09:16:01,219880
19535,149566,42690,70355,2022-02-26 19:40:13,262611
21637,110889,38658,104166,2023-11-27 08:52:31,253713
19497,138776,965,101278,2023-07-09 03:07:47,241019
15604,112904,21434,28575,2021-05-11 17:56:12,162913
38724,65210,43655,99848,2024-08-30 12:06:04,208713
15430,39261,33040,128139,2018-12-09 13:55:26,200440
22439,90172,49503,176496,2024-09-11 13:43:29,316171
44811,73379,25712,143311,2024-08-11 06:28:37,242402
10867,132968,46131,14798,2022-11-02 20:51:18,193897
49099,85369,3519,3385,2023-04-22 06:56:19,92273
49265,85723,14474,116411,2024-11-04 17:34:53,216608
24749,115653,12068,168440,2018-04-22 08:46:43,296161
58492,25035,31033,137999,2019-01-14 02:21:59,194067
14746,147119,43316,32625,2023-09-28 07:13:01,223060
28489,41840,26383,56974,2022-05-12 23:33:25,125197
15276,131030,15720,120659,2024-04-21 02:10:29,267409
5629,74179,32740,140177,2024-03-04 15:22:46,247096
13179,127660,45021,162331,2021-03-23 06:24:25,335012
53219,74185,249,23184,2021-08-14 03:05:46,97618
52638,142449,17582,169307,2020-06-19 08:03:30,329338
52078,121831,4745,17179,2018-09-21 00:55:21,143755
36083,79790,39657,17898,2024-05-21 14:10:19,137345
59629,67299,22877,152235,2023-09-09 23:19:51,242411
40889,119191,1506,52719,2023-12-07 16:18:09,173416
45693,54602,12470,142771,2020-03-13 15:52:55,209843
966,54771,45815,79031,2018-10-25 11:21:55,179617
47007,121152,47801,16134,2022-09-13 20:49:36,185087
55326,92426,714,119770,2024-10-14 16:12:00,212910
56959,139733,41064,106062,2018-04-27 14:57:36,286859
30125,92825,25774,80615,2022-08-17 03:06:43,199214
6693,145735,48934,26168,2024-09-20 07:48:04,220837
28048,75339,49721,35387,2024-02-09 08:51:32,160447
17711,44884,25891,13988,2023-05-23 11:34:52,84763
48795,79834,30475,14709,2020-06-22 07:14:58,125018
40195,106268,14738,83713,2021-07-21 21:57:38,204719
32804,66405,44310,130279,2021-07-06 08:12:24,240994
369,43901,15656,65461,2022-08-12 06:11:49,125018
31489,141220,23945,134959,2024-04-22 01:18:07,300124
760,30759,39864,146793,2022-04-17 13:39:35,217416
42473,72112,16173,5013,2023-08-04 11:06:38,93298
40193,110718,5209,194851,2022-04-09 06:26:50,310778
58048,30105,40356,17477,2018-04-25 19:20:23,87938
54603,48810,48226,64395,2021-11-02 05:32:22,161431
38055,34488,36520,18862,2022-07-02 10:25:41,89870
18895,102737,4545,13651,2021-05-06 11:26:17,120933
39726,103751,34333,194207,2019-06-13 04:34:50,332291
21101,113129,28777,72411,2024-05-22 08:16:54,214317
46668,94104,45099,21726,2019-03-16 23:16:08,160929
32684,57542,9949,125711,2020-07-23 01:09:57,193202
13,149949,40474,119405,2024-01-14 10:57:41,309828
50925,57653,4265,10876,2023-01-22 07:30:17,72794
43462,45659,44441,162859,2019-02-10 10:25:03,252959
2061,128054,16086,122760,2019-02-11 16:57:50,266900
18709,143911,45394,108276,2020-05-01 03:23:45,297581
5742,140211,10873,184502,2024-09-15 07:14:38,335586
20083,115865,20939,95536,2024-10-31 20:51:51,232340
46115,130188,29018,178007,2024-06-08 21:29:11,337213
540,57854,10244,173162,2021-12-01 22:18:08,241260
39231,133362,8481,3200,2023-06-27 20:21:33,145043
31370,97286,1417,70739,2022-05-20 13:12:22,169442
59477,39765,40250,66310,2018-08-23 01:22:59,146325
55646,84780,43198,162914,2022-12-31 00:34:04,290892
17451,64300,38867,117857,2023-04-13 02:39:15,221024
44931,133383,23454,126577,2018-08-31 15:48:57,283414
36539,112954,23752,73729,2020-05-20 08:16:01,210435
31291,130199,37406,130255,2022-03-16 18:12:16,297860
38392,66821,11791,90960,2024-03-04 11:30:56,169572
32201,126053,41341,51816,2020-06-19 13:22:29,219210
48705,116716,16761,17273,2024-05-05 05:06:44,150750
16071,39881,20447,48255,2019-09-16 11:14:35,108583
29956,83739,20857,15674,2024-07-27 13:57:44,120270
44220,81863,30972,193343,2022-10-03 06:18:45,306178
37617,144171,39371,179358,2018-10-12 22:58:46,362900
7848,121961,37298,62471,2023-01-20 19:04:25,221730
27409,110533,9914,157180,2023-08-17 21:22:28,277627
54541,117920,21311,164683,2024-05-18 08:58:59,303914
15306,128535,24164,71989,2018-01-20 14:31:15,224688
14275,31860,49266,58230,2023-08-15 15:33:25,139356
10260,26314,15805,149982,2023-10-14 00:27:12,192101
54257,27105,45478,134520,2023-02-17 05:20:41,207103
52434,144302,19882,30121,2019-10-11 17:47:29,194305
11623,100165,9209,67510,2020-10-10 12:58:06,176884
48818,148709,19238,124273,2018-10-29 20:15:36,292220
39989,60024,41058,71708,2023-02-15 11:06:13,172790
45995,58028,11696,66342,2024-09-06 23:56:53,136066
7424,89718,35615,164082,2019-12-12 06:35:32,289415
42736,32405,47640,12627,2018-11-23 16:37:47,92672
13260,146382,26021,62621,2021-01-19 12:58:34,235024
29024,38966,37344,4451,2019-10-09 06:17:16,80761
43076,59839,32230,3111,2021-08-18 00:11:52,95180
4882,146293,1803,33567,2021-05-28 16:43:46,181663
14574,78698,3243,31977,2020-09-26 16:13:43,113918
22019,72101,34755,173861,2020-04-14 08:19:29,280717
43133,44516,14431,12328,2023-09-28 21:02:11,71275
8528,106827,18801,147418,2021-05-25 04:32:29,273046
6865,54905,38250,104628,2023-10-16 11:02:16,197783
48412,118303,41226,168355,2021-10-26 12:11:56,327884
44633,136193,16262,54515,2024-10-06 21:31:36,206970
45097,59107,15263,63125,2019-04-27 09:05:01,137495
40551,55576,44421,169371,2022-02-25 12:28:05,269368
36685,76913,11779,135188,2023-05-06 19:27:34,223880
26594,41390,29541,133877,2019-05-01 20:17:56,204808
15242,74216,20287,16784,2023-05-26 01:47:43,111287
12181,141045,33147,50110,2020-03-27 21:32:19,224302
50760,30534,15285,88927,2022-12-16 15:25:04,134746
50279,121058,5722,167106,2021-12-23 02:29:15,293886
13206,105375,29036,60748,2023-10-05 01:31:44,195159
41269,145929,25877,28586,2021-01-29 01:22:35,200392
49706,120231,40720,109232,2023-05-03 13:48:18,270183
10833,94741,26608,142654,2022-12-04 23:59:30,264003
17996,44299,10606,68082,2020-12-25 12:39:50,122987
16555,135228,14050,44778,2018-10-20 07:38:54,194056
30570,70285,42357,77088,2021-04-09 03:03:58,189730
12259,29420,30189,84608,2019-06-29 07:02:55,144217
9568,113276,4753,16974,2024-11-13 08:55:28,135003
3325,105444,35562,173509,2019-09-16 04:41:58,314515
35163,140855,3644,154718,2021-09-11 08:01:16,299217
36323,142290,20878,196499,2021-09-05 18:51:22,359667
14987,98465,12103,28711,2021-09-11 09:51:09,139279
35595,147770,7853,41445,2023-10-15 05:25:04,197068
42157,110691,49442,10963,2020-02-16 15:31:48,171096
13037,122015,31125,191576,2022-04-28 05:56:51,344716
22386,103076,15641,2754,2021-05-06 16:45:14,121471
2034,88925,31540,37876,2018-10-03 02:39:10,158341
9431,34098,24538,51629,2023-02-15 19:00:20,110265
16288,63089,27799,66069,2021-08-03 04:52:29,156957
52802,123843,946,76501,2019-03-14 08:40:05,201290
36906,36764,29164,80320,2020-09-04 17:05:47,146248
49065,51417,32089,25203,2022-11-22 14:46:00,108709
50928,138387,6658,59588,2023-11-08 21:18:46,204633
34702,108584,4861,188069,2023-11-19 22:04:13,301514
25205,117697,38794,163133,2018-03-19 13:24:47,319624
251,143912,26072,80519,2023-10-19 05:38:51,250503
32357,86244,16640,181802,2021-08-01 17:53:31,284686
11713,46534,11275,48443,2020-12-24 06:35:54,106252
50668,85863,7732,185827,2020-01-26 12:32:12,279422
23510,85590,5522,157248,2019-05-10 02:24:07,248360
6025,43025,43735,96556,2023-09-17 04:42:15,183316
41533,46191,39936,50987,2018-12-08 23:47:01,137114
23127,94127,26874,20409,2021-06-19 18:01:02,141410
50319,30391,45207,50394,2024-01-26 22:10:09,125992
14708,94238,4172,32920,2021-03-11 20:31:43,131330
14196,57815,12298,52892,2023-06-10 03:18:07,123005
12458,99288,28749,98234,2024-01-02 20:06:21,226271
48631,58534,27729,159696,2024-05-30 01:05:27,245959
56981,32225,27853,164106,2021-05-09 19:10:39,224184
22257,129212,17854,119254,2023-03-27 17:57:06,266320
27140,99493,21281,26468,2021-07-21 12:36:16,147242
19526,43611,3436,51097,2023-09-23 16:56:25,98144
16220,109385,42856,188970,2018-03-02 01:30:33,341211
37588,149044,23803,115541,2024-09-14 17:28:50,288388
35699,141078,13176,192968,2024-09-27 00:33:59,347222
18563,68181,41604,198628,2021-02-28 04:49:42,308413
39461,63776,19149,153049,2019-10-31 21:31:53,235974
32294,149755,28490,87343,2024-11-23 13:17:25,265588
49214,53751,4876,61375,2019-01-21 05:46:28,120002
21438,57618,15391,65359,2022-10-18 17:25:38,138368
39078,124131,13417,96405,2018-07-21 14:56:28,233953
18203,68951,3726,130113,2020-02-01 18:01:12,202790
47819,51590,6978,158722,2024-10-08 13:03:50,217290
35809,119160,38463,35992,2018-09-21 04:15:09,193615
53713,123856,12558,125362,2022-03-30 14:36:20,261776
1292,136579,20378,2674,2024-07-13 23:18:47,159631
48054,31776,19745,45716,2018-08-22 10:46:07,97237
22808,127638,12103,6689,2024-12-07 07:49:39,146430
9118,124920,42777,15259,2019-03-15 17:16:19,182956
49437,114216,49226,43094,2021-10-13 10:45:06,206536
24359,101179,46532,59355,2024-04-07 18:47:07,207066
32663,116400,39909,178191,2023-04-27 03:24:23,334500
24166,107645,1928,159244,2021-07-17 11:10:23,268817
34206,93309,31128,43974,2023-03-22 18:35:50,168411
14274,139291,46860,6465,2020-03-31 22:45:44,192616
5968,77156,17804,2079,2024-04-07 12:41:13,97039
50881,91816,42694,152345,2018-05-14 16:58:52,286855
17438,126479,36094,64269,2019-09-26 10:13:35,226842
27152,77146,18383,35153,2023-11-06 22:04:42,130682
7793,63815,38993,89818,2021-05-14 07:20:12,192626
17180,48112,26584,194060,2018-06-25 15:59:08,268756
8956,73718,30434,111342,2019-03-30 20:56:09,215494
28512,74164,20128,137710,2021-06-01 10:16:42,232002
10977,122979,45488,139670,2022-02-10 02:42:34,308137
22482,38744,40223,151555,2020-07-25 12:30:29,230522
55821,131487,40016,93,2019-01-16 21:52:19,171596
37045,120092,46001,104741,2018-10-14 23:50:50,270834
56161,86101,19822,184631,2021-05-22 23:22:22,290554
33242,55553,24820,90603,2024-05-01 16:05:45,170976
4140,70310,39428,72471,2019-05-24 13:17:44,182209
19459,81153,46866,149770,2022-07-16 04:04:26,277789
47886,44540,30551,168439,2018-11-01 01:34:39,243530
38167,133299,4115,37986,2018-10-03 11:28:05,175400
33670,69856,16646,171390,2021-12-08 10:21:24,257892
20153,116503,6312,97395,2023-09-10 19:42:51,220210
45934,73283,1885,50174,2020-04-20 08:57:41,125342
37942,40095,18969,8056,2023-02-08 22:30:46,67120
43867,77081,17996,19090,2022-01-31 03:11:56,114167
44719,73990,27786,162742,2020-08-21 13:51:04,264518
38151,79059,9516,8048,2023-02-09 20:20:36,96623
56945,138679,33877,150257,2019-06-25 06:15:02,322813
11096,89343,49458,48792,2019-07-31 13:37:40,187593
2996,108292,6250,133490,2018-02-08 19:44:29,248032
28661,88975,34438,112822,2019-04-27 20:41:27,236235
42939,44421,43728,170141,2019-04-25 07:28:41,258290
24614,123600,43127,26837,2024-09-04 03:58:25,193564
37507,133788,36952,81408,2020-01-13 02:17:43,252148
59998,63611,18430,65785,2019-02-01 23:40:49,147826
34078,128127,45388,76184,2018-11-29 04:14:15,249699
33090,79921,3789,174673,2020-07-28 18:38:05,258383
42575,61012,29670,52442,2022-08-10 11:31:07,143124
43956,60270,2590,193278,2023-02-10 11:46:59,256138
46973,38415,49863,182998,2022-02-20 11:46:06,271276
33694,38265,19866,173343,2021-02-23 15:37:46,231474
29275,30190,48651,155306,2021-03-11 23:31:26,234147
17029,77504,19620,44745,2021-06-07 01:06:50,141869
29996,110695,39648,169227,2019-06-09 08:52:33,319570
7483,36822,37941,114842,2024-01-10 14:55:57,189605
45714,68195,22807,196728,2023-10-15 14:25:40,287730
45650,32575,46442,47912,2018-08-11 04:20:19,126929
51776,107223,27102,69337,2023-10-08 23:15:31,203662
36559,146210,47134,116807,2024-08-23 13:26:46,310151
21722,83105,36364,20085,2019-07-01 19:03:12,139554
54845,121624,48839,150,2022-01-05 08:50:40,170613
18713,147382,28979,173542,2023-03-15 11:06:58,349903
20019,117373,23162,119235,2019-09-07 20:43:07,259770
43554,119225,34152,151560,2023-03-27 18:55:47,304937
25765,44089,21539,47171,2021-11-23 01:48:01,112799
59231,127304,40322,33105,2022-06-01 17:59:45,200731
36924,30806,9351,26758,2023-03-26 19:41:16,66915
515,36191,24144,130746,2022-04-19 11:30:10,191081
47308,28587,22446,55194,2019-05-06 15:38:17,106227
40811,48209,46405,164677,2023-09-28 04:59:54,259291
55369,116918,24946,45104,2024-04-18 14:21:33,186968
23257,69710,29194,173422,2021-11-25 10:05:29,272326
34177,57162,45628,171722,2020-07-08 10:16:58,274512
17518,99844,46310,147036,2021-06-10 05:12:24,293190
59508,88437,14392,2427,2024-05-26 03:27:53,105256
6675,108226,187,157384,2018-01-12 07:25:59,265797
32970,73949,23910,60723,2021-07-01 08:58:11,158582
15254,32180,44983,180136,2018-12-18 08:22:54,257299
9005,36084,26004,20848,2024-05-16 21:46:38,82936
14943,120371,24667,50695,2021-04-16 00:43:39,195733
16088,90230,35961,123229,2022-11-05 10:23:12,249420
54614,78796,43559,35449,2020-09-12 12:28:39,157804
6084,87565,776,136433,2020-08-22 02:38:17,224774
53870,124374,18611,133049,2023-06-21 03:26:04,276034
50028,83455,23238,12798,2018-09-13 11:39:15,119491
37975,33091,10888,126531,2019-06-10 07:41:25,170510
50991,93098,12762,16202,2022-12-16 13:37:13,122062
11370,104520,10872,74277,2024-04-09 22:28:14,189669
54470,66872,44820,180983,2019-06-27 01:23:33,292675
39564,145918,17237,93787,2020-11-11 13:02:02,256942
17087,135775,16110,94838,2019-03-18 00:04:36,246723
8632,147717,38902,198709,2022-09-02 03:17:12,385328
43960,39674,36764,117100,2023-09-04 23:56:02,193538
44410,94970,20625,104981,2018-07-06 06:13:07,220576
48936,42984,25085,196641,2021-12-31 03:08:27,264710
11121,139008,4465,21648,2022-09-13 00:17:12,165121
45210,128250,18219,12052,2024-05-18 10:46:30,158521
37360,36291,48695,134953,2024-08-13 20:04:36,219939
15588,28383,41676,61310,2019-05-20 05:42:57,131369
9018,34658,21829,61641,2018-02-12 08:26:50,118128
58600,26517,16857,70285,2019-05-29 13:07:54,113659
55679,63349,44972,99541,2021-12-31 07:31:00,207862
4730,64918,24202,177593,2023-02-23 21:40:52,266713
57436,38206,1742,147200,2021-09-08 21:18:27,187148
54849,42371,24608,66908,2024-09-06 20:23:30,133887
47958,34903,7676,22343,2021-04-22 11:19:17,64922
42712,146330,32516,111791,2019-10-16 22:30:18,290637
31059,38444,33720,151179,2018-12-30 15:23:03,223343
43724,125485,38335,185794,2022-02-12 04:03:14,349614
47145,95337,38917,111375,2018-06-13 17:56:42,245629
4203,25582,33350,15963,2023-04-17 23:47:29,74895
31514,83433,3599,171588,2023-10-15 15:35:07,258620
35531,117305,4569,146265,2020-11-12 06:27:02,268139
41710,149284,17604,157810,2021-12-21 14:37:06,324698
24381,31971,41445,68539,2024-03-25 21:21:47,141955
37637,140648,25640,99863,2020-03-12 16:00:42,266151
44114,86615,27426,68082,2024-05-22 16:34:35,182123
33992,60265,18404,191733,2023-02-17 15:18:32,270402
9191,124441,40163,158635,2024-09-14 20:50:12,323239
27733,49515,40081,180051,2018-07-29 00:41:28,269647
11265,116097,3938,159051,2020-11-03 02:58:11,279086
29679,140739,31618,155431,2022-10-06 18:34:29,327788
3023,145734,37122,191472,2019-10-12 01:29:27,374328
15388,99313,45163,119051,2022-10-26 22:15:44,263527
7638,61031,45037,41020,2021-09-04 17:57:38,147088
36626,149489,2908,175056,2018-05-16 04:16:00,327453
8803,65983,44239,103442,2023-11-08 16:01:33,213664
34999,35350,27379,68177,2023-07-22 10:39:59,130906
25720,65697,23303,126279,2018-03-01 17:22:47,215279
29896,80636,23265,149133,2020-04-13 13:44:09,253034
43296,143376,43456,15795,2020-01-05 21:32:23,202627
54136,124352,49164,93629,2021-09-17 12:00:15,267145
34387,128020,3680,119661,2020-06-22 23:28:14,251361
11973,25769,9662,54648,2022-09-02 18:40:06,90079
18517,65658,5640,55802,2024-05-19 02:44:29,127100
39579,114066,2190,162389,2019-10-01 03:10:53,278645
39875,54927,36387,156322,2022-02-15 01:49:09,247636
17649,46472,26268,90140,2018-11-20 19:04:54,162880
4300,37756,10682,38171,2018-05-08 17:29:05,86609
50869,86241,30489,143924,2024-12-31 10:53:50,260654
9838,76544,25845,129825,2022-03-23 23:24:23,232214
15106,130170,26891,51495,2022-03-18 17:28:47,208556
15913,74141,42385,72737,2021-05-07 09:57:36,189263
59490,56404,34584,90828,2020-03-05 04:40:15,181816
12654,98059,43963,150134,2023-05-04 16:51:57,292156
58996,145727,13854,98778,2022-05-17 15:38:25,258359
21227,140348,30532,82039,2023-11-20 18:55:16,252919
51342,65659,48917,55431,2022-07-14 20:14:03,170007
26407,78503,36200,129775,2022-08-02 12:05:39,244478
16329,140449,17305,144642,2021-02-15 10:22:54,302396
7320,28836,40728,187092,2024-09-20 17:34:28,256656
31726,96459,3406,105807,2021-09-08 08:53:47,205672
20379,36964,31985,29187,2022-04-28 03:32:03,98136
53439,54745,28193,116918,2018-03-18 12:08:22,199856
42039,31363,29134,110648,2019-08-12 17:46:48,171145
7238,97603,2348,55835,2022-04-03 21:54:55,155786
10914,49372,38744,115713,2018-01-14 16:20:20,203829
6781,57819,2194,184641,2023-04-15 10:38:39,244654
36089,65885,21474,101992,2023-02-27 04:24:31,189351
11559,124927,6634,138093,2020-04-30 14:21:05,269654
23086,107607,6221,30655,2020-12-23 20:36:07,144483
49096,125856,25847,133735,2021-03-15 07:52:55,285438
17920,111258,27175,65036,2020-08-25 04:16:23,203469
33646,45186,8186,139700,2018-04-08 13:18:24,193072
5856,112940,17209,131336,2024-01-09 08:06:38,261485
42785,32772,17179,147382,2024-04-05 13:39:38,197333
26253,35828,33251,179930,2020-09-16 07:19:38,249009
38301,58806,11564,33702,2024-03-04 21:51:00,104072
19470,69946,18066,56164,2023-06-06 05:10:42,144176
14384,97855,28772,55359,2021-07-08 06:20:27,181986
39698,75828,14369,83952,2022-03-14 13:23:09,174149
5538,87555,27814,27811,2020-05-26 12:35:08,143180
14200,73383,9951,186099,2022-12-22 07:55:35,269433
26582,139017,34170,130019,2023-05-04 10:29:38,303206
13047,71408,1387,63608,2022-11-07 14:57:25,136403
5775,28846,13504,155078,2018-04-29 15:38:05,197428
15304,74653,33773,107053,2021-03-13 03:56:26,215479
18848,109727,31121,50493,2020-03-06 09:45:57,191341
21749,144698,43693,105964,2023-10-06 08:31:48,294355
21478,146656,35088,85907,2022-06-27 21:41:27,267651
58293,102932,6042,34604,2023-03-17 08:21:28,143578
30734,26199,49398,163634,2020-11-09 14:57:11,239231
53776,66593,39112,913,2022-02-06 00:17:34,106618
1943,110732,47082,9660,2021-01-23 13:49:01,167474
58534,137458,26414,54251,2021-08-20 18:03:06,218123
6179,62697,44997,134103,2023-12-28 09:12:18,241797
7334,98752,9555,184882,2024-04-25 04:24:46,293189
51819,83903,36430,56721,2021-11-12 09:46:13,177054
44619,111850,1279,49221,2024-03-31 23:26:45,162350
40933,70655,16059,81783,2024-09-14 21:27:05,168497
8208,70953,32032,182304,2019-12-06 17:15:16,285289
51962,57982,5726,164772,2018-04-29 23:19:19,228480
30278,41476,30284,155131,2022-07-09 10:23:41,226891
24265,65783,30025,106007,2019-11-25 02:12:02,201815
22091,87960,48109,34077,2023-03-25 00:53:22,170146
6869,139226,15910,115506,2020-01-05 12:06:56,270642
8931,139281,1384,63530,2022-10-26 03:04:06,204195
53210,93539,8922,53609,2020-03-22 04:29:37,156070
40785,49142,34261,109081,2024-03-06 08:37:18,192484
16768,80913,30032,95435,2019-08-18 16:46:16,206380
17244,63878,48649,54873,2022-04-02 16:06:09,167400
27151,88190,30058,161657,2018-02-16 17:20:26,279905
