employee_id,gender,department,leadership_role
50377,Other,Finance,1
18060,Male,Sales,0
76723,Other,Finance,0
101,Female,HR,1
78193,Female,Finance,0
53423,Male,Tech,1
5259,Male,HR,0
29832,Male,HR,0
41769,Female,Sales,1
31993,Female,Finance,0
34185,Female,HR,1
78567,Other,Sales,1
74017,Male,Finance,1
51556,Male,Sales,1
47442,Other,Finance,1
25604,Female,HR,1
50390,Male,Finance,0
8577,Female,Tech,0
46438,Other,Finance,1
36747,Other,Tech,1
52839,Other,Finance,0
48667,Male,Finance,0
32281,Male,Tech,1
72565,Female,Sales,1
59213,Female,Sales,0
5353,Female,HR,1
32917,Female,Finance,0
70280,Male,Tech,0
16113,Male,Finance,1
25357,Female,HR,1
73328,Female,Tech,1
28590,Male,Tech,1
68658,Male,Sales,1
925,Male,Finance,1
31724,Female,Sales,1
47529,Female,HR,0
41487,Male,Finance,0
76672,Male,HR,1
17641,Female,Finance,1
49355,Male,Sales,1
14195,Other,Tech,1
7164,Female,HR,0
70023,Other,Sales,1
4730,Male,Tech,1
4051,Female,Tech,1
71612,Male,Finance,1
3484,Male,Tech,1
25075,Female,Sales,1
43097,Male,Finance,1
29325,Male,Sales,1
40177,Female,Sales,1
68308,Male,Tech,1
60696,Other,Sales,1
73484,Other,Sales,1
74404,Female,Sales,1
69580,Other,Finance,1
8627,Other,Sales,0
46692,Male,Finance,0
62179,Female,HR,0
49876,Male,Sales,0
26503,Female,HR,1
38686,Male,Tech,1
69799,Male,Tech,1
16519,Other,Sales,0
75844,Other,HR,0
21299,Male,Tech,1
20012,Other,Finance,0
31121,Other,Finance,1
63009,Female,Sales,1
36043,Female,Finance,0
30360,Other,Tech,1
45428,Other,Sales,0
29083,Other,Sales,1
23234,Other,HR,0
59655,Other,Sales,0
58005,Female,HR,0
65440,Female,HR,1
1771,Female,Tech,1
11054,Male,Tech,0
23284,Male,HR,0
69526,Male,Sales,1
47405,Female,Finance,0
32312,Female,Tech,1
12588,Male,Finance,0
69711,Other,HR,1
38680,Female,HR,1
13132,Other,Finance,1
18031,Male,Tech,0
25771,Female,Tech,1
1451,Male,HR,1
25594,Male,Tech,0
27719,Other,Tech,1
23734,Female,Sales,0
24547,Male,Finance,1
17932,Male,Sales,0
72103,Other,Tech,1
72961,Other,Finance,1
49180,Other,Finance,1
38325,Female,Finance,0
5752,Male,Finance,1
51477,Female,Sales,1
23182,Other,Finance,0
25981,Male,HR,0
61417,Male,HR,1
32581,Male,HR,0
18716,Female,Sales,1
20048,Female,Finance,1
17437,Other,Finance,1
75973,Female,Tech,1
78885,Male,Sales,1
32841,Female,Tech,1
28714,Male,HR,1
58892,Male,Tech,0
41022,Other,Sales,0
41383,Male,HR,1
74636,Female,Tech,1
60591,Female,Tech,0
26542,Other,Finance,1
44019,Male,Tech,1
59284,Female,Tech,1
33091,Other,Sales,0
42833,Male,Finance,1
32382,Other,HR,0
62898,Other,HR,0
48303,Other,HR,0
39536,Male,HR,1
31054,Other,HR,1
13425,Male,HR,1
3804,Female,Sales,1
70670,Female,Finance,0
32681,Female,Finance,1
30945,Other,HR,0
65962,Other,Sales,0
42603,Other,Finance,0
24056,Male,Sales,0
5897,Female,Finance,0
40643,Other,Tech,1
17783,Female,Tech,0
36599,Male,Tech,1
21448,Male,Finance,0
19174,Male,Finance,1
39484,Male,Tech,1
46774,Other,Finance,1
64018,Other,Tech,0
48024,Female,Finance,1
54678,Female,Tech,1
68802,Female,Sales,1
45795,Female,HR,1
41863,Other,HR,1
71487,Other,Sales,0
45690,Male,HR,1
53583,Other,HR,1
39153,Female,Sales,1
42446,Male,Tech,0
50882,Male,Sales,0
33603,Female,Tech,1
51998,Male,Sales,1
2262,Female,Finance,0
79656,Other,Finance,1
40032,Female,Finance,1
54337,Female,Sales,0
11349,Other,Sales,0
19163,Female,Sales,1
57268,Female,Tech,1
76111,Other,Sales,0
43517,Other,Sales,1
36205,Other,HR,1
78569,Other,HR,0
69359,Other,Tech,1
33565,Other,HR,0
11456,Male,Tech,1
59502,Male,Sales,1
10040,Male,Sales,0
39500,Female,Finance,1
31154,Other,Finance,1
34448,Male,HR,0
51307,Male,Finance,0
47098,Other,HR,0
66643,Male,Tech,1
10474,Female,HR,1
61971,Male,Sales,0
59519,Male,Finance,0
40643,Other,Tech,0
40601,Other,Finance,1
64973,Female,Tech,1
76315,Other,HR,0
24723,Male,Tech,1
19450,Female,Finance,1
39495,Male,Finance,0
17399,Male,HR,0
25426,Other,HR,0
53765,Other,HR,0
59276,Other,Sales,1
63801,Male,HR,1
43690,Other,Tech,1
16559,Male,Sales,0
30340,Female,Sales,0
14730,Female,Finance,1
32462,Other,Tech,1
2540,Female,Tech,0
2626,Other,Tech,0
36514,Male,HR,1
26762,Female,Finance,1
43098,Other,Tech,0
75987,Male,Sales,0
48052,Other,Finance,0
44156,Other,HR,1
62939,Male,Tech,0
65341,Other,Tech,1
60042,Male,Sales,0
39648,Male,Finance,0
59015,Other,Tech,0
62220,Other,Tech,0
23423,Female,Sales,0
74324,Male,Sales,1
5114,Female,HR,1
48425,Male,HR,0
51213,Female,Finance,1
5555,Other,Finance,1
46895,Other,Sales,1
8942,Female,Tech,0
3149,Male,Tech,0
8624,Female,HR,0
24218,Female,Tech,1
65206,Male,Finance,1
71573,Other,Finance,0
31454,Male,Sales,1
33018,Female,HR,0
19544,Male,Finance,0
43016,Male,Finance,0
55804,Female,Tech,0
26545,Other,HR,0
64270,Male,Tech,0
25850,Other,Finance,1
32187,Other,Finance,0
15205,Female,Sales,1
60591,Female,Tech,1
39474,Male,Finance,0
20002,Other,Sales,0
18686,Other,Sales,0
46491,Male,Finance,0
14636,Female,Sales,0
47632,Other,Tech,0
28345,Other,HR,0
75661,Male,Sales,1
69501,Other,HR,1
9336,Female,Finance,1
74377,Female,Sales,1
66415,Female,Finance,0
52642,Other,Tech,0
38692,Other,HR,0
37993,Female,Tech,1
52022,Male,Tech,0
41160,Other,Sales,0
31907,Male,Finance,0
10208,Male,Sales,1
56135,Female,Sales,0
70297,Other,Sales,0
71609,Female,Finance,1
63877,Other,Sales,1
10850,Female,Sales,0
10066,Female,Finance,1
61058,Female,HR,1
64042,Female,HR,0
38181,Male,Finance,0
28563,Male,Finance,0
49303,Other,Sales,1
16592,Other,HR,1
52219,Female,Finance,1
75312,Other,Sales,1
47551,Male,Tech,0
13168,Female,Sales,0
24402,Other,HR,1
3385,Other,Sales,0
74674,Other,HR,1
64165,Other,Sales,1
63697,Female,Tech,1
34801,Male,Sales,0
31654,Female,Tech,0
33188,Other,Tech,0
63541,Other,HR,1
75311,Other,HR,1
1305,Other,HR,1
4864,Other,HR,0
56947,Male,Tech,1
39485,Other,Sales,0
37771,Male,Tech,1
39825,Other,Sales,0
10682,Male,Finance,1
33003,Male,Finance,0
74274,Male,Sales,1
16957,Male,Tech,0
14168,Male,HR,1
61281,Female,Sales,0
6011,Other,Tech,0
60231,Female,HR,0
30045,Female,Sales,0
68466,Other,Sales,1
37332,Other,Finance,0
68008,Other,HR,1
43749,Female,HR,0
75161,Other,Tech,1
61375,Male,Finance,1
26662,Other,HR,0
52947,Female,HR,1
35766,Other,Finance,0
59372,Female,Sales,0
8861,Female,Sales,0
1297,Other,Sales,1
34820,Female,HR,0
8443,Female,Tech,0
33337,Other,HR,0
32587,Male,Tech,0
66052,Other,Tech,0
102,Other,Finance,1
27267,Male,Sales,1
57016,Other,Sales,0
48363,Other,Finance,0
15586,Female,Finance,0
59197,Female,Sales,1
57340,Male,Finance,0
40585,Other,Sales,1
65219,Other,HR,0
70713,Female,Tech,0
25638,Other,Sales,0
42766,Female,Finance,0
17529,Male,HR,0
79685,Female,Finance,1
79455,Female,Tech,0
3433,Female,Sales,1
61469,Other,Finance,1
65797,Female,Tech,0
29322,Male,Sales,0
28174,Other,Tech,1
51586,Male,Tech,1
51602,Female,HR,0
5007,Female,Sales,0
63433,Male,Sales,1
75193,Female,Sales,0
53475,Female,Tech,1
40770,Female,HR,0
36766,Female,HR,0
35872,Male,Finance,0
73506,Male,Tech,0
76579,Male,Sales,1
37310,Female,HR,0
14146,Male,Finance,0
66833,Other,Tech,0
2018,Male,Tech,1
66137,Other,Sales,0
35768,Male,Sales,1
66842,Other,HR,0
56405,Female,Tech,1
16074,Female,Sales,1
40032,Other,Sales,1
8836,Male,Finance,0
75343,Male,Finance,0
78119,Male,Finance,1
3957,Other,Tech,0
38111,Male,Tech,0
26448,Female,Sales,1
4,Male,Sales,1
10807,Female,HR,0
41969,Other,Tech,1
53477,Male,Sales,0
77853,Other,HR,1
29597,Female,Sales,0
26751,Female,Tech,0
43563,Male,HR,0
69289,Female,Tech,1
58669,Female,HR,1
44781,Male,HR,1
76020,Male,Finance,1
6841,Male,Tech,1
48816,Other,HR,1
22460,Other,Sales,1
14323,Male,Sales,0
21994,Female,Sales,0
50943,Other,HR,1
2728,Other,Finance,0
31105,Female,Tech,0
66784,Other,Sales,0
33920,Male,HR,1
69670,Male,Sales,1
41518,Female,Sales,0
35047,Other,Finance,1
26739,Male,HR,1
57775,Other,Tech,1
17512,Other,HR,1
21352,Female,Tech,1
16766,Female,HR,0
34154,Other,Sales,0
26463,Male,HR,0
59318,Female,HR,1
30112,Female,Sales,0
59714,Other,HR,0
60605,Other,Finance,1
65237,Female,Sales,1
54062,Other,Sales,1
53973,Other,HR,1
37931,Other,HR,0
8528,Other,HR,0
40777,Female,Tech,0
5099,Male,Sales,1
4606,Other,Tech,0
46680,Other,Tech,1
13399,Other,Sales,1
45293,Female,Sales,1
40145,Male,Tech,0
18042,Male,HR,1
23239,Male,Tech,1
27805,Female,HR,0
39691,Male,Sales,1
13968,Other,HR,1
74900,Male,HR,0
46663,Other,Finance,1
13248,Female,Sales,0
9980,Female,Sales,0
8942,Female,HR,0
564,Female,Finance,0
67175,Male,Tech,0
59435,Other,Tech,1
5099,Female,Sales,0
54767,Other,Finance,0
14923,Female,HR,0
1588,Other,Tech,1
5792,Female,Sales,1
14601,Other,HR,0
55839,Male,Tech,0
75897,Male,Finance,0
76729,Other,Sales,1
9254,Female,HR,0
68697,Male,Finance,0
31044,Other,Finance,0
19191,Male,HR,0
67099,Other,Finance,0
39081,Other,HR,0
40985,Other,Finance,1
36820,Female,Tech,1
50510,Male,Tech,0
43986,Other,Tech,1
5754,Other,Tech,1
66023,Male,Finance,0
64393,Male,HR,0
43212,Male,Sales,0
58610,Male,Finance,1
16472,Female,Sales,0
4816,Male,Sales,1
36195,Female,Tech,1
3248,Female,Finance,1
35112,Female,Sales,0
12667,Female,Tech,1
28197,Female,HR,1
64012,Male,Tech,1
62181,Female,Finance,0
21194,Other,HR,1
28150,Male,Sales,1
62012,Male,HR,0
40913,Male,HR,1
59851,Other,Tech,0
79120,Other,Tech,0
32738,Other,Tech,1
31145,Other,HR,1
14736,Female,HR,0
18631,Female,Sales,0
60334,Male,Finance,1
71394,Other,Finance,0
39285,Other,Tech,0
55365,Male,Finance,0
33123,Female,Tech,0
21609,Female,HR,0
7161,Male,Tech,1
75611,Female,Sales,1
39299,Male,Sales,0
24127,Female,Tech,0
36807,Other,Finance,0
75674,Other,Sales,0
5240,Male,Sales,0
69475,Female,Tech,1
5388,Female,HR,0
699,Female,HR,1
28374,Female,Finance,1
27817,Other,HR,0
55863,Other,Sales,0
40635,Other,Tech,1
44373,Male,Tech,0
987,Other,Tech,0
40434,Female,HR,1
9219,Male,Tech,0
68397,Other,Finance,0
865,Male,HR,0
51529,Male,HR,1
69928,Male,Sales,1
30922,Male,Sales,1
12265,Male,HR,0
54971,Female,HR,0
2375,Female,Tech,0
73353,Other,Sales,0
58440,Male,Finance,0
27018,Female,HR,0
61497,Other,Tech,1
32411,Female,HR,0
8409,Female,Tech,0
42663,Male,Finance,0
1978,Male,Sales,1
30075,Female,HR,0
22578,Other,Tech,0
61085,Other,HR,0
8172,Other,Finance,1
47115,Male,HR,1
43214,Other,Finance,1
2559,Female,Finance,1
67744,Male,HR,1
79966,Female,Tech,0
72887,Male,HR,1
32148,Other,HR,1
6504,Female,Sales,1
8692,Male,HR,0
56317,Female,Tech,1
37120,Other,HR,0
34010,Female,Sales,1
48642,Female,HR,0
6348,Female,HR,0
7236,Female,HR,1
18567,Male,Finance,0
25107,Other,Tech,1
75237,Female,Tech,1
55494,Male,Sales,0
72710,Female,Tech,0
22586,Other,Finance,0
61414,Male,Sales,1
15994,Female,Finance,0
36724,Female,Finance,0
39299,Female,HR,0
78317,Male,Finance,0
52956,Male,Finance,1
44811,Female,Finance,1
5050,Other,Tech,0
15524,Female,HR,1
29934,Male,Tech,1
53220,Female,Finance,1
32150,Other,HR,0
71261,Other,HR,0
41305,Male,Tech,1
68640,Other,Tech,1
66084,Other,Sales,0
62014,Other,HR,0
10288,Other,Sales,0
2144,Female,Finance,0
22780,Other,Tech,1
51589,Male,Finance,0
40149,Female,HR,1
50857,Male,Tech,0
31064,Other,Tech,0
35635,Other,Tech,1
34688,Male,HR,1
27412,Female,HR,1
57057,Other,Tech,0
72181,Male,HR,0
26433,Female,HR,0
35668,Male,Finance,0
57586,Female,Finance,0
12122,Other,Tech,1
13863,Female,Sales,1
57864,Male,Finance,0
11528,Other,Finance,0
53458,Other,Tech,1
76702,Female,Tech,0
23866,Male,Finance,0
52381,Female,Finance,0
28294,Female,Finance,1
73187,Female,Finance,0
6887,Other,Tech,0
25056,Female,HR,1
68812,Other,Finance,0
17338,Female,Finance,1
30321,Male,Finance,0
31262,Male,HR,0
22971,Female,Finance,1
55090,Female,HR,0
51160,Male,Finance,1
59838,Male,Sales,0
38197,Female,Finance,0
34257,Female,HR,1
65486,Female,Sales,0
34817,Other,HR,0
65132,Other,Tech,0
29307,Female,Finance,1
48835,Female,Tech,0
76664,Male,HR,1
39645,Male,HR,0
15429,Other,Sales,0
31088,Other,Finance,0
31036,Female,Tech,1
16835,Male,Finance,1
45385,Male,Tech,1
31815,Female,Finance,1
17143,Other,Tech,0
39237,Female,Finance,1
1686,Female,Tech,0
65490,Other,Tech,1
37977,Female,Tech,0
22722,Male,Sales,1
22471,Female,HR,0
6107,Other,Sales,1
24510,Female,Finance,0
42609,Other,Finance,1
56123,Other,Sales,1
42957,Male,HR,1
14741,Male,HR,1
33709,Male,Tech,1
74170,Female,Sales,1
18842,Male,HR,0
35346,Other,Tech,1
32853,Other,Finance,1
68891,Female,Sales,1
13889,Male,Tech,0
19180,Female,HR,0
27961,Other,Tech,0
65225,Other,Sales,0
78254,Female,Sales,0
11007,Other,Tech,1
40321,Female,Tech,1
30392,Male,HR,0
43809,Female,Sales,1
54420,Female,Finance,1
76312,Other,HR,0
30727,Other,Finance,0
67792,Female,Finance,0
41540,Male,HR,0
76670,Female,HR,1
67987,Female,Finance,1
33567,Female,Sales,1
15394,Male,Finance,1
76703,Male,Tech,0
73451,Other,Finance,1
69006,Other,HR,1
19683,Female,Tech,0
1692,Other,Tech,1
8766,Male,HR,1
3773,Other,HR,0
24104,Other,Sales,1
4716,Other,Sales,1
72739,Male,Sales,1
37781,Male,Tech,1
64274,Female,Tech,1
41129,Male,Finance,1
8027,Other,Finance,1
9346,Other,Tech,0
75069,Other,Sales,0
44723,Other,Sales,0
78786,Other,Tech,1
4892,Other,Finance,0
9493,Other,HR,0
44363,Female,Finance,0
18650,Male,Sales,1
3221,Male,Sales,0
20948,Male,Sales,0
3298,Other,Finance,0
34087,Male,Tech,1
70816,Other,HR,1
17508,Female,Tech,0
33383,Male,Sales,1
7148,Male,Tech,1
43003,Female,Finance,0
53509,Female,Finance,0
63344,Female,Sales,0
18939,Other,Sales,0
4471,Other,Finance,1
29689,Male,HR,1
73812,Other,Tech,1
78093,Male,Finance,1
32370,Male,Finance,1
1444,Female,Tech,1
44781,Female,HR,1
43425,Female,Tech,0
18619,Female,Finance,0
13125,Male,Finance,0
52550,Female,HR,1
25627,Female,Tech,0
26680,Female,Finance,1
59794,Other,HR,1
78095,Female,HR,1
9266,Female,Sales,0
46086,Female,Sales,0
32438,Female,Tech,1
52645,Other,Finance,0
8221,Other,Finance,1
26123,Female,Finance,0
72753,Female,HR,1
52347,Female,HR,0
6472,Female,Finance,0
36551,Other,Finance,1
72340,Female,Sales,0
13403,Male,HR,1
28469,Female,Finance,0
60150,Female,HR,1
3792,Male,Sales,0
28261,Other,HR,0
33595,Female,HR,1
22569,Female,Finance,0
35052,Female,Tech,1
57336,Other,Sales,1
23600,Male,Tech,0
40675,Other,HR,0
3614,Female,Sales,0
20685,Male,Tech,0
27832,Male,Tech,0
32302,Male,HR,1
12011,Male,HR,1
77548,Other,Tech,1
56773,Other,Sales,0
58135,Male,Tech,0
57067,Other,Tech,1
16325,Other,Tech,1
19297,Male,Sales,1
31606,Male,Tech,1
51268,Female,Sales,1
20172,Female,Sales,1
79347,Male,Finance,1
55791,Female,HR,1
72709,Other,Sales,0
536,Female,Sales,1
45796,Female,Tech,0
62356,Female,Finance,1
51599,Female,Finance,1
58173,Male,Sales,0
5455,Other,Tech,1
47449,Male,Sales,0
42564,Male,Sales,1
52069,Male,Tech,0
58098,Male,Finance,0
1508,Male,Tech,1
9926,Other,Sales,0
45342,Female,Sales,1
64055,Other,Tech,1
64258,Male,Sales,0
10738,Male,HR,1
71203,Other,Sales,1
17499,Female,Finance,1
19909,Male,Finance,0
72998,Other,Finance,1
71125,Other,Sales,1
57658,Other,Sales,0
22014,Other,HR,0
31999,Female,Tech,0
75329,Other,HR,1
53199,Male,Tech,0
71978,Female,Sales,1
39239,Female,Tech,0
66708,Male,Sales,0
54007,Male,Tech,0
73250,Female,Finance,0
56130,Female,Tech,0
74464,Female,Sales,0
12932,Female,Finance,1
27321,Male,Sales,1
63917,Female,HR,0
547,Male,HR,1
34239,Male,Finance,1
17075,Male,HR,0
27447,Female,Tech,1
48809,Male,Sales,1
55781,Other,HR,0
62524,Male,Finance,0
10295,Other,Sales,1
15386,Other,HR,1
41023,Female,Finance,1
70472,Other,HR,0
1019,Female,HR,0
53797,Male,Tech,0
36526,Female,Finance,1
56403,Male,Sales,1
25944,Male,Tech,1
31101,Female,Tech,1
19464,Female,Tech,0
5256,Other,Sales,0
67975,Other,Sales,0
39058,Other,Tech,1
52767,Other,HR,1
11935,Other,Finance,1
43267,Female,Tech,1
40216,Other,HR,1
18181,Other,HR,1
48713,Male,Sales,0
22452,Female,HR,0
78906,Male,Finance,1
56721,Male,Tech,1
79141,Other,Finance,1
18885,Female,Sales,0
42675,Other,Finance,0
44876,Female,Finance,1
37178,Other,HR,1
14319,Female,Tech,1
28366,Male,Sales,0
69088,Male,Sales,0
74158,Male,HR,1
32649,Other,Tech,0
9571,Female,Finance,0
25920,Other,Finance,1
14765,Other,Finance,1
10597,Female,Sales,0
12490,Female,Finance,1
19707,Female,Tech,0
22407,Male,Sales,1
44059,Female,Sales,0
72679,Male,Finance,1
49700,Other,Sales,0
78295,Other,HR,1
26662,Male,Finance,0
78340,Female,Sales,1
67997,Female,Sales,1
19698,Male,Tech,0
63293,Other,Tech,0
64223,Female,Finance,1
76870,Other,HR,1
66166,Female,Sales,0
8676,Other,Finance,1
75157,Female,HR,1
23482,Other,Finance,0
39836,Other,Finance,0
64225,Male,Tech,1
31217,Male,HR,1
60232,Female,HR,1
46707,Male,Tech,1
1706,Male,Tech,0
5636,Female,Finance,1
40229,Male,Sales,0
78277,Other,HR,1
70014,Female,Tech,1
15964,Female,HR,1
21968,Male,Finance,1
8628,Male,Finance,1
44727,Female,HR,1
39884,Other,Tech,0
39791,Other,Tech,1
11961,Female,Tech,0
78627,Male,Finance,1
40750,Female,Sales,1
71585,Other,Tech,0
6103,Other,Sales,1
34987,Female,HR,1
32745,Female,Finance,0
42093,Other,Finance,1
53119,Other,HR,0
26993,Female,HR,0
18538,Other,HR,0
25034,Male,Finance,0
50801,Other,Sales,0
38437,Other,HR,0
27730,Female,Tech,1
77952,Male,HR,0
32311,Male,Tech,0
76670,Other,HR,0
11990,Male,Tech,0
14431,Male,Sales,1
33645,Other,Sales,0
19997,Male,HR,0
51434,Other,Tech,0
57774,Male,Finance,0
14492,Female,HR,1
4422,Other,Sales,1
27594,Male,Finance,0
21101,Other,Tech,0
59710,Male,HR,1
76010,Male,Tech,0
52611,Other,Sales,1
77668,Male,Finance,0
11211,Female,Sales,1
45910,Female,Tech,0
16128,Other,Sales,0
43752,Male,Finance,0
39596,Male,Tech,0
38687,Other,Tech,0
16706,Male,HR,0
16300,Other,Tech,0
16824,Female,HR,1
27408,Other,Sales,0
44749,Female,Sales,0
57454,Female,Tech,1
39980,Male,Sales,1
15521,Male,Sales,0
45019,Other,Tech,1
66573,Male,Tech,0
26407,Male,Finance,0
60010,Other,Tech,1
39167,Other,HR,1
52057,Other,HR,0
32866,Female,Finance,1
71835,Other,Finance,1
25110,Female,HR,1
53089,Female,Tech,0
70544,Male,HR,1
36262,Male,Sales,1
9584,Male,Sales,0
18889,Other,HR,1
40736,Female,HR,0
20628,Female,Finance,1
69133,Male,Finance,1
31854,Female,Tech,1
64122,Other,Tech,0
67171,Male,Sales,1
20571,Female,HR,1
29539,Male,Tech,0
70087,Other,HR,0
63530,Other,Sales,1
59575,Male,Tech,1
13536,Female,Sales,0
29699,Other,Tech,1
67115,Other,Finance,1
52906,Other,Sales,1
61710,Male,Tech,1
58317,Female,Sales,1
4634,Other,Tech,1
62867,Male,Sales,1
12707,Female,Sales,1
50303,Female,Tech,0
71481,Other,HR,0
66017,Female,Sales,0
48506,Female,Finance,0
38606,Male,Sales,1
861,Female,Finance,1
66966,Male,Finance,0
63654,Female,HR,1
9508,Female,Tech,0
44500,Male,Tech,0
32244,Other,HR,0
38912,Female,Tech,1
33622,Other,Tech,1
74599,Other,HR,0
74299,Male,Tech,1
9435,Other,HR,1
39819,Female,HR,0
1518,Female,Tech,1
38286,Male,Tech,1
40400,Male,Sales,0
57727,Other,Sales,1
53456,Other,HR,1
50996,Other,Tech,1
20692,Other,Finance,0
14934,Female,HR,0
70366,Male,Tech,1
52927,Male,HR,0
13249,Other,Sales,1
77281,Male,HR,0
78915,Other,Tech,0
18584,Male,Sales,1
39858,Male,Tech,0
47348,Female,Sales,1
20178,Female,Tech,0
79027,Other,Tech,0
66553,Male,Sales,1
19019,Female,Tech,0
75770,Other,HR,0
27595,Female,Tech,1
18149,Other,Sales,1
46169,Male,HR,1
8205,Other,Sales,0
23150,Female,HR,0
57021,Male,Tech,0
18152,Female,Tech,0
63533,Male,HR,0
24094,Female,Sales,1
16275,Male,Finance,1
22498,Male,Tech,1
44584,Other,Sales,0
2816,Other,Sales,0
76303,Male,Sales,0
59919,Other,HR,1
62582,Other,HR,1
53642,Female,HR,1
16661,Other,Sales,1
7120,Female,HR,0
4290,Other,Finance,1
32672,Female,Finance,0
30377,Male,Sales,1
6202,Male,Finance,1
24200,Other,HR,1
47921,Male,Finance,0
1736,Other,Sales,1
5793,Female,Finance,0
1354,Female,Tech,0
44403,Other,Finance,0
53113,Male,Tech,1
22238,Other,Finance,0
17036,Other,Finance,0
2474,Female,Finance,1
7104,Male,Tech,0
21245,Other,Tech,1
77423,Male,Finance,1
32807,Female,Tech,1
27708,Male,Tech,0
76818,Female,HR,0
56707,Female,Tech,1
65859,Other,Tech,1
10461,Male,HR,1
61035,Female,Finance,1
67505,Female,Tech,1
17107,Other,HR,0
1443,Male,Sales,0
16563,Male,Tech,0
12292,Other,HR,0
18504,Other,Sales,1
46266,Other,Finance,1
12574,Female,Sales,0
39031,Other,Tech,1
22860,Female,Tech,0
5369,Other,Finance,0
71715,Female,Finance,0
11461,Other,Sales,0
61729,Other,Tech,1
78614,Female,HR,0
51944,Female,Finance,0
51003,Male,Finance,0
45881,Other,HR,1
77949,Male,HR,1
35994,Female,HR,0
19976,Female,Sales,1
78304,Female,HR,1
50299,Other,Finance,0
10742,Male,Finance,1
32337,Female,Finance,0
27157,Male,Finance,1
54834,Other,Sales,1
67643,Female,HR,0
75976,Female,HR,0
60900,Female,Sales,1
69709,Male,Finance,0
52029,Female,Sales,0
11378,Male,Sales,1
7228,Male,Sales,0
70836,Female,Finance,0
3490,Female,Finance,0
13211,Female,Sales,0
49048,Other,HR,1
12884,Male,Sales,1
9371,Male,HR,0
60259,Other,HR,1
66878,Female,Tech,1
60565,Other,Finance,0
79084,Other,Finance,0
79410,Other,Finance,1
12189,Other,Tech,1
22435,Male,Tech,1
33147,Male,Finance,0
18155,Male,Finance,1
50809,Male,Sales,1
10000,Female,Finance,1
59212,Male,Tech,0
35092,Female,HR,0
57681,Male,Finance,0
16326,Female,HR,1
73973,Female,HR,1
31212,Other,Tech,0
7351,Male,Tech,1
17182,Other,Finance,1
67180,Male,Finance,1
54715,Other,HR,1
5396,Male,Sales,0
50275,Male,Tech,0
851,Female,Finance,0
28417,Female,Finance,1
11570,Male,Finance,0
56583,Male,HR,1
50771,Female,Tech,1
36176,Female,HR,0
43966,Female,Sales,0
51604,Other,Finance,1
21015,Male,Sales,1
167,Other,HR,1
70883,Female,HR,1
20918,Male,HR,0
3780,Male,Tech,0
77642,Male,Sales,0
57759,Other,Sales,1
74534,Female,Finance,1
70133,Other,Finance,1
55426,Other,Finance,0
10612,Male,Sales,0
9517,Other,Tech,0
58777,Female,Finance,0
70829,Other,Sales,1
23318,Male,HR,1
47385,Female,HR,1
53299,Other,HR,1
70325,Male,Tech,0
27511,Male,Finance,1
68919,Other,Finance,1
61662,Other,Tech,0
36210,Male,Finance,1
46480,Male,HR,0
55094,Male,Sales,1
31519,Male,HR,1
45646,Female,Finance,0
50756,Other,Tech,1
58942,Female,HR,1
68407,Female,Finance,1
13218,Female,Finance,0
71682,Male,HR,1
31449,Male,Finance,0
42550,Female,Finance,1
56755,Female,Tech,1
3820,Other,Sales,0
45362,Other,Finance,1
9614,Male,Finance,0
60950,Male,HR,0
65010,Other,HR,1
55788,Female,Finance,1
73547,Female,Finance,1
4220,Other,Tech,0
30994,Male,Sales,1
68172,Other,Sales,0
41211,Male,Tech,0
42118,Other,Sales,1
18646,Other,Sales,1
79954,Female,Finance,0
1540,Other,Sales,1
7006,Other,HR,0
43954,Female,Sales,0
62954,Female,Sales,0
462,Male,Sales,1
48220,Male,Tech,1
25590,Male,HR,0
16918,Male,HR,0
57537,Male,Tech,1
28967,Other,HR,1
29272,Female,Sales,0
68127,Female,Finance,1
65470,Male,Finance,0
40467,Female,Tech,1
62260,Female,Sales,1
