ad_id,platform,reach,engagements,engagement_rate,ad_date
20129,LinkedIn,132395,13059,0.0986,2019-07-26 11:13:43
7064,LinkedIn,23819,1245,0.0523,2018-03-18 23:37:50
191,Facebook,87330,8739,0.1001,2023-03-14 12:59:21
23873,LinkedIn,100143,18936,0.1891,2018-02-20 05:52:08
8748,Twitter,117278,20522,0.175,2024-07-07 20:55:05
21774,Instagram,145899,5611,0.0385,2020-09-30 00:02:04
17170,Twitter,52578,12055,0.2293,2023-03-17 02:35:52
29160,Facebook,159695,12044,0.0754,2019-01-26 19:33:51
26883,Facebook,135606,23471,0.1731,2022-04-21 22:24:14
8503,Twitter,112594,11374,0.101,2018-06-24 09:51:31
6634,Instagram,124619,32443,0.2603,2023-10-09 01:40:46
3249,Instagram,77109,20581,0.2669,2022-04-19 19:18:01
5745,Instagram,20168,4928,0.2443,2021-02-22 04:33:49
19328,LinkedIn,75453,4469,0.0592,2018-11-06 00:39:25
27353,Instagram,138502,40918,0.2954,2019-04-30 02:46:38
14952,Facebook,189042,45651,0.2415,2018-04-07 16:01:42
11378,Facebook,175021,49985,0.2856,2018-10-10 14:04:31
28794,Instagram,121552,9818,0.0808,2023-05-18 20:25:25
13917,Twitter,60106,10764,0.1791,2021-11-02 00:42:24
23396,LinkedIn,40048,3252,0.0812,2020-01-24 09:09:06
23380,Instagram,33930,8414,0.248,2018-07-24 20:15:57
26176,LinkedIn,37997,2110,0.0555,2021-12-11 03:23:37
7275,Twitter,56641,13527,0.2388,2024-08-17 16:53:26
848,LinkedIn,95199,15547,0.1633,2020-04-02 09:28:40
27671,Instagram,168746,10014,0.0593,2024-08-24 00:07:48
6215,LinkedIn,60725,2384,0.0393,2024-05-22 13:35:08
22152,Instagram,134202,15786,0.1176,2018-07-07 20:23:14
10410,LinkedIn,51832,14827,0.2861,2024-06-26 20:11:56
26301,Facebook,173838,11014,0.0634,2021-03-14 10:47:33
15668,Instagram,94633,4439,0.0469,2021-03-30 18:58:36
14849,LinkedIn,149823,41436,0.2766,2023-08-23 10:44:12
16556,Instagram,145019,23077,0.1591,2019-08-19 15:05:19
16287,Instagram,46349,8978,0.1937,2022-02-14 19:49:49
22358,Facebook,180128,46362,0.2574,2018-06-02 03:24:57
19420,Facebook,141580,7511,0.0531,2018-10-15 07:04:00
25836,LinkedIn,47268,2735,0.0579,2022-02-08 23:06:16
28111,Instagram,56144,15250,0.2716,2021-09-20 06:22:28
26889,Twitter,142148,34892,0.2455,2020-09-27 16:31:50
25916,Twitter,170585,4763,0.0279,2024-01-09 10:28:19
15895,Twitter,193802,14118,0.0728,2021-08-20 07:37:03
7360,LinkedIn,124793,27989,0.2243,2019-07-01 11:20:12
1045,Facebook,15901,1975,0.1242,2023-10-22 15:02:43
6218,Instagram,90522,9069,0.1002,2022-01-26 22:54:31
25394,Instagram,81881,13897,0.1697,2020-07-12 07:16:12
13559,LinkedIn,118041,25095,0.2126,2020-12-31 21:42:43
21340,LinkedIn,171138,14574,0.0852,2018-01-13 01:49:32
7727,Facebook,61867,17259,0.279,2023-02-28 13:56:06
12849,Facebook,39222,4881,0.1244,2022-05-14 09:07:06
25076,Twitter,150541,33121,0.22,2020-11-13 16:37:54
29856,Instagram,23710,2653,0.1119,2018-05-05 22:45:54
5447,Facebook,164965,40716,0.2468,2018-10-27 23:19:44
26716,Twitter,136128,36741,0.2699,2023-02-03 23:31:51
14218,Twitter,13696,3589,0.262,2018-02-13 09:59:14
12125,LinkedIn,190077,38780,0.204,2018-03-26 21:41:19
13726,LinkedIn,114171,11845,0.1037,2023-01-18 01:16:54
29284,LinkedIn,93416,7462,0.0799,2021-11-19 04:06:39
23504,Twitter,121418,10767,0.0887,2018-12-07 11:39:19
28763,LinkedIn,128804,12424,0.0965,2024-05-10 17:50:40
6694,Instagram,51546,6430,0.1247,2022-05-25 18:54:28
8459,LinkedIn,167320,34897,0.2086,2024-07-11 10:24:56
5986,LinkedIn,178787,21792,0.1219,2023-09-06 22:19:40
7899,Instagram,97345,28253,0.2902,2024-10-02 20:27:34
24777,Facebook,58263,17296,0.2969,2024-10-27 15:23:38
10990,LinkedIn,185064,41923,0.2265,2024-08-06 10:49:48
15405,Instagram,74987,20306,0.2708,2020-01-06 07:18:40
14690,Instagram,67222,9376,0.1395,2021-05-20 08:34:01
613,LinkedIn,137472,35390,0.2574,2022-04-24 05:50:17
12935,LinkedIn,96091,2315,0.0241,2023-09-04 07:23:09
21135,LinkedIn,56730,5021,0.0885,2021-02-01 05:09:19
22584,Instagram,55402,2668,0.0482,2020-10-19 17:36:16
3812,LinkedIn,65577,9718,0.1482,2019-11-25 02:05:32
25763,LinkedIn,168719,22187,0.1315,2020-09-22 05:35:49
3664,Twitter,135774,6064,0.0447,2021-11-03 18:57:47
28407,Facebook,52050,4452,0.0855,2024-04-01 20:50:58
10954,LinkedIn,43203,6805,0.1575,2024-10-17 23:48:34
22080,Facebook,28894,7809,0.2703,2018-02-19 20:04:35
3650,Instagram,90912,19985,0.2198,2022-07-20 05:34:58
3109,Instagram,130794,32830,0.251,2019-12-07 08:47:36
6325,Instagram,10257,2095,0.2043,2019-12-15 06:07:47
9052,Facebook,107116,13768,0.1285,2020-03-15 21:30:43
12046,Twitter,70111,5130,0.0732,2021-04-26 16:27:42
16081,Instagram,156809,43901,0.28,2022-10-25 03:08:25
23730,Facebook,185678,14475,0.078,2021-05-08 21:13:09
1342,Facebook,97938,13652,0.1394,2024-02-12 22:40:45
28924,Twitter,116555,32131,0.2757,2022-11-19 09:40:38
14099,LinkedIn,105548,30304,0.2871,2020-06-02 07:30:32
19731,Instagram,150564,26882,0.1785,2019-03-17 08:48:19
110,Facebook,34077,8171,0.2398,2023-06-30 12:23:21
24665,Facebook,119455,8581,0.0718,2023-09-20 11:41:34
9919,Instagram,92655,11525,0.1244,2018-07-29 23:39:26
11571,LinkedIn,37621,4872,0.1295,2019-05-30 07:20:44
16274,Facebook,92885,18262,0.1966,2021-05-05 16:07:41
16756,Instagram,150859,21177,0.1404,2022-02-13 06:34:13
2937,Twitter,73954,2515,0.034,2021-02-22 22:29:17
13997,Instagram,121358,6488,0.0535,2022-03-18 23:36:46
16577,Facebook,23688,6355,0.2683,2023-08-23 02:48:20
11258,Instagram,133976,22184,0.1656,2023-02-14 07:57:10
8618,Instagram,185791,31574,0.1699,2018-01-01 23:55:21
23174,Facebook,174046,10979,0.0631,2021-05-06 10:10:37
25553,Instagram,41766,4234,0.1014,2023-10-12 08:21:27
29198,Facebook,183647,30353,0.1653,2018-07-13 02:24:17
15371,Instagram,24378,3510,0.144,2024-06-22 04:49:44
29902,Facebook,60499,14430,0.2385,2022-04-26 06:15:51
25543,Facebook,120875,26098,0.2159,2021-02-02 13:58:51
13219,Twitter,47774,6279,0.1314,2018-10-11 10:15:40
2357,Facebook,146374,30635,0.2093,2018-09-05 06:16:32
2365,Facebook,31360,2215,0.0706,2020-07-29 05:40:15
23688,LinkedIn,196599,46023,0.2341,2019-11-19 01:53:13
21021,Instagram,154879,14827,0.0957,2023-09-10 10:18:26
421,LinkedIn,58923,10029,0.1702,2023-10-10 15:52:07
5655,Twitter,42004,4106,0.0978,2019-06-17 10:00:45
1664,Instagram,105490,10407,0.0987,2020-02-18 16:08:25
22658,Facebook,31409,7185,0.2288,2021-05-03 00:34:30
28597,Facebook,1466,84,0.0573,2020-10-30 08:29:31
23925,LinkedIn,169705,8893,0.0524,2020-09-15 12:13:44
1072,Twitter,181170,49619,0.2739,2023-10-20 06:16:30
8967,Twitter,125376,32302,0.2576,2020-12-27 11:10:46
20833,Facebook,57318,8393,0.1464,2022-05-11 21:43:39
29275,Twitter,84413,17417,0.2063,2018-12-11 12:50:59
14025,LinkedIn,70687,6166,0.0872,2018-05-13 21:39:56
4151,Facebook,84020,17344,0.2064,2021-12-05 08:35:54
8793,LinkedIn,164296,32353,0.1969,2018-05-28 21:24:51
17830,LinkedIn,66067,19585,0.2964,2019-09-29 01:59:19
12177,Facebook,86579,17880,0.2065,2020-10-22 09:24:41
3516,Facebook,82973,21698,0.2615,2023-10-28 05:57:52
27854,Twitter,166897,34003,0.2037,2018-04-03 22:42:41
20712,Twitter,36923,9441,0.2557,2019-08-02 16:49:10
22308,LinkedIn,131579,12191,0.0927,2023-12-29 18:16:12
29046,Twitter,9363,2266,0.242,2021-12-30 15:34:58
12117,Twitter,68109,11712,0.172,2023-11-19 21:20:41
4320,Facebook,72398,17652,0.2438,2019-04-25 23:52:08
29367,LinkedIn,160715,18796,0.117,2018-05-11 19:51:10
238,Twitter,131073,33072,0.2523,2024-03-11 00:23:49
16669,Facebook,5067,1501,0.2962,2021-10-22 19:03:08
14084,LinkedIn,78537,23029,0.2932,2019-09-09 06:47:35
15255,Twitter,68885,11518,0.1672,2023-06-18 09:59:28
6204,Facebook,154393,37361,0.242,2021-01-13 19:26:12
5332,LinkedIn,134319,30207,0.2249,2021-06-07 17:41:59
3546,Instagram,59757,1350,0.0226,2023-09-29 04:58:24
13511,LinkedIn,39327,1326,0.0337,2019-10-03 07:14:15
27692,LinkedIn,8521,1648,0.1934,2022-06-10 03:39:46
26402,Facebook,59867,5917,0.0988,2021-04-17 20:25:58
6944,Twitter,121868,10030,0.0823,2022-10-09 05:42:56
4842,Twitter,9811,831,0.0847,2019-09-23 08:07:59
10328,Instagram,65517,17206,0.2626,2018-08-31 06:47:00
26367,Instagram,146926,43258,0.2944,2020-09-26 22:22:17
28416,Twitter,180508,4423,0.0245,2024-08-31 21:02:42
28727,Facebook,83958,19560,0.233,2019-09-03 21:55:54
17719,Instagram,60857,14740,0.2422,2018-01-20 10:53:47
4248,LinkedIn,129809,27331,0.2105,2021-02-08 13:41:05
19274,Twitter,77673,21042,0.2709,2021-06-11 19:29:06
3383,LinkedIn,104187,6411,0.0615,2019-01-11 08:42:26
26387,Instagram,186826,6071,0.0325,2023-02-17 10:31:42
16775,Facebook,30499,3270,0.1072,2022-09-07 23:45:39
901,Instagram,2211,194,0.0877,2018-04-09 11:16:14
23599,Twitter,124070,17197,0.1386,2021-02-03 15:45:37
261,Facebook,71139,9745,0.137,2019-04-04 17:24:50
21094,Facebook,119943,8011,0.0668,2018-06-09 21:48:32
19062,Facebook,24962,6157,0.2467,2021-09-07 04:35:11
12876,Twitter,112438,20706,0.1842,2018-08-07 03:34:49
23402,LinkedIn,158133,42108,0.2663,2024-03-16 13:39:32
9602,LinkedIn,39772,9752,0.2452,2023-09-08 18:21:38
19311,LinkedIn,92037,11739,0.1275,2019-08-20 00:20:07
7829,Facebook,149669,10286,0.0687,2021-10-05 17:11:38
15892,Instagram,26376,5075,0.1924,2022-11-02 16:46:53
12099,Instagram,188152,55549,0.2952,2022-12-12 06:54:47
24220,Twitter,87263,23870,0.2735,2022-09-21 09:45:10
19491,Facebook,123206,33526,0.2721,2024-02-01 15:54:36
18429,Facebook,31847,8082,0.2538,2019-07-22 05:17:14
5241,Instagram,145205,29976,0.2064,2019-12-02 22:52:27
4915,LinkedIn,40962,5790,0.1414,2019-11-27 18:05:03
3893,Twitter,97961,7790,0.0795,2021-10-17 08:37:35
22969,Facebook,84951,17741,0.2088,2022-12-10 22:34:46
19255,Facebook,109103,30950,0.2837,2020-07-29 19:39:26
16586,Twitter,101466,16364,0.1613,2019-02-04 17:03:51
1190,Facebook,122376,7061,0.0577,2022-02-16 15:41:38
23829,Twitter,46183,6691,0.1449,2022-01-24 09:50:47
7892,LinkedIn,195464,7286,0.0373,2023-04-26 00:37:35
4597,Facebook,1367,316,0.2312,2021-11-01 06:13:10
14301,LinkedIn,66819,6183,0.0925,2019-02-16 14:04:40
1642,Instagram,147668,7800,0.0528,2019-03-15 10:31:00
21275,Twitter,141828,26524,0.187,2022-06-02 21:49:19
4510,LinkedIn,87323,18905,0.2165,2018-10-05 22:30:21
8585,Instagram,131728,23151,0.1757,2018-08-31 10:15:02
22368,Instagram,189458,4755,0.0251,2020-12-28 17:39:01
17059,Facebook,41029,2658,0.0648,2019-01-10 23:45:25
19106,LinkedIn,87596,19716,0.2251,2020-08-30 20:34:29
18881,Twitter,6261,1868,0.2984,2019-06-21 09:53:25
12212,Facebook,168428,11345,0.0674,2024-09-02 11:08:52
15489,LinkedIn,140419,34782,0.2477,2024-12-03 22:34:40
27201,LinkedIn,109166,10029,0.0919,2024-03-04 13:36:18
14283,Twitter,105932,2147,0.0203,2018-07-11 15:45:40
29068,Twitter,147204,36174,0.2457,2024-03-30 11:44:27
26106,LinkedIn,121508,17432,0.1435,2023-07-06 01:38:10
427,Twitter,73146,2029,0.0277,2021-12-21 05:40:47
20395,Instagram,51702,9580,0.1853,2023-01-13 18:41:44
8458,LinkedIn,122416,35542,0.2903,2019-06-12 16:47:55
21688,Instagram,90713,12043,0.1328,2022-11-26 10:01:18
13321,Instagram,130963,11093,0.0847,2021-03-05 06:46:47
7567,LinkedIn,16041,2112,0.1317,2018-03-20 19:17:41
16315,Instagram,86457,3385,0.0392,2019-06-21 11:55:26
9438,LinkedIn,101368,12290,0.1212,2020-06-22 00:39:02
23091,LinkedIn,140483,14209,0.1011,2023-03-01 08:03:56
11200,Instagram,101714,5845,0.0575,2021-08-20 12:43:18
10199,Facebook,187359,5243,0.028,2024-11-11 14:56:38
27888,LinkedIn,80045,5389,0.0673,2024-01-23 11:29:11
11470,Instagram,68109,8162,0.1198,2021-11-24 22:22:51
23124,Facebook,30391,9099,0.2994,2024-03-01 15:35:39
7980,Facebook,9222,418,0.0453,2023-05-01 05:04:29
1005,LinkedIn,98707,3842,0.0389,2023-09-17 13:14:25
2012,LinkedIn,152135,17721,0.1165,2019-10-12 05:22:51
3860,LinkedIn,165726,20963,0.1265,2018-05-12 23:46:52
29017,Facebook,160335,10034,0.0626,2022-07-14 08:38:47
25608,LinkedIn,42488,5398,0.127,2019-02-17 09:29:43
12189,Instagram,28550,1905,0.0667,2022-10-07 17:42:23
12019,Twitter,86082,25479,0.296,2018-07-22 11:05:21
25863,Twitter,179635,6415,0.0357,2023-06-12 12:13:58
25740,Facebook,6042,828,0.137,2018-02-08 20:24:47
14585,Twitter,176921,39822,0.2251,2024-09-11 11:25:32
29589,Instagram,153802,43531,0.283,2022-04-23 16:37:03
1487,Twitter,37635,5954,0.1582,2018-10-06 21:20:03
27366,Instagram,71715,7482,0.1043,2022-03-21 11:44:11
24712,Instagram,130138,17363,0.1334,2019-04-01 08:26:51
22524,Instagram,185657,44783,0.2412,2018-12-22 10:56:46
8414,LinkedIn,88977,25720,0.2891,2024-11-30 03:15:16
28560,Facebook,13122,3447,0.2627,2019-09-01 12:41:44
25509,Twitter,70953,21072,0.297,2023-12-21 19:37:01
19924,Instagram,87400,17852,0.2043,2022-12-02 01:31:00
23049,LinkedIn,150191,33261,0.2215,2021-03-15 19:25:53
21626,LinkedIn,2926,826,0.2823,2019-03-19 17:11:06
9784,Facebook,199159,42262,0.2122,2020-01-02 20:31:57
14710,Facebook,16888,4290,0.254,2024-03-16 00:00:14
23480,LinkedIn,82960,24741,0.2982,2021-10-16 03:52:05
13611,Twitter,72654,1641,0.0226,2020-06-07 23:57:22
12866,Facebook,608,172,0.2829,2018-12-21 00:49:11
2499,Instagram,16726,4586,0.2742,2018-12-05 06:25:53
14867,Instagram,112339,23162,0.2062,2021-11-21 03:13:30
15649,LinkedIn,120335,12321,0.1024,2021-07-10 10:03:52
3237,Twitter,91570,16305,0.1781,2024-03-07 18:55:13
5065,Facebook,122568,7501,0.0612,2018-05-30 05:14:06
10694,Facebook,91133,10815,0.1187,2024-03-18 21:23:46
183,Facebook,47809,7592,0.1588,2018-05-22 05:01:56
28737,Facebook,122233,26671,0.2182,2023-09-13 18:35:04
26140,Twitter,152984,45471,0.2972,2018-02-12 02:50:28
2816,Twitter,103608,8560,0.0826,2021-03-13 05:58:50
26671,Facebook,167784,8545,0.0509,2020-08-19 22:08:52
10662,Facebook,144021,18761,0.1303,2024-08-30 19:40:28
28450,LinkedIn,170764,8445,0.0495,2024-03-23 12:24:41
11934,LinkedIn,65091,6744,0.1036,2022-07-09 05:58:34
26024,Instagram,189808,39645,0.2089,2021-03-21 11:47:46
1076,Instagram,145104,6234,0.043,2024-05-30 07:28:57
29214,Instagram,183490,46745,0.2548,2019-09-09 08:15:13
16556,Instagram,89656,10495,0.1171,2024-01-09 10:16:13
4779,Twitter,9513,655,0.0689,2019-01-06 09:49:12
21758,Facebook,185749,54164,0.2916,2018-12-29 07:19:33
26239,LinkedIn,180405,5405,0.03,2023-01-13 07:14:00
28740,Facebook,154657,3244,0.021,2022-06-05 23:32:01
23482,LinkedIn,133210,36314,0.2726,2021-03-16 05:43:28
18209,LinkedIn,59290,9856,0.1662,2019-01-15 05:34:06
19066,Facebook,122734,35109,0.2861,2020-12-12 18:16:20
2594,Instagram,149542,14884,0.0995,2019-05-30 01:23:11
5868,Twitter,49737,8305,0.167,2019-03-01 05:35:29
7215,Twitter,58247,6806,0.1168,2021-02-07 00:52:49
25166,Instagram,87737,10096,0.1151,2023-01-12 18:40:31
11599,Twitter,116926,21014,0.1797,2024-07-23 08:50:46
29920,LinkedIn,87723,2635,0.03,2019-05-06 10:21:40
5554,Twitter,120417,32900,0.2732,2022-10-20 05:38:43
242,Facebook,91518,17107,0.1869,2019-03-05 04:01:15
14119,Instagram,148748,36635,0.2463,2021-12-09 18:43:38
19201,LinkedIn,10219,1356,0.1327,2024-03-14 03:35:38
9294,Instagram,189965,6303,0.0332,2019-08-10 06:35:37
10708,Facebook,123939,35118,0.2833,2024-12-14 18:47:36
9205,Instagram,161491,28741,0.178,2020-01-05 18:24:19
29345,Facebook,11449,2476,0.2163,2024-02-11 19:43:28
6699,Facebook,53140,1547,0.0291,2023-11-16 22:54:44
4004,LinkedIn,60609,11225,0.1852,2020-05-05 15:33:50
22199,Twitter,51739,7256,0.1402,2023-10-14 20:07:53
8617,Instagram,129252,37482,0.29,2024-12-19 12:33:03
10044,LinkedIn,184292,8190,0.0444,2024-04-24 15:08:15
16315,Instagram,88671,17618,0.1987,2023-10-27 01:27:33
14399,LinkedIn,30197,2269,0.0751,2019-08-12 05:11:52
7818,LinkedIn,155507,43353,0.2788,2023-11-23 10:20:46
4571,LinkedIn,25994,2152,0.0828,2021-09-18 11:42:55
21451,Twitter,161284,8779,0.0544,2019-11-14 02:04:54
16106,LinkedIn,87158,8199,0.0941,2020-09-29 23:54:12
9907,Instagram,120222,3336,0.0277,2022-08-09 16:18:59
16755,Facebook,112289,10183,0.0907,2018-05-28 18:05:25
22422,Instagram,55602,16328,0.2937,2023-02-14 02:45:16
15760,Instagram,28779,7484,0.2601,2023-10-31 16:07:55
25872,LinkedIn,56821,14893,0.2621,2019-03-02 01:46:58
13837,LinkedIn,61027,11291,0.185,2018-07-12 16:53:20
2660,Twitter,123621,29164,0.2359,2019-07-31 02:38:46
7611,LinkedIn,142850,10063,0.0704,2020-12-10 08:31:50
20601,Twitter,26027,2705,0.1039,2018-04-30 12:50:20
8377,Twitter,28378,1507,0.0531,2023-06-26 11:38:57
14430,Instagram,13868,2323,0.1675,2022-12-09 20:11:33
5581,Twitter,115879,33081,0.2855,2018-06-27 18:50:26
17994,Instagram,33896,1922,0.0567,2019-12-28 18:15:50
7578,Facebook,62107,12917,0.208,2020-10-01 23:44:22
5750,Instagram,153080,5631,0.0368,2023-08-01 06:20:34
29587,Instagram,96272,17339,0.1801,2018-01-21 01:42:01
25669,Facebook,82201,4667,0.0568,2024-01-31 09:21:16
21677,Instagram,159443,31016,0.1945,2023-04-28 20:28:06
27660,Instagram,21218,5807,0.2737,2020-06-01 13:59:12
27515,Facebook,195250,29130,0.1492,2019-06-20 08:10:41
25883,LinkedIn,4406,1039,0.2358,2020-01-14 07:45:58
11417,Twitter,45628,13394,0.2935,2018-05-24 22:44:22
26657,Facebook,179448,20089,0.1119,2023-08-03 13:35:56
538,Instagram,14259,3688,0.2586,2022-06-23 10:15:09
7090,LinkedIn,93212,4238,0.0455,2019-09-24 06:41:17
23100,Facebook,77383,11676,0.1509,2018-10-30 05:13:47
11193,Twitter,102018,17876,0.1752,2020-10-18 14:29:24
1905,Instagram,111975,18128,0.1619,2018-07-22 03:44:38
6904,Facebook,145482,4772,0.0328,2022-01-18 11:28:10
11379,Instagram,125372,17599,0.1404,2024-08-21 20:26:55
3688,LinkedIn,172475,35961,0.2085,2023-10-06 13:04:01
4879,Twitter,52504,14430,0.2748,2023-04-28 20:53:56
24884,Twitter,124291,5077,0.0408,2024-06-26 11:44:56
44,Twitter,57323,8824,0.1539,2020-10-16 09:30:44
28053,LinkedIn,154593,31057,0.2009,2024-07-22 21:39:55
1700,Facebook,194820,45124,0.2316,2021-07-24 07:47:18
17816,Twitter,138496,32873,0.2374,2022-04-24 22:29:15
28736,Facebook,172710,36808,0.2131,2018-11-26 03:44:52
10450,Instagram,95582,3669,0.0384,2024-03-05 04:25:54
20743,Instagram,95022,21966,0.2312,2021-08-27 03:02:19
5756,Instagram,139897,37882,0.2708,2024-08-21 12:42:00
25135,LinkedIn,160835,22226,0.1382,2023-09-21 07:24:28
27281,Instagram,153029,35438,0.2316,2022-11-16 14:23:37
19818,Instagram,50131,9111,0.1817,2019-06-15 01:05:33
16113,LinkedIn,112619,24321,0.216,2024-04-25 13:16:56
4409,Instagram,63390,2488,0.0392,2019-12-06 22:33:35
3363,Facebook,51789,7552,0.1458,2024-08-08 04:47:12
20574,Instagram,178458,12133,0.068,2018-05-19 08:43:49
11689,Facebook,43440,1077,0.0248,2022-08-01 08:45:23
14732,Facebook,157578,8670,0.055,2020-09-27 14:02:56
25086,LinkedIn,152694,40160,0.263,2019-06-26 10:31:46
8982,Instagram,176553,51532,0.2919,2022-07-31 23:15:28
24119,Facebook,156161,30752,0.1969,2020-05-26 13:31:35
16331,Twitter,171196,30338,0.1772,2019-02-15 00:46:09
26460,Twitter,168402,39801,0.2363,2022-11-02 06:16:22
29167,LinkedIn,25868,7525,0.2909,2022-03-18 15:36:40
6265,Facebook,94150,27101,0.2878,2023-09-20 09:12:42
5755,Facebook,106585,2889,0.0271,2021-09-16 07:49:27
14198,Facebook,46009,2487,0.0541,2018-10-18 16:11:14
2964,LinkedIn,155417,21662,0.1394,2020-08-24 01:09:18
24112,Instagram,48370,11209,0.2317,2018-03-28 09:54:54
3878,Facebook,145786,37670,0.2584,2020-07-21 19:22:02
24446,Twitter,86780,23128,0.2665,2022-06-08 22:05:57
10332,Facebook,133511,5493,0.0411,2018-03-05 03:59:35
9981,Facebook,96129,28057,0.2919,2020-02-13 19:05:37
5421,LinkedIn,69479,13435,0.1934,2021-06-29 03:13:37
25046,LinkedIn,189936,49168,0.2589,2024-05-10 06:25:51
12010,Twitter,44307,2495,0.0563,2019-08-12 16:35:19
29170,Twitter,50585,13886,0.2745,2019-11-15 04:03:03
26411,LinkedIn,129140,6329,0.049,2021-03-18 19:08:15
1481,Instagram,137063,38220,0.2788,2019-10-14 12:24:53
3864,Instagram,138938,38868,0.2798,2019-11-06 14:24:51
24652,Instagram,97537,2370,0.0243,2024-06-07 04:21:20
27869,Facebook,14070,3328,0.2365,2021-12-11 17:46:21
744,LinkedIn,79523,8054,0.1013,2022-06-17 23:19:49
7796,Facebook,125405,11532,0.092,2022-01-06 00:53:14
15478,Twitter,44721,2458,0.055,2021-05-03 03:15:43
18020,LinkedIn,94102,21908,0.2328,2021-06-09 21:16:23
22449,Instagram,32442,7928,0.2444,2018-08-13 08:59:15
18067,Instagram,36028,1604,0.0445,2020-05-18 13:51:18
17993,Facebook,169358,15669,0.0925,2024-04-28 19:30:00
619,Instagram,92561,12580,0.1359,2020-12-26 11:56:26
9603,Facebook,15533,453,0.0292,2020-11-23 14:01:08
29635,Twitter,51805,2318,0.0447,2019-11-07 00:43:43
4057,LinkedIn,152900,34294,0.2243,2018-07-27 13:19:20
15594,Instagram,151973,13222,0.087,2024-06-22 06:06:27
29662,Facebook,57865,3004,0.0519,2019-05-22 22:18:55
12812,Twitter,55973,2007,0.0359,2021-09-19 12:13:31
26504,Twitter,59730,15831,0.265,2024-01-02 06:39:17
20189,Facebook,110833,19523,0.1761,2020-02-16 17:38:05
10442,Facebook,14591,1956,0.1341,2023-05-16 02:16:09
26188,Facebook,103064,28437,0.2759,2023-12-06 13:56:59
7444,Facebook,22624,2369,0.1047,2020-11-21 03:47:18
18077,Facebook,8870,207,0.0233,2021-12-04 09:29:44
16785,Facebook,172810,5227,0.0302,2019-02-11 04:33:08
26949,Twitter,117014,12257,0.1047,2020-10-14 19:16:21
4621,LinkedIn,192097,24104,0.1255,2019-12-31 18:26:21
2650,Twitter,68237,19998,0.2931,2024-12-02 16:37:28
28058,Facebook,191776,25341,0.1321,2022-12-18 02:25:01
11891,Facebook,30289,7496,0.2475,2024-02-01 00:56:09
11787,Facebook,80675,20348,0.2522,2022-03-01 05:00:43
24617,Facebook,93146,14648,0.1573,2019-11-12 03:26:33
14239,Facebook,164546,42913,0.2608,2024-01-12 19:43:32
17608,Instagram,194478,47878,0.2462,2024-06-10 08:10:59
23986,Twitter,39702,3652,0.092,2024-02-10 18:46:35
18480,Twitter,52109,1207,0.0232,2020-11-19 13:01:41
13548,Instagram,101397,2498,0.0246,2022-01-27 08:53:32
9050,Facebook,173574,5321,0.0307,2024-09-18 00:18:32
15415,Twitter,43119,3340,0.0775,2024-07-08 00:11:37
28065,Instagram,33942,1261,0.0372,2019-07-02 16:43:48
11800,Instagram,134263,9984,0.0744,2020-03-26 20:45:27
2791,LinkedIn,111429,12033,0.108,2019-01-15 00:40:24
17124,Instagram,73351,20531,0.2799,2023-05-16 10:26:50
9735,Facebook,157231,4104,0.0261,2020-02-13 01:06:54
17646,Instagram,129378,15625,0.1208,2022-04-04 04:11:26
4026,Facebook,178509,13315,0.0746,2022-01-30 17:03:26
5082,Facebook,170620,40588,0.2379,2022-11-21 21:47:09
14124,LinkedIn,15484,4215,0.2722,2018-10-28 20:19:37
5666,Twitter,116424,3982,0.0342,2019-01-05 03:13:49
27501,Instagram,6458,416,0.0644,2021-10-20 12:55:07
1035,LinkedIn,198312,14240,0.0718,2021-04-11 10:52:05
5389,Twitter,49082,9318,0.1898,2023-05-18 00:16:24
13697,LinkedIn,149489,6458,0.0432,2023-12-25 07:41:19
21136,Facebook,115817,22773,0.1966,2019-02-14 21:49:56
