user_id,acquisition_channel,acquisition_cost,time_to_convert_days,converted,signup_date
28212,Social,2874,35,No,2020-01-29 14:49:51
17772,Social,4722,2,No,2020-07-09 01:35:36
2189,Social,4717,41,No,2020-06-21 03:30:45
2657,Social,3243,43,No,2024-07-13 05:59:31
22403,Social,2184,17,No,2021-10-11 23:33:23
18633,Organic,2392,14,No,2020-10-06 05:59:15
25873,Referral,3994,39,No,2024-04-25 02:05:49
18026,Paid Search,935,41,Yes,2024-01-17 13:10:03
16307,Paid Search,3200,28,No,2024-03-10 21:33:36
11411,Organic,1006,20,Yes,2018-11-18 10:25:50
28120,Referral,4103,31,No,2023-03-28 00:57:03
23311,Social,930,12,Yes,2019-02-15 01:45:19
23345,Paid Search,2175,28,No,2018-02-02 07:10:47
5658,Social,268,20,Yes,2018-12-27 08:17:38
20551,Social,2563,9,No,2019-04-07 13:42:06
19813,Paid Search,2582,32,No,2020-07-24 17:14:41
9750,Paid Search,4012,25,No,2019-06-04 01:23:23
15976,Referral,4264,25,No,2023-03-17 17:40:04
20152,Paid Search,2358,17,No,2021-06-05 22:54:43
5314,Organic,3474,31,No,2019-03-27 00:19:18
17854,Social,4251,25,No,2022-06-21 11:33:27
9662,Social,2702,26,No,2023-05-01 08:28:22
24135,Organic,3821,39,No,2021-04-07 16:49:24
12161,Paid Search,4492,8,No,2024-07-24 07:53:25
22216,Paid Search,3029,9,No,2021-03-19 04:18:39
18466,Organic,4621,23,No,2021-11-19 12:41:10
25218,Social,4211,14,No,2021-10-14 15:34:16
17144,Organic,746,37,Yes,2022-01-06 22:41:46
9467,Social,4556,26,No,2021-10-08 10:20:31
16395,Social,511,14,Yes,2018-06-23 19:10:33
11008,Referral,3614,8,No,2022-12-22 01:58:29
6411,Organic,1855,7,Yes,2024-07-19 04:23:40
16981,Organic,444,3,Yes,2019-05-21 20:20:43
3973,Social,2100,35,No,2018-11-15 20:10:35
4921,Social,3307,34,No,2018-01-07 02:24:39
5091,Paid Search,3249,14,No,2022-03-04 20:06:29
18273,Social,3420,2,No,2020-10-29 12:45:38
7180,Paid Search,638,29,Yes,2024-08-29 01:29:42
672,Referral,1341,43,Yes,2019-07-11 04:09:47
16286,Social,957,28,Yes,2020-11-11 15:04:42
29522,Social,2395,26,No,2023-05-17 12:12:50
25498,Referral,3598,42,No,2019-03-01 22:28:57
15058,Organic,3781,2,No,2023-06-18 19:27:12
10346,Organic,481,41,Yes,2018-07-28 00:21:30
11975,Social,1242,12,Yes,2024-02-24 12:26:03
27708,Organic,264,33,Yes,2018-05-07 19:50:30
14965,Organic,929,39,Yes,2024-04-07 14:01:23
17146,Referral,1732,15,Yes,2023-02-11 12:17:31
13076,Social,979,6,Yes,2018-07-23 15:18:41
133,Referral,3702,24,No,2020-10-26 00:55:39
25666,Referral,2638,14,No,2020-06-22 07:58:45
26058,Social,3039,2,No,2020-11-15 14:31:58
13628,Social,3219,6,No,2024-02-09 22:57:58
12228,Paid Search,2058,4,No,2024-01-15 21:32:49
26950,Referral,1665,2,Yes,2021-09-01 14:08:18
24779,Social,3344,29,No,2019-09-03 05:37:04
18878,Social,4515,17,No,2023-07-20 13:18:18
17157,Paid Search,437,29,Yes,2021-12-04 12:49:52
9825,Organic,2152,27,No,2019-01-14 00:42:02
21798,Organic,2926,42,No,2019-12-29 09:58:59
24017,Referral,3506,23,No,2018-07-01 05:52:54
10339,Organic,3260,11,No,2024-04-20 09:15:27
25634,Paid Search,667,26,Yes,2019-05-20 06:39:59
27033,Social,628,42,Yes,2022-07-20 17:10:10
22809,Social,4596,38,No,2024-06-19 12:31:25
7569,Social,3127,18,No,2020-07-20 19:28:49
29344,Referral,3397,6,No,2019-08-23 07:03:22
23046,Social,4137,39,No,2022-04-02 17:42:16
27278,Organic,1206,17,Yes,2024-09-25 21:23:42
28724,Organic,3661,1,No,2019-01-15 02:33:37
2822,Social,4431,43,No,2021-11-20 16:10:24
649,Organic,4535,20,No,2018-09-25 15:42:24
17431,Social,1235,37,Yes,2019-09-28 04:19:34
24973,Referral,4217,35,No,2024-01-30 23:53:55
23338,Organic,4004,0,No,2021-05-03 06:04:38
20470,Paid Search,884,3,Yes,2018-07-15 13:06:18
24151,Referral,2660,42,No,2018-01-06 11:20:16
13082,Organic,2990,22,No,2018-06-06 13:34:06
4224,Paid Search,4758,2,No,2018-04-22 07:15:43
21038,Paid Search,4643,30,No,2022-04-22 19:55:13
29009,Social,2919,14,No,2019-11-05 18:33:19
9044,Paid Search,4852,30,No,2021-08-26 10:00:37
1135,Social,960,39,Yes,2022-09-25 10:01:29
11505,Organic,1060,18,Yes,2024-12-23 10:11:46
28944,Social,1848,14,Yes,2022-09-13 23:53:49
17693,Organic,938,35,Yes,2019-07-23 15:40:23
1240,Referral,819,31,Yes,2024-01-31 22:50:31
8596,Paid Search,426,42,Yes,2019-04-11 18:12:31
29066,Paid Search,3688,2,No,2018-04-18 10:42:05
2891,Referral,3486,29,No,2022-03-20 12:03:33
24772,Organic,3220,25,No,2022-08-12 07:38:11
1137,Referral,3261,28,No,2023-03-31 02:58:49
15093,Social,339,0,Yes,2024-02-09 09:10:35
2949,Social,1702,6,Yes,2018-09-10 09:38:45
2781,Paid Search,4455,18,No,2024-03-30 07:03:17
1098,Organic,1756,30,Yes,2022-05-08 20:35:56
7609,Paid Search,4864,34,No,2018-08-16 10:22:51
25231,Paid Search,2700,19,No,2018-07-07 10:10:00
21006,Referral,4352,7,No,2022-11-30 11:10:30
5759,Referral,804,34,Yes,2021-08-27 09:32:56
10357,Paid Search,1476,1,Yes,2019-01-21 13:02:28
12646,Paid Search,3339,16,No,2018-04-12 21:32:53
6123,Social,3518,36,No,2020-09-30 05:40:06
18906,Referral,3942,32,No,2019-03-28 10:16:52
3906,Organic,292,37,Yes,2021-03-14 00:02:03
16519,Paid Search,750,11,Yes,2023-12-10 02:03:32
5637,Referral,1711,21,Yes,2023-05-10 04:41:23
6316,Paid Search,4629,19,No,2024-12-24 00:24:47
8406,Referral,2027,35,No,2020-07-14 14:36:32
12761,Paid Search,2426,6,No,2019-02-26 05:49:37
16607,Social,4379,13,No,2020-09-23 20:27:32
16577,Organic,497,41,Yes,2024-03-31 23:26:22
15912,Social,3739,22,No,2018-12-16 17:56:06
6203,Social,2380,31,No,2021-08-18 14:00:03
1835,Paid Search,344,38,Yes,2018-12-26 11:43:41
10524,Organic,2858,24,No,2023-10-09 08:57:52
29863,Organic,349,42,Yes,2021-11-07 08:58:37
5743,Paid Search,2075,1,No,2021-04-17 02:55:39
21199,Organic,1110,1,Yes,2019-09-23 04:51:22
23767,Social,3005,37,No,2021-07-12 14:50:01
1441,Social,1084,5,Yes,2023-05-24 23:07:42
11442,Referral,2832,34,No,2021-09-26 07:09:58
13608,Social,4611,9,No,2022-08-24 19:55:31
2255,Organic,618,31,Yes,2023-02-16 23:18:59
6326,Organic,4503,25,No,2018-05-21 23:09:30
7618,Organic,2837,4,No,2024-07-04 02:11:41
18029,Paid Search,2161,15,No,2020-07-27 20:17:24
489,Social,2317,22,No,2024-06-07 01:46:55
12432,Referral,3313,16,No,2020-06-25 18:25:19
1063,Paid Search,1696,15,Yes,2020-07-24 04:59:50
4204,Referral,4345,14,No,2023-08-03 09:33:56
19634,Paid Search,677,41,Yes,2018-07-26 16:55:38
7076,Social,4974,27,No,2020-09-29 15:04:10
21335,Paid Search,4405,7,No,2022-01-20 11:02:01
9215,Paid Search,3176,31,No,2021-12-30 18:34:33
9590,Social,3918,30,No,2023-05-29 09:19:21
17956,Referral,3635,31,No,2019-12-01 08:45:35
11946,Paid Search,3019,2,No,2020-01-23 11:29:11
15748,Paid Search,2600,4,No,2023-06-28 09:46:25
8387,Paid Search,4343,34,No,2022-09-25 01:55:36
10252,Organic,2925,22,No,2021-12-19 19:06:06
12153,Organic,2857,30,No,2024-05-17 10:26:55
10024,Paid Search,2149,43,No,2022-01-26 11:24:03
18853,Social,631,43,Yes,2023-02-09 19:05:52
7544,Social,1646,6,Yes,2024-09-10 16:56:11
1940,Paid Search,1711,7,Yes,2019-11-06 04:59:55
29079,Referral,377,41,Yes,2018-12-13 05:29:05
24235,Organic,3721,42,No,2018-05-29 07:35:50
28895,Organic,3770,5,No,2023-10-12 23:37:35
4849,Paid Search,2831,13,No,2018-06-22 21:18:34
14740,Organic,2249,20,No,2019-09-30 16:22:27
13002,Social,3871,10,No,2021-03-12 11:26:16
8364,Organic,880,3,Yes,2020-02-19 14:47:17
19758,Organic,801,22,Yes,2021-11-19 04:47:15
16253,Referral,937,1,Yes,2021-07-22 03:30:04
5214,Referral,2421,32,No,2023-07-02 04:51:38
9955,Referral,2020,37,No,2024-07-20 01:42:53
28220,Referral,2719,43,No,2021-02-09 19:50:18
2296,Paid Search,2553,13,No,2023-03-26 14:35:00
21876,Organic,4736,13,No,2018-02-27 11:54:52
25496,Paid Search,2957,14,No,2020-06-17 20:29:08
25548,Social,3417,24,No,2019-10-23 03:15:44
2394,Organic,586,14,Yes,2019-06-17 02:49:36
11264,Referral,1688,42,Yes,2023-09-26 03:52:42
12652,Social,2489,34,No,2021-07-27 10:07:14
28052,Social,4432,0,No,2019-01-20 03:52:49
20619,Organic,1323,10,Yes,2018-11-22 22:16:52
18746,Referral,1279,23,Yes,2022-05-07 13:37:13
2808,Organic,1204,12,Yes,2021-07-26 06:09:47
29502,Paid Search,1020,44,Yes,2024-12-30 18:29:21
26491,Organic,3447,13,No,2020-12-13 04:42:42
836,Social,2903,9,No,2023-04-05 14:50:17
26036,Organic,1949,20,Yes,2020-02-05 17:07:09
4730,Organic,792,5,Yes,2019-09-27 10:02:00
12596,Paid Search,4875,27,No,2021-09-26 03:18:10
13163,Paid Search,4729,29,No,2019-08-12 07:27:17
25158,Referral,763,32,Yes,2019-03-09 21:30:09
9686,Organic,4304,25,No,2024-02-26 12:49:42
304,Organic,3490,4,No,2019-01-27 00:13:06
8358,Paid Search,2129,26,No,2022-10-18 05:32:13
13140,Organic,590,6,Yes,2021-05-31 18:13:12
3603,Referral,1863,0,Yes,2020-07-26 21:51:49
18536,Referral,687,44,Yes,2023-10-07 20:18:38
6172,Social,2820,14,No,2022-04-23 17:46:16
17923,Social,1159,38,Yes,2021-03-06 23:45:38
22736,Organic,3319,30,No,2024-01-25 21:13:17
29400,Referral,2647,39,No,2021-03-27 10:21:08
13539,Organic,2619,24,No,2021-02-17 13:54:59
7617,Paid Search,1142,18,Yes,2021-06-03 10:59:16
9929,Organic,4734,30,No,2023-03-03 21:39:57
13826,Paid Search,1058,6,Yes,2019-08-22 10:57:28
28631,Referral,4250,7,No,2024-12-23 01:22:26
28583,Paid Search,2592,0,No,2018-03-16 05:08:07
9058,Referral,2832,41,No,2020-09-21 18:20:14
21769,Referral,250,24,Yes,2019-07-26 00:20:50
28214,Paid Search,1558,39,Yes,2023-04-21 04:00:32
11729,Organic,3981,34,No,2023-03-03 00:46:52
15624,Paid Search,583,33,Yes,2018-07-15 04:20:04
4295,Referral,4265,27,No,2024-11-11 06:29:54
12865,Paid Search,3401,7,No,2022-02-21 19:46:40
27948,Organic,1147,37,Yes,2022-09-05 22:44:39
24651,Organic,1345,7,Yes,2021-01-27 18:38:49
14021,Social,3599,36,No,2024-10-01 13:32:32
20981,Social,351,1,Yes,2022-10-30 16:39:52
22826,Organic,1866,34,Yes,2024-03-11 11:39:49
2960,Social,1690,43,Yes,2024-04-16 03:29:40
12445,Referral,440,42,Yes,2019-08-20 00:01:21
15848,Referral,1274,4,Yes,2019-12-12 06:44:55
11652,Referral,576,43,Yes,2023-07-03 14:10:18
1353,Referral,489,25,Yes,2018-03-17 16:46:42
40,Social,4169,22,No,2023-02-02 12:30:08
12911,Paid Search,1907,39,Yes,2024-05-23 16:27:17
1186,Organic,3881,35,No,2021-04-19 01:54:40
9848,Organic,2185,19,No,2020-02-28 16:47:27
2304,Organic,4869,30,No,2021-01-22 01:14:16
20575,Paid Search,295,25,Yes,2022-06-30 02:38:57
16730,Referral,1936,36,Yes,2022-10-15 17:48:10
4727,Referral,3255,11,No,2022-10-07 22:34:50
27988,Referral,2773,41,No,2024-04-15 17:05:31
6862,Paid Search,3034,37,No,2020-02-09 13:09:18
25714,Organic,1583,34,Yes,2018-05-30 23:54:35
17746,Referral,1563,31,Yes,2021-08-01 22:30:53
6664,Paid Search,4701,16,No,2022-05-18 07:54:25
142,Social,2053,21,No,2020-10-12 19:09:50
29442,Social,2144,14,No,2018-10-01 02:40:11
8020,Organic,4539,44,No,2018-02-08 14:30:14
2934,Paid Search,2296,25,No,2019-12-25 06:59:36
1091,Organic,1812,18,Yes,2023-08-12 07:27:17
6641,Paid Search,2013,3,No,2024-10-17 09:15:47
2459,Paid Search,4805,5,No,2021-03-27 07:22:01
12096,Paid Search,1999,42,Yes,2022-08-09 17:05:10
19883,Social,2536,41,No,2023-05-04 05:40:49
21643,Paid Search,686,24,Yes,2024-03-24 06:43:30
23489,Referral,3548,33,No,2019-06-22 18:31:45
5918,Paid Search,4896,39,No,2018-07-07 01:00:55
5168,Social,3551,10,No,2018-12-05 08:41:44
24689,Organic,4698,37,No,2022-11-20 10:59:08
19387,Paid Search,504,38,Yes,2021-10-07 03:42:39
15252,Paid Search,2250,26,No,2020-07-16 05:27:12
4425,Referral,681,11,Yes,2022-01-12 07:04:54
7014,Referral,825,11,Yes,2024-12-21 19:55:53
12968,Social,4037,9,No,2021-10-03 15:13:43
916,Social,4068,43,No,2024-12-18 12:43:25
18429,Referral,4576,35,No,2018-09-12 05:06:36
7020,Organic,2429,12,No,2023-03-16 08:12:18
26180,Referral,4117,4,No,2024-03-08 09:17:54
2451,Organic,4456,10,No,2019-03-28 03:07:55
21893,Referral,4134,1,No,2024-04-01 19:31:06
24925,Paid Search,2785,43,No,2020-10-06 10:23:28
6416,Paid Search,3456,10,No,2024-09-04 21:54:06
9216,Paid Search,4622,11,No,2019-12-16 00:56:55
18431,Paid Search,2798,5,No,2019-03-11 20:38:52
1254,Paid Search,4802,28,No,2018-08-14 08:41:58
10301,Referral,1595,15,Yes,2020-03-05 10:26:24
9166,Referral,3123,8,No,2024-09-25 05:31:44
14552,Organic,4649,41,No,2024-09-27 09:28:46
10221,Organic,1039,19,Yes,2021-04-25 04:58:54
9071,Organic,4164,12,No,2023-10-28 02:20:28
26151,Paid Search,4555,1,No,2018-02-02 04:47:25
23424,Paid Search,3926,12,No,2018-08-27 22:15:44
4718,Referral,2004,34,No,2019-05-24 06:44:03
1055,Organic,1306,0,Yes,2023-09-08 01:30:21
15800,Referral,2041,41,No,2018-08-22 04:49:33
23119,Social,4805,7,No,2023-06-20 02:16:02
25224,Referral,1804,16,Yes,2020-07-25 15:04:18
26686,Social,3239,3,No,2020-05-26 14:38:58
2312,Social,3474,39,No,2022-06-10 10:34:44
9476,Paid Search,4394,24,No,2024-04-20 17:45:28
29881,Social,628,25,Yes,2024-03-07 04:35:46
6671,Organic,4716,2,No,2024-02-11 18:27:02
3729,Paid Search,1466,36,Yes,2022-09-04 07:32:01
5085,Referral,3189,39,No,2020-08-15 23:42:57
9333,Social,2951,24,No,2022-09-17 16:42:34
20316,Paid Search,3387,23,No,2021-10-17 12:36:17
29052,Social,3594,9,No,2023-05-03 20:17:47
654,Organic,2815,39,No,2022-07-04 18:54:23
5710,Social,2192,41,No,2024-01-23 15:40:52
23168,Social,1164,27,Yes,2024-11-16 02:07:00
15974,Organic,2011,0,No,2018-01-27 10:32:19
21345,Referral,215,38,Yes,2024-11-29 05:06:00
6645,Paid Search,4546,5,No,2021-02-12 10:25:47
11122,Social,1673,13,Yes,2021-12-16 19:23:39
12280,Referral,445,24,Yes,2023-09-03 15:12:20
6227,Referral,2499,11,No,2021-08-25 16:03:56
7603,Paid Search,2960,5,No,2018-07-16 14:22:20
23923,Referral,2419,12,No,2022-09-30 15:22:06
17256,Organic,2388,14,No,2020-06-25 05:16:30
29303,Organic,1505,6,Yes,2019-04-05 14:18:58
13830,Referral,4952,29,No,2022-02-06 00:20:14
8250,Paid Search,3771,36,No,2024-05-28 02:44:48
17248,Social,3498,38,No,2018-01-11 19:04:47
19776,Social,1690,37,Yes,2023-09-14 01:11:39
9796,Referral,2661,16,No,2023-04-09 16:31:21
2574,Social,1984,10,Yes,2022-03-08 13:17:34
15980,Referral,4038,18,No,2020-07-13 14:28:43
27909,Paid Search,473,9,Yes,2020-09-13 23:15:20
10899,Organic,1956,19,Yes,2022-10-22 02:19:50
22653,Organic,2504,31,No,2019-09-27 01:41:48
5156,Social,3815,2,No,2020-08-12 05:39:39
19074,Paid Search,1757,32,Yes,2019-10-09 02:18:08
10598,Social,3505,0,No,2019-07-11 23:24:04
5268,Organic,2807,13,No,2023-03-08 09:12:56
26826,Social,4099,0,No,2020-11-09 01:34:40
9469,Paid Search,2334,35,No,2019-12-30 19:44:00
8557,Paid Search,1861,37,Yes,2020-09-02 15:59:28
18082,Paid Search,2539,6,No,2020-08-16 14:33:58
17983,Social,1671,16,Yes,2021-04-24 03:20:37
12774,Organic,1803,42,Yes,2020-11-14 21:51:34
21087,Referral,4423,31,No,2019-04-15 01:51:47
26111,Referral,2580,35,No,2021-10-25 20:23:39
19597,Paid Search,1528,25,Yes,2018-08-11 22:15:47
19346,Paid Search,4105,39,No,2018-01-27 09:03:05
22273,Referral,3407,43,No,2019-08-02 20:21:29
20754,Referral,1690,25,Yes,2019-08-01 04:39:13
23989,Organic,4960,40,No,2024-02-05 10:44:36
17036,Organic,3700,33,No,2018-06-30 16:38:20
15927,Social,4281,35,No,2021-06-25 12:26:57
5593,Social,663,44,Yes,2021-08-30 03:16:10
17994,Organic,1627,14,Yes,2018-09-30 02:34:23
26812,Paid Search,2297,33,No,2023-11-18 09:27:23
915,Social,4825,5,No,2019-10-29 23:54:03
3144,Organic,717,39,Yes,2018-12-04 17:55:34
17101,Referral,4146,10,No,2018-12-23 04:06:58
6803,Organic,1588,10,Yes,2022-02-07 09:57:06
10951,Social,3994,29,No,2019-03-12 19:29:27
3968,Organic,1069,42,Yes,2022-08-26 08:20:16
22302,Organic,3727,23,No,2024-07-29 01:51:05
1298,Referral,1121,12,Yes,2020-01-29 23:38:39
24604,Paid Search,4933,14,No,2021-12-14 09:48:47
28116,Paid Search,4755,37,No,2020-03-26 13:22:33
7121,Social,2842,20,No,2022-09-23 00:11:45
16186,Paid Search,4878,7,No,2018-08-31 04:53:46
861,Organic,3525,42,No,2019-02-13 12:51:59
17445,Paid Search,208,41,Yes,2018-03-19 13:44:24
26878,Paid Search,2953,35,No,2020-04-20 22:07:53
3591,Social,527,29,Yes,2021-09-11 07:52:03
18502,Organic,2654,5,No,2022-01-06 12:12:03
18632,Paid Search,1678,12,Yes,2018-12-12 04:45:08
19761,Referral,1517,31,Yes,2019-11-09 20:14:14
17935,Referral,1276,9,Yes,2018-05-17 07:32:05
14119,Organic,2273,19,No,2024-08-02 15:34:33
25263,Referral,4972,35,No,2024-04-15 03:41:35
4988,Referral,502,30,Yes,2020-07-27 01:10:18
25010,Organic,1227,31,Yes,2020-12-08 03:56:23
1343,Paid Search,2351,44,No,2024-05-02 08:07:03
12177,Social,3529,22,No,2022-05-11 14:19:39
17564,Social,4495,38,No,2020-12-09 00:14:59
5321,Referral,4092,16,No,2019-06-21 16:06:16
29988,Paid Search,231,42,Yes,2023-04-14 00:53:56
22719,Social,4704,0,No,2022-03-30 20:11:54
9879,Referral,2951,18,No,2021-07-20 14:14:40
8782,Organic,1643,44,Yes,2021-05-26 01:43:06
15628,Referral,1946,19,Yes,2019-09-06 02:35:39
641,Paid Search,467,8,Yes,2018-03-03 07:51:36
13261,Referral,3351,37,No,2022-05-28 20:11:00
8635,Organic,3528,23,No,2020-12-06 23:09:46
1295,Organic,1488,30,Yes,2019-10-24 13:21:38
251,Paid Search,4600,23,No,2021-02-16 01:28:20
25407,Referral,2357,8,No,2021-06-18 07:10:08
8623,Referral,700,43,Yes,2021-10-21 05:09:51
15403,Social,4805,44,No,2021-08-02 16:21:48
5853,Paid Search,3448,42,No,2018-04-28 08:54:46
24773,Organic,2462,30,No,2021-06-12 09:56:26
8277,Social,340,35,Yes,2018-12-24 15:07:07
21683,Social,3369,42,No,2024-12-08 05:42:42
9342,Paid Search,3279,39,No,2023-08-10 10:40:53
18983,Referral,2931,41,No,2019-03-22 08:13:14
5131,Social,4791,7,No,2020-01-02 06:30:54
10719,Social,2841,37,No,2021-06-12 20:04:36
29139,Social,4329,18,No,2020-10-23 06:10:51
1782,Social,751,24,Yes,2024-01-18 01:49:05
2506,Organic,3089,2,No,2019-02-12 03:35:31
29823,Paid Search,1697,24,Yes,2020-05-27 13:31:46
15146,Referral,228,1,Yes,2022-02-15 18:15:56
1427,Referral,338,43,Yes,2019-12-05 07:55:51
26096,Social,1859,38,Yes,2023-05-26 01:42:29
11072,Organic,1317,8,Yes,2020-11-15 17:07:55
5597,Referral,2324,17,No,2021-02-15 02:49:36
10380,Paid Search,1620,16,Yes,2022-06-23 19:54:12
2769,Referral,2118,26,No,2018-01-19 07:34:13
23667,Referral,3215,43,No,2023-02-27 03:02:28
6788,Organic,3808,4,No,2019-02-18 16:22:15
8082,Social,2177,34,No,2024-06-18 04:54:55
15501,Paid Search,1009,33,Yes,2023-11-04 13:09:18
20483,Social,3097,16,No,2022-01-02 04:05:47
7413,Organic,336,27,Yes,2022-09-30 20:10:36
16374,Social,4921,2,No,2019-11-15 14:40:29
4366,Organic,3618,42,No,2020-06-29 05:16:19
1230,Social,3169,38,No,2023-03-26 22:54:29
26023,Paid Search,3727,41,No,2019-07-04 16:42:18
5093,Organic,3979,9,No,2019-02-21 03:43:16
27557,Paid Search,2322,22,No,2018-11-08 08:01:33
11714,Paid Search,2467,21,No,2023-08-04 15:29:02
74,Organic,1858,7,Yes,2018-12-09 18:28:53
16030,Social,2048,28,No,2024-09-08 23:55:54
8178,Paid Search,2194,39,No,2023-10-11 00:45:31
28143,Referral,4461,30,No,2019-10-28 21:25:18
807,Organic,1317,39,Yes,2018-09-02 03:31:53
18012,Organic,1647,30,Yes,2021-12-26 21:54:42
489,Organic,1728,29,Yes,2018-02-24 11:16:21
27317,Paid Search,381,12,Yes,2023-09-26 20:52:27
208,Organic,660,20,Yes,2021-08-18 13:24:49
24406,Organic,932,10,Yes,2023-05-10 17:09:34
12374,Organic,2659,6,No,2023-04-26 23:15:56
18824,Paid Search,3903,2,No,2018-11-21 05:00:26
19754,Social,1987,1,Yes,2024-10-22 18:38:40
6638,Social,3514,33,No,2019-06-02 11:01:09
13919,Referral,3183,44,No,2022-08-30 08:02:17
9406,Paid Search,1196,5,Yes,2019-05-18 20:06:49
20555,Social,2641,30,No,2023-03-21 07:27:03
29871,Organic,4621,37,No,2024-07-15 13:43:07
3288,Organic,2221,23,No,2019-09-03 10:53:53
10122,Paid Search,2861,3,No,2020-09-23 18:03:48
7459,Referral,788,7,Yes,2020-06-16 11:40:30
18202,Paid Search,1571,7,Yes,2020-03-25 23:05:57
2190,Social,2450,16,No,2021-04-10 20:07:11
3115,Referral,2429,24,No,2020-04-10 15:10:39
25190,Organic,867,27,Yes,2022-01-11 00:24:50
2703,Organic,3796,1,No,2022-09-06 16:26:23
27030,Social,3634,12,No,2018-01-18 04:54:31
9266,Social,2641,3,No,2021-09-20 21:42:28
5549,Paid Search,1984,41,Yes,2020-02-17 07:42:10
11530,Organic,2445,36,No,2024-09-27 20:23:37
29878,Paid Search,4181,22,No,2024-01-19 06:59:07
13990,Organic,4088,5,No,2018-07-26 16:25:48
28724,Organic,1189,36,Yes,2024-02-20 02:47:28
9471,Referral,2408,15,No,2018-01-23 17:41:19
22996,Organic,4064,4,No,2020-10-23 13:35:11
15302,Paid Search,4989,31,No,2021-03-06 10:11:37
1328,Paid Search,3778,20,No,2019-07-18 16:11:53
25257,Referral,824,24,Yes,2024-10-02 00:14:04
2587,Paid Search,1884,36,Yes,2018-03-11 19:38:12
5659,Referral,2767,22,No,2022-07-05 20:02:00
25551,Social,1882,39,Yes,2021-09-14 01:59:34
29401,Organic,4639,4,No,2018-12-05 17:11:44
27728,Social,2700,43,No,2021-04-28 16:29:15
24860,Paid Search,2483,17,No,2024-12-21 23:45:17
17834,Paid Search,2896,10,No,2018-03-11 22:02:07
5566,Referral,2712,33,No,2023-08-11 11:59:08
10436,Referral,2952,39,No,2022-03-17 06:30:19
27043,Paid Search,2944,0,No,2022-08-17 12:37:29
11818,Organic,4798,0,No,2022-02-04 16:15:00
1150,Referral,3098,12,No,2023-07-27 07:47:07
22218,Paid Search,1389,25,Yes,2018-07-27 10:25:22
9900,Organic,4776,41,No,2020-12-29 06:08:02
10668,Referral,4517,9,No,2018-02-19 18:07:19
29325,Paid Search,1785,17,Yes,2019-04-01 18:04:12
2249,Paid Search,1565,2,Yes,2018-10-13 07:51:55
28297,Social,273,31,Yes,2020-04-24 19:58:19
5884,Paid Search,2724,29,No,2023-02-23 07:55:51
3890,Social,2634,38,No,2021-12-23 18:44:11
9496,Organic,2633,14,No,2018-09-17 16:16:36
11233,Organic,1672,30,Yes,2022-07-22 07:47:05
22616,Referral,3222,17,No,2021-02-12 21:15:59
27269,Social,469,30,Yes,2020-12-18 19:05:57
28600,Referral,4507,31,No,2020-12-06 07:53:36
8446,Referral,2383,2,No,2021-11-23 16:17:06
2868,Organic,2131,10,No,2019-05-14 05:48:59
6224,Referral,4730,32,No,2023-09-07 09:51:50
27739,Paid Search,1042,13,Yes,2019-02-21 11:37:32
18146,Organic,547,24,Yes,2022-11-12 16:29:13
21159,Organic,4250,39,No,2020-04-16 20:29:42
19084,Paid Search,4395,40,No,2024-08-17 10:53:49
23727,Social,3818,14,No,2020-11-19 13:53:35
5599,Social,4532,17,No,2022-03-18 10:10:05
11717,Referral,2636,29,No,2020-12-29 00:56:21
20866,Referral,4080,22,No,2021-04-29 13:17:43
24636,Organic,2793,2,No,2023-10-05 09:31:19
29203,Referral,4521,29,No,2018-10-02 18:35:56
8659,Organic,4570,28,No,2020-01-19 01:02:32
3295,Organic,1102,40,Yes,2020-03-22 01:25:18
8417,Social,3476,9,No,2024-08-04 04:17:52
19741,Referral,2092,23,No,2018-12-15 19:59:46
29203,Paid Search,2283,27,No,2022-07-28 02:27:28
25950,Paid Search,1776,27,Yes,2019-09-26 16:36:48
14458,Paid Search,2449,12,No,2022-02-01 18:54:17
7074,Paid Search,3129,30,No,2018-05-06 17:36:44
20005,Organic,1706,39,Yes,2021-06-21 01:21:40
9052,Social,3392,12,No,2024-03-21 07:57:56
2122,Paid Search,3554,0,No,2023-12-17 13:27:44
24567,Organic,1211,35,Yes,2020-02-04 06:56:54
15006,Referral,2049,38,No,2023-05-27 16:20:55
3165,Social,3614,4,No,2020-12-26 14:14:14
13817,Paid Search,4064,28,No,2023-06-15 14:39:16
15640,Paid Search,2258,2,No,2018-09-26 05:39:01
