respondent_id,brand_recall_score,purchase_intent_score,survey_channel,survey_date
17439,5,8,Offline,2019-12-28 00:21:36
37694,10,2,Online,2024-06-21 00:27:35
43267,6,5,Online,2022-09-03 17:51:26
31965,10,8,Online,2024-04-03 03:57:18
41167,8,3,Offline,2024-12-29 20:56:36
39781,9,5,Offline,2024-12-06 08:47:28
20561,8,7,Offline,2022-04-22 01:41:55
24192,7,10,Offline,2024-11-28 03:00:40
48481,2,6,Offline,2024-08-27 19:18:03
3599,6,6,Online,2024-01-10 04:16:26
48969,7,8,Offline,2024-12-30 07:28:31
13480,4,7,Online,2020-04-16 03:59:30
25265,4,10,Offline,2019-10-21 06:01:51
14842,4,10,Offline,2022-10-04 20:50:17
19772,3,8,Offline,2024-12-13 17:14:37
19172,9,1,Online,2018-03-07 02:18:06
40278,7,1,Offline,2020-08-16 20:51:14
715,9,4,Offline,2023-04-30 18:28:39
27961,1,9,Offline,2023-09-10 18:12:19
46571,7,4,Offline,2021-06-19 19:30:59
7101,9,10,Online,2021-12-27 10:03:30
44111,5,3,Online,2024-01-25 08:21:03
20219,3,9,Online,2020-09-03 15:06:47
28848,1,9,Offline,2018-03-30 08:10:29
41408,9,1,Offline,2021-01-24 22:09:10
21487,3,9,Offline,2019-07-13 21:18:46
18279,4,10,Offline,2018-02-26 03:40:28
4821,3,7,Online,2023-06-02 00:17:55
40952,10,7,Online,2022-02-15 16:19:55
26423,2,9,Online,2018-05-23 06:15:00
4151,2,10,Online,2022-05-13 14:21:11
1638,5,2,Online,2022-06-16 08:33:06
2560,5,7,Offline,2020-03-22 12:53:10
20479,3,7,Online,2024-01-20 04:01:45
11491,1,7,Online,2023-05-31 10:56:02
42882,10,4,Online,2020-03-31 05:08:09
6829,4,6,Online,2022-02-21 10:50:52
3626,5,3,Online,2024-08-07 06:27:59
23747,6,7,Offline,2023-11-17 13:21:25
4951,1,6,Offline,2018-06-22 01:31:15
15525,7,9,Offline,2024-12-13 00:08:29
37785,7,3,Online,2024-09-30 21:07:49
326,2,1,Offline,2019-09-08 01:55:08
27267,1,5,Offline,2018-04-05 07:16:21
38858,6,1,Offline,2022-08-01 20:16:53
42988,6,9,Offline,2020-02-04 17:21:11
8149,1,4,Online,2024-03-14 23:51:27
20380,7,1,Offline,2023-12-18 02:08:45
20767,4,8,Online,2023-04-17 14:52:01
19113,2,2,Offline,2024-10-29 07:06:59
15811,4,10,Online,2020-12-10 21:07:03
23898,9,4,Offline,2024-12-01 15:52:00
41418,2,4,Online,2024-01-12 01:06:26
36890,3,8,Online,2024-08-09 23:21:25
3230,5,1,Offline,2020-07-20 23:07:08
3950,2,7,Online,2022-07-05 16:19:32
26749,7,10,Online,2020-01-02 13:22:00
16851,9,9,Offline,2024-12-29 13:45:51
38276,6,8,Offline,2023-03-10 05:13:37
42894,9,2,Online,2020-08-11 15:37:49
26297,7,6,Online,2019-12-03 02:59:09
34823,3,6,Online,2020-08-11 06:22:24
10760,3,10,Offline,2022-08-01 00:19:17
34620,9,10,Offline,2023-03-03 18:43:01
43168,2,6,Online,2024-06-02 17:10:10
29316,5,3,Offline,2018-07-07 16:19:10
35326,1,5,Offline,2022-04-12 21:45:29
27495,4,4,Online,2023-12-19 04:27:08
21285,8,7,Offline,2022-08-29 03:45:44
4352,4,1,Offline,2022-03-22 15:44:04
19581,3,2,Offline,2019-12-12 12:14:42
2895,8,6,Online,2020-08-23 14:57:21
6787,4,6,Online,2022-06-24 02:49:42
24308,6,8,Offline,2024-05-31 09:27:11
4109,2,1,Offline,2024-01-26 21:02:42
4005,6,2,Offline,2020-10-01 06:43:08
29341,6,10,Online,2019-09-14 10:42:19
1437,3,1,Offline,2024-08-19 07:23:03
26646,4,3,Offline,2018-10-07 10:06:44
40080,4,9,Online,2018-07-25 19:32:29
26382,8,2,Offline,2019-06-18 09:21:42
3586,6,4,Offline,2022-10-16 08:36:04
28134,7,7,Online,2024-05-25 17:30:12
29456,8,5,Online,2018-03-17 06:08:02
45864,5,8,Online,2018-08-16 04:18:14
15258,4,4,Offline,2024-04-06 22:25:40
17584,10,2,Offline,2019-12-07 02:01:37
12206,8,10,Offline,2019-01-27 22:02:07
40760,7,9,Offline,2021-12-13 08:41:13
34338,9,2,Online,2019-05-07 05:28:55
570,4,4,Offline,2018-10-22 02:43:16
18104,7,4,Online,2022-10-01 09:06:04
23915,8,8,Offline,2021-11-03 11:03:36
21064,3,10,Offline,2023-01-22 15:51:49
20261,10,10,Offline,2022-07-04 10:48:54
24057,9,8,Online,2019-02-17 13:20:58
15167,6,6,Offline,2018-11-25 12:13:40
40822,1,9,Online,2023-06-10 16:14:35
49246,7,9,Offline,2018-11-03 19:11:19
28050,3,8,Online,2020-08-14 12:43:01
12022,6,6,Offline,2022-01-12 00:30:24
47583,6,5,Online,2019-11-05 13:49:51
47537,8,3,Online,2018-05-12 20:43:21
6361,5,10,Offline,2021-09-10 12:03:55
48645,1,3,Online,2021-03-30 09:55:59
35054,3,9,Online,2024-10-06 18:35:23
12940,6,8,Online,2022-02-01 19:54:10
34293,1,10,Offline,2018-07-10 06:41:04
39852,9,3,Online,2020-09-19 21:55:02
30536,9,10,Online,2019-01-31 01:13:25
47333,1,5,Offline,2018-12-14 10:20:19
25329,2,7,Offline,2022-03-30 03:47:03
47964,10,4,Offline,2019-05-14 01:38:16
6854,7,2,Offline,2018-03-24 23:04:14
20359,8,3,Offline,2021-02-26 10:19:30
36506,5,5,Offline,2019-04-01 08:27:05
23352,9,3,Online,2022-03-25 02:11:16
45030,8,4,Offline,2023-05-18 12:50:00
25350,5,9,Offline,2019-10-20 12:16:01
44710,2,1,Offline,2021-12-28 02:57:18
13791,4,10,Offline,2018-03-05 20:46:37
13803,9,8,Offline,2022-01-13 03:58:16
19988,4,10,Offline,2020-01-01 02:03:01
22959,5,9,Online,2021-10-09 04:45:49
31241,10,7,Offline,2018-03-01 09:07:10
42131,5,3,Offline,2023-09-08 18:08:10
27278,7,7,Offline,2022-08-31 06:50:59
5518,7,1,Online,2018-11-23 23:41:41
27817,3,9,Offline,2019-11-04 04:15:24
18700,8,4,Online,2018-09-10 19:06:01
15059,2,4,Offline,2022-01-24 14:21:19
12974,8,10,Offline,2024-12-21 03:01:34
33472,5,2,Offline,2021-05-29 04:00:44
43472,4,6,Online,2020-12-14 17:22:52
32610,1,4,Offline,2020-03-21 04:21:17
22029,4,9,Online,2022-08-14 15:03:50
944,2,5,Offline,2020-11-28 10:30:39
15450,6,1,Offline,2021-10-27 16:32:30
18335,7,3,Offline,2019-01-28 12:23:28
4671,8,3,Offline,2020-02-12 09:48:43
3592,5,2,Offline,2018-02-02 14:06:15
37824,1,8,Offline,2022-02-07 22:31:03
948,4,1,Offline,2019-04-11 23:26:38
44448,5,2,Online,2024-05-10 01:55:37
21343,3,10,Online,2021-05-08 13:09:50
8458,1,1,Offline,2020-11-13 07:20:16
24776,6,4,Offline,2018-04-17 13:47:15
26638,2,6,Offline,2021-10-14 03:28:38
43209,2,1,Offline,2021-01-06 08:14:56
43761,9,5,Offline,2023-09-23 01:05:18
12065,5,1,Online,2019-03-19 21:43:06
36899,5,2,Online,2019-11-07 07:58:23
26285,2,1,Online,2022-11-15 21:43:28
21067,4,10,Offline,2020-09-20 02:32:26
40833,7,1,Offline,2023-01-26 14:32:36
4302,7,7,Online,2019-05-14 17:19:33
20979,5,2,Online,2018-01-04 00:47:06
5643,4,4,Offline,2023-02-02 19:03:21
5211,9,4,Offline,2022-04-01 01:33:33
5518,3,3,Offline,2022-09-19 09:33:02
11047,6,7,Online,2024-07-05 07:30:52
45808,9,8,Offline,2023-04-17 13:49:04
15132,8,8,Online,2023-09-18 23:53:50
33380,7,2,Online,2020-10-08 11:43:44
862,8,4,Offline,2022-01-21 00:51:07
7645,3,10,Offline,2024-09-11 03:10:59
9376,9,6,Offline,2018-11-25 12:56:07
15745,5,10,Online,2024-10-12 08:51:28
43409,5,7,Offline,2022-05-13 23:39:44
33416,1,7,Online,2019-12-07 21:41:52
48959,5,4,Online,2022-07-24 09:29:53
21692,6,6,Offline,2020-12-08 22:56:30
27326,2,9,Online,2019-02-15 15:12:18
32908,10,9,Offline,2018-10-25 07:00:17
48902,3,4,Offline,2021-01-18 20:02:38
36816,4,5,Offline,2018-12-29 07:04:40
6124,3,9,Online,2021-06-06 23:57:57
43730,6,1,Online,2018-08-13 13:43:42
36184,1,8,Online,2024-02-26 02:29:18
45213,2,9,Offline,2023-05-01 22:13:16
48493,4,2,Offline,2018-03-27 20:14:47
17141,6,2,Online,2023-12-11 17:18:36
24436,10,2,Online,2023-02-12 17:32:41
11434,7,5,Offline,2023-01-16 13:08:33
5940,7,10,Offline,2022-09-10 14:47:54
17334,5,4,Offline,2021-10-02 22:56:29
40704,7,5,Offline,2019-01-26 16:45:10
19485,7,2,Online,2024-06-08 20:24:09
7682,8,5,Offline,2022-09-30 12:13:26
28282,1,8,Online,2022-06-08 07:45:02
7387,6,5,Online,2022-07-22 08:57:08
9224,1,10,Offline,2022-11-02 06:28:41
19519,6,2,Offline,2023-12-09 00:53:02
17898,1,8,Online,2023-04-20 07:10:01
24952,4,2,Online,2021-11-25 04:40:20
38318,6,10,Online,2021-08-10 23:50:26
43256,3,7,Online,2018-09-29 07:42:24
46376,6,3,Online,2020-10-28 03:49:54
30692,5,7,Online,2022-10-20 13:56:15
16022,6,1,Online,2022-04-15 08:59:17
45822,2,8,Offline,2019-07-15 19:01:54
38103,8,10,Offline,2022-10-12 13:05:34
862,8,9,Online,2018-11-22 12:54:27
47821,2,5,Online,2022-02-23 19:21:43
9985,5,3,Online,2023-12-06 21:47:09
48464,2,6,Online,2021-09-18 05:01:22
14594,10,2,Offline,2024-08-06 09:13:52
32125,9,4,Online,2023-12-13 13:05:52
4220,3,6,Offline,2020-12-28 03:20:44
33807,1,6,Offline,2020-10-10 19:03:26
37695,6,3,Offline,2022-01-30 18:24:38
12712,9,6,Offline,2023-12-11 16:25:00
31591,10,6,Online,2021-02-16 14:12:28
38726,2,5,Online,2018-03-11 23:12:35
44449,6,2,Offline,2021-08-05 08:56:10
33412,8,2,Online,2020-05-30 00:59:32
4681,3,8,Offline,2023-10-25 10:05:51
22875,10,9,Offline,2020-06-02 17:49:09
36999,1,8,Online,2024-01-22 03:27:46
23804,5,6,Online,2020-08-28 08:41:52
41197,4,3,Online,2018-06-09 03:11:56
13899,10,10,Offline,2022-12-18 18:59:25
4751,3,3,Offline,2022-05-27 02:16:06
8634,10,4,Offline,2024-06-09 01:00:09
26780,1,7,Offline,2018-05-18 00:33:47
47452,5,1,Offline,2024-02-24 05:46:06
11216,5,6,Online,2022-08-14 22:38:47
19085,3,1,Online,2020-12-31 13:26:18
8129,10,4,Offline,2022-01-18 09:44:23
46024,8,7,Online,2018-05-28 03:09:36
22196,4,1,Offline,2018-06-02 21:16:20
33392,3,9,Offline,2018-05-13 09:13:46
6308,9,4,Offline,2018-11-03 11:10:47
10686,3,8,Online,2023-06-29 20:33:06
20488,8,4,Online,2022-06-11 01:43:52
46518,2,4,Offline,2020-01-18 22:41:09
12705,2,4,Online,2020-06-22 13:27:30
25648,9,3,Online,2020-05-04 12:42:10
26178,6,3,Online,2020-09-11 19:17:26
45548,2,3,Online,2023-09-21 00:40:03
29005,6,9,Offline,2018-05-02 20:48:11
18434,5,8,Offline,2024-10-10 06:34:10
39177,4,2,Online,2018-11-25 04:25:15
47470,5,5,Online,2018-07-03 04:59:17
43973,9,5,Online,2022-02-06 20:59:07
14830,1,10,Online,2024-03-07 04:57:18
38347,8,5,Offline,2019-04-18 13:10:31
2626,6,9,Online,2022-12-07 11:38:32
37584,10,8,Online,2022-08-11 02:23:20
42968,8,6,Offline,2018-02-16 01:55:09
49829,3,4,Online,2019-09-07 22:10:47
6196,7,10,Online,2023-09-07 04:46:31
18077,1,1,Online,2021-07-04 03:52:37
27039,5,3,Offline,2019-06-23 11:12:08
23640,8,9,Offline,2020-02-13 00:44:22
15044,5,6,Online,2021-03-24 16:56:19
19899,9,9,Online,2020-03-01 14:10:33
41041,2,6,Online,2022-07-27 09:07:43
48545,10,9,Offline,2023-01-05 14:53:43
40363,1,4,Offline,2019-07-24 23:50:47
49811,6,7,Online,2021-09-20 08:00:04
31003,7,10,Online,2019-03-08 08:32:56
2642,2,5,Online,2018-06-30 15:07:30
29791,7,6,Offline,2024-04-17 09:47:07
48994,7,4,Online,2018-08-02 09:37:03
29532,2,1,Online,2018-08-13 06:45:35
45447,4,3,Online,2024-10-17 23:14:08
26968,10,4,Offline,2019-06-24 12:25:24
28373,10,6,Online,2021-11-27 13:44:39
31249,5,4,Offline,2024-04-03 02:37:49
28526,9,4,Online,2019-04-13 02:09:28
30711,9,2,Offline,2020-03-18 16:27:36
27703,10,5,Offline,2020-09-19 04:14:43
44534,4,3,Offline,2023-11-17 19:04:47
2512,9,10,Offline,2024-10-12 17:01:12
6379,3,4,Online,2021-03-04 16:33:10
39400,7,1,Online,2022-02-21 19:20:22
12512,1,3,Online,2021-08-23 21:41:31
13573,2,6,Offline,2023-12-29 13:12:09
46503,10,3,Offline,2020-05-15 08:14:35
47478,2,8,Online,2018-05-04 12:55:44
25011,1,1,Online,2021-10-23 18:44:16
10096,7,10,Online,2018-04-19 12:42:50
5724,7,2,Online,2024-10-11 05:07:20
1498,7,5,Online,2019-07-04 17:26:25
16122,3,4,Online,2021-08-01 06:21:51
16681,6,2,Online,2020-11-01 11:21:53
695,6,7,Offline,2021-01-17 19:54:00
3071,10,9,Online,2019-03-29 02:54:55
15227,8,9,Offline,2021-07-19 16:42:30
41800,1,4,Offline,2021-03-14 17:24:29
1627,6,9,Online,2021-06-29 23:25:37
37650,1,6,Offline,2022-07-04 22:16:29
8297,2,7,Online,2022-02-06 07:58:45
12782,7,2,Online,2022-12-16 21:27:28
32107,5,6,Offline,2019-04-04 04:56:47
9269,2,1,Offline,2018-05-20 20:39:28
39037,5,10,Offline,2020-07-27 15:37:24
47215,4,8,Offline,2022-10-09 10:50:11
15780,7,1,Online,2019-10-10 00:10:30
47321,2,8,Offline,2019-10-27 09:51:43
46405,3,6,Online,2021-09-11 22:49:56
45809,6,4,Offline,2023-06-30 19:20:26
47446,2,1,Offline,2022-03-17 09:11:56
37203,10,9,Online,2019-02-07 07:06:14
20425,1,5,Online,2018-12-04 13:59:58
39525,4,6,Online,2021-11-19 21:09:00
48757,9,8,Offline,2020-02-25 23:09:28
27129,10,8,Offline,2019-02-04 22:41:47
32487,1,6,Online,2018-10-01 20:41:20
48746,3,9,Offline,2023-07-13 23:01:37
28989,4,5,Online,2018-02-04 00:13:42
4280,9,4,Online,2024-06-06 19:06:18
35664,7,2,Online,2024-05-21 02:02:58
11218,7,6,Offline,2023-09-27 20:44:03
11223,5,4,Online,2024-04-21 00:44:34
14885,9,5,Online,2021-09-06 17:45:25
49118,4,1,Offline,2023-08-12 02:57:35
8378,2,10,Online,2023-05-01 18:25:46
8927,2,9,Offline,2018-11-02 19:29:19
8024,3,5,Online,2019-11-02 10:24:16
15604,9,3,Online,2021-11-04 21:15:18
19784,7,9,Online,2019-07-01 11:04:00
10889,9,3,Online,2024-08-26 20:01:52
22400,1,7,Offline,2023-01-12 16:43:24
215,6,6,Offline,2019-09-30 09:49:18
32214,10,6,Online,2019-06-28 13:57:32
15737,5,9,Offline,2021-06-19 19:04:22
10327,6,9,Online,2022-04-01 15:12:47
19256,2,2,Offline,2020-04-08 17:18:46
48534,6,6,Offline,2020-02-15 14:04:38
5156,4,8,Online,2023-02-17 07:58:27
42785,6,8,Offline,2024-12-25 16:46:21
7864,9,1,Online,2021-05-01 04:06:15
7659,2,10,Online,2020-12-09 04:48:43
46864,3,3,Online,2020-04-30 09:15:16
12522,10,2,Offline,2021-09-16 13:29:49
15031,7,6,Offline,2024-12-13 16:02:54
888,10,9,Online,2020-10-22 15:59:43
18278,8,2,Online,2024-07-27 11:45:31
48828,3,5,Offline,2021-10-31 04:47:20
9989,3,10,Offline,2020-11-04 20:53:18
22049,2,8,Offline,2024-01-31 23:32:59
45416,1,5,Online,2024-10-28 02:04:39
20851,3,2,Online,2018-03-30 22:22:07
39822,1,6,Online,2022-10-01 04:42:19
1526,5,6,Online,2020-05-19 02:49:45
25855,3,9,Offline,2024-05-10 02:33:45
17399,7,8,Offline,2021-11-30 06:00:56
5202,3,3,Offline,2021-09-03 19:42:00
31396,10,9,Online,2020-11-04 17:54:34
40383,2,5,Online,2023-12-11 15:06:24
11246,2,4,Online,2018-05-25 06:59:10
9213,4,9,Offline,2021-11-10 10:56:28
4798,8,6,Offline,2021-09-06 18:28:24
35248,7,1,Online,2019-04-02 01:17:02
34878,4,1,Offline,2021-09-12 04:36:44
30063,10,6,Offline,2021-11-04 19:27:04
24167,10,10,Online,2023-01-28 00:28:11
24940,4,10,Offline,2022-08-09 22:39:26
6654,4,2,Offline,2021-12-06 12:15:18
5596,10,2,Online,2023-03-22 22:54:35
49378,6,2,Offline,2022-12-29 13:49:47
42643,5,10,Online,2018-04-15 23:21:23
20152,10,4,Online,2024-02-20 11:53:45
17091,5,4,Online,2018-08-06 03:28:52
31209,7,3,Online,2020-11-30 04:02:01
14521,6,1,Offline,2020-08-12 12:26:08
37831,5,2,Offline,2018-01-04 04:04:24
37210,10,7,Online,2020-05-06 04:51:44
12300,7,8,Offline,2020-03-22 20:20:22
17455,9,7,Online,2021-05-31 04:50:19
35004,3,2,Offline,2020-07-11 06:48:49
11373,5,8,Offline,2018-06-04 22:31:57
22164,7,1,Online,2024-09-05 15:32:06
9678,3,5,Online,2023-10-23 01:15:41
42478,1,2,Online,2024-01-07 03:15:01
2249,2,10,Online,2018-01-31 20:29:54
39176,6,3,Offline,2022-02-09 15:02:49
2519,8,4,Online,2022-09-24 00:39:46
42624,7,7,Offline,2023-03-01 19:16:20
35978,9,1,Online,2021-02-22 02:15:37
42291,8,8,Online,2019-07-31 08:03:44
28484,6,2,Online,2021-10-07 03:38:02
5041,7,1,Offline,2024-12-13 08:31:14
24385,6,6,Online,2018-01-03 05:22:09
9026,5,4,Online,2022-09-10 09:54:39
6207,4,3,Online,2021-03-25 11:58:26
34470,1,1,Offline,2021-12-22 00:04:56
30309,2,10,Offline,2023-11-06 06:51:26
18665,6,2,Online,2018-09-14 14:26:48
23779,2,5,Online,2019-07-18 22:14:23
46077,10,3,Offline,2019-02-03 09:01:24
23188,8,3,Online,2023-12-06 00:37:38
30949,6,10,Online,2024-08-13 18:32:58
11412,3,8,Offline,2018-11-10 09:38:15
30064,10,4,Offline,2018-11-03 02:19:27
35427,1,1,Online,2018-05-24 03:45:05
27671,10,4,Online,2018-05-26 15:51:45
24677,7,1,Online,2020-10-24 06:41:57
19095,7,3,Online,2018-11-03 23:43:25
31276,2,9,Online,2022-12-16 17:19:13
18852,4,7,Online,2021-12-27 21:11:35
20368,2,1,Online,2019-02-26 09:11:53
6713,4,9,Online,2021-10-15 21:45:54
25818,8,6,Online,2019-10-12 08:58:18
9209,1,3,Online,2021-03-18 11:12:02
27069,5,6,Online,2021-06-07 03:08:31
39176,2,6,Offline,2020-02-13 07:10:06
4316,10,10,Offline,2019-03-24 22:57:48
20161,3,6,Online,2023-09-27 17:16:32
40125,10,2,Offline,2018-08-28 21:07:18
17959,10,8,Online,2019-09-17 00:02:07
3438,5,8,Offline,2022-04-28 11:14:46
23050,3,1,Offline,2024-07-01 05:32:16
10729,8,3,Online,2024-02-04 17:53:49
46824,10,4,Online,2019-05-31 18:49:13
41727,10,2,Online,2022-01-03 17:50:40
12127,2,6,Online,2022-05-26 17:47:40
4508,7,6,Online,2020-04-29 17:47:26
36268,7,8,Offline,2018-05-07 17:53:53
5457,7,2,Offline,2022-12-08 22:48:27
33572,10,2,Online,2018-07-06 00:35:30
22062,1,3,Online,2024-12-02 13:24:19
26773,9,3,Online,2019-03-11 04:04:05
4911,6,3,Online,2019-06-04 08:55:24
24299,10,8,Offline,2022-07-09 22:49:57
21537,2,9,Online,2024-11-23 08:29:49
29874,8,9,Offline,2023-02-26 06:45:42
31512,1,10,Online,2018-05-07 07:46:20
10164,8,10,Offline,2024-01-16 00:07:48
16808,8,7,Online,2020-10-15 17:03:01
47585,1,2,Offline,2024-08-08 07:38:25
35579,5,2,Offline,2024-08-20 10:08:40
47122,8,6,Offline,2023-03-12 23:50:42
5988,9,1,Online,2018-08-16 17:01:17
34588,4,3,Online,2021-06-30 23:09:24
23290,6,1,Online,2024-12-27 18:34:02
32428,9,6,Offline,2019-07-16 08:35:24
30254,3,2,Offline,2018-01-24 13:59:46
39318,4,6,Online,2020-02-28 01:47:43
27773,7,5,Offline,2024-07-14 11:44:35
29076,9,1,Offline,2024-03-06 23:50:29
31461,2,3,Offline,2024-02-03 00:06:21
26142,2,5,Offline,2023-03-19 12:10:32
18765,6,10,Online,2024-05-03 23:39:29
5937,6,7,Online,2022-08-18 03:58:27
10637,4,8,Online,2018-05-24 02:07:21
26072,9,5,Offline,2022-07-23 22:08:32
21117,6,9,Offline,2024-12-12 08:30:22
31890,4,9,Online,2023-11-07 15:23:50
9369,10,8,Online,2022-07-07 20:43:46
16451,7,1,Online,2023-11-17 19:21:48
23689,2,2,Online,2021-05-05 09:02:24
42100,2,6,Online,2022-12-10 05:05:22
28961,8,5,Offline,2022-03-29 04:45:44
45123,2,3,Online,2023-04-20 14:00:02
8458,8,10,Online,2024-07-22 17:33:48
14502,7,4,Offline,2020-03-26 16:01:09
8833,7,9,Online,2020-08-31 02:56:12
25945,4,1,Online,2022-06-19 22:14:17
47576,9,5,Online,2018-05-11 17:42:36
28491,8,10,Online,2023-07-27 06:35:49
44857,9,1,Offline,2023-11-22 01:00:08
19761,4,9,Online,2021-10-09 14:58:53
22550,2,4,Online,2022-11-15 10:43:46
36944,5,7,Offline,2023-10-03 08:19:04
37612,1,5,Online,2019-01-23 17:13:45
1952,8,9,Offline,2019-02-07 04:56:07
4784,6,5,Offline,2024-12-16 19:03:37
27279,3,10,Offline,2024-01-21 07:56:59
24230,9,2,Offline,2022-01-11 07:35:36
28639,10,9,Online,2023-02-19 16:07:35
1545,8,9,Online,2022-05-28 11:03:41
45775,9,2,Online,2019-05-26 16:33:16
22228,1,7,Online,2022-07-20 18:26:13
22374,8,8,Offline,2019-02-27 15:53:30
5865,10,2,Offline,2018-04-01 14:41:09
42429,6,6,Offline,2020-01-18 05:14:54
40928,9,9,Offline,2018-04-05 13:33:02
23222,9,8,Online,2023-02-08 05:50:27
9967,7,3,Offline,2020-05-27 18:16:29
18177,2,6,Offline,2022-10-17 01:21:24
36804,8,8,Offline,2022-02-27 05:17:11
47388,10,2,Online,2020-10-03 17:32:34
23496,10,5,Offline,2020-11-27 14:42:33
34036,4,8,Offline,2018-11-24 08:25:33
21837,9,8,Offline,2023-04-14 13:24:40
26398,6,7,Offline,2024-08-23 05:05:04
9358,8,4,Online,2021-07-27 03:50:26
43663,3,3,Offline,2021-09-16 05:13:14
7455,8,1,Offline,2023-08-20 05:16:36
39932,8,5,Online,2018-07-10 05:20:58
17216,1,9,Online,2018-01-04 11:56:12
8613,3,9,Online,2021-08-17 22:39:01
40966,6,2,Online,2019-05-13 11:23:40
41430,2,3,Offline,2022-05-19 21:57:59
19512,3,8,Offline,2018-11-27 06:55:22
45438,8,3,Offline,2022-10-06 01:33:01
6214,4,9,Online,2023-10-15 19:00:48
49090,1,2,Offline,2022-12-19 11:39:57
39158,7,7,Offline,2021-07-19 12:49:02
37271,6,7,Offline,2021-09-13 06:04:32
15695,1,6,Offline,2020-03-20 02:28:05
32112,5,5,Offline,2020-11-28 20:40:34
29485,10,1,Offline,2019-03-22 15:31:48
13567,6,3,Offline,2022-05-08 12:40:20
19481,6,10,Online,2024-08-03 14:00:10
26834,2,1,Offline,2020-10-14 04:42:24
44986,2,9,Offline,2021-03-08 01:29:27
27983,7,6,Offline,2021-03-04 17:59:24
22871,5,5,Offline,2018-10-11 02:03:44
48681,9,10,Offline,2022-11-01 23:34:53
31692,1,2,Offline,2020-03-24 02:10:23
15729,7,5,Offline,2019-04-19 08:38:48
15840,10,8,Offline,2019-04-19 04:43:32
34992,3,1,Online,2020-03-04 18:54:48
28348,8,8,Offline,2023-10-10 01:19:00
41106,3,6,Online,2019-12-14 18:49:05
34416,5,9,Offline,2024-03-26 17:24:25
8339,2,8,Offline,2019-10-09 13:49:05
31144,6,5,Offline,2021-03-17 12:57:10
37216,1,3,Offline,2023-11-29 22:43:46
1061,3,1,Offline,2022-06-26 07:40:09
37036,8,3,Online,2024-01-01 11:59:37
29790,9,5,Offline,2021-10-12 16:33:07
25753,8,2,Offline,2023-09-10 16:00:02
32387,2,3,Online,2024-10-25 19:27:49
8869,5,5,Online,2019-07-01 09:02:17
14156,6,8,Offline,2022-10-10 12:50:30
20183,10,8,Online,2023-12-04 02:57:36
2261,3,4,Online,2018-07-17 00:55:06
2899,10,5,Online,2018-02-03 15:38:48
38296,10,2,Offline,2021-12-08 14:12:41
43967,6,8,Offline,2021-05-07 04:31:37
34677,10,8,Online,2021-06-16 10:45:00
23721,10,3,Offline,2022-07-07 08:34:57
27790,6,4,Offline,2023-08-14 21:40:17
15068,3,8,Offline,2020-11-18 15:46:44
21885,3,6,Offline,2022-03-11 16:40:14
16734,4,1,Offline,2018-02-04 09:57:45
44050,5,6,Online,2022-05-17 10:25:36
21289,3,9,Online,2018-07-25 07:49:10
15389,10,3,Online,2018-03-02 16:35:00
23802,9,3,Online,2018-07-31 18:58:26
19121,6,3,Offline,2020-09-02 04:31:48
24862,4,8,Offline,2024-11-29 05:25:20
1406,7,10,Online,2022-08-07 09:17:11
34063,8,5,Offline,2021-08-26 11:04:48
45917,4,2,Online,2023-02-21 00:29:43
32427,9,8,Online,2020-01-14 13:45:00
8388,10,1,Offline,2021-01-29 07:09:23
8088,9,3,Online,2018-01-17 19:51:31
8134,7,6,Online,2018-02-08 20:22:59
27688,9,7,Offline,2022-12-10 02:35:39
16504,3,6,Online,2020-05-28 04:23:39
38363,4,10,Online,2019-05-22 17:54:45
26469,6,3,Offline,2018-03-13 11:22:45
3615,2,9,Offline,2024-09-15 14:24:57
31111,7,9,Offline,2022-12-25 15:18:10
48073,6,8,Online,2021-10-17 15:39:49
49244,5,3,Offline,2022-11-09 08:42:51
29336,5,8,Offline,2024-06-19 23:05:11
1499,8,10,Offline,2022-02-18 09:13:01
4778,9,3,Online,2019-07-30 20:16:11
3659,2,9,Online,2024-12-10 02:10:57
7321,7,8,Online,2024-02-06 02:16:00
49782,7,4,Online,2019-12-28 01:46:42
9256,1,5,Offline,2019-11-24 07:25:00
48143,8,5,Offline,2022-02-13 21:31:34
42785,10,7,Offline,2020-01-07 07:00:51
38079,4,2,Online,2023-11-25 17:41:05
37219,2,3,Online,2019-11-04 21:04:42
11899,3,5,Offline,2022-05-16 20:52:44
34134,8,1,Online,2023-11-28 00:12:50
4374,7,3,Online,2019-09-11 15:08:13
40443,5,1,Offline,2019-02-01 04:19:44
2742,1,4,Offline,2022-04-21 17:31:08
8220,2,4,Offline,2023-08-12 04:35:28
40879,1,3,Online,2023-05-26 11:32:44
32674,6,8,Offline,2024-05-29 17:41:36
28366,7,2,Offline,2023-12-02 21:32:20
29643,2,5,Online,2023-03-24 05:29:15
22828,6,7,Online,2024-12-23 12:57:11
45391,1,3,Offline,2018-09-12 12:46:09
27553,1,10,Online,2018-09-01 20:48:49
45828,3,5,Offline,2019-09-04 09:40:01
45991,5,9,Offline,2023-01-24 15:31:26
27794,4,6,Offline,2021-02-19 07:08:21
40884,5,10,Online,2019-03-21 08:23:46
37676,6,3,Online,2021-04-06 01:46:58
27225,8,5,Offline,2023-01-30 11:18:13
23885,9,7,Online,2021-01-02 12:40:49
1267,3,1,Offline,2019-08-12 19:37:12
