student_id,class_date,attendance_status,class_type
31994,2020-10-24 04:39:44,Present,Online
16933,2024-01-04 10:10:13,Present,Lab
9510,2017-01-02 07:17:10,Absent,Lab
30454,2022-10-27 08:17:43,Absent,Lecture
25579,2022-12-21 05:01:46,Absent,Lab
42265,2022-10-28 20:20:35,Present,Online
25964,2024-12-13 22:12:21,Present,Online
25409,2023-07-26 11:01:48,Present,Online
2480,2020-05-22 01:44:56,Present,Lab
19240,2019-09-09 11:57:50,Present,Lab
10326,2019-06-16 01:53:12,Present,Lecture
39191,2021-08-23 11:11:13,Absent,Lecture
8687,2019-09-13 09:57:15,Absent,Lab
4602,2019-12-07 00:19:33,Present,Lab
41469,2019-08-07 08:53:07,Absent,Lecture
28754,2024-04-09 07:41:08,Present,Lab
5747,2021-07-28 00:35:46,Present,Lab
30088,2020-10-14 19:58:54,Absent,Lecture
23969,2018-01-16 08:00:05,Present,Online
16807,2023-05-17 03:00:03,Absent,Lab
2330,2021-12-08 13:56:01,Present,Lecture
41754,2022-12-26 02:59:08,Present,Online
25461,2017-04-06 22:22:41,Present,Online
27179,2019-10-09 15:18:54,Present,Lab
49455,2019-01-04 02:14:07,Present,Lab
21301,2021-01-27 02:02:39,Absent,Lecture
3346,2022-06-29 01:52:52,Absent,Online
33048,2018-07-14 06:49:57,Present,Lecture
17313,2018-08-06 15:28:34,Present,Lab
9394,2017-06-17 04:35:26,Present,Lab
48680,2019-12-13 07:31:42,Present,Online
8026,2022-11-17 10:48:59,Present,Online
9476,2021-08-27 02:17:27,Present,Online
32398,2020-08-29 10:23:12,Absent,Lecture
34112,2023-07-07 15:04:46,Absent,Lab
40008,2021-11-14 15:56:07,Absent,Lecture
5728,2017-04-02 00:35:27,Present,Lecture
26790,2022-12-22 23:03:16,Present,Online
8971,2018-05-19 21:22:25,Present,Online
39910,2024-01-21 22:56:10,Present,Lab
9015,2019-08-16 21:30:45,Absent,Online
26840,2022-08-16 10:40:07,Present,Online
46348,2018-11-18 04:00:47,Present,Lecture
39151,2024-02-01 11:57:15,Present,Online
9205,2020-02-27 15:03:48,Present,Lab
29765,2024-04-17 19:20:11,Present,Online
38312,2023-07-16 20:15:49,Present,Lab
45420,2024-10-02 01:13:24,Present,Online
32784,2021-06-06 22:44:30,Present,Lab
26423,2018-11-03 15:58:19,Present,Lab
18110,2024-02-13 22:00:12,Present,Lab
8226,2021-01-28 05:10:13,Absent,Lab
45728,2019-06-21 08:55:37,Present,Online
30516,2024-08-05 18:26:14,Absent,Online
43338,2021-10-30 07:08:46,Present,Lecture
25880,2022-04-30 23:52:09,Present,Lecture
1989,2018-04-13 08:39:51,Present,Online
12093,2021-09-13 15:46:46,Present,Lecture
46157,2021-12-13 20:17:35,Present,Lecture
21343,2019-07-06 16:20:55,Present,Online
20003,2022-09-09 08:59:01,Present,Lecture
2741,2022-05-03 17:11:38,Absent,Lab
27139,2024-04-18 11:07:49,Present,Lab
41206,2023-01-16 06:31:39,Present,Lecture
43403,2020-01-17 07:43:01,Present,Lecture
40250,2022-07-27 06:23:44,Absent,Lecture
46723,2021-12-15 09:18:47,Present,Online
17006,2017-08-19 05:52:34,Present,Online
30269,2018-10-24 22:32:03,Present,Lab
26602,2021-08-24 06:55:30,Present,Online
39929,2017-08-29 23:49:39,Present,Lab
2373,2021-12-12 11:17:32,Present,Online
39661,2017-08-21 03:47:31,Absent,Lab
24059,2021-04-15 16:50:38,Present,Online
22742,2022-07-28 23:34:50,Present,Online
34952,2022-03-20 18:03:41,Present,Online
20137,2022-06-08 12:43:22,Present,Lecture
587,2020-02-29 05:09:56,Present,Lab
18641,2024-01-23 11:45:31,Present,Lecture
31779,2022-10-14 03:04:57,Absent,Online
1794,2022-01-26 05:59:14,Present,Lab
16966,2020-10-01 11:54:39,Present,Online
33018,2017-01-01 23:19:20,Present,Lecture
48258,2024-06-04 06:54:40,Present,Lab
8891,2019-01-27 09:06:08,Absent,Lecture
29942,2021-12-29 19:22:48,Present,Online
29704,2024-10-25 11:53:28,Present,Lab
40643,2023-05-07 12:19:31,Present,Lecture
38526,2017-04-18 17:16:35,Present,Lecture
36611,2020-09-08 02:54:56,Absent,Online
21190,2018-11-06 11:43:45,Present,Lecture
19549,2020-04-01 22:19:36,Present,Lecture
20589,2022-08-30 04:01:28,Present,Lab
27756,2021-02-21 08:50:01,Present,Online
9196,2022-11-04 02:28:05,Present,Online
3499,2018-11-15 13:01:29,Absent,Online
40957,2019-12-23 13:46:52,Present,Lecture
42534,2017-06-27 03:10:50,Present,Lab
23988,2024-07-24 06:09:27,Present,Lecture
38474,2020-01-12 14:22:39,Present,Lecture
27520,2021-12-15 10:58:18,Present,Lecture
46665,2017-04-05 01:43:41,Present,Lab
36117,2022-04-14 01:27:50,Absent,Lab
43005,2018-06-29 08:48:26,Present,Online
16187,2023-04-10 06:23:56,Present,Lab
1719,2024-01-31 09:59:59,Present,Lab
11352,2019-04-13 09:18:09,Present,Lecture
15493,2017-10-11 20:42:17,Present,Lab
30319,2023-06-02 11:10:58,Present,Lab
45252,2021-03-11 23:27:59,Present,Lecture
35398,2017-12-27 11:17:27,Present,Lecture
15068,2021-05-18 14:03:23,Present,Online
43230,2020-09-25 06:21:48,Present,Lab
30064,2024-02-20 01:37:28,Present,Lecture
47061,2019-02-14 12:07:45,Absent,Lecture
37319,2021-12-14 22:46:44,Absent,Online
48837,2019-08-25 08:18:58,Present,Lab
30366,2024-04-17 06:19:16,Absent,Online
38787,2024-07-30 01:56:17,Present,Lecture
38820,2023-12-13 09:32:36,Present,Lecture
5905,2017-11-07 09:51:29,Present,Lab
32107,2019-09-10 19:09:24,Present,Lecture
41236,2019-03-06 05:03:51,Absent,Online
9540,2021-05-27 16:18:00,Present,Lecture
40048,2023-07-20 21:18:16,Absent,Online
6279,2020-11-13 07:41:11,Present,Lecture
36845,2020-07-07 19:13:42,Present,Lecture
12566,2023-04-27 10:37:31,Present,Lecture
10425,2024-09-15 14:03:00,Present,Online
17755,2021-09-13 05:39:15,Present,Lecture
18139,2021-05-24 15:46:58,Absent,Lecture
32672,2019-05-19 14:25:48,Absent,Lecture
10964,2023-01-12 15:36:28,Present,Online
8493,2022-12-09 05:05:40,Absent,Online
15129,2019-12-05 05:50:00,Present,Online
47799,2019-02-20 03:31:13,Present,Lab
4966,2023-06-29 19:40:36,Present,Lab
5975,2017-01-13 06:00:36,Present,Online
7596,2019-01-31 12:44:11,Present,Lecture
35397,2023-05-27 12:15:17,Present,Lecture
31537,2020-07-17 14:07:56,Present,Lecture
22303,2023-02-15 08:48:59,Present,Lab
44915,2024-06-18 04:28:23,Present,Online
3978,2018-10-05 17:57:46,Absent,Lab
10434,2022-09-15 00:41:23,Present,Lecture
14539,2019-08-29 01:48:35,Present,Online
10952,2017-05-16 01:28:29,Present,Lecture
25367,2019-03-24 01:56:26,Present,Lecture
15816,2021-04-11 18:25:10,Present,Lab
41772,2017-03-27 18:59:17,Present,Lecture
1605,2024-08-15 09:08:55,Present,Lab
25068,2021-10-27 03:13:24,Present,Online
46473,2018-07-03 18:12:19,Present,Online
22539,2024-06-20 12:35:48,Present,Lab
41510,2017-11-13 20:39:57,Present,Lecture
36068,2019-05-18 14:45:53,Present,Lab
7277,2024-02-21 07:54:36,Present,Online
6637,2022-08-12 17:36:10,Absent,Lab
24737,2023-05-17 22:42:32,Present,Online
26317,2023-12-17 09:05:30,Present,Lab
37997,2020-09-08 15:17:00,Present,Lab
4079,2023-02-10 22:17:58,Present,Online
32198,2019-11-12 01:36:15,Present,Lecture
35689,2023-08-08 14:29:46,Present,Online
40314,2022-05-31 20:55:53,Present,Lab
2926,2018-09-23 04:31:42,Present,Lab
48144,2021-03-15 21:26:18,Present,Online
11060,2017-04-17 18:50:28,Present,Lecture
36197,2019-04-16 10:40:16,Present,Lab
46073,2023-06-01 09:50:06,Absent,Lab
1696,2024-07-12 18:18:39,Present,Lecture
10816,2022-10-29 09:54:09,Present,Online
43660,2024-04-14 22:38:03,Present,Lecture
30092,2021-04-19 22:45:26,Present,Online
28343,2019-04-23 13:02:12,Absent,Lecture
12770,2017-03-11 09:17:02,Absent,Lab
43686,2019-08-18 17:09:31,Present,Online
27242,2017-04-28 23:16:09,Present,Lab
5929,2023-06-13 06:17:29,Present,Lecture
23951,2019-09-10 19:56:01,Present,Lab
4957,2017-11-08 12:06:58,Absent,Lecture
16021,2021-09-27 07:59:18,Present,Lab
31023,2017-09-10 20:02:13,Present,Online
33106,2018-09-11 22:43:47,Absent,Lecture
30641,2019-07-09 04:37:14,Present,Lecture
7298,2022-07-08 00:23:37,Present,Lab
39556,2021-03-27 22:27:13,Present,Lecture
8754,2021-07-03 14:39:55,Present,Online
21467,2019-08-06 06:10:05,Present,Lecture
6039,2019-03-11 20:19:58,Present,Online
37220,2021-12-26 09:24:16,Present,Online
20911,2020-11-20 00:33:59,Present,Online
14059,2018-09-17 19:05:58,Present,Lab
35586,2020-08-15 10:37:17,Present,Lecture
44449,2023-10-10 12:31:31,Present,Online
40754,2022-05-03 16:56:12,Present,Online
8669,2020-08-13 16:46:00,Present,Lab
43537,2018-03-01 13:13:30,Present,Lecture
36550,2018-12-17 17:14:04,Present,Online
11688,2024-10-22 03:11:33,Present,Online
35487,2022-01-11 04:30:55,Present,Lecture
43797,2023-01-15 17:11:00,Absent,Lab
34302,2019-05-14 11:14:24,Present,Online
3951,2024-07-01 08:08:01,Present,Online
37736,2021-01-01 02:21:20,Present,Lab
10164,2024-12-12 05:24:37,Present,Lecture
20239,2022-06-26 11:11:56,Present,Online
34176,2022-02-17 20:44:01,Present,Online
23555,2019-08-11 09:51:01,Present,Lecture
3317,2021-01-04 01:32:15,Present,Lecture
14815,2019-05-10 23:42:12,Present,Online
36464,2018-05-29 18:40:53,Present,Online
25345,2018-03-23 05:24:32,Present,Lecture
9449,2022-11-28 02:09:10,Present,Online
11098,2017-10-05 10:35:35,Present,Online
36434,2017-06-21 02:24:49,Present,Lab
23521,2023-06-14 20:34:56,Present,Lab
16684,2017-12-24 03:16:25,Present,Lecture
18853,2022-01-17 19:45:49,Present,Lab
38092,2023-02-01 20:05:49,Absent,Lecture
24130,2021-02-10 16:56:20,Present,Online
29236,2020-06-29 02:54:34,Present,Lab
22744,2023-09-08 14:35:35,Present,Lecture
39073,2018-06-15 04:18:59,Present,Lab
38212,2019-05-25 01:09:14,Present,Lecture
17846,2021-10-02 22:07:48,Present,Lab
23064,2023-11-22 02:32:43,Present,Lab
11231,2024-05-15 04:54:33,Present,Lecture
30464,2019-12-27 09:44:18,Present,Lecture
3540,2023-07-30 11:49:48,Absent,Lab
42265,2024-12-24 21:17:34,Present,Online
840,2023-05-24 14:09:10,Present,Lab
8917,2017-02-28 20:19:31,Present,Online
4521,2019-10-11 14:27:28,Present,Lecture
41684,2022-07-22 21:24:59,Present,Online
49654,2022-07-05 08:57:05,Present,Lab
12775,2018-04-02 06:18:38,Present,Lab
26019,2019-10-08 03:25:53,Present,Online
22112,2019-09-07 19:13:44,Present,Lecture
49251,2018-03-06 02:43:18,Present,Online
32971,2021-08-01 20:19:46,Present,Lab
9272,2018-09-04 21:40:15,Present,Online
33785,2017-09-22 13:18:07,Present,Online
10082,2023-07-11 12:13:08,Present,Lab
28663,2020-01-02 23:25:27,Present,Lab
22732,2018-07-18 21:41:57,Present,Lecture
22595,2017-07-21 23:55:08,Present,Online
47174,2022-01-16 15:23:22,Present,Lab
43215,2024-08-22 08:12:57,Present,Lab
31113,2020-03-09 22:21:13,Present,Online
27870,2017-09-18 04:48:21,Present,Online
738,2023-01-30 05:43:42,Present,Lecture
47293,2020-04-23 03:25:11,Present,Online
26829,2023-02-27 21:39:11,Present,Online
32902,2022-01-18 07:34:58,Present,Online
22811,2020-05-20 15:33:12,Absent,Online
27168,2021-12-13 05:29:22,Present,Lab
22110,2024-10-28 15:34:35,Present,Lab
2559,2019-07-19 00:21:57,Present,Lecture
30389,2024-03-09 06:58:02,Present,Lab
45443,2020-03-09 12:45:49,Present,Online
49503,2020-02-18 03:01:01,Present,Lab
39209,2022-05-24 12:54:22,Present,Online
13752,2020-04-17 10:27:42,Present,Lecture
36216,2018-01-29 08:22:22,Present,Lecture
28832,2023-11-30 23:08:05,Present,Lecture
46453,2017-05-09 06:23:31,Absent,Lecture
49066,2023-05-18 12:35:21,Present,Lab
956,2019-08-10 08:45:18,Present,Lab
14785,2021-03-06 23:50:40,Present,Lecture
27056,2024-06-06 07:09:52,Present,Lab
24661,2020-09-20 01:59:52,Present,Lecture
39571,2023-05-13 14:43:16,Present,Lab
10581,2019-08-31 23:57:13,Present,Online
47421,2018-02-05 19:34:20,Present,Online
44891,2020-08-15 12:21:12,Present,Lecture
47750,2018-06-01 12:27:44,Present,Online
7481,2024-10-07 06:15:20,Present,Lecture
14567,2021-07-01 19:51:02,Present,Lab
22568,2018-05-13 08:55:39,Present,Lecture
24062,2022-10-07 02:19:40,Present,Online
32203,2021-09-15 08:58:25,Present,Online
32617,2019-09-19 04:43:14,Absent,Online
27995,2022-11-27 16:43:45,Present,Lecture
5973,2024-01-29 06:05:01,Present,Lab
29490,2024-01-22 15:55:26,Present,Lecture
44612,2020-08-01 13:58:47,Absent,Online
22406,2023-09-24 11:32:47,Present,Lab
16781,2020-08-11 09:01:28,Present,Lab
29377,2024-02-13 06:05:31,Present,Lecture
29441,2021-07-20 06:05:22,Present,Lab
58,2017-05-18 07:43:41,Present,Online
16043,2023-11-15 20:00:14,Present,Online
22292,2021-01-15 20:15:32,Present,Online
30018,2022-05-24 02:40:32,Absent,Online
9973,2022-09-04 10:29:14,Present,Online
1235,2021-07-13 08:47:15,Absent,Lecture
35275,2024-04-15 18:30:49,Present,Lecture
34774,2024-07-11 04:19:21,Present,Lab
44980,2018-05-07 23:18:16,Present,Lecture
8273,2021-03-29 21:51:33,Absent,Lab
6354,2019-07-22 05:22:02,Present,Lecture
13489,2018-08-10 15:46:34,Present,Online
6520,2021-04-20 20:45:42,Present,Lab
13302,2017-01-05 10:13:41,Present,Lecture
45835,2022-08-02 21:52:09,Present,Online
10684,2020-07-23 10:18:56,Present,Lecture
30982,2021-08-19 13:11:53,Present,Lecture
40720,2022-02-06 20:00:54,Present,Lecture
37478,2024-04-17 00:54:24,Present,Online
892,2019-11-17 23:22:57,Present,Lecture
30261,2023-01-11 02:02:28,Present,Lab
3435,2017-11-24 09:00:34,Absent,Online
6507,2023-02-16 21:11:23,Present,Lecture
12150,2020-12-08 03:35:47,Present,Lab
13405,2022-06-30 04:30:25,Present,Lab
32158,2017-03-07 11:41:17,Present,Online
40626,2019-12-15 10:14:34,Present,Online
26834,2019-05-17 05:16:59,Present,Online
32471,2023-03-08 15:37:07,Absent,Lecture
40704,2023-05-01 09:41:29,Present,Lab
4904,2022-11-18 07:38:34,Present,Online
7726,2020-10-29 05:17:38,Present,Online
8854,2022-02-17 17:38:18,Present,Lecture
26362,2017-12-21 13:32:00,Present,Online
40036,2021-06-19 08:55:16,Present,Lab
3570,2020-10-16 22:31:54,Present,Lab
1506,2020-09-06 21:02:48,Present,Online
44038,2021-08-31 21:33:24,Present,Lab
34976,2022-11-02 06:41:01,Present,Lab
31283,2021-03-08 19:38:24,Present,Lecture
40777,2023-08-12 12:12:44,Present,Lecture
17163,2019-10-23 06:44:43,Present,Online
28029,2021-10-14 02:53:43,Present,Lecture
24201,2017-06-20 21:36:25,Absent,Lab
32431,2017-10-15 22:40:04,Present,Online
14129,2018-09-23 04:23:41,Present,Lab
2531,2020-11-28 02:57:08,Present,Lecture
26035,2021-04-01 21:40:12,Absent,Lecture
6640,2021-07-18 18:34:44,Present,Lab
35486,2022-09-23 02:05:06,Present,Online
29043,2017-06-09 21:28:12,Present,Lab
23962,2024-09-01 23:03:14,Present,Lecture
23719,2017-05-26 13:13:54,Present,Online
14014,2019-07-07 18:55:52,Present,Lab
29293,2019-02-19 06:40:45,Present,Lab
15835,2019-05-24 23:32:03,Present,Lecture
36668,2023-01-31 22:20:31,Present,Lab
7669,2019-10-13 13:58:38,Present,Online
39828,2024-02-23 07:17:45,Present,Lecture
21136,2020-10-10 16:14:53,Present,Lecture
35541,2023-08-27 04:07:58,Present,Lecture
30935,2020-12-26 07:21:44,Present,Online
11187,2024-03-27 02:21:32,Present,Lecture
21626,2024-07-13 16:03:44,Absent,Lab
49219,2021-07-07 00:32:44,Present,Lecture
45920,2018-12-16 08:00:39,Present,Lab
32864,2017-08-25 15:13:45,Present,Lab
14030,2019-04-21 11:03:06,Present,Lab
20751,2018-06-23 13:15:58,Present,Online
38437,2021-03-30 04:08:37,Present,Lecture
49806,2018-08-30 10:35:05,Present,Lab
20275,2019-06-22 03:46:09,Present,Lab
8656,2022-08-29 08:16:33,Absent,Lecture
23846,2020-11-09 16:59:14,Present,Lecture
20358,2017-03-04 10:11:17,Absent,Lab
36704,2020-12-14 21:39:47,Present,Lab
23414,2021-06-06 01:03:05,Present,Online
30436,2021-04-23 16:25:07,Present,Online
23822,2017-09-18 04:32:12,Present,Lab
24121,2023-12-14 03:41:27,Present,Lab
30165,2022-03-16 11:05:30,Present,Online
47854,2024-01-17 14:18:06,Present,Lab
47979,2017-11-25 07:49:19,Present,Online
31576,2023-11-01 17:51:21,Absent,Online
46250,2019-05-22 04:39:04,Absent,Lecture
21896,2020-05-26 13:15:39,Present,Lab
35961,2022-05-24 21:17:08,Present,Online
45629,2019-03-19 01:23:39,Absent,Lab
3647,2021-12-30 11:47:38,Absent,Online
6616,2017-07-18 21:43:56,Present,Lab
23727,2018-02-05 12:37:49,Present,Lab
30515,2023-01-31 06:49:39,Present,Online
14119,2020-06-19 13:41:44,Present,Lab
32050,2017-03-25 04:28:38,Present,Online
25035,2017-06-13 09:07:33,Present,Online
33709,2021-09-16 17:17:14,Present,Online
10705,2017-06-17 06:17:20,Present,Lecture
7419,2017-12-27 01:22:45,Present,Lab
28831,2019-04-27 17:22:32,Present,Lecture
23703,2020-11-01 12:28:10,Present,Lab
2607,2018-01-03 04:19:57,Present,Lab
20018,2018-12-05 04:24:24,Present,Lab
39906,2023-05-21 07:20:46,Present,Online
27489,2023-06-20 22:27:40,Present,Lab
46415,2019-03-14 09:01:40,Present,Online
48294,2024-03-13 05:16:46,Present,Lecture
14796,2020-11-18 22:23:27,Present,Lecture
17866,2023-09-22 11:04:44,Present,Online
35802,2020-01-09 10:39:21,Present,Online
6595,2023-10-28 20:16:35,Present,Lecture
929,2018-04-27 02:48:28,Present,Lab
42945,2022-04-20 12:49:19,Absent,Lab
15285,2018-06-27 14:44:01,Present,Online
37327,2018-02-13 21:56:59,Present,Lab
3882,2023-02-16 01:38:17,Present,Lecture
25036,2018-01-22 11:47:00,Present,Lab
21759,2018-06-30 10:30:12,Present,Online
40074,2023-11-15 00:09:13,Present,Lecture
19594,2018-03-15 22:28:03,Absent,Online
48614,2022-03-23 06:19:50,Present,Lecture
11938,2022-05-29 18:52:38,Present,Online
29769,2019-10-15 22:52:01,Present,Online
40929,2022-09-30 07:12:40,Present,Online
21695,2020-10-21 21:01:40,Present,Online
28970,2019-06-14 06:41:41,Present,Lab
21207,2020-05-13 18:44:30,Present,Lecture
29460,2024-03-01 23:11:57,Present,Online
11849,2020-05-19 03:15:32,Absent,Online
21191,2024-04-16 20:03:43,Present,Online
37669,2020-04-07 16:41:41,Present,Lecture
44900,2023-07-22 07:48:29,Present,Online
18726,2021-05-25 08:59:04,Present,Lecture
1780,2017-01-30 17:05:53,Present,Lecture
45236,2018-02-03 00:47:36,Present,Online
11369,2022-01-23 12:37:05,Present,Lab
32597,2017-04-03 03:02:55,Present,Lecture
35169,2019-02-03 05:53:57,Present,Online
9694,2020-03-07 02:39:41,Present,Online
692,2021-01-09 09:06:30,Present,Lecture
6647,2017-06-01 19:54:42,Absent,Online
3171,2023-05-04 14:38:10,Present,Lab
17339,2023-07-24 01:28:16,Present,Lecture
35292,2018-08-30 08:29:43,Present,Lecture
26605,2022-09-29 21:06:37,Present,Online
6320,2020-07-19 05:00:22,Present,Lecture
41400,2023-07-14 01:40:43,Present,Online
46061,2020-11-27 04:31:21,Present,Lecture
45003,2018-11-12 21:55:14,Present,Online
20636,2018-04-27 09:59:34,Present,Lecture
26521,2022-01-10 02:47:40,Present,Lecture
49116,2021-06-09 03:06:54,Present,Lab
15804,2018-01-28 00:59:01,Present,Online
30922,2019-02-05 03:25:39,Present,Online
37396,2023-01-05 03:53:51,Present,Lecture
28658,2021-04-25 05:01:54,Present,Online
11188,2021-08-11 13:57:03,Present,Lecture
370,2023-03-04 14:24:25,Present,Lecture
32853,2017-12-25 21:52:45,Absent,Lecture
28006,2021-01-18 20:42:33,Absent,Lecture
6608,2017-11-11 12:41:08,Present,Lab
5443,2018-09-25 18:28:53,Present,Lab
31630,2021-06-18 03:10:50,Present,Lecture
27526,2022-02-08 06:07:00,Present,Lab
15476,2018-11-23 14:57:34,Present,Lab
32561,2017-03-23 01:48:33,Present,Online
35624,2024-01-28 12:20:22,Present,Online
43705,2017-12-31 04:26:39,Present,Lecture
28844,2021-12-10 02:33:11,Present,Lab
32412,2017-02-18 07:20:28,Present,Lecture
7464,2024-06-20 06:46:54,Present,Online
26538,2024-05-04 19:36:55,Present,Lab
26578,2019-07-08 02:17:50,Present,Online
9770,2024-05-28 03:20:28,Present,Lecture
23718,2023-01-24 02:31:09,Present,Lecture
20856,2018-03-30 04:38:54,Present,Lab
20024,2020-09-02 19:31:30,Present,Lecture
21832,2017-11-01 02:47:21,Present,Lab
1228,2018-03-12 17:32:19,Present,Lab
9880,2021-07-11 14:25:30,Present,Lecture
39299,2018-11-28 10:22:02,Absent,Lecture
18794,2021-08-13 09:39:06,Present,Lab
16145,2020-12-01 23:00:09,Present,Online
45279,2022-07-13 17:34:57,Present,Lecture
43136,2022-04-11 01:55:28,Present,Online
44011,2017-02-23 01:10:53,Present,Online
33193,2018-02-20 22:58:14,Present,Lecture
3643,2024-01-29 04:25:42,Present,Lecture
23251,2023-01-24 21:13:20,Present,Lab
1150,2017-11-04 17:47:22,Present,Lab
37413,2019-08-16 09:42:28,Present,Online
45734,2017-10-15 21:17:58,Present,Lecture
1879,2017-06-24 19:33:43,Present,Online
44725,2023-08-01 02:50:26,Present,Lecture
26197,2021-10-04 10:55:35,Absent,Lecture
42029,2020-04-01 01:45:38,Present,Lecture
11677,2020-07-26 21:11:31,Absent,Lecture
43581,2022-06-14 04:58:46,Present,Lab
49752,2017-09-04 08:30:15,Present,Lab
23599,2019-12-23 18:07:12,Present,Lab
1357,2022-06-24 14:32:32,Present,Lab
28455,2019-03-28 19:08:58,Present,Lecture
5087,2017-05-20 06:30:47,Absent,Online
23412,2021-11-26 14:25:53,Present,Lecture
8806,2018-10-31 00:32:30,Present,Lab
47415,2017-04-30 00:24:08,Present,Online
36724,2018-08-04 08:48:35,Present,Lab
21554,2022-05-13 23:46:24,Absent,Lab
9941,2020-11-03 01:36:53,Present,Online
17393,2019-04-15 20:56:17,Present,Lab
5963,2021-08-14 23:39:47,Present,Online
9634,2021-08-11 18:14:38,Present,Lecture
31380,2019-05-31 18:30:22,Present,Online
25198,2017-11-27 22:23:01,Present,Online
22134,2019-12-28 17:41:24,Present,Lecture
33863,2019-11-28 14:43:56,Present,Lab
30207,2018-04-18 00:55:46,Present,Lab
10278,2019-06-24 22:11:17,Present,Lecture
6335,2021-10-07 05:59:36,Present,Online
44883,2017-09-21 05:51:03,Present,Lecture
11429,2020-02-18 16:48:20,Present,Lecture
2132,2023-11-26 23:38:59,Absent,Lecture
21966,2020-02-24 13:53:28,Present,Online
39532,2018-03-04 14:07:25,Present,Lab
49853,2023-08-25 04:59:56,Present,Online
47390,2018-08-09 18:21:11,Present,Online
7405,2023-04-25 01:32:53,Present,Lab
2233,2021-11-15 21:00:08,Absent,Online
37765,2017-06-23 01:47:19,Present,Lab
23163,2022-10-05 16:09:00,Absent,Lab
39042,2020-07-13 14:08:05,Present,Online
38252,2020-08-06 23:29:16,Present,Lecture
